1000
-488230978470733/488281250000000 8968294498902109/625000000000000000
4291369063360963/4882812500000000 -4658759264947999/9765625000000000
193656958307793/195312500000000 5075254299929119/39062500000000000
2139007348779499/2441406250000000 -4707631318455361/9765625000000000
-5027220778997943/9765625000000000 -8372244793353591/9765625000000000
-1076011292601681/1953125000000000 4074997671639411/4882812500000000
-6153044739236769/9765625000000000 -7583368122251201/9765625000000000
-7014124738616721/19531250000000000 -4557080896209937/4882812500000000
-7777640472372899/9765625000000000 -2952784292965373/4882812500000000
6220234201135893/9765625000000000 -470522142327527/610351562500000
-4247705218970307/4882812500000000 -4816163735957767/9765625000000000
-2297292810071713/2441406250000000 -1322214116234433/3906250000000000
-30158580118431/48828125000000 384011176433161/488281250000000
-3072772981335669/4882812500000000 7589446387011309/9765625000000000
-4739751796006793/9765625000000000 -4269138805218079/4882812500000000
4537264554657887/39062500000000000 -2424880906072893/2441406250000000
94059086805779/122070312500000 -6224621759746351/9765625000000000
-115682397059509/122070312500000 49882968080413/156250000000000
-3629408315424683/4882812500000000 -6532764557239887/9765625000000000
3748006732791469/9765625000000000 -2254438360927933/2441406250000000
31405067723477/38146972656250 -5543527610347191/9765625000000000
7285493450630929/9765625000000000 6503000601371557/9765625000000000
238242717633139/488281250000000 -2131073594437431/2441406250000000
-60776498858007/61035156250000 -56131528595423/610351562500000
423958688452433/976562500000000 4398674081163387/4882812500000000
-4505022496357041/4882812500000000 3766499816791833/9765625000000000
-2288019946888539/2441406250000000 -6813770528236971/19531250000000000
-1000843935335261/3906250000000000 2359910988754613/2441406250000000
5258730727737463/19531250000000000 4702495864535993/4882812500000000
-2376987153170121/4882812500000000 -4265183464262757/4882812500000000
-2799964387061349/9765625000000000 4677810146634137/4882812500000000
7685420561906249/9765625000000000 3012546365919271/4882812500000000
-1115781021007649/1220703125000000 7922001081244359/19531250000000000
-5058903879240493/19531250000000000 -294761066714981/305175781250000
850499236195313/976562500000000 -4799222495753237/9765625000000000
6100882269892507/9765625000000000 -1525079239509033/1953125000000000
-2082773724120003/9765625000000000 -4770468668137867/4882812500000000
2616566389197161/19531250000000000 -1209699257068647/1220703125000000
-8154818621133193/19531250000000000 -1774735641775753/1953125000000000
-10963140752532/19073486328125 -1598251857038897/1953125000000000
-2346978493227199/2441406250000000 -336212890096457/1220703125000000
-1583521716063807/2441406250000000 -7432817449439639/9765625000000000
6559305346206241/19531250000000000 -4599220313934541/4882812500000000
1407107513456991/15625000000000000 1215743169479301/1220703125000000
-458637238867793/488281250000000 -6701696767271947/19531250000000000
5719813084904719/9765625000000000 1978812300257053/2441406250000000
4847880525196961/4882812500000000 145755000680141/1220703125000000
601875273828781/610351562500000 810932681782013/4882812500000000
5498050291053803/19531250000000000 -4685357307342893/4882812500000000
2263575797116063/2441406250000000 -3658828420682103/9765625000000000
-4138596437536563/4882812500000000 5182230190705897/9765625000000000
6127522219356561/19531250000000000 579536451019557/610351562500000
-288960309175013/305175781250000 -6281852566057709/19531250000000000
-831790538020837/976562500000000 255831398222177/488281250000000
2437501375677187/2441406250000000 -8833743853552449/156250000000000000
-3278571079318587/4882812500000000 -723680304775859/976562500000000
-5511278638244357/39062500000000000 4833969503067639/4882812500000000
518922741439997/1220703125000000 -353572532189421/390625000000000
-5139667214702401/78125000000000000 -4872234570567519/4882812500000000
28679454596583/244140625000000 -2424502704874407/2441406250000000
4790917787584011/4882812500000000 7542793807145443/39062500000000000
6768044763803293/9765625000000000 3519978754047381/4882812500000000
2028240479593779/4882812500000000 -4441632410172351/4882812500000000
-8507997194889667/312500000000000000 -488100251412589/488281250000000
6483860503493991/9765625000000000 -912816594152541/1220703125000000
3988102562390073/4882812500000000 5634499396402127/9765625000000000
-1148880503016661/1953125000000000 7897421818880489/9765625000000000
4674439071212003/4882812500000000 141119710872823/488281250000000
2391235631680981/2441406250000000 196959541558493/976562500000000
963676388685361/976562500000000 6324825284112261/39062500000000000
-4836353511778257/4882812500000000 -2687876840233187/19531250000000000
-590432949974147/610351562500000 -2474469261546923/9765625000000000
-4560829974092859/4882812500000000 3487513645892947/9765625000000000
-1170502958306893/1220703125000000 -1773907802863/6250000000000
455413157959/976562500000 -539919399353701/610351562500000
5679683906134063/9765625000000000 -3972046776128987/4882812500000000
4201141941857373/4882812500000000 -311053258465369/610351562500000
-6570227962869073/9765625000000000 -361246232355987/488281250000000
-4501832084668579/4882812500000000 -7563455074612187/19531250000000000
-1783721336849603/2441406250000000 -6667896423918449/9765625000000000
4925876727135409/9765625000000000 1054033696313319/1220703125000000
-1005534094624707/1220703125000000 5536886078984319/9765625000000000
73588275454461/76293945312500 -1031056400059211/3906250000000000
-7223307300956111/39062500000000000 -4798604513758977/4882812500000000
2424965979478499/4882812500000000 8476177890659949/9765625000000000
-2597201858703773/9765625000000000 4706962240813353/4882812500000000
5729434297313139/9765625000000000 -3954143847705749/4882812500000000
3161773476644721/9765625000000000 2309905573327227/2441406250000000
629192762144559/2441406250000000 -1179468200673927/1220703125000000
-413185073421817/1953125000000000 1193074966330177/1220703125000000
-3281906621981777/19531250000000000 -18802285484809/19073486328125
2300886112654401/4882812500000000 4306713480921429/4882812500000000
88015475872441/152587890625000 -3988635423458849/4882812500000000
-2520918997973061/4882812500000000 -8363450320487293/9765625000000000
936211420820151/976562500000000 -5556347430899693/19531250000000000
97331297988189/97656250000000 -1591999949709237/19531250000000000
-2168414823070669/2441406250000000 -8974422794146347/19531250000000000
3909839388164567/156250000000000000 2440641788112413/2441406250000000
97131439155199/97656250000000 323543091879941/3125000000000000
1124708036075089/1953125000000000 7983935588438067/9765625000000000
4877717541050811/4882812500000000 -1427207173169057/31250000000000000
-4577653688932243/39062500000000000 -121229218296141/122070312500000
-176640833227451/305175781250000 -1592690805677209/1953125000000000
89585393649163/97656250000000 -7774832239442871/19531250000000000
-3476948560907747/9765625000000000 91256923214311/97656250000000
-4975617132773423/9765625000000000 -8403015279569387/9765625000000000
-7872083821475959/39062500000000000 -239131665040221/244140625000000
2054761359701303/2441406250000000 -210958664066609/390625000000000
7240017402737599/19531250000000000 1133736691230039/1220703125000000
4634405501963331/19531250000000000 -1185840966436557/1220703125000000
-3478068679020579/4882812500000000 1370833099931413/1953125000000000
-8942637842944863/9765625000000000 -7847715604060953/19531250000000000
-1209322669294891/9765625000000000 -4845228847076123/4882812500000000
8572962755281157/156250000000000000 975091478272611/976562500000000
-1300730644872587/1953125000000000 -3642455434794591/4882812500000000
-4804538617906217/4882812500000000 -3483140144648947/19531250000000000
1033879165075343/2441406250000000 -4423373531395319/4882812500000000
-549429803672191/976562500000000 -8073420633430341/9765625000000000
4669316318543033/4882812500000000 2856111361655203/9765625000000000
1515176851226197/1953125000000000 6162256841314851/9765625000000000
-2330949808157321/9765625000000000 474167967687813/488281250000000
-637418769892913/3906250000000000 -4817365458404139/4882812500000000
8145961119868247/9765625000000000 -2693081370578127/4882812500000000
7631724734335039/9765625000000000 -1523240977733903/2441406250000000
4618966918010261/4882812500000000 -79167583651439/244140625000000
4329874379524841/4882812500000000 4513998567873333/9765625000000000
1185991055203817/9765625000000000 -1211667606400379/1220703125000000
-7864526173003231/9765625000000000 -180917420395901/305175781250000
3945363674937409/156250000000000000 -4881255662355919/4882812500000000
8753377162085723/9765625000000000 -865928863103687/1953125000000000
194578365534349/195312500000000 6767360752686479/78125000000000000
296767097466507/305175781250000 4553251347598133/19531250000000000
1907854523740209/4882812500000000 -44946578319601/48828125000000
-4870469937563257/4882812500000000 5551342841772279/78125000000000000
4653110159509149/4882812500000000 -1184006419882323/3906250000000000
250851511121049/488281250000000 4189177705348017/4882812500000000
3031591437656833/4882812500000000 7655406263623643/9765625000000000
4636969694256391/4882812500000000 -305965355208987/976562500000000
139925852070673/305175781250000 -2169652704136313/2441406250000000
1774271676906671/3906250000000000 8700125386677909/9765625000000000
244140585135047/244140625000000 -5714662443060953/10000000000000000000
5464336291711599/19531250000000000 -1171955422996353/1220703125000000
7015310200010013/9765625000000000 -6793589216184657/9765625000000000
-2441305203324499/2441406250000000 -2843161401041853/312500000000000000
2391146737035091/2441406250000000 -492830355706201/2441406250000000
-199170684777067/488281250000000 557266791787993/610351562500000
1395043607444727/312500000000000000 -1220690961522733/1220703125000000
-2272315349556523/2441406250000000 -7142201026390133/19531250000000000
-218921415713581/244140625000000 4322602645139073/9765625000000000
-90149522768643/122070312500000 -65844542921927/97656250000000
4824996909172497/4882812500000000 -5993397629429753/39062500000000000
3418950834788117/4882812500000000 3486062692990171/4882812500000000
-4790802635029519/4882812500000000 7547473314323791/39062500000000000
190229554555613/390625000000000 -4264691650609343/4882812500000000
-8227785739364893/9765625000000000 -5260320662063169/9765625000000000
-1544685559648679/2441406250000000 -7562445106553209/9765625000000000
-1646794127568191/2441406250000000 3604737759641321/4882812500000000
-1802470495678359/19531250000000000 1215493769707637/1220703125000000
-7375537604600037/19531250000000000 2260638639043839/2441406250000000
-787616353976971/976562500000000 -5773515353355117/9765625000000000
6627548470781309/19531250000000000 -918620334836357/976562500000000
5814817649030881/19531250000000000 -1165348697599207/1220703125000000
4949859872386881/19531250000000000 4723403260668057/4882812500000000
3142445585978273/4882812500000000 -3737230746063443/4882812500000000
298817651277271/390625000000000 6289669203848047/9765625000000000
-8193108385488157/39062500000000000 -4774201309567463/4882812500000000
-3947455706987263/4882812500000000 5747852242892101/9765625000000000
-6529428629103901/19531250000000000 4601876576055267/4882812500000000
117446034620923/244140625000000 -4280704321824229/4882812500000000
1093907136168703/1220703125000000 -433392789473163/976562500000000
-569528060267807/610351562500000 -3511510431983339/9765625000000000
-2404892970124693/2441406250000000 -6730549429628839/39062500000000000
3839055636243119/19531250000000000 -4787557952549569/4882812500000000
983904611934189/4882812500000000 59783188513749/61035156250000
3972501235397639/4882812500000000 2839206199789033/4882812500000000
-6880190152877441/39062500000000000 -1201619142727913/1220703125000000
-173404578821111/195312500000000 4493835972786253/9765625000000000
-5954284106936229/9765625000000000 3870204529947727/4882812500000000
6677600568346439/9765625000000000 -1425160795001663/1953125000000000
-2895660328125573/4882812500000000 3931540305564213/4882812500000000
-184602454204571/488281250000000 -4520403886858029/4882812500000000
74583704961393/76293945312500 -8224528149150087/39062500000000000
1271249787096431/2441406250000000 -4168639325413673/4882812500000000
-2068040548001233/19531250000000000 -1213840970545441/1220703125000000
2360470047906897/2441406250000000 4987315946508937/19531250000000000
-1328304382032119/3906250000000000 918367999877169/976562500000000
-3176977785805859/4882812500000000 7415839819913143/9765625000000000
-8700244860780497/78125000000000000 2426220167490003/2441406250000000
-5796496956725323/9765625000000000 7859265530016089/9765625000000000
1746459757986511/7812500000000000 4759244070906479/4882812500000000
4717459676549451/4882812500000000 5039733501345007/19531250000000000
1796694684187413/2441406250000000 -826491483524143/1220703125000000
1390678246649917/2441406250000000 4013217408431183/4882812500000000
6360394750722809/39062500000000000 4817650303936067/4882812500000000
3379720278387589/4882812500000000 7048219278658111/9765625000000000
-1234021242025503/4882812500000000 4724304126999667/4882812500000000
3347465576190417/19531250000000000 -60132032526181/61035156250000
4374283042270473/4882812500000000 -8678714906031859/19531250000000000
-284127878642069/305175781250000 7127774571312787/19531250000000000
4871786958419881/4882812500000000 -5247164370696741/78125000000000000
-375606334850379/1220703125000000 -14518501131127/15258789062500
4458180713966313/9765625000000000 217215412036997/244140625000000
-5460032012683869/312500000000000000 -2441033572185839/2441406250000000
8284042484274399/9765625000000000 5171273707643199/9765625000000000
4870789800361619/4882812500000000 2739513893807787/39062500000000000
4418211030067517/4882812500000000 1663013015741437/3906250000000000
-1238808447334751/9765625000000000 -4843366217607261/4882812500000000
-6634939627643983/156250000000000000 4878408271337389/4882812500000000
1663905529318599/1953125000000000 1022797954206007/1953125000000000
1133127443609041/4882812500000000 -2374756835272629/2441406250000000
-5401983462636683/19531250000000000 -1173084045022823/1220703125000000
42815627964511/244140625000000 2403569569981181/2441406250000000
-941302518639797/1220703125000000 6217733028876117/9765625000000000
-4692294053340663/4882812500000000 -337660556915161/1220703125000000
-87992063619073/152587890625000 3989164345069607/4882812500000000
8384116408466827/9765625000000000 -5007396897580849/9765625000000000
6692635258884603/9765625000000000 1777921274483203/2441406250000000
-369943030310711/1220703125000000 -4653185186444733/4882812500000000
-97565326313949/305175781250000 2313276665688571/2441406250000000
7988603924238211/9765625000000000 1404226632845257/2441406250000000
3605078894523297/9765625000000000 -226895953309121/244140625000000
3096120961657823/4882812500000000 3775697670754279/4882812500000000
-1194808037650771/1220703125000000 8003191206704753/39062500000000000
5384050718185007/19531250000000000 -4693624162271301/4882812500000000
-8668612993192443/39062500000000000 -952212573110731/976562500000000
5776590416170343/39062500000000000 4829126974370291/4882812500000000
-1140499750319403/1220703125000000 1392556905264171/3906250000000000
1814356405833299/2441406250000000 -1633577457652601/2441406250000000
-1763267245739889/9765625000000000 -4802559740927901/4882812500000000
-6615363381531879/9765625000000000 -3591810092798341/4882812500000000
967729821213927/976562500000000 1048375796424499/7812500000000000
4631949539520223/4882812500000000 3089919981808359/9765625000000000
779974566541619/976562500000000 -1469085582842401/2441406250000000
4661484989952161/4882812500000000 2906830300245923/9765625000000000
-605487303444931/1220703125000000 -339185093219881/390625000000000
30502658173611/30517578125000 -195411716198229/6250000000000000
-5596331243115221/9765625000000000 8003031191864583/9765625000000000
4872202718322393/9765625000000000 2115849006784819/2441406250000000
-704716336301229/1220703125000000 7973921513473537/9765625000000000
-625756548218769/1220703125000000 1048114908655581/1220703125000000
-566907746767793/610351562500000 7236857589926429/19531250000000000
-1216438110048441/1220703125000000 -1305000257955507/15625000000000000
1412921010774741/1953125000000000 6742313184168109/9765625000000000
-827106065170781/62500000000000000 -4882384916001503/4882812500000000
-4654510025839417/4882812500000000 147559965082559/488281250000000
-4510865821289543/4882812500000000 -373842076416129/976562500000000
2374345228061039/2441406250000000 -2273144836644901/9765625000000000
-3924903133834683/19531250000000000 -2391602698611967/2441406250000000
-7593325667327673/19531250000000000 -8997376449171207/9765625000000000
2339273013397261/2441406250000000 -5590084057073123/19531250000000000
2438427723523769/2441406250000000 964480036156343/19531250000000000
-2886043405649143/4882812500000000 -1969302628525219/2441406250000000
-6910855078702057/9765625000000000 862477479070133/1220703125000000
241974878315433/305175781250000 -1487664816566511/2441406250000000
-2449053697066583/9765625000000000 -1181693485727617/1220703125000000
-4297105991344711/4882812500000000 -4637558844610227/9765625000000000
-925512695597231/976562500000000 -1558048191605423/4882812500000000
-4388201967364121/9765625000000000 -4362084224721213/4882812500000000
-2341572103142797/2441406250000000 5528136399605097/19531250000000000
49971485877529/78125000000000 -938328569293883/1220703125000000
-4082546419702283/4882812500000000 -1339278970298227/2441406250000000
1940956594356213/2441406250000000 2961858859813677/4882812500000000
-5446495130853507/19531250000000000 4689119169364921/4882812500000000
7792006693732821/9765625000000000 367912519989509/610351562500000
-4838873775177761/4882812500000000 5228589090319047/39062500000000000
6258697557994739/9765625000000000 -7496408241162943/9765625000000000
-530691294601761/610351562500000 -4823828313498021/9765625000000000
-6071314339470611/39062500000000000 -4823474578236721/4882812500000000
-4769665104721001/156250000000000000 -4880536999261551/4882812500000000
-7809683054210661/9765625000000000 293156452399567/488281250000000
-8835106878538169/78125000000000000 1212872094911271/1220703125000000
73044693767549/97656250000000 3240839349793309/4882812500000000
-4806906467612231/4882812500000000 3430470805668417/19531250000000000
-1312283903824929/3906250000000000 143719744705103/152587890625000
-6677892761409057/78125000000000000 1216235524434019/1220703125000000
-1433720254836743/1953125000000000 -3315817674887923/4882812500000000
-6650905927942817/9765625000000000 -1787681493902789/2441406250000000
7187970946027927/9765625000000000 -206582367897779/305175781250000
3190526081098489/4882812500000000 -1848134277858793/2441406250000000
-7232408266652811/9765625000000000 3280994601682433/4882812500000000
-2355618400774139/2441406250000000 5132026048091963/19531250000000000
-7192171818496297/9765625000000000 6606065105178169/9765625000000000
-304832593761169/390625000000000 -763325503488363/1220703125000000
975021181372133/976562500000000 1096906975443243/19531250000000000
3965478058357409/4882812500000000 2849007139135001/4882812500000000
-74045849201943/122070312500000 7763864361436831/9765625000000000
-4854199426960951/4882812500000000 8445300075352217/78125000000000000
902479697543759/4882812500000000 -479868610201559/488281250000000
-5079413385358539/9765625000000000 -8340682903771459/9765625000000000
3062271505749119/4882812500000000 7606405494116987/9765625000000000
3200216423332743/312500000000000000 -2441278229329021/2441406250000000
-2676065370973667/4882812500000000 -4084180706143133/4882812500000000
1297396784272131/4882812500000000 -4707294285926533/4882812500000000
8677834619875641/9765625000000000 2239565691753247/4882812500000000
1303882723583611/1953125000000000 3635404988413589/4882812500000000
4256408110869941/4882812500000000 1196332719593177/2441406250000000
-4548540559148343/4882812500000000 284090653337331/781250000000000
-479657861879609/610351562500000 -754870493219263/1220703125000000
3154862316470179/19531250000000000 2409345639660981/2441406250000000
7474728653066393/9765625000000000 6284573430524403/9765625000000000
-2381939518335307/2441406250000000 2142255292094301/9765625000000000
-4838433567065783/4882812500000000 2627298314991547/19531250000000000
-1641342819767331/1953125000000000 5293134736673599/9765625000000000
7742219240926671/9765625000000000 -595193017987021/976562500000000
8901922407627929/9765625000000000 -401537160038729/976562500000000
7238345819368919/9765625000000000 3277719536501311/4882812500000000
-7954664772087739/78125000000000000 -1214358970132287/1220703125000000
-2492252749938979/4882812500000000 -419887296075719/488281250000000
-950389283668341/976562500000000 -8983053012835023/39062500000000000
-3452009361799781/9765625000000000 -4567577667830939/4882812500000000
2704804045897109/4882812500000000 8130410317678901/9765625000000000
4255425156494869/4882812500000000 -2394413215722563/4882812500000000
1057106802629347/4882812500000000 -238350493590799/244140625000000
-426343612081361/488281250000000 4760239638462773/9765625000000000
4816710413942551/4882812500000000 6405790872008891/39062500000000000
-7671165635104037/19531250000000000 561303366374041/610351562500000
483557336317977/7812500000000000 4873450416883053/4882812500000000
2334076225112887/19531250000000000 -4847820481527387/4882812500000000
-52219652373933/97656250000000 -8252182178071503/9765625000000000
4692889409698653/4882812500000000 337143042573779/1220703125000000
-293764377322731/305175781250000 5291042253318963/19531250000000000
-5477038386443959/19531250000000000 -4686895141481721/4882812500000000
1970565994262611/9765625000000000 -2391185653902693/2441406250000000
-4137893213816879/9765625000000000 1769127145138791/1953125000000000
68748487721541/76293945312500 -846896415485801/1953125000000000
757028357294927/1220703125000000 -7660910381978831/9765625000000000
-8692286179720491/9765625000000000 4451021524376753/9765625000000000
425138800957903/9765625000000000 9756366569607/9765625000000
-4870538920003941/4882812500000000 -1383956871484627/19531250000000000
-193945430942677/305175781250000 -7539883655115597/9765625000000000
-448019877799009/488281250000000 7766262235956089/19531250000000000
5430300539983139/9765625000000000 -2029151110780131/2441406250000000
-7471887407271627/19531250000000000 4511378843654369/4882812500000000
3641832604520211/78125000000000000 2438752218468817/2441406250000000
-6096564305116967/9765625000000000 7628848885264321/9765625000000000
-1511896415547429/1953125000000000 -6182367051299681/9765625000000000
597584210943497/1953125000000000 -1162162312589399/1220703125000000
-4875867635194161/4882812500000000 8330621787338669/156250000000000000
-7260904159943933/9765625000000000 -1632611068594069/2441406250000000
-1140492051422787/1220703125000000 435194209550413/1220703125000000
-599320159624997/1953125000000000 -4647252287570089/4882812500000000
-5440662201482169/78125000000000000 -4870957787220119/4882812500000000
7741140750406987/9765625000000000 5953332808017149/9765625000000000
-8486015658831579/19531250000000000 8795698732911519/9765625000000000
8069967525380369/39062500000000000 1194369329848731/1220703125000000
-1580835616437213/1953125000000000 5735102482581669/9765625000000000
-1549166908544991/1953125000000000 -5947224468384717/9765625000000000
3018537399045329/9765625000000000 -1160925436419083/1220703125000000
6752936028182541/9765625000000000 7054451547774583/9765625000000000
-1391173507199483/62500000000000000 610200343476013/610351562500000
76649661686803/1220703125000000 4873177113543999/4882812500000000
-4721099873167249/9765625000000000 -8548605010655551/9765625000000000
4659713905412243/4882812500000000 -5836333410440533/19531250000000000
-7534597532188951/9765625000000000 3106335126340893/4882812500000000
-5223942149453393/9765625000000000 4125465430099653/4882812500000000
-8855490812412371/9765625000000000 -4116760147483103/9765625000000000
-7021895799002757/9765625000000000 848347760250149/1220703125000000
-3396620170789879/9765625000000000 4577947221626969/4882812500000000
-8955694725422767/9765625000000000 -778793005250043/1953125000000000
-8773314116197621/19531250000000000 1090618169715409/1220703125000000
233044631812021/244140625000000 -5821254495170033/19531250000000000
-1195870574349711/1220703125000000 -7839000020423521/39062500000000000
-8784259565844683/9765625000000000 8533279679113111/19531250000000000
4703092156027401/4882812500000000 5250191740604963/19531250000000000
1014091118359453/2441406250000000 -888331801182737/976562500000000
-2425578770127121/2441406250000000 1776298150946621/15625000000000000
4804199691908539/9765625000000000 -1062772736766389/1220703125000000
-3584747194600253/312500000000000000 1220622807279889/1220703125000000
2374011076016689/2441406250000000 2278722057607359/9765625000000000
2390051659882667/2441406250000000 -996227967146419/4882812500000000
-2877465766354539/9765625000000000 -37328299699629/39062500000000
2817090551404877/156250000000000000 488201883558043/488281250000000
-8660260988152531/9765625000000000 902603152170617/1953125000000000
-4861441599997359/4882812500000000 -1460278478546741/15625000000000000
1764507458391417/1953125000000000 4186916212757493/9765625000000000
8813909664764949/9765625000000000 4205047926241511/9765625000000000
8955846832155067/19531250000000000 8678458015129733/9765625000000000
3465596072890777/4882812500000000 -1375878004459423/1953125000000000
-8225115373522119/19531250000000000 69198775384767/76293945312500
8155890838333473/9765625000000000 537111499353841/976562500000000
2358027828107449/2441406250000000 632589313385809/2441406250000000
60496436680091/61035156250000 5178523427117859/39062500000000000
937981721170507/1953125000000000 2141439190552923/2441406250000000
37073889050263/305175781250000 4846647579341063/4882812500000000
-6835226200905787/39062500000000000 480747885628549/488281250000000
-95506176224339/195312500000000 -133100659268061/152587890625000
1680178771828249/1953125000000000 -2489599064511589/4882812500000000
-945510020236707/1953125000000000 -1709007919015293/1953125000000000
-522539820697389/610351562500000 -5046501600289391/9765625000000000
-1974472165341073/4882812500000000 2232897085539859/2441406250000000
1226050175740063/2441406250000000 2111223684053119/2441406250000000
1237122043872533/2441406250000000 -336760796810221/390625000000000
4849963033718001/4882812500000000 4523478178394171/39062500000000000
881730104783803/4882812500000000 1200635507046013/1220703125000000
-8951393465615671/9765625000000000 -975960637793543/2441406250000000
-182600940222533/390625000000000 -4316479816768501/4882812500000000
4880601123911183/4882812500000000 -4701994612879343/156250000000000000
4714469431649893/4882812500000000 5084306659822917/19531250000000000
4455998644237/30517578125000 -1207620238782399/1220703125000000
-4250884152824723/4882812500000000 -1201232890556603/2441406250000000
-537454957726263/1953125000000000 586788085453781/610351562500000
-499381816881321/1220703125000000 -4455529455143263/4882812500000000
-334092403106331/2441406250000000 4836877812691033/4882812500000000
484725981113281/488281250000000 -4705266724226123/39062500000000000
4768535106172759/4882812500000000 -8401641178166869/39062500000000000
2439453368500173/2441406250000000 -390522531021647/9765625000000000
4735404877445557/4882812500000000 4762853861828781/19531250000000000
1031881917740379/1220703125000000 5217422059064517/9765625000000000
-6900007659039653/9765625000000000 3455333773523881/4882812500000000
-416881145110213/488281250000000 1016886935332813/1953125000000000
-919842889921693/1953125000000000 -430739648996751/488281250000000
7496524458861897/78125000000000000 -2430140682422507/2441406250000000
-1951483446741383/4882812500000000 8951775302642627/9765625000000000
-2206664668730113/2441406250000000 4178220707080529/9765625000000000
-2403280128460611/2441406250000000 -3438223743136327/19531250000000000
2091427063803343/2441406250000000 -1259522653361181/2441406250000000
-4323465348155969/39062500000000000 4852812576281947/4882812500000000
-5891699130894817/9765625000000000 -486759505683851/610351562500000
-914224945384511/1220703125000000 6471148861815267/9765625000000000
-4723957191138667/4882812500000000 2470697364264207/9765625000000000
5804345419125709/9765625000000000 -196336773644323/244140625000000
971504610815807/976562500000000 3970512827306277/39062500000000000
-4444829815908071/4882812500000000 -8084895366319467/19531250000000000
1214344113791259/1220703125000000 7963948897308343/78125000000000000
255235126707791/390625000000000 1848171823885383/2441406250000000
-38131455523373/38146972656250 -557027412375177/19531250000000000
-1213538073907223/1220703125000000 67617858306331/625000000000000
-2299022218448867/2441406250000000 -1314496470341717/3906250000000000
899448814926001/976562500000000 -7607000610870553/19531250000000000
7044180946799659/19531250000000000 -4554182427665013/4882812500000000
280870849600381/390625000000000 -3393455476855417/4882812500000000
-4475081239925351/4882812500000000 -7813327901706859/19531250000000000
-411486247278389/488281250000000 5257286273442261/9765625000000000
-95667474731749/122070312500000 6065717684058999/9765625000000000
6797712907364367/78125000000000000 4864293822490551/4882812500000000
-296884208260187/488281250000000 -969143777991959/1220703125000000
1194261052112909/2441406250000000 -8517469123579121/9765625000000000
-8513421613944069/39062500000000000 4765436362944029/4882812500000000
4607701882964511/4882812500000000 -6463362923904609/19531250000000000
-4841692702576511/4882812500000000 -2529409999106081/19531250000000000
3771176123510537/19531250000000000 598866081199213/610351562500000
4869443720462589/4882812500000000 5777213465966941/78125000000000000
-1012240524778429/1953125000000000 4175872951866839/4882812500000000
2031163358729317/9765625000000000 -4776028869541631/4882812500000000
-335518173626761/976562500000000 4585580311074087/4882812500000000
842124371139547/3906250000000000 476799479702173/488281250000000
-3178543070153909/39062500000000000 4866620635450577/4882812500000000
-227544759503/390625000000 7937697755320883/9765625000000000
-1835446671384579/4882812500000000 -28279432556699/30517578125000
-3720342126035617/4882812500000000 -6324843832190969/9765625000000000
-8347451935181603/9765625000000000 2534140773046059/4882812500000000
2611428954436767/4882812500000000 -8251617229630939/9765625000000000
-1685630240370807/2441406250000000 1766101687413983/2441406250000000
1213716209002297/1220703125000000 8346808106387709/78125000000000000
