1000
-8412953550985467/9765625000000000 -619849328839099/1220703125000000
2101592701484593/2441406250000000 -2484972913015957/4882812500000000
-4821078870398031/4882812500000000 6191898890946599/39062500000000000
959926591385063/976562500000000 -7179443494656611/39062500000000000
5950358016440509/19531250000000000 2325345962293441/2441406250000000
-3455582808384733/4882812500000000 1379901756766887/1953125000000000
2093832395597397/9765625000000000 -2384629131801367/2441406250000000
-8748554172930489/9765625000000000 -1084845366974181/2441406250000000
-6424270673627487/19531250000000000 -4611117495212453/4882812500000000
4882772292524929/4882812500000000 1268184679407949/312500000000000000
180815941745941/1220703125000000 603618611913867/610351562500000
-8534341549901157/9765625000000000 -4746835361612589/9765625000000000
1199543015548781/1220703125000000 -362083475839799/1953125000000000
-2592737805646511/39062500000000000 -4872044964836973/4882812500000000
-2076528641923263/2441406250000000 -5135746530834857/9765625000000000
-4614561686028679/4882812500000000 1596144841796133/4882812500000000
7256828635529153/156250000000000000 -1219385875237679/1220703125000000
1162141198569703/2441406250000000 858826391036143/976562500000000
8285160894579087/19531250000000000 4421720787158529/4882812500000000
-2426300641753817/2441406250000000 -8677233748425637/78125000000000000
-6173826319178473/9765625000000000 302658355830449/390625000000000
-5367328295273479/19531250000000000 2347410519904249/2441406250000000
-7652421179477309/19531250000000000 -8984850814765751/9765625000000000
4522636639546569/4882812500000000 -3681095346109451/9765625000000000
-1716258155901251/7812500000000000 476353393436723/488281250000000
-5747494033535171/19531250000000000 -4666610379178993/4882812500000000
1218638359293621/1953125000000000 -1526308558215917/1953125000000000
76214300620511/76293945312500 446102904858009/9765625000000000
974412945063043/976562500000000 2590360252881367/39062500000000000
-7685357880617907/9765625000000000 6025172685280417/9765625000000000
-3556681499915181/39062500000000000 -1215632600778841/1220703125000000
-8596429354783869/9765625000000000 289590456971371/610351562500000
856028017743263/4882812500000000 1201797454414501/1220703125000000
-4821941992446937/4882812500000000 1229746855649877/7812500000000000
-2188147623811419/9765625000000000 297416351188253/305175781250000
-76028256475227/7812500000000000 -2441290641347121/2441406250000000
-2229371424868397/2441406250000000 -7961376875970403/19531250000000000
4739130576949647/4882812500000000 4703189189947027/19531250000000000
-480150130534923/488281250000000 7099039371118951/39062500000000000
3156200994750577/9765625000000000 2310381826145849/2441406250000000
-2367669350799903/2441406250000000 4763906449605927/19531250000000000
8673398179868863/9765625000000000 -8975432168775493/19531250000000000
8792013837185277/9765625000000000 -1062659527064279/2441406250000000
8121856045214197/19531250000000000 1776246550857503/1953125000000000
-2370295066348573/2441406250000000 2339797515966461/9765625000000000
-617275578213227/9765625000000000 2436524195718751/2441406250000000
-8241557163633543/9765625000000000 2619359041787973/4882812500000000
-607990038638043/610351562500000 1716448131874891/19531250000000000
23800522806901/24414062500000 -54388934418769/244140625000000
-4525162791898507/4882812500000000 7337312442003333/19531250000000000
2347438416635347/2441406250000000 -2683273695003463/9765625000000000
-7433207866083323/9765625000000000 158340717402817/244140625000000
-243713124578477/244140625000000 -288830527186007/4882812500000000
-6751514919985721/9765625000000000 1411162328378067/1953125000000000
-4695449156896433/4882812500000000 10465878585793/38146972656250
2437950749750839/2441406250000000 4155150321259777/78125000000000000
8751974623095927/9765625000000000 -4332478717467623/9765625000000000
-1449629757436999/3906250000000000 -2267067439864937/2441406250000000
-3256461698777877/19531250000000000 300904067362987/305175781250000
-900002455174831/976562500000000 3790381208869713/9765625000000000
-1116912120234257/1953125000000000 4005624624589479/4882812500000000
119731649591573/781250000000000 -4825129105243587/4882812500000000
8576908752566791/9765625000000000 -7296066585767/15258789062500
-6888889612734489/2500000000000000000 -305174622634517/305175781250000
3903915036855271/9765625000000000 279730057910259/305175781250000
-8303495251901713/9765625000000000 -321248773357767/610351562500000
-2102160512850403/4882812500000000 8814256426578201/9765625000000000
6469075182318091/19531250000000000 -4607200837059419/4882812500000000
3895965782745457/9765625000000000 447741226213037/488281250000000
-4844456144031989/4882812500000000 -4886569864152721/39062500000000000
-6106826701847019/39062500000000000 4822774055658359/4882812500000000
-677528959058997/1220703125000000 8123331844591641/9765625000000000
6861609858676441/9765625000000000 54287455223781/76293945312500
-7867104984245501/9765625000000000 5785852643084213/9765625000000000
2307028545546103/2441406250000000 6390411655344873/19531250000000000
5235553780337547/39062500000000000 604844513461639/610351562500000
-4557683028015369/4882812500000000 3503931121638613/9765625000000000
-1652968922531279/3906250000000000 4424096447942397/4882812500000000
4818214925349399/4882812500000000 -1583240781809943/9765625000000000
-1736959601856729/2441406250000000 6862577730336349/9765625000000000
5981714504063253/19531250000000000 -4648177184085037/4882812500000000
1588330966880733/4882812500000000 -2308628524135269/2441406250000000
-251677140423441/390625000000000 933567311933603/1220703125000000
1182811902941973/1220703125000000 -1207126317456823/4882812500000000
-7582235559668321/19531250000000000 1124964288461321/1220703125000000
-4710725817642747/4882812500000000 5139525551877833/19531250000000000
2803489482937581/4882812500000000 -3997787466738899/4882812500000000
-194256395176659/195312500000000 -8113451440364481/78125000000000000
-1112811045349549/62500000000000000 -976407694177169/976562500000000
2751683892852321/39062500000000000 -4870682610662457/4882812500000000
1980135164795767/2441406250000000 -5712483462282657/9765625000000000
-9005743010802997/9765625000000000 3776774346449357/9765625000000000
1200447925017957/1220703125000000 -7086457526420629/39062500000000000
-1744092390465143/4882812500000000 -91214033226643/97656250000000
-1631880293931093/7812500000000000 -4775103195722227/4882812500000000
6484255627426023/9765625000000000 1825545476679829/2441406250000000
2440868324914751/2441406250000000 1311933929586873/62500000000000000
-8069726354538461/78125000000000000 4856694454228097/4882812500000000
5062523348588617/19531250000000000 -4715934318268061/4882812500000000
277976261359813/390625000000000 1372197951694843/1953125000000000
2220817827691449/2441406250000000 1622586698328337/3906250000000000
3779894793155173/4882812500000000 -1545497756617157/2441406250000000
-2420653904719831/2441406250000000 -2541170138073549/19531250000000000
7725561281888881/39062500000000000 4786365089256439/4882812500000000
-1271762209825487/19531250000000000 2436225139188699/2441406250000000
-1778981275785093/2441406250000000 6688126910213479/9765625000000000
7059194190194733/19531250000000000 -910545858191147/976562500000000
-3799719605364251/39062500000000000 -4859657004953209/4882812500000000
204082195708621/488281250000000 8871731206395077/9765625000000000
-942546321065231/976562500000000 -1022003906471191/3906250000000000
475828534541071/488281250000000 -8765672982468559/39062500000000000
3602035664013257/9765625000000000 -1134630795648699/1220703125000000
-12912710774278/19073486328125 1796838182662301/2441406250000000
-1721849272336517/2441406250000000 -6923235730082597/9765625000000000
-6339838540524233/312500000000000000 4881807557767331/4882812500000000
-4104795861732539/19531250000000000 954751770744631/976562500000000
2156565286566887/2441406250000000 2288834325427459/4882812500000000
1780846243035857/1953125000000000 8020498265632089/19531250000000000
4876113561677613/4882812500000000 8181896505739459/156250000000000000
-453053017677141/488281250000000 1821031089114039/4882812500000000
285031646622801/781250000000000 909248077846723/976562500000000
104563516907359/152587890625000 -7112221634479017/9765625000000000
6461425565345103/9765625000000000 14301545101553/19073486328125
-1407218644366261/4882812500000000 -1168909577263791/1220703125000000
-1457864527331937/1953125000000000 -649870811310261/976562500000000
-74597773368657/76293945312500 -2047753184268357/9765625000000000
813425041808509/1220703125000000 7281563879249417/9765625000000000
-4567269612744611/4882812500000000 6907278705430603/19531250000000000
-2955515193308123/19531250000000000 2413292151374293/2441406250000000
4599274704836923/19531250000000000 -593187561531931/610351562500000
-2387775773115123/2441406250000000 -8142590602815921/39062500000000000
-8510879460595399/39062500000000000 953101462678953/976562500000000
7928490661064271/9765625000000000 -2850722166313373/4882812500000000
649933426511399/1953125000000000 1151134597691853/1220703125000000
4609227713007949/4882812500000000 6445932422600491/19531250000000000
4881141453329489/4882812500000000 4087494011079933/156250000000000000
6965133766396103/312500000000000000 4881599522127717/4882812500000000
-1683208845635461/4882812500000000 -4583521123779271/4882812500000000
-1303206291744583/15625000000000000 152056231073919/152587890625000
932885245574699/3906250000000000 592690546996697/610351562500000
-7046682794764079/19531250000000000 4553940519981541/4882812500000000
-2382346566076063/2441406250000000 -4270001904596501/19531250000000000
-3043822165560731/9765625000000000 2319786874168969/2441406250000000
101597617383659/195312500000000 8340398191665317/9765625000000000
3509645093585233/4882812500000000 -424342307784009/610351562500000
626146039644989/1220703125000000 8383058177716909/9765625000000000
1752700800457267/1953125000000000 861822005811789/1953125000000000
-4875577691063089/4882812500000000 4251308348312041/78125000000000000
4836573924507687/4882812500000000 5363047390003929/39062500000000000
1401529803232773/19531250000000000 2435112422883279/2441406250000000
-375781159801463/2441406250000000 2412312790140891/2441406250000000
-6908353949997193/39062500000000000 4805845320986007/4882812500000000
-294035649123747/390625000000000 6428983573891013/9765625000000000
4875359868202593/4882812500000000 -8629567964392419/156250000000000000
265708649420709/6250000000000000 1219599484123063/1220703125000000
5303827551003021/39062500000000000 -4837594184417791/4882812500000000
1009873015566473/15625000000000000 487260339219397/488281250000000
1220692206284857/1220703125000000 -2643472420734111/625000000000000000
4049090679949577/4882812500000000 -2728868369068343/4882812500000000
-4643261201016519/4882812500000000 -47206984070269/152587890625000
-1303345689704367/3906250000000000 4603001581106657/4882812500000000
