1000
-2337908807814101/2441406250000000 1406622741013823/4882812500000000
-600754015698541/976562500000000 -120299200667983/152587890625000
1118537342378569/3906250000000000 116958790469843/122070312500000
93622038249141/97656250000000 5555743399902047/19531250000000000
48635701288263/48828125000000 6929007079593973/78125000000000000
-943935650707171/976562500000000 -5006388068469309/19531250000000000
-6363198121208367/9765625000000000 -74079107250881/97656250000000
4603880173251217/9765625000000000 -215307511177283/244140625000000
1131720268226511/1953125000000000 1591824896183721/1953125000000000
3307380229315949/4882812500000000 7184175367816749/9765625000000000
2222951022300683/2441406250000000 -2018864264869147/4882812500000000
-249036387548877/390625000000000 -7523661355251409/9765625000000000
-6061630010900509/9765625000000000 -239269871765631/305175781250000
-5868101539149719/9765625000000000 780594747400043/976562500000000
2418942131212003/9765625000000000 295665547243221/305175781250000
-929565499484771/976562500000000 -5986060426486801/19531250000000000
-1041881063268531/1220703125000000 636081731687997/1220703125000000
-4221015691150489/9765625000000000 4403136898158129/4882812500000000
1440445234509127/2441406250000000 1971187967678123/2441406250000000
3217000147783867/4882812500000000 3673250326252599/4882812500000000
1973512102288707/2441406250000000 114980748570437/195312500000000
343330422274513/1220703125000000 4685706504723607/4882812500000000
6719980538557929/9765625000000000 -7085851621508009/9765625000000000
-3141024444869773/39062500000000000 2433500622565421/2441406250000000
-6212606737613319/9765625000000000 -7534649903239473/9765625000000000
925593446829127/1220703125000000 -6366878748381461/9765625000000000
18933443687133/488281250000000 1219785083046673/1220703125000000
-51963125081867/76293945312500 -7150378022372509/9765625000000000
-2325520028640789/2441406250000000 5946002752395489/19531250000000000
962522851681553/1220703125000000 1501553701171659/2441406250000000
-4275107574405091/4882812500000000 4718183183141777/9765625000000000
8704259459141227/9765625000000000 -1106890320576509/2441406250000000
-1667083111373431/4882812500000000 -917882166945839/976562500000000
4785324886721859/4882812500000000 -1941673132817857/9765625000000000
-68541315762953/97656250000000 -6956170783948357/9765625000000000
-3291927851390993/4882812500000000 3606254141265217/4882812500000000
-8970205644265243/9765625000000000 7720839938819347/19531250000000000
-7091431824506879/19531250000000000 17771863158963/19073486328125
6905367208514257/19531250000000000 -2283725130810391/2441406250000000
-7161125658642787/9765625000000000 6639707142770147/9765625000000000
241530226833303/488281250000000 -4243603758922547/4882812500000000
-1583465332943597/15625000000000000 -971534833031939/976562500000000
2469770357097949/4882812500000000 1684854523968477/1953125000000000
1588101479590023/1953125000000000 2842348232699703/4882812500000000
2374236149106533/2441406250000000 4549934053604507/19531250000000000
8543947846026763/9765625000000000 -4729522898242447/9765625000000000
-4461755056599149/9765625000000000 8686781536077497/9765625000000000
-989281451065713/1220703125000000 -5721193329854647/9765625000000000
1342493053121673/1953125000000000 3546485644219719/4882812500000000
-2428555814110473/2441406250000000 4002595487187791/39062500000000000
2439378283377621/2441406250000000 795912281587383/19531250000000000
-6414711853432273/39062500000000000 -4816524904702163/4882812500000000
-3389837995636211/39062500000000000 -304024509507351/305175781250000
46709162051579/48828125000000 -5691256050538681/19531250000000000
-5399827656739/250000000000000 2440836688665933/2441406250000000
-4433979191783451/4882812500000000 8179668880327739/19531250000000000
4003195728287103/4882812500000000 -5591522823410503/9765625000000000
-965085582997283/976562500000000 -186598390170259/1220703125000000
1279032934738539/2441406250000000 4159105302534757/4882812500000000
-1610353925249657/1953125000000000 1105195684509319/1953125000000000
-2740957250076133/19531250000000000 604311397826261/610351562500000
-1864308942809609/4882812500000000 70513964977269/76293945312500
-250211732942113/488281250000000 8386004240391659/9765625000000000
-6207018801803149/9765625000000000 3769626945557319/4882812500000000
-203910198358781/244140625000000 -167822803597431/305175781250000
-850828518028881/1220703125000000 7002659847999673/9765625000000000
-1765978413300219/1953125000000000 -8342766384015803/19531250000000000
6057367944452399/9765625000000000 -306400326961041/390625000000000
-3607169370567267/4882812500000000 6581849904760087/9765625000000000
-752512729866759/3906250000000000 958270370703399/976562500000000
-731110005025001/1953125000000000 -2263906823038903/2441406250000000
1765093038504109/4882812500000000 -2276307562456169/2441406250000000
-1212664740527109/1953125000000000 3827647362208377/4882812500000000
-7284560952416423/9765625000000000 -3252022577226169/4882812500000000
5074263337930243/19531250000000000 -4715145664106233/4882812500000000
-8939413416530419/9765625000000000 3931198215427573/9765625000000000
3742095224186317/4882812500000000 784162819639447/1220703125000000
-8707268368664653/9765625000000000 -4421641007214063/9765625000000000
-8085739752783139/9765625000000000 -2738076162695601/4882812500000000
-2285897334792379/2441406250000000 6859214426521617/19531250000000000
-1133325513644231/1220703125000000 1451295783415609/3906250000000000
-2441362292299003/2441406250000000 7501023312898271/1250000000000000000
4546457394329203/4882812500000000 -3561787793625873/9765625000000000
971619753170789/976562500000000 1962587236744903/19531250000000000
1152370207703237/3906250000000000 -186620148744033/195312500000000
3309352816650123/4882812500000000 3590270441775403/4882812500000000
-485560506690709/488281250000000 -8235841193339369/78125000000000000
-8862949119716881/19531250000000000 -1740453560034883/1953125000000000
2365358574571301/2441406250000000 -4836814100152033/19531250000000000
4774854897247609/19531250000000000 591831181780139/610351562500000
2252552267128721/2441406250000000 -1883053649147917/4882812500000000
158894907586743/1953125000000000 -97332544325729/97656250000000
-6144344374829849/39062500000000000 -4822029426324137/4882812500000000
-54942830817757/97656250000000 -8073430810872063/9765625000000000
152970483958883/244140625000000 -7611010530832367/9765625000000000
-2090888359366777/2441406250000000 252083347026619/488281250000000
4788676738318353/4882812500000000 3816664525042663/19531250000000000
-7355286998687841/9765625000000000 -6423953985479553/9765625000000000
8743342331022867/19531250000000000 873246373375011/976562500000000
-264982135826813/390625000000000 7175146266699917/9765625000000000
7624180984233523/9765625000000000 6102400835759393/9765625000000000
-32757191787341/97656250000000 -287495067047861/305175781250000
800627035514043/7812500000000000 2428552339325661/2441406250000000
8645633184844219/78125000000000000 2426410803338087/2441406250000000
-1194331112492099/1220703125000000 8075757341140593/39062500000000000
597711033569911/610351562500000 -3954370164724043/19531250000000000
2106219966857857/2441406250000000 987700984305951/1953125000000000
1401596725546697/2441406250000000 7995990091515461/9765625000000000
-4722078448652623/4882812500000000 2485021557191557/9765625000000000
-7740069850313647/19531250000000000 -35864246556969/39062500000000
-4882802643330169/4882812500000000 2511625434846107/1250000000000000000
-8826793373796761/9765625000000000 8355872276889493/19531250000000000
7477956593158147/19531250000000000 -1127687574047659/1220703125000000
-733288231060519/976562500000000 6449516932254577/9765625000000000
4309060960562947/4882812500000000 1148243391915297/2441406250000000
-375876892645221/488281250000000 194790693635317/305175781250000
4873644995339423/4882812500000000 1196276687454843/19531250000000000
4943981597157953/39062500000000000 -484354588637189/488281250000000
4602962496920591/4882812500000000 -814646267115183/2441406250000000
2207325063064097/2441406250000000 8345271402687939/19531250000000000
-4882052607533069/4882812500000000 -5513014918998373/312500000000000000
-8855993143625551/9765625000000000 8231358838170579/19531250000000000
-329683364567591/976562500000000 -4596148375361817/4882812500000000
-2390017432368919/4882812500000000 -4257895558034383/4882812500000000
-4432907617444031/4882812500000000 1023619554004677/2441406250000000
478070773699953/488281250000000 7946587468035661/39062500000000000
4880075693232319/4882812500000000 -5230716758041263/156250000000000000
186339784299413/195312500000000 -731485799962377/2441406250000000
-3175228621830133/4882812500000000 -1854708946793739/2441406250000000
8789797731599549/9765625000000000 8510437703947411/19531250000000000
186422501076137/244140625000000 1261143503153441/1953125000000000
2646114811282387/78125000000000000 15250034146387/15258789062500
-4528331725128303/4882812500000000 -57077846524033/152587890625000
2972023924394899/4882812500000000 3874136252505917/4882812500000000
194775881360281/195312500000000 -180852450467111/2441406250000000
-7664282790511379/9765625000000000 -3025979219512921/4882812500000000
952219571226191/976562500000000 1083422869659617/4882812500000000
4370780037449107/9765625000000000 4366454897993949/4882812500000000
1792914923415117/1953125000000000 -12104619459563/30517578125000
-4747141812608281/4882812500000000 1143023412333453/4882812500000000
-2389978854789727/2441406250000000 7975411030564139/39062500000000000
4825685436964923/4882812500000000 744726777832589/4882812500000000
5335503312416929/9765625000000000 4089615997982359/4882812500000000
6877596192666357/9765625000000000 -693297210806781/976562500000000
-993643844199331/1220703125000000 -5672603805771267/9765625000000000
5743743120869899/2500000000000000000 2441399806517857/2441406250000000
8172781049404461/9765625000000000 5345379458852319/9765625000000000
-1682139101924091/2441406250000000 -353885434530277/488281250000000
7305230845845671/9765625000000000 -3240410233655993/4882812500000000
7421524997067299/9765625000000000 1586828565853331/2441406250000000
6861464153401031/78125000000000000 -243197208402003/244140625000000
40094137291539/61035156250000 -7363043637295237/9765625000000000
-2202714797570589/2441406250000000 8422871712104357/19531250000000000
948431601102381/4882812500000000 4789815801070707/4882812500000000
-2297232945259397/2441406250000000 -826550223975469/2441406250000000
1148927924145873/1220703125000000 6598535488475523/19531250000000000
-4592355110527053/4882812500000000 6635820912559121/19531250000000000
-4836455359138351/4882812500000000 1073977244264761/7812500000000000
2932229524982303/4882812500000000 3904342188253779/4882812500000000
-1500912047847781/3906250000000000 4507988064107247/4882812500000000
5250608002123079/9765625000000000 411699366190507/488281250000000
4585400269163001/4882812500000000 6712331674422681/19531250000000000
1035481971919717/2441406250000000 -8843747226933449/9765625000000000
-7405210272131249/312500000000000000 4881441379011427/4882812500000000
-1210384631159007/1220703125000000 5068254924110693/39062500000000000
-61682950694003/390625000000000 -964310324204173/976562500000000
7419345544920637/19531250000000000 2258397655998213/2441406250000000
8516324369006103/39062500000000000 953071064208971/976562500000000
8052256025218883/39062500000000000 -477794424797803/488281250000000
-3873718458174153/4882812500000000 -5945136909090357/9765625000000000
-4857014914797057/4882812500000000 8020198941695157/78125000000000000
-3585977023410923/4882812500000000 3314004631518367/4882812500000000
6191016397066337/19531250000000000 -926203328829253/976562500000000
917904033060649/976562500000000 416695524516337/1220703125000000
-2122519855467869/2441406250000000 -2412777603247941/4882812500000000
7869811236925201/9765625000000000 2891085554588053/4882812500000000
-1029784559285411/1953125000000000 -331918124065701/390625000000000
7352734281947989/19531250000000000 -4523598022741181/4882812500000000
4811825328189407/4882812500000000 6636601159755933/39062500000000000
2220355994858853/2441406250000000 -4060509787961933/9765625000000000
241987466377889/244140625000000 517646586194259/3906250000000000
1773101209281251/2441406250000000 -671306377646979/976562500000000
-1693367613608899/2441406250000000 -7034737354266543/9765625000000000
4057616092788641/312500000000000000 1220600219110263/1220703125000000
-4110276619235423/4882812500000000 -5271616079921933/9765625000000000
3467427666897189/4882812500000000 -429731080244381/610351562500000
781651675659411/1220703125000000 -1500196703752017/1953125000000000
4661944889044939/4882812500000000 -290387862119891/976562500000000
5261553223562881/9765625000000000 8226997588199479/9765625000000000
7892193304542543/9765625000000000 -5751583823987863/9765625000000000
48734552382701/48828125000000 4834329259359283/78125000000000000
-7103194694833357/19531250000000000 -4548449953622877/4882812500000000
-4406663076742063/4882812500000000 -4206270765528261/9765625000000000
4379738235983121/156250000000000000 4880893912366227/4882812500000000
899209534476851/1220703125000000 3302213397079457/4882812500000000
8860869644626629/9765625000000000 -2052585003206893/4882812500000000
-142897265749289/195312500000000 -416075227216653/610351562500000
7799275664112847/19531250000000000 -1790645206839359/1953125000000000
-4869676614839287/4882812500000000 -2863369506506767/39062500000000000
1652272648870273/3906250000000000 -4424502824522917/4882812500000000
-1216080914685831/1220703125000000 1698061262245693/19531250000000000
494386059097149/976562500000000 -8421738187432807/9765625000000000
4864204962651889/4882812500000000 1362794273778091/15625000000000000
2256816541623293/2441406250000000 7450073073443689/19531250000000000
4878152815530519/4882812500000000 -1364911878937737/31250000000000000
-4773322868887249/4882812500000000 -4112900095094461/19531250000000000
-919433791789301/7812500000000000 4848880257036313/4882812500000000
3921107561218169/19531250000000000 4783399954895169/4882812500000000
-764831067100167/1953125000000000 8985725769829919/9765625000000000
-5665286284583759/9765625000000000 -795436753955537/976562500000000
8402014740157201/9765625000000000 -4977306495164441/9765625000000000
6401380590748517/9765625000000000 368747061591727/488281250000000
2946992609074091/19531250000000000 -2413454995969739/2441406250000000
-1210925529131009/1220703125000000 -2467088053675651/19531250000000000
-3811201724547057/78125000000000000 -304812433481179/305175781250000
-3553676102263511/39062500000000000 303910296045749/305175781250000
236422129198781/244140625000000 -609033792207421/2441406250000000
-7298099438596069/9765625000000000 -1622212536649189/2441406250000000
3009833167275133/4882812500000000 7689671570444811/9765625000000000
-114017741076413/305175781250000 -1132305345258989/1220703125000000
4873148846685767/4882812500000000 -4912761587901999/78125000000000000
-6729372113720143/19531250000000000 -4583838985484667/4882812500000000
-4988189911782889/9765625000000000 -419777896763909/488281250000000
1109271620543517/1953125000000000 4018872461183733/4882812500000000
-305716265567637/1953125000000000 -1205656400348021/1220703125000000
-7846985860689193/9765625000000000 -1453277428408993/2441406250000000
4995938475934929/19531250000000000 -472037025366637/488281250000000
8817926180083369/9765625000000000 8393237640678433/19531250000000000
-1351869510671207/4882812500000000 -1172985153792287/1220703125000000
1169779875876193/1220703125000000 -5582398885178307/19531250000000000
-459679192763151/610351562500000 3212217373335091/4882812500000000
2938827615172841/4882812500000000 -1559751270348129/1953125000000000
2490652459898187/4882812500000000 8399644810147477/9765625000000000
-6830046070032369/9765625000000000 872477635116837/1220703125000000
3375057166252517/4882812500000000 -1764287889963241/2441406250000000
-1264772621066251/2441406250000000 -334121020260969/390625000000000
2330335040896019/2441406250000000 -2912052402581279/9765625000000000
-7452570223839237/9765625000000000 -6310834231650343/9765625000000000
6207553684673881/9765625000000000 7538813493681663/9765625000000000
-973103169288637/976562500000000 -1314002211423181/15625000000000000
-2339285177345847/2441406250000000 1117951654441293/3906250000000000
-610281397922659/610351562500000 -2369144054105899/156250000000000000
-93810008323361/12500000000000000 4882674993100343/4882812500000000
1215088517874463/1220703125000000 7484447188444121/78125000000000000
-1936445254356869/9765625000000000 1196463613487053/1220703125000000
926395102118027/976562500000000 -6179528499100251/19531250000000000
-4672903605140629/4882812500000000 1416273210655333/4882812500000000
-7213438644581967/39062500000000000 4798836462445303/4882812500000000
643776826187623/1220703125000000 -4148575692834459/4882812500000000
-2832331046929259/4882812500000000 -397740603292609/488281250000000
2136520475241019/4882812500000000 8781147571708869/9765625000000000
-1206333291670097/9765625000000000 1211353785736963/1220703125000000
-4563914271416247/4882812500000000 -3471336591757911/9765625000000000
4811483143500553/4882812500000000 -6652459971908317/39062500000000000
4485825963176059/4882812500000000 -771411520603817/1953125000000000
229193725410537/781250000000000 4667966796474233/4882812500000000
-7971136996378959/9765625000000000 176302093990107/305175781250000
7935343601722197/9765625000000000 5691902455526763/9765625000000000
4903915231946971/9765625000000000 -8445060511239899/9765625000000000
7357225841915309/9765625000000000 -6421733375941309/9765625000000000
-4844263411349743/4882812500000000 4898782945112181/39062500000000000
-5782690767409517/39062500000000000 965802578732617/976562500000000
-7156153509561/9765625000000 -6645065732423027/9765625000000000
-8081149576724229/9765625000000000 1096584755670711/1953125000000000
-2092907681107669/2441406250000000 -1257060824264117/2441406250000000
8722322761304491/9765625000000000 1097967363137863/2441406250000000
-4099373542363173/4882812500000000 -1326366698007103/2441406250000000
-1133910346677081/1220703125000000 723305204884891/1953125000000000
-4157768566760997/39062500000000000 4855074450374149/4882812500000000
1159702358581099/7812500000000000 -965743291213281/976562500000000
-4615548300589007/4882812500000000 -159328961431567/488281250000000
-5125735347114119/9765625000000000 -8312296240628693/9765625000000000
-471899202089257/488281250000000 5016727565907497/19531250000000000
-2430798452527149/2441406250000000 -7274871915588331/78125000000000000
-6461777211322473/1250000000000000000 -976549451611349/976562500000000
2280469086058401/2441406250000000 1743473802580381/4882812500000000
939646973867069/976562500000000 2659659393770367/9765625000000000
-21660257702697/152587890625000 4833366440078703/4882812500000000
-579009387112953/610351562500000 49426672189869/156250000000000
-1201346368146363/1953125000000000 -481236218285471/610351562500000
-1981121816137913/2441406250000000 2853503689965359/4882812500000000
-7545728185786867/19531250000000000 70370170870293/76293945312500
-7482985988438013/9765625000000000 -784342403082287/1220703125000000
-4749690768780929/4882812500000000 -4529539510570103/19531250000000000
