1000
-569220329126183/610351562500000 3524260939466863/9765625000000000
-4502735059566497/4882812500000000 -944356248127123/2441406250000000
-973609799912163/976562500000000 -6070663315980123/78125000000000000
8043649452266887/9765625000000000 -2768895769511359/4882812500000000
-61034619878247/61035156250000 -1310107655063111/312500000000000000
-7961512051843793/19531250000000000 -2229363882124107/2441406250000000
-1092836310994697/3906250000000000 -468783296481959/488281250000000
4881972788656981/4882812500000000 -5795305476777593/312500000000000000
8213266172706959/9765625000000000 -2641481138343249/4882812500000000
4687758981904751/4882812500000000 -2732598497933847/9765625000000000
4707024512031869/4882812500000000 5193500789698439/19531250000000000
-87838925714037/122070312500000 -6781378891406223/9765625000000000
-206572562338427/390625000000000 -8288382951228209/9765625000000000
8610749563131909/9765625000000000 -4606780177265747/9765625000000000
-4864560259788639/4882812500000000 843590870129211/9765625000000000
5090675050120207/9765625000000000 8333814203275031/9765625000000000
-8647158047571581/9765625000000000 14181472198617/30517578125000
3137501936073553/39062500000000000 -4867036745821217/4882812500000000
-469392853896533/488281250000000 5379803388590401/19531250000000000
17166655943089/76293945312500 -2378801745299559/2441406250000000
4860747318413841/4882812500000000 7418781212056259/78125000000000000
-1939152035804959/4882812500000000 896248788946233/976562500000000
155348759214357/195312500000000 5918981260911741/9765625000000000
-6612725741304593/19531250000000000 4594436750250157/4882812500000000
-29596656600723/48828125000000 -1553434238878237/1953125000000000
6488781149986027/9765625000000000 7298160783938033/9765625000000000
157567227350423/488281250000000 -4621592236087717/4882812500000000
4092573438849211/4882812500000000 1331606225370529/2441406250000000
6804377880152901/9765625000000000 218901450484303/305175781250000
-830699685240941/4882812500000000 -1202907829571141/1220703125000000
2356560202628721/2441406250000000 -5104278919811771/19531250000000000
593341675194151/610351562500000 -4578873092341137/19531250000000000
496711026887177/610351562500000 5675089384089791/9765625000000000
-4577823312881627/4882812500000000 -1698644055178641/4882812500000000
-152478987818487/152587890625000 5902242129921053/156250000000000000
7521923512617127/9765625000000000 249120367086957/390625000000000
-26191310830743/97656250000000 -4703923469038879/4882812500000000
-1205517707414553/2441406250000000 -8492058911382113/9765625000000000
4474827172585221/4882812500000000 -1563131152147987/3906250000000000
7582146207581739/9765625000000000 3077275195992343/4882812500000000
2419228190000597/2441406250000000 5253252060852181/39062500000000000
4687754806751783/4882812500000000 2732627147586587/9765625000000000
1215728931034317/1220703125000000 -1409121626322693/15625000000000000
-8600819069009159/9765625000000000 -1156323456661063/2441406250000000
584398018764383/976562500000000 -7824022444181213/9765625000000000
4758064151801649/4882812500000000 4386676988329643/19531250000000000
-8825955879433769/9765625000000000 4179705067934037/9765625000000000
-6518370108037163/19531250000000000 -1150714074663851/1220703125000000
240585278395081/244140625000000 3321077988800123/19531250000000000
-523064434517697/1220703125000000 -44118381053297/48828125000000
1124763139024209/1953125000000000 -997967690076431/1220703125000000
-5525811764769473/9765625000000000 -805188400195633/976562500000000
-320922306485421/390625000000000 556758272418771/976562500000000
-305157472542697/305175781250000 -6846085357939553/625000000000000000
2120977730259637/4882812500000000 8796206313610187/9765625000000000
6446965977776139/9765625000000000 1467025034851443/1953125000000000
158970274499649/244140625000000 3705838453084369/4882812500000000
4588303706509039/9765625000000000 -8620609069982261/9765625000000000
1899408904552001/9765625000000000 -4789563587998743/4882812500000000
-8422244497222501/78125000000000000 606794487220351/610351562500000
2848800442279123/4882812500000000 -7931253104075427/9765625000000000
3287052673129/7812500000000 -885917964723557/976562500000000
4787999061928843/4882812500000000 3830243633242707/19531250000000000
-17313953059999/244140625000000 -1217629580422827/1220703125000000
-3972071369425789/9765625000000000 -1115165911680949/1220703125000000
1103387133065369/2441406250000000 4355686541579799/4882812500000000
-2954129036491809/9765625000000000 -2327022685702443/2441406250000000
-911252919889891/976562500000000 -1755651107128051/4882812500000000
575361269256031/610351562500000 -325899379558903/976562500000000
-1195177264465723/1220703125000000 -7946536611023253/39062500000000000
8061038626158559/19531250000000000 8895074238449049/9765625000000000
-447855797631363/15625000000000000 2440403169859071/2441406250000000
1723174884370657/7812500000000000 2381279210940301/2441406250000000
-6625388690853959/9765625000000000 7174374978751073/9765625000000000
957427583146273/1953125000000000 -2127950043709793/2441406250000000
-1009649443283813/1220703125000000 2744373505371169/4882812500000000
2440454644497527/2441406250000000 -2181077767082041/78125000000000000
-13082478253/19531250000 7251180754233789/9765625000000000
844537948122457/976562500000000 -4903365890766873/9765625000000000
209902383373687/305175781250000 7088794315084041/9765625000000000
4526924485799587/4882812500000000 -914988061400857/2441406250000000
8637390625875873/9765625000000000 -4556634154357423/9765625000000000
-3766491313963441/78125000000000000 -2438567308032029/2441406250000000
8575798161332561/78125000000000000 -2426652809591219/2441406250000000
193367338078019/195312500000000 -1099851059641149/7812500000000000
2359718897795129/2441406250000000 2505006829300401/9765625000000000
4854748700883179/4882812500000000 -1672816524618421/15625000000000000
7529474237800571/9765625000000000 6218878463430727/9765625000000000
617262097236207/3906250000000000 -4821465117999591/4882812500000000
6897470874326919/39062500000000000 150190298893677/152587890625000
4613312956030483/19531250000000000 -23723243814487/24414062500000
5947050062111809/9765625000000000 -7745968448125833/9765625000000000
4879614861984317/4882812500000000 5653840276362033/156250000000000000
4830243207114967/4882812500000000 -571654984213923/3906250000000000
-1702190252871403/7812500000000000 2382752654843353/2441406250000000
8814090573999809/19531250000000000 8714664851786151/9765625000000000
4832428745879069/4882812500000000 -349817926269473/2441406250000000
1681416644161701/4882812500000000 -2292089438639571/2441406250000000
1501489399933683/2441406250000000 -7700383428817919/9765625000000000
4704522911779161/4882812500000000 5229641796836457/19531250000000000
7386670601433179/9765625000000000 1277568457133281/1953125000000000
3859797783002283/312500000000000000 -2441220017410437/2441406250000000
940966201456629/976562500000000 -5225205225540251/19531250000000000
-4841483535502909/4882812500000000 1267903916880933/9765625000000000
4231782143412409/4882812500000000 -2435955213227889/4882812500000000
2854860657388917/4882812500000000 -3961266027048571/4882812500000000
437935169044341/488281250000000 -1727543769692301/3906250000000000
-7325035654840717/9765625000000000 645842738566729/976562500000000
-189739402140449/976562500000000 4789763239664449/4882812500000000
460309863822019/488281250000000 -6515631465295361/19531250000000000
4878394330946729/4882812500000000 -265817085469551/6250000000000000
-220394060300233/488281250000000 4357121036716099/4882812500000000
-5220704141611851/9765625000000000 8252980062158267/9765625000000000
1052968270604559/3906250000000000 2351034254090371/2441406250000000
-4177825692854247/4882812500000000 -1010950474773769/1953125000000000
7016778830186597/39062500000000000 600423784481637/610351562500000
1257516128513251/1953125000000000 1868049807015513/2441406250000000
-1642750846356579/1953125000000000 -5282203428541313/9765625000000000
-4847223687748179/4882812500000000 -2353823888362751/19531250000000000
3985371092492669/39062500000000000 -607166616081507/610351562500000
7668624916023731/9765625000000000 -6046455452408877/9765625000000000
881511591060359/976562500000000 -65664354128681/152587890625000
-3992141719568993/4882812500000000 1405761573047949/2441406250000000
-405422570899871/976562500000000 -8884294318690647/9765625000000000
-2288962003841021/2441406250000000 1698372659355021/4882812500000000
-4367317900840857/156250000000000000 -305056548797593/305175781250000
-8021702445209793/78125000000000000 38856041727383/39062500000000
-1207306099873931/3906250000000000 -4643745969666353/4882812500000000
-8357372241253757/19531250000000000 -8826438349974767/9765625000000000
3555357491740459/9765625000000000 -2273857745475599/2441406250000000
-4882703660160511/4882812500000000 2086515050960227/312500000000000000
-952575824772911/976562500000000 537782567961127/2441406250000000
-668736534323493/1220703125000000 8169827678166121/9765625000000000
7193099181379893/9765625000000000 -6605055322058773/9765625000000000
4858429793634311/4882812500000000 1949432124420723/19531250000000000
7307155231304717/9765625000000000 -129573012724473/195312500000000
-1355683974050803/2441406250000000 1624332072461221/1953125000000000
5898139124075333/19531250000000000 -2327423741485529/2441406250000000
-2283450227753347/2441406250000000 172779574592861/488281250000000
-1277058368523931/1953125000000000 -1847218850820063/2441406250000000
-1123323168843947/1220703125000000 -1911067461805193/4882812500000000
-976515742255747/976562500000000 3057993619161907/312500000000000000
-4741389070155751/4882812500000000 -2333313177062889/9765625000000000
1158538552671763/1220703125000000 246133500645949/781250000000000
-5546985646012907/78125000000000000 -2435244664789489/2441406250000000
3354645377939853/4882812500000000 -1773993538490419/2441406250000000
-4286519300955463/19531250000000000 -238188304854661/244140625000000
5375126861471229/19531250000000000 4694263372628277/4882812500000000
-4838554039278667/19531250000000000 4730605942764363/4882812500000000
5201115132440811/156250000000000000 976021318074109/976562500000000
-343517276117143/1220703125000000 585685922742263/610351562500000
-727605121822389/2441406250000000 4660924914322001/4882812500000000
6498033291825001/78125000000000000 1216473353192709/1220703125000000
-191351020681393/390625000000000 -8513690353967731/9765625000000000
-7820720720726259/19531250000000000 4474274061027267/4882812500000000
2431839595134813/2441406250000000 -3454690902938277/39062500000000000
-1060357310559221/15625000000000000 -4871555948640709/4882812500000000
7079219812535883/19531250000000000 -1137696365963331/1220703125000000
-564935115947263/7812500000000000 -4870029700434397/4882812500000000
-346800876787453/781250000000000 -70005765073989/78125000000000
-1133249562057657/4882812500000000 4749484534162879/4882812500000000
-1142643607257687/1220703125000000 -1718053345751087/4882812500000000
7768776252516761/9765625000000000 -2958612308961611/4882812500000000
-8755436790815317/9765625000000000 1081369451282221/2441406250000000
8448532867133653/78125000000000000 -606772181555507/610351562500000
-3291471547484067/9765625000000000 -4597109056046197/4882812500000000
-1215769295912753/1220703125000000 7017020970351467/78125000000000000
2806237616240001/4882812500000000 -1598343560132471/1953125000000000
-2835999071110737/4882812500000000 15899165854253/19531250000000
-258990556596649/390625000000000 7310599420480083/9765625000000000
-2640914502717313/9765625000000000 -94017552738817/97656250000000
4876043989284879/4882812500000000 -1644848867321363/31250000000000000
7919735071622191/9765625000000000 285680013458863/488281250000000
-8842934995276513/9765625000000000 -8287323406248599/19531250000000000
1224520146696687/9765625000000000 -968854901680117/976562500000000
-579838738089141/610351562500000 6098168026642189/19531250000000000
-486582485049829/488281250000000 -1302232655311079/15625000000000000
-3247029530668013/9765625000000000 -1151250888080513/1220703125000000
-5777446610049441/9765625000000000 7873280276266889/9765625000000000
3444649062312869/9765625000000000 -1142241658963117/1220703125000000
-9586741177489/9765625000000 -3721196171373831/19531250000000000
6982340190292959/39062500000000000 1201043585818663/1220703125000000
8892504220662151/156250000000000000 1218724605822317/1220703125000000
-2422804535023819/2441406250000000 -962570758488171/7812500000000000
1561050410429839/9765625000000000 -4820024721324617/4882812500000000
1788203313613059/1953125000000000 -7855101366680607/19531250000000000
-953697996216009/156250000000000000 -4882721545166069/4882812500000000
7412900134215151/39062500000000000 -479408460020353/488281250000000
4857581147522527/4882812500000000 -7931923233354857/78125000000000000
1915372600411367/2441406250000000 6055493081997483/9765625000000000
450763852159729/488281250000000 1501583775888581/3906250000000000
4539707305200773/4882812500000000 -7192124018133159/19531250000000000
312371210960093/781250000000000 4475522791840763/4882812500000000
-2127137954676853/156250000000000000 -4882360007445827/4882812500000000
8597603293625053/9765625000000000 -4631268643263167/9765625000000000
814451487905483/1220703125000000 -7274217014011327/9765625000000000
975439760758939/976562500000000 3745153272628669/78125000000000000
2351608135302441/2441406250000000 -328025782339757/1220703125000000
34673312858009/61035156250000 8036798047242513/9765625000000000
-7616518464419211/9765625000000000 -381997618007269/610351562500000
2099610882970717/78125000000000000 -2440524417569719/2441406250000000
604761734423963/610351562500000 -164830512014147/1220703125000000
-1573739301865957/19531250000000000 -2433468047266411/2441406250000000
-139982685162639/152587890625000 3886603717039089/9765625000000000
8534466346860359/9765625000000000 949322196410323/1953125000000000
-2412064338937543/2441406250000000 -6037962090424487/39062500000000000
2420680485797229/2441406250000000 -507909820580443/3906250000000000
-1170212509428867/4882812500000000 -4740512693046233/4882812500000000
-4752665412440027/4882812500000000 4479338143168061/19531250000000000
-2771890862139133/78125000000000000 2439869090295959/2441406250000000
-2343291074812401/4882812500000000 4283788609264093/4882812500000000
1263625628159847/2441406250000000 -835580253418827/976562500000000
-4666558811786649/4882812500000000 1149632780685763/3906250000000000
-7563129713058067/19531250000000000 9003732496942007/9765625000000000
-3275890244602207/4882812500000000 -452603596833717/610351562500000
1950551770516141/2441406250000000 -2936536918259609/4882812500000000
6840304553530649/9765625000000000 1742441987118453/2441406250000000
2809199127312861/4882812500000000 1597510972645179/1953125000000000
5265719770447763/78125000000000000 -608963594111999/610351562500000
-4356832387874399/4882812500000000 1763608927920231/3906250000000000
7185545324324961/9765625000000000 -661327226361479/976562500000000
-739084517980109/976562500000000 -6383011763175437/9765625000000000
5826358883618771/9765625000000000 391857671227391/488281250000000
1415412411213511/9765625000000000 4831253443641923/4882812500000000
-6785752876583483/78125000000000000 4864359052916949/4882812500000000
1280650081946817/2441406250000000 -4157114309300947/4882812500000000
96406516076293/195312500000000 -8493049557473667/9765625000000000
951081636005253/976562500000000 354601434617999/1562500000000000
-297050290403843/305175781250000 -8953947608442991/39062500000000000
2118755020454491/2441406250000000 -606494361234701/1220703125000000
-6271934536048097/9765625000000000 7485336920683807/9765625000000000
-13083635802393/61035156250000 4769307721774139/4882812500000000
1179980315786943/1220703125000000 -5002721147282611/19531250000000000
-1267034159051749/1953125000000000 7431893610347613/9765625000000000
-7604676221783091/39062500000000000 4789388997127933/4882812500000000
814041077734247/976562500000000 -2697273809643339/4882812500000000
3624483337253653/4882812500000000 -6543692672528829/9765625000000000
-8440545887408479/39062500000000000 -95349229525353/97656250000000
1530596956168013/2441406250000000 951017538653767/1220703125000000
-2440243723006203/9765625000000000 -945582583452941/976562500000000
1217185330102227/1220703125000000 -5926825580813779/78125000000000000
1794834388216247/1953125000000000 962797668663283/2441406250000000
-7538098075575113/9765625000000000 -620842242793093/976562500000000
957433414952869/1220703125000000 -6058051833737723/9765625000000000
-135091577158133/244140625000000 8134362721818479/9765625000000000
-6694063452424997/19531250000000000 -458706906053179/488281250000000
420073222301129/488281250000000 -2489117655055879/4882812500000000
-640932490388279/1953125000000000 922483442722643/976562500000000
-4756488021636789/4882812500000000 -4413940842706429/19531250000000000
-4868807619399947/4882812500000000 -739108315280713/9765625000000000
7684169516113427/9765625000000000 -150667204643749/244140625000000
-4662152559755167/4882812500000000 -1161017876099993/3906250000000000
-1525413085392393/1953125000000000 -1524698835292287/2441406250000000
901755287424467/1220703125000000 3291087409320591/4882812500000000
-2844493251867639/4882812500000000 1984358589710773/2441406250000000
4756999496907783/4882812500000000 -1101278210342577/4882812500000000
-8804867264129657/9765625000000000 -2111974437681653/4882812500000000
-1030418194079027/1220703125000000 1047180705332631/1953125000000000
-6829756575083381/9765625000000000 1745026088016493/2441406250000000
4755399336648887/4882812500000000 1108167432816709/4882812500000000
1761456046476617/1953125000000000 -8437830656963709/19531250000000000
8490155687101249/9765625000000000 603177627877551/1220703125000000
4677455119531843/4882812500000000 -1120934328830119/3906250000000000
4625838469321287/4882812500000000 -6252649186901229/19531250000000000
-775250602301247/1953125000000000 1120421894808309/1220703125000000
-1747565720223403/1953125000000000 -8721876627911327/19531250000000000
-7117491587598591/19531250000000000 -4547052892141811/4882812500000000
-19835939896507/30517578125000 7421365484535469/9765625000000000
1727966988292333/19531250000000000 -4863665391514613/4882812500000000
-5904622117146907/9765625000000000 1555671807218021/1953125000000000
4882454561972457/4882812500000000 -1513512276722789/125000000000000000
-2478075335036477/9765625000000000 944598191161241/976562500000000
-8717193459518589/19531250000000000 2184749215985049/2441406250000000
4796028898340119/4882812500000000 -1832991780060909/9765625000000000
63022500314307/76293945312500 -1100779324971957/1953125000000000
-4726576742531377/4882812500000000 196046048932933/781250000000000
-2761311928581969/19531250000000000 -2416883591902141/2441406250000000
-7661320634070801/9765625000000000 -378481741750149/610351562500000
-863203155798831/7812500000000000 4852916188433561/4882812500000000
-6057902387385811/9765625000000000 7659585517867809/9765625000000000
-4153740487770337/4882812500000000 -256676798141431/488281250000000
-3644754846921393/4882812500000000 40615614331189/61035156250000
5127774391935377/9765625000000000 1038879816091267/1220703125000000
-4641597082005699/19531250000000000 -4742924355624493/4882812500000000
1160725265872689/1220703125000000 1511730010548399/4882812500000000
1534169275899007/19531250000000000 304232854383569/305175781250000
4932610790608349/9765625000000000 -8428332126168207/9765625000000000
-2317824808965439/2441406250000000 -1533822196323143/4882812500000000
-1066997150385337/4882812500000000 2382402935652669/2441406250000000
-4857641282793131/4882812500000000 7922489755891113/78125000000000000
6612486950319991/19531250000000000 -4594458230400701/4882812500000000
-1319290866481307/3906250000000000 -4595898421439049/4882812500000000
-2441151426031341/2441406250000000 -2257479434762489/156250000000000000
4832594045168421/4882812500000000 -2793972669183339/19531250000000000
-2439594304207799/2441406250000000 -1504689919710307/39062500000000000
4725139187966349/4882812500000000 4923279499684673/19531250000000000
-2993737685864981/4882812500000000 -1542952628093969/1953125000000000
4588600355966229/4882812500000000 1669312637998899/4882812500000000
1977199230760581/2441406250000000 1145746269829429/1953125000000000
-4808847601294781/4882812500000000 -1693331222977573/9765625000000000
4823196736191487/4882812500000000 -3042712353537311/19531250000000000
1531656654894921/1953125000000000 -189360892957773/305175781250000
-8013628772033689/19531250000000000 8905777344883121/9765625000000000
-7794111672619487/39062500000000000 -2392314133229529/2441406250000000
-2337865474880649/9765625000000000 -2370414213038331/2441406250000000
-3697358081248377/4882812500000000 6378526829663279/9765625000000000
97638870191219/195312500000000 4228890493086831/4882812500000000
-7635416794098699/19531250000000000 224711668360429/244140625000000
-294185381234607/305175781250000 5194347767988707/19531250000000000
-2760800716210891/312500000000000000 4882621945766897/4882812500000000
8996327856473633/9765625000000000 -7598293687259407/19531250000000000
4992864758263341/19531250000000000 -4720573509041247/4882812500000000
5526244676848771/39062500000000000 2416851262184307/2441406250000000
-114035707164293/122070312500000 6968764477718707/19531250000000000
-230112273487671/244140625000000 -6525267254346439/19531250000000000
-461854723312317/488281250000000 3169150905568597/9765625000000000
-1678283687773997/2441406250000000 -7092337657941309/9765625000000000
-6259509783087269/9765625000000000 -7495730045569929/9765625000000000
-4873764792742101/4882812500000000 4753768160843793/78125000000000000
8454145405372777/9765625000000000 4888236604895407/9765625000000000
7514113777543177/9765625000000000 6237429420743837/9765625000000000
-3376041531337841/4882812500000000 -7055267957728691/9765625000000000
-7372854201383611/78125000000000000 -972204055703227/976562500000000
-4879703601955171/4882812500000000 -5574861723424813/156250000000000000
-825872214415367/1220703125000000 -3595666736150999/4882812500000000
1470188167618551/2441406250000000 -1949105238137097/2441406250000000
-2117359277626819/2441406250000000 -1215423451718247/2441406250000000
1149511025802149/15625000000000000 -973916163216753/976562500000000
-643701398286311/1220703125000000 1659505182524681/1953125000000000
-6010623725840511/9765625000000000 7696741782532927/9765625000000000
5996501702762213/39062500000000000 603117080902263/610351562500000
4679496802262361/4882812500000000 871458813699/3051757812500
211059282009209/244140625000000 -4908543450458241/9765625000000000
-3044538796023029/4882812500000000 1526965169460883/1953125000000000
-898956634350599/62500000000000000 -4882307396980757/4882812500000000
4775689001121681/19531250000000000 473459687517761/488281250000000
6313154029726243/9765625000000000 -7450605199416777/9765625000000000
4848497333540543/4882812500000000 -18491778530197/156250000000000
-7257251016971921/19531250000000000 566653100725373/610351562500000
-2862621093734397/4882812500000000 -3955661560834437/4882812500000000
4586570655325237/4882812500000000 6699525396761387/19531250000000000
1482247081322153/1953125000000000 3179662772544597/4882812500000000
-2068485309222981/2441406250000000 2593710086395757/4882812500000000
-8950628945345967/9765625000000000 3905595104892459/9765625000000000
-4594987450924617/19531250000000000 4745760060888201/4882812500000000
4737712519957109/4882812500000000 590749098263787/2441406250000000
-591843332216221/610351562500000 4773312472106623/19531250000000000
-1794155530572577/2441406250000000 -6622954518527087/9765625000000000
-690050625252829/1953125000000000 -4567909396138717/4882812500000000
4211857179198261/19531250000000000 4767926604304381/4882812500000000
401963146879983/610351562500000 1837192024352523/2441406250000000
-4283958302172337/4882812500000000 -4685961662414647/9765625000000000
-5819348754276781/9765625000000000 1960590021471889/2441406250000000
6309390534563479/625000000000000000 -305160230694069/305175781250000
4872157322574369/4882812500000000 1289594877416679/19531250000000000
1462488781072089/1953125000000000 -6472680725293183/9765625000000000
-2320566915066363/2441406250000000 303429377678153/976562500000000
-1163642861811871/1220703125000000 2950811788389569/9765625000000000
2373851365687651/2441406250000000 71293207421221/305175781250000
-5425745595709989/19531250000000000 -4690622368707681/4882812500000000
3249151374858909/4882812500000000 -3644842006645653/4882812500000000
6263656422058727/9765625000000000 -7492265336133489/9765625000000000
3550101730730651/19531250000000000 4801474410688627/4882812500000000
2187216103127609/2441406250000000 8677511885819213/19531250000000000
-7538979605316379/19531250000000000 -4504397247920107/4882812500000000
361325890776361/976562500000000 -226814615526221/244140625000000
6058256466383953/9765625000000000 1914826366608439/2441406250000000
-607461045556581/610351562500000 1898575931838611/19531250000000000
-4762785759273133/4882812500000000 -8607827958954723/39062500000000000
8215074753888067/9765625000000000 5280149470294937/9765625000000000
4730720823908421/4882812500000000 -4836756593247961/19531250000000000
1057675577848397/1220703125000000 1218915077284427/2441406250000000
-814755505626523/976562500000000 -5383751317227783/9765625000000000
488054440638983/488281250000000 4761897562013929/156250000000000000
-7868669412922423/9765625000000000 -22592675252807/38146972656250
8653604843643577/9765625000000000 56572070807253/122070312500000
905886625664853/1220703125000000 6545767687054283/9765625000000000
579616534071761/610351562500000 244790431693641/781250000000000
-7714058055785481/9765625000000000 5988383751280151/9765625000000000
-1766124198835119/3906250000000000 8710480173614501/9765625000000000
-4618585138317971/4882812500000000 -3168929933125449/9765625000000000
-6741120352411547/9765625000000000 -353287163773777/488281250000000
-1234454483013501/4882812500000000 -944838188041193/976562500000000
1406158038161673/2441406250000000 -7983166338492393/9765625000000000
381335149646191/488281250000000 -3049624284168127/4882812500000000
-2255277933887523/2441406250000000 -1869958201093369/4882812500000000
-4589424928782963/39062500000000000 -75765544972611/76293945312500
-8767683986010117/9765625000000000 -8601197396197057/19531250000000000
-433132408248773/610351562500000 6880471551669061/9765625000000000
-4850063544173863/4882812500000000 4516575889813287/39062500000000000
-941219985460569/31250000000000000 -976119451968207/976562500000000
-1671193821803707/7812500000000000 -2384894427776043/2441406250000000
2142542785372337/2441406250000000 -2340918529456341/4882812500000000
-4829965087880943/4882812500000000 2865784807015321/19531250000000000
-58865120898901/61035156250000 -1290427129335851/4882812500000000
64811912727789/152587890625000 8840918473092551/9765625000000000
1144468117173799/1220703125000000 1698511575032329/4882812500000000
2073997956883773/2441406250000000 -515208222353797/976562500000000
8407255047462509/9765625000000000 -4968449879745307/9765625000000000
-1157214637262367/1220703125000000 -6216785591345933/19531250000000000
1459184806318357/2441406250000000 978678213018549/1220703125000000
2183327155640251/2441406250000000 -2184991541386753/4882812500000000
6407043716017557/19531250000000000 1153153823121379/1220703125000000
6909564627988621/78125000000000000 -4863678175730457/4882812500000000
6774627895142741/9765625000000000 3516811358424661/4882812500000000
1220695964651591/1220703125000000 8562812193704609/2500000000000000000
4556704060497243/4882812500000000 -877255096195541/2441406250000000
2383620366938907/9765625000000000 -591891121701433/610351562500000
-145477582537133/152587890625000 -2946320716288399/9765625000000000
1079820901912461/9765625000000000 -2426435380094867/2441406250000000
2856503899142029/4882812500000000 7920162469127167/9765625000000000
-84902785015707/244140625000000 4578041584431809/4882812500000000
-1280474202824363/2441406250000000 -8314662031318291/9765625000000000
-1757063168169161/9765625000000000 -240156408231813/244140625000000
1158272852761141/1220703125000000 6166129271510737/19531250000000000
3143387366700509/4882812500000000 -467054831046097/610351562500000
-4881793322447997/4882812500000000 -1276915775941233/62500000000000000
-4863859133923617/4882812500000000 6876878091767827/78125000000000000
38024471068203/38146972656250 -1251200475843003/15625000000000000
-8537915791825409/9765625000000000 948080704841593/1953125000000000
4542949373209947/4882812500000000 1789823707130843/4882812500000000
-7847685782686447/19531250000000000 -4471322192726673/4882812500000000
-1848131514568759/4882812500000000 4519542876775707/4882812500000000
-359969441490999/976562500000000 4538987545694823/4882812500000000
7399372974796037/9765625000000000 -796640516682429/1220703125000000
-1525126619811753/1953125000000000 -61005861586543/97656250000000
7779078688167383/19531250000000000 -895761772635169/976562500000000
305010627435509/305175781250000 5139791837793677/156250000000000000
936248131127497/976562500000000 -694234080509409/2441406250000000
