1000
3902734255292939/9765625000000000 -4475938364555193/4882812500000000
-892554641841577/1953125000000000 -4343129255611711/4882812500000000
-3241841213611373/4882812500000000 3651345430918169/4882812500000000
1747168608680449/3906250000000000 -8734339884667023/9765625000000000
129886774326969/390625000000000 3597639768216/3814697265625
-1075397420913151/4882812500000000 -952583398915803/976562500000000
-4412523888865311/4882812500000000 4181622096913687/9765625000000000
4903646541914437/9765625000000000 -4222608264822691/4882812500000000
5326326225808711/9765625000000000 -8185211089329787/9765625000000000
303742031792573/305175781250000 7564076945499819/78125000000000000
6446786690639453/9765625000000000 7335282748880169/9765625000000000
4820807596419791/4882812500000000 -3102700832391/19531250000000
-8746363758346477/19531250000000000 -8731707272480899/9765625000000000
-8267830562383393/9765625000000000 -2598576987138543/4882812500000000
4857337265969489/4882812500000000 -7970065511886231/78125000000000000
2138525522771371/2441406250000000 -235556623001307/488281250000000
-6848387955811859/9765625000000000 6961825482394403/9765625000000000
-857711408248009/2441406250000000 -4571562366500223/4882812500000000
7182323585873511/19531250000000000 -2270338474456731/2441406250000000
580334196777959/610351562500000 1209942806810027/3906250000000000
-2427921406521051/2441406250000000 4099939396107121/39062500000000000
-118511341059219/976562500000000 -4846724095836783/4882812500000000
1394748002326849/2441406250000000 -8015128183672999/9765625000000000
5435398649547007/9765625000000000 -8113191305591627/9765625000000000
3592731687204181/19531250000000000 4799492197008053/4882812500000000
875459210378707/2441406250000000 2279042704405109/2441406250000000
-71887699580133/76293945312500 51104784137037/152587890625000
2489888928385389/9765625000000000 4721437407319111/4882812500000000
1604430001801317/3906250000000000 -8903859216591079/9765625000000000
-3001008672349/15625000000000000 4882812409939469/4882812500000000
8974052107693197/9765625000000000 -3851469902392109/9765625000000000
-949685742142051/976562500000000 910132364688581/3906250000000000
1098395481996513/1220703125000000 -2130327616173301/4882812500000000
-3357962583841847/9765625000000000 4585071398739151/4882812500000000
954191814768089/1220703125000000 -1522674095155423/2441406250000000
-974892527008729/976562500000000 2283463050293461/39062500000000000
-8431307970781459/39062500000000000 4767716880475649/4882812500000000
-969268486592629/976562500000000 -1191340308420921/9765625000000000
-4340798664845883/9765625000000000 4373925542115949/4882812500000000
4768526591126873/19531250000000000 -4735048050919177/4882812500000000
301737743277909/2441406250000000 4845376687862613/4882812500000000
-4246198965108197/4882812500000000 301342108814631/610351562500000
-2528274646589/3814697265625 -1828176836166227/2441406250000000
-5164822098999283/9765625000000000 8288066380423943/9765625000000000
-496162318855327/976562500000000 -1051410711373619/1220703125000000
-1364341935614279/3906250000000000 -1143825140343601/1220703125000000
6289448548966529/19531250000000000 -2311359730738877/2441406250000000
-4101924950607139/9765625000000000 -2215593082847847/2441406250000000
-6448180256831013/9765625000000000 7334057745616661/9765625000000000
5087575732300701/78125000000000000 4872448129441109/4882812500000000
-119758318381237/390625000000000 4647678113240697/4882812500000000
4276146318021091/78125000000000000 -1218873210685699/1220703125000000
-320934433110569/1953125000000000 -4816442122607853/4882812500000000
67085633318511/976562500000000 -4871277640949303/4882812500000000
-333911941732373/610351562500000 3193204729717/3814697265625
-1699897438181367/7812500000000000 74466015527197/76293945312500
1612111734444001/2441406250000000 3666911634172287/4882812500000000
-5116029415980083/78125000000000000 974466349792191/976562500000000
-237348847730011/488281250000000 -213356569844239/244140625000000
2440323324075067/2441406250000000 -930671048276053/31250000000000000
8877325782445213/9765625000000000 8138923416019711/19531250000000000
272110048141641/488281250000000 8108629990372389/9765625000000000
1165733693066699/1220703125000000 5795028517260567/19531250000000000
-56851035229223/305175781250000 -2398669194431459/2441406250000000
4969963440766527/39062500000000000 4843130395285813/4882812500000000
4544074387555737/9765625000000000 4322002417889911/4882812500000000
-2418757363907513/2441406250000000 5308463692355211/39062500000000000
5311275265870871/9765625000000000 819498546007089/976562500000000
-601489351993873/610351562500000 829055917407057/4882812500000000
-5858619992152841/9765625000000000 1562613239777163/1953125000000000
2414768596613639/4882812500000000 -4243907460697611/4882812500000000
-2381793635041669/2441406250000000 1072424463753147/4882812500000000
-4882750892414181/4882812500000000 6279220189055893/1250000000000000000
-8146396247865027/39062500000000000 298465633329423/305175781250000
-2537791632314023/156250000000000000 488216841888343/488281250000000
6532781256511059/39062500000000000 -300877792471423/305175781250000
1132003457244331/2441406250000000 -8652428699805339/9765625000000000
-2191907870739387/2441406250000000 -4300705735071469/9765625000000000
-291631193276619/1953125000000000 4828074482087201/4882812500000000
-4820897561449491/4882812500000000 -775115870155297/4882812500000000
4879264239236083/4882812500000000 -5955645667852983/156250000000000000
-8047836892975437/9765625000000000 -138292608679677/244140625000000
-4485136571209849/4882812500000000 -1930131562291081/4882812500000000
1855855889409141/4882812500000000 180655060611771/195312500000000
7405765056741929/9765625000000000 -6365695214583023/9765625000000000
4755067785575893/4882812500000000 -4438356929738073/19531250000000000
-4849695847070151/4882812500000000 -567721851848931/4882812500000000
3678878269452281/19531250000000000 4795411747448361/4882812500000000
422907174391293/610351562500000 281657122711451/390625000000000
-4446193573930987/9765625000000000 869475671561659/976562500000000
9288892754567/9765625000000 3013951398874521/9765625000000000
-5354521576968697/19531250000000000 -2347867467392873/2441406250000000
615049289750631/976562500000000 948179742638077/1220703125000000
-9737082320099/39062500000000 -2364341324553349/2441406250000000
-308284658027221/7812500000000000 487900944174799/488281250000000
2069228002760587/2441406250000000 5182678767016911/9765625000000000
4430986952728763/4882812500000000 2051392828032633/4882812500000000
-4826390130636393/4882812500000000 2960584312737929/19531250000000000
-482143512151763/488281250000000 -6174120331331541/39062500000000000
1530223096900677/2441406250000000 951167933549429/1220703125000000
1595107834490381/2441406250000000 -739307294581783/976562500000000
1188080616770733/2441406250000000 8531287289119023/9765625000000000
5013477382010829/78125000000000000 -974549629118823/976562500000000
369899398489263/610351562500000 -7767888194350447/9765625000000000
1604462993424167/1953125000000000 -2784326409068001/4882812500000000
-349647518216753/1562500000000000 -190359563680029/195312500000000
-2368728572784179/2441406250000000 4730087025092967/19531250000000000
6856738596008057/9765625000000000 869200130387833/1220703125000000
-5294725313294999/19531250000000000 -234998540693359/244140625000000
-1443849848626751/1953125000000000 -3288231743891301/4882812500000000
3514538025288809/9765625000000000 4555640847055001/4882812500000000
-2774510887994087/4882812500000000 1607181246409179/1953125000000000
-1144296170419459/1220703125000000 3400728333736771/9765625000000000
-1028077250594523/1220703125000000 -2632636051397221/4882812500000000
-3994118875856287/4882812500000000 -5617427281482069/9765625000000000
-2440066708299843/2441406250000000 -646909531150423/19531250000000000
-5273897966725809/19531250000000000 1175358533728687/1220703125000000
1046397677525657/1953125000000000 8245831016480253/9765625000000000
846681222556623/4882812500000000 2404422426359721/2441406250000000
8086755588775533/9765625000000000 2737326053287801/4882812500000000
6154890967021049/9765625000000000 7581869744641337/9765625000000000
194119556125159/195312500000000 4310779910973159/39062500000000000
-5762124620845121/78125000000000000 -2434756778642651/2441406250000000
-267530800869069/610351562500000 8777517468551787/9765625000000000
-4861164192512677/4882812500000000 7348523288303553/78125000000000000
1903528173807529/4882812500000000 4496491788236383/4882812500000000
654916219768773/4882812500000000 -4838692246386417/4882812500000000
325211085446429/976562500000000 2302053521191739/2441406250000000
1137373471961663/1220703125000000 7092489858550043/19531250000000000
-8844547265658179/39062500000000000 1189001061945759/1220703125000000
-976561938683711/976562500000000 5360912771095823/5000000000000000000
-2421880414571559/4882812500000000 8479705930672583/9765625000000000
2361268510096921/4882812500000000 -1068476395778731/1220703125000000
-8393725626707327/19531250000000000 2204452513756451/2441406250000000
-1399542823512367/3906250000000000 -911731489654953/976562500000000
-1566539760154281/2441406250000000 7490172395767489/9765625000000000
-2206948658670423/4882812500000000 8711196365172597/9765625000000000
-2125874054205259/2441406250000000 -960374587983987/1953125000000000
6850918834514303/19531250000000000 -457257201751239/488281250000000
-304879033003229/305175781250000 6888877645018637/156250000000000000
937741698186141/1953125000000000 4283206868915489/4882812500000000
-1192862473553083/1220703125000000 -4147527103568819/19531250000000000
-4644805761512431/39062500000000000 4848170862693703/4882812500000000
1135585594706943/1220703125000000 -716545448513799/1953125000000000
145907381625551/305175781250000 -2144287942585677/2441406250000000
3156405286198407/9765625000000000 577591095730131/610351562500000
7926558033259723/9765625000000000 -5704130905404499/9765625000000000
-6877349563724109/78125000000000000 -2431928264961027/2441406250000000
-250115444658427/305175781250000 -559538294741137/976562500000000
-303839148270351/976562500000000 4640463577016303/4882812500000000
8826253954599097/9765625000000000 -8358151175839979/19531250000000000
4728440151261077/4882812500000000 -2436154055964753/9765625000000000
975626289129539/976562500000000 6840183137806259/156250000000000000
-930208448170381/39062500000000000 4881427843259837/4882812500000000
1351847820020961/3906250000000000 -572636458005619/610351562500000
2335376705493261/2441406250000000 5693393341639443/19531250000000000
8764145324147661/156250000000000000 2437562712371209/2441406250000000
-1157816645890639/1220703125000000 6188024230247407/19531250000000000
-1532942666344417/2441406250000000 380029012536671/488281250000000
-1990053578679149/2441406250000000 2828534059561861/4882812500000000
-1134551201979041/1220703125000000 -1407671814116/3814697265625
-4862511587018291/4882812500000000 -1423330993478227/15625000000000000
4844430477726439/4882812500000000 4888198075406907/39062500000000000
3335673446652679/4882812500000000 -1426331830533273/1953125000000000
4985311740516881/39062500000000000 -2421441955720051/2441406250000000
-8410295343061031/9765625000000000 -4963301711875969/9765625000000000
6125760346778917/9765625000000000 -95067814458989/122070312500000
3880387096973527/4882812500000000 740964484970333/1220703125000000
854495747219711/1220703125000000 6974023285849021/9765625000000000
-4878261271979553/4882812500000000 -6744706768995739/156250000000000000
4437157240842861/9765625000000000 -8699371658956799/9765625000000000
-884684400351957/1953125000000000 4353181866031227/4882812500000000
-1178514471325029/1220703125000000 636301061643789/2441406250000000
-72493745218927/76293945312500 -3043663969288491/9765625000000000
-2415824874970531/2441406250000000 -704995463851163/4882812500000000
-1076607532444953/1220703125000000 -57535410007017/122070312500000
4808227521661883/4882812500000000 -3400719947515763/19531250000000000
7148903572920919/19531250000000000 4543971997792643/4882812500000000
58969967560847/61035156250000 20150681247783/78125000000000
1173246386671271/1220703125000000 -1348237578752777/4882812500000000
1166634723580943/2441406250000000 -343140429301797/390625000000000
-898142197499819/976562500000000 95856308307163/244140625000000
-6276365097439553/9765625000000000 374081116885989/488281250000000
5526423424913823/39062500000000000 604212416402867/610351562500000
6763678541345561/39062500000000000 -4809059742492779/4882812500000000
920019541428759/1220703125000000 -6418374437311587/9765625000000000
-2416654322003693/2441406250000000 -173382788563293/1220703125000000
-37526289787963/48828125000000 -1249616495259533/1953125000000000
426455117455181/1953125000000000 -1191249557060071/1220703125000000
-3945566436790739/9765625000000000 -8933081054904597/9765625000000000
-610367875471377/1220703125000000 -422860199305127/488281250000000
-45535783773067/97656250000000 -8639002002682363/9765625000000000
7533371120529181/9765625000000000 -1242831464052981/1953125000000000
-4084127162671077/4882812500000000 1338073543315963/2441406250000000
-6271824623766143/19531250000000000 -1156053940220819/1220703125000000
-5147088564396769/9765625000000000 8299090971358309/9765625000000000
1019132707074041/1220703125000000 -537540856720947/976562500000000
4595443958372991/4882812500000000 -412594893298001/1220703125000000
4867609481293661/4882812500000000 3080112702107499/39062500000000000
-8688240697019791/9765625000000000 -8917826020118141/19531250000000000
-596017182032467/610351562500000 4208036327541261/19531250000000000
1301391469798557/1953125000000000 291278389720937/390625000000000
-2311178546395249/4882812500000000 -8602397720830767/9765625000000000
-4972894076221147/9765625000000000 -8404627067711549/9765625000000000
1961812942652783/2441406250000000 363296921916073/610351562500000
-8863254361430279/9765625000000000 -8200037503624513/19531250000000000
8447845118377209/9765625000000000 -2449558352873807/4882812500000000
2338376140522591/2441406250000000 -561404811079483/1953125000000000
-8712925366190059/78125000000000000 60654393227731/61035156250000
-233954192029549/244140625000000 348929821281857/1220703125000000
-4577341347963729/4882812500000000 3399884759445737/9765625000000000
1154283867085083/1953125000000000 -3938849784369247/4882812500000000
137434913644411/976562500000000 1208554121226711/1220703125000000
-2404969817501009/9765625000000000 -295776837027193/305175781250000
8144550727859793/9765625000000000 1347073798134857/2441406250000000
-4833639636075241/4882812500000000 -1382440998695657/9765625000000000
5524529623118779/9765625000000000 -8052763754383217/9765625000000000
2072677563774537/2441406250000000 25802885064773/48828125000000
5001932042412641/9765625000000000 -1677475573398441/1953125000000000
441477141519889/488281250000000 8344244734377383/19531250000000000
-8739314778325149/9765625000000000 -544744906555649/1220703125000000
3264371511324999/4882812500000000 145248678045377/195312500000000
2388241837619103/2441406250000000 -8107523855142653/39062500000000000
-2384516838680127/2441406250000000 8383510269513543/39062500000000000
-8689223118992179/9765625000000000 2228499115379947/4882812500000000
-4456215798303487/4882812500000000 -498998914647283/1220703125000000
6996158511026027/312500000000000000 -976317738157363/976562500000000
-351724459713409/1220703125000000 -935146969864849/976562500000000
-1988088658468169/4882812500000000 -891949805678021/976562500000000
6127852881359379/19531250000000000 -1159066073442381/1220703125000000
-169102143656697/610351562500000 117291686808043/122070312500000
-2427716635793069/2441406250000000 4130864551296411/39062500000000000
5003196133631761/9765625000000000 1677324775814597/1953125000000000
-107647615662209/390625000000000 -4693743865962059/4882812500000000
-5037996783067791/9765625000000000 4182882381038929/4882812500000000
3394265560116059/4882812500000000 -7020204902299153/9765625000000000
-1119665716387979/7812500000000000 -2416203135327521/2441406250000000
223268483228039/305175781250000 -1664373839902057/2441406250000000
5677688000370429/9765625000000000 7945520159880953/9765625000000000
-606916243039231/1953125000000000 4641086847092059/4882812500000000
487946761263279/488281250000000 2891254783051743/78125000000000000
-2296246715043437/4882812500000000 -8618377790236043/9765625000000000
976051811033033/976562500000000 5052501537445419/156250000000000000
2994769430674509/4882812500000000 -3856580605569359/4882812500000000
-600925958365019/610351562500000 -3419214960644831/19531250000000000
-7664881589935767/9765625000000000 -6051200034116269/9765625000000000
-2409844420768711/2441406250000000 6260772506537701/39062500000000000
-2570972517331819/19531250000000000 -4840324284575521/4882812500000000
-6054407390579693/19531250000000000 4642291175374733/4882812500000000
-1171753751213491/1220703125000000 5475396978382541/19531250000000000
6579872591694951/312500000000000000 -488173001192661/488281250000000
-4847723306265677/19531250000000000 -4730019194651781/4882812500000000
-2809792149449/3125000000000 -534270634239019/1220703125000000
-4915805405728051/9765625000000000 -1687628974077417/1953125000000000
2342267920600421/19531250000000000 4847573539608671/4882812500000000
-5988296397848211/9765625000000000 -48213286668841/61035156250000
7431791234237821/9765625000000000 1583822723100089/2441406250000000
-4858912155854267/4882812500000000 -1544080650653453/15625000000000000
943736274832649/976562500000000 5021400600280549/19531250000000000
-1742021344704827/2441406250000000 -342100927337641/488281250000000
-8465852618838729/9765625000000000 2433966468376589/4882812500000000
-6038612270139489/9765625000000000 -7674802505051567/9765625000000000
-474421933062519/488281250000000 -1155093439111539/4882812500000000
-1220674599221917/1220703125000000 8545474746626679/1250000000000000000
-976471944464283/976562500000000 265975999211971/19531250000000000
-8669520112861101/9765625000000000 -4495203293881361/9765625000000000
-8880038423596387/9765625000000000 8127078007765593/19531250000000000
-233504077111883/4882812500000000 -2438613015431537/2441406250000000
4718742869575513/4882812500000000 251023794966653/976562500000000
2263530189558529/2441406250000000 457409979803729/1220703125000000
-993351925005077/9765625000000000 -2428743033877217/2441406250000000
-3859884778617717/9765625000000000 8970435950187719/9765625000000000
-2698697120717439/4882812500000000 -4069261820132449/4882812500000000
4872256452615727/4882812500000000 5134354131316703/78125000000000000
8031703313760613/9765625000000000 -1388775844051871/2441406250000000
-4916376887271357/9765625000000000 2109452979194621/2441406250000000
639222389231387/976562500000000 7382879204697631/9765625000000000
-7686289836008751/78125000000000000 4859123415334963/4882812500000000
-4876876032915593/4882812500000000 -7702505008322603/156250000000000000
-1687993880445911/19531250000000000 4864542650792551/4882812500000000
-7642282103567537/9765625000000000 3039858380340947/4882812500000000
-2400789176350663/2441406250000000 -1419140682436823/7812500000000000
731437015695837/976562500000000 -1294100781973673/1953125000000000
-582973695491707/610351562500000 2892006095083321/9765625000000000
3417144108853311/9765625000000000 -4574127178488649/4882812500000000
-1242355516092051/2441406250000000 8406680438008539/9765625000000000
244116714475151/244140625000000 8746995640630133/625000000000000000
4798478427569323/9765625000000000 1063176523007651/1220703125000000
4784866853140129/4882812500000000 3892366083249889/19531250000000000
842335499491351/976562500000000 -4941105369276253/9765625000000000
-5129183362901391/9765625000000000 8310169051852109/9765625000000000
-1515404425218129/4882812500000000 -290106441525843/305175781250000
-225585470773573/1953125000000000 37891674342151/38146972656250
-1849900421293701/2441406250000000 1274571716952533/1953125000000000
-3227537297239047/19531250000000000 2407841128341913/2441406250000000
7683415047275733/78125000000000000 194365647013099/195312500000000
1486635574485177/7812500000000000 4793593988606823/4882812500000000
-7992285110746597/19531250000000000 -8910571043303541/9765625000000000
-3920716460087671/4882812500000000 -5820598027609827/9765625000000000
1201795473114639/7812500000000000 4824694124485427/4882812500000000
-2374545009384153/4882812500000000 -1706617422086863/1953125000000000
-4808320150964069/4882812500000000 1359449522465677/7812500000000000
-870509527517079/1220703125000000 273843967370479/390625000000000
-404480075399817/1953125000000000 -1194239613962969/1220703125000000
-6804642782264461/9765625000000000 -7004589084764443/9765625000000000
1190232087348867/3906250000000000 -4650627753450529/4882812500000000
1219761126186409/1220703125000000 -1227443098615739/31250000000000000
864395792126079/976562500000000 -2272081814993567/4882812500000000
6648568681126941/9765625000000000 3576449570906983/4882812500000000
-2791426693047437/4882812500000000 8012439061234351/9765625000000000
4616396899477439/4882812500000000 6363316841586741/19531250000000000
-2330105606162483/2441406250000000 2914988416221869/9765625000000000
3660676423237039/9765625000000000 -4526778097195109/4882812500000000
-2418489418068303/2441406250000000 -533962484928111/3906250000000000
8222585113032267/9765625000000000 5268446232008553/9765625000000000
-422618700343743/488281250000000 -4891298936737687/9765625000000000
2501523359576063/4882812500000000 104833912665617/122070312500000
-292521509085617/305175781250000 -2782974373621293/9765625000000000
430000579122357/976562500000000 1753594957064701/1953125000000000
1411412865713397/9765625000000000 -4831545957639327/4882812500000000
-43934113200699/61035156250000 3389474527514923/4882812500000000
-3713042166380721/4882812500000000 6341979432585701/9765625000000000
3583974872320697/39062500000000000 -1215554316054163/1220703125000000
-2024521095149271/2441406250000000 -1364470158279271/2441406250000000
-5546467422914629/9765625000000000 -4018834743030987/4882812500000000
-3314624898034863/9765625000000000 4592948220532003/4882812500000000
403585280320709/1953125000000000 -4777431440594841/4882812500000000
703910652706907/1220703125000000 1994618672719677/2441406250000000
2481018790705087/4882812500000000 2102760309113031/2441406250000000
246696092187231/390625000000000 -757169600900903/976562500000000
91522512216167/610351562500000 -4827605018499889/4882812500000000
3478211868729939/19531250000000000 2402380878806501/2441406250000000
23001999082497/30517578125000 -128356401871051/195312500000000
6141604453665457/9765625000000000 -7592636325766013/9765625000000000
8596450711151909/9765625000000000 2316703844439381/4882812500000000
-3627987762399977/4882812500000000 3267960022098229/4882812500000000
-759289850378533/1220703125000000 3823286633245089/4882812500000000
-1614180357416131/2441406250000000 -3663269715033821/4882812500000000
2787139603210407/39062500000000000 2435183802645071/2441406250000000
-972570615736899/976562500000000 88208354544221/976562500000000
9000393130779169/9765625000000000 -3789505921891157/9765625000000000
4832707425174777/9765625000000000 -2121502571635337/2441406250000000
3708545809957407/19531250000000000 -1198495825728591/1220703125000000
7681873907895371/19531250000000000 -112232066326613/122070312500000
-1378214542941721/4882812500000000 4684269695884321/4882812500000000
-4274780061514899/19531250000000000 -595553168206103/610351562500000
-816662285153501/1220703125000000 -725833625627307/976562500000000
-4311008903166657/9765625000000000 1752514009957613/1953125000000000
-4587721902530939/4882812500000000 835862676399981/2441406250000000
8902652811958443/9765625000000000 -8027503858698153/19531250000000000
220483830633111/244140625000000 1677447600497107/3906250000000000
3765797648519393/4882812500000000 3108154754924867/4882812500000000
-5555709038869411/19531250000000000 -468110446127517/488281250000000
404924989425397/1220703125000000 -921269340794053/976562500000000
-8638300743222559/9765625000000000 4554908551251669/9765625000000000
4124179395293507/4882812500000000 -1045600476326803/1953125000000000
2361091528760033/4882812500000000 -4274003357857111/4882812500000000
4708580967307991/4882812500000000 5170877193608363/19531250000000000
-189638199646829/195312500000000 2336838618175969/9765625000000000
-1415682468008727/1953125000000000 168195404189857/244140625000000
709068295141499/976562500000000 839360311888779/1220703125000000
6498747130675511/9765625000000000 3644643925411707/4882812500000000
2640124522323723/39062500000000000 1217911830676339/1220703125000000
-207105996262923/390625000000000 8280058760998549/9765625000000000
1991158416894199/4882812500000000 -1783351723872221/1953125000000000
-965795660281413/976562500000000 -578453925395471/3906250000000000
-542369174154443/610351562500000 -895798313147419/1953125000000000
256989857992061/305175781250000 5266744121294161/9765625000000000
2373624652113677/2441406250000000 4570307567189157/19531250000000000
1104757740768557/3906250000000000 1170866207326931/1220703125000000
-4709301919604867/4882812500000000 1290090438753099/4882812500000000
383768700550343/488281250000000 -6037885841234949/9765625000000000
-2331622416501557/2441406250000000 723879399075911/2441406250000000
-966096690942717/976562500000000 1425885695130651/9765625000000000
-2689717514164607/4882812500000000 1630081107388337/1953125000000000
3120243277069987/4882812500000000 -938946876893729/1220703125000000
8035737474449317/9765625000000000 5549266157101847/9765625000000000
-905401495982533/976562500000000 -7319083207037377/19531250000000000
2434794537746257/2441406250000000 -5745763428479659/78125000000000000
-4651507426088323/9765625000000000 8586670501752713/9765625000000000
-2335679590192077/2441406250000000 -355339742183179/1220703125000000
189930315972509/195312500000000 569189079254547/2441406250000000
-3070173100054359/78125000000000000 -4879040658030797/4882812500000000
2373187653766153/2441406250000000 4584808567787949/19531250000000000
-1069387906619313/2441406250000000 4389475587226987/4882812500000000
-8302704022517823/39062500000000000 954248399318957/976562500000000
8817349823176231/156250000000000000 -2437515867441129/2441406250000000
4735072384770427/4882812500000000 596017495787823/2441406250000000
4653980000829677/4882812500000000 2954540953876693/9765625000000000
-303189338353919/305175781250000 -889938838974329/7812500000000000
-1628122531931603/2441406250000000 -145540240451761/195312500000000
-2391909601994733/2441406250000000 3912915503708899/19531250000000000
2414509344430861/2441406250000000 -1156476206723679/7812500000000000
-573066723454809/976562500000000 -3953697152270959/4882812500000000
-927256351833311/3906250000000000 2371624634388707/2441406250000000
5867979119491191/9765625000000000 7806039501170897/9765625000000000
-5003759297883271/9765625000000000 8386287887347519/9765625000000000
-910622825651309/2441406250000000 -2265221964166401/2441406250000000
486548613954427/488281250000000 -6575640594730377/78125000000000000
5872722844143133/39062500000000000 -4827314912049127/4882812500000000
2441010421828811/2441406250000000 -5627049551136783/312500000000000000
-860658477424567/1220703125000000 -1731338331605919/2441406250000000
-4550411853463937/9765625000000000 -8640670321478531/9765625000000000
-291382546158007/781250000000000 4530486031694393/4882812500000000
-4872044791935423/4882812500000000 5185517198503909/78125000000000000
-3014096024211557/19531250000000000 4824319587512653/4882812500000000
4387216593484507/9765625000000000 545291501037229/610351562500000
-8353824886178783/39062500000000000 -476984754083703/488281250000000
302955029850643/305175781250000 4703903955036019/39062500000000000
-4103812915797653/9765625000000000 -221537456190761/244140625000000
2394015497074669/2441406250000000 7659209814999163/39062500000000000
4565647936257459/9765625000000000 4316314705937607/4882812500000000
3997379321037319/4882812500000000 2804071410271049/4882812500000000
2380468476041291/2441406250000000 -1084129719383647/4882812500000000
1534351826774299/1953125000000000 -1208495650509083/1953125000000000
2388740885959/24414062500000 1214846044498699/1220703125000000
1071040247088687/3906250000000000 -1173921623319417/1220703125000000
-852929149219343/976562500000000 4755903518977417/9765625000000000
5620972935162567/9765625000000000 3992871613976429/4882812500000000
5639728799707747/39062500000000000 4831654034392213/4882812500000000
-8189254274294941/9765625000000000 5320107712402733/9765625000000000
23757854118507/38146972656250 -3820228332218723/4882812500000000
3811439279984723/9765625000000000 -4495563431195653/4882812500000000
-1332586889193539/7812500000000000 -4811256675136213/4882812500000000
1757116450947907/1953125000000000 -8527831162923147/19531250000000000
4630874078440641/9765625000000000 537363488879427/610351562500000
8993987077139421/9765625000000000 -7609370038807181/19531250000000000
241316850923559/1953125000000000 -2422699760560693/2441406250000000
2407795175188691/2441406250000000 -1291892243192807/7812500000000000
-217179133941763/976562500000000 297533404799097/305175781250000
-1799237065828811/39062500000000000 4877630143431189/4882812500000000
-4596512792001157/4882812500000000 6589601582039367/19531250000000000
3323034042843093/9765625000000000 -229571443660153/244140625000000
2288207413271411/2441406250000000 -3404870185810483/9765625000000000
-75959756907577/3125000000000000 4881369815703627/4882812500000000
-6575741467132647/9765625000000000 1804976727655671/2441406250000000
1437446788017193/4882812500000000 4666433824857619/4882812500000000
-3029698568044753/4882812500000000 -382920154822697/488281250000000
665469813729771/976562500000000 -111674952453039/152587890625000
2426458606622963/2441406250000000 -8631884062800919/78125000000000000
152261114195947/610351562500000 -2364218544720433/2441406250000000
7660985110180653/9765625000000000 3028066164328949/4882812500000000
-8707629244104117/9765625000000000 -8841860570682569/19531250000000000
