1000
-728244039527613/19531250000000000 -4879417147450813/4882812500000000
-4687738085047589/4882812500000000 -5465483775331317/19531250000000000
-5975061086147953/19531250000000000 -1162177999052487/1220703125000000
-2411129678134227/2441406250000000 6132784612751927/39062500000000000
7686082109525761/9765625000000000 6024248786882313/9765625000000000
-8571690478476227/9765625000000000 -2339527408571279/4882812500000000
6602197178260729/9765625000000000 7195722622502279/9765625000000000
7609679762722437/9765625000000000 -612047429121613/976562500000000
-2440939172569493/2441406250000000 3056248520875159/156250000000000000
-2032943042916149/19531250000000000 -607036272619793/610351562500000
37680639865611/39062500000000 -5148987414242897/19531250000000000
487637455090201/488281250000000 802103790408649/15625000000000000
1167680608878769/1220703125000000 227751996517327/781250000000000
3928519535510573/4882812500000000 -5799514520808803/9765625000000000
-6808909198184093/78125000000000000 -4864232652633791/4882812500000000
-8447944034993871/9765625000000000 4898946133836999/9765625000000000
4862643763235419/9765625000000000 -8468891738149253/9765625000000000
-803226766459001/1220703125000000 919207746392829/1220703125000000
-2394591081016643/2441406250000000 -7613008357881897/39062500000000000
3584288931240467/9765625000000000 -4542034359678823/4882812500000000
2498526856141453/4882812500000000 839028520595007/976562500000000
-8738209019886243/9765625000000000 2180088000827243/4882812500000000
197943167192789/305175781250000 7432736929543053/9765625000000000
-2215875059276959/2441406250000000 819897437181367/1953125000000000
-2412067040405081/2441406250000000 3018842905544147/19531250000000000
-299415208414249/488281250000000 -7714119834999047/9765625000000000
609291545404057/1220703125000000 264442802426619/305175781250000
-1410532245748341/3906250000000000 569170256954339/610351562500000
-3179830124887289/4882812500000000 7410948194938497/9765625000000000
1189500866154167/1220703125000000 8775460114121093/39062500000000000
-4827999112081487/9765625000000000 -848868989976459/976562500000000
-8148951312783691/9765625000000000 -5381637682202879/9765625000000000
-3523958907836359/9765625000000000 -2276910533712647/2441406250000000
414896982304643/610351562500000 7162382154262449/9765625000000000
1475185070743753/1953125000000000 6400246621575899/9765625000000000
4183189667403307/19531250000000000 -1192375928374321/1220703125000000
-1510376395086461/1953125000000000 -1547912107278819/2441406250000000
7363312369797587/19531250000000000 4522522508977193/4882812500000000
-4660546145010399/9765625000000000 -8581767957178387/9765625000000000
2374442740419483/2441406250000000 4543029121690699/19531250000000000
7245071577212741/9765625000000000 -1637001250031767/2441406250000000
-1614008421415341/2441406250000000 3663572733351651/4882812500000000
-1962849892732157/4882812500000000 -8941829389729511/9765625000000000
-2431174984601409/2441406250000000 285794712086279/3125000000000000
-7937584455698567/19531250000000000 8922786554254681/9765625000000000
152426443185553/152587890625000 -7185808875867633/156250000000000000
4588112025504859/4882812500000000 267304695731843/781250000000000
-3529601900257133/19531250000000000 4802418902153641/4882812500000000
-4866931897165439/4882812500000000 1573946980097467/19531250000000000
3645761280632853/9765625000000000 4529786317401277/4882812500000000
679628568779139/1220703125000000 -2028024780799273/2441406250000000
-4337311660734611/9765625000000000 1749916103112153/1953125000000000
7298740847936141/9765625000000000 6488128672837293/9765625000000000
3954439886218769/19531250000000000 -956336932974961/976562500000000
-4730431794657927/4882812500000000 -4841277428523397/19531250000000000
-944565911089271/976562500000000 4958610935104531/19531250000000000
-550263452529789/610351562500000 8450615513673343/19531250000000000
8818321916641297/9765625000000000 335662975880117/781250000000000
-3934971055506613/4882812500000000 5781992979062297/9765625000000000
-3287455098812907/4882812500000000 722066392610687/976562500000000
-7474300210432259/9765625000000000 3142541487592379/4882812500000000
-4553698268497659/19531250000000000 593530846596291/610351562500000
8552191777789603/9765625000000000 -2357299696503019/4882812500000000
-1641180258301437/4882812500000000 459873735604871/488281250000000
-2322327273297337/2441406250000000 753166988946289/2441406250000000
-775351124771291/1220703125000000 -7542717824023527/9765625000000000
1565484131121821/1953125000000000 583942784190103/976562500000000
1915308652099269/2441406250000000 -6055816700968079/9765625000000000
335412834679583/390625000000000 5005379665745069/9765625000000000
1594212781538781/156250000000000000 -976511668389211/976562500000000
1336085702746363/2441406250000000 4086729485765271/4882812500000000
-6584660666463919/9765625000000000 -1442354679656123/1953125000000000
-545480000056781/4882812500000000 -4852247879044753/4882812500000000
4757944416504759/4882812500000000 2194377214252317/9765625000000000
-2339147067048467/2441406250000000 2796728020405607/9765625000000000
-938071724702083/3906250000000000 4739925253533551/4882812500000000
575695608664447/610351562500000 -1297537395452157/3906250000000000
5485480252035591/9765625000000000 -4039707230887919/4882812500000000
-6253371039613117/9765625000000000 -150017042073963/195312500000000
-4618861399842607/4882812500000000 -3167318916181473/9765625000000000
-4241860004688781/4882812500000000 604590853944733/1220703125000000
4832778544760917/4882812500000000 5577723965660867/39062500000000000
-7490112038571677/9765625000000000 6266231187106699/9765625000000000
-4683780213152629/4882812500000000 -2759754210096373/9765625000000000
-1638415659756351/1953125000000000 -132893953933329/244140625000000
-964353175304873/976562500000000 615756701117039/3906250000000000
-6536688740098853/9765625000000000 -3627641518800123/4882812500000000
1723942857537307/3906250000000000 2190784149572479/2441406250000000
-2409919083894449/2441406250000000 3126705477608289/19531250000000000
6776307628853571/39062500000000000 -4808781942266443/4882812500000000
-1254876759276529/2441406250000000 -8376871775613327/9765625000000000
6516105200952701/9765625000000000 7273775130614237/9765625000000000
1619820317932079/3906250000000000 -4443213082914073/4882812500000000
-1602890705639453/1953125000000000 -2789980568256319/4882812500000000
-892017371801921/78125000000000000 -195299768465179/195312500000000
2431235848437407/2441406250000000 7123628868448313/78125000000000000
-4086841882366973/4882812500000000 1335999750999923/2441406250000000
60756943066571/76293945312500 4614498846627/7629394531250
8186868405191177/19531250000000000 886629731453021/976562500000000
-8479208659642957/9765625000000000 -2422315635237329/4882812500000000
-4327037989037019/4882812500000000 -904972941172207/1953125000000000
5480477614485699/9765625000000000 -2020702179283017/2441406250000000
4694425125988691/4882812500000000 5372866120263647/19531250000000000
-1349310865726731/1953125000000000 3530277479583563/4882812500000000
1194582020978001/1953125000000000 7726045335068121/9765625000000000
6107326325808809/9765625000000000 7620236006234169/9765625000000000
-8554727108989873/39062500000000000 4764280425633409/4882812500000000
-6643416369132577/9765625000000000 7157684722517911/9765625000000000
-642190825844983/1953125000000000 576415395260327/610351562500000
-7571790216575227/19531250000000000 -9001912567319731/9765625000000000
1189003052204571/1220703125000000 2211068320724327/9765625000000000
-882049770380757/976562500000000 -8382422537130989/19531250000000000
-7291915052283943/19531250000000000 -2264873414760107/2441406250000000
1124437399779281/1220703125000000 -1900554249106823/4882812500000000
2265341803051849/19531250000000000 -4849857943008781/4882812500000000
-5660867420896157/19531250000000000 -934644727430611/976562500000000
-4825991214104439/4882812500000000 -5941941563054359/39062500000000000
-1300163712851951/1953125000000000 -7287440540766061/9765625000000000
-6873604805539411/9765625000000000 867116167047149/1220703125000000
-6300722734038347/19531250000000000 -4621759808174211/4882812500000000
-5623897541516397/312500000000000000 -1220505432594661/1220703125000000
1218618285141161/1220703125000000 -2282027338242621/39062500000000000
-1082213580938267/1220703125000000 -2258955102227713/4882812500000000
-4858356935376667/4882812500000000 3904670423039101/39062500000000000
4804601977127933/4882812500000000 -3481741521789589/19531250000000000
4550698853196459/4882812500000000 7080110572778007/19531250000000000
1149576552493333/9765625000000000 4848863407814829/4882812500000000
-6308097486342941/9765625000000000 7454886836392547/9765625000000000
8855799907032737/9765625000000000 -8232190388280379/19531250000000000
3487463560370227/4882812500000000 6835043767305683/9765625000000000
788475254307329/976562500000000 5761780017939273/9765625000000000
1520720565426287/15625000000000000 2429815782193723/2441406250000000
-1454881930600127/2441406250000000 -1960556820281501/2441406250000000
-6708520470859487/9765625000000000 7096702384395459/9765625000000000
-7837229617872599/9765625000000000 5826256393033653/9765625000000000
4686501740111761/78125000000000000 -304626203931479/305175781250000
1054440096116423/1953125000000000 -164403568979721/195312500000000
-359505074393401/610351562500000 -3945915407763013/4882812500000000
-7523953591424173/9765625000000000 77819456511049/122070312500000
4811849131477941/4882812500000000 3317748263027163/19531250000000000
8731745687945409/19531250000000000 1091920512437881/1220703125000000
-7404377841945817/9765625000000000 -1273461745233469/1953125000000000
-4257318327172407/4882812500000000 -4782090995068241/9765625000000000
-622449772922517/976562500000000 -7524829543550851/9765625000000000
973235414525711/976562500000000 -1288684967600579/15625000000000000
4863730925391077/4882812500000000 862506569367921/9765625000000000
-945698334963989/976562500000000 -4871508006873803/19531250000000000
-4009163198027779/625000000000000000 -2441356020140943/2441406250000000
-8671458944529773/9765625000000000 4491462057499717/9765625000000000
241937657886399/244140625000000 2617864133170401/19531250000000000
-99620430614487/152587890625000 -295885882754993/390625000000000
92261977996809/97656250000000 6401470394147999/19531250000000000
2381970248249937/2441406250000000 -4283417058311799/19531250000000000
7792229010774057/39062500000000000 4784676179765283/4882812500000000
-4664027567245461/4882812500000000 5780940770678261/19531250000000000
-2418648140720611/2441406250000000 -1064237682578759/7812500000000000
5627672814089421/19531250000000000 4675728721681111/4882812500000000
-88693664618547/122070312500000 -3354899712451711/4882812500000000
1958714408761329/2441406250000000 2914722863292371/4882812500000000
4376514080119723/156250000000000000 -4880896736627363/4882812500000000
475496892115607/488281250000000 -4440051295192209/19531250000000000
-5161332269732821/9765625000000000 -8290240095560541/9765625000000000
-3294406646793299/9765625000000000 -4596583418317053/4882812500000000
-6309271374638517/156250000000000000 4878830185528073/4882812500000000
-1851456024019121/4882812500000000 28238637442009/30517578125000
1048954471376161/1953125000000000 -8237705661476621/9765625000000000
2073738745846289/2441406250000000 5153751397209489/9765625000000000
-1372351195632381/3906250000000000 -4571556295854423/4882812500000000
-1649342678654857/1953125000000000 -163456170807989/305175781250000
4701950915161323/4882812500000000 5266521434981307/19531250000000000
1158648342507543/1220703125000000 -6148043206912099/19531250000000000
-6380556819135623/9765625000000000 924120581269083/1220703125000000
-958717384660067/976562500000000 7433469473327923/39062500000000000
-1218372895298693/31250000000000000 -304943750461351/305175781250000
4205557463760091/4882812500000000 -1240478166793761/2441406250000000
-2850993787446937/4882812500000000 3964049991371857/4882812500000000
-2533766698455267/4882812500000000 8347906139375393/9765625000000000
7548588846973011/19531250000000000 9006782624526011/9765625000000000
-4562404058640689/4882812500000000 -1739634190240931/4882812500000000
-760561953427809/976562500000000 6125519009882553/9765625000000000
-170170676337683/1953125000000000 -194569761436349/195312500000000
4722339955220289/4882812500000000 -1241516515188697/4882812500000000
573498947162133/976562500000000 -3952130039643733/4882812500000000
4642108973692201/4882812500000000 6056642220270353/19531250000000000
1202036692440117/1953125000000000 7697085577757051/9765625000000000
-7776101273058937/9765625000000000 -5907595164849753/9765625000000000
-1745240848558063/19531250000000000 -4863279892103581/4882812500000000
-915603924003697/976562500000000 -6792459665107543/19531250000000000
-43741145860087/2441406250000000 -488202875440033/488281250000000
-781320754101557/1220703125000000 7503189715719319/9765625000000000
-1315435830431793/3906250000000000 4597624664996219/4882812500000000
6898075781728723/9765625000000000 -6912595905313189/9765625000000000
935874122401369/976562500000000 -5579030146027793/19531250000000000
4469448219544283/4882812500000000 3932373595155317/9765625000000000
-1087225700211539/31250000000000000 975971291180131/976562500000000
5147972729507817/19531250000000000 4710149303225057/4882812500000000
-242008250026021/244140625000000 -321970758724071/2441406250000000
441431944776469/610351562500000 6744087647868041/9765625000000000
4754503905925623/9765625000000000 -266564742533729/305175781250000
-8652266512663021/9765625000000000 -566040466675019/1220703125000000
917286846585477/976562500000000 1340203909784009/3906250000000000
8114663517374731/9765625000000000 2716600248491327/4882812500000000
-1933015242988847/2441406250000000 1193024136664289/1953125000000000
136754771488601/152587890625000 8663621011710229/19531250000000000
-120007496215817/122070312500000 -7150851242746737/39062500000000000
-2332923596875021/9765625000000000 -948287399113627/976562500000000
4672807390202979/4882812500000000 1133272501519927/3906250000000000
4892365019945277/78125000000000000 60915362512939/61035156250000
8446249971642617/9765625000000000 2450933141537733/4882812500000000
-157647816269419/1953125000000000 -97337613896819/97656250000000
-6483423745540527/19531250000000000 4605940071651099/4882812500000000
-2530016924857089/4882812500000000 -2088113518830629/2441406250000000
6238129573320701/78125000000000000 -4867221905747761/4882812500000000
-1471531701030637/2441406250000000 -7792364396408517/9765625000000000
-242432124942589/244140625000000 4613190330239533/39062500000000000
-903766694832651/976562500000000 -7399461540342409/19531250000000000
-4729043504439087/4882812500000000 2431464943838371/9765625000000000
-6325750701614661/9765625000000000 -7439913285895651/9765625000000000
1590717575207191/2441406250000000 7408192301463041/9765625000000000
-2789141842648989/4882812500000000 8015621171622533/9765625000000000
-172189556060867/244140625000000 -6923051530526367/9765625000000000
-2253387685901769/2441406250000000 -7516205061876727/19531250000000000
-4866662519331803/4882812500000000 -6348872440862527/78125000000000000
679058857172063/31250000000000000 4881659561554293/4882812500000000
615213034215037/1953125000000000 144820449433773/152587890625000
-2439238852423703/2441406250000000 822806839670529/19531250000000000
-906858411508239/976562500000000 -3623287704323293/9765625000000000
-3888114160250401/4882812500000000 -1181485585998683/1953125000000000
-7143770021436071/9765625000000000 -6658376793292511/9765625000000000
-304705246030381/305175781250000 -2168346080080561/39062500000000000
-7633068238943661/9765625000000000 -609128072742133/976562500000000
-4769221199077743/4882812500000000 8376680256707737/39062500000000000
46029976006197/48828125000000 -1629193358335817/4882812500000000
2274193642013277/4882812500000000 -4320868105923003/4882812500000000
-4872136500850139/4882812500000000 -2581705820453041/39062500000000000
1752809247549919/4882812500000000 2278679313322727/2441406250000000
942801465008553/976562500000000 1018231517752039/3906250000000000
-4856032269664281/9765625000000000 -8472684476398503/9765625000000000
7593491511845797/9765625000000000 1228109413694901/1953125000000000
-5411341877674943/9765625000000000 4064628234031571/4882812500000000
604490439734669/610351562500000 5400454140292941/39062500000000000
5218518650991357/19531250000000000 -2352647410537473/2441406250000000
-4671884650988711/4882812500000000 5678523354552439/19531250000000000
7474654417697709/9765625000000000 -785582715415533/1220703125000000
3934381052947411/4882812500000000 5783598755226601/9765625000000000
2426075249724077/2441406250000000 1092691064960771/9765625000000000
4820049893876669/4882812500000000 -3121478958944323/19531250000000000
3648069953570403/4882812500000000 405690836799039/610351562500000
4246750221772197/4882812500000000 1204882822521971/2441406250000000
3786469112411/3814697265625 -948661563109649/7812500000000000
6439534764437709/19531250000000000 2304893295320639/2441406250000000
7657244323320921/9765625000000000 -6060861408545367/9765625000000000
-4791893549949459/4882812500000000 7503019620857821/39062500000000000
8653816661177089/19531250000000000 -4377364959062371/4882812500000000
-3453867914491649/19531250000000000 -4805859203824439/4882812500000000
-1966393484263347/39062500000000000 -4876621850271723/4882812500000000
588579356947051/610351562500000 5170092002287299/19531250000000000
949703222225327/976562500000000 -4549202396072573/19531250000000000
68136491287577/122070312500000 8102771772223369/9765625000000000
-3026805328897233/4882812500000000 -1532595571499047/1953125000000000
669582125407289/3906250000000000 4810543245023609/4882812500000000
5276317184137947/19531250000000000 1175316120266411/1220703125000000
4612264487025321/4882812500000000 6411083168240823/19531250000000000
-7426490191977957/9765625000000000 6341504164555931/9765625000000000
-184298821002393/195312500000000 404125078940697/1220703125000000
1396222614405939/1953125000000000 1707181374300947/2441406250000000
-4873029076567937/4882812500000000 4943081573715011/78125000000000000
-70450488024447/97656250000000 6762744931741659/9765625000000000
-7001032181127901/9765625000000000 -1702075571901783/2441406250000000
4980341330929153/19531250000000000 4721400260978853/4882812500000000
1059016211555353/3906250000000000 4699945765339171/4882812500000000
7697040093490527/19531250000000000 4487658774083231/4882812500000000
-4002539184132847/4882812500000000 -5593402538576109/9765625000000000
609900756892261/9765625000000000 -4873280535413677/4882812500000000
4612133389396601/4882812500000000 -6412591998334869/19531250000000000
5461046887365253/9765625000000000 -4047974757042813/4882812500000000
-994058914274143/1220703125000000 -5667947744780309/9765625000000000
-442259077297973/2441406250000000 -300126832201993/305175781250000
-575410366138201/610351562500000 -6513547954546611/19531250000000000
-2308387357444713/2441406250000000 -79486620605513/244140625000000
-6868621534139871/19531250000000000 -2285455933668003/2441406250000000
-594729974000123/610351562500000 8781137689600939/39062500000000000
60825273227547/78125000000000 6128572633822269/9765625000000000
-7122179890126761/9765625000000000 6681465801251919/9765625000000000
-1574774248168507/2441406250000000 -373124673257847/488281250000000
59141200944479/61035156250000 603468175540909/2441406250000000
-7964822867452407/39062500000000000 -597529194611537/610351562500000
1332577324991999/2441406250000000 1022827227646027/1220703125000000
1418243048879459/3906250000000000 -4549618067212671/4882812500000000
3485785724994737/9765625000000000 912232040218101/976562500000000
8485070675205427/9765625000000000 966871393255461/1953125000000000
-2144506795144013/2441406250000000 -4667427699485389/9765625000000000
-2703852321010013/9765625000000000 -2345962146257823/2441406250000000
-695415853251899/7812500000000000 -2431714950742509/2441406250000000
2252601288177599/2441406250000000 -94140953577053/244140625000000
-8655999264371011/9765625000000000 -4521184399671563/9765625000000000
-4849504872013827/4882812500000000 -455480691293339/3906250000000000
607701824265837/610351562500000 7271845073475259/78125000000000000
4795655979583907/4882812500000000 -3673780909389927/19531250000000000
254369647866103/1953125000000000 -4841224888825577/4882812500000000
6961915432335951/19531250000000000 912416379833657/976562500000000
2856879557583703/4882812500000000 -7919620471617713/9765625000000000
5519721809743841/9765625000000000 -4028030001863913/4882812500000000
2409727599124203/2441406250000000 -3136136482317493/19531250000000000
4876254138186759/4882812500000000 -1011956441534987/19531250000000000
-302019016004321/3125000000000000 -1214988782161953/1220703125000000
-8155426636547587/9765625000000000 2685909902459273/4882812500000000
1764510770092771/2441406250000000 6749182136840793/9765625000000000
-2927009662071829/4882812500000000 -195412847250983/244140625000000
-4860874908404817/4882812500000000 -924668664975101/9765625000000000
-5681397107586493/19531250000000000 -934333256215907/976562500000000
-4416910117272147/4882812500000000 832611595028097/1953125000000000
-4715726039894949/4882812500000000 5065626637347767/19531250000000000
-488127857457607/488281250000000 783245679000829/31250000000000000
-6818456562650241/19531250000000000 114390090648211/122070312500000
1886069608809091/2441406250000000 -1550227695619513/2441406250000000
-22881670475057/24414062500000 -1702652096287567/4882812500000000
1236896469792241/4882812500000000 -2361776081319509/2441406250000000
2874603041239019/4882812500000000 -7893925579952127/9765625000000000
579571505801913/610351562500000 6124126149656227/19531250000000000
2978996938431393/9765625000000000 -581260110400783/610351562500000
-4689127056533217/4882812500000000 5446386483303409/19531250000000000
8856503202963221/19531250000000000 4351954141377197/4882812500000000
-3956580168323223/4882812500000000 -2861351303455699/4882812500000000
-576389695847493/610351562500000 -6424269851729031/19531250000000000
-348543235267547/4882812500000000 -4870356816836471/4882812500000000
-2335493543161757/2441406250000000 -1138065038438201/3906250000000000
5896558493403341/9765625000000000 -7784473622185249/9765625000000000
207699784415419/305175781250000 357746035560509/488281250000000
8977036003826953/19531250000000000 4336491605754693/4882812500000000
-223673082248443/610351562500000 908624464911991/976562500000000
1381959806024189/2441406250000000 -1610098446097783/1953125000000000
-5240845453704511/9765625000000000 206005113060043/244140625000000
-5585126541009053/9765625000000000 -4005427354276359/4882812500000000
-3834868143499369/4882812500000000 6045045651483519/9765625000000000
7001242725069519/19531250000000000 -4558318816098493/4882812500000000
267488720147937/976562500000000 4696073096215253/4882812500000000
-110241760745943/195312500000000 1612257015611477/1953125000000000
6215208713993379/625000000000000000 1220642765977493/1220703125000000
-2431115091541149/2441406250000000 1433141201155157/15625000000000000
-2481779348400217/4882812500000000 8410143679155653/9765625000000000
4498959150733169/4882812500000000 -7590756979580397/19531250000000000
-1176329962461689/1220703125000000 5218157561123433/19531250000000000
4686365494293019/4882812500000000 -2742142493785469/9765625000000000
-2929569217540959/9765625000000000 4657924855562331/4882812500000000
-817846885646783/976562500000000 -2668336504472907/4882812500000000
4747271321456231/4882812500000000 2284970818750609/9765625000000000
2357636091541191/2441406250000000 101447638501233/390625000000000
-3188581739518839/4882812500000000 -924486492619121/1220703125000000
1237412334663721/1953125000000000 -1888910060907761/2441406250000000
2602022738654173/9765625000000000 -147071767554349/152587890625000
121002026474797/122070312500000 -5156577175106997/39062500000000000
-8829827240734607/9765625000000000 2085760205500987/4882812500000000
-3402068904646453/9765625000000000 4576935623554877/4882812500000000
4666856787653387/4882812500000000 -5744291961507187/19531250000000000
-6392488230969757/9765625000000000 -7382650327459519/9765625000000000
4981636385416089/9765625000000000 8399448229742447/9765625000000000
4741259663424939/4882812500000000 -58359119127517/244140625000000
2341270352657817/2441406250000000 -5536309894821157/19531250000000000
-7091168819063203/39062500000000000 -2400841511836873/2441406250000000
8894484567115989/9765625000000000 -8063640846654941/19531250000000000
1220606303119653/1220703125000000 7871692699750483/625000000000000000
1168246363226289/1220703125000000 5664012524128869/19531250000000000
2438872221319629/2441406250000000 7117181461581607/156250000000000000
-1545145582732181/2441406250000000 -7560941323091767/9765625000000000
-4076541875351843/4882812500000000 2687687528091599/4882812500000000
967950056030617/976562500000000 -5176408861220347/39062500000000000
2410668775797307/2441406250000000 -6178994733721171/39062500000000000
1087759118333999/31250000000000000 1219963388425503/1220703125000000
-1431602051656477/15625000000000000 -1215568615552729/1220703125000000
4862272649627453/4882812500000000 357916272525139/3906250000000000
8611148184297807/39062500000000000 4762691979723207/4882812500000000
-242438316833943/244140625000000 4604852553182533/39062500000000000
-3531423023708079/9765625000000000 1138093822117227/1220703125000000
-952853328036707/1220703125000000 6104092553081481/9765625000000000
-4744348467676373/4882812500000000 -4618251664711393/19531250000000000
-573447631773851/610351562500000 -836055916399407/2441406250000000
2320743145273903/2441406250000000 -3032136490867797/9765625000000000
4245176133477193/4882812500000000 4825075131399253/9765625000000000
4628399796078637/4882812500000000 6222248131105647/19531250000000000
5364124749302727/19531250000000000 2347524934094211/2441406250000000
-1215334228058251/1220703125000000 -7319214574992787/78125000000000000
1058353608328263/1220703125000000 486623474401841/976562500000000
2537589336172537/39062500000000000 4872498631687441/4882812500000000
-4525165772786337/4882812500000000 7337283027343873/19531250000000000
-7767970420694251/9765625000000000 5918282452185277/9765625000000000
1252521907948251/15625000000000000 -608387388129637/610351562500000
2441211998375257/2441406250000000 7884037481034763/625000000000000000
4542605393249453/4882812500000000 716278621920519/1953125000000000
1363714397400861/3906250000000000 -2287796437829629/2441406250000000
-2304824703487833/4882812500000000 -8609213900548289/9765625000000000
-4882219037499061/4882812500000000 -4872069112359641/312500000000000000
-4343833516827401/4882812500000000 8920061244850861/19531250000000000
-4346612318676923/4882812500000000 -8898376716037391/19531250000000000
195230490648007/195312500000000 -4527475417559969/156250000000000000
151836674414623/390625000000000 2249422798600473/2441406250000000
195546435451207/244140625000000 5846877643011533/9765625000000000
-301858022853967/305175781250000 287216106529393/1953125000000000
-3720762669432297/4882812500000000 -1580963556499271/2441406250000000
-2256397345047209/2441406250000000 7458194950749819/19531250000000000
194944823457209/195312500000000 -4791466806523549/78125000000000000
-467890824121617/1220703125000000 -1127472525646439/1220703125000000
706969267093839/2441406250000000 4673610566970193/4882812500000000
-3240648839688509/4882812500000000 1826201865072819/2441406250000000
997044650576967/4882812500000000 4779933040839809/4882812500000000
-485082987674397/488281250000000 -8927188737970503/78125000000000000
-3187186631471479/4882812500000000 -7398296908431221/9765625000000000
715897204102741/7812500000000000 2431134465505947/2441406250000000
-3692807941117321/4882812500000000 -3194530860733247/4882812500000000
-8103063564704749/9765625000000000 -1090097105894321/1953125000000000
-2437996553207649/2441406250000000 -8255078171590361/156250000000000000
3236910902774709/4882812500000000 3655716854141533/4882812500000000
1192779194727851/1220703125000000 -8307307981371849/39062500000000000
7990274629712861/19531250000000000 8911021797530671/9765625000000000
4497433460349213/4882812500000000 -1901302232652019/4882812500000000
37950293651021/39062500000000 4627475501050099/19531250000000000
4062686783969227/4882812500000000 2708585240585577/4882812500000000
-246820993985941/488281250000000 4213050866407319/4882812500000000
2441200552950281/2441406250000000 507060627994609/39062500000000000
-2440825381466793/2441406250000000 6816447356194077/312500000000000000
-2748334989973561/9765625000000000 4685458526748263/4882812500000000
-2369757936785439/9765625000000000 -4736868136270721/4882812500000000
-610269847977381/610351562500000 -63917545558709/3906250000000000
-117642172655513/610351562500000 -2395627179872801/2441406250000000
804523873968181/1220703125000000 -3672290741431013/4882812500000000
2389383297234383/2441406250000000 -4010481758084711/19531250000000000
5259512949466331/9765625000000000 8228302083359663/9765625000000000
-819228354603703/2441406250000000 4599708417085749/4882812500000000
2239785024557873/9765625000000000 -2376325875753251/2441406250000000
4741523680597901/4882812500000000 -583054692221403/2441406250000000
6952868988563433/9765625000000000 -1371496182546607/1953125000000000
-4079630314970763/4882812500000000 -2682997279783899/4882812500000000
-89589146065901/97656250000000 -3886551262038307/9765625000000000
