1000
625793075969973/1953125000000000 -185015682894533/195312500000000
4675535589473343/4882812500000000 -2815119792637187/9765625000000000
-6920638822020527/9765625000000000 3445003263270129/4882812500000000
2345970301224343/2441406250000000 -67593477741009/244140625000000
7165989818937197/9765625000000000 3317228570490487/4882812500000000
-948969702623421/976562500000000 -4610024724838933/19531250000000000
4537870665698643/4882812500000000 7210645165640039/19531250000000000
-7307237900749/30517578125000 -1185193215557589/1220703125000000
352470459944019/610351562500000 7972650927172157/9765625000000000
8918848013134561/9765625000000000 497204399606419/1220703125000000
-1094117157102771/7812500000000000 4834691687127871/4882812500000000
-65446266753621/78125000000000 -133328109179577/244140625000000
-3850190474866519/9765625000000000 4487300551218743/4882812500000000
6268058504954103/39062500000000000 4819540870295103/4882812500000000
5515581651138541/156250000000000000 609971173453299/610351562500000
-6639411084390491/9765625000000000 -3580700074465107/4882812500000000
2428923467803721/2441406250000000 -7890142676378059/78125000000000000
-2266432018593491/2441406250000000 -7260855630607937/19531250000000000
596384028276769/1220703125000000 8520815773907621/9765625000000000
7721764732907913/9765625000000000 5978443028936931/9765625000000000
2111405595561037/2441406250000000 3922358002399/7812500000000
-2219280651323521/2441406250000000 -4069904899527971/9765625000000000
2359932101770889/2441406250000000 -1000716482616311/3906250000000000
-4819026421358313/4882812500000000 -24583289953309/152587890625000
8428749812030511/9765625000000000 -4931897023136293/9765625000000000
-4622787029969059/4882812500000000 -3144326945917739/9765625000000000
5617886811947187/19531250000000000 -584558021415347/610351562500000
-8584495315967431/19531250000000000 137058988857179/152587890625000
-2158873710824379/2441406250000000 142507060036207/305175781250000
482374754495597/610351562500000 149582686736937/244140625000000
3802250404156429/4882812500000000 -306345389621723/488281250000000
-283757643776473/390625000000000 838930042055431/1220703125000000
-382453348673613/7812500000000000 4876958167867371/4882812500000000
-2312948938465681/4882812500000000 8600494199336857/9765625000000000
580500769205061/976562500000000 196324535743527/244140625000000
454306232120071/488281250000000 -3579073989647413/9765625000000000
4821326262068917/4882812500000000 -386222405111619/2441406250000000
8496684579453603/9765625000000000 962783107411017/1953125000000000
148705346524643/152587890625000 -8755739980065197/39062500000000000
2306519110026089/2441406250000000 -6402169995236411/19531250000000000
226656881833397/244140625000000 -1814530539059857/4882812500000000
-1284204727931629/3906250000000000 4611400153298421/4882812500000000
958421985649217/976562500000000 -936771234486601/4882812500000000
-1052940391027107/1220703125000000 2470409366330847/4882812500000000
4744556965399579/4882812500000000 2307411634047633/9765625000000000
-451051212282731/3906250000000000 4850151715796869/4882812500000000
-5609795130992037/9765625000000000 7993599328770677/9765625000000000
-3589180004164031/4882812500000000 6621070852321499/9765625000000000
2077166803798661/2441406250000000 1026323160564443/1953125000000000
-5611518686337063/19531250000000000 4676942007039629/4882812500000000
2427641406148513/2441406250000000 2071083669075041/19531250000000000
194328198919141/195312500000000 -3916752537972093/39062500000000000
4320324337793753/4882812500000000 4550452956101499/9765625000000000
74652264112377/76293945312500 1611964505953963/7812500000000000
-5151460924448751/19531250000000000 -188396437574169/195312500000000
-2988401546426677/19531250000000000 2412659265338167/2441406250000000
1292004777176991/4882812500000000 -941755415506767/976562500000000
405025886726727/15625000000000000 -4881171764648733/4882812500000000
-975891456684169/976562500000000 -5791427987446543/156250000000000000
7232198854816439/9765625000000000 -6562220002789969/9765625000000000
-6461012790632487/156250000000000000 1219659061350759/1220703125000000
-649158341848143/2441406250000000 -1176760162984373/1220703125000000
-2375434518775577/2441406250000000 -4509725132544597/19531250000000000
7990837227185307/9765625000000000 5613728889896131/9765625000000000
88258001829853/976562500000000 -486283055822237/488281250000000
3528535703533611/9765625000000000 4552934971793293/4882812500000000
3822008605498621/9765625000000000 4493319537383233/4882812500000000
-1647543755444327/4882812500000000 -4596461408959359/4882812500000000
-7702709632000889/9765625000000000 -3001486963394383/4882812500000000
2843621024443993/9765625000000000 934244352993183/976562500000000
4996213587370801/9765625000000000 -8390785507328643/9765625000000000
-473247153149389/488281250000000 601159528277671/2441406250000000
4695344943113923/4882812500000000 2679995354720423/9765625000000000
763176426967871/1953125000000000 4494621095644183/4882812500000000
-2418204871036191/2441406250000000 -5372515042732859/39062500000000000
1240896492856659/3906250000000000 -1157472535974297/1220703125000000
1239844134307347/3906250000000000 4630330641731293/4882812500000000
1522866509079437/3906250000000000 8992937040402947/9765625000000000
-6544064999430333/19531250000000000 2300288500403709/2441406250000000
1666691701734471/2441406250000000 -3567970430880007/4882812500000000
2430324625734781/2441406250000000 -1858802902277213/19531250000000000
-4636066943028421/4882812500000000 -95785021539027/305175781250000
4156763159827659/9765625000000000 2209196002985653/2441406250000000
-1777230912491857/1953125000000000 4050146754465701/9765625000000000
-735025155699839/976562500000000 6429714899547859/9765625000000000
-3630374272003/3814697265625 5997830055634469/19531250000000000
-3645068591004903/4882812500000000 -3248897178586263/4882812500000000
7270648875413481/19531250000000000 906376565635041/976562500000000
-4128200325939287/4882812500000000 -1303823222207579/2441406250000000
2270393431815409/2441406250000000 1436242334813241/3906250000000000
1232585691772861/1953125000000000 7575337910056913/9765625000000000
5383540394723889/9765625000000000 -4073847212985569/4882812500000000
7042547125282639/9765625000000000 -6765350074371483/9765625000000000
-195036397876969/781250000000000 4728208095779953/4882812500000000
1749415844139959/1953125000000000 1085588456420839/2441406250000000
972462115717213/976562500000000 1430345403973899/15625000000000000
3430698613719047/4882812500000000 -1389800845127529/1953125000000000
-2290417772672527/2441406250000000 -3381007906917421/9765625000000000
7328634201982747/9765625000000000 50424560020939/76293945312500
-6973577888538559/9765625000000000 -3418210170290553/4882812500000000
-4882203642188747/4882812500000000 -98697100323799/6250000000000000
4605622064096581/4882812500000000 1621759326430097/4882812500000000
9441703169541/9765625000000 -1247164072897433/4882812500000000
-1710889175946849/1953125000000000 -1177627045463747/2441406250000000
5330865955433017/9765625000000000 4091127589242061/4882812500000000
-4866994251735231/4882812500000000 -6283435773166867/78125000000000000
927930235440989/976562500000000 -3043350038373511/9765625000000000
-6716984193503/12207031250000 2038565527842629/2441406250000000
4613623921789911/4882812500000000 -6395413629712009/19531250000000000
-4235333394000373/19531250000000000 -2383313337050981/2441406250000000
462480392214409/610351562500000 6372760364695179/9765625000000000
-6571394548360661/9765625000000000 1805965900328699/2441406250000000
-1816868151305591/2441406250000000 6523133723370039/9765625000000000
-5919389179824241/39062500000000000 -2413212118010923/2441406250000000
91360544598947/244140625000000 -2264020663906901/2441406250000000
-336453807254003/488281250000000 -442325909761839/610351562500000
1657322605244979/1953125000000000 -1291788396812363/2441406250000000
4869738179756549/4882812500000000 357082582573869/4882812500000000
7754542695213/9765625000000 5935865499549641/9765625000000000
-1314667254230323/4882812500000000 2351250088825663/2441406250000000
-1734810188736727/3906250000000000 -8749722378294083/9765625000000000
-5297683122306493/78125000000000000 152236668327643/152587890625000
8234782388766733/19531250000000000 -8855197422589703/9765625000000000
-1975538505294411/19531250000000000 -4857770670383427/4882812500000000
219791709413237/3125000000000000 1217680107093753/1220703125000000
-2333102748263183/2441406250000000 5752751236538403/19531250000000000
3778345619920577/4882812500000000 1546444493554751/2441406250000000
-5377143835817651/39062500000000000 2418164682424243/2441406250000000
1214796714315979/7812500000000000 4823422070063071/4882812500000000
-8352657318844549/156250000000000000 4875830820200867/4882812500000000
-487014790274343/1953125000000000 2364289619684631/2441406250000000
-2343643959864779/2441406250000000 -1094331538125767/3906250000000000
-1513272367352551/2441406250000000 -7663389557887573/9765625000000000
2041195598732539/19531250000000000 -4856073819778529/4882812500000000
843048853645343/1220703125000000 3531310804224491/4882812500000000
739698546006601/3906250000000000 -4794468675518129/4882812500000000
-962573790783029/976562500000000 -6587990735128827/39062500000000000
-1850101357530639/2441406250000000 6371925227938381/9765625000000000
-2424865313088913/2441406250000000 -2269698706591989/19531250000000000
-8589455422020761/39062500000000000 4763304003333581/4882812500000000
-2436484016517239/2441406250000000 619807903080753/9765625000000000
-5131117166208223/9765625000000000 4154487581738219/4882812500000000
5863903063249737/9765625000000000 -1952275475333773/2441406250000000
1893086522972193/2441406250000000 6166604114525421/9765625000000000
2273887831600161/2441406250000000 -111095300224049/305175781250000
-1144004666161651/1220703125000000 -681399863922753/1953125000000000
-2411107337259003/2441406250000000 3067516371319181/19531250000000000
2437348232011837/2441406250000000 4502580061540619/78125000000000000
3381315354737693/19531250000000000 4809082767497841/4882812500000000
-3086372492879809/9765625000000000 -4632540784381177/4882812500000000
-688292559308963/976562500000000 -3463840604033937/4882812500000000
4882737919082171/4882812500000000 3454396578241479/625000000000000000
6675354675592229/9765625000000000 -3563953969809163/4882812500000000
4126492670903031/4882812500000000 -1305173948860823/2441406250000000
-7282181980689393/156250000000000000 975501319947213/976562500000000
820393046068887/1220703125000000 -7231360013039113/9765625000000000
4221734876412059/4882812500000000 981330732704713/1953125000000000
-4865973870666823/4882812500000000 324129554487323/3906250000000000
4789370498386179/4882812500000000 3802710905329259/19531250000000000
-1086306789994639/15625000000000000 2435498790664133/2441406250000000
3373443385732323/4882812500000000 7060237285931711/9765625000000000
871912920249393/976562500000000 8796412357510887/19531250000000000
-488241605243911/488281250000000 -7964234718927797/625000000000000000
1649009053822771/3906250000000000 4426404826950163/4882812500000000
5776426522094519/9765625000000000 -7874028719497283/9765625000000000
-4819636956627951/4882812500000000 626332827285847/3906250000000000
4885295034648049/78125000000000000 -243662835324959/244140625000000
2418617685117659/2441406250000000 -1331182756950577/9765625000000000
1677792115960199/3906250000000000 -1102367953673061/1220703125000000
-4527530358285377/4882812500000000 7313906496487943/19531250000000000
872162096514137/2441406250000000 -4560613009209673/4882812500000000
778364719315173/19531250000000000 -2439466754379381/2441406250000000
2304829889755571/2441406250000000 -1610246759758747/4882812500000000
-3368226166681923/4882812500000000 -1414038777416543/1953125000000000
-8451161962396683/39062500000000000 190686704291053/195312500000000
561327735813211/976562500000000 -3995577209281107/4882812500000000
6897065198654349/9765625000000000 6913604218216143/9765625000000000
5474458289626139/9765625000000000 2021721699377919/2441406250000000
-3936188137411609/19531250000000000 2391312889624521/2441406250000000
-841624680270159/1953125000000000 550777607539831/610351562500000
-599892863807619/610351562500000 -3600189406414351/19531250000000000
-7045981732827991/19531250000000000 284625519796319/305175781250000
-1218106886454891/1220703125000000 1018523962391009/15625000000000000
-5173734188539227/19531250000000000 -4708384815337689/4882812500000000
948659291143457/976562500000000 1158877320226819/4882812500000000
3615548702329601/39062500000000000 -4861852003466443/4882812500000000
1060974124637109/7812500000000000 -241878815693519/244140625000000
-8368334027287469/19531250000000000 -882384145610973/976562500000000
685571044701031/2441406250000000 -4686344767601547/4882812500000000
-1292618418442161/2441406250000000 -8284541847893001/9765625000000000
6654069903675291/19531250000000000 -2295352234269771/2441406250000000
-15073627660247/30517578125000 -8491212655129609/9765625000000000
7559758155212677/19531250000000000 -562777521120479/610351562500000
5229275032287629/78125000000000000 -4871862094128469/4882812500000000
450654563507251/976562500000000 4331814806741913/4882812500000000
-8451765852974487/9765625000000000 4892349702047007/9765625000000000
-6636934532087401/9765625000000000 -3581847695582923/4882812500000000
1347643307057757/7812500000000000 601202275298109/610351562500000
-964423934535383/976562500000000 -3069904943254193/19531250000000000
4351569127547591/4882812500000000 -8859529593228703/19531250000000000
2025326782059137/2441406250000000 -1090619171931407/1953125000000000
8040079398804627/9765625000000000 -554297347112021/976562500000000
-2108489171375937/2441406250000000 -4922987534787351/9765625000000000
5789048697142793/19531250000000000 4663398986687509/4882812500000000
-5915913322644021/19531250000000000 -4653437547404223/4882812500000000
6847164888488281/19531250000000000 4572923432774933/4882812500000000
-1532156723119541/2441406250000000 760311541760471/976562500000000
-743562100160039/976562500000000 6330795523564491/9765625000000000
1220630595229941/1220703125000000 6813051725298023/625000000000000000
6024508476861829/78125000000000000 1217068242975563/1220703125000000
-4803935508555043/4882812500000000 3496424550423479/19531250000000000
-3330705283315123/4882812500000000 -7140941177702831/9765625000000000
-844730613104303/7812500000000000 -1213546448009581/1220703125000000
-5288948220078009/78125000000000000 608951307619579/610351562500000
227677360897769/610351562500000 -4530374283386791/4882812500000000
832761689515163/4882812500000000 -1202818717602327/1220703125000000
1214324148738859/1220703125000000 -7976408395411291/78125000000000000
7703750355527511/9765625000000000 -6001638284696501/9765625000000000
-7603450633771453/19531250000000000 -4497619266222273/4882812500000000
294021633851387/305175781250000 65402318192107/244140625000000
4925177831520837/78125000000000000 -2436549944723627/2441406250000000
4821434544724193/4882812500000000 1234829831680039/7812500000000000
886314435754039/2441406250000000 -1137421557571451/1220703125000000
-8774447439188109/9765625000000000 -4286782450457479/9765625000000000
-144344034396369/305175781250000 4302097934973853/4882812500000000
4105836548738963/4882812500000000 -5285438163556763/9765625000000000
2377606157818927/2441406250000000 -4435878705938339/19531250000000000
-8917553808091007/9765625000000000 -3980535858452551/9765625000000000
1065422866060249/4882812500000000 2382579066192359/2441406250000000
-7616118448865797/9765625000000000 -6112460340441569/9765625000000000
-3118683413633263/9765625000000000 4627127764773569/4882812500000000
4882323455551591/4882812500000000 442275912962551/31250000000000000
2404603092920297/2441406250000000 675701127886021/3906250000000000
1226359318521689/1953125000000000 950069916732287/1220703125000000
4916666156120547/9765625000000000 -8437643364701059/9765625000000000
-3226387348813813/4882812500000000 -7330015712280683/9765625000000000
-471926050958271/488281250000000 1002536990750769/3906250000000000
808661602989057/7812500000000000 4856584715855949/4882812500000000
6483142934629717/19531250000000000 1151491193945073/1220703125000000
4873012830759623/4882812500000000 -4947179855284621/78125000000000000
-8430188874458393/19531250000000000 1761821903892269/1953125000000000
-103660908669047/195312500000000 -8276682407546743/9765625000000000
-1346779893994571/15625000000000000 608080065571571/610351562500000
248865712596873/305175781250000 -176629880131303/305175781250000
303941388439257/305175781250000 877459521395999/9765625000000000
-2766118058556477/19531250000000000 -966719087233499/976562500000000
1114537755297031/7812500000000000 4832869305033819/4882812500000000
8060982522283767/19531250000000000 -444754347461843/488281250000000
-7606891990927341/19531250000000000 899451111513107/976562500000000
-662817367592797/976562500000000 -3585901050027751/4882812500000000
760974755917799/1953125000000000 -8993907224450403/9765625000000000
-150123961378853/152587890625000 3495737379964341/19531250000000000
-596387286867339/610351562500000 -4153993683556421/19531250000000000
-615389521772493/976562500000000 -7582677976143207/9765625000000000
4874065240948891/9765625000000000 1692464707668657/1953125000000000
4874277051692177/9765625000000000 -264443798051869/305175781250000
6386618632390751/9765625000000000 3693864307369191/4882812500000000
4622177524744053/4882812500000000 6295818091282107/19531250000000000
994175194560333/3906250000000000 2361011828332039/2441406250000000
2113426080575503/9765625000000000 2383548586700199/2441406250000000
-524313894479169/610351562500000 2499586780599107/4882812500000000
-4761145092982821/9765625000000000 852636669655901/976562500000000
2402161343766613/2441406250000000 -435987793467251/2441406250000000
-945546950160231/976562500000000 -4883248158713039/19531250000000000
-3589700917213823/4882812500000000 3309970579191073/4882812500000000
908284591708173/976562500000000 -3587386470284007/9765625000000000
1130306415641781/1220703125000000 7376043837506089/19531250000000000
113387584991217/195312500000000 7951450846560887/9765625000000000
6430969861436733/312500000000000000 -4881778456175177/4882812500000000
-7655180787050747/9765625000000000 -1212693510466583/1953125000000000
2354157724802559/9765625000000000 1184703107898883/1220703125000000
-4815866755973353/4882812500000000 -257850372510833/1562500000000000
-8846591362602951/9765625000000000 -8271699439351953/19531250000000000
-3004332046998517/78125000000000000 -4879200759806627/4882812500000000
-7557449733597073/9765625000000000 6184851264563969/9765625000000000
-4739562990143277/4882812500000000 -939242442863947/3906250000000000
-6970146574577501/312500000000000000 -1220399443830321/1220703125000000
-1049401613113867/1220703125000000 4988770582201779/9765625000000000
6463763236215583/39062500000000000 -4815500154248239/4882812500000000
5600820705791541/9765625000000000 7999889940630543/9765625000000000
1700065238370717/1953125000000000 -4807482321622507/9765625000000000
2359745796898953/2441406250000000 -2504601370459703/9765625000000000
7738380398989703/9765625000000000 -148923009557701/244140625000000
853204881047747/976562500000000 -18558418513143/38146972656250
-2582093581521613/9765625000000000 -4709039827207079/4882812500000000
-4867161080711507/4882812500000000 6250266929359313/78125000000000000
-3980785476289379/4882812500000000 -5655158672192953/9765625000000000
258615854294591/3906250000000000 2436049801164361/2441406250000000
-2185757527000999/4882812500000000 873254188499883/976562500000000
310329486665639/488281250000000 471225444995883/610351562500000
5011631853301591/39062500000000000 48424594287423/48828125000000
-1211807734053273/1220703125000000 2353585048134017/19531250000000000
-3907441219797319/9765625000000000 4474911584446497/4882812500000000
-5192179923717073/19531250000000000 -4707115585753189/4882812500000000
1153867488765859/1220703125000000 6374066211219307/19531250000000000
2706207959602849/9765625000000000 938316951354963/976562500000000
-288076850176991/4882812500000000 -609288386646519/610351562500000
-4636786049037293/4882812500000000 -6121533200902377/19531250000000000
6433528174796483/156250000000000000 2439335857881187/2441406250000000
7401362911965031/19531250000000000 -4518638854842577/4882812500000000
8248244320589759/9765625000000000 -2614091489814567/4882812500000000
4836310156292327/4882812500000000 -2689124712020429/19531250000000000
7138701415276177/78125000000000000 -4862385348545319/4882812500000000
-4852761516254707/4882812500000000 -8654263434138797/78125000000000000
-2273445456320167/4882812500000000 -1080315453562449/1220703125000000
1414453494468137/2441406250000000 397984210215729/488281250000000
-738883712208653/1220703125000000 -1554692081023399/1953125000000000
-6828004655288547/19531250000000000 -457471364534067/488281250000000
-605034218853179/610351562500000 -5144988565827873/39062500000000000
2421026414202071/9765625000000000 -946076438467637/976562500000000
700057668784647/3906250000000000 -4803759647868891/4882812500000000
-1767809390769563/19531250000000000 4862770407136803/4882812500000000
-5421629727853791/9765625000000000 -4061199414418019/4882812500000000
1183265213373743/9765625000000000 -4846836986000369/4882812500000000
8672775356217737/9765625000000000 -8977839219145621/19531250000000000
8749433709167969/19531250000000000 -4365469163871273/4882812500000000
2664227300470353/4882812500000000 1636765141446247/1953125000000000
-117002409955679/122070312500000 -5569280906483223/19531250000000000
-2133013562830781/4882812500000000 -8784557143290989/9765625000000000
-268402029686553/488281250000000 4078957336890167/4882812500000000
-2156578510740597/2441406250000000 -1144392242437413/2441406250000000
969117515448163/976562500000000 2407119245723353/19531250000000000
4543696132784001/19531250000000000 -4748845596664939/4882812500000000
-8747258786980839/19531250000000000 -8731483125392937/9765625000000000
-4663273625836193/4882812500000000 -144766605290613/488281250000000
-4145613255129213/4882812500000000 5159747532216367/9765625000000000
4678314671110149/4882812500000000 349573825199323/1220703125000000
-4939420158699129/9765625000000000 -4212171652973727/4882812500000000
513167287536647/976562500000000 1661726393132793/1953125000000000
-925401673509389/976562500000000 -6238783826108167/19531250000000000
4882033043480133/4882812500000000 2791763432839827/156250000000000000
4013521395093863/4882812500000000 -5561835639887271/9765625000000000
-260175533510069/1953125000000000 4839296150647679/4882812500000000
-8163925324098083/39062500000000000 4774982378162101/4882812500000000
4834683052032249/4882812500000000 -683884271312323/4882812500000000
-7886754723279611/9765625000000000 2879519559555541/4882812500000000
3324544123666459/4882812500000000 7152416173560111/9765625000000000
4353749546395247/4882812500000000 -4421186626877193/9765625000000000
6928029390885951/9765625000000000 -6882575128514431/9765625000000000
488193217407301/488281250000000 2966894958839999/156250000000000000
-45264271260179/61035156250000 -818886083835071/1220703125000000
5282763579927531/78125000000000000 -4871636673916759/4882812500000000
4873617206865021/4882812500000000 2396173364084593/39062500000000000
-4580405984668547/9765625000000000 -8624807977934207/9765625000000000
542422438943219/610351562500000 -895467999645611/1953125000000000
1161903300045301/31250000000000000 2439718142281549/2441406250000000
3838244007166019/4882812500000000 -1509117362203019/2441406250000000
-1426010657642437/7812500000000000 4800783214677799/4882812500000000
218172276652113/610351562500000 -1140052433086523/1220703125000000
2310819499444347/2441406250000000 6302140428911251/19531250000000000
2328673780580377/4882812500000000 -1072938032163139/1220703125000000
-607607478019463/610351562500000 7399886357012471/78125000000000000
-5652454090012941/156250000000000000 304976026892137/305175781250000
-1487106928038037/1953125000000000 6330896955025947/9765625000000000
-37754845318377/39062500000000 501125137154949/1953125000000000
8337436131780653/39062500000000000 -4770295563757159/4882812500000000
-6624837223329543/39062500000000000 -4812078614691867/4882812500000000
2076300050804359/2441406250000000 642153131380841/1220703125000000
-334667716586711/610351562500000 -8166688228782341/9765625000000000
-4901200750383333/19531250000000000 -1181643383185941/1220703125000000
-4181038747213603/9765625000000000 -1765064833199319/1953125000000000
976329848300803/976562500000000 -6820908829016309/312500000000000000
6202311560577091/78125000000000000 -4867400710139703/4882812500000000
2418726333781003/2441406250000000 5312081922582061/39062500000000000
4926320764350517/9765625000000000 -8432010161720273/9765625000000000
-3735322727304987/4882812500000000 1257885338687757/1953125000000000
1798669426291161/19531250000000000 972412611571633/976562500000000
7225355026003879/9765625000000000 1642438666831/2441406250000
1315541268176913/7812500000000000 2406544369610227/2441406250000000
-5250040251747181/156250000000000000 -4880055429348193/4882812500000000
-4758243438723963/4882812500000000 -4383564372510757/19531250000000000
-230175754297509/244140625000000 6510922224797781/19531250000000000
348881853341589/610351562500000 200323930574509/244140625000000
-3564348563164701/4882812500000000 166862797159987/244140625000000
1584077149052027/1953125000000000 5712698249243089/9765625000000000
-4853992054955517/4882812500000000 8475758042190219/78125000000000000
-5355833406401507/19531250000000000 939128286078869/976562500000000
1247623537019819/2441406250000000 -8394188453841831/9765625000000000
480435361394587/976562500000000 8502094917888783/9765625000000000
-8939293630333043/39062500000000000 -4753235634216521/4882812500000000
-8853010110063517/19531250000000000 8704796645436543/9765625000000000
-585480495355663/610351562500000 -5518642792388501/19531250000000000
337605989808271/390625000000000 -153511323632841/305175781250000
1070409228349883/2441406250000000 -2194239859587477/2441406250000000
-6471389471972451/9765625000000000 7313586667475071/9765625000000000
-6235473132939803/9765625000000000 3757868626263127/4882812500000000
-865469977532901/31250000000000000 305058721567491/305175781250000
595838832549013/976562500000000 3868625085327083/4882812500000000
2079982634898219/4882812500000000 8835277052515809/9765625000000000
-2508137776599847/19531250000000000 -4842384300735103/4882812500000000
-726238896667729/1220703125000000 -7849354355518851/9765625000000000
8949573925692271/9765625000000000 3908012050799491/9765625000000000
-4873946478224367/4882812500000000 2352920058963799/39062500000000000
5210604112332867/9765625000000000 -2064840133417791/2441406250000000
-6879333110418177/9765625000000000 -6931248631850481/9765625000000000
5753165381294229/9765625000000000 -3945520236169833/4882812500000000
-8754171229616441/9765625000000000 -2164019276900091/4882812500000000
-195082842869917/195312500000000 -1893748389214093/39062500000000000
-4727591599367031/4882812500000000 1221366275836421/4882812500000000
6537164090161099/39062500000000000 -962790343191441/976562500000000
4856598737482681/4882812500000000 2021114992227339/19531250000000000
380712821843489/610351562500000 954121118370533/1220703125000000
-2862074508490647/4882812500000000 -1582422821777/1953125000000
8026157803613161/9765625000000000 -1390778166893551/2441406250000000
4655291011654431/4882812500000000 -736566953332437/2441406250000000
308741856399193/976562500000000 92647330372409/97656250000000
113973823281061/244140625000000 -1727233392582959/1953125000000000
-5199777368268753/78125000000000000 -4871985422225391/4882812500000000
1725782977801263/19531250000000000 -4863713856689347/4882812500000000
-1590471570741259/2441406250000000 3704518678696543/4882812500000000
-456088939006153/488281250000000 6974405645536161/19531250000000000
-7635169191286391/9765625000000000 1522161765817289/2441406250000000
1148406820793283/7812500000000000 18866292489814/19073486328125
-8921153665827133/9765625000000000 3972461316529603/9765625000000000
-8948283177460649/9765625000000000 -1564386643594211/3906250000000000
-459204557356821/488281250000000 -6639247379550013/19531250000000000
7517421151859/15625000000000 8561108559971561/9765625000000000
488264547883307/488281250000000 2584711282696799/312500000000000000
4870198909250813/4882812500000000 -140297110156093/1953125000000000
-4762210798098011/4882812500000000 431408154699923/1953125000000000
218634636395309/2441406250000000 2431596877220267/2441406250000000
-5929127990271093/9765625000000000 -969961926730317/1220703125000000
6128612717307113/9765625000000000 -950390855466569/1220703125000000
-778712738146737/976562500000000 -2946526717400767/4882812500000000
-4773121803577081/4882812500000000 -8233263881104071/39062500000000000
2429764981447267/2441406250000000 1524041615848393/15625000000000000
8147866691173603/9765625000000000 -1076655934335361/1953125000000000
4866075247948167/4882812500000000 -3231540476861759/39062500000000000
-2234650432136523/39062500000000000 4874816092197979/4882812500000000
-966582101343597/976562500000000 -111408029207081/781250000000000
-8905284353279509/9765625000000000 -4007909957553957/9765625000000000
-8812037626209719/19531250000000000 4357591934176233/4882812500000000
3494759848746367/4882812500000000 -682012067627737/976562500000000
-2361435212482301/2441406250000000 -2478994037226333/9765625000000000
471713712111107/488281250000000 -5044561889071789/19531250000000000
7811540452840593/19531250000000000 -8950552529259507/9765625000000000
-6464785913917859/9765625000000000 58555395845143/78125000000000
2360041858341607/2441406250000000 1000053636212209/3906250000000000
4621590327822569/9765625000000000 -8602809685352913/9765625000000000
-1815978001998041/4882812500000000 -2266278988033879/2441406250000000
8709288632533847/312500000000000000 244045791946099/244140625000000
-7229774323574553/9765625000000000 -3282445539182909/4882812500000000
4629851787749251/78125000000000000 -2437115373785187/2441406250000000
2930009253468013/4882812500000000 1562403465677061/1953125000000000
-9526655495933/9765625000000 -1717722529851117/7812500000000000
227329602629241/244140625000000 1424440070771121/3906250000000000
8599529600671597/19531250000000000 -8768092968395023/9765625000000000
-5675132349217733/19531250000000000 -146004442828027/152587890625000
-8532365678734337/78125000000000000 -2426802318502723/2441406250000000
372800257511297/488281250000000 1576693907366559/2441406250000000
-213886241632407/305175781250000 6965785777380563/9765625000000000
-6366018952154369/156250000000000000 2439379098541587/2441406250000000
917524245956137/1953125000000000 -8620972282329329/9765625000000000
-3577813879416463/4882812500000000 -6645631874972061/9765625000000000
-962482407781009/1220703125000000 750828698237379/1220703125000000
581688318289399/610351562500000 -5915044863475379/19531250000000000
-4718856487916761/4882812500000000 5018766950719497/19531250000000000
-3976549602938867/4882812500000000 -5667066671752853/9765625000000000
