500
1501452362242143/1953125000000000 -3122837321193749/4882812500000000
8609161178777041/19531250000000000 8765729723764279/9765625000000000
1377347840910211/1953125000000000 -6923890147101159/9765625000000000
-42624577901847/48828125000000 2381871427480923/4882812500000000
2417448163828227/2441406250000000 -2729499326896093/19531250000000000
-601269972552227/4882812500000000 -2422825433778881/2441406250000000
4692780355949579/4882812500000000 -5395806432362073/19531250000000000
1896753345445667/2441406250000000 -6148549388699397/9765625000000000
-4545410951791511/4882812500000000 7134252240553361/19531250000000000
1939460433647683/4882812500000000 8962220960559139/9765625000000000
3779362023074257/4882812500000000 -1236658763520499/1953125000000000
6454349760396833/19531250000000000 -576061431773317/610351562500000
134558533425049/2441406250000000 1218847660561151/1220703125000000
-4091902380710283/4882812500000000 -666060846361547/1220703125000000
5424872169701977/156250000000000000 -4879868688793339/4882812500000000
-457853647716681/488281250000000 -3393441696808233/9765625000000000
243803925743499/244140625000000 4101628226300353/78125000000000000
-484717908155023/488281250000000 4710586283939551/39062500000000000
-7588513824647121/9765625000000000 -614669745259717/976562500000000
3739266528542641/4882812500000000 -3140022888240931/4882812500000000
1211157154412269/1220703125000000 -4875614207621303/39062500000000000
-5858988399814901/9765625000000000 -122074842737397/152587890625000
903774448376277/976562500000000 7399082723376091/19531250000000000
-2376156144321307/2441406250000000 8970657309687501/39062500000000000
2502218044751323/4882812500000000 -8385884036087577/9765625000000000
-610271272730931/610351562500000 -5068632577400309/312500000000000000
938933936814229/7812500000000000 4847420355855949/4882812500000000
-2389124504578661/2441406250000000 8040673868847861/39062500000000000
-2327863268248617/2441406250000000 2943513769297997/9765625000000000
48469675357639/48828125000000 -1181124239709063/9765625000000000
4756221911156331/4882812500000000 8837053054470741/39062500000000000
-5498903176002231/9765625000000000 807028472246039/976562500000000
975409833662679/976562500000000 -37947102554117/781250000000000
6735213919888377/9765625000000000 -7071373635579359/9765625000000000
-1559373311070659/19531250000000000 -4867225091358657/4882812500000000
2889670395120843/156250000000000000 -4881977409089369/4882812500000000
-14782258714621/15258789062500 1210745318001697/4882812500000000
-603854087180651/2441406250000000 -1182774779801113/1220703125000000
8337470009678377/9765625000000000 -1016937077273489/1953125000000000
-4201987282821963/4882812500000000 994799339377243/1953125000000000
-5071815294333897/9765625000000000 -4172652671286749/4882812500000000
-58107166608939/61035156250000 5976786986620393/19531250000000000
-1210739268783149/1220703125000000 4980760928721679/39062500000000000
3167078360474867/9765625000000000 4618902637511339/4882812500000000
608363144633807/3906250000000000 2411616041646081/2441406250000000
-25962698212701/122070312500000 2385548112729137/2441406250000000
6089742082744557/9765625000000000 3817147921101401/4882812500000000
-4348137421521459/9765625000000000 8744205658845731/9765625000000000
3168004147154041/19531250000000000 -120453809269057/122070312500000
-4616356621174397/4882812500000000 6363784353726089/19531250000000000
2335087384169953/4882812500000000 -8576531890792823/9765625000000000
-2616419438801837/9765625000000000 4704300717452193/4882812500000000
935189936020727/976562500000000 -5624734659405669/19531250000000000
-8138970066777633/9765625000000000 -674590128947787/1220703125000000
2430727175299203/4882812500000000 8469574560606503/9765625000000000
4779176961229591/4882812500000000 -8005300177891323/39062500000000000
-3865520817832099/4882812500000000 93225651966783/152587890625000
-2299698951796427/2441406250000000 409832041403999/1220703125000000
7979899112656041/9765625000000000 5629266541251739/9765625000000000
-8618623216035233/19531250000000000 -273856402526427/305175781250000
-3031619016433319/19531250000000000 -96472666167897/97656250000000
1280796637418253/2441406250000000 332554696175831/390625000000000
-6368159932801101/9765625000000000 7403645771570361/9765625000000000
-8642906782984341/9765625000000000 -2273081277763087/4882812500000000
216240496328071/244140625000000 -1133344277930591/2441406250000000
-973412988377889/976562500000000 6269402759933111/78125000000000000
-6322462468785433/625000000000000000 -4882562659035207/4882812500000000
4356789279054749/19531250000000000 -594972519175989/610351562500000
2141613545288781/2441406250000000 4688634598984537/9765625000000000
-274944765539073/488281250000000 504393130102011/610351562500000
4186539001080893/4882812500000000 5025832907124887/9765625000000000
239668131081299/488281250000000 -4254148164386847/4882812500000000
-120004327237463/122070312500000 -7156295001232899/39062500000000000
-8096649214625251/19531250000000000 8886984838203117/9765625000000000
6631030769179067/39062500000000000 -2405972660306307/2441406250000000
2261506199323109/2441406250000000 -735849631579587/1953125000000000
6558694227790363/156250000000000000 2439254478252403/2441406250000000
2441399373914827/2441406250000000 -5933422832442391/2500000000000000000
-4384735997286733/19531250000000000 -237908798438537/244140625000000
1387509459243087/9765625000000000 4833276557914309/4882812500000000
6397252183120507/9765625000000000 7378522626256893/9765625000000000
-3638383360999103/9765625000000000 4531269087105451/4882812500000000
95604327461741/97656250000000 1593096576408493/7812500000000000
2425509394293403/2441406250000000 -890087093890911/7812500000000000
-97876293398233/195312500000000 -8450917678996911/9765625000000000
8587409341818057/9765625000000000 18600573082217/39062500000000
-4631194369708417/4882812500000000 -3094444454267881/9765625000000000
7968079273951323/156250000000000000 -609557417266429/610351562500000
5632591586333101/19531250000000000 -146104954154273/152587890625000
-2297511053373643/4882812500000000 1723405970502931/1953125000000000
-2959855818889071/4882812500000000 -7766881341064703/9765625000000000
-5319637052302941/19531250000000000 469821234749363/488281250000000
-18525215588603/24414062500000 3180332279178933/4882812500000000
-8041237041747497/312500000000000000 4881195694991377/4882812500000000
215729894903269/244140625000000 182885369792837/390625000000000
-2200517163554767/4882812500000000 8717702019008709/9765625000000000
2185087748514887/2441406250000000 -8711761278011989/19531250000000000
364122677563059/1220703125000000 -1165131235127217/1220703125000000
4043316674785231/4882812500000000 -2737416332522321/4882812500000000
1134933811696833/1953125000000000 -3104561156617/3814697265625
7905934185092939/9765625000000000 5732681423348401/9765625000000000
-258317937089729/3906250000000000 -243606214850083/244140625000000
4809975184969307/4882812500000000 3360944224793341/19531250000000000
1135643035361991/2441406250000000 8644794386239957/9765625000000000
6986292567469971/9765625000000000 -3411713198758757/4882812500000000
8691938918430123/9765625000000000 -8903399233754441/19531250000000000
4881996022860613/4882812500000000 -5714573915772541/312500000000000000
4818522679696833/4882812500000000 -6317959647372237/39062500000000000
-311740953809081/610351562500000 -8395756757820307/9765625000000000
-143505337652649/390625000000000 -908274836882397/976562500000000
-7766905048425471/19531250000000000 8960258262617809/9765625000000000
-7702028051812169/9765625000000000 1500962098324843/2441406250000000
233988106135549/488281250000000 -428565217077473/488281250000000
-974841106640969/976562500000000 185465695110529/3125000000000000
4880834340954171/4882812500000000 1778879801689293/62500000000000000
-3053345300597091/4882812500000000 1905186367883593/2441406250000000
6428005326450863/9765625000000000 1837936668586277/2441406250000000
-8905545999870069/19531250000000000 4345694543213851/4882812500000000
-7600849141895223/39062500000000000 4789483920809199/4882812500000000
8226155925619243/19531250000000000 8857201663757851/9765625000000000
-1971326104148883/4882812500000000 -4467183822192393/4882812500000000
348028882823203/610351562500000 -8022447332401647/9765625000000000
-2291849169849837/9765625000000000 -296652645386697/305175781250000
-84881166408353/244140625000000 286137620856829/305175781250000
-2238075809963659/4882812500000000 1735874400019161/1953125000000000
613619827879677/1220703125000000 8442129878053973/9765625000000000
852354708741521/976562500000000 -4766191004275919/9765625000000000
-3682655300501807/4882812500000000 -32062295376099/48828125000000
2068849798522029/4882812500000000 -8845726294954329/9765625000000000
6076306724903229/19531250000000000 1160125638312297/1220703125000000
3701787555973479/78125000000000000 -2438664063767011/2441406250000000
-4725398405669367/4882812500000000 -614912151826107/2441406250000000
-18879564532111/19073486328125 1111211191081609/7812500000000000
793309084566449/1220703125000000 7422244687873267/9765625000000000
-6821096699171373/9765625000000000 1397713439316921/1953125000000000
4750649908177007/39062500000000000 -4846568102308223/4882812500000000
-4656407348135551/4882812500000000 -1469601482846793/4882812500000000
-2094534064980951/156250000000000000 488237377299497/488281250000000
6864642585729857/9765625000000000 6945798284632883/9765625000000000
878605940850453/976562500000000 2131466145101421/4882812500000000
-4773110150376701/4882812500000000 -2058424059835253/9765625000000000
1123004521010019/1953125000000000 7989928209026753/9765625000000000
-1140461466109491/1953125000000000 -3963935000369259/4882812500000000
7498572639227913/19531250000000000 450861075427289/488281250000000
-3598347070850999/9765625000000000 4539254619381993/4882812500000000
2427382686090617/2441406250000000 -8361605070434809/78125000000000000
1654603411408691/2441406250000000 -3590405006956059/4882812500000000
2310893214457919/2441406250000000 -6300410292221471/19531250000000000
8480982068029037/19531250000000000 8796912380549637/9765625000000000
-4568996022313807/9765625000000000 8630857836200617/9765625000000000
3426212738116423/4882812500000000 434865715324229/610351562500000
3296699586319713/19531250000000000 -601594153712707/610351562500000
1444900064164819/2441406250000000 -7871699467957923/9765625000000000
-670226047985981/1220703125000000 -1632402431940053/1953125000000000
292546552043921/305175781250000 5560554966954841/19531250000000000
-6778626160151449/39062500000000000 -961746176763557/976562500000000
8975593508152961/19531250000000000 -4336678219983747/4882812500000000
-8871095925209841/19531250000000000 -8700192291671279/9765625000000000
-2969186841884201/19531250000000000 2413029916089941/2441406250000000
-2441400330277411/2441406250000000 137633895965959/62500000000000000
-144755210732137/152587890625000 -386077159648199/1220703125000000
198540654996823/781250000000000 -236125374456557/244140625000000
4872815593666647/4882812500000000 -4996667056198941/78125000000000000
481439417165639/488281250000000 -3258138536225221/19531250000000000
5648849122229723/312500000000000000 4882014697413387/4882812500000000
-4475816654622661/4882812500000000 156131702033557/390625000000000
8312310745434181/9765625000000000 5125711824904367/9765625000000000
4067045717379461/39062500000000000 -2428137504297553/2441406250000000
28036959107533/38146972656250 -3311022410225213/4882812500000000
3388081555294827/4882812500000000 -3516071854332223/4882812500000000
-434169591511651/1220703125000000 4563530011193303/4882812500000000
590193855268221/610351562500000 4978056737625777/19531250000000000
-5152876416365031/9765625000000000 -4147749277568923/4882812500000000
-6946487391066467/9765625000000000 6863945262484221/9765625000000000
-545568085924503/976562500000000 -2024891632944409/2441406250000000
1198132429759373/1220703125000000 7476969663380689/39062500000000000
-563255988963209/610351562500000 376159015713791/976562500000000
1078530952043323/1220703125000000 -4573923339064013/9765625000000000
4622640789411727/4882812500000000 6290373651506793/19531250000000000
-1327657369840201/7812500000000000 -4811788996110433/4882812500000000
-956277971809919/976562500000000 -7920278483725969/39062500000000000
3074013793826677/4882812500000000 -474214763871543/610351562500000
-7954767723647323/19531250000000000 -8918960099491963/9765625000000000
2725757123005603/4882812500000000 -81023715087721/97656250000000
7263278924104803/78125000000000000 -1215416153761291/1220703125000000
-4699860229507783/4882812500000000 42370365290439/156250000000000
4823280918774059/78125000000000000 -4873498000257117/4882812500000000
-525064451707767/1220703125000000 8816070565734239/9765625000000000
-2211714529559577/2441406250000000 -2067639540417161/4882812500000000
932979870505709/4882812500000000 -2396424757393157/2441406250000000
-6799895179521009/9765625000000000 3504599020863583/4882812500000000
-886238637602307/4882812500000000 -75026751393437/76293945312500
-1220118051287103/1220703125000000 4837079706637939/156250000000000000
8001700035070833/9765625000000000 -5598234381425311/9765625000000000
4900977449520333/9765625000000000 -1689353150527363/1953125000000000
4514034581061561/4882812500000000 7446179918467329/19531250000000000
-4525174269229619/4882812500000000 -7337199185802093/19531250000000000
-3907030376589601/4882812500000000 1464323354536351/2441406250000000
-359181234347057/390625000000000 -1535471638224703/3906250000000000
4882686518608339/4882812500000000 4489628339869523/625000000000000000
1706426755144189/1953125000000000 -4750802550498901/9765625000000000
-3804672645468169/4882812500000000 -1530222530465953/2441406250000000
7131537616164441/9765625000000000 -667147681325931/976562500000000
-74078237738751/97656250000000 -6363299346709683/9765625000000000
1528050744816779/1953125000000000 30411327935593/48828125000000
-193971367325631/1562500000000000 -302815095000767/305175781250000
-4937343775915093/312500000000000000 -4882203027873839/4882812500000000
-962394609510591/1220703125000000 3003764930801937/4882812500000000
-5817637197153279/39062500000000000 2414178499391261/2441406250000000
922299692159979/1220703125000000 -6397396456566367/9765625000000000
2002503638558553/2441406250000000 5586331397400363/9765625000000000
4758853394692567/4882812500000000 1093239350727587/4882812500000000
1128136754361873/15625000000000000 974013789011933/976562500000000
-152345603965933/152587890625000 -8801714408445973/156250000000000000
-658082312708963/19531250000000000 4880040049990623/4882812500000000
-4865378265777167/4882812500000000 3298021138167917/39062500000000000
-224550131033227/976562500000000 2375988682447807/2441406250000000
7418636341703889/9765625000000000 1270138047145669/1953125000000000
-487385556168139/488281250000000 29561778367283/488281250000000
-8645058241280041/39062500000000000 119043300381711/122070312500000
-1532918968117487/7812500000000000 2393948174058227/2441406250000000
-4874555201486883/4882812500000000 4541562665012693/78125000000000000
289747584723493/305175781250000 76643985735399/244140625000000
2418932776433933/2441406250000000 2643981248135463/19531250000000000
1050735127762843/1220703125000000 -497077417339371/976562500000000
-3022410284083957/9765625000000000 2321535964012949/2441406250000000
290734112763/305175781250 1187432560291863/3906250000000000
-4618960774061899/19531250000000000 -948861064553417/976562500000000
4141765653505937/4882812500000000 1293023122530567/2441406250000000
-5265716287308501/9765625000000000 -822433362785089/976562500000000
241364772890587/244140625000000 5873746188027617/39062500000000000
538295160963627/2441406250000000 -2381323748930877/2441406250000000
7302852838486959/9765625000000000 -3241749992674789/4882812500000000
562446164445669/1220703125000000 -8667254906546117/9765625000000000
6084763666039297/19531250000000000 -2319904960644091/2441406250000000
3995888948830171/9765625000000000 4455342387214531/4882812500000000
-5366518460619623/9765625000000000 -4079458029335937/4882812500000000
-2812164605092817/9765625000000000 -58449752015917/61035156250000
-4742518470954583/4882812500000000 2324113992738613/9765625000000000
-2441322472933021/2441406250000000 5177663706970749/625000000000000000
1211586805140201/1220703125000000 2382524805054747/19531250000000000
5195942208805973/19531250000000000 4706856110540031/4882812500000000
73073587155931/76293945312500 5614617256255701/19531250000000000
-3609627772339489/4882812500000000 657645657031557/976562500000000
6776616650556233/9765625000000000 -7031706650026651/9765625000000000
-4546806235328843/4882812500000000 -1780003081045369/4882812500000000
1753407083718931/9765625000000000 2401731084543361/2441406250000000
2025505213845047/19531250000000000 1214121105714159/1220703125000000
7212881050243311/19531250000000000 181505943020481/195312500000000
4817561235546091/4882812500000000 6364710969311323/39062500000000000
-2388546652134387/2441406250000000 -4042251793180039/19531250000000000
342508841067597/488281250000000 6960065312684761/9765625000000000
4601612202112523/4882812500000000 -204137784792733/610351562500000
2665929151714003/4882812500000000 -1636321712534437/1953125000000000
-2441401816145993/2441406250000000 -1191147343461337/625000000000000000
-884543235536251/976562500000000 2069163966879561/4882812500000000
4783400954043493/4882812500000000 -7842176118448967/39062500000000000
121670314895259/122070312500000 6319353231065373/78125000000000000
-5543956249025949/9765625000000000 502462610353027/610351562500000
-238359438923171/244140625000000 8450397616770269/39062500000000000
-2109455733486431/2441406250000000 -1229089494707479/2441406250000000
-3310077488020359/4882812500000000 1794801168197823/2441406250000000
-257666402206381/1562500000000000 -601995364145827/610351562500000
4675146575558577/4882812500000000 2817702899312953/9765625000000000
1096941855598609/3906250000000000 1171583614937753/1220703125000000
-197396624993139/610351562500000 -577549653525573/610351562500000
-4840276754438147/4882812500000000 5144807716380279/39062500000000000
1179241019774723/2441406250000000 4275443880964751/4882812500000000
3520053083596817/4882812500000000 6767890128782171/9765625000000000
7578172220833743/9765625000000000 -3079721474095051/4882812500000000
-7049517276264773/19531250000000000 -4553666330099739/4882812500000000
-1219802589508373/1220703125000000 1500169424350379/39062500000000000
515456039337833/1953125000000000 2354849496628963/2441406250000000
-4876762828800767/4882812500000000 3887776842431787/78125000000000000
2614923716140429/4882812500000000 4123594532555617/4882812500000000
940433244613701/1220703125000000 -1556536452268449/2441406250000000
-4862924428861661/4882812500000000 -1761017475605427/19531250000000000
4838396732835891/4882812500000000 -5256766859364291/39062500000000000
208204579649677/488281250000000 -8833333054163957/9765625000000000
6980276498324117/9765625000000000 170739515870611/244140625000000
-375855387754647/488281250000000 311691043498793/488281250000000
4010038998018669/4882812500000000 2785937031687127/4882812500000000
-2440916803648121/2441406250000000 391071161385377/19531250000000000
6923130624963069/156250000000000000 -975603434305807/976562500000000
952023690468211/976562500000000 543858949967373/2441406250000000
1211533646181753/1953125000000000 -7659770704457391/9765625000000000
-8298749766348099/9765625000000000 514763867770091/976562500000000
7655313980910969/39062500000000000 2394064171699969/2441406250000000
2698886758988069/4882812500000000 4069136047407991/4882812500000000
-6513430365637589/78125000000000000 304113312380181/305175781250000
4054566529155631/4882812500000000 1088290267956641/1953125000000000
-438104231581607/2441406250000000 -2401776250987871/2441406250000000
974429935913963/976562500000000 258011361019941/3906250000000000
-4655612748178443/4882812500000000 -2944233583909141/9765625000000000
-912269207920951/976562500000000 -435601611075007/1220703125000000
-2388744814731563/2441406250000000 1008687637739519/4882812500000000
7824459540999801/9765625000000000 5843394949161161/9765625000000000
2432267536888273/9765625000000000 -2364470160913757/2441406250000000
-8000593524230751/78125000000000000 -303571326137361/305175781250000
-2581467812010809/4882812500000000 -165784833302487/195312500000000
-6851326285360807/156250000000000000 609764521791567/610351562500000
-8705722146555881/9765625000000000 -8849369140812573/19531250000000000
-8245402687483241/9765625000000000 -5232663390843057/9765625000000000
6614633267882459/19531250000000000 2297132564789751/2441406250000000
-4818478515456589/4882812500000000 126402299345113/781250000000000
-528632104914157/976562500000000 4105552380801753/4882812500000000
-6788046242591359/9765625000000000 7020673746092061/9765625000000000
-950375823866829/1220703125000000 1532190474835569/2441406250000000
4440381371626531/19531250000000000 2377474828458403/2441406250000000
-3195797475228797/4882812500000000 36917118532569/48828125000000
1244765690628511/1953125000000000 -58792055585393/76293945312500
1807595234635323/2441406250000000 -6564222964236037/9765625000000000
-324514974015531/390625000000000 2717935862719953/4882812500000000
-5633052236186479/19531250000000000 -935064769236461/976562500000000
7318838141251171/19531250000000000 -1131758060677659/1220703125000000
-2571201758679179/19531250000000000 -4840316674032451/4882812500000000
-4178420024085093/4882812500000000 -2526393479345801/4882812500000000
1678190944853881/1953125000000000 -4995929388600877/9765625000000000
1213886250745057/1220703125000000 2061225399377737/19531250000000000
-277177586728421/390625000000000 -3440577623207163/4882812500000000
127673534852073/244140625000000 832385615193027/976562500000000
1977682341894361/2441406250000000 -5726062566334109/9765625000000000
-711641164300407/976562500000000 6687609211664593/9765625000000000
7368486322095431/9765625000000000 100137650576191/152587890625000
-2390283662392267/2441406250000000 79519918042561/390625000000000
-1705075869525483/1953125000000000 -95258256586341/195312500000000
-7962348400437201/9765625000000000 -565406398890923/976562500000000
4796067668252511/4882812500000000 -7330343868383469/39062500000000000
5938374566126977/9765625000000000 484538839843011/610351562500000
4464233244098583/4882812500000000 -7911995401860437/19531250000000000
3537179916685409/19531250000000000 -2401035209028003/2441406250000000
-445852590272691/1953125000000000 -4753888364652227/4882812500000000
188583605065241/390625000000000 1069024610761621/1220703125000000
8536216693843371/19531250000000000 -8783546139206103/9765625000000000
-5467348005939831/39062500000000000 4834748914162881/4882812500000000
-4673649516029343/9765625000000000 -4287319437654013/4882812500000000
2395150990930141/156250000000000000 -4882238791468977/4882812500000000
4177217828811827/4882812500000000 5056761461968661/9765625000000000
979217533850453/1220703125000000 1166189435901639/1953125000000000
491058309691671/1220703125000000 2235153557022447/2441406250000000
-914208871130949/3906250000000000 4747204967538379/4882812500000000
4731006855304131/4882812500000000 -193291128502247/781250000000000
-807875982163517/1220703125000000 732099454152223/976562500000000
1117793569403917/3906250000000000 -4678629373060831/4882812500000000
8553487989460403/156250000000000000 2437745397463611/2441406250000000
2431355204114611/312500000000000000 2441332355280097/2441406250000000
616049154376327/3906250000000000 -2410853753559441/2441406250000000
-61423697384549/244140625000000 -945149928212467/976562500000000
-4711950353047633/19531250000000000 1184646654915959/1220703125000000
4687956962509739/4882812500000000 5462479184857679/19531250000000000
4749521563347917/9765625000000000 -8532846919986211/9765625000000000
-4857950800638381/4882812500000000 1968438685794069/19531250000000000
-4314175599811183/4882812500000000 1143431983564181/2441406250000000
-4494353859848547/4882812500000000 7634281936235489/19531250000000000
-5200733602619487/9765625000000000 1033197416058591/1220703125000000
7774713727515177/9765625000000000 -5909421130348731/9765625000000000
-1203122574485719/1220703125000000 660567049671447/3906250000000000
-2417107822611/15258789062500 4821161177869997/4882812500000000
-4542940031451233/4882812500000000 -3579694836599413/9765625000000000
2256809652584383/2441406250000000 3725103315702303/9765625000000000
-4812396407521067/4882812500000000 3305023393646909/19531250000000000
1235025986706977/2441406250000000 -8423942345194459/9765625000000000
-247367121835661/390625000000000 7558000630943231/9765625000000000
3124026043029531/9765625000000000 -2313113336543119/2441406250000000
-810645603748887/976562500000000 -1089087731138043/1953125000000000
-4852850970812961/4882812500000000 -4320706351408389/39062500000000000
4587864032919831/19531250000000000 4746190776414417/4882812500000000
-5157526136440139/9765625000000000 -1036576062939319/1220703125000000
6432519188283253/9765625000000000 3673898764697823/4882812500000000
8959970258472269/9765625000000000 7768233932604601/19531250000000000
-1322314546204471/1953125000000000 7187109131147697/9765625000000000
7139906627355699/9765625000000000 6662519417852917/9765625000000000
-8337087854234327/39062500000000000 954061014938503/976562500000000
-4799769637103491/9765625000000000 -1700936719238719/1953125000000000
-1561661025212889/19531250000000000 -4867179248579401/4882812500000000
597365757013517/976562500000000 -309018696846367/390625000000000
-6545880058044119/19531250000000000 -1150103902962753/1220703125000000
-235894829228567/610351562500000 9006773051636787/9765625000000000
-518981010512477/976562500000000 8272442366881127/9765625000000000
597000799501897/610351562500000 -8125498888327799/39062500000000000
-3239424210941869/9765625000000000 -921268486502109/976562500000000
4827079419153761/9765625000000000 8489212915330089/9765625000000000
976629454473313/1220703125000000 -73233259386697/122070312500000
4009632908067791/19531250000000000 -238940555664819/244140625000000
-6591269964266229/9765625000000000 -7205733265864541/9765625000000000
-1345806820910987/2441406250000000 -4073950651801529/4882812500000000
7478253258424207/9765625000000000 -157009473924929/244140625000000
-847683122352273/976562500000000 -484878995714757/976562500000000
-3829745022040019/4882812500000000 6058023102074123/9765625000000000
4517474886975733/9765625000000000 -2164483949555999/2441406250000000
-1633939396395999/2441406250000000 7256121858341841/9765625000000000
-5170629897915739/39062500000000000 -2419923401348413/2441406250000000
1737621706528261/2441406250000000 -6859895372427631/9765625000000000
-1016881789540541/1220703125000000 -1350655463818353/2441406250000000
1784557844481189/1953125000000000 7937572458413547/19531250000000000
3302229398073813/4882812500000000 -7193646895046577/9765625000000000
