500
2593550778059351/4882812500000000 -827414098786913/976562500000000
-8552420217667207/625000000000000000 -1220588832318877/1220703125000000
6096366134500287/9765625000000000 -381450362415423/488281250000000
-457064730602737/488281250000000 6871437828065971/19531250000000000
4809481254486363/4882812500000000 3372234802976869/19531250000000000
4340303149152043/9765625000000000 1749619389628337/1953125000000000
-7221770742170119/19531250000000000 -45367647745257/48828125000000
-7109472026968279/9765625000000000 -836873264919603/1220703125000000
6447871475858347/19531250000000000 -4609058200932379/4882812500000000
-7886058895745723/9765625000000000 -1151998380788007/1953125000000000
3481222950684/3814697265625 7986218599805897/19531250000000000
6042840684079601/19531250000000000 -4643232999681717/4882812500000000
6588919949047083/9765625000000000 3603941090864083/4882812500000000
3860823838872717/9765625000000000 -560626989007819/610351562500000
-8199161460304611/78125000000000000 242792377229799/244140625000000
-1048320613549227/3906250000000000 -470369086358451/488281250000000
-7681899331020651/19531250000000000 4489279934121983/4882812500000000
6585164602909943/156250000000000000 -1219618533350341/1220703125000000
-3557213314744431/4882812500000000 1337944174833087/1953125000000000
-8214306174453757/19531250000000000 8859950629586359/9765625000000000
-1215379602161419/1953125000000000 -1528904734859223/1953125000000000
-988909943228293/1220703125000000 5725302401481927/9765625000000000
-2325365785700987/2441406250000000 1487465549490533/4882812500000000
-605781708688143/610351562500000 -59639188539431/488281250000000
5601508688568783/19531250000000000 -935538383732047/976562500000000
4222030129903817/4882812500000000 -4905637366271833/9765625000000000
-971279588012017/976562500000000 -8115280724147579/78125000000000000
63280436006883/156250000000000 -4464448204677137/4882812500000000
2134497522173003/2441406250000000 -4740269706042259/9765625000000000
4566001324672203/4882812500000000 6920681831435899/19531250000000000
1302476580478157/4882812500000000 -588236409047499/610351562500000
-4538639038298729/4882812500000000 7202903403697193/19531250000000000
1481215192375461/1953125000000000 6365333493818541/9765625000000000
2303457474877579/2441406250000000 -129446639035641/390625000000000
3968984199926753/19531250000000000 -4780931466404009/4882812500000000
911482569966433/976562500000000 7010673036267961/19531250000000000
-7088711717163/122070312500000 4874572614708061/4882812500000000
1428350089087763/3906250000000000 4544674954944347/4882812500000000
-1976795871891429/2441406250000000 22923832466529/39062500000000
5685071681210371/9765625000000000 -7940238763420461/9765625000000000
-7917371197172197/9765625000000000 2858437727448907/4882812500000000
-4729302463014847/4882812500000000 4858898843940597/19531250000000000
4148811495223733/19531250000000000 149105628288897/152587890625000
6299942411444561/78125000000000000 -2433455448640883/2441406250000000
1214480712409883/1220703125000000 7878168268019809/78125000000000000
213942749841769/781250000000000 -2348079464328703/2441406250000000
8779911134922589/9765625000000000 -2137790454153969/4882812500000000
3267278462187957/4882812500000000 -907150392736747/1220703125000000
4637961200161177/4882812500000000 1221454560027377/3906250000000000
-6403327008221519/9765625000000000 -3686625654524943/4882812500000000
-4754346063527341/19531250000000000 4735939189265433/4882812500000000
4498809773357741/4882812500000000 -7592173373465199/19531250000000000
3825788291350067/4882812500000000 6068015115315711/9765625000000000
6149758365792709/19531250000000000 -2317225572360399/2441406250000000
2422204203721951/2441406250000000 -1222399430698637/9765625000000000
3973964493188311/4882812500000000 1134863101314679/1953125000000000
4100163125674421/4882812500000000 530302564693629/976562500000000
2159182516322673/2441406250000000 2278943034606659/4882812500000000
-2938345733535077/9765625000000000 4656542601298769/4882812500000000
357189042490419/390625000000000 7906307379203273/19531250000000000
-6479229251086253/9765625000000000 146132843608127/195312500000000
-3757257553450497/4882812500000000 1559236478793021/2441406250000000
3413723838383069/4882812500000000 -6982362770699161/9765625000000000
972574068623487/976562500000000 -7053622024421561/78125000000000000
297195259986363/390625000000000 1584382619146351/2441406250000000
1454488117278843/2441406250000000 490212249581349/610351562500000
-5453966869391387/9765625000000000 -4050360386070791/4882812500000000
-965105250629931/976562500000000 -5966060222664593/39062500000000000
3487683493032631/4882812500000000 -3417297435486697/4882812500000000
8729364580588447/19531250000000000 87359590283733/97656250000000
-7448524383822387/39062500000000000 1198305440390853/1220703125000000
6447905648752797/39062500000000000 -1203958079673911/1220703125000000
335429254638273/488281250000000 -283865651867217/390625000000000
4674125170147881/4882812500000000 1412236454686783/4882812500000000
595796324140953/610351562500000 132498188615241/610351562500000
-2501076032098241/78125000000000000 -4880309706041359/4882812500000000
2196508678108373/2441406250000000 -4262983189333349/9765625000000000
2158888425643/2441406250000 -2280057230127131/4882812500000000
1632551581228453/2441406250000000 1815279541053537/2441406250000000
7469245427198037/9765625000000000 -3145544642383343/4882812500000000
5114689018792497/9765625000000000 207977444512723/244140625000000
4619855921436161/4882812500000000 -6323023549318777/19531250000000000
-50375389933149/78125000000000 -149286547327681/195312500000000
38722968613727/61035156250000 -377428944323223/488281250000000
-1212869176760687/1220703125000000 -220918689540889/1953125000000000
1161324729609167/1220703125000000 -6017382645007539/19531250000000000
6024609479789747/9765625000000000 3842899694782981/4882812500000000
6443652863089817/9765625000000000 7338035801263129/9765625000000000
560633814929687/610351562500000 -965142521318603/2441406250000000
966520763813251/976562500000000 -698425542275267/4882812500000000
8931951631744989/19531250000000000 4342306174507591/4882812500000000
8438681955578933/9765625000000000 -4914883365168649/9765625000000000
315646015855443/1220703125000000 -2358375468036717/2441406250000000
-1691423338627153/2441406250000000 7042217340680633/9765625000000000
7552810311149761/78125000000000000 -4859940956352613/4882812500000000
-280578976382243/305175781250000 -7682051852262587/19531250000000000
8741999793212363/9765625000000000 -272035665573727/610351562500000
-114118625921069/305175781250000 -2264285447438957/2441406250000000
-1768342179187591/31250000000000000 -487498864666473/488281250000000
5597825328598081/39062500000000000 -604051922485739/610351562500000
303932907044357/305175781250000 1408740322247491/15625000000000000
2830154669733027/4882812500000000 248684684071961/305175781250000
6055769385411721/9765625000000000 7661272008702937/9765625000000000
8451114103295577/312500000000000000 4881026640176487/4882812500000000
4879874442201267/4882812500000000 -1083913993475481/31250000000000000
48140653489549/48828125000000 -1632951592850181/9765625000000000
254585927055819/1562500000000000 2408781265884837/2441406250000000
1144839325542043/9765625000000000 -1212285899649639/1220703125000000
4859052766795921/4882812500000000 7697714896654919/78125000000000000
-8155599479240659/19531250000000000 -354939951933681/390625000000000
626495691265047/4882812500000000 2421227016358781/2441406250000000
3563999601589817/9765625000000000 1136506011316129/1220703125000000
-1625981982434893/2441406250000000 -1456933123041391/1953125000000000
-8672623692639129/39062500000000000 -2380474368869209/2441406250000000
402083083506441/976562500000000 -8899457906885129/9765625000000000
4676786533441759/4882812500000000 -5613591550191817/19531250000000000
-1427310668809929/1953125000000000 6666111160801237/9765625000000000
1177655169090101/2441406250000000 1710876786727447/1953125000000000
-1212420092357031/1220703125000000 4542832417175869/39062500000000000
7420044930124217/9765625000000000 -12698088812977/19531250000000
6062606306812501/39062500000000000 -2411822857542899/2441406250000000
-637637652006633/1220703125000000 -2081859115433351/2441406250000000
-2407179301970351/2441406250000000 3258979331799171/19531250000000000
-1261090517552401/9765625000000000 -4841928395463021/4882812500000000
1156618203415959/1220703125000000 3122567670738729/9765625000000000
4792544002670729/9765625000000000 8508757466462999/9765625000000000
2325831272599679/2441406250000000 -5938206430558889/19531250000000000
5778365670327083/78125000000000000 -4869438380082637/4882812500000000
-1134500359817283/1220703125000000 -450583014503677/1220703125000000
3853537069915353/19531250000000000 4786830753570729/4882812500000000
1173478509184601/1220703125000000 -538000583771643/1953125000000000
1265048864689271/19531250000000000 -4872559504077711/4882812500000000
1490005119833151/3906250000000000 -902727596141653/976562500000000
-6534972355081343/9765625000000000 -7256829056753893/9765625000000000
-3301368735861377/19531250000000000 601569148528501/610351562500000
-2761221543169603/4882812500000000 8054194807599907/9765625000000000
-3544090360853703/4882812500000000 -3358761888592301/4882812500000000
-971153981983119/1220703125000000 -739578300562623/1220703125000000
-7430489598128087/39062500000000000 958731822051307/976562500000000
924653525866107/976562500000000 -3141499220270897/9765625000000000
659749661474197/976562500000000 -7200032642918589/9765625000000000
4770791409674647/4882812500000000 -1663851713031833/7812500000000000
7648191399652227/9765625000000000 6072281280944643/9765625000000000
4472679098054693/4882812500000000 -3917652151981289/9765625000000000
2352930468850707/4882812500000000 -2139250810383757/2441406250000000
2805721002063203/4882812500000000 7992443323224183/9765625000000000
-3455576383705793/4882812500000000 1379904330975509/1953125000000000
-7098843636782899/19531250000000000 -1137218621762597/1220703125000000
4692653132322383/9765625000000000 -171285070242949/195312500000000
-1220681592579281/1220703125000000 -7424453574087437/1250000000000000000
-4312651547330557/4882812500000000 2289736784319019/4882812500000000
7796145409992333/9765625000000000 735139744228951/1220703125000000
-4811092358428219/4882812500000000 416907732247151/2441406250000000
950717432367069/976562500000000 557957660801973/2441406250000000
4879741054149781/4882812500000000 221647642213931/6250000000000000
-925232349123201/976562500000000 -781102652273587/2441406250000000
6872569040772317/9765625000000000 3468977746413303/4882812500000000
5429540644265973/9765625000000000 -8117112789218149/9765625000000000
6239075580931849/9765625000000000 -1878186750832517/2441406250000000
4257519768671099/9765625000000000 -878868346568471/976562500000000
-8696750695187393/9765625000000000 -8884584174035971/19531250000000000
4442710364415359/4882812500000000 -1620702569247813/3906250000000000
-857317991807691/3906250000000000 -595470265418541/610351562500000
-609608734806553/610351562500000 -770649422051843/15625000000000000
-1288981258595719/7812500000000000 -2407947525517003/2441406250000000
-5959391508183113/9765625000000000 -967059690608761/1220703125000000
-240940056364619/1953125000000000 2422758356599977/2441406250000000
-2269996869444661/4882812500000000 8646148766443401/9765625000000000
3719783027001/6103515625000 7742432439139221/9765625000000000
-4859806161852009/4882812500000000 -7574981631770683/78125000000000000
-2858366997348221/9765625000000000 4668971239713721/4882812500000000
8401429876560577/9765625000000000 995658730084969/1953125000000000
178775762689611/610351562500000 4668658095999333/4882812500000000
3704332112916813/19531250000000000 -4794186910726581/4882812500000000
-863173998173241/2441406250000000 4567447920410997/4882812500000000
4839059023075653/9765625000000000 8482389958721251/9765625000000000
4602523456449473/4882812500000000 -815266174784139/2441406250000000
7861178423675191/9765625000000000 5793902435472023/9765625000000000
-1482185119981899/2441406250000000 1939997873102779/2441406250000000
-4224363565955979/4882812500000000 -489759548055163/976562500000000
3028961533222639/19531250000000000 -4823737649587439/4882812500000000
3140471581486103/4882812500000000 373888969562281/488281250000000
-211420198009201/781250000000000 2350309700282849/2441406250000000
-4636595843153453/9765625000000000 1074341445286637/1220703125000000
-4048597863254061/4882812500000000 2729599467286529/4882812500000000
-7787384025046769/9765625000000000 -2946357144300033/4882812500000000
-4837407640162317/4882812500000000 5314705534227803/39062500000000000
4882529782624879/4882812500000000 420348955020997/39062500000000000
-8944892207621911/9765625000000000 1959357996554599/4882812500000000
1015460827445789/15625000000000000 -19489959927643/19531250000000
-6079562157443997/19531250000000000 -580029507041953/610351562500000
-1302762056171273/2441406250000000 8259080338671573/9765625000000000
291073473179681/305175781250000 -733582580934543/2441406250000000
1226996030681163/3906250000000000 1158918786722363/1220703125000000
399835460614641/610351562500000 -368921137833023/488281250000000
-56198496672683/78125000000000 1695940867629107/2441406250000000
2791152558538423/78125000000000000 4879695291938609/4882812500000000
-2419475661752097/2441406250000000 -5223993867765211/39062500000000000
-8510339185351891/9765625000000000 -4789734709865373/9765625000000000
-8651649627307779/9765625000000000 113237555516407/244140625000000
538419652635407/3906250000000000 4836206761915137/4882812500000000
-1222184747747981/1953125000000000 7617351422898257/9765625000000000
-864127074526167/2441406250000000 -4566727001523043/4882812500000000
-1458722871993549/1953125000000000 -1623472767108701/2441406250000000
-8196723009278901/9765625000000000 5308593368283433/9765625000000000
5851776586606861/9765625000000000 -7818193040662577/9765625000000000
-2785416941151853/4882812500000000 8020800552089673/9765625000000000
7558906832925581/9765625000000000 6183070364452919/9765625000000000
-5961572511008409/19531250000000000 185991768570141/195312500000000
-950416162172909/976562500000000 8978501887220951/39062500000000000
-2298891835824773/2441406250000000 6575400482244797/19531250000000000
-4881733172143953/4882812500000000 -3285130994813689/156250000000000000
-2429648661741327/19531250000000000 4844884763483793/4882812500000000
-7325730553770613/9765625000000000 1614409789485323/2441406250000000
1999099559024351/2441406250000000 -1401451187393877/2441406250000000
-6503894387413603/9765625000000000 45529347265491/61035156250000
-7026691309491943/19531250000000000 -227793538581133/244140625000000
-4570906920678623/4882812500000000 1717168551030597/4882812500000000
7608260906353199/39062500000000000 -95786000811407/97656250000000
587618078169629/610351562500000 2640437493661299/9765625000000000
905121240639699/3906250000000000 -4749925098462549/4882812500000000
-2116374748628763/9765625000000000 -1191692530369041/1220703125000000
-467163913801961/488281250000000 -1420438549983649/4882812500000000
-5613822712668061/19531250000000000 -2338384595697263/2441406250000000
4850393854971027/4882812500000000 -2246908495922527/19531250000000000
-1190592386140209/1220703125000000 2155638403068257/9765625000000000
-604341325578923/1220703125000000 4242428892193293/4882812500000000
773378749077409/976562500000000 -5962882079009379/9765625000000000
306909502892831/19531250000000000 244110481237343/244140625000000
-465710905246921/488281250000000 586950516969271/1953125000000000
-2945240560141799/312500000000000000 -2441297817067559/2441406250000000
331614021015439/488281250000000 448000279309927/610351562500000
-4596817253807007/4882812500000000 6586202602724527/19531250000000000
1256926768861051/1953125000000000 747467785818479/976562500000000
1191351021416521/1220703125000000 4257288922256967/19531250000000000
4344995160860461/4882812500000000 -8911004398836689/19531250000000000
4362132551954719/9765625000000000 -873723247028497/976562500000000
8176668544747367/9765625000000000 2669715488116851/4882812500000000
-1252268738658001/1953125000000000 7494198208956211/9765625000000000
1235575268662861/9765625000000000 4843572684395623/4882812500000000
320646220257131/3906250000000000 -2433167227986917/2441406250000000
-4955169595227101/9765625000000000 8415089180939313/9765625000000000
-7946646377479151/9765625000000000 -177378487765003/305175781250000
-4765533291632863/4882812500000000 8509948461400113/39062500000000000
-376023023349143/7812500000000000 4877153488136331/4882812500000000
4621898265321477/4882812500000000 -6299097503832847/19531250000000000
4567925825833597/4882812500000000 -3450166117646339/9765625000000000
-398490361746851/488281250000000 352721585266859/610351562500000
1170846402930221/1220703125000000 138121581300029/488281250000000
-375393851892003/4882812500000000 -4868360850031347/4882812500000000
4542488681037547/4882812500000000 7163970399494419/19531250000000000
-8688980265198339/9765625000000000 445747165909317/976562500000000
4708585493430977/9765625000000000 8555504327137961/9765625000000000
-289407751644059/305175781250000 6196909103053101/19531250000000000
574145991000903/610351562500000 -51771982567663/152587890625000
1217441847633829/1220703125000000 5706943918787791/78125000000000000
-1058074681848551/2441406250000000 -8800856726633061/9765625000000000
-2037271452244433/2441406250000000 336339626290239/610351562500000
6466088640891607/9765625000000000 914784207210551/1220703125000000
3810077061520227/4882812500000000 -1221485698348279/1953125000000000
585630789515229/610351562500000 -687786108821177/2441406250000000
-976405730371809/976562500000000 699904111540111/39062500000000000
-804765573445639/4882812500000000 2408018390811881/2441406250000000
8142790687608339/9765625000000000 1347738649053107/2441406250000000
-4679412900266293/4882812500000000 5578462611118079/19531250000000000
2441011419893653/2441406250000000 -5619951458214767/312500000000000000
-4775331289197121/4882812500000000 -1630170730550121/7812500000000000
2290187093664521/2441406250000000 169175359145653/488281250000000
3178904247348901/4882812500000000 7412536865700803/9765625000000000
7613292844844397/9765625000000000 382248710854933/610351562500000
17603907126753/19073486328125 -7517885157042041/19531250000000000
657136110724041/1220703125000000 -514365689798427/610351562500000
-1408837006675347/1953125000000000 -1690911160738793/2441406250000000
-8153599753649047/9765625000000000 -1343648082133097/2441406250000000
4833029523654541/4882812500000000 5563788830729243/39062500000000000
-7617076322764231/39062500000000000 -119727027356079/122070312500000
3240568376073591/9765625000000000 575767654149579/610351562500000
-1906077928675947/4882812500000000 1123852882942499/1220703125000000
-4265967541861139/4882812500000000 4751159370908739/9765625000000000
-1591486447210101/2441406250000000 -7405549665903951/9765625000000000
-2397379847735917/4882812500000000 -4253754550491361/4882812500000000
-970179594402987/976562500000000 2229427819895099/19531250000000000
-4674473260829901/4882812500000000 -5644335417308253/19531250000000000
-8274895032213847/9765625000000000 648237319660829/1220703125000000
-1066604565917781/1220703125000000 2374770117204973/4882812500000000
-310542548438427/610351562500000 4203559295306271/4882812500000000
-7862534155218861/19531250000000000 8939383133367157/9765625000000000
3879557670293831/9765625000000000 4480972660134441/4882812500000000
-5439026834649391/39062500000000000 -967049602315583/976562500000000
4764298464608929/4882812500000000 -8554084125024747/39062500000000000
-4604832801110427/156250000000000000 4880691590866013/4882812500000000
1522857340501407/4882812500000000 -289953952638909/305175781250000
-4695247208949989/4882812500000000 -5361360360212459/19531250000000000
-2298980421102619/2441406250000000 -1643354497271831/4882812500000000
186999931652777/390625000000000 8573903581029207/9765625000000000
8521672828569321/19531250000000000 4393538001751289/4882812500000000
-32635429117511/97656250000000 -4602084291486417/4882812500000000
-2317164643330003/78125000000000000 4880664326666257/4882812500000000
1004403934392009/1953125000000000 -4187682833473403/4882812500000000
-8279962147660837/9765625000000000 5177804406689069/9765625000000000
-4747461993239637/4882812500000000 -4566771345975413/19531250000000000
8765881053261843/9765625000000000 4304272412462999/9765625000000000
4141006835443581/19531250000000000 -4771803831828887/4882812500000000
-2866520216282207/4882812500000000 3952836925525977/4882812500000000
6051709167366607/9765625000000000 958059952082821/1220703125000000
6402872335238533/9765625000000000 1843411536717691/2441406250000000
3457301962451383/19531250000000000 -2402852438063619/2441406250000000
7593685621697023/156250000000000000 4877042684893407/4882812500000000
-4870548957681351/4882812500000000 -1383391548248581/19531250000000000
1765866332408411/4882812500000000 4552315235813829/4882812500000000
-4536940550114179/9765625000000000 -8647751273328497/9765625000000000
8912174928727149/9765625000000000 3992564298842567/9765625000000000
-8684986761872239/9765625000000000 -8930495302440723/19531250000000000
-4522322549665829/4882812500000000 -7365277093975713/19531250000000000
-4823532005305447/4882812500000000 -6068393679781877/39062500000000000
4803403169956401/4882812500000000 -7016213894158237/39062500000000000
-161589100811761/976562500000000 -4815504332115943/4882812500000000
933612375167319/1220703125000000 -39321878525803/61035156250000
-1214227817090313/1220703125000000 8036251327824873/78125000000000000
8764626341498131/9765625000000000 -4306826759290659/9765625000000000
3817538238406999/4882812500000000 6088763325489549/9765625000000000
-8461725731031953/9765625000000000 -1218775750841207/2441406250000000
