500
-4865770734479051/4882812500000000 -6521507941321751/78125000000000000
572548696239969/610351562500000 -3383423885904101/9765625000000000
4850868722704487/4882812500000000 -892178343059053/7812500000000000
4125055026353303/4882812500000000 5225238344693417/9765625000000000
8107007549984619/9765625000000000 -5444617546266899/9765625000000000
4527172207949699/4882812500000000 7317452791483219/19531250000000000
-1187403414308111/1220703125000000 -4530833066335233/19531250000000000
5449610747677019/39062500000000000 -241753090155147/244140625000000
-6525597025918711/9765625000000000 1816315210390701/2441406250000000
1164799243568209/4882812500000000 4741845698917161/4882812500000000
-4823485112304203/4882812500000000 -6070778699499877/39062500000000000
1888004484022643/2441406250000000 6191482595759379/9765625000000000
-1330775184846421/1953125000000000 3573981212371903/4882812500000000
-339749021154243/390625000000000 -602391824846529/1220703125000000
2886403946358143/4882812500000000 -7876682085397223/9765625000000000
-4795267676659319/4882812500000000 7363763469716101/39062500000000000
3481769135179353/4882812500000000 2139576987933/3051757812500
274365049222739/305175781250000 -8552104555017811/19531250000000000
6303258891580193/9765625000000000 -3729489207195143/4882812500000000
-1267282840335923/2441406250000000 -1669387179561013/1953125000000000
-8591061672940303/9765625000000000 -4643392183776981/9765625000000000
95924516086681/610351562500000 4822132421639057/4882812500000000
6780352556937751/39062500000000000 30054330334967/30517578125000
-4135944073791351/4882812500000000 -5190693413649647/9765625000000000
-1715640222460577/4882812500000000 2285740390837927/2441406250000000
4660031483182513/4882812500000000 5832275008473499/19531250000000000
-1283467061303853/1953125000000000 147221247385459/195312500000000
-4782617631845481/4882812500000000 7872693049642301/39062500000000000
-8055310875532889/19531250000000000 1779274271328121/1953125000000000
2421789248585099/2441406250000000 1235484118727123/9765625000000000
2427594362735747/2441406250000000 -4149219494493811/39062500000000000
-2369863825718473/2441406250000000 -2346776257217771/9765625000000000
4737511955779607/4882812500000000 295575538039933/1220703125000000
152253620840431/152587890625000 -2584196769201639/39062500000000000
-8174574474162671/9765625000000000 5342636409769347/9765625000000000
4874535064274471/4882812500000000 2273546196617911/39062500000000000
175427827096569/305175781250000 -7990864219865429/9765625000000000
299862485307657/305175781250000 1814359750287403/9765625000000000
-4804082398928497/4882812500000000 3493193872573737/19531250000000000
499262604580779/976562500000000 -8392920636306927/9765625000000000
-1282561235829669/1953125000000000 -7365008387592089/9765625000000000
-615580848209021/3906250000000000 4821800960516831/4882812500000000
-8765766466522849/19531250000000000 -8726841708443031/9765625000000000
-1335258860476301/1953125000000000 -7127027853784019/9765625000000000
4572092121782987/9765625000000000 539326132166897/610351562500000
-3694900364604583/9765625000000000 2259910713616109/2441406250000000
-4729989196675113/4882812500000000 -2424095798018689/9765625000000000
4871364255168147/4882812500000000 -534668683656913/7812500000000000
5819629244759437/9765625000000000 7842151942812999/9765625000000000
-3012254695086951/9765625000000000 4644721554963/4882812500000
-8614436764839197/9765625000000000 9199763228521/19531250000000
-4695892869317607/4882812500000000 2676152514374549/9765625000000000
-219351467119553/390625000000000 -8080564046583461/9765625000000000
1112038881883299/1220703125000000 805557726103561/1953125000000000
-297135421440021/390625000000000 -396205241799681/610351562500000
1383899294251571/1953125000000000 107674277591731/152587890625000
392374786816519/488281250000000 1162484276175837/1953125000000000
-312578178515291/610351562500000 -2096946016137771/2441406250000000
-12050962912973/12207031250000 3113184271783833/19531250000000000
-4715079606841467/4882812500000000 634405668973719/2441406250000000
-2428942153380049/2441406250000000 -1971062545086609/19531250000000000
-4195339784907253/39062500000000000 -4854569416956523/4882812500000000
1142036431912229/1220703125000000 862250329243081/2441406250000000
2205864766767577/2441406250000000 -8369946650334103/19531250000000000
-1092441270257217/1220703125000000 544690912741863/1220703125000000
6154325663213901/9765625000000000 1895582154506429/2441406250000000
6640228907319671/39062500000000000 4811747126675371/4882812500000000
-5777410324787459/9765625000000000 1574661380483617/1953125000000000
7351138559369229/9765625000000000 6428700764663097/9765625000000000
3332908579337981/4882812500000000 3568413977095641/4882812500000000
4242708815152961/78125000000000000 -4875606952164161/4882812500000000
-2516845892306561/39062500000000000 -2436333369055507/2441406250000000
-8724547495702027/39062500000000000 -594933273496607/610351562500000
-4582686253525063/4882812500000000 -842740264243479/2441406250000000
1797172423869089/1953125000000000 7647669870682859/19531250000000000
-2771519431543949/4882812500000000 -1608006863205779/1953125000000000
6774439917944613/19531250000000000 -915937621184787/976562500000000
-74265321861713/1953125000000000 -975856281374693/976562500000000
6375807447464871/9765625000000000 -28894769424513/38146972656250
8347431941041097/39062500000000000 -119250560395683/122070312500000
88725666907587/122070312500000 -670709104188769/976562500000000
4793772122342807/4882812500000000 -3712910985639581/19531250000000000
-1189791032877141/9765625000000000 4846437581840659/4882812500000000
3829937273862673/4882812500000000 -1514384230341957/2441406250000000
4001960336909789/4882812500000000 -5595059024516949/9765625000000000
-8813076164458359/19531250000000000 -4357460664495119/4882812500000000
-2293390913552829/2441406250000000 6697211814705617/19531250000000000
-1685283525364007/1953125000000000 -123397015814407/244140625000000
3869047270425587/4882812500000000 -18616536593603/30517578125000
-4572106802793339/4882812500000000 -3427942411422411/9765625000000000
-3846207989151049/4882812500000000 300807945612261/488281250000000
-6032816493006367/19531250000000000 -4644047613102513/4882812500000000
1628857983764767/4882812500000000 -4603116289958579/4882812500000000
-132256231518103/152587890625000 -4870460379133499/9765625000000000
-4589986800218467/4882812500000000 -6661986591372263/19531250000000000
-4762359430766903/9765625000000000 -852568849377049/976562500000000
-250976995885411/1953125000000000 -4842331445931633/4882812500000000
4539470579517713/4882812500000000 719451431895093/1953125000000000
-13357558084303/15625000000000 202663925971779/390625000000000
803553189882713/1953125000000000 1780168401206559/1953125000000000
8932736505064069/9765625000000000 789269286662563/1953125000000000
-3323130207470639/9765625000000000 -2295705736598513/2441406250000000
2831025508462869/4882812500000000 -15540372619771/19073486328125
-947587685129791/976562500000000 1180591963768751/4882812500000000
-4879365989020259/4882812500000000 -1467415804163963/39062500000000000
1435230631529279/4882812500000000 -4667115912903419/4882812500000000
333259866287361/610351562500000 -4090706668483159/4882812500000000
4675800497500741/4882812500000000 1125343714313973/3906250000000000
4882362951462179/4882812500000000 2120207167724171/156250000000000000
-5827057168984183/19531250000000000 -2330219716410511/2441406250000000
4508529292285089/4882812500000000 -7499356271855407/19531250000000000
6467202308909327/78125000000000000 -4866053858466693/4882812500000000
2212696075576647/2441406250000000 -1650747654836113/3906250000000000
-5870874678411571/9765625000000000 312154480092177/390625000000000
4348695672147367/4882812500000000 8882075308127497/19531250000000000
-1314987533711077/1953125000000000 3610319455922027/4882812500000000
693968336861853/1220703125000000 2008505978898703/2441406250000000
-2776341088510191/9765625000000000 -4681328919251323/4882812500000000
8354235409109943/19531250000000000 -1765436142406951/1953125000000000
729666940607849/4882812500000000 -4827985508049939/4882812500000000
-154697603817757/244140625000000 -1510990057379543/1953125000000000
4536001205258897/4882812500000000 7229440892402209/19531250000000000
273620934433873/390625000000000 -6969553198759147/9765625000000000
-5595226707272407/9765625000000000 8003803454286629/9765625000000000
-1740861876038921/4882812500000000 -4561935755653569/4882812500000000
-2907722460311663/4882812500000000 1961313845611873/2441406250000000
1040098524375337/3906250000000000 4706542009880411/4882812500000000
8768053890436591/9765625000000000 -8599688974614087/19531250000000000
-1381949534784227/4882812500000000 585396145164029/610351562500000
499800033364341/610351562500000 560523084830321/976562500000000
4293208458068203/4882812500000000 232598775700301/488281250000000
1740991620870471/3906250000000000 -1748409079603427/1953125000000000
-1221043940669749/1953125000000000 476370244066013/610351562500000
3279716447106259/4882812500000000 1446945358290323/1953125000000000
291000837786081/305175781250000 735424551968587/2441406250000000
3729447374500293/4882812500000000 -3151678947956013/4882812500000000
-2101159940453079/2441406250000000 -621609077751901/1220703125000000
1744444012779531/2441406250000000 -213504228727761/305175781250000
1782370014754487/1953125000000000 7986578717630531/19531250000000000
-4360111878109937/4882812500000000 8792071264971313/19531250000000000
-2102238989870643/2441406250000000 -4965570592802757/9765625000000000
-3302082943972871/9765625000000000 1148801548569669/1220703125000000
-1284808715008749/1953125000000000 7355208752072519/9765625000000000
4722700572975353/19531250000000000 2368958849172057/2441406250000000
-485711230744663/488281250000000 8005085471731129/78125000000000000
8523052230028567/78125000000000000 970733711368961/976562500000000
8850180048377783/9765625000000000 -1651265926587033/3906250000000000
-298559427223839/305175781250000 8089889490841499/39062500000000000
-460581368904199/488281250000000 324243005906969/976562500000000
2811547069990661/9765625000000000 -2338036498777499/2441406250000000
-2034885509532271/2441406250000000 -1348964580941491/2441406250000000
-6798651434214351/9765625000000000 7010404433175033/9765625000000000
-8148568831089127/9765625000000000 -5382216796602287/9765625000000000
-7765141717841207/9765625000000000 2960996696319801/4882812500000000
-1218743848581807/1220703125000000 -8849189929987349/156250000000000000
4876811474967453/9765625000000000 -8460741189650631/9765625000000000
-243689633903429/781250000000000 -4639196643934621/4882812500000000
-8908119800665029/9765625000000000 8003207671333949/19531250000000000
2339777228639043/9765625000000000 4740592635973039/4882812500000000
8904488416999467/9765625000000000 4009678001055363/9765625000000000
112151983604493/305175781250000 4541131208079337/4882812500000000
-6344397793191617/39062500000000000 4817979871811787/4882812500000000
-8159520489794831/9765625000000000 -5365599408942427/9765625000000000
2290888996489379/2441406250000000 -6751791860786939/19531250000000000
2283883252064767/2441406250000000 3451009750150529/9765625000000000
34477811322103/48828125000000 6915103231197901/9765625000000000
4882219803216559/4882812500000000 -1217231296219937/78125000000000000
6235774941437133/39062500000000000 4820195174228141/4882812500000000
-1816674581523353/2441406250000000 -6523996250625549/9765625000000000
4836469705964677/9765625000000000 4241933298152829/4882812500000000
97480281546231/97656250000000 4687882164391829/78125000000000000
-6435168417205807/9765625000000000 -7345477457784613/9765625000000000
-4872257563725843/4882812500000000 2567042100130849/39062500000000000
-2152966532308423/9765625000000000 1190667924104109/1220703125000000
-7929905263694767/9765625000000000 5699476655751037/9765625000000000
-3137543775254819/9765625000000000 4623939086400921/4882812500000000
-7898292830371987/9765625000000000 -1435801213746167/2441406250000000
7281531711678023/9765625000000000 -3253718164364129/4882812500000000
-186873593350263/781250000000000 -948213635118987/976562500000000
1386321418322421/312500000000000000 -4882764452586731/4882812500000000
-4210536892233001/9765625000000000 550705551428439/610351562500000
8920248473768701/9765625000000000 24840584552153/61035156250000
6387868496316903/9765625000000000 3693323967457601/4882812500000000
4957332021599219/9765625000000000 -1682763095248431/1953125000000000
2430540982324827/2441406250000000 -1472487025915181/15625000000000000
9794284201389/19531250000000 8448989932899107/9765625000000000
-2562625910301249/9765625000000000 -588962209912479/610351562500000
-5865963619450713/19531250000000000 582173491325171/610351562500000
214190677905443/781250000000000 -4695717447173303/4882812500000000
7085679082386387/9765625000000000 6720162466939099/9765625000000000
287703899693473/488281250000000 3945187513955839/4882812500000000
-969156051403669/976562500000000 -4801810397572771/39062500000000000
-2073477791441747/2441406250000000 5155431040659033/9765625000000000
3348639689044717/4882812500000000 -7107311768344133/9765625000000000
1028174361005711/39062500000000000 4881120778912761/4882812500000000
-4542401483333131/9765625000000000 67538156716037/76293945312500
4474796370550607/4882812500000000 -244248060133781/610351562500000
-5567538771223431/9765625000000000 1002886020377167/1220703125000000
7833042180709889/9765625000000000 -5831884929921429/9765625000000000
2387244887088641/2441406250000000 327293726457933/1562500000000000
6732217073904807/9765625000000000 884278350818211/1220703125000000
2391568869330429/2441406250000000 1570488868115797/7812500000000000
-125121814031883/152587890625000 698688875824213/1220703125000000
6591842777298213/9765625000000000 1801302314299407/2441406250000000
-3390243954808589/4882812500000000 1405594754517251/1953125000000000
-4793409771766667/4882812500000000 7440777035070811/39062500000000000
-2433845753305313/2441406250000000 3071805271193049/39062500000000000
-2439724292799597/2441406250000000 1159785437154303/31250000000000000
-1463297646341659/9765625000000000 -1206921391125707/1220703125000000
-2103123045783403/2441406250000000 -309973580712313/610351562500000
-4873373824029357/4882812500000000 485529435193829/7812500000000000
-1151529064477853/3906250000000000 -233291410747933/244140625000000
-4792704040191013/4882812500000000 1493963013876199/7812500000000000
948518937734441/15625000000000000 487380731428653/488281250000000
4225100321599491/9765625000000000 4402157394762393/4882812500000000
7966383816308859/9765625000000000 -2824188402527233/4882812500000000
1132836045262483/1220703125000000 -7276018496976123/19531250000000000
8807753964138247/9765625000000000 -8435852475673573/19531250000000000
-8328623405946987/9765625000000000 1274790762305157/2441406250000000
2919358948408189/9765625000000000 -232976360081573/244140625000000
1307504607659463/2441406250000000 8247080626246683/9765625000000000
3191535284412101/4882812500000000 3695397196311761/4882812500000000
728323888131381/3906250000000000 -1199297213494887/1220703125000000
3660182652540557/9765625000000000 -2263438956967171/2441406250000000
242275531291863/244140625000000 -1204798215560519/9765625000000000
251843095147927/390625000000000 3732520638994181/4882812500000000
-588084059138209/610351562500000 2613744311104671/9765625000000000
-7449781694309377/9765625000000000 -631412577858233/976562500000000
8473230315180473/9765625000000000 -4855079779625833/9765625000000000
-3813330823883921/19531250000000000 4788842726785073/4882812500000000
-1201980361203321/1220703125000000 1703818406592433/9765625000000000
-5508447300092389/9765625000000000 -31499114489199/38146972656250
273920458153309/976562500000000 2343397505507937/2441406250000000
-110902459516349/305175781250000 -2274490211855271/2441406250000000
1397726429290509/2441406250000000 8006822397332781/9765625000000000
2878677968823381/19531250000000000 -1207371466558253/1220703125000000
-216909088172517/6250000000000000 975974203393789/976562500000000
-32340742342297/61035156250000 1656403176647563/1953125000000000
-1736492952996553/2441406250000000 -6864467002449497/9765625000000000
2429816844431271/2441406250000000 -3801627611250699/39062500000000000
702946397322663/2441406250000000 2338018571361261/2441406250000000
3338056670701349/4882812500000000 1425439473192319/1953125000000000
-4539936641959981/4882812500000000 -7189807449043823/19531250000000000
-305145984224237/305175781250000 -4366825562894979/312500000000000000
-4739789692130563/4882812500000000 586568748001697/2441406250000000
-3099342983348929/9765625000000000 -578796922747517/610351562500000
3222971123883557/9765625000000000 1152306713558977/1220703125000000
-3326600684182873/19531250000000000 -4811467125852143/4882812500000000
2761774278196783/4882812500000000 4026718359464303/4882812500000000
-6023265980083211/9765625000000000 -7686852318979287/9765625000000000
-8599815281637051/9765625000000000 -2313579951198297/4882812500000000
-8902949368720271/9765625000000000 4013094090428023/9765625000000000
1154549716074453/7812500000000000 2414599378065427/2441406250000000
-1590322202914673/3906250000000000 4459831897304367/4882812500000000
1556270464352359/1953125000000000 5900676883649647/9765625000000000
1217283238709057/1953125000000000 -3818473829934373/4882812500000000
-2137917247086667/2441406250000000 -471554759856953/976562500000000
7147676363856771/39062500000000000 -4800373730319669/4882812500000000
8514391669146149/9765625000000000 -239126358569061/488281250000000
-7963735898599251/9765625000000000 -2826054766719259/4882812500000000
-1473244164103123/1953125000000000 6411413452900013/9765625000000000
-2414705952911219/2441406250000000 5761325147883167/39062500000000000
-117409417681583/122070312500000 -2672754185203561/9765625000000000
-3264237553025097/4882812500000000 -1452534948705991/1953125000000000
-1772743227576709/31250000000000000 121873740568981/122070312500000
-302114036674257/305175781250000 5519407355542349/39062500000000000
8704927442715673/19531250000000000 -8742053030889763/9765625000000000
-7949787145018543/9765625000000000 -2835855954977391/4882812500000000
781118837450813/976562500000000 -1172224685264289/1953125000000000
-7943614242021089/9765625000000000 355022140675017/610351562500000
4876905935924429/4882812500000000 7683092863980949/156250000000000000
-5344074179626179/9765625000000000 8173634614006047/9765625000000000
-4727431899995513/156250000000000000 -4880577127081341/4882812500000000
-5933756094276319/9765625000000000 -1551231385116529/1953125000000000
-180479473541047/195312500000000 -3733005587524789/9765625000000000
-4967988460230793/19531250000000000 188888543120411/195312500000000
4970245700871721/39062500000000000 2421562934671343/2441406250000000
1328741885744597/1953125000000000 3578706353814263/4882812500000000
8530033622923437/9765625000000000 2377286164538289/4882812500000000
253917304358367/3906250000000000 487248574027021/488281250000000
1048769027652373/1220703125000000 -4997276993063237/9765625000000000
3859472869675517/19531250000000000 4786531858576851/4882812500000000
3283054169615453/39062500000000000 486553642592689/488281250000000
6179921272227639/19531250000000000 -231597137973319/244140625000000
3972932371394873/4882812500000000 -5677205750183433/9765625000000000
3138435680615439/9765625000000000 -4623787763275497/4882812500000000
-4730589581760941/4882812500000000 967761993580187/3906250000000000
-2514074551982107/4882812500000000 8371687298802367/9765625000000000
-602334777916133/1220703125000000 -4246992224523117/4882812500000000
358585471448261/390625000000000 -3873334342916673/9765625000000000
972366801185849/2441406250000000 -8957649050049381/9765625000000000
3052494022831581/4882812500000000 3811054729433011/4882812500000000
-5758849578781237/39062500000000000 301841127533491/305175781250000
-6919444802674921/9765625000000000 689120564657303/976562500000000
-5777777281812803/9765625000000000 1574607523446943/1953125000000000
4734193896827717/4882812500000000 -4782076632418921/19531250000000000
-8412705120781957/9765625000000000 -2479608043189187/4882812500000000
1358513855062511/2441406250000000 -4057045517685133/4882812500000000
7525777549425741/9765625000000000 6223351501979017/9765625000000000
-5631411811728437/78125000000000000 4870110860040947/4882812500000000
-764594833629671/1220703125000000 1903166687152317/2441406250000000
6661565550371917/9765625000000000 3570398299165063/4882812500000000
-6034369392166791/625000000000000000 -4882584909608691/4882812500000000
-4620372948497889/4882812500000000 6316976146157487/19531250000000000
-8051066812711611/9765625000000000 2763501167806823/4882812500000000
8665301000234783/9765625000000000 -4503331013367223/9765625000000000
-407540460686347/610351562500000 7269703536179201/9765625000000000
97642532535333/97656250000000 5237652382994559/312500000000000000
-135998509817799/152587890625000 -8856517568751629/19531250000000000
-2680616252747407/39062500000000000 -2435650903406253/2441406250000000
540583856031807/976562500000000 -8132917133501561/9765625000000000
8654813844691197/19531250000000000 -8754483478141951/9765625000000000
-571716954938757/976562500000000 3958579416412551/4882812500000000
-2363890525809159/2441406250000000 -1220632720401613/4882812500000000
2321905427887499/2441406250000000 -377233237363051/1220703125000000
-14153269916141/15258789062500 -3649436592065207/9765625000000000
98133177352741/1562500000000000 4873172864230693/4882812500000000
2717908810730587/4882812500000000 -4056455300716291/4882812500000000
5421658307899743/19531250000000000 -4690917739065577/4882812500000000
-2431430687625801/2441406250000000 -3527602292706797/39062500000000000
-1285673898749369/3906250000000000 -461076045933833/488281250000000
4710487604968193/4882812500000000 -2571508843925893/9765625000000000
2099774334761021/39062500000000000 4875752913001423/4882812500000000
1711913018104063/2441406250000000 6962549298623199/9765625000000000
-1185656539946969/1953125000000000 3880170610702883/4882812500000000
-180556920757677/610351562500000 1166067284872871/1220703125000000
