500
-2260301976874609/4882812500000000 -865630241696603/976562500000000
1725546845203843/1953125000000000 -914978333422199/1953125000000000
3997790807534559/4882812500000000 5606969437886541/9765625000000000
-8165514493812003/9765625000000000 1071294631592469/1953125000000000
-2405810609328667/2441406250000000 6646065462561823/39062500000000000
-2634605744679203/9765625000000000 -1175440636864589/1220703125000000
1917151975460623/2441406250000000 -755809628895811/1220703125000000
2331046965774743/2441406250000000 5805842689657667/19531250000000000
1190835750805367/1220703125000000 -8588071145741023/39062500000000000
-6660643631262483/39062500000000000 2405653118070377/2441406250000000
-4590544658030199/9765625000000000 1077426994215091/1220703125000000
-7150299422935963/19531250000000000 -4543834729092141/4882812500000000
-949587003988487/976562500000000 -4558896281444401/19531250000000000
957875027680451/976562500000000 -760523480267901/3906250000000000
-243433831540159/244140625000000 5940413988584983/78125000000000000
1464398027582631/7812500000000000 59953338111067/61035156250000
1148866066111933/1220703125000000 -6601292121201863/19531250000000000
-330092556141471/976562500000000 2297707037442763/2441406250000000
-394796841693691/1220703125000000 -2310196158921101/2441406250000000
243481375035751/244140625000000 1147484101775301/15625000000000000
1079178329724917/1953125000000000 -8139519946343793/9765625000000000
7399720663387719/19531250000000000 1129701738614163/1220703125000000
-2379652061406599/2441406250000000 -1091275481594609/4882812500000000
-88388339880359/97656250000000 1660960944637357/3906250000000000
8794082305411861/78125000000000000 2425889765367843/2441406250000000
-5785222452227603/39062500000000000 482896551329229/488281250000000
3778584357579959/4882812500000000 -6185194633253929/9765625000000000
-6619707907332903/19531250000000000 4593808290678431/4882812500000000
4137031497477541/4882812500000000 -81050405679283/152587890625000
-770088266021883/1953125000000000 8974493478966389/9765625000000000
-4011116555350371/4882812500000000 2784385370158093/4882812500000000
-6288111278167263/9765625000000000 7471752685549131/9765625000000000
6185530882896773/19531250000000000 23157373766903/24414062500000
-779253716694629/1953125000000000 -4477346389494149/4882812500000000
-7782712044983403/9765625000000000 -5898883357508881/9765625000000000
2295316694051357/2441406250000000 -1663713619044109/4882812500000000
-2342093873696131/2441406250000000 5513972154208187/19531250000000000
3808174714031721/4882812500000000 6112172529490859/9765625000000000
-896180713605349/976562500000000 -1939938433095607/4882812500000000
2306162262368679/4882812500000000 -8607781021792509/9765625000000000
5129180249054277/9765625000000000 8310170973772833/9765625000000000
-8675761950176371/9765625000000000 1793257872119763/3906250000000000
-894172365606363/976562500000000 7851881226614949/19531250000000000
-1142522040285039/3906250000000000 -4669286691033979/4882812500000000
-5914675432725487/9765625000000000 -3885358611702997/4882812500000000
4774093040565729/4882812500000000 -8197145064679511/39062500000000000
48767558592391/48828125000000 -62240228442851/1250000000000000
7653669206515231/9765625000000000 -3032687723697641/4882812500000000
449524038078931/976562500000000 -4334750441477173/4882812500000000
-2514108270604799/39062500000000000 4872688820503901/4882812500000000
-4736558066914551/4882812500000000 -2372235729351487/9765625000000000
-2275691077012187/2441406250000000 3536539776778821/9765625000000000
5742804619658747/19531250000000000 583371398959489/610351562500000
4861952414158451/4882812500000000 7213793589329827/78125000000000000
-6596321236182231/9765625000000000 7201109483247447/9765625000000000
-223801454372627/4882812500000000 609710110667061/610351562500000
-19484838648557/19531250000000 2691311503486349/39062500000000000
1882566386092483/2441406250000000 248716810760833/390625000000000
287051590307481/976562500000000 -933421502274399/976562500000000
4877655457794449/4882812500000000 -3589679257579071/78125000000000000
4688854045675031/4882812500000000 -5450145904121313/19531250000000000
-6850555425289033/19531250000000000 457260604666217/488281250000000
-680333030103911/1220703125000000 4054159518389767/4882812500000000
-2412828085166067/2441406250000000 186229098809043/1220703125000000
363061351633597/976562500000000 -4532826853510499/4882812500000000
8664989134371827/19531250000000000 8751966777012441/9765625000000000
2614177564285717/4882812500000000 2062033800192267/2441406250000000
-1037629476636341/1220703125000000 -321496962893959/610351562500000
7337484582299631/9765625000000000 644428053743319/976562500000000
-2530461459942759/39062500000000000 -4872556552791589/4882812500000000
-8970769051444751/39062500000000000 4752308992866719/4882812500000000
-7274403770796837/9765625000000000 -130308067931409/195312500000000
-1104021549719583/1220703125000000 4166552817009561/9765625000000000
7865578230986663/9765625000000000 723491002156101/1220703125000000
4600583997791787/4882812500000000 6543986295118153/19531250000000000
2630985586015139/9765625000000000 2351134652763501/2441406250000000
-2512310592658373/9765625000000000 2359233550417401/2441406250000000
-4869370444587801/4882812500000000 -5793002864141327/78125000000000000
-8684375527056691/9765625000000000 -8932872627701307/19531250000000000
-7632838387793569/9765625000000000 6091568745934817/9765625000000000
5969932582938689/9765625000000000 -7728346304080323/9765625000000000
-3837037663376847/39062500000000000 -485919882834967/488281250000000
-4613331108222407/4882812500000000 1279758476229303/3906250000000000
-4665441888097353/19531250000000000 948292384435421/976562500000000
262042561103343/1953125000000000 4838666501343243/4882812500000000
-235726832199217/244140625000000 5083309382967167/19531250000000000
-2709578960895509/78125000000000000 -975974977815027/976562500000000
8558621667222987/9765625000000000 4702916839363227/9765625000000000
-5338189366366689/9765625000000000 255546224738233/305175781250000
-163632629847363/195312500000000 5331823118194631/9765625000000000
-4743119026183481/39062500000000000 2423341675372963/2441406250000000
2350553192714727/2441406250000000 105571410161067/390625000000000
4882651069902909/4882812500000000 1016432753759957/125000000000000000
4462660265705741/4882812500000000 7926180682318479/19531250000000000
390734858808511/1220703125000000 4625913772644983/4882812500000000
-8594387690086397/9765625000000000 -4637233213147297/9765625000000000
4864036813398493/4882812500000000 136892614473513/1562500000000000
4874350791689327/4882812500000000 -4597384152619217/78125000000000000
-4854907856118039/4882812500000000 8340399894636711/78125000000000000
779069324214611/976562500000000 2944169256658147/4882812500000000
8343869260832161/19531250000000000 551851971065951/610351562500000
7830379405396947/9765625000000000 5835459708382909/9765625000000000
4782587003281587/4882812500000000 -7873883783539797/39062500000000000
-948408223865823/976562500000000 -2328006815065729/9765625000000000
1572859598154177/4882812500000000 4622550226298307/4882812500000000
-758873599677403/976562500000000 6146423155941273/9765625000000000
-344014937991857/610351562500000 8066646427411483/9765625000000000
-4851898290719173/4882812500000000 8777292691268269/78125000000000000
4830117761634139/4882812500000000 5723329486389091/39062500000000000
-4187952167946873/19531250000000000 -596155311534003/610351562500000
-6910949091509339/9765625000000000 -3449862834055553/4882812500000000
-1660477722358587/4882812500000000 4591804835106463/4882812500000000
-6353252709328093/19531250000000000 -2308631583907971/2441406250000000
-4434413503658457/4882812500000000 4087950483422117/9765625000000000
-963346401784933/976562500000000 6404751557932279/39062500000000000
5071773667759391/9765625000000000 4172665320381191/4882812500000000
483804259386941/488281250000000 5277585933354611/39062500000000000
-6269479923301461/9765625000000000 -935924118284511/1220703125000000
-8898900770113251/9765625000000000 8044127478925923/19531250000000000
-1592222113089127/2441406250000000 3701509540784169/4882812500000000
839433978591961/4882812500000000 -2405057613953433/2441406250000000
-1499536468452813/9765625000000000 192996188584547/195312500000000
7726335360178703/39062500000000000 -1196586391505431/1220703125000000
297516623157207/305175781250000 8696576982183883/39062500000000000
-26965677436303/30517578125000 4572472094798823/9765625000000000
1104525103632529/1953125000000000 -8054069718270619/9765625000000000
6143502676153433/9765625000000000 -3795550240370973/4882812500000000
-1132659644434641/1220703125000000 -1456609100740667/3906250000000000
-1220702269135351/1220703125000000 -185025873757487/156250000000000000
-779707565978643/2441406250000000 2313551509928993/2441406250000000
1502117136558147/2441406250000000 -3849212171651449/4882812500000000
-2093945127699047/4882812500000000 88220749741411/97656250000000
2389194110817233/2441406250000000 4017688715669753/19531250000000000
1494451200160203/2441406250000000 -772225882796353/976562500000000
-4794873800135473/4882812500000000 7380160002300901/39062500000000000
-1634630277909397/1953125000000000 -5344813187022647/9765625000000000
-7091541459456489/19531250000000000 -1137396572034323/1220703125000000
-2303458690282777/2441406250000000 6472304268248533/19531250000000000
-2052444702641799/2441406250000000 -5288380047064211/9765625000000000
117635493023899/122070312500000 -5216716453548137/19531250000000000
8149389573141709/9765625000000000 -5380974003449021/9765625000000000
4050188615902027/4882812500000000 2727238545814039/4882812500000000
-4546869703668169/4882812500000000 -711936380081343/1953125000000000
8053909126244203/19531250000000000 -444834431522491/488281250000000
754886193914397/1220703125000000 7674426951363917/9765625000000000
-8325691194306327/9765625000000000 -5103949233453941/9765625000000000
-1993156093052019/2441406250000000 5639564899910167/9765625000000000
-1611767818394831/4882812500000000 4609128161566243/4882812500000000
-2387693620679759/2441406250000000 -1018594426264437/4882812500000000
-4658493155742339/4882812500000000 1462976222656417/4882812500000000
3867834186269523/4882812500000000 5960441801638877/9765625000000000
-944514262552563/976562500000000 -4962544679538429/19531250000000000
4438495864185769/9765625000000000 -8698688757751413/9765625000000000
-1243894549848853/1953125000000000 -47056145969649/61035156250000
8689130404460223/9765625000000000 8914357958913231/19531250000000000
5966970827381023/156250000000000000 -487925072684477/488281250000000
-1215898813967481/1220703125000000 -6924490515003229/78125000000000000
126795752737877/244140625000000 -8345296338707287/9765625000000000
-4836854319003207/4882812500000000 -106936776164913/781250000000000
-1130684718419827/1953125000000000 -7962803107506923/9765625000000000
758177366372589/1953125000000000 8999811590729727/9765625000000000
2588551361726371/9765625000000000 4708153393006901/4882812500000000
241995210309457/244140625000000 -645898742117461/4882812500000000
7055467271768571/9765625000000000 6751874792798483/9765625000000000
-4595565839645461/4882812500000000 825020079095043/2441406250000000
4228316566100567/9765625000000000 -4401385311963283/4882812500000000
-4574505970155939/9765625000000000 2156984683093981/2441406250000000
3413882631518781/4882812500000000 3491026108233889/4882812500000000
-4800639175913351/4882812500000000 892032181505931/4882812500000000
-932076600842889/976562500000000 1456944804783419/4882812500000000
971389743133281/976562500000000 -4015227683050301/39062500000000000
4588897271468731/4882812500000000 -6673985006951203/19531250000000000
4492265098601353/4882812500000000 7653926776806191/19531250000000000
6959748439846543/9765625000000000 -3425249381237759/4882812500000000
8622892491642487/19531250000000000 8762354872408381/9765625000000000
-1520488790620817/7812500000000000 -1197361092621169/1220703125000000
-4653141199621797/4882812500000000 591964172772437/1953125000000000
4268068436304583/4882812500000000 2371803055309779/4882812500000000
-2440322246403009/2441406250000000 4655669541376261/156250000000000000
-7422498629308087/19531250000000000 282279470348067/305175781250000
553758908331241/610351562500000 -4106739087187767/9765625000000000
-2262033055728361/2441406250000000 3674062454191599/9765625000000000
-2648649105560803/4882812500000000 -4102013630617067/4882812500000000
1166519772133267/3906250000000000 582500768753729/610351562500000
7707314153574103/9765625000000000 1499265240433237/2441406250000000
25688974260849/76293945312500 4597696343778571/4882812500000000
1527243277687341/9765625000000000 1205682895262213/1220703125000000
-1687460466467787/19531250000000000 1216138554337509/1220703125000000
-113813202854653/781250000000000 4830720852959463/4882812500000000
1474240141596301/2441406250000000 -7784169044870679/9765625000000000
-8768722280798007/9765625000000000 429848126701299/976562500000000
354613385201161/610351562500000 993535861219643/1220703125000000
388890673617879/488281250000000 2952670368913449/4882812500000000
-4863212217194299/4882812500000000 6993022180446733/78125000000000000
-3907750471220159/4882812500000000 585537160727989/976562500000000
4239842280165331/4882812500000000 -4843798240834851/9765625000000000
-8325518262624527/9765625000000000 -2552115656633261/4882812500000000
4360160640193931/4882812500000000 -8791684345434519/19531250000000000
4779113863086457/4882812500000000 -1000963832419081/4882812500000000
-1021899060003787/1220703125000000 1068338140385919/1953125000000000
-1698637491133721/2441406250000000 7014379688900793/9765625000000000
1421144504085711/4882812500000000 2335712215185297/2441406250000000
8512248282250891/9765625000000000 -1196585267070993/2441406250000000
7447414833297559/9765625000000000 6316917281507213/9765625000000000
-1415997929677757/1953125000000000 6726156273781679/9765625000000000
-4854034321853191/9765625000000000 8473829266801181/9765625000000000
-1471901275617251/2441406250000000 1558249502461091/1953125000000000
-8874839693671459/19531250000000000 -8699237710485521/9765625000000000
-821533261559661/1220703125000000 -3611535340070007/4882812500000000
4921000019674459/39062500000000000 968782310769673/976562500000000
-8013957642085893/19531250000000000 2226425840449473/2441406250000000
8925750236359101/9765625000000000 990530614076379/2441406250000000
-656905885031341/15625000000000000 4878495338062463/4882812500000000
7373637028661639/19531250000000000 -2260735511993449/2441406250000000
-11197811252409/15625000000000 6810769509439581/9765625000000000
8825486997939501/19531250000000000 -8711780900190569/9765625000000000
-201049378864543/305175781250000 7346868614110559/9765625000000000
-4859743903708981/4882812500000000 189629997846181/1953125000000000
-2424198289223791/2441406250000000 4629702561532211/39062500000000000
4524331694247087/4882812500000000 -3672754078664967/9765625000000000
-3381772471672829/19531250000000000 -4809062678373093/4882812500000000
-586747024053281/4882812500000000 969486169884251/976562500000000
2658563933980771/4882812500000000 -4095594672217081/4882812500000000
-7631847826588559/9765625000000000 3046404864443517/4882812500000000
-1468053610163267/2441406250000000 -7802853914024699/9765625000000000
7916596265776103/9765625000000000 5717948513700071/9765625000000000
7037505505695123/19531250000000000 -4554827403561871/4882812500000000
-956760936861253/976562500000000 3913199514598117/19531250000000000
-2421872469965749/2441406250000000 -4931484917429309/39062500000000000
-7011484144837501/9765625000000000 -6797537916578129/9765625000000000
6101786393925131/9765625000000000 7624672743373/9765625000000
1588479249333299/1953125000000000 -5682057154021153/9765625000000000
2313676414916609/2441406250000000 6234694793993699/19531250000000000
-6985914281283839/9765625000000000 -852976711427211/1220703125000000
4861495660125051/4882812500000000 -7292171921028453/78125000000000000
6239813958306169/19531250000000000 -462692154899067/488281250000000
1723960320573567/9765625000000000 -2403063051265417/2441406250000000
6942830639495673/9765625000000000 3433822008779179/4882812500000000
-1155738581841011/1953125000000000 3936182792431273/4882812500000000
19432104157717/24414062500000 -1182376659465283/1953125000000000
7269471250977659/9765625000000000 6520906330552089/9765625000000000
2284884041142889/2441406250000000 -3440393921793497/9765625000000000
-3986774098409301/39062500000000000 -607164367349621/610351562500000
6478794774744507/9765625000000000 -3653513716525787/4882812500000000
-4657572773018861/4882812500000000 -183237967467753/610351562500000
-479649223734763/1220703125000000 -4490082834969359/4882812500000000
4268116940834009/4882812500000000 1185857884563111/2441406250000000
4317278234058013/9765625000000000 -437974143901081/488281250000000
4736850941926959/4882812500000000 1184947705226661/4882812500000000
4668689708047699/4882812500000000 -5720411621728977/19531250000000000
2371608163194027/9765625000000000 -1184159158174697/1220703125000000
7657617021703597/9765625000000000 -6060390514607151/9765625000000000
-4276980803576999/4882812500000000 942277506129917/1953125000000000
-266033333288537/781250000000000 4590997594134763/4882812500000000
-4134005974613401/4882812500000000 -649608175749859/1220703125000000
-3792495623065841/4882812500000000 307552188403573/488281250000000
6407040065306679/9765625000000000 1842506262577213/2441406250000000
4537517063932429/4882812500000000 90177558248689/244140625000000
-4881248352951933/4882812500000000 -7909226310415081/312500000000000000
4599318062813193/4882812500000000 3279104308945689/9765625000000000
-182303618799001/244140625000000 -649554128284061/976562500000000
-7500316961340879/19531250000000000 -2254214705425159/2441406250000000
3121231529547963/4882812500000000 7509932529420469/9765625000000000
4395845354878629/4882812500000000 8502612799508847/19531250000000000
243502892525569/244140625000000 176347981863083/2441406250000000
4779022298307821/4882812500000000 8011207279536869/39062500000000000
242276735390663/244140625000000 -4817642945895047/39062500000000000
-172979898022739/195312500000000 4534569311492773/9765625000000000
6488439619290403/78125000000000000 -4865943420982053/4882812500000000
-1644662762955191/2441406250000000 -7217255848243331/9765625000000000
-4672371253200601/4882812500000000 -1134422787478007/3906250000000000
8686909382696849/9765625000000000 4461506137778861/9765625000000000
-7180563726919879/19531250000000000 -908170181086869/976562500000000
4869441904415689/4882812500000000 -1155521061984609/15625000000000000
-3452861968153743/4882812500000000 -431559710147277/610351562500000
3274652609273473/4882812500000000 -905487030509503/1220703125000000
-5661209907510089/9765625000000000 -3978634628353507/4882812500000000
5943495117978173/19531250000000000 930248074904041/976562500000000
-4879106880078713/4882812500000000 -6086225269821471/156250000000000000
-4675046980993753/4882812500000000 2818363805939503/9765625000000000
6747014320263751/19531250000000000 -1145554458283493/1220703125000000
-4878874832256017/4882812500000000 1568454655208317/39062500000000000
4233947537956801/4882812500000000 -1216094790300677/2441406250000000
-4834920119647039/9765625000000000 -8484749794617237/9765625000000000
971020195533409/976562500000000 -8311571219935797/78125000000000000
1883175967731343/2441406250000000 621496613293837/976562500000000
-2401626517714469/4882812500000000 -4251358368753089/4882812500000000
-869933569087241/2441406250000000 912463045863377/976562500000000
-8494565935884859/39062500000000000 -1191490521942091/1220703125000000
3113162348387/3906250000000 -5898627623802389/9765625000000000
-550256445929171/610351562500000 -338043307343941/781250000000000
7044198508634807/78125000000000000 -1215730925290523/1220703125000000
-1786251551975879/1953125000000000 3949691945863511/9765625000000000
4753970200798271/4882812500000000 1782851820707607/7812500000000000
-8594940147055771/9765625000000000 4636209174439169/9765625000000000
-912927275276737/976562500000000 -6935073365496369/19531250000000000
-941095264188627/1220703125000000 6219740563626127/9765625000000000
4621298871074273/4882812500000000 -197066559756941/610351562500000
7166665608063453/9765625000000000 -6633727135089707/9765625000000000
-2530224660993403/19531250000000000 19366664393421/19531250000000
6830716171893959/9765625000000000 -697916529533807/976562500000000
4179540437069683/4882812500000000 5049078983361467/9765625000000000
-1717597833537843/1953125000000000 4649072347928961/9765625000000000
3037839661610187/19531250000000000 2411694349780513/2441406250000000
1573449434712091/4882812500000000 231117474385649/244140625000000
-4882811824459217/4882812500000000 -2630121126248441/5000000000000000000
-8577528659527351/19531250000000000 -4386739454434573/4882812500000000
-4664959250089797/4882812500000000 5768900214297893/19531250000000000
266618053425891/1562500000000000 2405601101419123/2441406250000000
-6350894329339571/78125000000000000 4866652214231807/4882812500000000
4330526820199851/9765625000000000 8752940597316697/9765625000000000
-1931013373006231/2441406250000000 2987742847575849/4882812500000000
4652195171201529/9765625000000000 8586297905947253/9765625000000000
-5150678551232163/1250000000000000000 -2441385523748321/2441406250000000
3561783349467053/4882812500000000 166999680251307/244140625000000
931209010229977/976562500000000 -2941497844173213/9765625000000000
8260777985182639/9765625000000000 -520835662374869/976562500000000
6380597286068187/39062500000000000 -301077054679011/305175781250000
1800287847806463/15625000000000000 -4850293852497017/4882812500000000
-7317173200334603/78125000000000000 -243067445817761/244140625000000
-729685685122979/976562500000000 -3245123716181167/4882812500000000
967781551708027/976562500000000 653321983784671/4882812500000000
4196839214830591/4882812500000000 -2495675963545027/4882812500000000
4645033472909579/4882812500000000 3010330178373011/9765625000000000
1697653847501179/1953125000000000 -1207184663593253/2441406250000000
700420007199651/1220703125000000 7998111508696863/9765625000000000
318031505241601/1220703125000000 -4714186387589743/4882812500000000
-2440477997852687/2441406250000000 8616615024350619/312500000000000000
-5848553827418667/19531250000000000 2329378084550837/2441406250000000
-754012280451241/976562500000000 387872702486231/610351562500000
1562269425626427/1953125000000000 5860911847523971/9765625000000000
4848511636277917/4882812500000000 4621984495232417/39062500000000000
6530583078896861/19531250000000000 -4601774190544107/4882812500000000
4524546725434193/19531250000000000 4749988180852813/4882812500000000
-159326284359881/488281250000000 4615557541767157/4882812500000000
-4692167595727083/4882812500000000 1080865183457023/3906250000000000
-7637389476681701/9765625000000000 -380366361336429/610351562500000
5591744778201629/9765625000000000 -2001559110669727/2441406250000000
-1219961294612471/1220703125000000 5446485030186281/156250000000000000
-4701557489960197/9765625000000000 -8559368481916419/9765625000000000
4670166972030509/9765625000000000 -8576536136108819/9765625000000000
7638110635756821/19531250000000000 -1123486816508721/1220703125000000
946449485518777/976562500000000 4812803248315567/19531250000000000
-1194269235960723/1220703125000000 1617024453701279/7812500000000000
4858692571325803/9765625000000000 -338846367873037/390625000000000
-5162700959528637/19531250000000000 -58864270964163/61035156250000
2365327369910999/9765625000000000 1184355429084839/1220703125000000
-3236267508418197/4882812500000000 7312572878026701/9765625000000000
392447195577047/610351562500000 1869820220363027/2441406250000000
1414686561884419/3906250000000000 -2275673920969247/2441406250000000
-4576053630116123/4882812500000000 1362724584812599/3906250000000000
4230894451586143/9765625000000000 -440076594981381/488281250000000
-96000050731559/97656250000000 71636127600601/390625000000000
-4506623465628251/4882812500000000 939707780270689/2441406250000000
2135841682178141/39062500000000000 975101625011039/976562500000000
-129119023888729/152587890625000 -5203850207013497/9765625000000000
-4696886187455117/4882812500000000 -5338341393728333/19531250000000000
-79627986785659/122070312500000 -1480371405446453/1953125000000000
-8160369962166167/39062500000000000 -2387538668151013/2441406250000000
2437992829926583/19531250000000000 2422311388180353/2441406250000000
-3475690546224889/4882812500000000 6858989178308763/9765625000000000
7319724451206701/78125000000000000 -4861333913423997/4882812500000000
2883641815780461/4882812500000000 1576145566294617/1953125000000000
-979696474782769/2441406250000000 -559053848861923/610351562500000
-481026777827639/610351562500000 3005512469941331/4882812500000000
-6409986612798403/9765625000000000 7367462471188453/9765625000000000
-4363683385690289/4882812500000000 -2190918807168989/4882812500000000
-303631088159121/305175781250000 7850563655534469/78125000000000000
-6007443408241341/19531250000000000 929220574270821/976562500000000
-892830811269731/976562500000000 -3956355126295969/9765625000000000
5689619473079543/39062500000000000 -4830740006234737/4882812500000000
8605091227184577/9765625000000000 923468171892373/1953125000000000
-1792853800849407/1953125000000000 -7748370889450469/19531250000000000
-445600633023421/488281250000000 7985852986444367/19531250000000000
4774349586140969/4882812500000000 -4093788347185149/19531250000000000
1064684530598123/3906250000000000 -4697944349793631/4882812500000000
-2282705551420899/4882812500000000 8632754664802761/9765625000000000
-7598204658100343/9765625000000000 -6134714142830719/9765625000000000
-8189355365705831/9765625000000000 16624850309127/30517578125000
-4817968095573999/4882812500000000 1586242528981373/9765625000000000
-6445182905919113/39062500000000000 2407944633427711/2441406250000000
-2639645122326999/9765625000000000 4701055872588633/4882812500000000
-7869140285907039/39062500000000000 -956541797770331/976562500000000
2191077109856333/2441406250000000 -4307473646958609/9765625000000000
-1713296992895929/78125000000000000 4881638204159051/4882812500000000
-589183409965379/610351562500000 2549575739715617/9765625000000000
-1252773146696247/1953125000000000 1873022585847949/2441406250000000
81943170715163/152587890625000 -4118983161638003/4882812500000000
-6004525931250989/312500000000000000 4881911058498613/4882812500000000
-6478937433911881/19531250000000000 575791825962873/610351562500000
-4590064719178573/4882812500000000 -1665281893226603/4882812500000000
2318276779678203/2441406250000000 1224870017953107/3906250000000000
408492496822649/488281250000000 -2674929141886951/4882812500000000
8498860692788823/78125000000000000 -1213458564385939/1220703125000000
-704157619955073/976562500000000 -845795079593619/1220703125000000
