500
5617899897725223/9765625000000000 -7987905381247573/9765625000000000
1030638464748431/15625000000000000 -4872178764533621/4882812500000000
2372468412435929/2441406250000000 4608570169814009/19531250000000000
403614734661433/610351562500000 7325557248937131/9765625000000000
-8444061178779421/9765625000000000 -1226408946111963/2441406250000000
5127803773284629/19531250000000000 4711524136526761/4882812500000000
-2392942112679641/2441406250000000 -1936150915206187/9765625000000000
-4765481903898851/4882812500000000 4255894986991727/19531250000000000
4824598047719837/4882812500000000 -6013912340401037/39062500000000000
-324994951681741/390625000000000 -1354480008711583/2441406250000000
-3263425320850211/4882812500000000 7264134658826183/9765625000000000
-459761549474943/488281250000000 -1315456343046613/3906250000000000
-233158058376083/244140625000000 5792113031872599/19531250000000000
-4777270008229623/4882812500000000 8077818234651199/39062500000000000
7319557055700563/78125000000000000 4861334897974729/4882812500000000
124844245670159/305175781250000 8911076248547487/9765625000000000
-3936102655949091/9765625000000000 8937255032864147/9765625000000000
-2032282957152561/2441406250000000 -2705764557093839/4882812500000000
8580106806558753/9765625000000000 -4663603631170767/9765625000000000
-6472950725636117/9765625000000000 -1828051225761191/2441406250000000
6136371247479677/9765625000000000 379843321494961/488281250000000
1213535580062449/2441406250000000 1694753480307799/1953125000000000
4509605327214223/39062500000000000 970032978190291/976562500000000
-1610645321251533/1953125000000000 -2761927446045997/4882812500000000
-1285960099377859/125000000000000000 -2441277051786349/2441406250000000
-2837080077285803/4882812500000000 -1987009973881877/2441406250000000
-949187310057647/1220703125000000 -3070269225485723/4882812500000000
-80276112272003/390625000000000 4778592176695009/4882812500000000
4807413597352649/4882812500000000 1367632618875219/7812500000000000
-5557519582039381/9765625000000000 8030031614873869/9765625000000000
-3550474217225651/4882812500000000 83800323474063/122070312500000
-1193876777891951/1220703125000000 127254035884033/610351562500000
7628688052852361/9765625000000000 243870622200847/390625000000000
-5108018258928163/78125000000000000 19489458327623/19531250000000
-45350865726923/390625000000000 4849793642562579/4882812500000000
-893057648785537/976562500000000 -3951232116086051/9765625000000000
-2634664756162807/9765625000000000 -4701754280671699/4882812500000000
1510800726813419/78125000000000000 -976379881418141/976562500000000
2887939983071437/4882812500000000 -314977185859127/390625000000000
477975305654193/610351562500000 -1518254982700717/2441406250000000
-3323268638444633/4882812500000000 -7154786780019823/9765625000000000
2059580202565943/39062500000000000 -487602078357573/488281250000000
-8711035305501391/9765625000000000 88284303354409/195312500000000
-5856703799031091/9765625000000000 1562900537475623/1953125000000000
-861470095189947/1953125000000000 8764368974316439/9765625000000000
-3453715957085707/9765625000000000 -4567255131049627/4882812500000000
-8198542181066969/9765625000000000 -663222928041199/1220703125000000
6424501942169891/39062500000000000 602040127157871/610351562500000
-346971742398759/976562500000000 456422207605803/488281250000000
692262127097463/15625000000000000 4878017877461163/4882812500000000
-2100610019801813/9765625000000000 4768513111687259/4882812500000000
-7489740661598621/156250000000000000 4877199652466719/4882812500000000
6366033453571577/9765625000000000 7405474306797137/9765625000000000
5673655098830607/156250000000000000 4879592401993159/4882812500000000
-1453879636581031/19531250000000000 2434632802667693/2441406250000000
1759819001437281/1953125000000000 4235960185735021/9765625000000000
1634749669212431/1953125000000000 -5343900225104431/9765625000000000
2385108433371357/2441406250000000 -260634916406021/1220703125000000
-6117709211380831/9765625000000000 1522380578510001/1953125000000000
8152064405488419/9765625000000000 -537692082602987/976562500000000
4718632060769417/78125000000000000 4873898167340571/4882812500000000
215411827072931/781250000000000 4693534895441871/4882812500000000
5540837455789983/9765625000000000 8041551587171457/9765625000000000
3033072171535927/39062500000000000 4868071004406311/4882812500000000
1993825304824211/2441406250000000 -5635778748505593/9765625000000000
-8066197476301511/9765625000000000 -5504896903115637/9765625000000000
8372646967859747/9765625000000000 2513275471979443/4882812500000000
-2674230000525291/4882812500000000 -8170765402199907/9765625000000000
4072580802668319/78125000000000000 1219043405247883/1220703125000000
4694225010290753/19531250000000000 94793720535073/97656250000000
6877229625091923/9765625000000000 -6933335728520797/9765625000000000
-4554039612903963/4882812500000000 -1761414520849017/4882812500000000
-300125755957333/305175781250000 -56615144705293/312500000000000
697394818655819/1220703125000000 -8015012259690817/9765625000000000
4294283040848339/4882812500000000 -1162001621689767/2441406250000000
-165972503694111/305175781250000 8195086011174837/9765625000000000
-7726716854334561/19531250000000000 -4484470239165953/4882812500000000
4924229443906473/78125000000000000 2436551816657627/2441406250000000
-8653839118783741/9765625000000000 4525317684630909/9765625000000000
1632987075489407/2441406250000000 -1451910231676571/1953125000000000
5604711193726651/9765625000000000 7997164752306919/9765625000000000
-7634902494410997/78125000000000000 -971887973297723/976562500000000
-180310429180429/1953125000000000 194478415634069/195312500000000
-5767880563580843/9765625000000000 -7880290949253799/9765625000000000
5905052459303497/9765625000000000 3889016170366829/4882812500000000
6310116551458619/9765625000000000 1863294473969979/2441406250000000
5088274866842229/19531250000000000 4714201850803867/4882812500000000
6405025021108483/9765625000000000 921472040063473/1220703125000000
-7009442962656351/19531250000000000 2278765550947237/2441406250000000
-2204698930242089/2441406250000000 -2097395627466073/4882812500000000
6255760249040143/9765625000000000 937357450388743/1220703125000000
-1985427794891427/2441406250000000 -5683014620866821/9765625000000000
-4792419564661559/4882812500000000 -7481487023977469/39062500000000000
7797819991040861/19531250000000000 8953543013101343/9765625000000000
-149162140161513/152587890625000 -514424337296529/2441406250000000
-3004914481885869/9765625000000000 464591004532959/488281250000000
-5231914357176311/9765625000000000 -8245877988413203/9765625000000000
-4505664526559489/9765625000000000 -1732817576258141/1953125000000000
-10321647849237/38146972656250 -4700677110574329/4882812500000000
7874563756850961/9765625000000000 5775697125015671/9765625000000000
7547943950087569/9765625000000000 -3098224240067263/4882812500000000
-4994744385683079/9765625000000000 1678332031063131/1953125000000000
7758434887838849/9765625000000000 1482694332368231/2441406250000000
-4809419905581649/4882812500000000 3373634436512069/19531250000000000
-4165726215161781/9765625000000000 -8832562297597391/9765625000000000
5454413157287837/156250000000000000 121995913270409/122070312500000
-2568272411609277/78125000000000000 1220043344378809/1220703125000000
608414315371771/610351562500000 1554900612134427/19531250000000000
-1135502930901021/9765625000000000 -1212423095077453/1220703125000000
-4643879299477931/4882812500000000 -6034889178152801/19531250000000000
12933775020497/15258789062500 2590777141129479/4882812500000000
-7996480472358911/39062500000000000 -2389703830944249/2441406250000000
3457817558872669/4882812500000000 6895028829441717/9765625000000000
-610161342223493/610351562500000 -1560269247640673/62500000000000000
680248795825967/1220703125000000 8108771330502149/9765625000000000
-622991263240043/976562500000000 940043385246149/1220703125000000
1096514628850609/19531250000000000 1218777855821433/1220703125000000
-4742167448264299/4882812500000000 -1163488634572217/4882812500000000
-7585085440142953/9765625000000000 -76886595168587/122070312500000
7429159812937191/19531250000000000 -4515786967934957/4882812500000000
-24772068146889/39062500000000 -7550759671946457/9765625000000000
7310957876232149/19531250000000000 905565598803393/976562500000000
2107527521414739/2441406250000000 1232392885413783/2441406250000000
-6346379912899801/19531250000000000 -4617853861397913/4882812500000000
-1342184755427751/39062500000000000 -19519717251617/19531250000000
351280651953581/976562500000000 911194940706607/976562500000000
664154928748809/976562500000000 -1431883440821793/1953125000000000
5148622268980771/9765625000000000 1659627914587849/1953125000000000
2715132008439791/9765625000000000 2345147780756187/2441406250000000
-5706389002489973/39062500000000000 -4830430931219837/4882812500000000
-1494695226794227/1953125000000000 -3143031423466399/4882812500000000
1203241452256877/1220703125000000 658346064030613/3906250000000000
4510238728253637/4882812500000000 7482891980315911/19531250000000000
-4637079818864671/4882812500000000 764746471654861/2441406250000000
1194107717791211/1220703125000000 2027378645581231/9765625000000000
-2810077721135843/9765625000000000 1169073450174599/1220703125000000
-66188362207579/76293945312500 4857033831986053/9765625000000000
516353863611377/7812500000000000 2436067987555667/2441406250000000
4765446385960949/4882812500000000 1064132817221601/4882812500000000
507711497723239/976562500000000 -260690068219989/305175781250000
4106926597341869/78125000000000000 4876061094025797/4882812500000000
1898080454313237/2441406250000000 3070996624220299/4882812500000000
-1039513139180783/2441406250000000 883617737351131/976562500000000
-8997937939786891/9765625000000000 -7590663863554661/19531250000000000
-7187123096990363/9765625000000000 -6611557549423029/9765625000000000
-5626872061469657/19531250000000000 -233789447662833/244140625000000
3494888804949/3814697265625 1957047363218303/4882812500000000
-264871212841461/2441406250000000 4853991231202197/4882812500000000
-4870041868425933/4882812500000000 -112933304464683/1562500000000000
-2480228972022577/39062500000000000 4872960102853841/4882812500000000
-7094513995525601/19531250000000000 -35541379947963/38146972656250
-1512420858053257/3906250000000000 -9003947818396609/9765625000000000
-1404121173040507/31250000000000000 121947027977809/122070312500000
-1392325315381183/3906250000000000 2281054724403197/2441406250000000
-8075018237506541/19531250000000000 2222975929871503/2441406250000000
-8252338237915971/9765625000000000 -2610859305269767/4882812500000000
-2741132775841/6103515625000 -68166952781651/76293945312500
8640898250155879/9765625000000000 4549979018751413/9765625000000000
-944417814285219/1220703125000000 3093712621289819/4882812500000000
2976514886926397/4882812500000000 967671723715673/1220703125000000
-1068791308147091/1220703125000000 4717974202652631/9765625000000000
-4848540054177531/4882812500000000 -2310038105979727/19531250000000000
-4841147415560903/4882812500000000 5092109101512981/39062500000000000
4569467584013519/4882812500000000 -6883980138037473/19531250000000000
-1541211658803717/2441406250000000 -3786888485449001/4882812500000000
29994987435723/61035156250000 8505006190246659/9765625000000000
486743823282147/488281250000000 6194768576384237/78125000000000000
6778061891424571/19531250000000000 4579353144539889/4882812500000000
4348276477896791/4882812500000000 4442679183522361/9765625000000000
147123101905711/195312500000000 1605739974566427/2441406250000000
-1167153612317041/2441406250000000 2144345336645743/2441406250000000
-4388421469170011/9765625000000000 -2181014509487969/2441406250000000
5152026449863183/19531250000000000 4709872278140951/4882812500000000
4878707974380903/4882812500000000 -6405310666101627/156250000000000000
-8851894019174047/19531250000000000 -8705080396466921/9765625000000000
963778336421871/976562500000000 -3149960929925383/19531250000000000
336034493783881/390625000000000 -4979251299920177/9765625000000000
1606791071318811/3906250000000000 1780239556606789/1953125000000000
-1451155740661503/2441406250000000 7853265811249969/9765625000000000
-1325988095716327/2441406250000000 4099863435558629/4882812500000000
-144737627759503/305175781250000 -8597422591092623/9765625000000000
-7484621931019141/9765625000000000 6272787752692761/9765625000000000
-925254346544169/9765625000000000 -4860847046421697/4882812500000000
-1191478594614779/1220703125000000 531017430823347/2441406250000000
5457648248054199/19531250000000000 2344154305671247/2441406250000000
-8551445226053363/19531250000000000 -43899210635579/48828125000000
6908390316846253/9765625000000000 6902287654881527/9765625000000000
2788890058831053/4882812500000000 -4007985797119243/4882812500000000
4523054392037641/4882812500000000 -1839520828048777/4882812500000000
447090021506767/4882812500000000 486230073348259/488281250000000
8615420150717281/9765625000000000 4598039502574943/9765625000000000
-1157633142177987/1220703125000000 -6196806971664269/19531250000000000
-8726466916546139/39062500000000000 951882241076997/976562500000000
-1124879505745139/1220703125000000 -7585454998645131/19531250000000000
-1167859035340479/1220703125000000 2842212016957179/9765625000000000
1121870670732957/7812500000000000 2416103252466059/2441406250000000
-949663660690171/976562500000000 -455250471590283/1953125000000000
-609625396398653/610351562500000 7619627933652937/156250000000000000
1396755530741019/1953125000000000 -3413000194998323/4882812500000000
7203387720591279/9765625000000000 -6593833254447657/9765625000000000
-1963964371839639/2441406250000000 1450278739995727/2441406250000000
-573303916911233/610351562500000 3350525640449559/9765625000000000
1206025667727287/3906250000000000 -2322132905535319/2441406250000000
4859474196977879/9765625000000000 2117677710511139/2441406250000000
1029511136956761/1220703125000000 -2623655276950119/4882812500000000
-835279130010523/976562500000000 79054330632643/152587890625000
3451745210543367/4882812500000000 3453594201936177/4882812500000000
1208772472957459/1220703125000000 -1362003888513091/9765625000000000
-6403347777423573/625000000000000000 2441278112691233/2441406250000000
-2413538559442223/2441406250000000 5885218900253651/39062500000000000
-4764468402859661/78125000000000000 4873723977969031/4882812500000000
-6647112224682513/9765625000000000 -1788563157836153/2441406250000000
-4634395441382347/4882812500000000 3075214986338857/9765625000000000
2353530086253827/2441406250000000 2596491819781811/9765625000000000
-11619516480219/19073486328125 -3872161572616453/4882812500000000
-3578775224864289/19531250000000000 4800143841935869/4882812500000000
486553311631017/1953125000000000 -4728876148572387/4882812500000000
-5139059275324533/312500000000000000 2441076103549539/2441406250000000
42354036132051/78125000000000 -8205991759383923/9765625000000000
-5538998529590501/9765625000000000 -8042818344947203/9765625000000000
-172065764178633/195312500000000 4620699474612327/9765625000000000
-1177029367235933/1220703125000000 51776254152391/195312500000000
186428409764967/244140625000000 788179751197279/1220703125000000
-4095173588810879/19531250000000000 -1193568834158727/1220703125000000
1108181393325931/3906250000000000 146318776511151/152587890625000
-6464429805564891/78125000000000000 -486606824903367/488281250000000
3171035291248893/9765625000000000 -1154555967287039/1220703125000000
1772905611409279/1953125000000000 2048632102554181/4882812500000000
-4562480804155431/4882812500000000 -3478865804752731/9765625000000000
-2314608112326377/19531250000000000 -18939077477774/19073486328125
-4882446474754329/4882812500000000 7652571088824289/625000000000000000
-754979220351857/9765625000000000 -2434099397331869/2441406250000000
73926884156091/4882812500000000 2441126416531681/2441406250000000
-118812908293599/122070312500000 8963736459002119/39062500000000000
6155216404018587/9765625000000000 3790802773171057/4882812500000000
-4866135644138817/4882812500000000 6451429420483109/78125000000000000
-4853679267116261/4882812500000000 8521490680815939/78125000000000000
-7955802877154361/9765625000000000 5663270452705521/9765625000000000
-5096906310604707/9765625000000000 -8330004663956853/9765625000000000
-1648646632525947/4882812500000000 36768527577779/39062500000000
3622532714010771/4882812500000000 6548011803922777/9765625000000000
3761595799641617/4882812500000000 -6226477318765337/9765625000000000
3415134554526823/4882812500000000 -3489801410486437/4882812500000000
-7732827312334417/39062500000000000 239309087531789/244140625000000
-1757448628567439/1953125000000000 -8520983414908329/19531250000000000
2093658723258091/2441406250000000 -5023238203492823/9765625000000000
4465269943301557/4882812500000000 -7902629682432511/19531250000000000
-1256256002360471/1953125000000000 3738748221462539/4882812500000000
4340356693366599/9765625000000000 -2187017595593551/2441406250000000
-3519751926087783/4882812500000000 6768516614135653/9765625000000000
7175778958398961/9765625000000000 1324773610558781/1953125000000000
2330400308110621/4882812500000000 2145407438816353/2441406250000000
-147079853366447/152587890625000 -1300075015323963/4882812500000000
-2766301880445371/39062500000000000 4870553228581053/4882812500000000
1219137559479547/1220703125000000 -7910907894135989/156250000000000000
-3322317422599371/9765625000000000 -2295779260187563/2441406250000000
1141301805187117/1220703125000000 6929058743329921/19531250000000000
1706599171163471/15625000000000000 1213400077359277/1220703125000000
-4657689616554081/4882812500000000 -5862129778161591/19531250000000000
-8818247447360483/9765625000000000 4195943707647341/9765625000000000
-4358298509740337/4882812500000000 -550402807618623/1220703125000000
66301407680089/488281250000000 -1209397325223397/1220703125000000
-8942791390534079/9765625000000000 3923507841971843/9765625000000000
-472665936548429/39062500000000000 610306878246803/610351562500000
-8578602877913001/19531250000000000 -4386608165952103/4882812500000000
-4779117784893051/4882812500000000 -320302434407513/1562500000000000
-4713702168017647/4882812500000000 -1273919063905547/4882812500000000
5536888850666831/9765625000000000 -8044270849243351/9765625000000000
-6277594086710667/9765625000000000 -3740295580670071/4882812500000000
-4615424407126557/4882812500000000 6374593887935731/19531250000000000
-2441400199350359/2441406250000000 -5565904039279019/2500000000000000000
2288661393082269/39062500000000000 -4874424541801407/4882812500000000
7905419463181717/9765625000000000 5733391208680313/9765625000000000
3562817781071613/9765625000000000 4546255632372231/4882812500000000
-974318277995983/976562500000000 5293443231284407/78125000000000000
622259782082887/3906250000000000 -4820461243831821/4882812500000000
-44061050367319/390625000000000 -37903523807411/38146972656250
976558781328517/976562500000000 -1379839184189047/500000000000000000
-1300965989112573/2441406250000000 -1652721774085191/1953125000000000
4699528597146287/4882812500000000 1060200396079307/3906250000000000
-2430017348747939/2441406250000000 942169091601717/9765625000000000
486173151440367/488281250000000 7251806364946161/78125000000000000
4776092418258107/4882812500000000 -8122262236253843/39062500000000000
2066490668450819/2441406250000000 -5200124298121729/9765625000000000
1646203778842537/3906250000000000 -4428036066683611/4882812500000000
4716631170107163/9765625000000000 4275535698769177/4882812500000000
-1963942452193253/4882812500000000 558804359137511/610351562500000
8915641823051933/9765625000000000 3984816498117851/9765625000000000
1219667496680467/1220703125000000 3217435334046077/78125000000000000
-8485339701458609/9765625000000000 -2416942375785743/4882812500000000
961829828903433/1220703125000000 -1503328972136649/2441406250000000
2404595718687721/2441406250000000 -3378841526514031/19531250000000000
4817112787285841/9765625000000000 -8494872337780729/9765625000000000
-5492416872920587/9765625000000000 31541798917617/38146972656250
-4641325428883249/4882812500000000 6066242558101973/19531250000000000
-1337667416811081/31250000000000000 -1219584265920277/1220703125000000
4881349700790443/4882812500000000 -3824369354454297/156250000000000000
1576335375616273/2441406250000000 -7457217991846307/9765625000000000
-8461311230511603/9765625000000000 -304738898876481/610351562500000
1093943930087597/1220703125000000 541666684603427/1220703125000000
-7876799411444637/19531250000000000 1117030378102131/1220703125000000
8196610137119351/19531250000000000 -4432023443237949/4882812500000000
-7282452228641401/9765625000000000 -6506406164556659/9765625000000000
-466267159267737/488281250000000 -1449603921419823/4882812500000000
224325691733539/390625000000000 399737950594803/488281250000000
-142496836916123/152587890625000 -3492380857987681/9765625000000000
2291438806611213/2441406250000000 6739840582543147/19531250000000000
-7715087265238101/19531250000000000 -4485721479401759/4882812500000000
-2438875279835179/2441406250000000 1778221813687063/39062500000000000
3481994738946353/4882812500000000 3423093710097077/4882812500000000
6406723815333563/39062500000000000 -4816691026076729/4882812500000000
-567280488134953/1953125000000000 -467231882567851/488281250000000
4794940710200897/19531250000000000 -473338059786659/488281250000000
2387977336935657/4882812500000000 -8518080100219283/9765625000000000
5695869972609/312500000000000 488200135925737/488281250000000
-1653262777082601/19531250000000000 608161009301631/610351562500000
-4678833196446943/4882812500000000 -5586237130637873/19531250000000000
1803378479886091/4882812500000000 36300685585539/39062500000000
-1690241083090031/2441406250000000 -3523378809366771/4882812500000000
6388767120655113/9765625000000000 7385870721767419/9765625000000000
149912551297957/152587890625000 -3641349904886941/19531250000000000
-5547295022791253/19531250000000000 4681728076339811/4882812500000000
4495146146839359/4882812500000000 7626814830542579/19531250000000000
8835491665195877/19531250000000000 1741849056596909/1953125000000000
4787797259148039/4882812500000000 -383427764346981/1953125000000000
5929255155637213/9765625000000000 1939899561510443/2441406250000000
-2440487400597157/2441406250000000 8572871133681247/312500000000000000
466797707678373/488281250000000 5729709131574307/19531250000000000
-8653634253727047/9765625000000000 -1131427357460117/2441406250000000
-456972043170929/610351562500000 -6473687426129931/9765625000000000
7042293104373049/19531250000000000 -4554364900802579/4882812500000000
-4743727337925477/4882812500000000 1157112290823461/4882812500000000
2018166657209173/4882812500000000 4446218759112669/4882812500000000
-323796430677661/610351562500000 8278123865925727/9765625000000000
-6795334283110023/39062500000000000 2404181203385889/2441406250000000
-7972549889236899/19531250000000000 8914989832104811/9765625000000000
-183224272411353/1562500000000000 -4849125158694191/4882812500000000
200695043749803/305175781250000 7356782383680519/9765625000000000
6277559830671403/9765625000000000 748061990833419/976562500000000
4706668263727367/4882812500000000 -259933204141207/976562500000000
7068760502439229/9765625000000000 1684489102810183/2441406250000000
-2419264381303697/2441406250000000 1312245897044019/9765625000000000
-6904394571939997/9765625000000000 1381256923755903/1953125000000000
-1136802477166637/1220703125000000 -7115886403456439/19531250000000000
18870507221343/19073486328125 -1136729512039711/7812500000000000
4795034231758593/19531250000000000 1183343669172303/1220703125000000
4784328387053293/4882812500000000 1561176823803201/7812500000000000
-2833496805270249/4882812500000000 -7953151265927121/9765625000000000
2401351134154041/19531250000000000 -1211441611671099/1220703125000000
-959070946592331/976562500000000 -1472026865162239/7812500000000000
-1010172550141299/7812500000000000 -2420911253184433/2441406250000000
620128734541199/3906250000000000 4820890318300969/4882812500000000
3641050475706379/4882812500000000 -6506799318717183/9765625000000000
-48028781473221/76293945312500 -7587714591724059/9765625000000000
4910527482892771/19531250000000000 -4725968461610903/4882812500000000
-7624475163150319/39062500000000000 957779425525687/976562500000000
-7678060604102443/9765625000000000 -3017234536804979/4882812500000000
5525988839763579/9765625000000000 4025881238419527/4882812500000000
-237417055928431/244140625000000 4552123955898841/19531250000000000
7691248993545867/19531250000000000 8976558576116179/9765625000000000
6782245657221847/9765625000000000 -7026277498485269/9765625000000000
-5724487913253889/39062500000000000 -4830096311767839/4882812500000000
1880127381066823/2441406250000000 6229716537373909/9765625000000000
-175945704258737/195312500000000 2119858752539167/4882812500000000
1174127144004293/1220703125000000 -5343654338451781/19531250000000000
5775336581982221/9765625000000000 -7874828188947547/9765625000000000
-855167986077523/19531250000000000 4878129856039147/4882812500000000
3231436163831687/4882812500000000 28598102287061/38146972656250
-3763998220532129/9765625000000000 -2252772583901557/2441406250000000
-6402269603275763/78125000000000000 608298657243491/610351562500000
37229112375207/156250000000000 -1185546699746543/1220703125000000
-970110491528467/976562500000000 8965694844736547/78125000000000000
1949443125740897/2441406250000000 -5878960421082113/9765625000000000
7109927473585277/9765625000000000 -418406402695199/610351562500000
6583368260052881/9765625000000000 -3606476604428251/4882812500000000
-3197987428335443/39062500000000000 121660539781893/122070312500000
-4631912010535121/4882812500000000 -1545072502123039/4882812500000000
3622324635530349/9765625000000000 226724221075207/244140625000000
5667556183595187/9765625000000000 7952750376216831/9765625000000000
5556428383104779/78125000000000000 -4870447284637753/4882812500000000
-1858821785252849/2441406250000000 -158279690681037/244140625000000
1184613327779299/1220703125000000 -4714094828946451/19531250000000000
-7642462468660013/39062500000000000 299278069518299/305175781250000
6282888893757481/19531250000000000 4623276933837073/4882812500000000
477657670191009/488281250000000 8104015482417493/39062500000000000
-609472768939791/610351562500000 32741010477007/610351562500000
-858254192095307/19531250000000000 -4878095980402157/4882812500000000
112831193133099/244140625000000 2165035025849511/2441406250000000
-8607607242796847/9765625000000000 461264882625767/976562500000000
