5000
6964014877432849/9765625000000000 -6846161583509327/9765625000000000
-857081901463057/1220703125000000 6953683264891429/9765625000000000
-1175516295696527/2441406250000000 -1711817918558579/1953125000000000
-8094753866831081/78125000000000000 -2428265879285739/2441406250000000
5023052594126863/9765625000000000 8374746221663101/9765625000000000
5801733289163927/9765625000000000 3927700423976863/4882812500000000
-1216316029444123/1220703125000000 -827195199291639/9765625000000000
1163011712600813/9765625000000000 4848062380915141/4882812500000000
-3775500161373171/9765625000000000 -9006277264891203/9765625000000000
-2858232098743749/9765625000000000 -4668991885577011/4882812500000000
-1101521820890953/1220703125000000 -263042675950997/610351562500000
-3937615627871803/9765625000000000 -111707356802107/122070312500000
3707090217571167/4882812500000000 3177945882003721/4882812500000000
-8047517515572263/9765625000000000 -5532168966796173/9765625000000000
2275528400123559/2441406250000000 -1769107094293817/4882812500000000
4858833119041539/4882812500000000 -193328169271349/1953125000000000
7883848129224047/19531250000000000 2233672232969981/2441406250000000
-6857877016907439/39062500000000000 30043592484657/30517578125000
1623612938482723/2441406250000000 3646557556672079/4882812500000000
-2010535599217971/39062500000000000 -4876340605499997/4882812500000000
6588389863455019/9765625000000000 -1441673342303979/1953125000000000
-6039968436142917/9765625000000000 -7673735265893807/9765625000000000
-4818998822263377/4882812500000000 -6294674631428399/39062500000000000
1562400918144673/3906250000000000 8950451257297269/9765625000000000
710656825359973/976562500000000 1339613665166991/1953125000000000
1201559573249381/1220703125000000 -1378167020199679/7812500000000000
8130825954429403/19531250000000000 8879180647183573/9765625000000000
-1521494182435399/1953125000000000 -3061609787391509/4882812500000000
-1034380042884271/1220703125000000 -5185666684344449/9765625000000000
896283102819009/2441406250000000 2270933965825557/2441406250000000
-7982182923049833/9765625000000000 -1406506919277253/2441406250000000
-2358136162915161/2441406250000000 2528741393470903/9765625000000000
-89484583786049/305175781250000 -4668183831202823/4882812500000000
4630562564783351/9765625000000000 8597983599324439/9765625000000000
1185409689321087/1220703125000000 -4662565483636997/19531250000000000
4965782510959633/19531250000000000 4722358591162017/4882812500000000
5515356129352763/156250000000000000 -2439884818276601/2441406250000000
1154611185274803/2441406250000000 -67222646972531/76293945312500
1151168369796589/1220703125000000 3248901389844921/9765625000000000
2398943060653831/2441406250000000 1813446086454813/9765625000000000
1603748144867399/2441406250000000 -58904832723151/78125000000000
244517376842709/610351562500000 4473854944582103/4882812500000000
-4615547488429791/4882812500000000 -6373167868124233/19531250000000000
-3316882986026169/4882812500000000 -716662965895863/976562500000000
2069863171175947/4882812500000000 -8844777976357733/9765625000000000
6830057812323703/9765625000000000 872476198824187/1220703125000000
-1133841184012999/1220703125000000 723582710808627/1953125000000000
240773186260081/244140625000000 -6465499932032297/39062500000000000
4800898824260743/4882812500000000 -3562534804024947/19531250000000000
-1595098503449143/2441406250000000 -7393105157464883/9765625000000000
-3169154253347121/4882812500000000 -7429217786186673/9765625000000000
-2053665773712889/2441406250000000 2640394945775577/4882812500000000
-1984448244632399/9765625000000000 -4780936017272151/4882812500000000
1804834293505187/4882812500000000 4537006841866549/4882812500000000
5760490706496733/9765625000000000 985711818156283/1220703125000000
8305587666619027/9765625000000000 2568299298793411/4882812500000000
-6416037274478801/19531250000000000 4611833910272291/4882812500000000
167119608025659/305175781250000 4085589710577149/4882812500000000
4810282082298049/19531250000000000 -1183101909526431/1220703125000000
379016688263383/610351562500000 7654547487944439/9765625000000000
8865333164430569/19531250000000000 -8701660681245671/9765625000000000
-4304275942551917/4882812500000000 -1152721401784171/2441406250000000
570787300165599/610351562500000 27670180085699/78125000000000
-124311345180473/9765625000000000 -4882416879222943/4882812500000000
933895322041327/976562500000000 -1427531469666923/4882812500000000
111949623454453/122070312500000 3893332147971013/9765625000000000
-8145941803336167/9765625000000000 168318498597169/305175781250000
-8839274568662609/9765625000000000 8302928818295251/19531250000000000
4871486319214779/4882812500000000 -5318139869919661/78125000000000000
-90932227589773/122070312500000 -3257604317140897/4882812500000000
-2439587800741173/2441406250000000 6029547304480963/156250000000000000
4730137785869593/4882812500000000 -4845871540757073/19531250000000000
-6354404447769887/9765625000000000 -3707727597693339/4882812500000000
-3084085458895869/4882812500000000 -1514213976550649/1953125000000000
-943530165883379/976562500000000 2518434880522691/9765625000000000
-4977445642140749/9765625000000000 -210048307717771/244140625000000
5281533543749981/9765625000000000 8214184991030381/9765625000000000
-7563216214776697/9765625000000000 6177798323769063/9765625000000000
-7582671670697079/625000000000000000 2441226565545019/2441406250000000
-2388039973466041/4882812500000000 170360197207139/195312500000000
-4184126231767969/19531250000000000 2384726183964613/2441406250000000
-821871206415261/976562500000000 5274486102662261/9765625000000000
7955268399500999/19531250000000000 -1783769691564471/1953125000000000
-2924810310836601/4882812500000000 -7819806277851173/9765625000000000
-652679056947261/1220703125000000 -4126259648654601/4882812500000000
2245287348769271/2441406250000000 -1917445382790051/4882812500000000
8737698068385357/9765625000000000 -436119984710169/976562500000000
-7783998802752197/39062500000000000 1196221373779399/1220703125000000
-4927408102529337/78125000000000000 -609136385293253/610351562500000
-2141039470831147/19531250000000000 4853385909257339/4882812500000000
8288913416407447/9765625000000000 2581731299725323/4882812500000000
531521418530157/2441406250000000 -4765689649644741/4882812500000000
4560861625572623/4882812500000000 -6974696142525837/19531250000000000
-1099538591637519/1220703125000000 -169669722991987/390625000000000
3786918368928737/4882812500000000 3082386604114799/4882812500000000
1459792362406109/4882812500000000 4659491835899817/4882812500000000
4900312958846929/19531250000000000 -590828883020777/610351562500000
1544949562858167/1953125000000000 -5974588090089053/9765625000000000
-4760625544649669/4882812500000000 4341985414596033/19531250000000000
4844154637733027/4882812500000000 4905662073226691/39062500000000000
190651987857881/195312500000000 -8482434042392317/39062500000000000
-3349944768870969/4882812500000000 -7104851287865293/9765625000000000
2765153384877769/4882812500000000 -1006099667908679/1220703125000000
252707730280023/390625000000000 -1861689144820411/2441406250000000
7999954987643141/9765625000000000 1400181948808543/2441406250000000
194892578082129/195312500000000 1024048951177619/15625000000000000
-1882619122459869/39062500000000000 4877138395568381/4882812500000000
-5914695854922531/19531250000000000 -4653534271834837/4882812500000000
2752367882390933/4882812500000000 8066307445204181/9765625000000000
-281917609642217/610351562500000 4330738440274111/4882812500000000
512003423036499/2441406250000000 2387114779883441/2441406250000000
-137237390849109/244140625000000 -8076686778952817/9765625000000000
-1968865036022853/19531250000000000 4857940002153863/4882812500000000
2059471845677401/2441406250000000 -5244486925374007/9765625000000000
4248537754845187/4882812500000000 -1203306367452951/2441406250000000
4868295575500087/4882812500000000 -6019830689393717/78125000000000000
953672829214077/976562500000000 2101962207678047/9765625000000000
608978072223877/610351562500000 1309553776750781/19531250000000000
2657726982636401/39062500000000000 4871497770090463/4882812500000000
-1309714137293131/1953125000000000 -3622280138427581/4882812500000000
3295674676626129/4882812500000000 72056606459093/97656250000000
5988651124440527/9765625000000000 -7713850487944539/9765625000000000
2595857889250777/4882812500000000 1654249303048159/1953125000000000
291970188596051/610351562500000 -1715159518380127/1953125000000000
-7799856053525251/9765625000000000 -5876195808932041/9765625000000000
-3698687730882733/4882812500000000 398465160404069/610351562500000
739193005344641/1220703125000000 -121430910155369/152587890625000
726400942680931/1953125000000000 4532548218233077/4882812500000000
3396468292339847/4882812500000000 7015942146080253/9765625000000000
2406993315220897/2441406250000000 -1307103675358163/7812500000000000
-974201719875883/976562500000000 1085800765178927/15625000000000000
-1537898181997933/2441406250000000 -7584546034506233/9765625000000000
6570369499854497/9765625000000000 1444959186634789/1953125000000000
121689094857349/390625000000000 -463983524117841/488281250000000
4870556230615163/4882812500000000 -5531927162431597/78125000000000000
-4465423567781749/4882812500000000 30864221417127/76293945312500
-7206161501731247/156250000000000000 2438808429692861/2441406250000000
148072986459651/152587890625000 943197614049007/3906250000000000
-5835203701196211/9765625000000000 -978821272996977/1220703125000000
-8118200655413229/9765625000000000 5427913941752689/9765625000000000
-6404003638425357/78125000000000000 4866380345351279/4882812500000000
-911156122867967/976562500000000 1405525303458969/3906250000000000
-4844099456274069/9765625000000000 -2119878122946433/2441406250000000
-8250461156709913/9765625000000000 1306170986659239/2441406250000000
1649865549832551/39062500000000000 4878455265753757/4882812500000000
-56786761202591/312500000000000 -2400758671083927/2441406250000000
-4656579125777451/4882812500000000 -5876228389747923/19531250000000000
-455597286674371/488281250000000 -7025632097001777/19531250000000000
-243415520666879/244140625000000 3008379013835889/39062500000000000
-8919609860914661/9765625000000000 -1590370601825823/3906250000000000
-2434178189400031/9765625000000000 -1182173634817411/1220703125000000
5466514371130777/9765625000000000 8092258786695201/9765625000000000
-8056681841253447/19531250000000000 -8896060986067331/9765625000000000
1135296999583673/4882812500000000 593624442420413/610351562500000
-8574948872650061/9765625000000000 -4673080726037423/9765625000000000
-1216743831693161/1220703125000000 6287187301019117/78125000000000000
5870654450781843/9765625000000000 -7804027675510917/9765625000000000
-342264958559223/390625000000000 -1838496304442/3814697265625
-244364674917893/976562500000000 147733546406531/152587890625000
-4877777993527257/4882812500000000 1418719283887797/31250000000000000
-2271005132097037/2441406250000000 7168822129317401/19531250000000000
-2393811933550907/2441406250000000 1918870102235501/9765625000000000
4688674179711291/9765625000000000 -8566432517514723/9765625000000000
4498470944277423/4882812500000000 -7595384992109927/19531250000000000
-752400553748503/976562500000000 6225493740461041/9765625000000000
-1219479344175253/1220703125000000 6994762016265699/156250000000000000
936823458661297/976562500000000 5514929689783369/19531250000000000
1037376555447803/1220703125000000 128680379482191/244140625000000
-1007295043833299/1220703125000000 5516362941235177/9765625000000000
2438442222419331/2441406250000000 -769704919896417/15625000000000000
-1014413100295413/1953125000000000 8345153275365959/9765625000000000
-2518127070661417/39062500000000000 -194906255819689/195312500000000
2423522459947381/2441406250000000 -1510212228987/12500000000000
1739699887934137/4882812500000000 91247580154387/97656250000000
4322527160124067/4882812500000000 9084154873313/19531250000000
-7001732452358517/9765625000000000 -1701895529736891/2441406250000000
8577134879955937/9765625000000000 4669067240002897/9765625000000000
-299490811602189/305175781250000 1500935494281951/7812500000000000
2589272880260161/9765625000000000 -588506775635957/610351562500000
-1305740914703279/2441406250000000 4125775147149397/4882812500000000
-6575468244239933/625000000000000000 -976508452526093/976562500000000
-1126919294696237/1220703125000000 -3753773760906549/9765625000000000
-6429632421371509/39062500000000000 -963242808556093/976562500000000
-6090518074119361/9765625000000000 -3816838391569991/4882812500000000
-6223825814982921/9765625000000000 7525385296805551/9765625000000000
1239310118555899/1953125000000000 3773930060021949/4882812500000000
5639119710221109/9765625000000000 -7972939265692471/9765625000000000
-4763196280389941/9765625000000000 426261049226599/488281250000000
-1218671078249867/1220703125000000 -2252973271080197/39062500000000000
962251523596007/1953125000000000 4249094955812769/4882812500000000
6546820567136351/9765625000000000 -7246141877050537/9765625000000000
1369048053503113/1953125000000000 6964920482001817/9765625000000000
-2784863345672729/4882812500000000 1604313887296859/1953125000000000
-572396332537921/9765625000000000 4874417762131241/4882812500000000
4475580940335303/4882812500000000 -7808747051007471/19531250000000000
-1341636145002923/2441406250000000 4079449439304651/4882812500000000
-166339266184901/305175781250000 -31982296369099/38146972656250
5428430709214741/19531250000000000 4690428196056267/4882812500000000
2322235999121499/2441406250000000 6027586936999499/19531250000000000
5312938401118729/9765625000000000 8193907321085769/9765625000000000
2383732007990929/2441406250000000 -1055056759835407/4882812500000000
-2933229709439867/625000000000000000 4882758725725591/4882812500000000
8741505741217747/9765625000000000 8707125591578927/19531250000000000
7065085719657043/19531250000000000 4552158075685079/4882812500000000
995379078890503/1953125000000000 2100564565082777/2441406250000000
-1011791308251389/1220703125000000 5463446343438301/9765625000000000
3621861810952259/4882812500000000 -6549496143222583/9765625000000000
-4524786996044489/4882812500000000 -7341019602843127/19531250000000000
4688249662846607/4882812500000000 -2729229201789341/9765625000000000
-226744551581469/244140625000000 1810143983611157/4882812500000000
-2381109751821051/2441406250000000 8627855573337421/39062500000000000
2314974785531673/2441406250000000 -6203772890190733/19531250000000000
-6381901152799269/9765625000000000 23099388121911/30517578125000
1418880062166467/3906250000000000 181972308550549/195312500000000
974670519751279/2441406250000000 8953642258180151/9765625000000000
-916780937317869/1220703125000000 -6447964428464339/9765625000000000
108970399640539/152587890625000 -6835882023671799/9765625000000000
180635992091719/195312500000000 7428062343094887/19531250000000000
-1525481089954377/2441406250000000 476535145721873/610351562500000
2286014888368549/2441406250000000 -6856706650613633/19531250000000000
-6944617883862959/9765625000000000 6865836736171037/9765625000000000
5479422512502551/19531250000000000 4686720971878821/4882812500000000
-4516703273002177/4882812500000000 1855060498692071/4882812500000000
44193832638171/78125000000000 4026484965662771/4882812500000000
-5974566557553657/39062500000000000 -4825361807515321/4882812500000000
-8964307576474479/9765625000000000 -3874096193305901/9765625000000000
-4472818058619781/9765625000000000 -542568148999757/610351562500000
-5605777785454389/9765625000000000 -7996417138989879/9765625000000000
-4838361399694379/4882812500000000 1314711947315761/9765625000000000
78232777707683/152587890625000 -1676882897860569/1953125000000000
2342210290991683/4882812500000000 4284379635714943/4882812500000000
-4208561186707657/9765625000000000 550764540981879/610351562500000
4641062762523739/39062500000000000 -4848226870923269/4882812500000000
6379531143259621/9765625000000000 3696924871863289/4882812500000000
-5847473316150817/9765625000000000 -782141211403217/976562500000000
-3145452977477883/19531250000000000 -4819075716157713/4882812500000000
188395829304323/195312500000000 1030336674487789/3906250000000000
-974243273883071/976562500000000 1345267215068553/19531250000000000
7169981633001271/156250000000000000 2438834463604459/2441406250000000
6232507016595077/39062500000000000 4820261213322127/4882812500000000
4908743896273/7812500000000 3798611465617371/4882812500000000
-55529119722013/61035156250000 8106852245063477/19531250000000000
1624272527842441/9765625000000000 -601849916390347/610351562500000
4101820656640817/4882812500000000 -105957917766713/195312500000000
-7147932386867791/39062500000000000 -2400183886870349/2441406250000000
212438818926499/244140625000000 1203095714750277/2441406250000000
-6309111768829513/9765625000000000 1863507115780651/2441406250000000
-1675438256006371/2441406250000000 -710309355461339/976562500000000
-1421860586579599/3906250000000000 -2273926732998133/2441406250000000
5283184443719639/9765625000000000 -2053280816374489/2441406250000000
2276868081919983/2441406250000000 -3524397741624699/9765625000000000
976173742461597/976562500000000 881680394022637/31250000000000000
2172833112775539/156250000000000000 1220585089199869/1220703125000000
-1058239797328171/31250000000000000 -488001201823609/488281250000000
-2487097027567287/156250000000000000 2441096947826001/2441406250000000
-232424477806601/390625000000000 -981104451493081/1220703125000000
-346721112347399/390625000000000 8996160413974163/19531250000000000
304512158370821/305175781250000 -1287343520080489/19531250000000000
-1446217398827879/1953125000000000 6563445171844821/9765625000000000
4703021920483961/19531250000000000 -4739140951809907/4882812500000000
-482147723242951/488281250000000 6172015332813743/39062500000000000
-957069789809559/976562500000000 7765743631115981/39062500000000000
-1109961369152109/19531250000000000 -2437460616096859/2441406250000000
2399216113663369/2441406250000000 7230628497865041/39062500000000000
45772657002061/156250000000000 -4668600061490813/4882812500000000
-4375674035399857/4882812500000000 8667488352304863/19531250000000000
-3829836351602647/4882812500000000 3028896074496313/4882812500000000
1033254016039383/1220703125000000 -5200013893662989/9765625000000000
-1409427060997163/2441406250000000 7973937383519349/9765625000000000
-6828749617115647/78125000000000000 -4864124007267209/4882812500000000
-3932403806262651/4882812500000000 2894487556485131/4882812500000000
-4794401152152899/4882812500000000 3699892976595313/19531250000000000
6775473957758293/9765625000000000 7032807710179781/9765625000000000
-2284398726527061/2441406250000000 -53836664717393/152587890625000
6750392818976727/9765625000000000 7056885179038443/9765625000000000
-1545725833409589/1953125000000000 2984783193084583/4882812500000000
11698355949971/24414062500000 2142883374851941/2441406250000000
956623451267743/976562500000000 1570648556811449/7812500000000000
841725081768283/2441406250000000 916686499454311/976562500000000
937373071598173/976562500000000 5477446158525211/19531250000000000
-1747273288760681/1953125000000000 -2181933374338619/4882812500000000
-35552713280641/38146972656250 7079612331090951/19531250000000000
-1107793560178907/3906250000000000 -468234424636283/488281250000000
230506482339639/610351562500000 -2260604490646153/2441406250000000
-949080729097179/976562500000000 -2300436612093829/9765625000000000
889517267633747/1953125000000000 8694044364112701/9765625000000000
2988033770828287/19531250000000000 603166595672899/610351562500000
544096233681291/610351562500000 566405561031/1250000000000
-5791519362374407/9765625000000000 -3931467128053703/4882812500000000
1509659563311809/9765625000000000 4824115453726367/4882812500000000
-2643508331184137/4882812500000000 -8210656883128489/9765625000000000
7405906814086699/156250000000000000 1219331167629953/1220703125000000
2774807392167143/9765625000000000 4681556247045409/4882812500000000
968206722582779/2441406250000000 -1792971204656151/1953125000000000
5959388558522933/9765625000000000 -7736479796985899/9765625000000000
-714932802211793/1220703125000000 -3957751296292093/4882812500000000
19060005539683/38146972656250 8459270878249961/9765625000000000
3108162145344733/4882812500000000 -7531583097437689/9765625000000000
281294765730787/610351562500000 8666659383082687/9765625000000000
-7917745196116143/19531250000000000 -2231798033438649/2441406250000000
-4739456753176763/4882812500000000 4697927364144193/19531250000000000
-1120210027246989/1220703125000000 -7760340021252729/19531250000000000
-1194926451820259/1220703125000000 -1597013457476323/7812500000000000
-2335132280909451/4882812500000000 8576482994983637/9765625000000000
4766994342948341/9765625000000000 2130774456842563/2441406250000000
6582350387125261/9765625000000000 450867631549061/610351562500000
-1806035322275571/2441406250000000 6571089276194061/9765625000000000
6392921632307163/19531250000000000 28836498596109/30517578125000
-7573778561709237/78125000000000000 -4859813486365353/4882812500000000
6723142193214479/78125000000000000 -1216174661244341/1220703125000000
5614224514770641/9765625000000000 7990489017474047/9765625000000000
-3719019962190773/4882812500000000 158198833995251/244140625000000
4840474318922873/4882812500000000 -513289799161073/3906250000000000
325477749741881/15625000000000000 -2440876513701027/2441406250000000
-7753140618358917/9765625000000000 -742212088461939/1220703125000000
-6875824078351223/9765625000000000 -108355150291867/152587890625000
4571449923289399/4882812500000000 6862889780858909/19531250000000000
5060430445080221/9765625000000000 -522013362463407/610351562500000
8812300074539433/9765625000000000 -2104210008346203/4882812500000000
648917174155433/1220703125000000 -516967750558701/610351562500000
676678297528451/78125000000000000 4882629339157357/4882812500000000
-226592079179863/12500000000000000 -2441005092273707/2441406250000000
1181243233276633/1220703125000000 2462915907266753/9765625000000000
-571243371637453/610351562500000 -6878886622951517/19531250000000000
7554821319801/7812500000000 -248741553747317/976562500000000
-3023309871733027/39062500000000000 -4868165888693159/4882812500000000
4917144800010359/19531250000000000 1181384604728691/1220703125000000
-2995299098188003/4882812500000000 3856169241948593/4882812500000000
-3311711398449653/4882812500000000 287047597709201/390625000000000
-8286118130712751/78125000000000000 -4855270924197627/4882812500000000
5681459305739607/9765625000000000 -7942823918346033/9765625000000000
-4949650757806451/9765625000000000 8418336475597243/9765625000000000
-4875676254329221/4882812500000000 422227155928721/7812500000000000
236140119800127/781250000000000 1163605621667129/1220703125000000
-7281448673477077/78125000000000000 -4861558444434703/4882812500000000
2439650836936121/2441406250000000 5924157286558107/156250000000000000
-2445147616794189/4882812500000000 1056619344958307/1220703125000000
1516649739790597/1953125000000000 6153191920495643/9765625000000000
679271077787861/3906250000000000 -1202105081712329/1220703125000000
-4760341982293347/19531250000000000 -4735562735661119/4882812500000000
-935056450071353/1220703125000000 -3138880194119489/4882812500000000
-8842706890094887/9765625000000000 -8288296929163047/19531250000000000
-1215138289845307/1220703125000000 -372563783519899/3906250000000000
-4614272345744653/4882812500000000 -3193962197304403/9765625000000000
-4657080412201009/4882812500000000 -5869868747357041/19531250000000000
-7894353458834233/39062500000000000 191282388742207/195312500000000
4342736753927177/78125000000000000 1218815729646413/1220703125000000
-4518187172435857/9765625000000000 -135274439215773/152587890625000
1141606141891933/1953125000000000 1584750037835499/1953125000000000
-404490129613297/4882812500000000 -2433014881027327/2441406250000000
-4882441267557493/4882812500000000 -7706810810208809/625000000000000000
2352724553299309/2441406250000000 2608146173331943/9765625000000000
2329500010513747/2441406250000000 -5845445015356221/19531250000000000
-4795375025621687/4882812500000000 -294371524501141/1562500000000000
-4568851431464553/9765625000000000 8630934378028217/9765625000000000
8687803039488009/9765625000000000 -891953137506403/1953125000000000
-337938679073157/976562500000000 4581134590886137/4882812500000000
-7277831855958989/19531250000000000 -2265581085915407/2441406250000000
5346284370846387/19531250000000000 2348160749623201/2441406250000000
7321996371958971/9765625000000000 3230936426550539/4882812500000000
-4601480247147393/9765625000000000 8613582946471077/9765625000000000
2440776270581097/2441406250000000 -3549360897665607/156250000000000000
-488233581130771/488281250000000 -8733067490605389/625000000000000000
-8190434822981257/9765625000000000 5318290049547973/9765625000000000
2441355994816007/2441406250000000 4010173732041733/625000000000000000
1453895045723787/19531250000000000 2434632658888579/2441406250000000
5463076597483939/9765625000000000 8094580021881821/9765625000000000
-969630248796137/976562500000000 4646116145907901/39062500000000000
966347147314977/976562500000000 -352202953586921/2441406250000000
292500000495891/305175781250000 -111411535083699/390625000000000
-4508669174372107/4882812500000000 7498010601457419/19531250000000000
-5622547225798607/19531250000000000 -2338057050122509/2441406250000000
-4566405486408823/4882812500000000 6916413919194433/19531250000000000
-1197889975271607/4882812500000000 2366797283107493/2441406250000000
4875000932657989/4882812500000000 4417385775029923/78125000000000000
-7776615853485329/9765625000000000 -1181383553431241/1953125000000000
49503320274817/195312500000000 4723372334599699/4882812500000000
475863607717143/488281250000000 -8753479199308131/39062500000000000
-7669049846113329/19531250000000000 8981305598579879/9765625000000000
1439013707492053/9765625000000000 -4829510099126903/4882812500000000
-1874103508656289/2441406250000000 -3129345309409781/4882812500000000
-3248371229960347/9765625000000000 -1151191746578511/1220703125000000
6277121868766709/9765625000000000 3740493706894711/4882812500000000
-7495306616893907/9765625000000000 3130008400922089/4882812500000000
2085163919802607/9765625000000000 -2385103811527111/2441406250000000
3352014839421203/4882812500000000 -7100944845992341/9765625000000000
6088441473579463/39062500000000000 4823137248385377/4882812500000000
