5000
1208241161552983/1220703125000000 -5567394441908801/39062500000000000
157486534195303/390625000000000 -1117098476226433/1220703125000000
4185275077007917/4882812500000000 -39297202533217/76293945312500
-4872821353400737/4882812500000000 -624403613051871/9765625000000000
1628930632128003/31250000000000000 -2438087225183053/2441406250000000
-3169028449566931/9765625000000000 -577321029919867/610351562500000
3041459598331127/4882812500000000 954966668982343/1220703125000000
4877890632774149/4882812500000000 1753458476961883/39062500000000000
-2406443032213483/2441406250000000 -102924854338687/610351562500000
6831394710933741/9765625000000000 -6978501124457279/9765625000000000
-6453524677975829/39062500000000000 -2407857357207691/2441406250000000
-5411319980923439/9765625000000000 -8129271043868801/9765625000000000
1207394932524179/2441406250000000 8487790717923241/9765625000000000
-8379871846169671/9765625000000000 -5014496932135657/9765625000000000
-8827295558670539/19531250000000000 -4355661399850597/4882812500000000
8933240655057901/156250000000000000 2437412844565571/2441406250000000
-104932064284143/122070312500000 4989860489539089/9765625000000000
4874793204099/4882812500000 -447568727919787/7812500000000000
-4526823570583703/4882812500000000 3660451486341029/9765625000000000
281517330326807/390625000000000 -6770149709878441/9765625000000000
348055989793227/390625000000000 1773271513165907/3906250000000000
4593192383985601/4882812500000000 -6626542548089971/19531250000000000
-4807273830453633/9765625000000000 1700088820734501/1953125000000000
-1622928838930829/2441406250000000 911943866324251/1220703125000000
-4770396781410821/4882812500000000 4166864448117363/19531250000000000
619558408791467/1953125000000000 463063484019793/488281250000000
-5773329765797147/9765625000000000 -7876299578862251/9765625000000000
-8422220333160539/9765625000000000 4943039176490733/9765625000000000
-333865607069759/488281250000000 445379640583289/610351562500000
1671381578439517/4882812500000000 1146961789070621/1220703125000000
1113612981630193/1220703125000000 -3999857969714241/9765625000000000
441076375547103/488281250000000 -523630416156003/1220703125000000
-8330387824856577/9765625000000000 -5096280048045467/9765625000000000
-28491993812537/30517578125000 6997072414050771/19531250000000000
-7039454953484599/9765625000000000 -6768567470187923/9765625000000000
-6984110632651961/78125000000000000 4863262240894929/4882812500000000
842461192617493/1220703125000000 -7067108074196243/9765625000000000
-8039642182984673/19531250000000000 -4449957023191863/4882812500000000
-2220472095438879/2441406250000000 2029746930941231/4882812500000000
2444052004855991/9765625000000000 945484222174989/976562500000000
-3748354775499629/9765625000000000 1127201097558781/1220703125000000
-4159052346791051/156250000000000000 -2440541210928509/2441406250000000
7687222524952901/19531250000000000 -4488710396750641/4882812500000000
4541920737611003/4882812500000000 -7169729616564763/19531250000000000
7860997211164431/9765625000000000 -289707414845953/488281250000000
1218363115785889/1220703125000000 -2417522694147999/39062500000000000
5832033338527313/9765625000000000 -7832931684811949/9765625000000000
-5904146018430517/19531250000000000 4654371509368579/4882812500000000
1175694070050377/1220703125000000 -10263119130663/38146972656250
-5006496156217603/9765625000000000 4192327154409689/4882812500000000
466335644050561/610351562500000 6300427351786529/9765625000000000
2763720104615701/19531250000000000 -483368116543853/488281250000000
8088690800511497/19531250000000000 -8888796427191657/9765625000000000
-703106908424009/4882812500000000 603990616978581/610351562500000
-1890486678052943/2441406250000000 -6179352196006841/9765625000000000
4669786966860129/9765625000000000 8576743048778381/9765625000000000
629971265724103/1220703125000000 836469657069467/976562500000000
1050293175698421/1953125000000000 2058360053654033/2441406250000000
-6489609603898711/19531250000000000 -575674446294679/610351562500000
1204746394150681/1220703125000000 6295323585779721/39062500000000000
-1988370762908411/2441406250000000 -1133305589644759/1953125000000000
630190198935767/1220703125000000 -8363641054182329/9765625000000000
2048167459923443/2441406250000000 5314846426605101/9765625000000000
7532992793326909/9765625000000000 -1553653983684709/2441406250000000
-1322117591693157/2441406250000000 4104860314931337/4882812500000000
241785324361921/244140625000000 -5412877560405073/39062500000000000
4554727909689803/4882812500000000 3519267866388697/9765625000000000
2263251486253143/2441406250000000 -7324074002955469/19531250000000000
-883895909170331/976562500000000 -8304272109178601/19531250000000000
1433752570701303/4882812500000000 1166892547435379/1220703125000000
1641803579788539/1953125000000000 1057912222738039/1953125000000000
1878338267668523/2441406250000000 -3119172858147541/4882812500000000
1880515488700781/2441406250000000 778480246103831/1220703125000000
-3845986480239231/4882812500000000 -1504181330821961/2441406250000000
5181649793198687/9765625000000000 8277556225195273/9765625000000000
1224425027609/3906250000000 4636737203820009/4882812500000000
-672371913628741/1220703125000000 203767723562687/244140625000000
1768304687503367/1953125000000000 8293345511786059/19531250000000000
2573131856449977/4882812500000000 -8299602486740807/9765625000000000
-8598633421774861/9765625000000000 2314677888960003/4882812500000000
48738252724389/48828125000000 -11844669612421/195312500000000
5295238155351871/39062500000000000 -4837741207048663/4882812500000000
-976525993041313/976562500000000 -5404167008139951/625000000000000000
2622216774909437/19531250000000000 -1209651463471057/1220703125000000
6866924888415921/9765625000000000 3471770953615711/4882812500000000
-2107024548712737/2441406250000000 4933010486363797/9765625000000000
-6968703462289863/19531250000000000 -4561434112598041/4882812500000000
-6731540566087021/9765625000000000 -7074870546359829/9765625000000000
732841853783911/3906250000000000 2398056820753733/2441406250000000
-4095619353466269/4882812500000000 1329262955707861/2441406250000000
-6065407343034923/39062500000000000 -602948836807797/610351562500000
-237578400818387/305175781250000 1532344836931963/2441406250000000
3142167595246769/9765625000000000 -4623154076061227/4882812500000000
481099793652603/488281250000000 6674880744515649/39062500000000000
-164190213190113/195312500000000 -1322199076635401/2441406250000000
1865051775973127/2441406250000000 6301804631028857/9765625000000000
-8869454342793/12207031250000 -1677431269525961/2441406250000000
2539589063454147/9765625000000000 1178703730729023/1220703125000000
73344987727759/76293945312500 5377699489464107/19531250000000000
5469889423895993/9765625000000000 8089977832539207/9765625000000000
-8175974392122691/9765625000000000 -2670246916484457/4882812500000000
6620172705044809/9765625000000000 3589594162158331/4882812500000000
-1259063447683147/3906250000000000 4622220160743953/4882812500000000
-2508242933291071/4882812500000000 -8378681351561629/9765625000000000
-97001090709859/97656250000000 564649371646259/4882812500000000
1209243534676149/250000000000000000 4882755379746907/4882812500000000
-4626264251747347/9765625000000000 268759285293139/305175781250000
-5096076722133401/9765625000000000 -8330512210107797/9765625000000000
-4377337512025819/4882812500000000 -8654038794429211/19531250000000000
2547146818605929/78125000000000000 -4880216627205697/4882812500000000
-194512307444717/610351562500000 2314109736719409/2441406250000000
-280759146790003/6250000000000000 -2438941702968103/2441406250000000
7016854814602467/9765625000000000 1358398765479639/1953125000000000
3242402533057061/4882812500000000 -3650846987177277/4882812500000000
386178464413191/2441406250000000 -2410670170546467/2441406250000000
-456939224907291/3906250000000000 2424645238808879/2441406250000000
236906940837287/244140625000000 -4719149861411111/19531250000000000
2404466303700029/4882812500000000 1699901159692639/1953125000000000
2927877277915921/9765625000000000 465819080454227/488281250000000
-3341769962467439/625000000000000000 2441371351542817/2441406250000000
-2317759290561423/2441406250000000 383554542586603/1220703125000000
-2439704085648221/2441406250000000 1458411366752307/39062500000000000
4874099221560437/4882812500000000 -933032909736599/15625000000000000
5872030358736837/9765625000000000 30480439240777/38146972656250
6312695354817367/9765625000000000 -7450993826188037/9765625000000000
4879720328915517/4882812500000000 2779924452493573/78125000000000000
-4436228913846053/4882812500000000 8160128365767311/19531250000000000
2631921771592929/4882812500000000 2056383092858149/2441406250000000
-3790973219713237/19531250000000000 4789952039229601/4882812500000000
4682000350208571/19531250000000000 1185110423525923/1220703125000000
-216962398137031/244140625000000 -8955699886001209/19531250000000000
1729907727008127/3906250000000000 -4377893385832387/4882812500000000
-4298608265234219/4882812500000000 -4631986568294993/9765625000000000
-147351064257947/390625000000000 -4522090820472497/4882812500000000
-485757046317903/488281250000000 3966799055415161/39062500000000000
337782736658261/1220703125000000 -1173038337907343/1220703125000000
-7833420549676089/9765625000000000 728922086591493/1220703125000000
-7353774802355377/9765625000000000 -6425685006041623/9765625000000000
-4876024692344729/4882812500000000 -8235951459057877/156250000000000000
966087107589603/3906250000000000 -4731124463831437/4882812500000000
1272425763859237/2441406250000000 -833440786427571/976562500000000
2436912317046289/2441406250000000 -947607189604669/15625000000000000
7865615275240191/9765625000000000 -1157575535030577/1953125000000000
-7691176100043177/9765625000000000 6017743916016169/9765625000000000
-2366918810838907/2441406250000000 299232276181897/1220703125000000
-966528682169963/976562500000000 69815154066013/488281250000000
-8845993008923803/9765625000000000 4137129358226089/9765625000000000
488204908965127/488281250000000 -2762880146668503/156250000000000000
5213449622190317/19531250000000000 4705646007718969/4882812500000000
5153283246989821/156250000000000000 -4880156144620301/4882812500000000
850270060209509/976562500000000 -240164079910781/488281250000000
4655951461465433/4882812500000000 5884180688774461/19531250000000000
89636344923719/97656250000000 -7751306555100433/19531250000000000
5168680526957809/9765625000000000 4142830350463079/4882812500000000
4882677469780599/4882812500000000 -1162017006441021/156250000000000000
933512055903703/976562500000000 -1433784832956917/4882812500000000
-232195519961473/390625000000000 1570613981336767/1953125000000000
8689412890631907/9765625000000000 -2228314119280821/4882812500000000
-8759699624332383/9765625000000000 8633676883482749/19531250000000000
-6117535870339953/39062500000000000 602820247877629/610351562500000
-2524808585308993/4882812500000000 -4179377886445093/4882812500000000
6383419716345857/625000000000000000 -4882557818062571/4882812500000000
-7565331875186941/19531250000000000 -1125408745503683/1220703125000000
2322776108784479/2441406250000000 6014253076146869/19531250000000000
7856632680352763/9765625000000000 5800065048483333/9765625000000000
-1054523894136391/19531250000000000 609461296709409/610351562500000
-4866580112435943/4882812500000000 -6365022809558499/78125000000000000
822880830023203/1220703125000000 -901655842860839/1220703125000000
-756556422037397/976562500000000 3087461322349731/4882812500000000
-294173962065977/488281250000000 3897181791294417/4882812500000000
-1153818782773213/1220703125000000 -6376322920896779/19531250000000000
7931487432618433/9765625000000000 17803983366079/30517578125000
-256476672485491/1953125000000000 -968106009445217/976562500000000
-7161778517974009/156250000000000000 -2438840348049917/2441406250000000
1421402519880209/3906250000000000 4548077193128259/4882812500000000
-915818122874923/1220703125000000 201772347770733/305175781250000
3632265868237309/4882812500000000 163160217061287/244140625000000
1523730571801473/2441406250000000 -7630160807843167/9765625000000000
-2414495396442933/2441406250000000 5783871823640827/39062500000000000
3592892312026723/4882812500000000 -1653253061719191/2441406250000000
-4275958925779397/4882812500000000 -1178774063932923/2441406250000000
-3838822773430163/9765625000000000 -70152104969951/76293945312500
-4783934207252093/4882812500000000 -7821330468259879/39062500000000000
-5643389223293361/78125000000000000 -974011340337153/976562500000000
-856619066752909/2441406250000000 457238154664041/488281250000000
-7575978546832079/9765625000000000 1232428183685607/1953125000000000
2436645885576831/2441406250000000 4876332349290469/78125000000000000
6098066280211521/625000000000000000 -4882580079391183/4882812500000000
7903493088117889/9765625000000000 -1434011607490891/2441406250000000
-6642156094094849/9765625000000000 1789713560571629/2441406250000000
4078862771283141/19531250000000000 -2387573968276757/2441406250000000
2195069690760577/2441406250000000 2137412950501917/4882812500000000
2439291860076123/2441406250000000 81268735067527/1953125000000000
11528967266589/12207031250000 1604719325210283/4882812500000000
-3900735497793561/625000000000000000 -4882717400715009/4882812500000000
-4626775171500549/19531250000000000 4743829400355833/4882812500000000
3299537216298577/9765625000000000 4595663330763189/4882812500000000
3850305103761977/4882812500000000 600566682995343/976562500000000
4881779820627997/4882812500000000 3213362989004039/156250000000000000
2426219049380683/2441406250000000 8700564143113307/78125000000000000
1940184118852271/4882812500000000 -11201992985377/12207031250000
-5750464658230983/9765625000000000 789300879608413/976562500000000
-8487761511897399/9765625000000000 4829631058142867/9765625000000000
3297663988588053/78125000000000000 2439230362821143/2441406250000000
8093695186413773/9765625000000000 -2732193709734337/4882812500000000
-290878019305433/390625000000000 -6518141438992989/9765625000000000
6012282805737661/9765625000000000 1539089173562809/1953125000000000
1236863163093739/9765625000000000 -4843490506762833/4882812500000000
-866042873823117/976562500000000 -1128173460472853/2441406250000000
-647618822935087/1220703125000000 -8277993880896267/9765625000000000
1825078923901183/4882812500000000 -113222526556357/122070312500000
604418179929341/976562500000000 1917604267336513/2441406250000000
-6754936513895073/9765625000000000 -7052536021451579/9765625000000000
-7103041813561261/19531250000000000 -4548464875354241/4882812500000000
4775469249561541/4882812500000000 127276234810867/610351562500000
1592082001329913/2441406250000000 185087530065653/244140625000000
-2439775485885079/2441406250000000 -5710025344115191/156250000000000000
-4856814705551607/4882812500000000 -503198595083401/4882812500000000
6210069801981459/9765625000000000 7536740986337727/9765625000000000
1868904746005959/9765625000000000 4792562641504579/4882812500000000
-1434877762205083/2441406250000000 -3950488721699327/4882812500000000
372617004853429/1953125000000000 4793129088418559/4882812500000000
-4880618389011167/4882812500000000 -4683607608067313/156250000000000000
-1003520343510601/1220703125000000 -556021892832363/976562500000000
-1220618601641201/1220703125000000 -459674973583253/39062500000000000
-594438896207091/610351562500000 4430749689027983/19531250000000000
-4882564555254267/4882812500000000 -6298424571643149/625000000000000000
1791771004099661/1953125000000000 -1943344305721281/4882812500000000
-7861315365818523/39062500000000000 -2391455025000099/2441406250000000
2313194950455971/2441406250000000 1249223603977123/3906250000000000
-4690995701965749/39062500000000000 -2423737965395389/2441406250000000
-322045521279419/3906250000000000 1216547518881071/1220703125000000
-284414824829607/390625000000000 6694031765411633/9765625000000000
4852582941314149/4882812500000000 8679859284731081/78125000000000000
3081277908474369/4882812500000000 473477566141339/610351562500000
3877510169481077/19531250000000000 -2392810329429833/2441406250000000
8516087257003987/9765625000000000 2389753620758807/4882812500000000
-4664825743604489/4882812500000000 -5770627268449871/19531250000000000
8007539383359131/19531250000000000 -69587082524249/76293945312500
-5933414605946529/39062500000000000 -4826155135955699/4882812500000000
458901015238017/488281250000000 -1334548608393531/3906250000000000
-5709627701021519/9765625000000000 7922599520129281/9765625000000000
-480353924199531/488281250000000 1752562307899347/9765625000000000
8098816421603323/9765625000000000 5456794316244047/9765625000000000
-24318649399157/24414062500000 -6900241223683403/78125000000000000
4581953777622279/4882812500000000 1349976589992979/3906250000000000
36255327342443/78125000000000 -8650385526354723/9765625000000000
-1409485068776089/4882812500000000 -584369448517127/610351562500000
-8421113146134887/19531250000000000 8811279418201623/9765625000000000
-5679780450018107/19531250000000000 -2335894571017213/2441406250000000
5230297557623409/9765625000000000 4123451803384623/4882812500000000
7783262861094367/9765625000000000 184317392684017/305175781250000
8061410629782117/39062500000000000 -4777703038771671/4882812500000000
-8034958143321513/78125000000000000 -2428459812951449/2441406250000000
-436556093398791/1220703125000000 2279942891127891/2441406250000000
-2432388021048683/4882812500000000 8467667075461841/9765625000000000
-5350570476369393/9765625000000000 1633876705483363/1953125000000000
939992044242901/976562500000000 -661859469441503/2441406250000000
2343440993993799/2441406250000000 -342326154861273/1220703125000000
1163561787434739/9765625000000000 -606003672919223/610351562500000
1720005811570507/3906250000000000 2191992625039601/2441406250000000
8245673966063867/9765625000000000 1046447179479243/1953125000000000
-6302490027929393/9765625000000000 -3729814039884413/4882812500000000
-241590254520003/244140625000000 -1126288038231433/7812500000000000
4963751818343207/19531250000000000 4722492022547487/4882812500000000
-4712928719718777/4882812500000000 638388751664333/2441406250000000
-1604271934933363/2441406250000000 -3680639094681371/4882812500000000
4602896287724777/4882812500000000 1303583657364443/3906250000000000
8512928998265813/19531250000000000 -4394597296916017/4882812500000000
2834263778714869/4882812500000000 3976029016848489/4882812500000000
242042596558461/244140625000000 1277513977460109/9765625000000000
8119625925735127/9765625000000000 542578164569447/976562500000000
-6645060781403831/9765625000000000 -7156158106978471/9765625000000000
8852752480766233/78125000000000000 -606420340846291/610351562500000
-953863322674993/3906250000000000 2367499160519537/2441406250000000
-464919917889553/488281250000000 -2984496543883657/9765625000000000
-51258409445107/305175781250000 -2406721692895371/2441406250000000
4809334636717417/4882812500000000 -3375578794165893/19531250000000000
181056284876531/7812500000000000 -4881501068755433/4882812500000000
2716529676951267/39062500000000000 -2435495468043479/2441406250000000
3852641011701369/9765625000000000 8973549402303509/9765625000000000
-9003763388468997/156250000000000000 -4874698983579619/4882812500000000
-4597617564118911/4882812500000000 -3288629285438867/9765625000000000
7381576184671843/9765625000000000 -6393728542134901/9765625000000000
2380092089323959/2441406250000000 -1087430225580609/4882812500000000
345841431814231/390625000000000 454020887912127/976562500000000
974864468613517/976562500000000 -2302549627221107/39062500000000000
-4455794841021137/4882812500000000 7987740851966267/19531250000000000
-46027810812309/97656250000000 -1722577579778489/1953125000000000
-6208301245111623/9765625000000000 -1507639576166273/1953125000000000
-6612707450336119/19531250000000000 -4594438395622807/4882812500000000
-4475387045690887/4882812500000000 -1952631225146839/4882812500000000
1762227354624221/9765625000000000 -2401327580621279/2441406250000000
2155748177459511/2441406250000000 4583822462389327/9765625000000000
3469004685056263/4882812500000000 -6872514650464981/9765625000000000
4775806343178721/4882812500000000 -4066510410875919/19531250000000000
-4670663357400171/4882812500000000 2847287630005521/9765625000000000
-7565127131949539/9765625000000000 6175458130217217/9765625000000000
-6703466359229397/9765625000000000 -7101476635975421/9765625000000000
5133006045160537/19531250000000000 -2355585037147239/2441406250000000
3838070485551147/9765625000000000 -4489895505147257/4882812500000000
-23124439284247/24414062500000 6263890448241533/19531250000000000
8561460599165921/39062500000000000 4764091431379731/4882812500000000
-1592967864739931/1953125000000000 2825277251362803/4882812500000000
-4686253549299847/4882812500000000 1371453820524351/4882812500000000
-3014073076733439/39062500000000000 -7789208611247/7812500000000
2041500388133733/2441406250000000 1071146120463909/1953125000000000
-61929339662247/76293945312500 -1425894642627237/2441406250000000
-791831213066859/19531250000000000 2439399035535293/2441406250000000
-6513577845074737/9765625000000000 1455207686851283/1953125000000000
-1387927384761717/2441406250000000 -8034049591251041/9765625000000000
-4825905515842401/4882812500000000 1486598617405707/9765625000000000
-6448443634843063/39062500000000000 -963164212679441/976562500000000
-465553178418599/1220703125000000 4513759156089931/4882812500000000
4666148628255921/4882812500000000 -7191861527417/24414062500000
2348470896271817/2441406250000000 5337558554415301/19531250000000000
-298461115863657/305175781250000 8149107488468961/39062500000000000
3550757176916219/19531250000000000 -480144411891541/488281250000000
-725420420938977/2441406250000000 -582785857456653/610351562500000
-4801106981612141/4882812500000000 -7116087290173573/39062500000000000
1789287748636189/1953125000000000 978795990462771/2441406250000000
-1202730371663561/1220703125000000 3339203161006579/19531250000000000
-1972053009892689/2441406250000000 5757042857179019/9765625000000000
-8821082561233297/9765625000000000 -8379960402897093/19531250000000000
8920162265861833/9765625000000000 124208968920417/305175781250000
4584129631119717/4882812500000000 -672620360708351/1953125000000000
-1776695824801743/2441406250000000 669784015774771/976562500000000
63892331872513/156250000000000 8911858415698473/9765625000000000
164738360584669/488281250000000 36772150475353/39062500000000
-6685773002296617/19531250000000000 -4587824688266363/4882812500000000
-6335874439741501/9765625000000000 -37156468724993/48828125000000
4777770736934689/4882812500000000 -8058842380180627/39062500000000000
1453809471806649/2441406250000000 7845408845661861/9765625000000000
-190735384121527/195312500000000 -262722071263617/1220703125000000
5061747014686699/19531250000000000 -2357993200404379/2441406250000000
4782506281843303/4882812500000000 -984627632298421/4882812500000000
4517515639000483/4882812500000000 -3706162630831143/9765625000000000
-6074441295401193/9765625000000000 3823237979427571/4882812500000000
-999620472095969/4882812500000000 -4779395026770949/4882812500000000
2402463472578779/2441406250000000 -6949117753983359/39062500000000000
3849092162246807/4882812500000000 -240351042425019/390625000000000
127505766144449/195312500000000 -369875420379679/488281250000000
4518002634759797/4882812500000000 -7407574612473131/19531250000000000
-1117545845125523/1953125000000000 -200225987545467/244140625000000
-3882594907708643/9765625000000000 2240157478047859/2441406250000000
6378698999918503/19531250000000000 2307534959211543/2441406250000000
-5995716095866329/39062500000000000 -4824951901877769/4882812500000000
-8419160926624937/9765625000000000 1237062067264031/2441406250000000
-1298173230033269/2441406250000000 -4135316550090961/4882812500000000
4399883007706719/19531250000000000 -951460398651717/976562500000000
-1309855733697919/1953125000000000 7243920248255923/9765625000000000
-11353293045879/12207031250000 7175843735711677/19531250000000000
-8309494395601091/9765625000000000 -1282569065637867/2441406250000000
-2411581932038061/2441406250000000 -608709191874893/3906250000000000
-2246673443861023/2441406250000000 -7643759971903727/19531250000000000
1459366433206543/1953125000000000 1622568796333751/2441406250000000
8173895453632313/78125000000000000 -4856013933336091/4882812500000000
4879088319149959/4882812500000000 3050721476505691/78125000000000000
44797381735013/76293945312500 7904930853465157/9765625000000000
