5000
-3145257390501041/4882812500000000 -1493945854850427/1953125000000000
3690624465085839/9765625000000000 -4520694711499961/4882812500000000
6895141072615157/9765625000000000 -6915523207202801/9765625000000000
1096118961042221/9765625000000000 -4851957204671861/4882812500000000
2277782377711579/78125000000000000 4880736741757633/4882812500000000
2368628969667149/2441406250000000 4733278147534391/19531250000000000
686093166450919/4882812500000000 302148130043351/305175781250000
-7969683191605691/156250000000000000 2438228389257257/2441406250000000
-2365839328966329/2441406250000000 4821742404103893/19531250000000000
1430559710407991/4882812500000000 1167137439023187/1220703125000000
-971142048353661/976562500000000 8219951659499867/78125000000000000
2115450739208713/2441406250000000 4874968959934613/9765625000000000
-464393910722007/976562500000000 4295383021601713/4882812500000000
-15066835497901/15258789062500 -1544126732448261/9765625000000000
-6054878745524151/9765625000000000 957746990154701/1220703125000000
-733890025571181/1953125000000000 1131250465468159/1220703125000000
8458194125538539/19531250000000000 8802395678126571/9765625000000000
3921844776247559/78125000000000000 -4876656272548837/4882812500000000
4793434406543301/4882812500000000 3719880643941409/19531250000000000
1792061704170751/1953125000000000 -1941668280869611/4882812500000000
-282802204550453/1220703125000000 -949994200398691/976562500000000
684082465903959/4882812500000000 -4834655012511131/4882812500000000
5297519517646893/19531250000000000 4699774020648827/4882812500000000
-350885198574301/488281250000000 212222388997511/305175781250000
2128605047493883/2441406250000000 -4782476395044939/9765625000000000
4759135466965841/9765625000000000 -8527488566259871/9765625000000000
-1173192211646913/3906250000000000 4657388132216487/4882812500000000
-4272075520018557/4882812500000000 4729155806870577/9765625000000000
1177806510568313/3906250000000000 -1163892012941641/1220703125000000
-3796270280919881/39062500000000000 303731195385903/305175781250000
849961930485823/1220703125000000 -7009391807497497/9765625000000000
-3229902317963189/78125000000000000 1219659451943429/1220703125000000
1765996060790017/3906250000000000 871064254797477/976562500000000
5276710768535807/9765625000000000 -4108641962554149/4882812500000000
-550299027259663/610351562500000 -8448243053670883/19531250000000000
-7697452343798509/19531250000000000 -2243807290276433/2441406250000000
2372372889659651/2441406250000000 -2305858104730571/9765625000000000
479102887465603/488281250000000 1884569162825733/9765625000000000
-960529169495213/1220703125000000 -1506651696887641/2441406250000000
-2098576091269777/4882812500000000 8817672323080987/9765625000000000
7386598415008189/9765625000000000 3193962879246701/4882812500000000
4665278297023769/4882812500000000 36029816831647/122070312500000
-2458089316918823/4882812500000000 -8437927428037243/9765625000000000
-4781293384710179/4882812500000000 3962002482549311/19531250000000000
6258182471557121/19531250000000000 -4625370787266649/4882812500000000
-968712842925809/1220703125000000 5942183018846121/9765625000000000
4688644251727799/9765625000000000 4283224448980139/4882812500000000
-868070285789969/2441406250000000 -4563734635785733/4882812500000000
616339297635477/1953125000000000 -463331896148377/488281250000000
-341485789483407/15625000000000000 -1220411558818513/1220703125000000
-4704943082617609/4882812500000000 -5223590335368901/19531250000000000
2294623344172867/2441406250000000 6670139721072077/19531250000000000
-927725264199509/976562500000000 1219837042049149/3906250000000000
2365102204302521/2441406250000000 -4844830916297777/19531250000000000
7681699713621297/9765625000000000 47108093078521/76293945312500
3747921039416833/4882812500000000 -6259375621402791/9765625000000000
7131872890882981/9765625000000000 -6671118400157011/9765625000000000
4795187495121921/9765625000000000 -1701453596513891/1953125000000000
4671706607106947/4882812500000000 2840433267844573/9765625000000000
-4764749222204677/9765625000000000 8524353142035173/9765625000000000
-6640431846131079/19531250000000000 573992316289651/610351562500000
194156128822693/195312500000000 8488771848373311/78125000000000000
2286232086440683/2441406250000000 6852070399956583/19531250000000000
30370354668257/30517578125000 7664681016220043/78125000000000000
7519930202809889/9765625000000000 1246083165530979/1953125000000000
3342897890267801/4882812500000000 -1779528842516983/2441406250000000
7432967452885019/19531250000000000 -1128848835316543/1220703125000000
-1379560721045083/2441406250000000 4028536555370267/4882812500000000
-5249747700130459/9765625000000000 1646907170736711/1953125000000000
5247311234255699/19531250000000000 4703293070906237/4882812500000000
7926365378578013/9765625000000000 2852199306057733/4882812500000000
4592327317786869/4882812500000000 -26544514601231/78125000000000
-2644075240273197/4882812500000000 -8209926682725123/9765625000000000
2308820962988817/2441406250000000 -3174423382984579/9765625000000000
-1468435640022963/1953125000000000 -6438932436233803/9765625000000000
-4761584222978207/4882812500000000 1730053296855811/7812500000000000
4936585275318497/9765625000000000 2106501208463539/2441406250000000
4473694454170841/4882812500000000 -122281626802341/305175781250000
488276566847939/488281250000000 -1368667907523589/312500000000000000
-6846560767265347/9765625000000000 6963622426637443/9765625000000000
4550645719346641/4882812500000000 -885082121493303/2441406250000000
-2387688651556957/2441406250000000 8149128142070599/39062500000000000
-6578965666989787/9765625000000000 -7216969058628049/9765625000000000
-4715428831629329/4882812500000000 -1267512857526547/4882812500000000
8889034014413661/19531250000000000 1739122769827067/1953125000000000
-2828846679261967/19531250000000000 483132585986839/488281250000000
-4827361923665753/4882812500000000 1467562289101663/9765625000000000
8692505854746233/19531250000000000 -546571405487503/610351562500000
818545063502381/976562500000000 5325958086787137/9765625000000000
904210188300569/9765625000000000 4861836987600429/4882812500000000
4658895372013861/4882812500000000 584677938394679/1953125000000000
-2418707970553749/2441406250000000 -664277745280771/4882812500000000
93905506622003/488281250000000 -598957864398171/610351562500000
4943468348574921/39062500000000000 968710814348327/976562500000000
7890786784139857/19531250000000000 2233289370838953/2441406250000000
343375556864611/488281250000000 -6942962078233779/9765625000000000
423414003284369/610351562500000 -7033626417946671/9765625000000000
4181169136091857/4882812500000000 -2521841106324727/4882812500000000
3543677491286503/4882812500000000 6718394971391797/9765625000000000
-8196561536188499/9765625000000000 2654421341088309/4882812500000000
6498195799400857/9765625000000000 -3644889675740339/4882812500000000
-8826271583083991/9765625000000000 4179038356161499/9765625000000000
-8055055264503007/9765625000000000 -2760593972609309/4882812500000000
-2387946324047543/4882812500000000 -4259057438403957/4882812500000000
8475848108949143/9765625000000000 2425254134861347/4882812500000000
-4769968897677623/4882812500000000 -4174694480499143/19531250000000000
-1215566264910921/1220703125000000 1789911282380023/19531250000000000
1191172825384067/1220703125000000 -8540069175254707/39062500000000000
5701765910908359/312500000000000000 2440999839492001/2441406250000000
-1641104969926699/1953125000000000 -2647489073758011/4882812500000000
-6046540786567599/9765625000000000 -7668557632110453/9765625000000000
6113923168570289/9765625000000000 3807472098697653/4882812500000000
583220242216473/610351562500000 5758504598340927/19531250000000000
1881455569005589/2441406250000000 6223297414582617/9765625000000000
-1970799961167667/4882812500000000 2233707983556589/2441406250000000
6860146565394591/9765625000000000 -434389931136949/610351562500000
7506503399802873/9765625000000000 -6246586135592217/9765625000000000
1998612495765363/9765625000000000 4779460736641623/4882812500000000
207958163919363/488281250000000 4417827307182229/4882812500000000
-867022455276469/1220703125000000 -6874361323904371/9765625000000000
8056286420082223/9765625000000000 5519391339470663/9765625000000000
-7410921088334757/9765625000000000 -6359691837117597/9765625000000000
-188902846851791/195312500000000 2481273416785619/9765625000000000
-427026679476759/488281250000000 -4735685551918153/9765625000000000
4768327703076537/4882812500000000 8409171473971853/39062500000000000
-2426103236875989/2441406250000000 -8733571035740391/78125000000000000
938067025873563/1953125000000000 8565523218977531/9765625000000000
-1712033381125521/1953125000000000 470010363592367/976562500000000
2179176982503599/2441406250000000 8806005792287247/19531250000000000
-1354172036159589/2441406250000000 4062847560035919/4882812500000000
8924731567827051/9765625000000000 -1585766594823151/3906250000000000
961567863330179/976562500000000 3409490320671661/19531250000000000
365420666898193/1220703125000000 4658899192879701/4882812500000000
-5312660418161417/9765625000000000 -4097043779419679/4882812500000000
-417381959037201/9765625000000000 4878350744383169/4882812500000000
6981925843423839/9765625000000000 -682789448933969/976562500000000
-18257988534147/19073486328125 5650006220061203/19531250000000000
8809577510660303/9765625000000000 8428232489506499/19531250000000000
477551150485947/488281250000000 4072046713113373/19531250000000000
-570050365849199/4882812500000000 -2424711348313003/2441406250000000
851091450824139/1220703125000000 700061465515743/976562500000000
-1005410969242241/1220703125000000 1384579217397319/2441406250000000
2324468499625233/4882812500000000 -858806243675633/976562500000000
-4854048181644133/4882812500000000 8467525321543851/78125000000000000
-5331910907944323/39062500000000000 241855589686263/244140625000000
-7717457277582951/19531250000000000 -4485466668385673/4882812500000000
-4878671335244911/4882812500000000 -1286764729443077/31250000000000000
8866965802507409/19531250000000000 -1740248959257451/1953125000000000
-1371156985143439/2441406250000000 504999566808689/610351562500000
1517445199738337/1953125000000000 -614828702041487/976562500000000
8146268117830889/9765625000000000 -1346424603186087/2441406250000000
4749742368542297/4882812500000000 -2264336850056071/9765625000000000
2686125693467921/4882812500000000 -8155142345550501/9765625000000000
-4812834013598041/4882812500000000 -3294812086198591/19531250000000000
222713954122989/305175781250000 3338243930229703/4882812500000000
907776491377631/2441406250000000 566591029714179/610351562500000
-6156489973977507/9765625000000000 7580571405965347/9765625000000000
-1681521951534069/4882812500000000 114603506263621/122070312500000
1158551337700541/1220703125000000 3076360626944011/9765625000000000
4497801679540593/4882812500000000 76017239746553/195312500000000
373293118671411/976562500000000 1128000556819747/1220703125000000
-4834827563288553/4882812500000000 -5462895018117903/39062500000000000
-8623884282963199/78125000000000000 4852972770018321/4882812500000000
-2367341533246357/2441406250000000 -2387160798960477/9765625000000000
-4113147457820889/4882812500000000 526265176517611/976562500000000
-8946149737497601/39062500000000000 2376517041087479/2441406250000000
-5691263322958341/39062500000000000 2415354874966899/2441406250000000
-149317929263749/976562500000000 1206349395132011/1220703125000000
7211340471793973/19531250000000000 1134450402387867/1220703125000000
4600592762417049/9765625000000000 8614056992789221/9765625000000000
-1946227578324727/4882812500000000 4478175535139787/4882812500000000
-1869077896506047/4882812500000000 4510920718317801/4882812500000000
4805320317131093/4882812500000000 -1732921879281791/9765625000000000
-4772809798494501/19531250000000000 2367389164478901/2441406250000000
-363081469382147/1220703125000000 -233091223856761/244140625000000
-4846770002910279/19531250000000000 -2365040126183741/2441406250000000
6010442197755119/9765625000000000 962110442497943/1220703125000000
1315735128723609/1953125000000000 -1804308358081631/2441406250000000
-7994103143568579/9765625000000000 -2804538579276989/4882812500000000
1588375322605641/1953125000000000 -2841391714638297/4882812500000000
616341230105043/1220703125000000 -4214716327265441/4882812500000000
2415336970845269/2441406250000000 -1138641637577131/7812500000000000
2864170693323447/4882812500000000 395453968872021/488281250000000
-4824209473729317/4882812500000000 -6033829238480281/39062500000000000
5776245923498433/39062500000000000 -4829133412944791/4882812500000000
7043431099246383/39062500000000000 -480278074498281/488281250000000
-473172644768479/2441406250000000 -4790228439555619/4882812500000000
992562689255771/1953125000000000 525661466994721/610351562500000
4876561045694597/4882812500000000 -7904082770109917/156250000000000000
1793072768265839/1953125000000000 3871651176592751/9765625000000000
-38719942907877/39062500000000 5161872476218871/39062500000000000
6013591898979239/19531250000000000 4645605712895731/4882812500000000
6129611846338353/9765625000000000 7602321372702783/9765625000000000
-4670017412450083/4882812500000000 -1140609038033777/3906250000000000
-4825858770507401/4882812500000000 -1487205483143523/9765625000000000
-5507456826629329/9765625000000000 8064449822736763/9765625000000000
602376495355577/610351562500000 -1258806151485939/7812500000000000
966953227082857/976562500000000 5466373282577597/39062500000000000
1511946331142369/1953125000000000 -1545515466888257/2441406250000000
-4827779970082637/4882812500000000 5848205034026167/39062500000000000
-4780549549587923/4882812500000000 1988168920480301/9765625000000000
2067688512000689/2441406250000000 5192500276174381/9765625000000000
4647326814169721/4882812500000000 -374517305379151/1220703125000000
148490093448253/152587890625000 -1798393359013249/7812500000000000
1516875325675427/3906250000000000 8999263271532657/9765625000000000
943504023567033/1220703125000000 3098170497303427/4882812500000000
86830327389029/152587890625000 -8030293647822009/9765625000000000
1202495209034943/1220703125000000 3360814820544289/19531250000000000
247634745234571/610351562500000 -8925735380151763/9765625000000000
-6543963255404579/9765625000000000 -7248722408296493/9765625000000000
-900781628779757/976562500000000 -1885913397131069/4882812500000000
-529090110931821/1953125000000000 146882498980337/152587890625000
-7954449381698339/9765625000000000 -5665171372043737/9765625000000000
1183562363923403/1220703125000000 4781196505346313/19531250000000000
4770164632109013/4882812500000000 8342229122655561/39062500000000000
-7329859572812833/78125000000000000 2430637130265687/2441406250000000
-48926977087541/1562500000000000 2440209031910317/2441406250000000
-1560162521155557/3906250000000000 -8952891282318221/9765625000000000
-976561852426019/976562500000000 -1151621063286199/1000000000000000000
5590880842749877/39062500000000000 -2416270497239247/2441406250000000
-7331578066301041/39062500000000000 4796038191354749/4882812500000000
-484620515290531/488281250000000 2387143987648087/19531250000000000
228733880964263/488281250000000 -1078480965295021/1220703125000000
-8695674263828203/19531250000000000 1093044371776127/1220703125000000
1878809833661119/2441406250000000 6236073234306783/9765625000000000
7141706823160707/9765625000000000 1332117942115409/1953125000000000
-7360544916015189/9765625000000000 3208964403820489/4882812500000000
-6735417322938341/39062500000000000 1202419866310559/1220703125000000
-1471616773767279/2441406250000000 -7792107338794401/9765625000000000
-1641430158705669/250000000000000000 -2441353626523371/2441406250000000
-6790975797827071/19531250000000000 2289078602420589/2441406250000000
1081193560143201/2441406250000000 2188946085001623/2441406250000000
-4303411847974809/39062500000000000 -4853091077983041/4882812500000000
-575881870701631/3906250000000000 4829458615734207/4882812500000000
-4858908972573011/4882812500000000 -7720916114028763/78125000000000000
-4406610921255399/4882812500000000 -1682595727811791/3906250000000000
5846473956133883/19531250000000000 -4658919327770311/4882812500000000
5781483695733261/312500000000000000 488197678963953/488281250000000
-8278726247851777/9765625000000000 -5179780241839903/9765625000000000
-5578561867642903/19531250000000000 2339702752392453/2441406250000000
-1001363815881733/2441406250000000 -2226597176361687/2441406250000000
764607828026267/2441406250000000 -579646408751707/610351562500000
-50045674542623/76293945312500 921382828706761/1220703125000000
1302985420973383/39062500000000000 4880095310356927/4882812500000000
488997531510653/976562500000000 8453139834302623/9765625000000000
310029564557383/4882812500000000 -1218240010713627/1220703125000000
1010563877435053/1953125000000000 4178410220443021/4882812500000000
8856273416833179/9765625000000000 8230152564058329/19531250000000000
-4364115155785353/4882812500000000 2190058633279217/4882812500000000
-2460212238758119/4882812500000000 8435452246423073/9765625000000000
1168813210840431/1220703125000000 -5633995045499231/19531250000000000
6067494419533083/9765625000000000 7651989487026227/9765625000000000
-852175123965681/1220703125000000 -3496086217423917/4882812500000000
1121673608927517/1220703125000000 481626862228723/1220703125000000
-4774126514664999/4882812500000000 -8195897245344663/39062500000000000
5644463203211741/9765625000000000 3984578609721913/4882812500000000
5607439791807807/9765625000000000 1599050350950531/1953125000000000
-6306932955084267/19531250000000000 4621230377714441/4882812500000000
-96607528893009/97656250000000 -5709340070430991/39062500000000000
8683655318142833/9765625000000000 -1787134553694923/3906250000000000
4045693182105291/4882812500000000 5467805624351699/9765625000000000
594634835354619/1220703125000000 4264318059371371/4882812500000000
2920034618148687/9765625000000000 -1164855338855419/1220703125000000
-180034177656379/1953125000000000 4862024372946797/4882812500000000
570768350925029/1220703125000000 172647310982701/195312500000000
-2216658750832047/2441406250000000 -8185405392130643/19531250000000000
-3230616650923947/4882812500000000 3661280372346427/4882812500000000
-1173558208431049/1220703125000000 -5375553572151551/19531250000000000
-4882312509165001/4882812500000000 -8943960965366263/625000000000000000
7893516152957943/9765625000000000 -574976820259887/976562500000000
-2740316384122687/4882812500000000 -8082703514311289/9765625000000000
948772548559063/976562500000000 4626228161558417/19531250000000000
120490271086367/122070312500000 -1252922832098773/7812500000000000
6886060815137983/19531250000000000 4569271639254453/4882812500000000
-4132052147683503/4882812500000000 -1040615430135871/1953125000000000
584527753920759/3906250000000000 4827835366295831/4882812500000000
-4518356605888917/19531250000000000 -4750356434945961/4882812500000000
-2410200543045749/2441406250000000 -6225579642033813/39062500000000000
-190203645235099/305175781250000 -1909216900001941/2441406250000000
-3973735996777519/4882812500000000 1418738888773303/2441406250000000
-2879672279391131/1250000000000000000 -2441399771466063/2441406250000000
-1458552955888257/39062500000000000 2439703755009309/2441406250000000
7058519183443351/9765625000000000 3374342105418003/4882812500000000
947682765668511/1220703125000000 -3077696528352717/4882812500000000
-402237820804529/1220703125000000 -4610112111260097/4882812500000000
-8442712095695447/78125000000000000 2427108506155733/2441406250000000
4386368980446391/19531250000000000 -951616379811053/976562500000000
4507865697210959/9765625000000000 8662942831193899/9765625000000000
-121647465702433/122070312500000 3248516719852289/39062500000000000
688732535595727/1953125000000000 4569152519913349/4882812500000000
-7419364939987147/9765625000000000 -1269967803181081/1953125000000000
-176571545942949/305175781250000 3982513670530889/4882812500000000
1779465047670501/9765625000000000 -48010659177089/48828125000000
8093491867968069/9765625000000000 -5464688556885903/9765625000000000
-369923707471961/976562500000000 4518934517827319/4882812500000000
-8617440170359361/9765625000000000 1148563139070449/2441406250000000
-1013038571314817/1953125000000000 8349326497768299/9765625000000000
6643586965364727/19531250000000000 4591653288822937/4882812500000000
-2940826379951219/4882812500000000 -7795741943686761/9765625000000000
-869723720202381/976562500000000 -8882679031093729/19531250000000000
-8116196615883127/9765625000000000 -678863758111581/1220703125000000
5475843169094679/9765625000000000 4042974561758463/4882812500000000
2433440422194709/9765625000000000 118219736714263/122070312500000
-4878049652825549/4882812500000000 -3449827626062717/78125000000000000
-825197632759129/976562500000000 1044458105038167/1953125000000000
889373332602301/976562500000000 2016738652268353/4882812500000000
4448270420799719/4882812500000000 1006820263700843/2441406250000000
-862405768570793/9765625000000000 1215933848497221/1220703125000000
4547686164864779/4882812500000000 -711101506796741/1953125000000000
-5115389202191297/78125000000000000 4872334374714429/4882812500000000
1800235788337659/4882812500000000 -226941672112817/244140625000000
-3272607720291033/4882812500000000 7247591770856793/9765625000000000
1779581979761713/2441406250000000 -6685569480421479/9765625000000000
6934317244750839/19531250000000000 1141177042629073/1220703125000000
3339235213862069/9765625000000000 1147122349533337/1220703125000000
4825686985141069/4882812500000000 -5957733967052127/39062500000000000
60584697691163/61035156250000 4737068166344147/39062500000000000
2215138168826617/2441406250000000 -4105854104658907/9765625000000000
-3374347228494207/4882812500000000 -7058509387033417/9765625000000000
744859696349343/1953125000000000 -2256892671067403/2441406250000000
974867168683889/976562500000000 4601439655417801/78125000000000000
-1538252990371493/19531250000000000 -2433822560230977/2441406250000000
3317906452247877/10000000000000000000 -4882812231237707/4882812500000000
-610213503846091/610351562500000 3323167643075031/156250000000000000
1706231104354337/1953125000000000 -1188139751459437/2441406250000000
-6791962140297077/9765625000000000 -7016885486125319/9765625000000000
-7432919460357587/9765625000000000 -6333967156250691/9765625000000000
-2292797777812801/4882812500000000 -862204993263503/976562500000000
-8199649469678013/19531250000000000 1772668821683591/1953125000000000
-1536027051343347/1953125000000000 -120636568384817/195312500000000
6700436596421063/9765625000000000 7104335370600569/9765625000000000
4840846636546407/4882812500000000 -102207538082061/781250000000000
7038632923054389/625000000000000000 4882502850472689/4882812500000000
-235437914716889/488281250000000 -8555409222598891/9765625000000000
4828738030432461/4882812500000000 57973618475247/390625000000000
-2649542651861573/4882812500000000 -8202873068900333/9765625000000000
5487264851394553/9765625000000000 807820252848831/976562500000000
435979712700957/2441406250000000 4804325620793101/4882812500000000
-1465680620898141/3906250000000000 4526065030055019/4882812500000000
-35582347687399/78125000000000 -1738787680765871/1953125000000000
6395318837916979/9765625000000000 3690099206051553/4882812500000000
-658188279300993/976562500000000 -3607154368047783/4882812500000000
-7684615449629977/9765625000000000 -1205223913336161/1953125000000000
-3572051484360403/9765625000000000 4544443855789827/4882812500000000
1140735181873421/1220703125000000 1390580846129711/3906250000000000
8433659330769893/19531250000000000 2202069753858777/2441406250000000
-2428533843407963/2441406250000000 -801201331353611/7812500000000000
859671113476403/976562500000000 -57911556092633/122070312500000
4877224964753971/4882812500000000 747284300764829/15625000000000000
-6391797248989517/39062500000000000 -2408500436424513/2441406250000000
7209381534235451/9765625000000000 -823409921591779/1220703125000000
-6893813198206597/9765625000000000 -6916846913793707/9765625000000000
13851114701957/24414062500000 2010455344610113/2441406250000000
-480131952320339/610351562500000 188415988047227/305175781250000
-412561450029617/15625000000000000 1220277533434771/1220703125000000
-2641774904637433/19531250000000000 -4837940883757571/4882812500000000
4528434580504633/4882812500000000 1460988850935383/3906250000000000
506976025126001/976562500000000 8346553937725979/9765625000000000
4173495627800979/4882812500000000 202761608277423/390625000000000
-4425261601961591/4882812500000000 -8254858122933989/19531250000000000
1119450661742153/1220703125000000 -7788341404902219/19531250000000000
-244102852685429/244140625000000 -2748432010859729/156250000000000000
-4744500543330747/4882812500000000 -2307875650454763/9765625000000000
48393111508307/61035156250000 -1487761839546359/2441406250000000
623078067672237/3906250000000000 -964059217063643/976562500000000
-1601827452482327/4882812500000000 4612592191233713/4882812500000000
-2900822042268711/9765625000000000 932484118469119/976562500000000
-7557193326765513/39062500000000000 -598820401179781/610351562500000
2598749518281499/4882812500000000 -2066903411591113/2441406250000000
2440730345317881/2441406250000000 -7352883079852989/312500000000000000
4702168535346689/4882812500000000 -2631705891889763/9765625000000000
