5000
-5567280964004771/19531250000000000 -4680245113975937/4882812500000000
8965798044063111/9765625000000000 7741291125826257/19531250000000000
-1770884314996823/2441406250000000 3361210032376611/4882812500000000
7235635201149561/9765625000000000 6558430824252883/9765625000000000
4838106648742001/4882812500000000 5273826485152903/39062500000000000
188559321778381/244140625000000 -1240645688557183/1953125000000000
5721614258354051/19531250000000000 -4668597600197379/4882812500000000
-195068074763481/195312500000000 7814606398543401/156250000000000000
3557631557230827/4882812500000000 -3344415586190151/4882812500000000
5448020671759581/9765625000000000 1620944198924877/1953125000000000
-3168338783876771/9765625000000000 -577335816052411/610351562500000
-604422406658121/610351562500000 -5431554545805683/39062500000000000
-78253732423197/152587890625000 -8383613481710393/9765625000000000
-7673399962982811/78125000000000000 303700187159217/305175781250000
-375746293648477/488281250000000 -6236450975065707/9765625000000000
-121312538431289/122070312500000 1738300385188249/15625000000000000
2807302332949789/9765625000000000 -4676710522686851/4882812500000000
-313016941565713/488281250000000 3747518824427831/4882812500000000
-1877676562062607/2441406250000000 -1560383031764897/2441406250000000
-913683596448467/976562500000000 -1723779292624529/4882812500000000
-296209701618261/305175781250000 2349782928667897/9765625000000000
-801458856533947/1220703125000000 1841499194317569/2441406250000000
-526143200040997/976562500000000 -8227075114868403/9765625000000000
1077486665285021/3906250000000000 -4693381568202079/4882812500000000
-1526293221650277/1953125000000000 6093287838206517/9765625000000000
645866148801823/1953125000000000 184324555701537/195312500000000
5353906504089561/39062500000000000 4836732160307637/4882812500000000
-8593165646588821/39062500000000000 1190799860199463/1220703125000000
8886799910237751/9765625000000000 -8097461082592077/19531250000000000
-2370029878169109/2441406250000000 1172045825255617/4882812500000000
319281688794491/488281250000000 7388579898792469/9765625000000000
-7155287556301649/9765625000000000 6645998166359947/9765625000000000
640513269794817/4882812500000000 -4840619863341161/4882812500000000
-61128524001791/78125000000000 -3040622866367739/4882812500000000
-293793199144309/305175781250000 -660560421368413/2441406250000000
526476668654149/3906250000000000 967652164386267/976562500000000
-7154048310543873/9765625000000000 3323666063664841/4882812500000000
-2662759373370251/4882812500000000 -4092868239961447/4882812500000000
2418245082478187/2441406250000000 2683939774097809/19531250000000000
-1771334952323259/1953125000000000 4114212416438163/9765625000000000
1407667615219911/4882812500000000 -4675503159577303/4882812500000000
-551349773750403/1953125000000000 -4684222649364019/4882812500000000
1563109220723949/1953125000000000 5855311327574241/9765625000000000
-400518490978009/976562500000000 -8906510286250999/9765625000000000
3592316799522843/4882812500000000 -1322852549426259/1953125000000000
8263664047058603/9765625000000000 -1040755267255007/1953125000000000
715810397622739/1220703125000000 -791042489494441/976562500000000
-7515377821024637/9765625000000000 -6235906337323869/9765625000000000
-2918251619443521/19531250000000000 -241400061505829/244140625000000
-4659467257089983/9765625000000000 -2145588446684431/2441406250000000
-2381450321810933/2441406250000000 -16804216194741/76293945312500
-846213798032197/1220703125000000 3519177920832511/4882812500000000
474540777941867/488281250000000 4600805002934183/19531250000000000
-1025736059595027/1220703125000000 -2647207299570573/4882812500000000
-5634370233010197/9765625000000000 -7976296365983/9765625000000
5453743179710533/19531250000000000 2344296309304047/2441406250000000
-2248136461818059/2441406250000000 3808090180829737/9765625000000000
-1345489616870441/1953125000000000 7078762173782281/9765625000000000
4862372684382759/4882812500000000 7140909312623419/78125000000000000
7702818328492803/78125000000000000 -971804234947669/976562500000000
2371120555163373/2441406250000000 930550688290137/3906250000000000
-3866169088624033/4882812500000000 -1491190337308107/2441406250000000
-4740530563664183/4882812500000000 187222418153177/781250000000000
487916310332583/488281250000000 -6039894784788359/156250000000000000
-1749103962750587/2441406250000000 -3406523039716159/4882812500000000
-4753976024055551/19531250000000000 295997650353753/305175781250000
3479663651904197/4882812500000000 6850926588359563/9765625000000000
303870296397063/305175781250000 -7218566458936627/78125000000000000
2337134475788753/2441406250000000 5647041956245441/19531250000000000
-608271262793323/610351562500000 128895445950939/1562500000000000
2444632359197417/4882812500000000 1056693857584859/1220703125000000
-2543041017695823/78125000000000000 97604499827287/97656250000000
965839164601277/976562500000000 -288645280775953/1953125000000000
121656401203179/122070312500000 -6428137829951549/78125000000000000
8727575437784833/9765625000000000 -438142198588539/976562500000000
5520708143597797/39062500000000000 -604225172063753/610351562500000
-893463283499021/1953125000000000 -1085490353384443/1220703125000000
7473009396110517/9765625000000000 -1257323541595701/1953125000000000
-1217499990768681/1220703125000000 5655909924226097/78125000000000000
3133002279926707/9765625000000000 2312354432642721/2441406250000000
-347345757221241/390625000000000 -8935717034100107/19531250000000000
1792170955485901/2441406250000000 -6631546116979737/9765625000000000
-4297495664439319/4882812500000000 4636114288617789/9765625000000000
-730187898231667/2441406250000000 -1164827252301289/1220703125000000
241131697170111/244140625000000 1528476049012227/9765625000000000
-5446492182598927/9765625000000000 8105748240940733/9765625000000000
4117466547738349/4882812500000000 -262456227558271/488281250000000
-3605375141536663/4882812500000000 1317156209350781/1953125000000000
444802225505859/1953125000000000 -190180131607117/195312500000000
242906512739639/244140625000000 -3922679391422453/39062500000000000
-7022610821718189/312500000000000000 -4881579417732799/4882812500000000
-6167044696423679/156250000000000000 -2439503886817349/2441406250000000
-1168565113458091/2441406250000000 -8574305852392009/9765625000000000
-3543690029041023/78125000000000000 -4877786818025349/4882812500000000
4575294627398113/9765625000000000 2156880135652057/2441406250000000
3172414336498199/4882812500000000 3711825048104631/4882812500000000
-4819689096610293/4882812500000000 -3130379969708741/19531250000000000
74909022788157/610351562500000 -4845898344133041/4882812500000000
488234682366967/488281250000000 -2157902046976693/156250000000000000
-4598342010473103/4882812500000000 1642287631590287/4882812500000000
-2255638696653389/4882812500000000 -34644666642071/39062500000000
7918597612289847/9765625000000000 -5715176593532569/9765625000000000
506569764686581/976562500000000 -8349020241391393/9765625000000000
1639202227178779/2441406250000000 7237104985781199/9765625000000000
48705027703029/48828125000000 1385990906914067/19531250000000000
4703349156125069/9765625000000000 1069798012157279/1220703125000000
1694203321899903/1953125000000000 -1214735291179943/2441406250000000
-1956531098139997/4882812500000000 -2236841745193843/2441406250000000
-377187793256911/610351562500000 3838819805839691/4882812500000000
7830735010101491/9765625000000000 -583498250573177/976562500000000
1731839470459187/2441406250000000 215101593951073/305175781250000
-4502153879490863/4882812500000000 -1890097446043887/4882812500000000
7393952290319233/9765625000000000 637941229025903/976562500000000
-298155453907509/305175781250000 -1666082687630071/7812500000000000
-929206107118457/976562500000000 120166768717487/390625000000000
-561942774903329/976562500000000 7986830623846963/9765625000000000
4315203819266391/4882812500000000 -2284923173401023/4882812500000000
7505876401067989/9765625000000000 1561834880287359/2441406250000000
4495005491137591/4882812500000000 7628141104934183/19531250000000000
-8706061680990901/9765625000000000 8848032922046999/19531250000000000
-1663576401307323/1953125000000000 1279166490482167/2441406250000000
-4806032419464281/4882812500000000 -1725004687778631/9765625000000000
7555371453601633/9765625000000000 193355934536883/305175781250000
-209888021799719/390625000000000 4118079591303767/4882812500000000
2698646742615067/4882812500000000 8138590459957877/9765625000000000
-4729113766103383/9765625000000000 -8544174309310203/9765625000000000
4129736001474789/4882812500000000 -162825856797119/305175781250000
-3576563916726297/9765625000000000 -283972280416793/305175781250000
-1853427325056559/9765625000000000 -2397032524697969/2441406250000000
-6553833262504873/39062500000000000 4813597562857231/4882812500000000
-5662263450087717/9765625000000000 -3978259803683821/4882812500000000
805096958776427/976562500000000 -1105428791691619/1953125000000000
-7947092595865851/39062500000000000 -4780694617290747/4882812500000000
-1653016587368793/4882812500000000 1148624015725987/1220703125000000
-7512539802138939/9765625000000000 6239325072626303/9765625000000000
3900461401094057/78125000000000000 60959040793427/61035156250000
-1453355223570403/1953125000000000 6523909601890617/9765625000000000
6319544022144059/39062500000000000 4818490216087827/4882812500000000
4214547055936377/4882812500000000 1232827139490191/2441406250000000
-6094835194038399/9765625000000000 476889398529909/610351562500000
-7021950383093289/9765625000000000 -6786725606505763/9765625000000000
-2320479588190841/9765625000000000 94859267402513/97656250000000
972854852190619/976562500000000 -1700323848614589/19531250000000000
-4571915795509293/9765625000000000 -8629311536814373/9765625000000000
1396173765189691/1953125000000000 -1707243796216691/2441406250000000
4409271451085499/4882812500000000 1048830679947749/2441406250000000
-1188549742630469/1220703125000000 8906447314506431/39062500000000000
-1151041049305419/1220703125000000 6503574346684549/19531250000000000
488247923665337/488281250000000 -1825519032026639/156250000000000000
-1112562090531281/1220703125000000 -4018530789011777/9765625000000000
-4171954838782147/39062500000000000 -4854884298108263/4882812500000000
-683580000311977/2441406250000000 2343754010281911/2441406250000000
-2437187807271879/2441406250000000 4590641708447491/78125000000000000
4840060413400711/4882812500000000 161181788826233/1220703125000000
-88865824274363/122070312500000 -1673801239082549/2441406250000000
4633705664515489/4882812500000000 6158739773419001/19531250000000000
1653966691885571/15625000000000000 242768968901017/244140625000000
373073698116151/3906250000000000 2430246023286687/2441406250000000
-4146561426041483/4882812500000000 -5156699041139039/9765625000000000
-7837449583770507/9765625000000000 2912980246349111/4882812500000000
8510342020632331/9765625000000000 478972967217197/976562500000000
-255536751130007/976562500000000 -188507324550339/195312500000000
4849969904458023/4882812500000000 -452300668853051/3906250000000000
576567373905627/610351562500000 -6407922551842407/19531250000000000
-4875712085808127/9765625000000000 -2115343696910291/2441406250000000
8032175671519561/19531250000000000 4450799651076403/4882812500000000
-4881385657550199/4882812500000000 7554161702672631/312500000000000000
3061051991385811/4882812500000000 7608368712461091/9765625000000000
4214258668380247/39062500000000000 4854313368872931/4882812500000000
-4417883127276171/4882812500000000 2079463051820053/4882812500000000
-1683299086193249/1953125000000000 4952780663541373/9765625000000000
-3709671602589647/4882812500000000 634986441149611/976562500000000
-1205463578675613/4882812500000000 -118291788257477/122070312500000
-1366187018591087/2441406250000000 8093451681721227/9765625000000000
-2298738233050277/2441406250000000 -6578836436705583/19531250000000000
2595561704645797/4882812500000000 8271618305394043/9765625000000000
6635629190237581/39062500000000000 -4811846272968651/4882812500000000
284427754200757/488281250000000 7937743551964281/9765625000000000
-2439221602554459/2441406250000000 413036582800473/9765625000000000
-347565180175713/488281250000000 6859067710147981/9765625000000000
7636637740445531/9765625000000000 6086805045492091/9765625000000000
-401606288467591/488281250000000 5554492530010229/9765625000000000
5869883635488621/19531250000000000 2328539619684953/2441406250000000
117614826010003/610351562500000 598912165971629/610351562500000
-2817127650062239/19531250000000000 120793845295041/122070312500000
4840632035654699/4882812500000000 -320210635968611/2441406250000000
4611420175650861/4882812500000000 3210396781556093/9765625000000000
-77203002180637/97656250000000 1495083529932161/2441406250000000
4763410220554871/4882812500000000 -536605297418327/2441406250000000
-37957406312171/38146972656250 3889424961299591/39062500000000000
1734027846404901/250000000000000000 4882695043408687/4882812500000000
1600035975661289/1953125000000000 -2800203276342883/4882812500000000
-7516863123117407/9765625000000000 6234115849817247/9765625000000000
8011840089111421/9765625000000000 -2791856462424783/4882812500000000
241815760895823/781250000000000 4643025264284079/4882812500000000
-983519994928209/2441406250000000 357525823075979/390625000000000
-3725684067052597/4882812500000000 3156126762768991/4882812500000000
7367963064669693/78125000000000000 4861049247460971/4882812500000000
-2959638345919217/4882812500000000 -3883606413054857/4882812500000000
4792938561560601/4882812500000000 7460178465475573/39062500000000000
-4631488465033229/78125000000000000 -1218556168440383/1220703125000000
85233528327757/195312500000000 -8786668638490279/9765625000000000
-349193917182591/390625000000000 8753784728287211/19531250000000000
4015620840537771/4882812500000000 1388942689169983/2441406250000000
3245293258622181/9765625000000000 -1151327381398901/1220703125000000
-1625730115692327/7812500000000000 -238796129871349/244140625000000
-364457451668017/976562500000000 -4530025061547411/4882812500000000
8202030016271971/9765625000000000 106007802076637/195312500000000
-4715537443393771/4882812500000000 5068434914420969/19531250000000000
-967449997568619/976562500000000 -26619405410887/195312500000000
2322549802596721/2441406250000000 601984394214731/1953125000000000
-7738630884468567/9765625000000000 37228718582407/61035156250000
-4873566852322251/4882812500000000 -4805438148818727/78125000000000000
-7825651380824409/9765625000000000 -5841798704716383/9765625000000000
-3001403620374977/4882812500000000 7702839532992033/9765625000000000
-836347988559783/1220703125000000 -889178363106509/1220703125000000
7077971472751337/9765625000000000 -6728279978682759/9765625000000000
-853476617095157/976562500000000 -296629490904463/610351562500000
-8864517916553919/19531250000000000 -8701868314758541/9765625000000000
5991158492475401/9765625000000000 3855951619207147/4882812500000000
1202096144593547/1220703125000000 -6794330137917223/39062500000000000
-3767152038779601/9765625000000000 -900977231440083/976562500000000
4700365243076999/4882812500000000 165285004416139/610351562500000
183568277990777/305175781250000 -1950342653415321/2441406250000000
751643123766513/976562500000000 3117318282196929/4882812500000000
-1989307447835429/4882812500000000 891841102173313/976562500000000
3069343362947269/19531250000000000 -964428403100551/976562500000000
2340153122873431/4882812500000000 -342840289549867/390625000000000
2427467821432539/2441406250000000 8336258173268879/78125000000000000
132270406332037/305175781250000 220017158705851/244140625000000
4960584596755447/9765625000000000 -1682379649176221/1953125000000000
-4713710735887909/4882812500000000 -509554944402477/1953125000000000
7494265137936341/9765625000000000 3130631792583447/4882812500000000
-1431505394297553/2441406250000000 -395537951839571/488281250000000
7340904073917793/9765625000000000 -3220192502714789/4882812500000000
-5075025845046617/156250000000000000 -2440118115811077/2441406250000000
-4299331734021599/39062500000000000 -4853147581870893/4882812500000000
4748974619683159/9765625000000000 2133287833694597/2441406250000000
-2334045338988557/2441406250000000 1145645622650053/3906250000000000
3381969026014707/4882812500000000 2751524725708/3814697265625
1065615170365547/1953125000000000 -1636814459342233/1953125000000000
-5578000109469163/39062500000000000 120819339119857/122070312500000
38468055905249/78125000000000 4249873297684259/4882812500000000
-6368246170908099/9765625000000000 7403571593990251/9765625000000000
-411294134581249/488281250000000 -2631648038029097/4882812500000000
-2380092771508933/4882812500000000 -8526902440902481/9765625000000000
-3683684954681069/9765625000000000 2261054742748411/2441406250000000
-4801689546706229/9765625000000000 -4251799887626331/4882812500000000
8828199748253689/9765625000000000 8349927148318959/19531250000000000
7299709347545257/9765625000000000 6487039007281011/9765625000000000
-1594518214353363/1953125000000000 1409902994070183/2441406250000000
-2419637162733507/9765625000000000 -189222395758371/195312500000000
-4507247013984071/4882812500000000 1877919664173077/4882812500000000
4586301479780437/4882812500000000 670247315157027/1953125000000000
-1778071193412591/1953125000000000 8081832074358663/19531250000000000
-594338301423901/1220703125000000 8529958885135399/9765625000000000
-3357268994915849/4882812500000000 3545504591159483/4882812500000000
938379890427267/976562500000000 5408049469003051/19531250000000000
-6670341680288797/156250000000000000 -4878361125157651/4882812500000000
-151024275540349/488281250000000 -928677010158161/976562500000000
-220160059417973/244140625000000 -1688298969729917/3906250000000000
-1454509967903163/2441406250000000 -7843331160479611/9765625000000000
2887512841542977/19531250000000000 -4829156216103029/4882812500000000
-2313275176461237/2441406250000000 6244216193604037/19531250000000000
-549550390425027/610351562500000 4248998699323441/9765625000000000
-8011031063627799/9765625000000000 -69810919787639/122070312500000
4580866662294493/9765625000000000 -8624563308533593/9765625000000000
-8675963164884051/19531250000000000 -8749248392348841/9765625000000000
-921114035700917/1220703125000000 6408319855285803/9765625000000000
4207335590417677/9765625000000000 -1762563574685801/1953125000000000
882726766588939/1220703125000000 -3372618151957799/4882812500000000
-4581932315474261/9765625000000000 -8623997211098673/9765625000000000
2014153751782423/9765625000000000 119445735786699/122070312500000
-857764936101027/976562500000000 4668122007851241/9765625000000000
1772091845523179/4882812500000000 113747385687503/122070312500000
-1649233301840711/2441406250000000 3600274430450351/4882812500000000
2376526801886229/4882812500000000 4265439985519977/4882812500000000
-4052812473337007/39062500000000000 4856460930596033/4882812500000000
-247686376632993/305175781250000 5704956220951587/9765625000000000
-7444284249452767/9765625000000000 -3160303136329427/4882812500000000
-3819884092520317/4882812500000000 6082875448294657/9765625000000000
-4573483404947027/9765625000000000 1725696163121413/1953125000000000
-1716418199141149/4882812500000000 -4571188737715093/4882812500000000
-1116181157013433/3906250000000000 4679230820743297/4882812500000000
-4876177272790419/9765625000000000 1692221343027527/1953125000000000
315715804684867/390625000000000 -2875310344586381/4882812500000000
-1207055470944249/3906250000000000 -2321923885131711/2441406250000000
7590404179153451/19531250000000000 -8997992706148269/9765625000000000
-3487156818914473/4882812500000000 683566974932363/976562500000000
-311485224482853/976562500000000 4627772875085587/4882812500000000
52486123685363/610351562500000 -608090648396007/610351562500000
4879132523532633/4882812500000000 -3032568937115291/78125000000000000
-4579157381302957/9765625000000000 -8625470962091499/9765625000000000
4877856873959947/4882812500000000 -7037834380942229/156250000000000000
4806902934185817/4882812500000000 6861100046946583/39062500000000000
277152836908643/976562500000000 -4682041812606283/4882812500000000
-933793556231909/976562500000000 -5716779189229357/19531250000000000
4882317353597701/4882812500000000 -556283030982899/39062500000000000
4560435623762057/4882812500000000 -6979151617987077/19531250000000000
-4132764518582629/4882812500000000 260040676512363/488281250000000
-5135436633807729/78125000000000000 -4872251996149721/4882812500000000
580430892355759/610351562500000 -1208041477141833/3906250000000000
-3942821217154237/4882812500000000 -2880281020962127/4882812500000000
7617233177002953/19531250000000000 224808072756541/244140625000000
-4525144343060147/4882812500000000 7337494487495859/19531250000000000
3988667608060189/4882812500000000 5632899297011323/9765625000000000
1038740833058307/1953125000000000 -1653999621330771/1953125000000000
-6510945754025063/39062500000000000 -2407253436587327/2441406250000000
-4801007640911927/4882812500000000 1424075092007989/7812500000000000
4836769622355177/4882812500000000 -5351740085876593/39062500000000000
-5919091904572283/78125000000000000 -4868778071174383/4882812500000000
6885010879834403/19531250000000000 -2284685261922929/2441406250000000
302675984045821/305175781250000 2494773970430483/19531250000000000
2038544255806093/2441406250000000 5373716471358041/9765625000000000
666220905375743/976562500000000 -7140196227321593/9765625000000000
1427686744306807/7812500000000000 2400294309960097/2441406250000000
151468337171113/152587890625000 118080815174203/976562500000000
-5432087888395003/9765625000000000 -8115408357770871/9765625000000000
-4714453042852403/4882812500000000 5084549800162793/19531250000000000
2388521936621553/2441406250000000 -505398294236031/2441406250000000
7338573118194627/9765625000000000 6443040914780551/9765625000000000
-1092855011976603/1953125000000000 -8093771043868579/9765625000000000
-755046092764319/1953125000000000 4503195159707671/4882812500000000
1460411654970361/19531250000000000 -304321464571523/305175781250000
8896395453254817/78125000000000000 -606381357232499/610351562500000
454541592105389/488281250000000 -3567100791839821/9765625000000000
4268847412622151/2500000000000000000 4882805381612689/4882812500000000
2312570212976983/2441406250000000 -6260905941299693/19531250000000000
5044292379750181/19531250000000000 4717155134122779/4882812500000000
-6720031429231189/9765625000000000 22143135494307/30517578125000
329562022677829/781250000000000 -8854204824796681/9765625000000000
958338038678569/976562500000000 1877831729095121/9765625000000000
-2707732073412849/9765625000000000 4691364904247919/4882812500000000
2163767942285403/4882812500000000 4377209864981829/4882812500000000
-2393552423838633/2441406250000000 -7696170840104079/39062500000000000
4823924162666353/78125000000000000 4873495513310061/4882812500000000
-7199884568593811/9765625000000000 -6597658208754807/9765625000000000
-6774998120673861/9765625000000000 3516633052562161/4882812500000000
3708072611304517/4882812500000000 -3176799556070473/4882812500000000
4317623582135347/4882812500000000 -4560694908956303/9765625000000000
-2273086934195459/2441406250000000 7126470170866699/19531250000000000
-4769619167499703/4882812500000000 -8362165871306547/39062500000000000
3752348149175247/4882812500000000 312437854261249/488281250000000
1135568627821751/1220703125000000 3583071405522731/9765625000000000
6873049170013169/9765625000000000 -346873992781263/488281250000000
-8799595085231013/9765625000000000 -4234921247981267/9765625000000000
-7056855669308383/9765625000000000 1350084733684151/1953125000000000
2085029019534543/2441406250000000 -79380375438993/152587890625000
-3985801073208191/4882812500000000 -5641009737615663/9765625000000000
-1230340235562077/1953125000000000 1896114518224561/2441406250000000
-8266726681562671/9765625000000000 -5198909656164919/9765625000000000
-126905316569711/152587890625000 1084463333564017/1953125000000000
2414311008029779/9765625000000000 118281004125987/122070312500000
3392805003129599/19531250000000000 240428848873879/244140625000000
-6388349218393087/9765625000000000 1846558046482723/2441406250000000
4839558785486787/4882812500000000 -2593927283402987/19531250000000000
1065123683804327/1220703125000000 4770762002591139/9765625000000000
836127177558223/7812500000000000 -242738380726017/244140625000000
-240654196253607/244140625000000 6577931786175529/39062500000000000
-1751567302291103/19531250000000000 4863137738050691/4882812500000000
-4717123176908609/4882812500000000 -1261192627645707/4882812500000000
188310709295731/1953125000000000 -4860064520141129/4882812500000000
2217353732141521/2441406250000000 -326933979542577/781250000000000
2091819817994153/2441406250000000 2517740516086573/4882812500000000
7747028464512193/19531250000000000 8964559059604351/9765625000000000
-7650028145443773/9765625000000000 -6069967134552139/9765625000000000
1215737083084961/1220703125000000 7039844128263219/78125000000000000
3766001762443019/4882812500000000 1553953718377121/2441406250000000
-4610804192818243/4882812500000000 3213933792501621/9765625000000000
479380984261007/488281250000000 742426337054849/3906250000000000
-5856645822802013/39062500000000000 4827620088414839/4882812500000000
284280374975377/305175781250000 355141268880099/976562500000000
-2304944877975521/2441406250000000 3219176508446777/9765625000000000
6336782818014537/39062500000000000 4818136455375077/4882812500000000
-5806069686464057/78125000000000000 -4869309651642399/4882812500000000
3550746809770779/4882812500000000 6703448367238727/9765625000000000
6454420413737701/9765625000000000 -3664283312032213/4882812500000000
2954003402782117/4882812500000000 7775788527604881/9765625000000000
-5346001284179909/9765625000000000 -817237431290147/976562500000000
-3171448146596259/19531250000000000 -4818010761818299/4882812500000000
1741742369035689/2441406250000000 -3421577412507283/4882812500000000
30740011280813/48828125000000 7587456747741273/9765625000000000
2365507239873081/2441406250000000 1208039694127803/4882812500000000
4859768884263743/4882812500000000 7581101584514961/78125000000000000
1216993724781153/1220703125000000 -3042927975738871/39062500000000000
272471609509971/390625000000000 -6997638558651673/9765625000000000
8121662023008771/9765625000000000 -5422733408959183/9765625000000000
171561340515227/305175781250000 8076369174066907/9765625000000000
744215851317067/2441406250000000 -2325211225714231/2441406250000000
-7589728580603999/39062500000000000 239487973204257/244140625000000
7156903683472603/39062500000000000 -4800158909992421/4882812500000000
-7593221079093877/9765625000000000 1535220368640717/2441406250000000
-2449202453958207/4882812500000000 528016116729661/610351562500000
597499014223519/1220703125000000 8515815112644713/9765625000000000
1755885709580139/1953125000000000 -1069142939839293/2441406250000000
1797492401733881/2441406250000000 -6608461900621689/9765625000000000
-891415889221797/976562500000000 -7976265513363079/19531250000000000
-3209264793686219/4882812500000000 -920002628874043/1220703125000000
-8046192015315107/9765625000000000 -86470260102271/152587890625000
-3874241032221113/4882812500000000 2971887335416761/4882812500000000
6725928623141193/39062500000000000 4809886937351039/4882812500000000
5425379530229863/9765625000000000 -8119894617147921/9765625000000000
-7188972363871151/19531250000000000 4540019293144557/4882812500000000
-4878529345381963/4882812500000000 1635786517186931/39062500000000000
-7479552752458979/39062500000000000 4792466739701329/4882812500000000
127863806906789/244140625000000 -4159590925016257/4882812500000000
-7952749995634313/9765625000000000 -2833778358815463/4882812500000000
2312154613729619/4882812500000000 -8601348487851213/9765625000000000
6738213527542273/156250000000000000 609783754365657/610351562500000
-2328275809256829/4882812500000000 8583936082284329/9765625000000000
242948292764197/244140625000000 38558732538593/390625000000000
4186415694423679/4882812500000000 -1256560936011397/2441406250000000
