5000
-2438112634944671/2441406250000000 4056718751270641/78125000000000000
1588531111773317/125000000000000000 -4882418197971161/4882812500000000
8857654081184917/9765625000000000 -8224207151742513/19531250000000000
4331066715009079/9765625000000000 -2188168365762297/2441406250000000
-754963659024973/4882812500000000 4824094504019161/4882812500000000
-45143286452023/78125000000000 -996282067163321/1220703125000000
1182117215424727/15625000000000000 1217204608876159/1220703125000000
3257520729771499/9765625000000000 -2301575416097281/2441406250000000
-1763306162003227/9765625000000000 -4802556168845567/4882812500000000
1235895113208843/2441406250000000 4210951316121127/4882812500000000
-6839842161274389/9765625000000000 -6970221721687073/9765625000000000
-1789178553000299/9765625000000000 4800163323942967/4882812500000000
-960741634764161/976562500000000 -1400567373875317/7812500000000000
6048617679668787/9765625000000000 -7666919577367639/9765625000000000
90851149360659/97656250000000 7163272503289903/19531250000000000
5592016063376629/9765625000000000 320241878554477/390625000000000
2393408322830533/2441406250000000 3853817454895111/19531250000000000
7600351746752051/9765625000000000 95813342103111/152587890625000
-6967289071681147/9765625000000000 -6842829431767057/9765625000000000
-40780390965067/48828125000000 -167838452805991/305175781250000
-566768430373451/610351562500000 -3624011520624729/9765625000000000
-2621175672315589/9765625000000000 587954842997523/610351562500000
-873118606686727/976562500000000 4374222388764413/9765625000000000
-4673985649154751/4882812500000000 -5650792598072161/19531250000000000
-7422534191762959/9765625000000000 -3173067042024751/4882812500000000
-6359100238878227/9765625000000000 7411428728155179/9765625000000000
1667288668279209/4882812500000000 4589336161884853/4882812500000000
-3381324057407769/4882812500000000 -7045141738517887/9765625000000000
-4772396393097247/4882812500000000 8260132986081573/39062500000000000
-1433570475360057/2441406250000000 1976193353322241/2441406250000000
-8847895032711117/9765625000000000 -516632502527651/1220703125000000
4657336384740071/4882812500000000 1466654597897041/4882812500000000
-1714369646461769/2441406250000000 3476435641762759/4882812500000000
4740462976217473/19531250000000000 -4736808902980013/4882812500000000
1232730673609777/1953125000000000 757474810136711/976562500000000
-4776627509216459/19531250000000000 -1183634425787359/1220703125000000
-1022833267500829/1220703125000000 1066047024888001/1953125000000000
-3108455401285211/4882812500000000 -470693685697919/610351562500000
-907841619222961/3906250000000000 -2374556920586271/2441406250000000
4600871814307183/4882812500000000 -3270373959332467/9765625000000000
-487964339891753/488281250000000 2814281728354103/78125000000000000
4679842844720333/4882812500000000 2786344457439641/9765625000000000
-4819150980712847/4882812500000000 6287214888648391/39062500000000000
-1352823579472999/2441406250000000 -8129288126630449/9765625000000000
-2369721027556093/2441406250000000 -4698164605699083/19531250000000000
-4873231347789189/4882812500000000 -4891766564007383/78125000000000000
7412082845987881/9765625000000000 1589584448936993/2441406250000000
4237599354971293/4882812500000000 2425821431371883/4882812500000000
-4858457453365969/4882812500000000 -487082214814821/4882812500000000
-1451889451593783/1953125000000000 6532063774136977/9765625000000000
-4559723124839111/9765625000000000 8635760340898331/9765625000000000
-961685119565029/976562500000000 424529498485131/2441406250000000
-2286526537264057/2441406250000000 -3422889707662351/9765625000000000
4600672482297259/4882812500000000 -6542990901157083/19531250000000000
-731822232096351/976562500000000 1293229348593303/1953125000000000
482603881042053/488281250000000 -1187893393704113/7812500000000000
-2389611453647589/2441406250000000 4001772232481563/19531250000000000
7550295049791279/9765625000000000 1238716695644687/1953125000000000
-5179462599068687/19531250000000000 -588498896282011/610351562500000
-1164079860226097/1220703125000000 5879519945590247/19531250000000000
-4713287465926493/9765625000000000 -8552914877640559/9765625000000000
-4935030626419247/156250000000000000 2440188219795031/2441406250000000
-6662254328707249/9765625000000000 1785038495737671/2441406250000000
1076570021611037/4882812500000000 4762652086676567/4882812500000000
1794127902829347/4882812500000000 454125125691647/488281250000000
2311253994528019/2441406250000000 125838698054787/390625000000000
8903914074098179/156250000000000000 -609359760603729/610351562500000
2237290429275709/2441406250000000 -7817911793251703/19531250000000000
7412679819308423/9765625000000000 -397352613875979/610351562500000
6899220680655129/9765625000000000 -3455726611012711/4882812500000000
-2396166606603049/2441406250000000 -299401050527241/1562500000000000
-1738094583016803/1953125000000000 4454560826031691/9765625000000000
-5965077962826809/9765625000000000 7732093929720653/9765625000000000
3256887172000739/39062500000000000 2432905599694897/2441406250000000
2813784743429993/19531250000000000 -4831875554456963/4882812500000000
-6029369954969983/9765625000000000 960258181320347/1220703125000000
-239322867684051/244140625000000 -7721901989739649/39062500000000000
4727174611780759/19531250000000000 4737638828785359/4882812500000000
1040055225835197/7812500000000000 2419675238434581/2441406250000000
2059377783267963/4882812500000000 4427281452080789/4882812500000000
-448170910642403/610351562500000 -1657332143899469/2441406250000000
4608328168515839/9765625000000000 -269060037611933/305175781250000
-4839380969996057/4882812500000000 5198459694309579/39062500000000000
-8947834913607387/19531250000000000 542532740336687/610351562500000
1138457924856831/2441406250000000 863886847300709/976562500000000
-878944645585607/976562500000000 8511888777530911/19531250000000000
-1184509574485123/1220703125000000 -2360382170247361/9765625000000000
-888916488140861/976562500000000 -404353550148343/976562500000000
-686751925031347/976562500000000 -433934628335589/610351562500000
4553037997739713/4882812500000000 -1764001956148177/4882812500000000
-591511847587869/610351562500000 -4815204081407363/19531250000000000
6205182993831511/39062500000000000 4820811994400983/4882812500000000
-4751879244138031/4882812500000000 -1123165864548253/4882812500000000
-6333524533130923/9765625000000000 -7433296619189479/9765625000000000
8481679262339019/9765625000000000 -605038073846303/1220703125000000
-2287429610681959/4882812500000000 1078468928804037/1220703125000000
691582998211249/1220703125000000 8047177198376703/9765625000000000
-151909651528517/152587890625000 1839472399055363/19531250000000000
196401142101223/244140625000000 -5800860095775567/9765625000000000
-1038021082957773/4882812500000000 -954240433884279/976562500000000
570822482009869/610351562500000 345728583036473/976562500000000
-1541072540437749/1953125000000000 1499892022537447/2441406250000000
-6580616230308731/9765625000000000 -7215464064772431/9765625000000000
277791670364427/305175781250000 -1617265960850913/3906250000000000
118296626743247/195312500000000 -1554119710878763/1953125000000000
-4658643583500897/4882812500000000 -1169997708595957/3906250000000000
7971391612603941/39062500000000000 956012494037247/976562500000000
2410785088682697/19531250000000000 193818946911463/195312500000000
4882707070999403/4882812500000000 -8214245670260609/1250000000000000000
403012750871891/610351562500000 -7334036858040789/9765625000000000
8828425173638137/19531250000000000 -4355518306671237/4882812500000000
-5284982738291283/9765625000000000 2052991553449931/2441406250000000
1940955195170177/2441406250000000 -5923725054903831/9765625000000000
4882633913734547/4882812500000000 5345398014815863/625000000000000000
-4881271086112049/4882812500000000 1962887280243891/78125000000000000
-5795038616342391/78125000000000000 2434680491188711/2441406250000000
-946797623389849/1220703125000000 -3082052250635863/4882812500000000
484318525015193/488281250000000 -4966541124715503/39062500000000000
777678100177973/976562500000000 -590670033868173/976562500000000
-3735119538238281/4882812500000000 -196559667559351/305175781250000
-7977004790104919/9765625000000000 2816683609285403/4882812500000000
1530259143542183/2441406250000000 -7609227483674917/9765625000000000
-4087272215645681/4882812500000000 -1068536475399289/1953125000000000
-1481316895455651/1953125000000000 -198898180859417/305175781250000
4598772007776783/9765625000000000 -8615029173549773/9765625000000000
3321325368373761/4882812500000000 -7158395269207519/9765625000000000
2436401830636723/2441406250000000 4999645141618009/78125000000000000
4864117048239881/4882812500000000 -683001847008253/7812500000000000
-857339916143053/1220703125000000 -6951647344669151/9765625000000000
278072708428539/390625000000000 -1371709330108029/1953125000000000
-7580392045651647/39062500000000000 4789990479316317/4882812500000000
-4804984467921391/19531250000000000 -118318599754529/122070312500000
-7650866005126907/9765625000000000 6068911023587217/9765625000000000
4882810569357099/4882812500000000 -4446322008287089/5000000000000000000
4470821471052001/4882812500000000 981531110578859/2441406250000000
1033219553529457/4882812500000000 -4772244258664957/4882812500000000
157917225484629/610351562500000 589568638702423/610351562500000
-1625971603534397/1953125000000000 5410438083290441/9765625000000000
-6415683828408197/9765625000000000 920312724147057/1220703125000000
4704400950518767/9765625000000000 -8557805988533691/9765625000000000
-869288459449497/976562500000000 -4449852701766321/9765625000000000
-237392267992367/781250000000000 -58149171385299/61035156250000
3059279564544319/39062500000000000 152119211269301/152587890625000
-4753538571797907/4882812500000000 -4464489142709643/19531250000000000
8600406899412993/9765625000000000 -2313030090874003/4882812500000000
-4686034580107073/9765625000000000 -4283938361912603/4882812500000000
-143304233796073/152587890625000 -3354333319217747/9765625000000000
7178021512415647/9765625000000000 -1655359455071677/2441406250000000
8819249700492969/39062500000000000 -2378369107847949/2441406250000000
-1452719445995537/2441406250000000 -7848638800470291/9765625000000000
-3271781094482883/4882812500000000 1812271115199147/2441406250000000
2427215970482413/2441406250000000 1682203326811137/15625000000000000
610301510107129/610351562500000 -8004026232983183/625000000000000000
-102233953247457/152587890625000 724961625600543/976562500000000
-7238172558014389/9765625000000000 6555630378615961/9765625000000000
-1510862215051701/2441406250000000 3835497279189821/4882812500000000
4830104012442147/4882812500000000 228962882250821/1562500000000000
180966033127451/1220703125000000 -4828858936417803/4882812500000000
2354329097069551/2441406250000000 -1033950380526397/3906250000000000
-1367071074384133/15625000000000000 -2432043881861581/2441406250000000
1186553352883307/1220703125000000 -183499574266161/781250000000000
-4580733726011493/4882812500000000 -3381559664732893/9765625000000000
4761634359006771/4882812500000000 -8648500045792621/39062500000000000
8486492146662903/9765625000000000 -4831861203020411/9765625000000000
4700110554081387/4882812500000000 1058548043937621/3906250000000000
2266994478052043/4882812500000000 8649299150020837/9765625000000000
3083238013847263/4882812500000000 189311259967041/244140625000000
-3735121581147517/4882812500000000 49139878979339/76293945312500
29758906810159/30517578125000 4327935352644027/19531250000000000
1152991552267857/4882812500000000 2372365295994443/2441406250000000
-941305456351739/3906250000000000 -947784690091269/976562500000000
-1710667715620653/4882812500000000 -4573343839783913/4882812500000000
2359925452586791/2441406250000000 -25018915588717/97656250000000
3925500039827903/4882812500000000 -1451921773673377/2441406250000000
-292164116624781/488281250000000 -7824543643137889/9765625000000000
2436488248521093/2441406250000000 4956333339704271/78125000000000000
4967638553983459/9765625000000000 -4203867232608629/4882812500000000
10831411072973/38146972656250 -585230934412451/610351562500000
5604385904906723/9765625000000000 -7997392716973941/9765625000000000
-4598778309314339/4882812500000000 -1312852399182471/3906250000000000
-5903550619840301/9765625000000000 -3889586151495047/4882812500000000
8650471189219647/78125000000000000 -4852787928251141/4882812500000000
-1597905119378637/1953125000000000 5615595460609107/9765625000000000
-1976860640259629/2441406250000000 -1432650161948601/2441406250000000
355432495728843/390625000000000 -8101794801919817/19531250000000000
-1619553102042991/3906250000000000 4443365280843403/4882812500000000
-4460683485079023/4882812500000000 1588792901514759/3906250000000000
1168601755397869/1220703125000000 -176412908162771/610351562500000
1081411919947017/3906250000000000 -2345985377483377/2441406250000000
239489339384167/244140625000000 7588624913393937/39062500000000000
-3460510278587901/78125000000000000 975604019121919/976562500000000
608210310361281/610351562500000 6538342509988143/78125000000000000
313202061347051/610351562500000 -8381824123973389/9765625000000000
-45476611806089/48828125000000 355563535618551/976562500000000
-2422096359023049/2441406250000000 -4903254890117971/39062500000000000
477927793862061/1953125000000000 -4734370529357059/4882812500000000
-953691539392767/976562500000000 4202226271723327/19531250000000000
-2430272152746021/2441406250000000 14905508097789/156250000000000
1238809481006463/2441406250000000 8415048945604593/9765625000000000
2436067877995013/2441406250000000 -5163591565189489/78125000000000000
-3332072438519009/4882812500000000 142767790062707/195312500000000
-6681544641023331/9765625000000000 -890263241008641/1220703125000000
-111246603347919/305175781250000 -4546828716864673/4882812500000000
-5224283435711973/19531250000000000 588111873148077/610351562500000
-1454863753080053/2441406250000000 -7842281237000249/9765625000000000
-4855879129400647/4882812500000000 409718569406823/3906250000000000
1830612880261693/2441406250000000 -1615339270914643/2441406250000000
6083931273137627/9765625000000000 7638927405360191/9765625000000000
866465008287549/976562500000000 4504583286159859/9765625000000000
4537584290907609/4882812500000000 360676404166657/976562500000000
-3625207112714559/19531250000000000 74968214288263/76293945312500
-4881584281020793/4882812500000000 -7008750263972171/312500000000000000
-975741375476419/976562500000000 -50048173506191/1220703125000000
8647888978835121/19531250000000000 4378097066450803/4882812500000000
8258926111800789/9765625000000000 -5211292653501633/9765625000000000
1458376410265669/2441406250000000 -783183526233251/976562500000000
1464364164653817/7812500000000000 4796271087525221/4882812500000000
-915523212462837/976562500000000 3398404976573229/9765625000000000
3352414263343773/9765625000000000 -458608630118193/488281250000000
-3329926195813467/9765625000000000 459018036603847/488281250000000
7212198455907601/39062500000000000 -4798865588088573/4882812500000000
211068767784841/610351562500000 1145389025810847/1220703125000000
-4991522465865303/9765625000000000 -335743080615847/390625000000000
4699609265752149/4882812500000000 211994303888023/781250000000000
-8788294212628881/19531250000000000 -8721175542820671/9765625000000000
2211320211642573/2441406250000000 1655460703776287/3906250000000000
-7955531412443111/9765625000000000 -5663651788930523/9765625000000000
589167423588659/610351562500000 2550521293381379/9765625000000000
8179546390251371/19531250000000000 -4433993314526321/4882812500000000
4616264320141081/4882812500000000 795606943903309/2441406250000000
-1127622745132893/2441406250000000 -8661576228098921/9765625000000000
802901182149169/1953125000000000 55639455261227/61035156250000
-7241107644516407/9765625000000000 -6552388245605647/9765625000000000
-2423980258055113/2441406250000000 -186353434703507/1562500000000000
1013677136859051/1220703125000000 -5441028029887013/9765625000000000
-599295797159539/4882812500000000 -302868463982711/305175781250000
-4868316597087447/4882812500000000 75193462662429/976562500000000
2800041404085709/4882812500000000 -8000406501062801/9765625000000000
820831458090569/4882812500000000 4813324591959819/4882812500000000
6346229775823071/9765625000000000 -3711226187969471/4882812500000000
2892727843894053/19531250000000000 -965792229446453/976562500000000
-152501821793313/152587890625000 -2623654819742347/78125000000000000
-4817889813527349/4882812500000000 -3174386630177631/19531250000000000
1474407058513543/4882812500000000 -1163721985053821/1220703125000000
-2734887430051533/9765625000000000 4687425263019431/4882812500000000
-1116382256822979/1953125000000000 -2003273852611267/2441406250000000
2281926499914187/156250000000000000 -488229175337637/488281250000000
23004271064899/122070312500000 38362601397167/39062500000000
-6793599463475689/19531250000000000 228895695709709/244140625000000
-297862646566607/305175781250000 8500299921004787/39062500000000000
-2440392130715713/2441406250000000 -900625853593129/31250000000000000
8368270776270569/9765625000000000 2516916558789791/4882812500000000
463819709008179/488281250000000 -6104405836722279/19531250000000000
2135183716946881/2441406250000000 -591915317512557/1220703125000000
-2264429980947773/2441406250000000 1825180910401959/4882812500000000
-1029560948352019/9765625000000000 2427800391999071/2441406250000000
-1757984474507093/19531250000000000 2431496507907643/2441406250000000
4599533561429513/4882812500000000 -6555790024019737/19531250000000000
2566194686039961/9765625000000000 73612688510799/76293945312500
-2496830461508753/19531250000000000 -4842749504471749/4882812500000000
-8953356284725593/9765625000000000 155973550985491/390625000000000
1996611591263757/2441406250000000 -2809986926069423/4882812500000000
7540929351029527/9765625000000000 -6204983171887447/9765625000000000
1851124671144917/2441406250000000 -3183584099355747/4882812500000000
-4865189213539029/4882812500000000 1326328882512229/15625000000000000
-8910569409058389/9765625000000000 -799229239879969/1953125000000000
-468284483338987/488281250000000 5532192587464829/19531250000000000
2138017247675049/2441406250000000 -2357411059771351/4882812500000000
-8692124760571613/9765625000000000 -8902673483237017/19531250000000000
2429249960543057/2441406250000000 -1557306974265427/15625000000000000
-4568950115908293/4882812500000000 430592088618817/1220703125000000
195215236261127/195312500000000 2465252531076151/78125000000000000
12122180824859/76293945312500 482078436570551/488281250000000
-8510963335863879/9765625000000000 -478862555815401/976562500000000
-5370129272005471/39062500000000000 -2418225571257607/2441406250000000
5564056620568609/39062500000000000 -2416512353330973/2441406250000000
4090714381743143/4882812500000000 -5332134190793051/9765625000000000
3742238577154537/9765625000000000 451007433620227/488281250000000
-5799751657478997/9765625000000000 3928432013927269/4882812500000000
-8696648096604129/9765625000000000 888498588056431/1953125000000000
-6163297898768933/9765625000000000 189375933416273/244140625000000
-4470279089243977/19531250000000000 -4753198471994727/4882812500000000
398972916850657/488281250000000 5629891321197639/9765625000000000
-1280651545395153/3906250000000000 -4612943861058421/4882812500000000
-131547337517691/976562500000000 1209577414842587/1220703125000000
-8965878979239289/9765625000000000 7740916165483269/19531250000000000
-792401539609043/3906250000000000 -4781293114597311/4882812500000000
-1197223598924597/1220703125000000 3812292490362871/19531250000000000
7516824501413773/9765625000000000 1558540604531419/2441406250000000
-7679987764964997/9765625000000000 3016008105535069/4882812500000000
-8765735381449833/9765625000000000 4304569068213861/9765625000000000
1693719133455973/9765625000000000 4808813448699953/4882812500000000
1701205296360027/1953125000000000 4797389407953019/9765625000000000
-4866922593619831/4882812500000000 -3148814409205583/39062500000000000
-7695879752925489/9765625000000000 1502931852853293/2441406250000000
4705458744518779/9765625000000000 2139306103101201/2441406250000000
3463288490426889/4882812500000000 -344201841108279/488281250000000
-996544463309567/1220703125000000 -1127988938421579/1953125000000000
-4814317449292353/4882812500000000 -6519903840250013/39062500000000000
-7421866291515029/9765625000000000 -6346915187041493/9765625000000000
-4715290133087977/4882812500000000 -2536057468559743/9765625000000000
-613092416385637/1220703125000000 -8444581915922891/9765625000000000
-30417979336553/30517578125000 6306703116515727/78125000000000000
1988815283072897/2441406250000000 -283201571136513/488281250000000
260158526215679/2441406250000000 -2427505307672127/2441406250000000
-618516409793697/2441406250000000 -4723516456351127/4882812500000000
-168094030863353/195312500000000 -1243192051004699/2441406250000000
5171900207084603/9765625000000000 4141825681042819/4882812500000000
-321729103199587/390625000000000 -55384042590911/97656250000000
-3845248129194437/9765625000000000 -280522493920301/305175781250000
8980006420482607/9765625000000000 -767513291838419/1953125000000000
413910779837403/15625000000000000 -4881098978000801/4882812500000000
949047036301913/976562500000000 -460365243226747/1953125000000000
-1019100487396467/1220703125000000 5375799496100569/9765625000000000
-1604958484005969/4882812500000000 -922300735655643/976562500000000
-290453617279471/1220703125000000 -148205559084863/152587890625000
1849589759468863/2441406250000000 -3187150576428403/4882812500000000
1287593650272813/4882812500000000 941997038252953/976562500000000
-928999199261639/2441406250000000 1128873881940571/1220703125000000
286897843898501/2441406250000000 4848980967050893/4882812500000000
3134004877614357/19531250000000000 4819541860939621/4882812500000000
4732721328982203/4882812500000000 -2402670790893489/9765625000000000
528375027109647/610351562500000 4888487322956481/9765625000000000
-4556673137785759/19531250000000000 -4748068399872479/4882812500000000
-4874383838507349/4882812500000000 917681140570737/15625000000000000
-7756259536669137/9765625000000000 5933621966426077/9765625000000000
92448782878593/195312500000000 8602353631494809/9765625000000000
4861924723713377/4882812500000000 -7218569672851907/78125000000000000
-6054688075051103/19531250000000000 37138146366039/39062500000000
-4947242628243517/78125000000000000 -487301258181913/488281250000000
8210840993808039/19531250000000000 553797099380387/610351562500000
-7811096225832293/9765625000000000 146531155798463/244140625000000
1298279111707779/7812500000000000 -962983868618973/976562500000000
-2755363507241897/9765625000000000 -46844264212277/48828125000000
-6564157911725441/9765625000000000 -1807609999255877/2441406250000000
-4786801736113811/4882812500000000 -7708227497604063/39062500000000000
241104834622377/610351562500000 -224284636502069/244140625000000
2439976708555947/2441406250000000 2673128239608897/78125000000000000
6453179467064469/9765625000000000 -293186374598773/390625000000000
-226751339993429/244140625000000 -1447843048870697/3906250000000000
99834138932281/122070312500000 2809784588895789/4882812500000000
247409552497041/305175781250000 5717243155038629/9765625000000000
7380436471161873/9765625000000000 1279008821482771/1953125000000000
4870524480792329/4882812500000000 5539078731401957/78125000000000000
-6198665671939323/9765625000000000 1886530802957939/2441406250000000
-1794636966887479/1953125000000000 -1541396020114117/3906250000000000
9002702510585253/9765625000000000 -1892008135984553/4882812500000000
-7885855709223711/9765625000000000 5760270078210639/9765625000000000
-1213070945035549/1220703125000000 8722568827131929/78125000000000000
-5407960141986179/19531250000000000 -469190588717147/488281250000000
-8163641337455189/9765625000000000 -5359327546811993/9765625000000000
-1339329478236229/2441406250000000 -8164960282834481/9765625000000000
