250
5149012669718323/9765625000000000 -8297897334126591/9765625000000000
156377374508333/305175781250000 4193049462631901/4882812500000000
-7932421637860719/156250000000000000 -975303221819037/976562500000000
-2935757227961683/4882812500000000 390169032710529/488281250000000
108339199101347/152587890625000 -275074141903583/390625000000000
-6732501784702749/39062500000000000 -961948649217103/976562500000000
-959114108146409/1953125000000000 8507052064580771/9765625000000000
-5662255481038693/9765625000000000 -159130505570833/195312500000000
-139344640783689/152587890625000 7958816697029961/19531250000000000
-460111744689507/488281250000000 -261519309881453/781250000000000
320355322593759/6250000000000000 4876394060697787/4882812500000000
-4502655287390311/9765625000000000 -4332826069771353/4882812500000000
-973757252624597/976562500000000 1479341659961863/19531250000000000
-602936718673361/610351562500000 3035169740971637/19531250000000000
1510550786745681/7812500000000000 1197668150326783/1220703125000000
-4713408701284549/4882812500000000 -5100017764379021/19531250000000000
785593424054257/976562500000000 -5801011019546147/9765625000000000
2535422106518139/9765625000000000 -2357687775957677/2441406250000000
-1148562200671057/1953125000000000 -315943168105573/390625000000000
3482013212019919/4882812500000000 -855768729764173/1220703125000000
4504756698700879/4882812500000000 -1507108488870697/3906250000000000
812208796938781/1220703125000000 1822561921647683/2441406250000000
-252366061851389/976562500000000 2358476318558063/2441406250000000
659763414054927/1953125000000000 -919158515042371/976562500000000
-61029812072453/61035156250000 -8270579051311669/625000000000000000
8261600053320739/78125000000000000 4855434129325073/4882812500000000
6173899570615291/9765625000000000 7566399125910643/9765625000000000
7662098784603359/39062500000000000 -478795877120567/488281250000000
6468735861554759/19531250000000000 -4607230614180927/4882812500000000
1799468091516853/2441406250000000 6599853410677249/9765625000000000
-2279670910784547/2441406250000000 -6990576587661159/19531250000000000
1357392980139919/4882812500000000 -1172586409599073/1220703125000000
-2358945807534111/2441406250000000 -2516629983629069/9765625000000000
3585211350741473/4882812500000000 6629665898269913/9765625000000000
-8042686259609513/9765625000000000 5539190317195587/9765625000000000
-1441156929550391/1953125000000000 -3295606895961927/4882812500000000
5277238460920091/9765625000000000 256779532646097/305175781250000
-4863881000383189/4882812500000000 -687291773648769/7812500000000000
-45083423691833/48828125000000 -117205531819091/305175781250000
-4685064321805763/4882812500000000 -1100408712636961/3906250000000000
1500452955016077/125000000000000000 -2441230356236411/2441406250000000
-28763310393367/122070312500000 -2372663749380639/2441406250000000
-4638810194768419/19531250000000000 -2371547380335953/2441406250000000
-6462254480814249/9765625000000000 7321659556809587/9765625000000000
-19523622398481/19531250000000 -4366380681752269/156250000000000000
-470429970306647/488281250000000 -32705334177747/122070312500000
-7223304463753827/39062500000000000 -599825572561319/610351562500000
-2214335674728333/2441406250000000 1645109696263769/3906250000000000
-6154794365488491/156250000000000000 -4879022880042987/4882812500000000
-1208490106143769/1220703125000000 -2755894116393303/19531250000000000
-1179452336398049/1220703125000000 -5034493640952081/19531250000000000
1812622188262883/2441406250000000 -3271003075606099/4882812500000000
-1663768956203781/7812500000000000 -4770802683641327/4882812500000000
7866019733905213/78125000000000000 -4857999748540503/4882812500000000
5195280530644161/9765625000000000 8269007911988881/9765625000000000
-4122178863203243/4882812500000000 -5234309631619693/9765625000000000
-4675635712848033/9765625000000000 4286777995224533/4882812500000000
5491507904607693/9765625000000000 -323012749158311/390625000000000
2393572211807993/2441406250000000 192364880120943/976562500000000
5849539537702781/39062500000000000 -4827754708206193/4882812500000000
-3669846318719899/4882812500000000 644176556764813/976562500000000
-5373732937276287/78125000000000000 304453000187389/305175781250000
-2551062394904487/19531250000000000 4840982643145683/4882812500000000
7661039593201259/9765625000000000 3028031703600033/4882812500000000
-5633235183461893/19531250000000000 -58441375868317/61035156250000
4571016687826807/4882812500000000 3433752670047799/9765625000000000
3704055081954531/9765625000000000 -2258973876432503/2441406250000000
-1139537137406799/1220703125000000 3501508080634823/9765625000000000
8297840644611279/9765625000000000 2574552013324943/4882812500000000
-4596047277081201/9765625000000000 -8616483103184237/9765625000000000
-5535972392972303/9765625000000000 1608980314421199/1953125000000000
-2476609133246471/4882812500000000 -8416237903309629/9765625000000000
605858930245961/610351562500000 -7391878304877/61035156250000
-1050688388852773/1220703125000000 -19885625703223/39062500000000
3217807636451253/4882812500000000 -7345085955916989/9765625000000000
-4757593839163939/4882812500000000 -8789662188568851/39062500000000000
-152578980580169/152587890625000 6754117085892279/625000000000000000
-4209440998574051/4882812500000000 4948722820963061/9765625000000000
264776152546327/781250000000000 2296917838764549/2441406250000000
831659451105541/2441406250000000 -2295388210069463/2441406250000000
-5241636746092023/9765625000000000 -2059925299959971/2441406250000000
2431846766892591/9765625000000000 -4728994421200427/4882812500000000
-324939484843209/976562500000000 -920917285968767/976562500000000
4845189207607571/4882812500000000 -151244721527599/1220703125000000
-7003509843997031/19531250000000000 455810114266029/488281250000000
-589205611921161/610351562500000 -5096523851434899/19531250000000000
4617831220972109/4882812500000000 6346643490566011/19531250000000000
-7134880518583587/19531250000000000 4545349316526979/4882812500000000
636731558094239/2441406250000000 -4713825368197657/4882812500000000
3957940155164957/4882812500000000 -178716863605723/305175781250000
-2729350903662373/9765625000000000 4688231950461239/4882812500000000
-6471599815360253/78125000000000000 2433015510321837/2441406250000000
7482936380216739/19531250000000000 4510234124273157/4882812500000000
-466059118850989/976562500000000 -4290871747506821/4882812500000000
-4481190848997999/4882812500000000 -7757098926802823/19531250000000000
3548057604697587/4882812500000000 -1677285391928269/2441406250000000
1214106846181583/1220703125000000 -1622153723434609/15625000000000000
-8969113085851131/39062500000000000 -2376178915217019/2441406250000000
7849762869322561/39062500000000000 -2391603255030867/2441406250000000
-4427049067376499/4882812500000000 -514969323430843/1220703125000000
-4360321071686109/4882812500000000 8790411195812267/19531250000000000
2236090973218757/2441406250000000 -391992170743989/976562500000000
2222717445064499/2441406250000000 8079570827988361/19531250000000000
168614662804909/305175781250000 -1627933480453109/1953125000000000
-7643118285567539/9765625000000000 -3039332760387061/4882812500000000
-56371704133703/61035156250000 -7487735185226211/19531250000000000
3047616826737303/4882812500000000 1525982416021569/1953125000000000
-4355310652342239/4882812500000000 -4415032064096691/9765625000000000
-5457894576532573/9765625000000000 -4049037491555287/4882812500000000
5848441721779097/9765625000000000 1955172004383159/2441406250000000
-5091124099551183/39062500000000000 4841163602464561/4882812500000000
-1701002385760183/2441406250000000 -3502602096257711/4882812500000000
-137435613823239/244140625000000 -8071292023305329/9765625000000000
-5746020993602951/39062500000000000 -965939357889211/976562500000000
-149323248666659/610351562500000 2367214725381123/2441406250000000
-236579952215211/305175781250000 -6168798592879317/9765625000000000
-1608275952565269/39062500000000000 -975734452448001/976562500000000
999963292007311/2441406250000000 -4454453004433637/4882812500000000
2370213130579409/4882812500000000 4268951583912051/4882812500000000
828434073852297/1220703125000000 7172449978813109/9765625000000000
-975735421809963/976562500000000 200916837994191/4882812500000000
579055739755693/610351562500000 -6173883998313449/19531250000000000
1189675789358317/1220703125000000 -8751145002444961/39062500000000000
-2435766245595761/2441406250000000 -5307301474376831/78125000000000000
6289664642890143/9765625000000000 186761128049647/244140625000000
5288493780377001/9765625000000000 1641941109486437/1953125000000000
476954982963657/610351562500000 -3046760630674661/4882812500000000
5331387811086691/9765625000000000 8181915157737903/9765625000000000
-4814983955326147/4882812500000000 6488327587823669/39062500000000000
-4836126252431921/9765625000000000 8484062382559653/9765625000000000
-1383517250195231/7812500000000000 4805637813271879/4882812500000000
151495016331391/152587890625000 -583352532822021/4882812500000000
-7787796680960433/19531250000000000 4477861860157993/4882812500000000
2288963178644519/2441406250000000 6793465304122273/19531250000000000
3397936515380479/19531250000000000 480835050978987/488281250000000
6776371738388789/39062500000000000 6010975663369/6103515625000
-1793720604959267/1953125000000000 -1545656697937237/3906250000000000
6739033994244521/19531250000000000 -4582951746601997/4882812500000000
1762900952749411/3906250000000000 871456011988529/976562500000000
4790936440605901/4882812500000000 -1885508877975079/9765625000000000
-74825033589597/97656250000000 627531474300547/976562500000000
112115995713191/152587890625000 3312126431693353/4882812500000000
-6763413474744399/39062500000000000 -4809065567400487/4882812500000000
2393051648112037/2441406250000000 -7735934427971559/39062500000000000
-8888755348077641/9765625000000000 -505554460509791/1220703125000000
2014233208371541/2441406250000000 1103689538906981/1953125000000000
5354304940561653/9765625000000000 8166936405048229/9765625000000000
-7503491447291753/9765625000000000 -1562550953990071/2441406250000000
1462911339281827/1953125000000000 -1617573259075947/2441406250000000
-6853490555098511/9765625000000000 6956802343879011/9765625000000000
-144739863613623/2441406250000000 4874223979022783/4882812500000000
36556006525231/38146972656250 -5581737251533967/19531250000000000
-158431887956883/244140625000000 -3715049483051783/4882812500000000
-2375219677118557/19531250000000000 4846571327030641/4882812500000000
-4772100643130501/4882812500000000 -8271061308401827/39062500000000000
-3445340821539843/4882812500000000 -3459983314061993/4882812500000000
-4813919882681501/4882812500000000 3269332098836039/19531250000000000
425626727767091/1220703125000000 -4576388109406883/4882812500000000
-94211314754209/152587890625000 -1920486107641397/2441406250000000
-4406303313327103/4882812500000000 -2103889023004503/4882812500000000
-4843787331281787/4882812500000000 -4928819408955851/39062500000000000
4614630920029959/4882812500000000 -6383778670423599/19531250000000000
4877478928325251/4882812500000000 7301136009758657/156250000000000000
7906409960751871/39062500000000000 -4781748483463129/4882812500000000
-2741426968245959/4882812500000000 8081196962809413/9765625000000000
4845249345735753/4882812500000000 4835976428749889/39062500000000000
-3879038945017981/9765625000000000 2240542463663359/2441406250000000
-4356115781941911/9765625000000000 4370116901609773/4882812500000000
2168777910829973/2441406250000000 -4484402927543493/9765625000000000
-7509851840835533/19531250000000000 2253718635011919/2441406250000000
-3092290249312789/9765625000000000 -4631554076512279/4882812500000000
-6939410144675617/78125000000000000 -4863512190538389/4882812500000000
-4474814701205881/4882812500000000 7815770006880167/19531250000000000
-304617852374297/488281250000000 7632209198297267/9765625000000000
-4546948506448063/4882812500000000 1779639623594053/4882812500000000
3888644421057619/4882812500000000 1181206330950437/1953125000000000
-2341503171061599/2441406250000000 -5530004715788453/19531250000000000
6475827964888487/9765625000000000 7309656887282277/9765625000000000
7950310438959071/9765625000000000 177218073764369/305175781250000
563565310398097/976562500000000 996923750627827/1220703125000000
-3236934977520903/312500000000000000 4882550549272281/4882812500000000
-4246942687464019/9765625000000000 -4396899744422793/4882812500000000
4839211585764761/4882812500000000 -5208541528566981/39062500000000000
-2418713968899587/2441406250000000 1062704603027613/7812500000000000
-658658425386623/1953125000000000 91935661528759/97656250000000
-7254837898402121/9765625000000000 -204286961897479/305175781250000
-1070413744764089/1953125000000000 8168402047899453/9765625000000000
-516779185877781/3906250000000000 1209973541143739/1220703125000000
286568750941067/305175781250000 6715612570218611/19531250000000000
-6171498668438843/9765625000000000 -1892089384550889/2441406250000000
-4918051730501453/9765625000000000 -210920895741651/244140625000000
-1736337271705147/2441406250000000 3432548532170573/4882812500000000
-4796396053036443/4882812500000000 -731657980238387/3906250000000000
-6106970573410397/9765625000000000 -1905130278618179/2441406250000000
