250
-7936759296200531/19531250000000000 1115371256922223/1220703125000000
-1572790292001857/1953125000000000 -1447534521938139/2441406250000000
2282066437340909/2441406250000000 108443335801269/305175781250000
10768402481023/30517578125000 -4568732922280281/4882812500000000
1188538798003857/2441406250000000 8530266118407897/9765625000000000
3934584904228751/4882812500000000 1445761005627441/2441406250000000
608750846618223/610351562500000 5654408638781103/78125000000000000
8497834164424589/9765625000000000 -192475436997299/390625000000000
3079949007739969/4882812500000000 7577802325180521/9765625000000000
-3689587811751487/19531250000000000 -2397448736228117/2441406250000000
474101943122493/488281250000000 2336315614726649/9765625000000000
8374461432353011/39062500000000000 -2384641041815859/2441406250000000
7743184440015203/39062500000000000 -95718402128911/97656250000000
-5389641145544523/9765625000000000 -8143660108506403/9765625000000000
4653888226393091/9765625000000000 -1717076073059837/1953125000000000
-2376694632198497/2441406250000000 -8934063930898731/39062500000000000
-1766230088954599/2441406250000000 842747849361019/1220703125000000
-6506834822594313/9765625000000000 -7282069227362443/9765625000000000
-1536189522978993/2441406250000000 -7590084296795273/9765625000000000
-8303307175731811/9765625000000000 1285071048280639/2441406250000000
-5071891303028571/9765625000000000 8345259148216319/9765625000000000
-4022126323238749/19531250000000000 2389077444859763/2441406250000000
2434256951548277/2441406250000000 -597445839311169/7812500000000000
11003350593796/19073486328125 124636856550651/152587890625000
401963774728309/488281250000000 693017419098051/1220703125000000
-1786727358165001/2441406250000000 -6655006927267653/9765625000000000
-3479734644472729/4882812500000000 -137015647072661/195312500000000
-7896219974236407/78125000000000000 607226045357937/610351562500000
631620097171533/1220703125000000 4178367474952463/4882812500000000
1321506487947549/1953125000000000 3595411892205063/4882812500000000
-6590733491485701/19531250000000000 1149102840614127/1220703125000000
2432653791157503/2441406250000000 826171990869603/9765625000000000
-40433550181307/61035156250000 -1828843708225563/2441406250000000
4752714617563197/4882812500000000 -1791401095746807/7812500000000000
-754599330315999/2441406250000000 -2321862254360863/2441406250000000
-3276775791303183/4882812500000000 181001369633531/244140625000000
-7031059304055629/9765625000000000 6777288300159421/9765625000000000
2401687737058843/2441406250000000 3508713644174333/19531250000000000
463103267611207/488281250000000 6190824517543403/19531250000000000
-1695032569869529/1953125000000000 -1212926376518339/2441406250000000
-2087280084601379/4882812500000000 -8828390512110961/9765625000000000
6514629777117739/9765625000000000 727509659782713/976562500000000
-5897143662739351/9765625000000000 -7784030335349299/9765625000000000
191650966239353/195312500000000 7528292756720813/39062500000000000
7406018371684423/9765625000000000 -3182700249744617/4882812500000000
2441090332023071/2441406250000000 -5027106818321561/312500000000000000
-4072752613705733/4882812500000000 2693426081723679/4882812500000000
1216381335802461/1220703125000000 3284105184566213/39062500000000000
2335722952251737/2441406250000000 -5684295659381509/19531250000000000
975916248459881/976562500000000 -710434345521553/19531250000000000
2133188229978537/2441406250000000 2374845218552231/4882812500000000
8431888960123901/19531250000000000 -8808702729781507/9765625000000000
-1094323999335431/1220703125000000 -2163593691480073/4882812500000000
6563298494397737/78125000000000000 4865551234939173/4882812500000000
824749293725797/1220703125000000 -3599788264625717/4882812500000000
4933497512560397/9765625000000000 8427813116947087/9765625000000000
1217040713783789/1220703125000000 -3023622474196921/39062500000000000
-6334264391185357/9765625000000000 -7432666161155511/9765625000000000
-838535315251897/2441406250000000 -4585770601595533/4882812500000000
2208871735757483/2441406250000000 4159519457842767/9765625000000000
8536866084652867/9765625000000000 1185573413303891/2441406250000000
6661931460365297/19531250000000000 -2294995900663193/2441406250000000
6102123277605069/39062500000000000 -4822867076741849/4882812500000000
-4874959798771563/4882812500000000 -8857983258608871/156250000000000000
-4859029114534019/4882812500000000 38507680211989/390625000000000
-532391939413071/1953125000000000 -146809661507243/152587890625000
-6060787291226593/19531250000000000 2320885418235511/2441406250000000
8140506539318881/9765625000000000 -2697201555498381/4882812500000000
-1019633822286173/1220703125000000 -5369323162320433/9765625000000000
-1573245231245003/1953125000000000 -2893523703883659/4882812500000000
7991418836409179/9765625000000000 -701612613708029/1220703125000000
7839459621702707/9765625000000000 2911627744077093/4882812500000000
-4854024012301249/4882812500000000 4235535749133113/39062500000000000
-1145403932980651/9765625000000000 -1212277566394511/1220703125000000
6063306048008671/39062500000000000 -4823631972542483/4882812500000000
4848375614132021/4882812500000000 4631107440403039/39062500000000000
-5104563269585693/19531250000000000 -942620231574329/976562500000000
297821310984133/305175781250000 -8523996776804609/39062500000000000
1722280414250539/312500000000000000 -2441369171595623/2441406250000000
2441285144456207/2441406250000000 -6225175726559643/625000000000000000
-486173286880801/976562500000000 423470734387209/488281250000000
-872559068487863/976562500000000 1754149313625691/3906250000000000
14547588931307/39062500000000 4531567338087401/4882812500000000
85693263289581/610351562500000 4834447687820227/4882812500000000
2287445387781641/2441406250000000 6826105538969929/19531250000000000
-2069976411112061/2441406250000000 -1035578952270837/1953125000000000
2685339702207319/4882812500000000 -31860069069179/38146972656250
-443647686614569/9765625000000000 -4877771221848831/4882812500000000
-201106047192879/305175781250000 7345280254003891/9765625000000000
-3984466523989773/4882812500000000 -2822389843618543/4882812500000000
-201890967667279/610351562500000 -4607951854057929/4882812500000000
5821656368739887/39062500000000000 -1207070326379733/1220703125000000
-592958894845147/976562500000000 7759343177294531/9765625000000000
-6612684797905269/39062500000000000 1203084944955617/1220703125000000
-2351616949683643/4882812500000000 -133725741199999/152587890625000
-1192764450013829/1220703125000000 4154737784626279/19531250000000000
-8296026560884169/9765625000000000 -644003286842949/1220703125000000
-4694932411363327/4882812500000000 -2682884688454867/9765625000000000
2981889769073177/4882812500000000 -7733095451435463/9765625000000000
2279537579509347/2441406250000000 6993358683293653/19531250000000000
4206729804574429/4882812500000000 495793596629139/976562500000000
5937796890368039/78125000000000000 2434344550733979/2441406250000000
8919131635909513/9765625000000000 7953998366090629/19531250000000000
8706463768184627/39062500000000000 475998357879141/488281250000000
-1712058302135397/1953125000000000 -1174969172277951/2441406250000000
8070971808803471/39062500000000000 -4777450811349833/4882812500000000
4570687182446339/4882812500000000 -1717753355513241/4882812500000000
-1193193632029361/1220703125000000 -8246138350174077/39062500000000000
-195495057578711/244140625000000 -584962593507477/976562500000000
597640979643693/1220703125000000 1064397190354847/1220703125000000
-1813222023901373/2441406250000000 817418248141377/1220703125000000
1996853188671841/2441406250000000 -5618600281821319/9765625000000000
4523145373807/4882812500000 1471437683370021/3906250000000000
-8138601779045227/39062500000000000 4775657787369653/4882812500000000
-920050495215861/976562500000000 -818464273270751/2441406250000000
4870276658919549/4882812500000000 111891685105481/1562500000000000
8996937140207561/9765625000000000 7595407490261149/19531250000000000
4021262147182847/9765625000000000 2224815756195603/2441406250000000
183627995013869/195312500000000 1663530151409291/4882812500000000
-3343387084879937/4882812500000000 -444824767303343/610351562500000
1218507526176283/1220703125000000 -2341807146072703/39062500000000000
7422373402096217/78125000000000000 4860725896663937/4882812500000000
8773510169917081/9765625000000000 -4288700378784527/9765625000000000
-161775076124279/1220703125000000 4839743702519379/4882812500000000
43630685395107/195312500000000 4759420654620371/4882812500000000
192174978552249/305175781250000 3793081198771991/4882812500000000
-3884467488302671/4882812500000000 1479254055468143/2441406250000000
-3122816651457041/4882812500000000 3753648101719031/4882812500000000
4824617229086147/4882812500000000 6012927422605969/39062500000000000
7717960397557041/9765625000000000 -1196670697265813/1953125000000000
-378535295984379/488281250000000 -6168617634302879/9765625000000000
-953863572034219/976562500000000 -523322333464103/2441406250000000
1309237934047289/3906250000000000 4600388077134021/4882812500000000
8699488478199127/9765625000000000 -8873856401431259/19531250000000000
4069250935735907/4882812500000000 2698713532809419/4882812500000000
8677403037204617/19531250000000000 8748891402520837/9765625000000000
194837120972069/195312500000000 -5447479381370427/78125000000000000
-5462931775011009/9765625000000000 -4047338880740037/4882812500000000
1248398174657719/2441406250000000 -2098086384077247/2441406250000000
-4835039032879023/4882812500000000 -1362725886878987/9765625000000000
-243985177576403/244140625000000 557490692167549/15625000000000000
-8841415472083457/39062500000000000 -594511903984683/610351562500000
-1218755452366173/1220703125000000 2205741851076487/39062500000000000
684096960916931/1953125000000000 -4573502906477443/4882812500000000
-4262073424608773/4882812500000000 -1191279567670819/2441406250000000
-4785229661706249/4882812500000000 -7770446555540319/39062500000000000
-363409597576143/610351562500000 -7845916041122841/9765625000000000
-6757801791756997/9765625000000000 1762447633689277/2441406250000000
669537947653529/9765625000000000 -974264597413233/976562500000000
-7521192194082229/9765625000000000 -3114446163457539/4882812500000000
112399091358279/152587890625000 3302286606924587/4882812500000000
-5354826910931699/9765625000000000 -8166594173496481/9765625000000000
-6336348040947351/9765625000000000 -3715444964758853/4882812500000000
3956202902063041/9765625000000000 -8928375565484069/9765625000000000
560686408509109/610351562500000 7717228512048369/19531250000000000
8874478975398117/19531250000000000 8699329708053903/9765625000000000
7397259902369721/9765625000000000 796947080832321/1220703125000000
-7602314019588237/9765625000000000 -6129620966111781/9765625000000000
-1166724724275323/4882812500000000 -1185343076073361/1220703125000000
-4821027855750547/4882812500000000 -6194440471176243/39062500000000000
6946282137650333/9765625000000000 -1716038244489049/2441406250000000
355482901785923/781250000000000 -1739223010854739/1953125000000000
5877255345555387/9765625000000000 389952885755977/488281250000000
2439946113653561/2441406250000000 -5403146700244177/156250000000000000
4703761353600013/312500000000000000 4882259334394609/4882812500000000
-4590151772871159/9765625000000000 4309812592869693/4882812500000000
-8997734112338829/9765625000000000 1897907563889717/4882812500000000
-4558946243919113/9765625000000000 -345446819723513/390625000000000
6297340177194129/9765625000000000 7463976040510957/9765625000000000
-6362549097954121/39062500000000000 -4817605855132627/4882812500000000
2706738213041283/4882812500000000 -4063917587281801/4882812500000000
2829563924949499/312500000000000000 -1220653083774277/1220703125000000
-7250999609876951/9765625000000000 1635359981360933/2441406250000000
-4734883859260939/4882812500000000 4771134455395683/19531250000000000
8395162595143701/9765625000000000 4988855243613017/9765625000000000
10083314845659/4882812500000000 -4882802088649301/4882812500000000
-8696655589442387/9765625000000000 1110619568057777/2441406250000000
7755544544882319/9765625000000000 -593455646640683/976562500000000
2393325435570097/2441406250000000 -3857110520519879/19531250000000000
-1421034705439863/1953125000000000 3349773902407857/4882812500000000
-17049107844191/19531250000000 -2382194999885149/4882812500000000
6112746769965199/9765625000000000 -7615888560562387/9765625000000000
4671098447685379/19531250000000000 189644553271253/195312500000000
4673210032940561/4882812500000000 -1415261777262399/4882812500000000
8064240804735589/19531250000000000 -1778869716437203/1953125000000000
3950714349157261/4882812500000000 1434722450643257/2441406250000000
5401007216583221/19531250000000000 4692406416281229/4882812500000000
5581716090625793/19531250000000000 -2339585206446023/2441406250000000
-1905680515981353/4882812500000000 1798232006440339/1953125000000000
-5474443803601251/312500000000000000 -2441031602067067/2441406250000000
-7919656994519811/19531250000000000 8926768167310797/9765625000000000
4656190297155493/4882812500000000 117623122266501/390625000000000
1546452029955351/4882812500000000 2315725805725023/2441406250000000
8381641965665577/9765625000000000 -5011537648269111/9765625000000000
-95430205464247/122070312500000 6089590897995961/9765625000000000
8472814400376803/9765625000000000 -4855805574504859/9765625000000000
4882530504692787/4882812500000000 -1343397875184623/125000000000000000
5773054303316401/312500000000000000 -2440989612499559/2441406250000000
-4644057403504919/4882812500000000 1508173976405707/4882812500000000
-271289828938591/390625000000000 1756569358635761/2441406250000000
-8754664017632541/9765625000000000 -1730816666385903/3906250000000000
-3323144899085447/4882812500000000 27949283870293/38146972656250
2937033928506743/9765625000000000 -582093686561927/610351562500000
6101021355678647/39062500000000000 -4822888859172531/4882812500000000
8187297668914409/9765625000000000 -5323118308023379/9765625000000000
4417526187743961/4882812500000000 -8320884847901747/19531250000000000
2357948193083613/9765625000000000 -4738341269879121/4882812500000000
-2401996311254457/19531250000000000 -4845746461351569/4882812500000000
-1170836748467579/1220703125000000 5525387002065467/19531250000000000
4111507361822181/9765625000000000 -2214482711243009/2441406250000000
630381625121241/1953125000000000 -4621496154070741/4882812500000000
-2439647674639391/2441406250000000 5929489014629101/156250000000000000
8230979395521179/9765625000000000 210212881931173/390625000000000
3011344542880333/4882812500000000 1537460865412637/1953125000000000
