250
-2199899970826841/2441406250000000 -8469822556422781/19531250000000000
1220064133513549/1220703125000000 5054994530663317/156250000000000000
4747653151773491/4882812500000000 4563590622501517/19531250000000000
2261331948947507/2441406250000000 -1840480691784983/4882812500000000
944237839307053/976562500000000 498354168145499/1953125000000000
-4614337192161313/4882812500000000 -6387174883709507/19531250000000000
-1190215442427777/2441406250000000 852652489882767/976562500000000
6201683159784023/9765625000000000 -1885910881150609/2441406250000000
2439605655675501/2441406250000000 -5999883889281361/156250000000000000
553384504618467/610351562500000 -4119638660484377/9765625000000000
8692118208931021/9765625000000000 4451349534983157/9765625000000000
8932448150460263/9765625000000000 3946999072708787/9765625000000000
782869100262187/976562500000000 2918862313731687/4882812500000000
4658533582479969/78125000000000000 4874123995757511/4882812500000000
355144212367443/488281250000000 6701974858904531/9765625000000000
-38797400153831/39062500000000 4543197943466097/39062500000000000
-276746826616019/1220703125000000 2377837095633533/2441406250000000
121423573031509/122070312500000 -8031352480275831/78125000000000000
1122090720066731/2441406250000000 -8673063489659637/9765625000000000
8018978067274961/9765625000000000 1393364238031197/2441406250000000
-4843609176822127/4882812500000000 -988002335039479/7812500000000000
-3187508766642163/39062500000000000 -2433264504503623/2441406250000000
6789903575267387/9765625000000000 7018877479996083/9765625000000000
4681467153957307/4882812500000000 -5550817160130749/19531250000000000
2196135704432737/2441406250000000 -4266056624574573/9765625000000000
2814622906284393/4882812500000000 7979913735266929/9765625000000000
5488068949590471/19531250000000000 -468608862596943/488281250000000
68315566075071/78125000000000 296102928704473/610351562500000
-1072191559081917/1220703125000000 58354209789719/122070312500000
-7517472628031957/9765625000000000 779172607315519/1220703125000000
-2396349333526859/9765625000000000 -2366761256341807/2441406250000000
-4838897585582773/4882812500000000 -1045435722547059/7812500000000000
4525289694827579/19531250000000000 -4749943945329693/4882812500000000
-7068328050547537/9765625000000000 -6738410065473001/9765625000000000
7780620076963267/9765625000000000 -590164238653793/976562500000000
692620952329461/1953125000000000 570684680102279/610351562500000
-78890691621447/488281250000000 -4818659957675497/4882812500000000
960758902986487/976562500000000 -1749761319107607/9765625000000000
-69286005154697/122070312500000 804014355436059/976562500000000
-4872149921834517/4882812500000000 -1290042165662251/19531250000000000
632093697349061/976562500000000 1488800690727733/1953125000000000
-1396683036106501/3906250000000000 -2280013839660601/2441406250000000
-35890846618411/38146972656250 -3308631905737863/9765625000000000
2059374977519223/4882812500000000 -2213641378595681/2441406250000000
-6842305770954217/19531250000000000 -1143344494883983/1220703125000000
3522373844290033/9765625000000000 -910825527429301/976562500000000
5216093925261829/9765625000000000 -8255894609518197/9765625000000000
-7916190784983151/39062500000000000 -2390747815232313/2441406250000000
2431983979356549/2441406250000000 -6857145421584573/78125000000000000
-8369198595708851/19531250000000000 -1102954557349693/1220703125000000
-2254467432298039/2441406250000000 -3747726936150069/9765625000000000
-6261201476081499/39062500000000000 963936026898931/976562500000000
152573738876799/152587890625000 -8511967503629987/625000000000000000
-8862362093869557/9765625000000000 8203894138217289/19531250000000000
4359765685662011/4882812500000000 -8794817634293781/19531250000000000
7480853059043907/19531250000000000 902090023322913/976562500000000
-7836251087293547/9765625000000000 -5827572439491053/9765625000000000
-4814178769414197/4882812500000000 -130529083229421/781250000000000
807242368288941/976562500000000 2747881344079069/4882812500000000
901033581409357/1953125000000000 8664346124777143/9765625000000000
4098263032765191/78125000000000000 975217913557839/976562500000000
1470993249796599/7812500000000000 2397739314279899/2441406250000000
7174347695944999/19531250000000000 4541464946056701/4882812500000000
1205744798351669/1220703125000000 3048224690202573/19531250000000000
76450885302389/122070312500000 -7613219379086823/9765625000000000
-4878247063137847/4882812500000000 6755222066716387/156250000000000000
130906427649383/195312500000000 -452968505910667/610351562500000
3279815277999057/9765625000000000 -4599191325190467/4882812500000000
-1017102604673773/1220703125000000 5399960953640119/9765625000000000
1019571322520717/1953125000000000 2082355781290131/2441406250000000
338042313053849/976562500000000 2290471718597849/2441406250000000
-4885725211619591/39062500000000000 4844469455288913/4882812500000000
3364940510637781/4882812500000000 7076449185862921/9765625000000000
2315607047686583/2441406250000000 -96697698899981/305175781250000
299960701003741/781250000000000 901712901539121/976562500000000
463271693560401/15625000000000000 305041613843553/305175781250000
1569676882431119/4882812500000000 -92472638969411/97656250000000
-3517019034188637/4882812500000000 3387098319109009/4882812500000000
284430962589393/305175781250000 -7078088957222181/19531250000000000
-1445533154559971/7812500000000000 47985019695713/48828125000000
4535443422982441/4882812500000000 -1447007586342313/3906250000000000
-8880827600127039/9765625000000000 -4061813976223777/9765625000000000
-4510521487586259/19531250000000000 -2375410893642017/2441406250000000
-4831209430012049/4882812500000000 2832026422246527/19531250000000000
371719959617069/1220703125000000 4650918861484557/4882812500000000
-7598015333596147/9765625000000000 -1226989724994677/1953125000000000
-2423451740468853/2441406250000000 7388595060867/61035156250000
-7505924757463219/78125000000000000 607528086500669/610351562500000
7805090348983073/9765625000000000 5869241542553543/9765625000000000
216111412387539/781250000000000 469227848078571/488281250000000
-610335450777813/610351562500000 -2270612923970777/312500000000000000
-3219398718978811/4882812500000000 -7342296588505219/9765625000000000
2368755983738401/2441406250000000 -4729208421155211/19531250000000000
4242767987472263/4882812500000000 4833540199330843/9765625000000000
-351922789844251/390625000000000 -2119044618647427/4882812500000000
6739190018756391/156250000000000000 4878268717642999/4882812500000000
3340160773530529/4882812500000000 7123253166110043/9765625000000000
1321525818839933/3906250000000000 -1148723755678153/1220703125000000
-6531220343945297/9765625000000000 -226881440291381/305175781250000
-4773544378091221/4882812500000000 -8217569394607913/39062500000000000
4708632738672223/4882812500000000 1292530712385733/4882812500000000
-8699799618910459/9765625000000000 8872636188062809/19531250000000000
881069555024703/1220703125000000 -3379544486686541/4882812500000000
-2651411527495367/9765625000000000 4699400189186107/4882812500000000
4736921575050827/4882812500000000 236933062443741/976562500000000
1520909863723469/3906250000000000 359800253598141/390625000000000
-5257260956566473/19531250000000000 -4702598575502311/4882812500000000
-1377462489292527/1953125000000000 -216353747930513/305175781250000
2650147699549047/4882812500000000 -8202091216447461/9765625000000000
4802759077152061/4882812500000000 -281775065035479/1562500000000000
2680226617757809/9765625000000000 4695311941662863/4882812500000000
-5162470529916573/19531250000000000 -4709157465714029/4882812500000000
-6468942202465789/9765625000000000 73157513914691/97656250000000
8862092363390859/9765625000000000 2051264889242393/4882812500000000
-3670390840164021/9765625000000000 2262405560474639/2441406250000000
-8086631531003093/78125000000000000 4856584615033051/4882812500000000
-4799914797835553/4882812500000000 -7167374274811829/39062500000000000
-2011869248497383/2441406250000000 5532227912137587/9765625000000000
2394465356950763/2441406250000000 -762312493448977/3906250000000000
-6673962740247763/19531250000000000 -917779859095149/976562500000000
-483052603337977/488281250000000 -1425308599562289/9765625000000000
2448632586487963/4882812500000000 8448918597440863/9765625000000000
-1969698883259949/2441406250000000 -721240387600343/1220703125000000
-1147868492263047/1953125000000000 -1580219981551543/1953125000000000
-4474854474762961/9765625000000000 -271251276405261/305175781250000
5863908564335077/39062500000000000 -4827482331983331/4882812500000000
948815647072153/976562500000000 -4622691176243633/19531250000000000
57207345268849/97656250000000 3957291627917129/4882812500000000
-4223378297702157/4882812500000000 4900993231847879/9765625000000000
1662168666701349/1953125000000000 5128090748663823/9765625000000000
128640031828453/195312500000000 1469650123921493/1953125000000000
2154871232515199/39062500000000000 -39003018296297/39062500000000
11854257262917/30517578125000 2249692116691609/2441406250000000
-3730229042541159/4882812500000000 -6301507502285057/9765625000000000
1220608654684919/1220703125000000 -3887758419412817/312500000000000000
1210226568411747/1220703125000000 2553380065470799/19531250000000000
-4002083905685971/4882812500000000 -1398676367320687/2441406250000000
4776144962202609/4882812500000000 -101503557089537/488281250000000
6972851025481681/19531250000000000 912207590325441/976562500000000
-8123358502630009/9765625000000000 -5420191719706393/9765625000000000
-4830261594052673/4882812500000000 -714444429732629/4882812500000000
2314402056303717/2441406250000000 -31087170326453/97656250000000
-2375492485632123/2441406250000000 -1126942639612823/4882812500000000
892003113501623/2441406250000000 4545237033661709/4882812500000000
-2147161703703413/9765625000000000 -595415848177421/610351562500000
1894106042502319/2441406250000000 6161593011285657/9765625000000000
-2512618985567187/9765625000000000 -4718426047793701/4882812500000000
-4553897216816369/4882812500000000 880891316909807/2441406250000000
5442345896385861/9765625000000000 8108532714660339/9765625000000000
287011010581431/305175781250000 -3318900986918913/9765625000000000
-596565756417187/610351562500000 1031917147575899/4882812500000000
-2428700500159281/4882812500000000 -847189985556541/976562500000000
-5379674600678237/19531250000000000 -4693937764242549/4882812500000000
-7436199708016449/19531250000000000 -564382838803013/610351562500000
2262818297958413/2441406250000000 -7332635337289989/19531250000000000
-4743704092584197/4882812500000000 -1157207583865657/4882812500000000
-8727302696668899/39062500000000000 -4759387260146251/4882812500000000
-1705204728867339/1953125000000000 4761759386701163/9765625000000000
-14081298164733/15258789062500 7523491753737851/19531250000000000
7587395171096321/19531250000000000 4499313566257387/4882812500000000
-5064126108224637/39062500000000000 968321206073299/976562500000000
-212691339185673/244140625000000 958900670920049/1953125000000000
4391056339907091/4882812500000000 341684565829217/781250000000000
-604660389006671/610351562500000 -5321954552227037/39062500000000000
-6822623451168397/9765625000000000 -6987076705188803/9765625000000000
-7438724762605359/9765625000000000 6327148294992527/9765625000000000
374296282136573/488281250000000 6271231849654467/9765625000000000
906294752930657/976562500000000 -3637363567429153/9765625000000000
-457568548747721/488281250000000 1363515510400189/3906250000000000
-2516807364435727/4882812500000000 4184201070751541/4882812500000000
31704770307153/39062500000000 2852319357833719/4882812500000000
-3101010112550743/4882812500000000 942920801022489/1220703125000000
-2993031280450231/4882812500000000 -7715859424432953/9765625000000000
-5663793178469853/9765625000000000 1591086150680011/1953125000000000
7856438298074689/19531250000000000 -2235180724764797/2441406250000000
1048403994075021/1220703125000000 -2501088353792593/4882812500000000
227414480900953/305175781250000 1628052310473551/2441406250000000
4669223679842237/4882812500000000 -178544818329879/610351562500000
-2620614710469417/4882812500000000 2059990075790873/2441406250000000
-1117686685022581/3906250000000000 116966731784549/122070312500000
-35715468593747/76293945312500 8629489447649363/9765625000000000
-1150802942875159/19531250000000000 -2437164653692027/2441406250000000
-2245297815420977/2441406250000000 3834792714303813/9765625000000000
-4769838215119813/9765625000000000 1704301323618657/1953125000000000
72298685696417/76293945312500 3118753918416691/9765625000000000
-729966235077533/1953125000000000 4528966880862381/4882812500000000
1628580853894887/62500000000000000 4881154546273253/4882812500000000
-4199799414262679/4882812500000000 2490691227373459/4882812500000000
-1827009178854023/9765625000000000 -4796599553355693/4882812500000000
-1200649411014833/1220703125000000 7051417012462677/39062500000000000
7143282988546321/9765625000000000 266355971695533/390625000000000
241222183067441/244140625000000 376364606673981/2441406250000000
-8445611493425539/9765625000000000 2451483129798339/4882812500000000
3993847898581071/4882812500000000 -1404549471641691/2441406250000000
5092203462744683/9765625000000000 8332880386435177/9765625000000000
579083306743013/610351562500000 6171235774665831/19531250000000000
-4780002719799527/4882812500000000 7973684353382953/39062500000000000
-4709889467710443/4882812500000000 160992969183949/610351562500000
-4808452922612227/4882812500000000 3395616942302373/19531250000000000
5821671811380387/9765625000000000 -7840635749810343/9765625000000000
3506537426048671/4882812500000000 3397948379519061/4882812500000000
2882620638581427/4882812500000000 -7882222063398279/9765625000000000
3583605573061323/4882812500000000 -1658284430283303/2441406250000000
-1281671053053781/7812500000000000 2408328557647091/2441406250000000
39121763605029/61035156250000 1873938274712011/2441406250000000
-194778117441571/195312500000000 -5775224631718819/78125000000000000
5935951961434167/9765625000000000 7754476510517707/9765625000000000
-1501228131602373/1953125000000000 3123511007774993/4882812500000000
-8615892185620707/9765625000000000 4597154933911303/9765625000000000
8378724063460391/9765625000000000 -2508207263615529/4882812500000000
