250
6617310696014853/19531250000000000 -4594024146342911/4882812500000000
494355794456417/610351562500000 5727494465592297/9765625000000000
6402032116561259/9765625000000000 -7374375663006541/9765625000000000
-4831160386304291/4882812500000000 -5666729466408909/39062500000000000
4804879089480953/4882812500000000 3475617575338089/19531250000000000
4595084494750203/4882812500000000 -825690074462343/2441406250000000
-1310337516667857/2441406250000000 -4119941781118649/4882812500000000
-120778422688859/122070312500000 -2834005195824019/19531250000000000
-526522365393259/976562500000000 -8224649020760323/9765625000000000
-4405079704211169/4882812500000000 -8425799152320769/19531250000000000
3288020873847801/39062500000000000 -2432742010847101/2441406250000000
3445362433379043/39062500000000000 -303986411338337/305175781250000
5560126515574617/39062500000000000 2416547688740337/2441406250000000
7554338158741197/9765625000000000 -6188651438238517/9765625000000000
-4643797309717891/19531250000000000 -592848718177977/610351562500000
6464628303053321/9765625000000000 -7319563685356317/9765625000000000
7155977235800779/9765625000000000 265810222350687/390625000000000
4730400601964501/9765625000000000 -8543461932118553/9765625000000000
98920782891783/610351562500000 4818256671009667/4882812500000000
192962802079269/390625000000000 -8490923375828923/9765625000000000
8379451425251511/19531250000000000 -4410601718971789/4882812500000000
-5837488161751391/19531250000000000 -145613234361561/152587890625000
-1172686129340301/1220703125000000 5424055726855403/19531250000000000
4750327660259539/4882812500000000 282427538309539/1220703125000000
1281111331063579/2441406250000000 83130915885339/97656250000000
291295148167143/1562500000000000 -4797209258156843/4882812500000000
-3042365770363291/9765625000000000 -463981255440203/488281250000000
3647583201366769/4882812500000000 -6492147471911957/9765625000000000
131690214338229/244140625000000 -8223121764677153/9765625000000000
-2085985194818717/2441406250000000 202962396172607/390625000000000
-57884796631769/61035156250000 774225411477209/2441406250000000
15125351118349/24414062500000 -7665717983861029/9765625000000000
1092728490778553/1220703125000000 8705831642947811/19531250000000000
-4728914516013783/4882812500000000 -4864936440103413/19531250000000000
45816071080977/156250000000000 -4668184174495959/4882812500000000
2813049958380627/4882812500000000 1596426401275599/1953125000000000
-4851063054422041/4882812500000000 -8894692741039627/78125000000000000
-880976831115951/976562500000000 4213717354583089/9765625000000000
-4706874441466273/4882812500000000 -1298919128517171/4882812500000000
-71381004047649/488281250000000 -966071076811043/976562500000000
-4438851014517777/19531250000000000 4755038960364931/4882812500000000
-2018002025343799/2441406250000000 687046632923739/1220703125000000
8152974348841707/9765625000000000 -5375540987449929/9765625000000000
-4451610169116869/9765625000000000 8691984729786419/9765625000000000
8792320179978937/9765625000000000 -8500008821962517/19531250000000000
1916749744192519/4882812500000000 -179634866674793/195312500000000
4881431217564727/4882812500000000 7432595945152243/312500000000000000
-7951239171451157/39062500000000000 -956117377041249/976562500000000
5835459217917767/19531250000000000 465978233315757/488281250000000
-3394814088287609/4882812500000000 7019143884013269/9765625000000000
-7533751645619813/9765625000000000 6213695984093989/9765625000000000
5720243231721869/19531250000000000 4668702603055533/4882812500000000
1701124806005287/2441406250000000 -7004728542272041/9765625000000000
-247963405591049/305175781250000 5692619846434369/9765625000000000
8956580848219817/9765625000000000 -1945963203013291/4882812500000000
-2741966585479391/78125000000000000 -1219951055251003/1220703125000000
5140102136069171/19531250000000000 -4710686498492531/4882812500000000
-4799353032030107/4882812500000000 -1797852479042341/9765625000000000
4146905712063751/4882812500000000 -5155591498716431/9765625000000000
1641629488198519/9765625000000000 4813327442219729/4882812500000000
-3472079736978191/4882812500000000 -3433150187542297/4882812500000000
-2414897585682407/2441406250000000 574072615792739/3906250000000000
4790921358485773/4882812500000000 -754264864656371/3906250000000000
953623911011171/1953125000000000 8522468395325321/9765625000000000
2225366598521027/9765625000000000 -2377172363634103/2441406250000000
7035946780026073/19531250000000000 -4554977905209453/4882812500000000
4828801372530741/4882812500000000 -5793984272268487/39062500000000000
7117287467331021/9765625000000000 417917319256293/610351562500000
-2540557170962309/19531250000000000 -121033197896727/122070312500000
1066255742611221/2441406250000000 8785044718281319/9765625000000000
6441017797142127/39062500000000000 -4815976335313047/4882812500000000
4869022057310669/4882812500000000 1173497704950089/15625000000000000
-470110698228077/488281250000000 5278562003132661/19531250000000000
1686149372754817/2441406250000000 353121212633713/488281250000000
-4799379273402899/4882812500000000 -7190289007540831/39062500000000000
-1762238345178017/3906250000000000 -871539768071581/976562500000000
2312387474430033/4882812500000000 -2150274521907339/2441406250000000
-4879916587621831/4882812500000000 -5380570248755361/156250000000000000
-5796436115002553/39062500000000000 2414377697557623/2441406250000000
-7593841433516929/9765625000000000 -61401143249313/97656250000000
8303727942621181/9765625000000000 5139604449328489/9765625000000000
7929385344787917/9765625000000000 -2850099984846479/4882812500000000
-7078421848680471/39062500000000000 192079075538053/195312500000000
4652040491717673/4882812500000000 1186693469725137/3906250000000000
-8692110427203067/9765625000000000 890272946054921/1953125000000000
63700277656729/152587890625000 4436974997410603/4882812500000000
8272053161661201/9765625000000000 -2595215218978761/4882812500000000
-536947498727647/976562500000000 -1631394127752547/1953125000000000
2077775381242349/2441406250000000 -5127672286942331/9765625000000000
2378085862221119/39062500000000000 -2436877816331009/2441406250000000
-4793909268015841/4882812500000000 -7420153487094233/39062500000000000
-7996250287017219/19531250000000000 -4454840821439899/4882812500000000
8746812177375999/9765625000000000 4342891706493721/9765625000000000
-3441895603081977/156250000000000000 -4881627691719633/4882812500000000
-4876179398000299/4882812500000000 203540484305119/3906250000000000
-158215830041701/195312500000000 5725976724643923/9765625000000000
4853277643921843/4882812500000000 -4289925098942943/39062500000000000
4500056193070783/19531250000000000 -1187860505840137/1220703125000000
-5366055512053157/19531250000000000 4694911972045269/4882812500000000
8321601369618063/9765625000000000 -5110614668099697/9765625000000000
4267449307501259/4882812500000000 -1186458418789221/2441406250000000
334439250880781/1562500000000000 -476965161597741/488281250000000
7079894732803549/9765625000000000 3363128090522481/4882812500000000
1207812984182989/1220703125000000 5661731941263039/39062500000000000
6853730972488169/9765625000000000 -3478282744307217/4882812500000000
6790893162295049/9765625000000000 -877240005098727/1220703125000000
321271404478329/390625000000000 2777492554263251/4882812500000000
-1963938025138237/2441406250000000 -5801257671857279/9765625000000000
-6054744897298417/39062500000000000 -301487499829807/305175781250000
4806830466703189/4882812500000000 -6864348590356989/39062500000000000
7487551327034083/9765625000000000 -125385815410923/195312500000000
5539708271837847/9765625000000000 8042329507273147/9765625000000000
8945299853308869/9765625000000000 -3917785366124249/9765625000000000
-4390355743751279/4882812500000000 -4273936992266687/9765625000000000
3277228426552697/312500000000000000 -4882543986963041/4882812500000000
8684492362448957/9765625000000000 -4466209136078463/9765625000000000
-1621824931443451/4882812500000000 4605598962339719/4882812500000000
-593454489848337/610351562500000 -912775492327493/3906250000000000
-3850682245223287/4882812500000000 -6004699545015853/9765625000000000
-4882117663959461/4882812500000000 -5271761004118251/312500000000000000
-4828906891261983/9765625000000000 4244086765022233/4882812500000000
-114818108032097/122070312500000 1657932814936653/4882812500000000
914511794353073/3906250000000000 949422760170921/976562500000000
7034823214286319/39062500000000000 -960595573262279/976562500000000
-295438272283619/305175781250000 489442473235697/1953125000000000
465935093632809/488281250000000 -1168193617457599/3906250000000000
610173318508871/610351562500000 3775902163891501/156250000000000000
-8059614167925571/19531250000000000 2223849231999951/2441406250000000
2781875687743179/4882812500000000 8025715062995861/9765625000000000
-8552254176468553/9765625000000000 4714486201241997/9765625000000000
2352815532094467/2441406250000000 -52136654252399/195312500000000
7150302676784561/78125000000000000 1215579690333931/1220703125000000
7867767433926671/19531250000000000 -2234557989598219/2441406250000000
-4847094985349067/4882812500000000 73689393864571/610351562500000
4882605064836001/4882812500000000 2880491331657309/312500000000000000
4501067594854659/312500000000000000 195292239339641/195312500000000
-3842606305265453/9765625000000000 1795570198275291/1953125000000000
4700660299716731/4882812500000000 -2642461471297743/9765625000000000
-8966676806239259/9765625000000000 3868609400427487/9765625000000000
-189015162094601/244140625000000 -6180991929940349/9765625000000000
-3472387490284909/9765625000000000 4563714407090399/4882812500000000
-5064231955830879/9765625000000000 -4174954680537453/4882812500000000
-2932964216733117/4882812500000000 -1951895156861617/2441406250000000
9004767578568719/9765625000000000 7558198858612457/19531250000000000
-1544098487103287/2441406250000000 945545390193459/1220703125000000
1464460379115977/1953125000000000 3230763322754091/4882812500000000
721264905150547/1953125000000000 453767162362977/488281250000000
-2385713040208091/2441406250000000 -8295930835894981/39062500000000000
702837820097943/976562500000000 6780068694683127/9765625000000000
1140280693218927/1220703125000000 -3485981618374293/9765625000000000
5821722496994977/9765625000000000 -7840598115488867/9765625000000000
57122954017607/122070312500000 1726082589404807/1953125000000000
-580730932266669/610351562500000 -1202120607835901/3906250000000000
-396440771513627/610351562500000 29004562176699/38146972656250
-2313561731513473/4882812500000000 67186210061441/76293945312500
-7409840045742903/9765625000000000 1590237838680307/2441406250000000
-8578728084213939/9765625000000000 -4666139314009391/9765625000000000
30369307407503/30517578125000 -1538365513245021/15625000000000000
1231714864854697/9765625000000000 605477310850191/610351562500000
47208192517073/122070312500000 9005792892353189/9765625000000000
7084391693737817/9765625000000000 6721519617640317/9765625000000000
8796268199080397/9765625000000000 8483654262279179/19531250000000000
193676742353639/195312500000000 504496631319631/3906250000000000
-171239925696987/2441406250000000 -2435393472395447/2441406250000000
5179801291042333/39062500000000000 -48396935673193/48828125000000
-1930454145238863/4882812500000000 224249886863329/244140625000000
4661111156195643/9765625000000000 -4290730544738667/4882812500000000
946832275209127/7812500000000000 -4846820192010489/4882812500000000
4375645766140757/4882812500000000 8667716690719159/19531250000000000
-2427618068751381/2441406250000000 -1658266921413299/15625000000000000
-3974028623423569/4882812500000000 1418533962438547/2441406250000000
-1306237437434763/3906250000000000 -2300860302720337/2441406250000000
-8898633734426269/9765625000000000 -2011327254647773/4882812500000000
3486174211038917/39062500000000000 -2431664083969401/2441406250000000
5424246988539019/9765625000000000 -4060325610340579/4882812500000000
2406512121287073/2441406250000000 -263229041665811/1562500000000000
-4849980652341199/4882812500000000 4522269038063369/39062500000000000
-7250695436112193/39062500000000000 -4797959074476911/4882812500000000
5974620921944583/9765625000000000 3862361210441323/4882812500000000
8184375605472691/9765625000000000 1065521986430473/1953125000000000
-8516033393260613/9765625000000000 2389801607115909/4882812500000000
-114791185353749/122070312500000 -3321825964307121/9765625000000000
2167158187975441/4882812500000000 2187766172288943/2441406250000000
-4581544869509573/4882812500000000 3377161245085439/9765625000000000
7204703111962129/9765625000000000 -824049497044817/1220703125000000
-4763561573261089/4882812500000000 8580308797824313/39062500000000000
-218879369375031/305175781250000 1361021043518453/1953125000000000
1426860606051303/2441406250000000 -1981043484741809/2441406250000000
7343721494920481/9765625000000000 3218586112164311/4882812500000000
7928761213782909/9765625000000000 -5701068080231701/9765625000000000
1013805515507867/4882812500000000 -1194101552603517/1220703125000000
-1933821204146097/9765625000000000 4786119701569841/4882812500000000
-2350558766585857/4882812500000000 8559610130136213/9765625000000000
-97384460960259/97656250000000 1456158336751739/19531250000000000
-2357032133338569/9765625000000000 -4738455211433217/4882812500000000
-4768609413220093/4882812500000000 -8398941549714331/39062500000000000
601744395561617/610351562500000 3268500780255179/19531250000000000
-4668530521353957/4882812500000000 -5722489921483903/19531250000000000
-4732484282135713/9765625000000000 -170846157884763/195312500000000
4789033576926401/4882812500000000 3809494054024009/19531250000000000
304958296142941/305175781250000 73723742972141/1953125000000000
5539799808820593/39062500000000000 -2416730038586643/2441406250000000
-2439202671300359/2441406250000000 6637144325958509/156250000000000000
-3036275494646581/4882812500000000 29874911160021/38146972656250
