250
1720288287468727/1953125000000000 -1156034083639321/2441406250000000
5490816792569679/156250000000000000 -609974582717291/610351562500000
-2932237364043663/19531250000000000 -19309886343617/19531250000000
-2362855769625397/2441406250000000 -4914482040578673/19531250000000000
1173744394022079/1220703125000000 1341284261513617/4882812500000000
-1522408452140809/2441406250000000 -763438220933617/976562500000000
963744829676033/2441406250000000 4486272564529167/4882812500000000
-8579937969445609/19531250000000000 -4386444965765027/4882812500000000
6702782708668851/19531250000000000 2293136602324389/2441406250000000
-4105903902085831/9765625000000000 4430264799858507/4882812500000000
2694514693880669/9765625000000000 4693267044530019/4882812500000000
2335313043544671/2441406250000000 -2847532169972271/9765625000000000
4571257036103417/4882812500000000 429059073732223/1220703125000000
-8326106045859169/9765625000000000 -1020654491073887/1953125000000000
-1204048779694331/1220703125000000 -803817446950319/4882812500000000
4781803498668157/4882812500000000 7904280198601147/39062500000000000
-46464446463541/48828125000000 -3001606275662133/9765625000000000
540446760370077/610351562500000 226904496634763/488281250000000
-4592143565384933/4882812500000000 207442589386573/610351562500000
-6726708939759961/9765625000000000 -1415892912340173/1953125000000000
1487309524650503/1953125000000000 6329707030165169/9765625000000000
-1250743480850613/2441406250000000 -4193378219359067/4882812500000000
-5759109322655897/9765625000000000 -7886703459007631/9765625000000000
-2438863317425837/2441406250000000 -445604245109097/9765625000000000
1208406571628523/1220703125000000 -5530510761085231/39062500000000000
412239169481879/488281250000000 5233639125750003/9765625000000000
158835180244077/195312500000000 -568294777670039/976562500000000
-5338610243105939/39062500000000000 -2418498167544243/2441406250000000
-4818972695821139/4882812500000000 -3147977298740509/19531250000000000
-256361796336133/3125000000000000 4866354420422369/4882812500000000
4853357436569197/4882812500000000 -8568287622507223/78125000000000000
-2375814688690179/2441406250000000 8993779788888607/39062500000000000
-4640971344506607/4882812500000000 -6070575445046087/19531250000000000
-376263320166441/610351562500000 7689243499743037/9765625000000000
-4580640373576823/9765625000000000 -8624683496139611/9765625000000000
5586446276811403/39062500000000000 30203882033547/30517578125000
-7599364506529517/9765625000000000 -6133277324361291/9765625000000000
-4800063559426091/9765625000000000 8504517709199901/9765625000000000
-2337764723854227/4882812500000000 -8573613941870493/9765625000000000
-336481771967279/488281250000000 3538341366167523/4882812500000000
-6921319073786053/9765625000000000 1377864636594907/1953125000000000
5238255418422761/39062500000000000 4838710420952449/4882812500000000
447295053755579/488281250000000 7832824674392369/19531250000000000
-4664715417972659/4882812500000000 -721506753170823/2441406250000000
3967917795989201/19531250000000000 2390493394831037/2441406250000000
-1085999347091977/3906250000000000 -2345157450788869/2441406250000000
4787613217174273/4882812500000000 7675905545617733/39062500000000000
1194692557801111/1220703125000000 -4010412422702627/19531250000000000
-1193189248589747/1220703125000000 -8246787817631221/39062500000000000
1368320702657533/1953125000000000 -3484246439604799/4882812500000000
3389169755320091/4882812500000000 7030045883144663/9765625000000000
-1025566758122649/2441406250000000 8862213991704657/9765625000000000
-419174250478507/610351562500000 35491698417019/48828125000000
4645651721899269/39062500000000000 242407909892539/244140625000000
-71149588681479/78125000000000 100838847662079/244140625000000
-5110295536769109/9765625000000000 -832179735198489/976562500000000
-883698249620307/976562500000000 -8312682359485549/19531250000000000
1552933715339029/2441406250000000 188384217844871/244140625000000
-6312250515168969/9765625000000000 -745137068426837/976562500000000
-565121116912519/610351562500000 3689280578219693/9765625000000000
854926287939431/976562500000000 4719908458819463/9765625000000000
1719715034822141/1953125000000000 4629463966356371/9765625000000000
8964606664806361/9765625000000000 1549361622652859/3906250000000000
1365312036434133/1953125000000000 3491615232232319/4882812500000000
-4858308263989821/4882812500000000 781708851711057/7812500000000000
-8166360175612097/39062500000000000 -298432332634029/305175781250000
608487018861613/610351562500000 -6101959801182257/78125000000000000
5394653520737001/19531250000000000 1173215799552299/1220703125000000
-355227831596279/488281250000000 -6700201989819953/9765625000000000
4865841334827089/4882812500000000 -3254004444440861/39062500000000000
4572751441493669/4882812500000000 6849002455217931/19531250000000000
1168459358804689/1220703125000000 -5652753720874829/19531250000000000
-4707568984379363/4882812500000000 648199847166309/2441406250000000
-193674497446429/195312500000000 5048412404402641/39062500000000000
