100
-4634009602704671/4882812500000000 6155079739138583/19531250000000000
-5768277160465113/9765625000000000 7880000649789411/9765625000000000
-4745164484493743/4882812500000000 -2302409108091333/9765625000000000
-3803662112987843/4882812500000000 -244936072513653/390625000000000
-5345445063638463/9765625000000000 1634547628088557/1953125000000000
-488855710297831/1220703125000000 -178966720581469/195312500000000
-3182549083469933/4882812500000000 -7406278212830231/9765625000000000
2444230641892143/4882812500000000 8454015490733803/9765625000000000
1376109533884231/4882812500000000 292805532607269/305175781250000
-3986420863292041/4882812500000000 5639257614568141/9765625000000000
2394482648801371/2441406250000000 -7621734347563381/39062500000000000
-464210592897101/488281250000000 -1514169889533021/4882812500000000
2744896928964587/9765625000000000 2342981173766471/2441406250000000
-8646112723683397/39062500000000000 -4761702100187233/4882812500000000
-955432341603319/976562500000000 -1616383261970229/7812500000000000
2320870658653273/2441406250000000 -303057450221277/976562500000000
-411584039272457/610351562500000 -7211148852045987/9765625000000000
6289361030269423/9765625000000000 7470700734974821/9765625000000000
2676961147203401/4882812500000000 8167187257929061/9765625000000000
