fp1, fp2, fp3, #Points, #Points on CH, Jarvis March runtime (ms), Jarvis March validity, Graham Scan runtime (ms), Graham Scan validity
ConvexHullSolver, sos-input-files, test 56, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 57, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 58, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 59, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 60, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 61, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 62, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 63, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 64, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 65, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 66, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 67, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 68, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 69, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 70, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 71, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 72, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 73, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 74, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 75, 1000, 1000, 0, True, 30, True
ConvexHullSolver, sos-input-files, test 76, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 77, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 78, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 79, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 80, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 81, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 82, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 83, 1000, 1000, 0, True, 27, True
ConvexHullSolver, sos-input-files, test 84, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 85, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 86, 1000, 1000, 0, True, 28, True
ConvexHullSolver, sos-input-files, test 87, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 88, 1000, 1000, 0, True, 26, True
ConvexHullSolver, sos-input-files, test 89, 1000, 1000, 0, True, 26, True
ConvexHullSolver, sos-input-files, test 90, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 91, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 92, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 93, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 94, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 95, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 96, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 97, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 98, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 99, 1000, 1000, 0, True, 25, True
ConvexHullSolver, sos-input-files, test 100, 1000, 1000, 0, True, 25, True
