2000
8438956304460889/9765625000000000 -4914412287550243/9765625000000000
-6884434362263361/9765625000000000 -1731545464901089/2441406250000000
-2423815402112953/4882812500000000 2119373539907269/2441406250000000
1220376580585937/1220703125000000 -3613866283641673/156250000000000000
3786550902126489/9765625000000000 -9001636734851617/9765625000000000
4528282930898783/4882812500000000 1826612057303623/4882812500000000
92057213089091/488281250000000 -37462876206011/38146972656250
2343892394088999/2441406250000000 -5464842819160623/19531250000000000
3485413202073571/9765625000000000 -4561231370239737/4882812500000000
142991804880571/781250000000000 1920131678813/1953125000000
-2417229060454909/2441406250000000 2741890113991773/19531250000000000
5243913637351457/9765625000000000 1029781540884889/1220703125000000
194031552018569/195312500000000 8932900783197867/78125000000000000
-3625838720239329/4882812500000000 -6540688491273521/9765625000000000
-4693333805960993/9765625000000000 -4281940256076931/4882812500000000
6782447579886331/39062500000000000 2404323344808471/2441406250000000
-1370973531504687/1953125000000000 -6955445423440843/9765625000000000
214336316753393/488281250000000 -1754894970861341/1953125000000000
-1173334816400599/1220703125000000 5388022937012817/19531250000000000
556035012294543/610351562500000 8054476595506997/19531250000000000
5803459916037021/9765625000000000 7854125326449571/9765625000000000
-2359492830432543/2441406250000000 -5016823286034229/19531250000000000
-903764242141569/9765625000000000 -2430928858420831/2441406250000000
8502212217270119/9765625000000000 150129563358021/305175781250000
-849226001025101/2441406250000000 4577894571403749/4882812500000000
-2945660851642801/4882812500000000 -7788437598711377/9765625000000000
-12118221106771/19073486328125 -471331429321851/610351562500000
1146489991444781/1220703125000000 6706210974823127/19531250000000000
-2169056326554253/2441406250000000 4482247882077087/9765625000000000
-5051988199119277/9765625000000000 -1671464589832337/1953125000000000
7736492194763957/19531250000000000 -2241708385510843/2441406250000000
680261302411311/976562500000000 7006560331916917/9765625000000000
4602536776387413/9765625000000000 1722603690494437/1953125000000000
-1241973589870149/3906250000000000 -231471943026487/244140625000000
-7939718898541133/9765625000000000 88840589017773/152587890625000
-2274423870226803/2441406250000000 -221847432946833/610351562500000
8010832718526499/9765625000000000 2792579040797697/4882812500000000
-5520292406386663/78125000000000000 2435303897863511/2441406250000000
5917535307829/6103515625000 29904373360539/122070312500000
-4881331142097323/4882812500000000 -1924274664608871/78125000000000000
1590207139143747/2441406250000000 7409945459616093/9765625000000000
-2286950646022109/2441406250000000 -1709176667519331/4882812500000000
1479662391352469/15625000000000000 2430434592774773/2441406250000000
4863450091156913/4882812500000000 6950542926376851/78125000000000000
7171370483857877/9765625000000000 6628640661845913/9765625000000000
-496150517783311/7812500000000000 4872955938202743/4882812500000000
-580988244156869/610351562500000 -1197017135343597/3906250000000000
-8221210072958351/19531250000000000 -2214587403370787/2441406250000000
1944850791628921/4882812500000000 4478773638894537/4882812500000000
532212808771323/4882812500000000 -2426860494359739/2441406250000000
2052496823425339/39062500000000000 -19047138484793/19073486328125
-1745273799425671/2441406250000000 -106699121411883/152587890625000
-2051656487860009/2441406250000000 5293271401862549/9765625000000000
-6086395505804867/9765625000000000 -7636964147326039/9765625000000000
5531264721790757/9765625000000000 8048139053104017/9765625000000000
9003128530915989/9765625000000000 1513201020165213/3906250000000000
7121223187456717/9765625000000000 6682485462390007/9765625000000000
2407878674788007/2441406250000000 -6451488188805307/39062500000000000
4487366933594401/19531250000000000 -47521920242517/48828125000000
-6895990671591999/9765625000000000 -1382935201633701/1953125000000000
-8481038046503551/625000000000000000 2441181464631939/2441406250000000
-7169110192386783/9765625000000000 6631085181932211/9765625000000000
1195169453868297/1220703125000000 1589547888264089/7812500000000000
-2271624453674811/4882812500000000 -8644438732878583/9765625000000000
1215824042430903/1220703125000000 -6978059800633697/78125000000000000
5119631125491607/39062500000000000 1210173461945423/1220703125000000
-1568338289767363/3906250000000000 -4471979439966571/4882812500000000
5335106631710347/19531250000000000 1174278973906003/1220703125000000
-4746803897247737/4882812500000000 -2288851826772493/9765625000000000
7329453342299237/78125000000000000 -4861276653108607/4882812500000000
4447420071191309/4882812500000000 8062071813642887/19531250000000000
2754535741243859/9765625000000000 58556851545513/61035156250000
-920601217549639/976562500000000 1303335503405763/3906250000000000
-4878988589166999/4882812500000000 6182567031653487/156250000000000000
5232087642166211/9765625000000000 8245768038534471/9765625000000000
8772607438096467/9765625000000000 -1716218651695851/3906250000000000
747332609699061/4882812500000000 -4825282570030137/4882812500000000
565703943406947/976562500000000 -995029337522957/1220703125000000
117103938169037/122070312500000 -5514382902396279/19531250000000000
-176534463101289/195312500000000 -2089042243737191/4882812500000000
-1497300679492257/3906250000000000 -4509864143202519/4882812500000000
8023491659775181/9765625000000000 5566957268216013/9765625000000000
5251972895960881/9765625000000000 8233116805968277/9765625000000000
-7267599721144313/9765625000000000 -3261496049892139/4882812500000000
-185591706964639/195312500000000 -608497408556649/1953125000000000
-773711912789619/976562500000000 1489639621715767/2441406250000000
336938174976241/488281250000000 -7067991096351/9765625000000
-2426306529529833/4882812500000000 8474643245569019/9765625000000000
1193371713878509/1220703125000000 -8219707636225419/39062500000000000
4514386809402437/4882812500000000 -465172659157969/1220703125000000
-49036538954559/610351562500000 -4867028318428727/4882812500000000
793394786491387/976562500000000 -35586548831167/61035156250000
-1455799671233161/31250000000000000 -487751124050983/488281250000000
7702587969286921/39062500000000000 -4786943578672807/4882812500000000
189525497457913/610351562500000 -4641441952907459/4882812500000000
-71555853210827/76293945312500 -3387833728435057/9765625000000000
4600068841770123/4882812500000000 -6549778086172911/19531250000000000
-2295035738345211/2441406250000000 6661053068732307/19531250000000000
-4814045222512083/4882812500000000 -6532755648954733/39062500000000000
-262569511722847/390625000000000 -3615183737953061/4882812500000000
-5387232814477511/19531250000000000 469339595312603/488281250000000
-8874812151139759/9765625000000000 -8149881207135987/19531250000000000
-7094658676922381/9765625000000000 -1342136355197861/1953125000000000
-960626849278431/976562500000000 87849833311801/488281250000000
6910053688420473/19531250000000000 456700725712177/488281250000000
1958995794573189/2441406250000000 5827932675498057/9765625000000000
2439114157459323/2441406250000000 6769071701985151/156250000000000000
-8120368178047239/39062500000000000 4776142741047289/4882812500000000
-7016996202769969/9765625000000000 3395923877641283/4882812500000000
-2398380086123423/2441406250000000 7301286506265191/39062500000000000
-485064178231747/488281250000000 -1790662957754091/15625000000000000
-284186663474951/3906250000000000 -19022943072967/19073486328125
-4502782793957699/9765625000000000 -2166396471549349/2441406250000000
73823362189891/122070312500000 -3888706188711681/4882812500000000
4855326201803703/4882812500000000 -4138911039273389/39062500000000000
2379279214406623/2441406250000000 -4378090158462543/19531250000000000
4601732194363397/4882812500000000 6531056541192317/19531250000000000
140719946817949/610351562500000 950253088192397/976562500000000
4875437982008363/4882812500000000 -1716851667400361/31250000000000000
3110633540147919/4882812500000000 -3763750375498231/4882812500000000
7702181685663/7812500000000 -654131777824139/3906250000000000
-200312232237729/305175781250000 -7367458278629451/9765625000000000
255771224166739/1220703125000000 29840170076101/30517578125000
-8487770688673973/9765625000000000 4829614930521059/9765625000000000
-5834518747181411/19531250000000000 -4659855936287681/4882812500000000
-4664987240737931/4882812500000000 2884269026223841/9765625000000000
6726999752767793/9765625000000000 1769797056989993/2441406250000000
-3623458219416851/4882812500000000 1309192633177973/1953125000000000
1775754884698461/1953125000000000 1626520033807829/3906250000000000
-577394303378741/610351562500000 -6331218258005101/19531250000000000
4858073063666287/4882812500000000 3927209845058383/39062500000000000
-8737541206639367/9765625000000000 -545189263336941/1220703125000000
8837692751548027/9765625000000000 4154830739014583/9765625000000000
3515622267060829/4882812500000000 -6777096129022319/9765625000000000
6949069459816239/312500000000000000 2440802555781847/2441406250000000
8777515872629453/9765625000000000 -1070124021619779/2441406250000000
4620652299951291/4882812500000000 3156853010902531/9765625000000000
1165638949798197/7812500000000000 4828158053637397/4882812500000000
-5366929147231447/19531250000000000 2347424779449471/2441406250000000
125308699544779/195312500000000 -7490778076182457/9765625000000000
-7928577286814409/156250000000000000 -243826110724453/244140625000000
-5073941647657527/19531250000000000 -235758365015521/244140625000000
-837741444274277/976562500000000 627325161090097/1220703125000000
1220655836778717/1220703125000000 2750630628644981/312500000000000000
-1025822517719643/1220703125000000 2646671211991693/4882812500000000
426425556805431/610351562500000 -3493447803869359/4882812500000000
4881529635452159/4882812500000000 7162949180099013/312500000000000000
169198315522169/305175781250000 406362793528371/488281250000000
4860520034746427/4882812500000000 7456805140817381/78125000000000000
6941871121498531/156250000000000000 -4877991162214731/4882812500000000
-259993871482017/305175781250000 -5113540350424589/9765625000000000
-3007572769464089/19531250000000000 -241228701326303/244140625000000
-4846849199973089/4882812500000000 2366130149848831/19531250000000000
-8894051247727793/9765625000000000 4032776220349537/9765625000000000
1071702156991699/1220703125000000 935104674127613/1953125000000000
-2241626862717869/9765625000000000 -1188108664070801/1220703125000000
-2498044421992437/39062500000000000 4872817909581029/4882812500000000
149675547602451/152587890625000 -7595459236614159/39062500000000000
-195094263608177/195312500000000 7384349436288331/156250000000000000
-56268713178999/312500000000000 300187881633381/305175781250000
1770245779354589/2441406250000000 -3362555194025119/4882812500000000
-5538535312713699/39062500000000000 -604185339949359/610351562500000
4297684568661001/4882812500000000 -4635413793157783/9765625000000000
-2804073189525547/4882812500000000 -3997378072929839/4882812500000000
4516081879374583/4882812500000000 371314549617479/976562500000000
-6378749400790981/19531250000000000 -4615065564569537/4882812500000000
964215780808023/1953125000000000 -8492622082822499/9765625000000000
-8621914418409973/39062500000000000 -2381193813323029/2441406250000000
-4252404213074359/9765625000000000 8791159767018937/9765625000000000
4867572747285707/4882812500000000 -6167651560331351/78125000000000000
7751531118638461/9765625000000000 2969898860121527/4882812500000000
-7891696815417931/78125000000000000 -4857837074308027/4882812500000000
73065422017333/76293945312500 -562157695454727/1953125000000000
4828214406937777/4882812500000000 1456301549535313/9765625000000000
-4403131318293067/4882812500000000 -4221038973533889/9765625000000000
-3716160325363623/19531250000000000 2396807378442119/2441406250000000
-6107976037731309/9765625000000000 -7619715241603529/9765625000000000
332783519669231/976562500000000 -2295279728925769/2441406250000000
6874459183643093/78125000000000000 4863872491041581/4882812500000000
2381198120729701/2441406250000000 862160987097743/3906250000000000
-3608899328895137/4882812500000000 -263122220046049/390625000000000
6368702188714281/9765625000000000 -740317932189211/976562500000000
-6544426781742617/9765625000000000 -3624151960770787/4882812500000000
471988795981467/488281250000000 -5003223851802373/19531250000000000
-4856554923838187/4882812500000000 -8091195125951769/78125000000000000
-3110861716634147/4882812500000000 -7527123564851663/9765625000000000
7409983507273919/39062500000000000 -1198538763107729/1220703125000000
-443931202732111/610351562500000 -6701958965427591/9765625000000000
7753030993582593/156250000000000000 975359569322637/976562500000000
6418782350637899/9765625000000000 183995014836959/244140625000000
4505225396384321/4882812500000000 -23534555836611/61035156250000
-6879113954213173/9765625000000000 866433267460399/1220703125000000
1249634071738083/2441406250000000 -4194701021188691/4882812500000000
3949714738440823/156250000000000000 -2440626113030163/2441406250000000
23840062639291/24414062500000 2105150298048581/9765625000000000
676420600378707/1220703125000000 -4064620603732801/4882812500000000
302910481226957/976562500000000 -4641981141627741/4882812500000000
-1182097929030143/4882812500000000 -947512583480323/976562500000000
4790581267168399/4882812500000000 -1889115171514399/9765625000000000
1220436429568767/1220703125000000 1306393626041677/62500000000000000
-2540949275574263/312500000000000000 -30516569292197/30517578125000
172213059359343/244140625000000 1384423217637983/1953125000000000
504699324023249/31250000000000000 -4882175654950293/4882812500000000
8358878907188933/9765625000000000 631176667220351/1220703125000000
1928267630509439/2441406250000000 -149741391160513/244140625000000
1701403752507989/1953125000000000 -2397814808029299/4882812500000000
-5321183087977077/9765625000000000 4094277780782947/4882812500000000
756185148071619/2441406250000000 -232134626873609/244140625000000
-6427223418559859/19531250000000000 -4610860316215509/4882812500000000
-8563674798184651/9765625000000000 -4693709150721003/9765625000000000
-1139217893026941/1220703125000000 -3508150159541273/9765625000000000
-2301987278312057/4882812500000000 8612249991876849/9765625000000000
-8819672224717537/9765625000000000 -8385896133191969/19531250000000000
6211103666431229/9765625000000000 -7535888991052717/9765625000000000
-301326429491891/390625000000000 -3107206178654217/4882812500000000
-4836918011095943/4882812500000000 -2671575008393109/19531250000000000
-2771031932307771/4882812500000000 4020353210886689/4882812500000000
-1040501115922723/1220703125000000 -5106692375451391/9765625000000000
437681093598443/610351562500000 -6806383641779353/9765625000000000
8074798905082647/19531250000000000 -1778390702868681/1953125000000000
-2409160809037173/2441406250000000 6327765836141113/39062500000000000
-3057982036353039/4882812500000000 1522661027307043/1953125000000000
2395308047712563/39062500000000000 4873623853212571/4882812500000000
8727259425932917/156250000000000000 -4875190044664331/4882812500000000
-8089975799361539/19531250000000000 -8888504066042899/9765625000000000
4252388370941013/9765625000000000 -8791167430057889/9765625000000000
1063543599325133/3906250000000000 1174587031602197/1220703125000000
598457188017449/610351562500000 7674137484145987/39062500000000000
8370528831619013/156250000000000000 -1218950222612663/1220703125000000
-48230806421463/244140625000000 2393291333860673/2441406250000000
-71383566392249/78125000000000 7936868376929987/19531250000000000
1527558256469837/2441406250000000 1523581097415931/1953125000000000
8069318299757701/9765625000000000 343770077923983/610351562500000
-4290532181272321/4882812500000000 -932368297326573/1953125000000000
-786960240052153/2441406250000000 -2311094558454093/2441406250000000
6676462903363483/19531250000000000 573583998369939/610351562500000
67171910448101/76293945312500 2315261843518713/4882812500000000
7608056219862313/9765625000000000 -3061246159492869/4882812500000000
-561646495816533/976562500000000 -499307148919591/610351562500000
-6456845341306077/19531250000000000 -4608272960129383/4882812500000000
1204597252940169/1220703125000000 6324480647137291/39062500000000000
-482986644593747/488281250000000 -1147377419545473/7812500000000000
147147564062527/152587890625000 129220531108331/488281250000000
7384973935606663/9765625000000000 127796074448373/195312500000000
-3064552174685029/9765625000000000 -4636160901253813/4882812500000000
3321038109005953/4882812500000000 -1789732088099111/2441406250000000
-1283168713013469/1953125000000000 92029532445101/122070312500000
8319389781796643/9765625000000000 -2557107022553153/4882812500000000
-1652146985653079/1953125000000000 -2604212457037689/4882812500000000
19456848689321/312500000000000 -609167385753803/610351562500000
1887594252778379/2441406250000000 -309674178091561/488281250000000
-4859816288252791/4882812500000000 -1893329573377521/19531250000000000
-33915424039119/152587890625000 -4760671778089403/4882812500000000
-8820222169590653/9765625000000000 -8383582174628351/19531250000000000
4862156945665621/9765625000000000 -8469171239049341/9765625000000000
2204589961318287/2441406250000000 262231717665133/610351562500000
-433446637047791/488281250000000 4496335927553591/9765625000000000
-6412556453015287/156250000000000000 1219674669751229/1220703125000000
-462868345881063/488281250000000 3109435542531227/9765625000000000
-3252099287151877/9765625000000000 1151027271255519/1220703125000000
-4570807016767939/4882812500000000 -34348689207137/97656250000000
4508948267399167/4882812500000000 -3747662435211741/9765625000000000
6801404882224511/9765625000000000 -7007733104840509/9765625000000000
1607523823150343/1953125000000000 -5546540416397199/9765625000000000
-7539620409286161/19531250000000000 -4504330212739567/4882812500000000
-1045097635650871/3906250000000000 -588101420772533/610351562500000
4716819796654929/4882812500000000 252465357309901/976562500000000
-4832791966613273/4882812500000000 -2788489820944549/19531250000000000
-4862604668833159/4882812500000000 -355017741346623/3906250000000000
-4822246425201881/4882812500000000 -766679414608173/4882812500000000
-862027596230197/976562500000000 1147232375501577/2441406250000000
6384538233370583/39062500000000000 1204287821911573/1220703125000000
-401115085641373/488281250000000 5568671912493193/9765625000000000
2631249564353167/4882812500000000 4113196280296811/4882812500000000
926779367932477/976562500000000 6156437917527579/19531250000000000
-551203698198047/1953125000000000 4684330093992761/4882812500000000
1602968789777787/2441406250000000 920727366886827/1220703125000000
5854174439316301/39062500000000000 1206916731171013/1220703125000000
-2394951106236899/2441406250000000 592496936007/3051757812500
-3443888201040869/9765625000000000 -4569110025468759/4882812500000000
4378550584136783/39062500000000000 2426020404702289/2441406250000000
-975885129080283/976562500000000 5818659631131563/156250000000000000
-7221891115112211/19531250000000000 -453675279856063/488281250000000
471792712281583/488281250000000 5032727409991523/19531250000000000
-3755350110935469/4882812500000000 780192422357027/1220703125000000
6844074861109907/9765625000000000 -3483032835624307/4882812500000000
2658853733207603/4882812500000000 511925817617349/610351562500000
281366742713189/488281250000000 1995315358511861/2441406250000000
1187787288706837/1953125000000000 775219101675691/976562500000000
91213092321227/195312500000000 -4317634222396083/4882812500000000
4751089537536993/4882812500000000 -2253003432276811/9765625000000000
-1020291752963227/1220703125000000 1072263678879023/1953125000000000
-965754798977729/976562500000000 -2897722185285289/19531250000000000
-4481174813620577/4882812500000000 3878623570252127/9765625000000000
3159500127477953/9765625000000000 -1155049989347673/1220703125000000
1520279016701183/4882812500000000 4640108794148509/4882812500000000
-411352954312807/1220703125000000 -2298612508765139/2441406250000000
6223803449793623/19531250000000000 -4628269095871837/4882812500000000
-7922345956321773/9765625000000000 -2854989763071711/4882812500000000
3938011926273033/4882812500000000 5773705908231767/9765625000000000
7781064424041461/9765625000000000 368816032591651/610351562500000
-2251696307948043/2441406250000000 7548576403268479/19531250000000000
-3010427744812741/19531250000000000 -2412231368968113/2441406250000000
8928649251449411/9765625000000000 -7911170377438951/19531250000000000
4212226536634337/4882812500000000 -4939232942160047/9765625000000000
153692345113301/390625000000000 -4488989197166461/4882812500000000
7091662981041189/9765625000000000 1678461866634803/2441406250000000
1210000230735707/1220703125000000 -206455552479093/1562500000000000
-1973823985279879/4882812500000000 8932161392471613/9765625000000000
2441224610734953/2441406250000000 304952199788339/25000000000000000
-257658193741953/610351562500000 -221320142795481/244140625000000
-50322926998557/76293945312500 -1835017702442163/2441406250000000
8715359670731159/9765625000000000 -8811342111260433/19531250000000000
4877118365140541/4882812500000000 1885937221692827/39062500000000000
-6532636135280049/19531250000000000 920318411864249/976562500000000
6094717402626973/78125000000000000 1216982898078023/1220703125000000
-3439302378321347/4882812500000000 -1732992863562151/2441406250000000
-2265402637844861/2441406250000000 -1456277218430817/3906250000000000
-2434748592813373/2441406250000000 5765665421123557/78125000000000000
-1900910454826141/2441406250000000 765996723274933/1220703125000000
-6970216385728193/9765625000000000 854980949867737/1220703125000000
-1038318119770411/1220703125000000 2567525194551997/4882812500000000
7516094034637051/9765625000000000 6235043071472589/9765625000000000
-4303340118259007/4882812500000000 4614378283902959/9765625000000000
-5102865635562549/9765625000000000 16652710763839/19531250000000
5253450751218441/9765625000000000 12862771692681/15258789062500
3347319390524661/4882812500000000 7109799099264017/9765625000000000
-1466204404622143/2441406250000000 1952103768093717/2441406250000000
5930538315310941/9765625000000000 7758617591507773/9765625000000000
8931276719385989/156250000000000000 -4874829203354381/4882812500000000
-4961100298798237/78125000000000000 -2436478774217451/2441406250000000
-93968355624543/97656250000000 -132918330684853/488281250000000
153333551972361/244140625000000 -3799656122068411/4882812500000000
-2435061860181527/2441406250000000 1407140979509167/19531250000000000
1233454665352187/2441406250000000 8427625113693643/9765625000000000
8942024240487043/19531250000000000 -8682020632390857/9765625000000000
7597659831869939/9765625000000000 1533847220223853/2441406250000000
-4814482265755567/4882812500000000 6512110185217159/39062500000000000
-1928431886375501/2441406250000000 1197761896111053/1953125000000000
8519085296712401/9765625000000000 2387080714385439/4882812500000000
-1858328160215917/2441406250000000 -6333505729357273/9765625000000000
3896689706259557/4882812500000000 -1471195707858667/2441406250000000
1259177564480299/7812500000000000 4818974058957169/4882812500000000
-3375674366930163/9765625000000000 4581818803954267/4882812500000000
-4956496850088231/9765625000000000 8414307494719363/9765625000000000
75736520928503/76293945312500 942666886373443/7812500000000000
-7725283826634529/9765625000000000 -5973894997283093/9765625000000000
-4227151733378643/9765625000000000 -8803330044001471/9765625000000000
-1325760850588289/4882812500000000 -4699384648781547/4882812500000000
-6327823693994293/9765625000000000 -7438150236338967/9765625000000000
-7305748914453583/9765625000000000 202507389042431/305175781250000
474115254568251/2441406250000000 -2394927807455737/2441406250000000
454770888383687/488281250000000 1777695648312009/4882812500000000
2418407647827503/2441406250000000 5349097603889627/39062500000000000
-542820231973241/1220703125000000 -4373487972125283/4882812500000000
1875515196004591/9765625000000000 -2395958503268849/2441406250000000
3849523287568343/9765625000000000 -8974887302863141/9765625000000000
2372430775487597/2441406250000000 -1152452503244071/4882812500000000
-2962891379986979/4882812500000000 -776225033880127/976562500000000
-2414833187022897/4882812500000000 1697548283331421/1953125000000000
-7918308382217659/9765625000000000 1428894327896717/2441406250000000
-305058733663073/305175781250000 4327126355845667/156250000000000000
-37294157204741/38146972656250 -2053390684995247/9765625000000000
5299428404916843/78125000000000000 4871565971429403/4882812500000000
-6727033088853023/9765625000000000 7079156550190253/9765625000000000
-242266599134283/244140625000000 603834321415817/4882812500000000
-2428893646788323/2441406250000000 -1579907506830883/15625000000000000
-2065212501975337/2441406250000000 -1302060597370119/2441406250000000
2010651690172063/9765625000000000 4778198180837449/4882812500000000
2064394845685419/2441406250000000 -1303356589213611/2441406250000000
8881407801595851/19531250000000000 86975617563811/97656250000000
3294249530637127/4882812500000000 7208266904063229/9765625000000000
6458599041770333/9765625000000000 3662442151702479/4882812500000000
107157751762201/195312500000000 4082293235235597/4882812500000000
-3207630377481551/312500000000000000 976511054181711/976562500000000
-8983811556258523/9765625000000000 7657300193217139/19531250000000000
-6842450001986103/39062500000000000 480731828865559/488281250000000
1883048655925257/4882812500000000 70392290958321/76293945312500
-4779016596382237/4882812500000000 -4005712484259233/19531250000000000
1563717984108671/1953125000000000 -1462811575678043/2441406250000000
-1216244690642503/1220703125000000 -6671051249551799/78125000000000000
3531117575084587/19531250000000000 4802349263859231/4882812500000000
1671354795970667/2441406250000000 -7118469075327827/9765625000000000
-7717435226247229/9765625000000000 -748003855785761/1220703125000000
-141754734113807/244140625000000 -1590174634569967/1953125000000000
-917859367925463/1220703125000000 -6438137867905521/9765625000000000
-1864410618497393/312500000000000000 488272559855283/488281250000000
-4831077982688803/4882812500000000 5671223841595997/39062500000000000
5107174274527563/9765625000000000 416185663407057/488281250000000
-701658055038661/19531250000000000 -975932121789599/976562500000000
-3910032118947073/19531250000000000 -4783966551090883/4882812500000000
-434472122679563/488281250000000 1782628238813731/3906250000000000
2366434539829971/2441406250000000 2401506348069977/9765625000000000
-4766386430525849/4882812500000000 8479314330978653/39062500000000000
-976451166809163/976562500000000 2359309693071387/156250000000000000
-608050128272437/610351562500000 6778045814612807/78125000000000000
-6549905152652241/39062500000000000 -2406840551510537/2441406250000000
-4863350061193717/4882812500000000 -6968437964529083/78125000000000000
-480966839924863/488281250000000 -6735923037210553/39062500000000000
4505369948516057/19531250000000000 -4751127288533141/4882812500000000
-4879424078414633/4882812500000000 1164001012013419/31250000000000000
-1650865570527171/1953125000000000 2609286460980519/4882812500000000
93261742378707/152587890625000 3864629252133721/4882812500000000
1659900746912591/1953125000000000 5146422971404563/9765625000000000
-4877339400548181/4882812500000000 -739596652135221/15625000000000000
-956783077108963/976562500000000 -7822067221818427/39062500000000000
-4157894330507403/4882812500000000 -5120067439591257/9765625000000000
-209716092069697/781250000000000 188144014525279/195312500000000
2364158261691607/2441406250000000 -1218556836941767/4882812500000000
-3937906589050889/4882812500000000 -1154798656463773/1953125000000000
-867782349567809/1220703125000000 -1373644414576839/1953125000000000
-96612773783237/97656250000000 -1423780551811167/9765625000000000
-80259086335787/122070312500000 7358104214273607/9765625000000000
-5591784614549889/9765625000000000 1601241723976841/1953125000000000
-862416046664731/1220703125000000 -6911345718292227/9765625000000000
-695449219569907/976562500000000 3427917368482857/4882812500000000
-5783019453063851/9765625000000000 -393459393222827/488281250000000
-4535427805725647/9765625000000000 -4324272374043859/4882812500000000
-1725037692538179/2441406250000000 -1727631163432061/2441406250000000
1128207629845267/4882812500000000 -1187671183822441/1220703125000000
-6681170140377839/312500000000000000 -2440848210793133/2441406250000000
7832478255966367/9765625000000000 5832642283771487/9765625000000000
-5068816409689619/19531250000000000 -943102362905747/976562500000000
3030410777888711/4882812500000000 3828637933705953/4882812500000000
8640789256006657/19531250000000000 8757946214663857/9765625000000000
7849342383562099/9765625000000000 -1452481836939809/2441406250000000
-4870445302011843/4882812500000000 2778436628229831/39062500000000000
4753210958524761/4882812500000000 357605332422541/1562500000000000
-7509339935060369/9765625000000000 -3121587952482379/4882812500000000
-4517530586559813/39062500000000000 -4850049651243107/4882812500000000
1001694835023993/1220703125000000 174413943119347/305175781250000
-5199552806068741/39062500000000000 2419681310423201/2441406250000000
2516873786458199/9765625000000000 -2358929550448473/2441406250000000
1675566884053543/9765625000000000 601300372297693/610351562500000
592019808480067/1220703125000000 170805426855387/195312500000000
6580446430282999/9765625000000000 7215618921395499/9765625000000000
6332257074581937/9765625000000000 -3717188184032119/4882812500000000
2257031695767947/2441406250000000 -7445900463854411/19531250000000000
-1135647661493097/4882812500000000 -949782339256769/976562500000000
5872039624982269/312500000000000000 -610243800332647/610351562500000
-8340121114148183/19531250000000000 -1103814597422841/1220703125000000
-8256645042078729/9765625000000000 5214905971323141/9765625000000000
-3452462645779511/4882812500000000 -3452877001813617/4882812500000000
-4155759591632043/9765625000000000 2209314003502887/2441406250000000
5458552745847151/19531250000000000 -2344121398851099/2441406250000000
-1376851886686757/1953125000000000 -6926355729660653/9765625000000000
-6506294699026803/9765625000000000 910318976805321/1220703125000000
-152285432658397/152587890625000 983313910808807/15625000000000000
7226403947697683/9765625000000000 821075110995147/1220703125000000
-8443985767768611/9765625000000000 -4905765586974793/9765625000000000
-7439721853936213/19531250000000000 1128675013598917/1220703125000000
-5856448073407749/9765625000000000 7814694338494863/9765625000000000
-336242209393887/390625000000000 -4970479557278493/9765625000000000
-1658016484513929/1953125000000000 1032317103754981/1953125000000000
-7321939159376929/9765625000000000 -6461937680526459/9765625000000000
194852348354507/195312500000000 -267981340383137/3906250000000000
121648839818613/122070312500000 -20270270312267/244140625000000
-8280200427073019/9765625000000000 1035484669671643/1953125000000000
