2000
-8538493608020449/9765625000000000 4739362673020387/9765625000000000
5922706638275699/39062500000000000 4826360644171569/4882812500000000
968587463849067/976562500000000 -155687192797179/1220703125000000
-7484167830669031/9765625000000000 6273329540443719/9765625000000000
3683959660945439/19531250000000000 -4795167930968547/4882812500000000
4752149218444769/39062500000000000 -4846545135544421/4882812500000000
263466306150537/390625000000000 -3604974777746187/4882812500000000
-18841990658273/48828125000000 -4504625599369139/4882812500000000
-4866987460629257/4882812500000000 -6284782245063063/78125000000000000
5537058982888811/19531250000000000 -468248534689719/488281250000000
-3307359766521677/39062500000000000 -973055842958407/976562500000000
-5882653056677233/9765625000000000 7794987149148547/9765625000000000
4180741883469371/9765625000000000 4412732400237691/4882812500000000
-2190521123330981/2441406250000000 -2155997853226983/4882812500000000
-4702205542217379/4882812500000000 -1315720695625183/4882812500000000
-4241598952268967/9765625000000000 8796378230199961/9765625000000000
-932096144861869/976562500000000 -1165305749680431/3906250000000000
-8773084602577531/19531250000000000 8725003053273349/9765625000000000
7026932142073651/156250000000000000 -4877872223258439/4882812500000000
4303417021917067/4882812500000000 -4614091392952979/9765625000000000
-4535448408158921/4882812500000000 -1446997586084501/3906250000000000
8656148146583431/19531250000000000 2188538417196581/2441406250000000
4973557236167751/9765625000000000 13131616641269/15258789062500
-4756325801156587/4882812500000000 -2208368432493461/9765625000000000
4546029207960133/4882812500000000 7127946521156977/19531250000000000
7055097591757277/9765625000000000 67522610739963/97656250000000
-8741480782098393/9765625000000000 -8707225821541433/19531250000000000
-1175354755294431/1953125000000000 7799420595197711/9765625000000000
8563874266185933/19531250000000000 -877681297675099/976562500000000
1252757868700347/2441406250000000 -1676388919065917/1953125000000000
-8310060752351109/9765625000000000 -5129358822782699/9765625000000000
6930018284844111/19531250000000000 -4565116189199257/4882812500000000
5238735130199661/9765625000000000 -8241546327979777/9765625000000000
-8282067725273749/9765625000000000 -5174435798674471/9765625000000000
8846117295312841/9765625000000000 4136863599176557/9765625000000000
-8733661819141349/9765625000000000 1092319289101681/2441406250000000
-2407885940001297/2441406250000000 -6450793984904649/39062500000000000
1782486481981339/1953125000000000 -7983979002845569/19531250000000000
-3894650948676849/4882812500000000 235607156402371/390625000000000
611733150127769/976562500000000 -1903051610967577/2441406250000000
-1718062593900247/39062500000000000 -4878087431266993/4882812500000000
1186475030302917/1220703125000000 -2296336168455591/9765625000000000
1920631896669879/9765625000000000 -4787447251879629/4882812500000000
8377923289282763/19531250000000000 882156629971959/976562500000000
1208200427139381/1220703125000000 1115287865599957/7812500000000000
-7313876185026701/39062500000000000 -4796460481112771/4882812500000000
2566529985435367/4882812500000000 -8307775091808247/9765625000000000
4517600019886327/19531250000000000 -4750401408189253/4882812500000000
-1220035460881739/1220703125000000 -5167132778117153/156250000000000000
4566114147708369/9765625000000000 -2158095706153959/2441406250000000
821780502097113/4882812500000000 2406581326099809/2441406250000000
-2225720219434557/4882812500000000 -8692071655239949/9765625000000000
-7167354142258177/39062500000000000 959983053512357/976562500000000
-8266102597800233/9765625000000000 -2599950936232511/4882812500000000
885960919356017/976562500000000 -1643155821120279/3906250000000000
-3831974324432559/19531250000000000 11969781276383/12207031250000
-6333271696249701/9765625000000000 -3716756020446709/4882812500000000
-4829650316190429/4882812500000000 5748520413340123/39062500000000000
486535274371481/4882812500000000 -4858512255510787/4882812500000000
4550546831929651/4882812500000000 1770418436576863/4882812500000000
-5669092972103829/19531250000000000 4672600396434403/4882812500000000
1219852764602819/1220703125000000 -1166234425954599/31250000000000000
8406112355386167/78125000000000000 -4854465124078353/4882812500000000
-8978447609114951/9765625000000000 384121207055833/976562500000000
-5699464095000121/39062500000000000 4830558675116879/4882812500000000
4598174549638083/19531250000000000 -296597945299111/305175781250000
4028274964623013/4882812500000000 -551900669307357/976562500000000
8361967380754843/9765625000000000 630537136641959/1220703125000000
1871702747978201/2441406250000000 3135087431476139/4882812500000000
1080894821344203/1953125000000000 -8133823902102079/9765625000000000
1054108547589957/1220703125000000 -1231212880508577/2441406250000000
175889668016507/195312500000000 -4245526275178661/9765625000000000
2346467732889537/2441406250000000 1348411889664727/4882812500000000
-9006812357512971/39062500000000000 -4751243648717393/4882812500000000
8222550700852203/9765625000000000 5268499939502699/9765625000000000
8290209996319357/9765625000000000 5161380615450831/9765625000000000
311045519489737/610351562500000 -42011786129251/48828125000000
2824797768810183/4882812500000000 1593103912517009/1953125000000000
-4043454694350057/4882812500000000 -1094884983540809/1953125000000000
263304264696801/488281250000000 -1644819471159261/1953125000000000
5632979953671929/19531250000000000 -2337664644616069/2441406250000000
-5774509790589601/9765625000000000 1575086896891849/1953125000000000
-843489761579427/976562500000000 307585949952491/610351562500000
-1175073453911143/1953125000000000 3900240091598799/4882812500000000
-4617623568123963/4882812500000000 -3174530197218083/9765625000000000
738519350435229/1220703125000000 -485979754829739/610351562500000
-968780210041849/976562500000000 -4921661676713849/39062500000000000
-6023211404471381/9765625000000000 3843447541520207/4882812500000000
8321830495749973/9765625000000000 5110241563823647/9765625000000000
538329336598671/1220703125000000 8764720717940077/9765625000000000
7076111865137641/9765625000000000 1346047139036123/1953125000000000
1655564041036107/1953125000000000 2590614033937219/4882812500000000
605833411095559/610351562500000 1186042330065309/9765625000000000
3359878856070671/9765625000000000 4584720430766587/4882812500000000
-486163571152937/488281250000000 -1817057483024957/19531250000000000
8389368489487551/9765625000000000 4998592600744569/9765625000000000
1123710466898691/1953125000000000 -3993723241074147/4882812500000000
4846067872916297/4882812500000000 1195799450150011/9765625000000000
4706208216242267/4882812500000000 2602661818623409/9765625000000000
7328581738732507/9765625000000000 -6454403251993279/9765625000000000
8834400703023121/9765625000000000 -416182602460141/976562500000000
7264148788615617/9765625000000000 6526834915751989/9765625000000000
-1129665233563643/1220703125000000 1850286807875429/4882812500000000
4869680818789057/4882812500000000 5725823793847639/78125000000000000
1407020180708613/4882812500000000 2337849017859951/2441406250000000
-4865339696401137/4882812500000000 6603321322452991/78125000000000000
-298985570777821/305175781250000 7827789665529297/39062500000000000
7980731949689021/39062500000000000 4779818942369203/4882812500000000
-4732261621482357/4882812500000000 -1203144985444987/4882812500000000
-2184160172294567/4882812500000000 -8734140427521971/9765625000000000
2392933562803491/2441406250000000 -774527991980917/3906250000000000
-828628393200207/976562500000000 5167681321334483/9765625000000000
537768907261017/19531250000000000 -976192259707179/976562500000000
2415598477778643/2441406250000000 -5664733776030139/39062500000000000
-1681251655424767/1953125000000000 1242534039244801/2441406250000000
8085453877782353/9765625000000000 2738287203293297/4882812500000000
4787395260663089/4882812500000000 3842300411653089/19531250000000000
544666259424327/4882812500000000 37908900695657/38146972656250
-96089287552293/390625000000000 591597123761189/610351562500000
57309767941243/61035156250000 -1343818345030871/3906250000000000
-2406050758291823/2441406250000000 -6623772480390301/39062500000000000
7406108756493487/19531250000000000 -4518152828102781/4882812500000000
7457500638395017/9765625000000000 -3152503603049603/4882812500000000
-3785227525630667/4882812500000000 -6168925510772257/9765625000000000
1347559706893359/3906250000000000 -4583065277951517/4882812500000000
-1528178308823131/78125000000000000 -2440939139525527/2441406250000000
-7731600934043719/9765625000000000 1193143388488061/1953125000000000
8996432771499883/19531250000000000 -4333978570193781/4882812500000000
2748833597240729/4882812500000000 -4035563376387099/4882812500000000
-7821001457850019/9765625000000000 -5848022557833791/9765625000000000
7433731668667601/39062500000000000 479358057022659/488281250000000
-2438941284305097/2441406250000000 3509787257555179/78125000000000000
-1837104498478271/2441406250000000 3215905184678157/4882812500000000
8813798433485163/9765625000000000 8410562124975831/19531250000000000
976560250863281/976562500000000 1341382608784703/625000000000000000
-5829691887113233/19531250000000000 2330116745545657/2441406250000000
4880726758859021/4882812500000000 -456650377051177/15625000000000000
1401652079743719/1953125000000000 272034462006203/390625000000000
-6364994094786599/9765625000000000 1481273530634457/1953125000000000
-4819897279732803/4882812500000000 -3125247185054197/19531250000000000
4675092352454011/4882812500000000 -225445019457663/781250000000000
-2417166231769099/2441406250000000 1098173077374679/7812500000000000
-4674574256428291/4882812500000000 5642996978619273/19531250000000000
-5924906185292287/9765625000000000 -3881459723355061/4882812500000000
-5332550675776753/9765625000000000 -8181157309995811/9765625000000000
-2372098613675517/2441406250000000 4620736873098937/19531250000000000
1781459652151987/1953125000000000 -1000858048579069/2441406250000000
-772838192101809/1220703125000000 -755920524166851/976562500000000
139801960511369/305175781250000 4340327561425949/4882812500000000
599251529569639/610351562500000 -3707947326264341/19531250000000000
968082632576131/15625000000000000 121835791223187/122070312500000
-374969296239939/488281250000000 -6255129286557949/9765625000000000
-4678576618556967/4882812500000000 -139741859671621/488281250000000
2063579443505951/19531250000000000 971096501953899/976562500000000
5681018952528533/9765625000000000 -7943138882182321/9765625000000000
-5707925262143911/19531250000000000 -58370559567821/61035156250000
-2444633103588817/4882812500000000 -8453549999614117/9765625000000000
1220386412007529/1220703125000000 -711811106038557/31250000000000000
-119864863382273/152587890625000 -6042996073186763/9765625000000000
1870862430360807/9765625000000000 1198092920849171/1220703125000000
4620368875002741/4882812500000000 -1579255954258889/4882812500000000
5392578354486353/9765625000000000 4070857720780421/4882812500000000
6279330501784593/9765625000000000 7479133645682677/9765625000000000
-2421664579100411/2441406250000000 4957551495505631/39062500000000000
6917392413076411/9765625000000000 3446632916490307/4882812500000000
1180804831731479/1220703125000000 -619083415201407/2441406250000000
2434341406664267/2441406250000000 -5939116666562017/78125000000000000
-2432761046530107/2441406250000000 -6568826688031691/78125000000000000
8089474146429829/9765625000000000 -2735317151395263/4882812500000000
-470810201216049/488281250000000 -647231286567367/2441406250000000
1315919639312403/4882812500000000 4702149871391613/4882812500000000
-1668513022985961/2441406250000000 -3564563799213201/4882812500000000
8074700462727321/9765625000000000 2746208480699171/4882812500000000
2388819955041363/2441406250000000 -8063804758513337/39062500000000000
4767716833885867/4882812500000000 8431309656892259/39062500000000000
-608450585392083/610351562500000 6161195912218709/78125000000000000
-566406249191557/610351562500000 -7276956953307739/19531250000000000
-7437296715650191/19531250000000000 2257474889554003/2441406250000000
450003488987657/488281250000000 1895136907996311/4882812500000000
7636048658098963/9765625000000000 -6087544047624627/9765625000000000
-715255844169833/976562500000000 -6648935206385677/9765625000000000
-8818343138079731/9765625000000000 -8391485193863393/19531250000000000
4803371529311471/4882812500000000 -7017600098295617/39062500000000000
9000155269196543/39062500000000000 4751440754162681/4882812500000000
-5336680175991447/19531250000000000 -2348502086642409/2441406250000000
843004205488003/2441406250000000 -2291246033726759/2441406250000000
-1413870867050117/3906250000000000 910348773609837/976562500000000
-4569409627208989/4882812500000000 688459563829401/1953125000000000
2435005786113841/2441406250000000 -2826675180770047/39062500000000000
-2109357348643797/2441406250000000 -4917033338526757/9765625000000000
-222181332450479/244140625000000 -809547045142469/1953125000000000
2113194317401801/2441406250000000 1222650503798939/2441406250000000
1230084978649479/7812500000000000 4821908303323947/4882812500000000
2364896363975509/2441406250000000 -2425628710893669/9765625000000000
-6004120778370297/19531250000000000 4646371300819343/4882812500000000
3203898040825631/4882812500000000 921170968596151/1220703125000000
-8423186387783579/19531250000000000 1762156796766841/1953125000000000
-1148920327154411/39062500000000000 610087501795147/610351562500000
-5959378480659203/9765625000000000 1934121889981359/2441406250000000
-2408001325979383/2441406250000000 -6439758338235379/39062500000000000
4869713799684781/4882812500000000 714829823988529/9765625000000000
1409400110637227/4882812500000000 -4674981201918573/4882812500000000
8647799878479383/39062500000000000 -4761654228560851/4882812500000000
4822704308307707/4882812500000000 1222070180412537/7812500000000000
6859922085435159/39062500000000000 192277168121423/195312500000000
-8716936387153777/9765625000000000 -8805101172147761/19531250000000000
-3674967754723381/4882812500000000 3215038088716779/4882812500000000
1002832418041577/1953125000000000 8380072205759751/9765625000000000
-1124703913977841/1220703125000000 -474507350067089/1220703125000000
5436548058424803/9765625000000000 -811242114593803/976562500000000
-1031041926555109/2441406250000000 -4426021700454977/4882812500000000
271079431879079/1953125000000000 -1208888501507479/1220703125000000
-8406779310829677/9765625000000000 -77644606237907/152587890625000
6670756260998451/9765625000000000 -7132211616811083/9765625000000000
5478311614115027/19531250000000000 1464625667977/1525878906250
2614874018174991/19531250000000000 -4838854206005109/4882812500000000
-8862060463092753/19531250000000000 271952939129761/305175781250000
-4736408525477407/4882812500000000 -2373429746119471/9765625000000000
3661855606610997/19531250000000000 -959245198162117/976562500000000
684629396248013/1220703125000000 1617028353336851/1953125000000000
-2437256538971921/2441406250000000 -910624439740963/15625000000000000
-7740118987757361/9765625000000000 595466117390259/976562500000000
-1220177228098319/1220703125000000 458599441609849/15625000000000000
1674693832024493/2441406250000000 -3552950912420931/4882812500000000
-2687143490974611/9765625000000000 -93886469472197/97656250000000
1149326326206473/1220703125000000 6580749920033077/19531250000000000
-194506234967823/195312500000000 -7091371826573861/78125000000000000
-8083334082903717/19531250000000000 8890014576291019/9765625000000000
-196433523353787/244140625000000 181222048181781/305175781250000
-8499902009470061/9765625000000000 4808232260408373/9765625000000000
1982725511599517/2441406250000000 -2849044768473459/4882812500000000
908425015476691/1220703125000000 6523214474553179/9765625000000000
492162356816559/610351562500000 2887825417204707/4882812500000000
-1025360732021297/1953125000000000 -8311637376073607/9765625000000000
-187724094193377/195312500000000 5391323692309821/19531250000000000
-8965462639468909/39062500000000000 -4752465455408197/4882812500000000
-8824830156833537/9765625000000000 8364162682221423/19531250000000000
76238464658709/76293945312500 1489435881607939/39062500000000000
1153301594634657/1220703125000000 1600057754947231/4882812500000000
5439415784987561/9765625000000000 -8110498601112829/9765625000000000
-2388035103033/2441406250000 406154905795299/1953125000000000
2863390400987201/4882812500000000 63281675470493/78125000000000
5333975602880447/19531250000000000 -1174299044294577/1220703125000000
1300256867741497/3906250000000000 -57554579099241/61035156250000
1633287607901241/1953125000000000 5355065021783681/9765625000000000
1599100927144931/1953125000000000 -700884901177729/1220703125000000
-1772052064775429/2441406250000000 -419843420013953/610351562500000
1727688074506089/1953125000000000 4554643736985481/9765625000000000
-639156161647053/1220703125000000 8319982770802821/9765625000000000
-484526870136223/488281250000000 4834735131563311/39062500000000000
3154692376606749/19531250000000000 2409349116500007/2441406250000000
-570945546702047/610351562500000 6904159445466707/19531250000000000
593039178709111/610351562500000 4618827541585387/19531250000000000
-2690943435223709/4882812500000000 -8148786741247479/9765625000000000
-2431027801470549/2441406250000000 -1439193459695021/15625000000000000
591802862002157/610351562500000 -4778447868207969/19531250000000000
1444548549364187/500000000000000000 4882792121827481/4882812500000000
1218993622291551/1220703125000000 2066582743086731/39062500000000000
-4420947526763147/4882812500000000 -8291760609919283/19531250000000000
-357574749423903/390625000000000 7862599633618797/19531250000000000
1245139173169073/1953125000000000 -7523838290834069/9765625000000000
2070952982901629/4882812500000000 4421878746954409/4882812500000000
407255822915663/488281250000000 -168357499325803/305175781250000
-521012066712331/7812500000000000 -1217985564311657/1220703125000000
-427604901801863/488281250000000 589346179340831/1220703125000000
-76292291568281/76293945312500 4115113275310887/625000000000000000
4802047837840983/4882812500000000 -55276099365869/305175781250000
5786329514305841/9765625000000000 786675424762323/976562500000000
-4777871205702577/4882812500000000 -4027514671604721/19531250000000000
214564713570799/976562500000000 -476349740237289/488281250000000
-98876758580001/488281250000000 597706509441343/610351562500000
27859542624859/76293945312500 -2272813820687109/2441406250000000
-152585493201651/152587890625000 -1751764190575401/312500000000000000
-2427823466438557/2441406250000000 1645903982493707/15625000000000000
-6750965217775911/9765625000000000 -3528168798009983/4882812500000000
3139536453990023/4882812500000000 934918738588547/1220703125000000
-6704808090402359/19531250000000000 -4586088168536007/4882812500000000
-8528702478064857/19531250000000000 -549085675203801/610351562500000
1398108875018701/19531250000000000 974057259785191/976562500000000
3306810436462867/4882812500000000 3592612231713369/4882812500000000
-5688888134627181/39062500000000000 4830753464202197/4882812500000000
-1267028460125601/1953125000000000 743191789993799/976562500000000
6305995978729607/9765625000000000 149133291195321/195312500000000
4565294729027891/4882812500000000 6928136196428479/19531250000000000
7522694425690573/19531250000000000 -4506098611466631/4882812500000000
-7761096997343049/9765625000000000 -370455826896373/610351562500000
4803463828304981/4882812500000000 7013555607578949/39062500000000000
797515244525203/7812500000000000 4857304650791983/4882812500000000
-6033197887812993/9765625000000000 7679059505376543/9765625000000000
1771990333859439/250000000000000000 4882689844172601/4882812500000000
5665736884301517/9765625000000000 994255824084733/1220703125000000
-835698600220021/1220703125000000 -7118309772298761/9765625000000000
1850727323871613/9765625000000000 2397162906610907/2441406250000000
9875585033733/97656250000000 4857781382561387/4882812500000000
-6121205405455487/9765625000000000 -3804545834421223/4882812500000000
4636258626750637/4882812500000000 -6127921482573421/19531250000000000
239492594535063/244140625000000 -7585994570214001/39062500000000000
-4850374576774229/4882812500000000 899029699372877/7812500000000000
-8449399101128851/9765625000000000 -4896436098885389/9765625000000000
742458429315007/1220703125000000 -7751630951478981/9765625000000000
-839953171048539/976562500000000 1245373906834193/2441406250000000
5844057647950959/39062500000000000 4827858441601957/4882812500000000
-4451061163834187/4882812500000000 -160597134240201/390625000000000
8693261765290267/9765625000000000 -1112278953342173/2441406250000000
8906448076579727/19531250000000000 8691157995654107/9765625000000000
3861367913307/3906250000000 5904463570750043/39062500000000000
-8358497795193503/78125000000000000 1213696568445259/1220703125000000
7323260455606373/9765625000000000 -3230220114016107/4882812500000000
-947882160509491/1220703125000000 -6153427814401337/9765625000000000
909858469888741/1953125000000000 -8641259790095307/9765625000000000
962446464913103/976562500000000 -3308843821187153/19531250000000000
-1414513834205323/1953125000000000 -1683489622808619/2441406250000000
907593942778077/976562500000000 7209647742817811/19531250000000000
-930990129995659/1220703125000000 49346253389451/76293945312500
8227896221376491/9765625000000000 1052029570133529/1953125000000000
8686394344731889/9765625000000000 22312544077511/48828125000000
6789773896641817/19531250000000000 2289134310289937/2441406250000000
-2410433322111859/4882812500000000 8492742574647847/9765625000000000
8590676525365747/19531250000000000 2192565575555231/2441406250000000
-6192590058551229/19531250000000000 -4630885140345961/4882812500000000
4564507813925041/4882812500000000 1387285424537803/3906250000000000
-8904321727083177/156250000000000000 -4874877357690151/4882812500000000
7395296177666891/19531250000000000 -45192596255297/48828125000000
7025933140707737/9765625000000000 6782602387205793/9765625000000000
-471176122441933/488281250000000 -1024863409190421/3906250000000000
2095091244464779/19531250000000000 -606829876701603/610351562500000
-6704124289835449/9765625000000000 3550427761096659/4882812500000000
-7967547346970531/156250000000000000 4876460186894683/4882812500000000
-6053597299267773/9765625000000000 -7662988410465131/9765625000000000
3925009542001603/19531250000000000 478319994000941/488281250000000
150791659216951/152587890625000 1494012627804111/9765625000000000
2874645214845883/4882812500000000 7893864148544721/9765625000000000
-1994910418092867/2441406250000000 -5629631464063849/9765625000000000
186194057781177/195312500000000 -58980891000643/195312500000000
-2385059068245591/2441406250000000 -1668786097026757/7812500000000000
6304987002571019/9765625000000000 -372875885979623/488281250000000
-976250256957381/976562500000000 7901811498783139/312500000000000000
2686468946621713/4882812500000000 -8154690063759253/9765625000000000
8375432729830059/9765625000000000 -5021907827580709/9765625000000000
-7892374957271353/9765625000000000 -5751334555949689/9765625000000000
-8690908668213481/9765625000000000 -1113427651483157/2441406250000000
4587215959219369/4882812500000000 669245264893447/1953125000000000
2398338636213481/2441406250000000 -3652385640841097/19531250000000000
-5679238569088007/19531250000000000 4671830314755417/4882812500000000
-1519032704923257/2441406250000000 -955641684800401/1220703125000000
1452095367093099/1953125000000000 1632729841444497/2441406250000000
-2436461867739787/2441406250000000 155299853795849/2441406250000000
-254920896646401/390625000000000 -7399460583295707/9765625000000000
-4512787439256143/4882812500000000 1491653029520897/3906250000000000
2023029478852167/2441406250000000 -1093344580335899/1953125000000000
-1544128647744101/1953125000000000 -119597825433449/195312500000000
3907238442727631/9765625000000000 -4474955848729023/4882812500000000
1003025121204923/2441406250000000 1780679435949487/1953125000000000
-4124987119701343/4882812500000000 -1306363193416581/2441406250000000
4172701928174073/4882812500000000 1014330638698733/1953125000000000
7595181831746513/9765625000000000 -6138456205214197/9765625000000000
3235425689533121/4882812500000000 3657031380459481/4882812500000000
-4853882127040199/4882812500000000 849185898262129/7812500000000000
-2066466129025521/2441406250000000 5200280323412333/9765625000000000
-1300523161887113/9765625000000000 4839319971494449/4882812500000000
7187638945794809/19531250000000000 -4540151242988729/4882812500000000
-1650840348082493/2441406250000000 -1798663565729271/2441406250000000
2432024521847271/2441406250000000 -6842405391144133/78125000000000000
-609627644811203/610351562500000 475489347097397/9765625000000000
-8918501329709493/9765625000000000 -31081347314993/76293945312500
-8892994392144923/9765625000000000 -40351062417121/97656250000000
6900177286056891/9765625000000000 -6910498177527403/9765625000000000
4599815648843893/4882812500000000 -6552622567256063/19531250000000000
-5777693764631557/19531250000000000 4664279026043559/4882812500000000
4776109710615547/4882812500000000 -8121611435453453/39062500000000000
-2303412616603711/2441406250000000 -1618338401212687/4882812500000000
1174581756818561/1220703125000000 -41547001985287/152587890625000
2004260597279089/2441406250000000 -5576240935588823/9765625000000000
-4745475880101809/4882812500000000 229984050014623/976562500000000
-647422016386061/1220703125000000 -2069744768886611/2441406250000000
4663664880341561/4882812500000000 -1157124102322647/3906250000000000
