2000
-1130849842727343/2441406250000000 8654841984223727/9765625000000000
582916444759533/4882812500000000 4847892978252011/4882812500000000
-5125867750504261/9765625000000000 -4156107296646869/4882812500000000
-8153394421274023/9765625000000000 5374903817908061/9765625000000000
-3801343747637013/4882812500000000 -6129157730865551/9765625000000000
-783034477052343/976562500000000 5835506183302471/9765625000000000
-6495435766723161/9765625000000000 7292238739989147/9765625000000000
1555868847194217/1953125000000000 5903324055046313/9765625000000000
4464548090230593/39062500000000000 2425408081482129/2441406250000000
8457645790154797/9765625000000000 1220544431004609/2441406250000000
976360810233951/976562500000000 -6350888733444277/312500000000000000
-773399807748349/1220703125000000 -1888882057471649/2441406250000000
232946294879/3906250000000 -609265316374859/610351562500000
6809695258871619/19531250000000000 4576419022034323/4882812500000000
-36367546591937/48828125000000 3258200954359501/4882812500000000
4814717974564231/4882812500000000 -3250473776087081/19531250000000000
213898795601681/390625000000000 2042853357067617/2441406250000000
-2409371730238237/2441406250000000 3153586839829137/19531250000000000
2982958209320233/9765625000000000 4649445987482649/4882812500000000
-4816459244171013/4882812500000000 6417866358949377/39062500000000000
4863870022361631/4882812500000000 6874906314008783/78125000000000000
-22918144187581/39062500000000 -7908213978386837/9765625000000000
1030699668198133/1953125000000000 207377805119713/244140625000000
80995108915783/97656250000000 2727881731207819/4882812500000000
2398594636655103/2441406250000000 7283221204686833/39062500000000000
541182685473911/1953125000000000 -4691627227418173/4882812500000000
-1087583081441967/1220703125000000 -1108655330291541/2441406250000000
-2579378041776659/4882812500000000 8291843420556531/9765625000000000
1201762301289821/2441406250000000 8500571132565299/9765625000000000
-6445167396448297/19531250000000000 -1152323643967409/1220703125000000
7731198000558181/19531250000000000 -8967975022805667/9765625000000000
308575720064423/488281250000000 -3784172354535207/4882812500000000
1831185482078237/2441406250000000 322938025494983/488281250000000
5943741834484859/78125000000000000 -4868660765390931/4882812500000000
-1198496097187621/9765625000000000 -4845901328588187/4882812500000000
-935262671531891/976562500000000 -2809947537682513/9765625000000000
2930847785472219/19531250000000000 603440540694123/610351562500000
4882321075839197/4882812500000000 4433506203617047/312500000000000000
6344750181251251/39062500000000000 -1204493155281763/1220703125000000
1747567853886469/1953125000000000 8721833876471401/19531250000000000
2709301339308521/4882812500000000 -8124418542388693/9765625000000000
-4803123265026053/4882812500000000 -3514233483698477/19531250000000000
-676600198858733/2441406250000000 4691556947727859/4882812500000000
-1791991148506889/1953125000000000 7768300903659441/19531250000000000
4263890929989061/4882812500000000 -4758609900932527/9765625000000000
7388042404947911/19531250000000000 4520001078437313/4882812500000000
592425732738441/976562500000000 3881707316360841/4882812500000000
7014131032310879/19531250000000000 -1139270072691957/1220703125000000
-2420793537330437/2441406250000000 -5065285831274709/39062500000000000
409452426627049/2441406250000000 -4813652745210557/4882812500000000
-493253426631459/976562500000000 -4214188455451933/4882812500000000
-1921103112422057/4882812500000000 -35070399293303/38146972656250
8052556572622789/78125000000000000 4856805774843137/4882812500000000
-4853061617904009/4882812500000000 8611075182791819/78125000000000000
5838982414660371/19531250000000000 4659506484890507/4882812500000000
6590612476666903/9765625000000000 3603167315814919/4882812500000000
2337082631538827/2441406250000000 353025937750547/1220703125000000
54307690047249/78125000000000 7020272460359813/9765625000000000
-8123029389823667/9765625000000000 -21682739743007/39062500000000
-976437255529929/976562500000000 5004726540944757/312500000000000000
3256396719149563/9765625000000000 4603349651290269/4882812500000000
-1673860843270467/31250000000000000 -4875802943383697/4882812500000000
-4877506848615897/4882812500000000 -3641005640820231/78125000000000000
2439145323469191/2441406250000000 3361457746623731/78125000000000000
5288487103223933/39062500000000000 4837856592814751/4882812500000000
8727220370048237/9765625000000000 -8764258383512003/19531250000000000
-8094687841770071/9765625000000000 -5462916838551067/9765625000000000
-203327405030747/3906250000000000 2438096644033987/2441406250000000
1772950546271473/4882812500000000 -4549560887671681/4882812500000000
-921799686182821/976562500000000 806069378835899/2441406250000000
4881250347956281/4882812500000000 -7904181564343207/312500000000000000
1622174079990791/2441406250000000 -7298236205270523/9765625000000000
2756155241745781/19531250000000000 -1208487779930681/1220703125000000
4785600084259197/4882812500000000 -3877916437871483/19531250000000000
-467912091977983/488281250000000 -5582379891386831/19531250000000000
4427867374029997/4882812500000000 329298830488081/781250000000000
4771934744356189/9765625000000000 4260166382790443/4882812500000000
342588550771673/7812500000000000 -1219528891081961/1220703125000000
846490147139083/1953125000000000 8800783624799347/9765625000000000
1717270536316761/7812500000000000 4763391409157481/4882812500000000
8946382662835719/9765625000000000 -783062421285493/1953125000000000
5013650354337573/39062500000000000 -2421213390577687/2441406250000000
2117391534087053/2441406250000000 -4861469027223007/9765625000000000
-6194783610496753/9765625000000000 3774655204775193/4882812500000000
1172940051602211/1220703125000000 -2704990998665019/9765625000000000
4595423964097589/4882812500000000 3300870491463639/9765625000000000
-967884540284377/976562500000000 1039194552249003/7812500000000000
4868193924948493/4882812500000000 6040838495458543/78125000000000000
-6845430674484823/19531250000000000 -2286542851129607/2441406250000000
7219558589879757/9765625000000000 -6576123889337731/9765625000000000
-7828206349389769/19531250000000000 -8946911644722353/9765625000000000
313488383689703/610351562500000 1047385436480399/1220703125000000
-1468929379129641/2441406250000000 -7800216362813401/9765625000000000
-8343462156820103/9765625000000000 1268711720563813/2441406250000000
7384977969691219/78125000000000000 4860948388925113/4882812500000000
7757245471206827/39062500000000000 1196391077491883/1220703125000000
936073952851723/976562500000000 -5565604053426739/19531250000000000
8005094862509173/19531250000000000 -8907695869369493/9765625000000000
-7640955160348813/9765625000000000 1216276874369711/1953125000000000
8590308639991059/312500000000000000 -976193463259033/976562500000000
8397823897505659/9765625000000000 -49843741259167/97656250000000
-152420631674263/305175781250000 8460367220493689/9765625000000000
-8491140493576863/9765625000000000 150740246234793/305175781250000
6886702769071401/19531250000000000 -1142302792630151/1220703125000000
2673400870754599/4882812500000000 4085925316792367/4882812500000000
4591985167801577/4882812500000000 6639915817353801/19531250000000000
3684972126350733/4882812500000000 -128142660113949/195312500000000
3244546484154089/9765625000000000 -4605441068800803/4882812500000000
6827937339409713/9765625000000000 -6981883938430917/9765625000000000
197925542460053/3125000000000000 -4873009028445691/4882812500000000
-459912057436893/3906250000000000 4848851339802707/4882812500000000
5817164009270459/39062500000000000 -4828365906836469/4882812500000000
2358947098021701/2441406250000000 -1006644251789869/3906250000000000
2346982630447627/9765625000000000 -2369851052453009/2441406250000000
-5720417384564229/9765625000000000 -1978703119896343/2441406250000000
8092132280463657/9765625000000000 -683337704717887/1220703125000000
-8148868843630299/9765625000000000 5381762556071793/9765625000000000
458626017228387/2441406250000000 -4795884341332801/4882812500000000
-6919465613322541/19531250000000000 4566116526851257/4882812500000000
-1187562274143919/19531250000000000 4873778195657927/4882812500000000
-1690224424970537/2441406250000000 704682154821259/976562500000000
-7158617898425069/9765625000000000 -6642410814228013/9765625000000000
5973286790297121/9765625000000000 -7725754109566711/9765625000000000
-813434735765419/1220703125000000 -3640747286006011/4882812500000000
2266706424370683/2441406250000000 725537136529669/1953125000000000
-4871219668022047/4882812500000000 -2690152186403489/39062500000000000
-3011612468854359/19531250000000000 2412208262476849/2441406250000000
-1209363611323639/1220703125000000 663997289042801/4882812500000000
-8328489628566533/9765625000000000 2549690772794061/4882812500000000
-7499933355265621/9765625000000000 6254472904026299/9765625000000000
4022114789132661/4882812500000000 5536948810742819/9765625000000000
-441125942207811/610351562500000 -1687302855838097/2441406250000000
4535854530344579/4882812500000000 -7230913181289133/19531250000000000
-5005452496820261/9765625000000000 -8385277392114159/9765625000000000
-3502623220857781/9765625000000000 2278967175791109/2441406250000000
1429396854217157/9765625000000000 4830224018453469/4882812500000000
4324917418995193/4882812500000000 4532966899957777/9765625000000000
52587977673177/195312500000000 -940498235783771/976562500000000
-2427031727664531/2441406250000000 1693056711862371/15625000000000000
7362921395062991/9765625000000000 256608090817881/390625000000000
-7798949528987963/9765625000000000 367337431543509/610351562500000
4273546436097663/4882812500000000 4723836901787873/9765625000000000
298996351118551/488281250000000 -1930153887125031/2441406250000000
2975206115756689/4882812500000000 1548677189290021/1953125000000000
8367298218550039/39062500000000000 -4769478526873787/4882812500000000
-8990398672729219/39062500000000000 4751729352883321/4882812500000000
3260702829492821/9765625000000000 920517510416627/976562500000000
5364244434163507/9765625000000000 -1020051417907227/1220703125000000
3925108016063429/4882812500000000 1161749368660271/1953125000000000
-3748880897871093/4882812500000000 1251415194009309/1953125000000000
5702329080015447/19531250000000000 -93401441319943/97656250000000
3148376144124373/9765625000000000 -924419597886877/976562500000000
4338425022164643/4882812500000000 8962076756834403/19531250000000000
-4550673125582117/4882812500000000 177009378685451/488281250000000
-8124357465102927/156250000000000000 -609525939286537/610351562500000
-37637314556649/312500000000000 151477154605779/152587890625000
-1217736422541491/1220703125000000 -5443434059867537/78125000000000000
2106567023055609/2441406250000000 4936135905606637/9765625000000000
-4798448303412617/4882812500000000 -225935802501621/1220703125000000
322642384434601/488281250000000 -1465990291197961/1953125000000000
-244218927011641/1562500000000000 -2411400416151339/2441406250000000
3797459180350813/9765625000000000 112463004621377/122070312500000
-6626621808333867/19531250000000000 1148296309300173/1220703125000000
5659031934903339/19531250000000000 584170321878071/610351562500000
-4954839910399973/9765625000000000 -2103820826242883/2441406250000000
7946916969726257/19531250000000000 -8920709574338479/9765625000000000
7789657113596581/9765625000000000 2944854567428551/4882812500000000
-4802649487708199/4882812500000000 -7049156810274191/39062500000000000
428045696103097/488281250000000 2349371429748341/4882812500000000
-7887539396659889/9765625000000000 -1439491097288447/2441406250000000
-1670631363017941/4882812500000000 -4588120395004589/4882812500000000
-7683694926921197/9765625000000000 -3013646624549337/4882812500000000
2297294686248623/2441406250000000 1322205771166739/3906250000000000
-1190841309848567/1220703125000000 1073410222741819/4882812500000000
-2891980895426777/9765625000000000 -4663793470478499/4882812500000000
-4548536654729729/9765625000000000 -67512949939233/76293945312500
307457228203803/488281250000000 -3793265505165663/4882812500000000
-4654885951836493/4882812500000000 73720666802999/244140625000000
4549909661950473/39062500000000000 2424788351200479/2441406250000000
716128593989477/1220703125000000 7908581491035349/9765625000000000
-482893904022073/488281250000000 -578663650001049/3906250000000000
4070471413587397/9765625000000000 8876862853046273/9765625000000000
-5908777017606309/9765625000000000 485950204001271/610351562500000
-246755483064873/488281250000000 8426869185622467/9765625000000000
181682104610997/195312500000000 896049098854307/2441406250000000
923386169459093/976562500000000 -1271423129932209/3906250000000000
422431418125231/610351562500000 -1409747013725311/1953125000000000
4600791588884429/4882812500000000 -3270825379506857/9765625000000000
-3095102571074241/4882812500000000 377653253457267/488281250000000
4854373403253619/4882812500000000 8419661134313721/78125000000000000
-7137963576738553/78125000000000000 4862389579794281/4882812500000000
-923598275567027/976562500000000 793097337089937/2441406250000000
1792146147338813/2441406250000000 6631653385535419/9765625000000000
3623703438262159/4882812500000000 -3272710085186779/4882812500000000
-7790573990415449/9765625000000000 -736062036071087/1220703125000000
1442030869110833/1953125000000000 -3293216738764373/4882812500000000
4882795370597413/4882812500000000 6622023384410269/2500000000000000000
1206639492850333/1220703125000000 -2956203129308981/19531250000000000
1217727560882217/1953125000000000 7635176574731009/9765625000000000
3931987749351959/9765625000000000 -8939066169325021/9765625000000000
4211078175847597/4882812500000000 -154473380937263/305175781250000
7742806938267751/9765625000000000 1190233126027633/1953125000000000
3541148568360463/4882812500000000 -3361863282014141/4882812500000000
-163126135877811/976562500000000 -1203552151575587/1220703125000000
2988874664882499/39062500000000000 -608562265409849/610351562500000
813521357983297/3906250000000000 -4775747988307207/4882812500000000
-8640892173336309/9765625000000000 2274995279632483/4882812500000000
192692843385497/244140625000000 599654739107803/976562500000000
4656080787012717/19531250000000000 -2371018499068857/2441406250000000
6356296374685631/9765625000000000 7413833558813099/9765625000000000
-3740868569618883/19531250000000000 -958482692732813/976562500000000
-4862177408818059/4882812500000000 -717486734134513/7812500000000000
-4579277691424143/9765625000000000 -8625407089839307/9765625000000000
-1731998086031143/2441406250000000 -1720653104935309/2441406250000000
4851018963718969/4882812500000000 -8900846504213383/78125000000000000
74180922932287/610351562500000 -2423307559577547/2441406250000000
-42400569925737/152587890625000 2345255965785413/2441406250000000
-8226082358727927/39062500000000000 190932610839363/195312500000000
4826855818059481/4882812500000000 -5896823941460469/39062500000000000
6890758882138821/39062500000000000 -4806240000441849/4882812500000000
7613587940932377/9765625000000000 -1528903003510893/2441406250000000
5766311492499599/19531250000000000 -1166289821020941/1220703125000000
604919666214113/610351562500000 -1299966992673643/9765625000000000
6341608302265957/9765625000000000 -7426401267185641/9765625000000000
-494188954741249/610351562500000 -5731179159268487/9765625000000000
903626654099451/976562500000000 925787456733729/2441406250000000
4566015258118769/4882812500000000 692053474556161/1953125000000000
-4760687016363/4882812500000 8681813791650727/39062500000000000
-31138133061219/61035156250000 4199586240894679/4882812500000000
-984738185618123/7812500000000000 605483603425597/610351562500000
-5422502368360897/19531250000000000 586357095284977/610351562500000
4526169794244827/4882812500000000 -1465473554331867/3906250000000000
3647399062285307/9765625000000000 2264728346307031/2441406250000000
183221930857013/195312500000000 3382564378277949/9765625000000000
4332930807666627/19531250000000000 -4761141126206467/4882812500000000
627671001066227/2441406250000000 589835442727439/610351562500000
-5664832543097227/19531250000000000 -584115415959291/610351562500000
-305171262849727/305175781250000 -1700516029630341/312500000000000000
2423233875246569/2441406250000000 4757197518447089/39062500000000000
-6175600508408787/9765625000000000 7565010905555003/9765625000000000
727304054672627/1953125000000000 -283227685473017/305175781250000
608753825701243/610351562500000 -5649151397169759/78125000000000000
-8249464742945833/9765625000000000 2613128541400071/4882812500000000
4249377122111343/4882812500000000 240513034662011/488281250000000
4929159260659899/9765625000000000 -4215175578302633/4882812500000000
685539905273771/976562500000000 -86936520904217/122070312500000
-368434549094839/488281250000000 -6408574323040817/9765625000000000
1451481620645881/2441406250000000 7852302166846377/9765625000000000
-3019504520560533/4882812500000000 1534898061004483/1953125000000000
-591793363935229/3906250000000000 4826452125543123/4882812500000000
79027012391051/781250000000000 -4857767193068491/4882812500000000
1176977711154133/1220703125000000 5180630678669623/19531250000000000
8661796512361249/9765625000000000 4510067939518373/9765625000000000
7010620519066037/19531250000000000 4557417899014681/4882812500000000
438249072514727/488281250000000 861220803664603/1953125000000000
4734470247679949/4882812500000000 955539431815009/3906250000000000
-2326745177673819/2441406250000000 5915248664721057/19531250000000000
-8287323991644499/39062500000000000 -954331954598187/976562500000000
-1210315839096453/1220703125000000 5085049611697287/39062500000000000
4867559464681959/4882812500000000 6170334560862949/78125000000000000
-3429628904585423/19531250000000000 192277760580711/195312500000000
1013751809030251/1220703125000000 -5440137581040591/9765625000000000
-4882331911264273/4882812500000000 -8768717898128929/625000000000000000
-4734062328525031/9765625000000000 854143345757989/976562500000000
1208543869739089/1220703125000000 5499703839667523/39062500000000000
4734596206034791/4882812500000000 -2387849807636327/9765625000000000
137732682032659/976562500000000 -2417002307490547/2441406250000000
-122070227226881/122070312500000 5909979470679089/5000000000000000000
-567503747173361/610351562500000 -7188864404991559/19531250000000000
-5150358575025627/9765625000000000 -4148531010770107/4882812500000000
7953215304251861/19531250000000000 -445965310370881/488281250000000
4518981462056241/19531250000000000 -4750319286032861/4882812500000000
-4737321417453323/4882812500000000 -591532690959319/2441406250000000
-131673348481159/152587890625000 9869450491783/19531250000000
325948991816049/2441406250000000 302443737853453/305175781250000
-8612990467298297/9765625000000000 2301294573216001/4882812500000000
1204285724090309/1220703125000000 638494341997913/3906250000000000
-7359268339701829/9765625000000000 -6419392583795393/9765625000000000
-785301003609987/976562500000000 -1160993798666293/1953125000000000
1171640066304893/2441406250000000 53547432434759/61035156250000
-943013291308369/1220703125000000 6201120166166227/9765625000000000
4715222547028719/4882812500000000 2536560066032933/9765625000000000
-3876926484794911/4882812500000000 5936766440294589/9765625000000000
6226423079913059/156250000000000000 4878934125283651/4882812500000000
-1304692322849397/1953125000000000 -7267178283768131/9765625000000000
-2415181401125477/2441406250000000 -5710078717700841/39062500000000000
2064710849552653/2441406250000000 104228474735953/195312500000000
-7009319806577687/19531250000000000 -4557542940085821/4882812500000000
-4851791137538013/4882812500000000 8792442833089407/78125000000000000
1201362995404141/1220703125000000 -173146084279569/976562500000000
4878066874994681/4882812500000000 3443587830792873/78125000000000000
-3421887794442587/156250000000000000 -4881641427959869/4882812500000000
-507787198616017/610351562500000 -5418337829683529/9765625000000000
2438713566299319/2441406250000000 -3668241260440747/78125000000000000
-3939180311126797/4882812500000000 5770516921935933/9765625000000000
-111930583212063/152587890625000 -414817722035969/610351562500000
-1480064959465983/2441406250000000 7766463486864553/9765625000000000
2338653315479367/2441406250000000 -700831754086833/2441406250000000
-2397904144121067/2441406250000000 7341196731146467/39062500000000000
8875335599636373/19531250000000000 -4349555613481733/4882812500000000
7998812580625203/19531250000000000 -35636426524697/39062500000000
-3207567320275473/4882812500000000 -7362980319424213/9765625000000000
1569468396031891/2441406250000000 -748035660261851/976562500000000
3540102588232221/78125000000000000 4877796993562703/4882812500000000
-8804297394055147/9765625000000000 -8450273140593443/19531250000000000
-2044258757398837/2441406250000000 -2669434854299483/4882812500000000
-967902133928247/976562500000000 2595363214919689/19531250000000000
1550491095970029/1953125000000000 -1187718243920947/1953125000000000
3171080921731509/625000000000000000 305171853195731/305175781250000
-569913719791951/610351562500000 6990911171172977/19531250000000000
-8911818134354903/9765625000000000 7986721274918289/19531250000000000
5150182255288807/9765625000000000 4148585734257317/4882812500000000
575510481196993/610351562500000 650448438077019/1953125000000000
6122203886726107/19531250000000000 2318365352637553/2441406250000000
5041877982665231/312500000000000000 1220544236324447/1220703125000000
4610339372185441/9765625000000000 -4304422217728581/4882812500000000
7569430134039517/9765625000000000 -6170183067504521/9765625000000000
-1634768061715653/1953125000000000 1068751912288089/1953125000000000
-8260499502917369/9765625000000000 5208798287794113/9765625000000000
7008044613130323/9765625000000000 -3400541954637527/4882812500000000
2434030069793353/2441406250000000 189636749816131/2441406250000000
-5205969201071423/39062500000000000 -4839254835017693/4882812500000000
307333159886121/610351562500000 -8437256178535441/9765625000000000
-7040656689322331/9765625000000000 3383658708547809/4882812500000000
4870116768264329/4882812500000000 -2815051813398611/39062500000000000
164063148751713/305175781250000 -4117180881975507/4882812500000000
-2423749428790599/2441406250000000 2344739596305671/19531250000000000
1023777753236221/1953125000000000 8316514260198793/9765625000000000
-2438874826610221/2441406250000000 3556761877046501/78125000000000000
-1189009900259193/1220703125000000 442166524924939/1953125000000000
7560921298839699/9765625000000000 -247224273091061/390625000000000
-4813272102097753/4882812500000000 328455678915431/1953125000000000
-4818721124626503/4882812500000000 -9856665203957/61035156250000
-1521094365162003/2441406250000000 1909643005855143/2441406250000000
2007438766041591/2441406250000000 -2778959573748763/4882812500000000
-303861592098729/305175781250000 362126977991759/3906250000000000
7001635633987847/78125000000000000 -151973868927809/152587890625000
-4531954039971971/9765625000000000 8650365554137393/9765625000000000
-857046571308147/976562500000000 234064890049319/488281250000000
-2423647042832187/2441406250000000 4703006406898007/39062500000000000
-6459579073051799/9765625000000000 -915502507502849/1220703125000000
-188716873398411/488281250000000 -2251691146651171/2441406250000000
4614806197210731/4882812500000000 -1595437768244717/4882812500000000
1068955241869469/1953125000000000 -1021646946361453/1220703125000000
