2000
-991011015087797/1220703125000000 -5702004067957411/9765625000000000
-4612704519044349/9765625000000000 -8607577397886867/9765625000000000
5418287295439901/156250000000000000 4879875833179577/4882812500000000
1650771734915463/2441406250000000 -3597453075020301/4882812500000000
5820932379437849/19531250000000000 -582614722471329/610351562500000
969024707226337/976562500000000 -2422018430248777/19531250000000000
1134712977618589/15625000000000000 -152184991979099/152587890625000
4759296771445147/4882812500000000 -873046033688691/3906250000000000
8780292469922133/9765625000000000 1709919099057201/3906250000000000
8392481616012231/9765625000000000 4993363992893141/9765625000000000
479862547256559/488281250000000 1805604036549451/9765625000000000
-96733488617301/97656250000000 -5357243231200127/39062500000000000
-8101802133587803/19531250000000000 -1777162144405209/1953125000000000
2787608960708631/19531250000000000 -2416411863579567/2441406250000000
-8808176853615177/9765625000000000 -4217043058360067/9765625000000000
4864823878021961/4882812500000000 83748802017371/976562500000000
7512703990727003/9765625000000000 6239127373947383/9765625000000000
-1022936989655281/3906250000000000 -942483056137317/976562500000000
-4802600540778087/4882812500000000 7051290745385091/39062500000000000
-303838333792437/2441406250000000 -1211212898756583/1220703125000000
-5733299694845811/9765625000000000 -7905485832616863/9765625000000000
2398752431430861/2441406250000000 908738136634739/4882812500000000
-848966722261861/2441406250000000 2289043464425919/2441406250000000
-478171227746043/488281250000000 -3953905625055687/19531250000000000
-4997185431956317/39062500000000000 2421346348761111/2441406250000000
-4866261034463681/9765625000000000 338672550254869/390625000000000
-375880526109241/4882812500000000 1217080824664289/1220703125000000
-1467345920455753/31250000000000000 -975485353930109/976562500000000
3527779034158021/4882812500000000 -6751779912382023/9765625000000000
-589252649097969/2441406250000000 189538315587241/195312500000000
5779142261311613/9765625000000000 -1574407143837287/1953125000000000
-800434067767311/976562500000000 -1398614536701691/2441406250000000
-7089650894857077/9765625000000000 -3357986071653561/4882812500000000
-4235637400769233/4882812500000000 607311376033801/1220703125000000
1715288392554653/3906250000000000 -8773744494537123/9765625000000000
521276797879269/976562500000000 -8257995013312769/9765625000000000
-7018566633064751/9765625000000000 6790224890079497/9765625000000000
7061893709517357/9765625000000000 -674515299130451/976562500000000
-6451294377135391/9765625000000000 7331318605828443/9765625000000000
-3039249335856417/4882812500000000 -3821625489847557/4882812500000000
4672995265555339/4882812500000000 -5663882990675057/19531250000000000
-3615099466219/3906250000000 -7399062291674369/19531250000000000
4028551604349427/4882812500000000 -5518198938512423/9765625000000000
5025351509778151/19531250000000000 9436836980229/9765625000000
-8585139583668471/9765625000000000 -2327166193547087/4882812500000000
-4648790254044541/4882812500000000 -746760852625649/2441406250000000
-5295778875217841/78125000000000000 1217895368530357/1220703125000000
-5393519295892571/312500000000000000 -4882085194573267/4882812500000000
-5455248548356767/9765625000000000 506241106851967/610351562500000
1143772511352637/19531250000000000 4874432729846457/4882812500000000
2441121156697431/2441406250000000 -596947083914563/39062500000000000
8117920910414791/19531250000000000 1776426431504413/1953125000000000
-4593653310326287/4882812500000000 -6621428455775507/19531250000000000
1608481337146103/2441406250000000 -3673283144867407/4882812500000000
927734981833783/4882812500000000 -4793867511064331/4882812500000000
618028574208769/7812500000000000 1216877537268853/1220703125000000
169908596481321/195312500000000 1204032384972319/2441406250000000
1704551185040929/1953125000000000 -2383802795955137/4882812500000000
5766151561054131/312500000000000000 -976396243328539/976562500000000
-1459591313353877/4882812500000000 -4659554818664349/4882812500000000
2612425000425941/9765625000000000 940971132701607/976562500000000
-4765724196742221/4882812500000000 8503103586778503/39062500000000000
-4431617343803347/19531250000000000 4755460639363719/4882812500000000
-109432797411839/152587890625000 3402779432932807/4882812500000000
7481603589274799/19531250000000000 -2255186156033779/2441406250000000
-4880540548848351/4882812500000000 -4765944384081993/156250000000000000
-2258277134533321/2441406250000000 -7421693008722089/19531250000000000
3506400188245107/9765625000000000 4557208283601367/4882812500000000
3106295509198147/78125000000000000 -2439475672325651/2441406250000000
-1590020066178907/2441406250000000 -7410587740995973/9765625000000000
-1176033080627319/15625000000000000 2434481159397357/2441406250000000
-2765655789898849/4882812500000000 -8048106848683167/9765625000000000
-5140811670832629/9765625000000000 -8302980609736243/9765625000000000
-5768276138084627/39062500000000000 4829282258791161/4882812500000000
3995420795279531/4882812500000000 701715334858273/1220703125000000
-5898328491028091/9765625000000000 243222892913593/305175781250000
3351815041920519/4882812500000000 -7101322083925387/9765625000000000
6569372587170663/39062500000000000 2406633289327751/2441406250000000
4768246917309717/4882812500000000 1051512836689419/4882812500000000
488097062880819/488281250000000 4291297939885457/156250000000000000
-303002977126069/305175781250000 -290814394613391/2441406250000000
-4516901794314403/4882812500000000 927288532587831/2441406250000000
-291014691148363/1562500000000000 2398687741188113/2441406250000000
-4103946537559299/4882812500000000 1058261270349533/1953125000000000
4868065066896907/4882812500000000 6067364019180943/78125000000000000
2542758806843159/39062500000000000 2436228261110859/2441406250000000
-2374062296605537/2441406250000000 -1138934044403109/4882812500000000
-5323756875902341/9765625000000000 -327475298285309/390625000000000
-692300317524053/1220703125000000 -8043228763588359/9765625000000000
4596195740320871/4882812500000000 -6593139011806177/19531250000000000
-587434917357343/1220703125000000 4280254828402883/4882812500000000
3176244338381873/19531250000000000 2408906645352167/2441406250000000
-1648984341096757/1953125000000000 -5233421224310857/9765625000000000
4418059562420719/4882812500000000 -8316352674637211/19531250000000000
976223321496853/976562500000000 -4117763966121641/156250000000000000
102508628973919/152587890625000 -7233711755303763/9765625000000000
1653166718628929/2441406250000000 -7186102451768103/9765625000000000
7766385481234703/39062500000000000 4785332673269153/4882812500000000
868859403403267/1220703125000000 6859501819823289/9765625000000000
-647015766497393/1953125000000000 4607105831979003/4882812500000000
4030679992840159/4882812500000000 -2755989242626739/4882812500000000
-2230568862582311/4882812500000000 -8687098585703861/9765625000000000
8613959661197911/39062500000000000 2381306270008759/2441406250000000
284684175706221/610351562500000 -863828056888969/976562500000000
-3460753224038517/19531250000000000 600693701914977/610351562500000
-7605630270818227/9765625000000000 -6125505679063441/9765625000000000
-1127720843566213/1220703125000000 -7476672087432691/19531250000000000
-1148157577802299/1220703125000000 -6632772855714297/19531250000000000
-354849588116769/390625000000000 -8165424122230177/19531250000000000
-7443978325428099/19531250000000000 -4514261520815563/4882812500000000
-1141168900105381/1953125000000000 -7925324610161521/9765625000000000
8792788566232449/9765625000000000 2124517643499161/4882812500000000
-1601571360600469/7812500000000000 2389555018454509/2441406250000000
167644015445309/781250000000000 -953813928546677/976562500000000
-319379746735399/7812500000000000 -487873065696329/488281250000000
4837754865590763/4882812500000000 -2647219735825959/19531250000000000
-1187548154208497/1953125000000000 -3876553436253807/4882812500000000
-4553254825854743/19531250000000000 -189930934040069/195312500000000
-2379314652575351/78125000000000000 -4880547519387569/4882812500000000
-603765401692277/610351562500000 -5723035011295341/39062500000000000
-4017349326037607/4882812500000000 -1110154029150293/1953125000000000
-4587148995151789/4882812500000000 -1338637398296447/3906250000000000
-1683779922645579/1953125000000000 -1237173212989399/2441406250000000
4483825164957191/156250000000000000 2440400808559627/2441406250000000
483306982216787/3906250000000000 2422647330356081/2441406250000000
8558797443852303/9765625000000000 2351298468704701/4882812500000000
-235901510562747/3906250000000000 1218475110818839/1220703125000000
471525808079377/488281250000000 -126814791789653/488281250000000
-2431288498991147/2441406250000000 1776301095421599/19531250000000000
-5337159726989789/9765625000000000 1635630247815481/1953125000000000
7939981915836161/156250000000000000 -121912602340203/122070312500000
-1213686299447459/1220703125000000 -2091150782484237/19531250000000000
-343417012601007/488281250000000 -6942141875754551/9765625000000000
5640162949954657/312500000000000000 -1220504287317743/1220703125000000
-4185538562780697/19531250000000000 -1192343729118031/1220703125000000
-348737714334693/610351562500000 8014563327492161/9765625000000000
-4804416036053917/4882812500000000 -6971688863576011/39062500000000000
-7894363573919097/9765625000000000 5748604648382449/9765625000000000
-32225351910537/78125000000000 8896138838741053/9765625000000000
-1212996536533133/1220703125000000 -8764851228681691/78125000000000000
-2094432690166319/2441406250000000 -1003614646015647/1953125000000000
4571018008986501/19531250000000000 -2373603276547669/2441406250000000
-7571574099963007/156250000000000000 -609634532143239/610351562500000
1137370684221921/1220703125000000 -3546302151208891/9765625000000000
8918021278776431/156250000000000000 -2437426451037369/2441406250000000
2275619635763409/2441406250000000 1768637612250821/4882812500000000
2399752451536357/2441406250000000 28066094486129/152587890625000
-8688402479621343/9765625000000000 -4458597760813897/9765625000000000
1222085351488297/4882812500000000 2363702884450263/2441406250000000
6789183342523263/1250000000000000000 -488274047914001/488281250000000
6710991653875771/39062500000000000 4810212926146711/4882812500000000
5415306834391763/156250000000000000 487987906403217/488281250000000
-2062651821795773/2441406250000000 -5224453180315263/9765625000000000
140684875899239/1220703125000000 1212569125896739/1220703125000000
-6306349512692031/9765625000000000 7456365566708353/9765625000000000
615964142507493/19531250000000000 -2440191830118219/2441406250000000
71071508538193/1220703125000000 -4874529655355677/4882812500000000
-7123068785299379/9765625000000000 668051814760791/976562500000000
1249538468083377/2441406250000000 262175933723393/305175781250000
501100108603749/2441406250000000 597356842614633/610351562500000
4685390510555093/4882812500000000 -2748798773105467/9765625000000000
-2385886456569617/2441406250000000 808901728632/3814697265625
3536759258033773/4882812500000000 -6732961268526247/9765625000000000
-5703400009210163/9765625000000000 -7927083951590679/9765625000000000
6064380599157023/312500000000000000 610236624452589/610351562500000
-6909358903776137/156250000000000000 2439018119968739/2441406250000000
5303577178483899/19531250000000000 -4699347000344601/4882812500000000
-4161335697546483/4882812500000000 510887193908071/976562500000000
2369970628352961/2441406250000000 4690099859292273/19531250000000000
92766494732413/97656250000000 -3051426910682427/9765625000000000
7816711940097683/9765625000000000 -585375487069277/976562500000000
-1205877801470019/9765625000000000 -605680435957887/610351562500000
4371062821952321/19531250000000000 -951792435840197/976562500000000
-1840736333315651/2441406250000000 6415174795748861/9765625000000000
349761047402757/390625000000000 4348498328785923/9765625000000000
-4817501500059681/4882812500000000 -79595050542039/488281250000000
7641207307976677/9765625000000000 6081067547491051/9765625000000000
8854640036352569/9765625000000000 514823717815853/1220703125000000
-8552639371517039/9765625000000000 942757475099543/1953125000000000
3619469713608149/4882812500000000 6554783566962251/9765625000000000
4334935947226751/19531250000000000 4761027048441999/4882812500000000
-8713683214261549/9765625000000000 -8817971758204157/19531250000000000
7102139302736251/19531250000000000 1137138238983593/1220703125000000
727700997657911/976562500000000 -1628123103480529/2441406250000000
900309178162737/976562500000000 1891545004237191/4882812500000000
8959047333726527/9765625000000000 1943122648771341/4882812500000000
808101904361741/1220703125000000 7319398583169821/9765625000000000
-7523698700691891/39062500000000000 -4791386907956569/4882812500000000
6211099562653547/39062500000000000 192827717695927/195312500000000
-4592609614145989/4882812500000000 -265320085859661/781250000000000
-4790978296672477/19531250000000000 189345254369713/195312500000000
4774356234997361/4882812500000000 -8187328556731831/39062500000000000
4717743800633053/9765625000000000 534403599644813/610351562500000
-3895502497171051/4882812500000000 -5887926020150171/9765625000000000
-7516444612639567/9765625000000000 389663777474341/610351562500000
-8334486355913907/312500000000000000 4881075599506869/4882812500000000
-14532641925757/48828125000000 1165383013667973/1220703125000000
-2440565073526253/2441406250000000 410129628727579/15625000000000000
-243519079931799/244140625000000 348196774574789/4882812500000000
-3359151807048627/4882812500000000 -7087441582788021/9765625000000000
-8262110341771413/9765625000000000 5206242823862413/9765625000000000
1493597954715327/4882812500000000 -929753151321929/976562500000000
988647396595029/2441406250000000 4464545129235423/4882812500000000
-736462693227/762939453125 -1020143915486449/3906250000000000
7258998470930517/39062500000000000 4797762902269251/4882812500000000
3192128353915319/9765625000000000 -4614589586646761/4882812500000000
9001013698331889/78125000000000000 -2425148468675593/2441406250000000
-1509837942142141/4882812500000000 -580439586900311/610351562500000
-4516886145607173/4882812500000000 927307588907023/2441406250000000
-1539280212946407/2500000000000000000 2441405787229727/2441406250000000
-254439103786793/390625000000000 -463113595004363/610351562500000
-3781914543623887/19531250000000000 4790399571977439/4882812500000000
947175233947867/976562500000000 59441879492731/244140625000000
-2434947192566629/2441406250000000 2839567153536617/39062500000000000
7920137670202541/9765625000000000 -2856521088914961/4882812500000000
4861668074704789/4882812500000000 1452537215184989/15625000000000000
-1646999265258353/19531250000000000 973084168999191/976562500000000
4676304379352647/4882812500000000 5620014607530487/19531250000000000
4037378748418533/19531250000000000 4777350857197941/4882812500000000
-469777317816927/1220703125000000 -4506751186474797/4882812500000000
-269885418534809/1220703125000000 2380989693591349/2441406250000000
-1261905392537563/9765625000000000 -4841875319050193/4882812500000000
1125329701990683/1220703125000000 -302733652936823/781250000000000
6188956665175359/9765625000000000 1510817620193867/1953125000000000
-3616982513043647/4882812500000000 -6560272985323923/9765625000000000
8473438207529193/9765625000000000 485471694167739/976562500000000
7137867543231357/9765625000000000 6664703937603631/9765625000000000
3285169752628333/9765625000000000 -919647167869509/976562500000000
-600265484221399/610351562500000 7072037154259887/39062500000000000
2269946416540597/9765625000000000 -593634116673847/610351562500000
-5738682122785131/9765625000000000 493848720883399/610351562500000
605622148229421/610351562500000 194135847896371/1562500000000000
-244548450651123/390625000000000 951889290710269/1220703125000000
4770296793122957/4882812500000000 8337391114931167/39062500000000000
-6209370096510847/19531250000000000 462948059699369/488281250000000
6495810325620471/19531250000000000 -115121229372301/122070312500000
-5692796393550489/9765625000000000 -7934702317176337/9765625000000000
30287013135869/30517578125000 -2396320159021609/19531250000000000
5948382826523529/19531250000000000 4650849843789439/4882812500000000
6805516803705181/9765625000000000 7003739906300877/9765625000000000
2180827831098019/4882812500000000 8737470545018063/9765625000000000
1453421792186111/7812500000000000 -2398785527355427/2441406250000000
-4429052420436051/4882812500000000 -8222264960153799/19531250000000000
7680998893714037/9765625000000000 -1206145723126169/1953125000000000
2206920072041987/19531250000000000 -4851541187847671/4882812500000000
50577015712093/61035156250000 5466420032442409/9765625000000000
178421853152399/195312500000000 -3972598322859289/9765625000000000
7723740541897809/156250000000000000 2438421617236969/2441406250000000
-1696205874587349/1953125000000000 605180402029133/1220703125000000
3792597711440719/19531250000000000 4789871665567321/4882812500000000
-1638468553079543/3906250000000000 221625827189917/244140625000000
-957919384571743/976562500000000 -474768160974011/2441406250000000
2362597826441031/2441406250000000 492241233890979/1953125000000000
3302367141427133/9765625000000000 -4595155136223569/4882812500000000
133020392974619/1220703125000000 2426867688554647/2441406250000000
-4816643762390043/4882812500000000 -1602249389309087/9765625000000000
115038644645371/122070312500000 -6533157633127713/19531250000000000
7535225974652619/9765625000000000 3105954006080317/4882812500000000
1092565568787767/1220703125000000 -8711064740016721/19531250000000000
5464449150645987/19531250000000000 -2343906734900971/2441406250000000
-4746603992160069/4882812500000000 1145254754090261/4882812500000000
-4653014069674229/4882812500000000 -185038761883909/610351562500000
5760542084623863/78125000000000000 -2434760435607593/2441406250000000
-1506053639159097/2441406250000000 -7686108938613559/9765625000000000
-4998203764800033/9765625000000000 8389600155321097/9765625000000000
-348823342894209/610351562500000 -801360930894219/976562500000000
1167889729255363/156250000000000000 4882676101452923/4882812500000000
-7394993360184337/9765625000000000 -1275641091270653/1953125000000000
-238604731007141/244140625000000 -4135641854049177/19531250000000000
-948091612015683/976562500000000 -4681735218132419/19531250000000000
-4780602760162459/4882812500000000 795062829087947/3906250000000000
959881080792523/976562500000000 -1437834530514897/7812500000000000
2287046989876849/2441406250000000 -854330465121259/2441406250000000
-8731959497126927/9765625000000000 8745356477848083/19531250000000000
622976962175669/2441406250000000 236058555916481/244140625000000
-7562472106080339/78125000000000000 -4859882264779527/4882812500000000
-2007891767778559/2441406250000000 -2777650176984967/4882812500000000
4281976314639211/9765625000000000 8776793861171277/9765625000000000
-2253377185490173/39062500000000000 4874681395854747/4882812500000000
1486654997397091/31250000000000000 4877284012525393/4882812500000000
925129555233577/976562500000000 -6254905992565321/19531250000000000
8364264604163081/39062500000000000 238478083364851/244140625000000
1192613685597193/2441406250000000 -4260580746548687/4882812500000000
1431034733777179/3906250000000000 4543355150179367/4882812500000000
2436595538537887/2441406250000000 -980405200620987/15625000000000000
-8194833039240101/9765625000000000 5311510434857853/9765625000000000
4692609881215877/4882812500000000 26990890410443/97656250000000
1185529432793303/1220703125000000 2327382507323517/9765625000000000
-135343825225289/781250000000000 4808982527331447/4882812500000000
-6569104719647621/9765625000000000 -7225945946582243/9765625000000000
8303858294632581/78125000000000000 485515253140553/488281250000000
-4013148745363419/4882812500000000 2781455564582017/4882812500000000
-6920786438189579/19531250000000000 -2282995707533577/2441406250000000
921889925018309/4882812500000000 -4794994981885381/4882812500000000
3274014272740819/4882812500000000 -3622525148573251/4882812500000000
-326722559629057/3906250000000000 -2432851451320279/2441406250000000
5428888912845989/78125000000000000 1217752274918561/1220703125000000
-926735821671169/3906250000000000 -4743408218802743/4882812500000000
-2332280624133567/2441406250000000 5774047137072301/19531250000000000
2294513169973639/2441406250000000 -6672564917842417/19531250000000000
-2544555920897991/9765625000000000 4714145384002491/4882812500000000
-6024205677320167/78125000000000000 1217068608899631/1220703125000000
4324075029152697/4882812500000000 -4536180354621871/9765625000000000
7454778940496691/9765625000000000 3154112497555851/4882812500000000
-8311990900491969/19531250000000000 -4418572548294293/4882812500000000
1541357823386159/62500000000000000 2440663704597511/2441406250000000
575749823233589/610351562500000 -6330818939907/19073486328125
6243150105321969/9765625000000000 3754680692250783/4882812500000000
-2271177301343093/78125000000000000 -4880748765344671/4882812500000000
-4275662017534171/4882812500000000 2358086559473989/4882812500000000
5778328763728561/9765625000000000 24601977725317/30517578125000
-4671987861306461/4882812500000000 1419291137843583/4882812500000000
-8437520144128033/9765625000000000 2458438806339231/4882812500000000
1217417788950297/1220703125000000 -572792725125129/7812500000000000
605169532743187/610351562500000 -1269846376657249/9765625000000000
357458402949079/1953125000000000 150010594429451/152587890625000
-2408814246703949/19531250000000000 4845534932333169/4882812500000000
6746744133659081/39062500000000000 -4809431407799381/4882812500000000
-1023796444288713/1953125000000000 -1039557092115809/1220703125000000
-971939191686491/2441406250000000 1119798942355599/1220703125000000
4730483517933501/4882812500000000 4840468732204739/19531250000000000
4933995337414159/9765625000000000 -421376083952923/488281250000000
2303166631852777/2441406250000000 -647895272257607/1953125000000000
7182480891318633/9765625000000000 -661660032694039/976562500000000
-7722717303511829/19531250000000000 -71758412915843/78125000000000
-1104969154440709/2441406250000000 -2177041029763483/2441406250000000
342321183560059/610351562500000 -8085071471907429/9765625000000000
-970353032424549/976562500000000 8796111457495699/78125000000000000
147052859767359/152587890625000 651599052105567/2441406250000000
-5273447991611581/9765625000000000 4109689097741847/4882812500000000
-232580102123829/244140625000000 5938964689013009/19531250000000000
-1215758113301421/2441406250000000 -8468668549405703/9765625000000000
4366335417647271/9765625000000000 -4367566446581667/4882812500000000
6051920586393941/156250000000000000 975829710210111/976562500000000
-2435236357032237/2441406250000000 -346919950002421/4882812500000000
-1076973670261/1562500000000 3537651779490891/4882812500000000
-2329565288948619/9765625000000000 2370924888165359/2441406250000000
-2284095042456607/4882812500000000 4315642217235043/4882812500000000
66988811692747/76293945312500 -934755947314453/1953125000000000
-3995830856940707/4882812500000000 -5612555094741341/9765625000000000
5072654806467539/9765625000000000 -417239753783861/488281250000000
-899162404630677/2441406250000000 -4539590927666431/4882812500000000
-4104561069317809/9765625000000000 -8861151734896861/9765625000000000
-2722972752436879/4882812500000000 -8106115543129787/9765625000000000
4765411639781517/4882812500000000 -8514307257189477/39062500000000000
18743453850051/30517578125000 -7706657152642529/9765625000000000
-481742130236163/488281250000000 -1274297201838753/7812500000000000
136945978944763/610351562500000 4758317878894949/4882812500000000
5938431877628553/9765625000000000 -3876288768764203/4882812500000000
7290721878723777/9765625000000000 3248569151477441/4882812500000000
8043333251586433/9765625000000000 -1107650158570819/1953125000000000
7028916294617477/9765625000000000 6779510849898089/9765625000000000
-8955906109091249/9765625000000000 -7786957661569001/19531250000000000
-7288700249661311/9765625000000000 -1624851537664521/2441406250000000
2698523080068967/156250000000000000 -97641684860199/97656250000000
6759353136871071/19531250000000000 -458108114786763/488281250000000
2435493134064337/2441406250000000 -108682612371409/1562500000000000
3109868158374857/4882812500000000 941095702747681/1220703125000000
4850236037660669/4882812500000000 -4504705373781369/39062500000000000
2612980537806643/4882812500000000 -8249652263992697/9765625000000000
-10481625182927/48828125000000 4768984508823923/4882812500000000
-2325221334443191/2441406250000000 2976737068373463/9765625000000000
-5046235561189963/9765625000000000 2090199426813247/2441406250000000
422208789595709/488281250000000 1226359623944877/2441406250000000
6749423085026709/9765625000000000 -3528906334118743/4882812500000000
3949560157053103/4882812500000000 -5742066692742229/9765625000000000
3686561789017131/4882812500000000 6403474083937581/9765625000000000
4877755837242667/4882812500000000 7109180266315631/156250000000000000
-24196433950357/30517578125000 -1487774517757827/2441406250000000
6664558147144599/19531250000000000 -458975347421997/488281250000000
3866483309116559/19531250000000000 4786178233875797/4882812500000000
1550572606975439/1953125000000000 -5938059144456189/9765625000000000
-2462284954473549/78125000000000000 -4880386758576913/4882812500000000
-8825375005002173/19531250000000000 -4355904631815753/4882812500000000
-282906379119737/305175781250000 -7324082967761977/19531250000000000
-6674005623084997/9765625000000000 1425834220148399/1953125000000000
608528400975777/3906250000000000 -4823199509873131/4882812500000000
-2410510230959567/2441406250000000 247792349901119/1562500000000000
-736096643220631/976562500000000 -1283489070067321/1953125000000000
1645041582000491/15625000000000000 4855675472706057/4882812500000000
4870617057537839/4882812500000000 1103640006130439/15625000000000000
-7270487117733623/19531250000000000 1132974761884769/1220703125000000
953835190177329/3906250000000000 -4735007176024027/4882812500000000
-4907426159904713/9765625000000000 8443020793869211/9765625000000000
2822918166595567/9765625000000000 -1168589993494629/1220703125000000
-4585828260026111/9765625000000000 -862192616589651/976562500000000
6895168778413743/9765625000000000 -1383099116590179/1953125000000000
-2798814228780561/4882812500000000 2000530980948041/2441406250000000
608838492680487/610351562500000 -5497625595088663/78125000000000000
2287949844664849/2441406250000000 1703819222613897/4882812500000000
6698897747219219/9765625000000000 -7105786417626571/9765625000000000
-715005637876049/976562500000000 6651625772784533/9765625000000000
-241913862053251/390625000000000 7667527876191609/9765625000000000
-8996039948965777/9765625000000000 -237489283288123/610351562500000
7943745070230481/9765625000000000 -5680171291414893/9765625000000000
387734373825379/4882812500000000 4867393549479073/4882812500000000
-4845278335838651/4882812500000000 -4834117141543863/39062500000000000
2833661618087413/4882812500000000 318116655275609/390625000000000
-5869834151828301/19531250000000000 -2328541568747117/2441406250000000
452424121186673/1953125000000000 74218849508501/76293945312500
-6311767699605479/19531250000000000 1155204451379571/1220703125000000
-2591772496278911/9765625000000000 -4707710350270001/4882812500000000
-5488831429413651/9765625000000000 -8077138180079991/9765625000000000
3241993769208909/312500000000000000 -4882549729839479/4882812500000000
474270392082737/488281250000000 2322599775703889/9765625000000000
2917993040706361/4882812500000000 3914993553576493/4882812500000000
5361714931935973/9765625000000000 1632414709922449/1953125000000000
-4617991765926677/4882812500000000 126895483544269/390625000000000
4877031248048267/4882812500000000 7601203489857507/156250000000000000
-122068388912991/122070312500000 -7017366987548197/1250000000000000000
-1207952683229193/1220703125000000 -5631130338688549/39062500000000000
-813946293858061/1220703125000000 -7277835063146701/9765625000000000
4653705790990559/4882812500000000 5912536269395311/19531250000000000
7347970671684699/19531250000000000 -2262040884254753/2441406250000000
-2179471705444733/2441406250000000 550083530635323/1220703125000000
7582041872722137/9765625000000000 -6154678925899643/9765625000000000
822406670257931/3906250000000000 -596671192527811/610351562500000
4553651926601559/4882812500000000 -3524833069246917/9765625000000000
-3177061856599657/9765625000000000 1154297064234093/1220703125000000
18355798800601/195312500000000 -607650101269369/610351562500000
-4324692898339017/4882812500000000 -453382366009633/976562500000000
-4388474575205769/4882812500000000 8563316005313637/19531250000000000
-129978275503153/152587890625000 -1023096582491889/1953125000000000
-27699127965773/156250000000000 -2402737940725271/2441406250000000
1552955018546479/2441406250000000 -3767649234156687/4882812500000000
6069725822302239/9765625000000000 -956277451262041/1220703125000000
529589985526373/7812500000000000 -2435790480193521/2441406250000000
-697898625091323/1953125000000000 -4560451440592697/4882812500000000
-4361441282750573/4882812500000000 4390757496047937/9765625000000000
4732836959352149/4882812500000000 -2401759543623427/9765625000000000
64519808775349/312500000000000 -4777609016950403/4882812500000000
-8630429119129369/9765625000000000 913961155855299/1953125000000000
158340215287931/244140625000000 -929153122444873/1220703125000000
-4346738868178737/4882812500000000 -8897387591440967/19531250000000000
5461605536095051/39062500000000000 4834850326047617/4882812500000000
-6827363679081293/9765625000000000 218201403242819/305175781250000
1220515693543213/1220703125000000 -171125441614333/9765625000000000
-306087842552087/488281250000000 -7608648020335053/9765625000000000
81073954618869/195312500000000 8884535235270831/9765625000000000
7572275791705039/9765625000000000 -6166690439367199/9765625000000000
-6280091142290839/19531250000000000 231175725168857/244140625000000
-4627952785184997/4882812500000000 97305714444193/305175781250000
-2657445518194057/9765625000000000 -1174637011474551/1220703125000000
3188826629513901/4882812500000000 -7395469596194487/9765625000000000
115524098698031/122070312500000 -3155027798399499/9765625000000000
1595404971371251/3906250000000000 -557124313750767/610351562500000
-5269882685781449/19531250000000000 -1175428882898641/1220703125000000
-8864503061673511/9765625000000000 8194636565511847/19531250000000000
5110335484813077/9765625000000000 -4160886410168069/4882812500000000
-633252840450381/976562500000000 -7434145253274073/9765625000000000
-7610666547794189/19531250000000000 -1124214102684603/1220703125000000
-6499909152159409/9765625000000000 7288251687085137/9765625000000000
-2397995920327353/2441406250000000 -7333518335008311/39062500000000000
3265201609372393/9765625000000000 4601790143269707/4882812500000000
7920972848284837/9765625000000000 -1427971042628303/2441406250000000
