100
-7929967807506599/9765625000000000 227975585403469/390625000000000
8418711473509969/9765625000000000 2474506454144777/4882812500000000
6162941587672899/9765625000000000 1515065445814891/1953125000000000
1010491046563741/4882812500000000 2388554257022999/2441406250000000
-2432082767952047/2441406250000000 272846907013131/3125000000000000
-5666784946056219/78125000000000000 -2434975289710179/2441406250000000
8718044561243967/78125000000000000 -606539442625707/610351562500000
-6158856986796969/156250000000000000 24395089367923/24414062500000
-5581793154117217/9765625000000000 -8013177698346341/9765625000000000
2791481851760591/4882812500000000 1602472438774409/1953125000000000
1120053645261291/4882812500000000 -1188153445001243/1220703125000000
1090936562468361/1220703125000000 175263487617869/390625000000000
4858903409734629/4882812500000000 1544362452878403/15625000000000000
2408830348801897/4882812500000000 4247280807863683/4882812500000000
-8098348959592203/19531250000000000 4443298821618713/4882812500000000
-8656082305110319/9765625000000000 -4521025411096583/9765625000000000
-980432174976433/1220703125000000 5817869683824809/9765625000000000
