100
4527809125383121/4882812500000000 -3655572422619247/9765625000000000
8752261059785333/9765625000000000 8663800085872323/19531250000000000
85308193633911/97656250000000 4753162382016469/9765625000000000
5010174392705449/9765625000000000 -1676491386143139/1953125000000000
1797544995402951/1953125000000000 -954863582474289/2441406250000000
-1537688986768197/1953125000000000 150530823546043/244140625000000
-5591224403818351/9765625000000000 25020624560279/30517578125000
-1280703166469981/1953125000000000 -1843271829951247/2441406250000000
2680618632181187/9765625000000000 4695255993804493/4882812500000000
-518803861884887/610351562500000 1028846444933679/1953125000000000
-6083573998594583/9765625000000000 -3819605969345821/4882812500000000
4676334104758961/4882812500000000 -1123923769891737/3906250000000000
-7691338670680289/9765625000000000 6017536131468009/9765625000000000
6941270916860471/19531250000000000 -2282023788703129/2441406250000000
7296962535425811/19531250000000000 4529238790342507/4882812500000000
17661517385471/19531250000000 -4169548243071591/9765625000000000
2316096290773091/2441406250000000 -1544231134780271/4882812500000000
-2438608355328573/2441406250000000 -186958934430739/3906250000000000
-8280333990405671/9765625000000000 323575608484453/610351562500000
28867582016213/30517578125000 1583800255306513/4882812500000000
204138294957853/305175781250000 1451824363056171/1953125000000000
7518325510896917/19531250000000000 -4506554310631187/4882812500000000
5589078281003433/19531250000000000 4678621127875951/4882812500000000
-1772605387037867/1953125000000000 -41005103568621/97656250000000
4579324988311003/4882812500000000 67783662475103/195312500000000
4561840485974569/9765625000000000 539665127001329/610351562500000
-398300193736641/610351562500000 -1479929894177149/1953125000000000
-3923694053903909/19531250000000000 -1195816848718539/1220703125000000
4807322270279237/9765625000000000 4250208354607521/4882812500000000
6425604513194343/78125000000000000 -4866269117465023/4882812500000000
-1884015146098851/2441406250000000 3105447733779583/4882812500000000
1734620901553943/1953125000000000 8976567236517457/19531250000000000
2288874789499173/2441406250000000 -6795371015197581/19531250000000000
390223113463363/1220703125000000 4626604873734043/4882812500000000
-8671853351262149/9765625000000000 -8981401025414337/19531250000000000
-8171631956813957/9765625000000000 -1069427188788501/1953125000000000
-7552624493379631/9765625000000000 6190742677791339/9765625000000000
-2528021527764989/4882812500000000 65272425402299/76293945312500
-889001269418439/2441406250000000 568448613580829/610351562500000
-8155924927447643/625000000000000000 -610299592231617/610351562500000
-1346747756038887/2441406250000000 -4072706696605237/4882812500000000
-6907279212268959/39062500000000000 -600733682311809/610351562500000
-2940259782956389/4882812500000000 -1949149193807743/2441406250000000
-3789986845252689/19531250000000000 1197500205955279/1220703125000000
8496362650659659/9765625000000000 1203620926338017/2441406250000000
-1685482543475747/3906250000000000 17619547140987/19531250000000
-430355348490737/4882812500000000 4863810459319079/4882812500000000
-3057082960059829/9765625000000000 4637393540986597/4882812500000000
2533097093571191/78125000000000000 488024519272059/488281250000000
4626668194285631/4882812500000000 -6242819017260693/19531250000000000
4838832062606739/4882812500000000 2615529560284907/19531250000000000
3042578051186871/9765625000000000 927955550891641/976562500000000
-3968196614524103/4882812500000000 2845219418364021/4882812500000000
4798543380788951/4882812500000000 1806476496213333/9765625000000000
8882272124044521/19531250000000000 -434867054739809/488281250000000
