100
-4763313983677919/4882812500000000 -8589101198350001/39062500000000000
-3801752608720089/4882812500000000 -1532035819771053/2441406250000000
39381290053407/312500000000000 484388517940729/488281250000000
-3310852159731787/19531250000000000 -2406072995239401/2441406250000000
4577250165581759/4882812500000000 -6800751525339551/19531250000000000
4986185596480443/19531250000000000 4721014719845399/4882812500000000
1147654229212473/1220703125000000 6655036267835471/19531250000000000
122026766804813/122070312500000 4173148846560079/156250000000000000
5878465664544429/9765625000000000 7798145489242761/9765625000000000
-7328619405814937/19531250000000000 -282877696286661/305175781250000
-4761035055907087/4882812500000000 -8669590464440807/39062500000000000
-4661396628322859/4882812500000000 -5814794075275973/19531250000000000
-323234663119467/390625000000000 -5483340860224077/9765625000000000
-6174124496570547/156250000000000000 -4878999029512231/4882812500000000
8310846476854767/39062500000000000 -4771020490105063/4882812500000000
5686040253922593/9765625000000000 7939545192981579/9765625000000000
18105115310006/19073486328125 -6144228716430487/19531250000000000
4692879656360729/4882812500000000 5394424441694373/19531250000000000
4607011685645381/4882812500000000 -1617807540618831/4882812500000000
-8598508416212379/9765625000000000 925917591515571/1953125000000000
6720974116591959/9765625000000000 7084909213583893/9765625000000000
-4844846873461451/4882812500000000 -2430857240948727/19531250000000000
-4879906140242221/4882812500000000 -2695132089736061/78125000000000000
-5417358527466853/39062500000000000 2417814041161201/2441406250000000
-5661639483498889/9765625000000000 -7956963616827177/9765625000000000
4872280077203181/4882812500000000 5128611743734937/78125000000000000
6893176812327927/9765625000000000 6917481122099981/9765625000000000
670335606971349/31250000000000000 -1220422249044889/1220703125000000
-7778028384130929/9765625000000000 1181011534173627/1953125000000000
3647960547789031/9765625000000000 1132335911694271/1220703125000000
-4753806351821057/4882812500000000 -8919849611439043/39062500000000000
-4460889910151359/4882812500000000 -7942109663978253/19531250000000000
72448937855803/195312500000000 4534460005048561/4882812500000000
-5833350952955099/39062500000000000 4828060756707957/4882812500000000
-5830093734032459/9765625000000000 -1566875090018607/1953125000000000
3990703958835659/9765625000000000 2228252027284481/2441406250000000
4043121225137829/4882812500000000 -547541000072003/976562500000000
-896523222015457/1220703125000000 -6627758507474039/9765625000000000
-2608619676471399/9765625000000000 2352691743303711/2441406250000000
2565547382332961/4882812500000000 8308988997263323/9765625000000000
-1220589086349379/1220703125000000 854291093617533/62500000000000000
1446413731542517/1953125000000000 6562363489685427/9765625000000000
74040658733157/76293945312500 -471170031239773/1953125000000000
1593625560886127/1953125000000000 -2822958152934809/4882812500000000
5935899305101039/9765625000000000 7754516817979441/9765625000000000
7090496432147587/19531250000000000 -2274844043102881/2441406250000000
3012313074369597/9765625000000000 2322356044820203/2441406250000000
-5563126537432243/9765625000000000 8026148190081101/9765625000000000
-2067752998655307/2441406250000000 -649011173650163/1220703125000000
3669682251824031/19531250000000000 959170421162407/976562500000000
-6602014629852039/9765625000000000 -719589010948921/976562500000000
-2434273902081689/2441406250000000 596738203196711/7812500000000000
2110111833570827/2441406250000000 -4911851019505253/9765625000000000
-2887173109214087/4882812500000000 7875554417966347/9765625000000000
-960483010589953/976562500000000 -7059371391200237/39062500000000000
-414854889140121/1953125000000000 -4771394375980109/4882812500000000
-3701028771032537/19531250000000000 -4794346361852217/4882812500000000
4642640276456019/4882812500000000 -6050122872913739/19531250000000000
3945542943023477/4882812500000000 -5753103091346057/9765625000000000
-5595380510015683/9765625000000000 -2000923983263133/2441406250000000
-4130099164816837/39062500000000000 4855443445149313/4882812500000000
-1671670054172347/1953125000000000 5050288347234299/9765625000000000
-4880543640133521/4882812500000000 595337711333569/19531250000000000
-767215701014233/1220703125000000 1898943061286467/2441406250000000
4786254130761737/4882812500000000 241561237826257/1220703125000000
