100
954979887760619/976562500000000 -8167029362402531/39062500000000000
4858495135119087/4882812500000000 -7787299316077813/78125000000000000
779793129439473/1953125000000000 895351877881539/976562500000000
-8083347346621413/9765625000000000 1095936627994403/1953125000000000
2739795288378581/4882812500000000 -1010426261780603/1220703125000000
8990432952798059/9765625000000000 -7626151575170211/19531250000000000
1058389768166479/15625000000000000 -2435798866016951/2441406250000000
8945904121146703/39062500000000000 -1188260326371197/1220703125000000
4684159789782407/4882812500000000 5514352145363061/19531250000000000
-517604540484677/610351562500000 1293767023947281/2441406250000000
-1652669933598607/2441406250000000 718793051509903/976562500000000
185121676291419/195312500000000 6226505940979321/19531250000000000
3650212830352643/9765625000000000 4528889983587423/4882812500000000
-6666202061370841/9765625000000000 713646843456903/976562500000000
-2354534625317337/2441406250000000 -1032751572182427/3906250000000000
4544407771155977/4882812500000000 7144470219254517/19531250000000000
3854404614608053/78125000000000000 -4876866305446437/4882812500000000
975562112034733/976562500000000 -7070627864318321/156250000000000000
4780055696551921/4882812500000000 -996456445620069/4882812500000000
219530010210643/976562500000000 -1189459495831487/1220703125000000
8636713773873347/9765625000000000 -4557916939656909/9765625000000000
-235254070981711/488281250000000 -8557431885515527/9765625000000000
7847922311603333/9765625000000000 -726480675840551/1220703125000000
944858217374243/1220703125000000 618312060213033/976562500000000
-4200284026958609/4882812500000000 -4979747785995841/9765625000000000
-7132449270233181/19531250000000000 -2272793895909181/2441406250000000
5743217987441469/1250000000000000000 -1220690240341043/1220703125000000
6842625725719043/9765625000000000 -3483744566495689/4882812500000000
657569579089859/1220703125000000 -8227634870032973/9765625000000000
-938184975927857/976562500000000 2710779728223897/9765625000000000
-4798023537393479/4882812500000000 1449592975501229/7812500000000000
-2420101488312479/2441406250000000 643656006906753/4882812500000000
-19528930670099/19531250000000 4815799197585629/312500000000000000
-2338129370657703/2441406250000000 -2810311082017437/9765625000000000
-4352094352869131/39062500000000000 -4852412706894061/4882812500000000
7594195837021027/9765625000000000 153491899683659/244140625000000
305880387506343/12500000000000000 4881350362155381/4882812500000000
-852954762700327/976562500000000 -594430516851369/1220703125000000
7658837868861123/9765625000000000 6058847591673173/9765625000000000
-7818582525657969/19531250000000000 2237253805771067/2441406250000000
-6542058552221539/19531250000000000 4600755348729469/4882812500000000
299845752975543/305175781250000 7268756866805043/39062500000000000
2253045404820321/2441406250000000 7522769198031687/19531250000000000
-5702329360744637/19531250000000000 -58375900557167/61035156250000
-4636486319401223/4882812500000000 9570569553/30517578125
-72582988410013/97656250000000 3266669924224981/4882812500000000
3074876161641303/4882812500000000 -758603836023159/976562500000000
-8451609503746617/9765625000000000 97852395855809/195312500000000
-1633745914096661/1953125000000000 668946102613757/1220703125000000
2180196674981563/9765625000000000 4759573880585959/4882812500000000
-4315711932597283/4882812500000000 -4567926630318693/9765625000000000
-1138505241166263/1220703125000000 1761462734078539/4882812500000000
1824923985567203/4882812500000000 2264481748494441/2441406250000000
2304498631941257/4882812500000000 -4304781523554607/4882812500000000
-2358078571391471/2441406250000000 5059201066941211/19531250000000000
526906845968351/610351562500000 1232222093733923/2441406250000000
-8991273983114741/9765625000000000 -7622184411620853/19531250000000000
-916191195454727/976562500000000 -3380355155564107/9765625000000000
-8577792795266893/9765625000000000 291741152407701/610351562500000
-485583111810137/488281250000000 -1640330308620427/15625000000000000
2313729017082743/2441406250000000 3116722671136171/9765625000000000
2413906680470603/19531250000000000 -4845376540453793/4882812500000000
4245548548800081/4882812500000000 -1205941067168891/2441406250000000
2403068141782809/2441406250000000 34476935686347/195312500000000
7181221988958179/19531250000000000 -2270392922036719/2441406250000000
