500
2524838517626439/9765625000000000 -4716795048031421/4882812500000000
213234987628549/390625000000000 -8182249487306829/9765625000000000
-3787285329123239/4882812500000000 6163871428238629/9765625000000000
468808879080461/488281250000000 2730334338273189/9765625000000000
5609408524750489/9765625000000000 -7993870629618767/9765625000000000
-370782978232347/1953125000000000 -1198504479659923/1220703125000000
1178391895224491/1220703125000000 1274416953145227/4882812500000000
4535713640493851/9765625000000000 -8648394845985179/9765625000000000
-495357385432921/9765625000000000 4876526753267177/4882812500000000
3899504647066151/4882812500000000 5877319599159379/9765625000000000
-7610636404252141/39062500000000000 -957848213370819/976562500000000
-25332463968829/38146972656250 -7301422454794091/9765625000000000
4874373458274037/4882812500000000 918245558748707/15625000000000000
5577715813075739/19531250000000000 4679468538674189/4882812500000000
82026360586607/97656250000000 5299452172610323/9765625000000000
-5437497810662471/78125000000000000 -1217742897452759/1220703125000000
4639330957320147/4882812500000000 -1522651036385939/4882812500000000
1187509520053139/2441406250000000 -8532559397809993/9765625000000000
2819944123471957/19531250000000000 4831651126316681/4882812500000000
1163773086707643/1220703125000000 -5895046262937293/19531250000000000
228654537696989/244140625000000 1369075335577819/3906250000000000
-969581804732933/1220703125000000 593310572737399/976562500000000
-481377273842573/488281250000000 6545593610094659/39062500000000000
3575755291159449/4882812500000000 -6650062257724043/9765625000000000
-2632597625209723/9765625000000000 -4702043741405569/4882812500000000
2323691327470821/2441406250000000 5991583922408269/19531250000000000
4804592757755873/4882812500000000 -6963890141700139/39062500000000000
-1641186280704231/1953125000000000 -5294348065751847/9765625000000000
-6088134553719353/39062500000000000 2411571650968941/2441406250000000
2330659402610313/2441406250000000 -2907896082223577/9765625000000000
-7633952691260197/9765625000000000 6090172242903003/9765625000000000
6313715889660487/9765625000000000 465633067485789/610351562500000
339856759017999/610351562500000 -8111643592895901/9765625000000000
-4889390816962997/19531250000000000 295458621257471/305175781250000
-703612669781791/3906250000000000 4802948032429949/4882812500000000
-304663939871687/305175781250000 -904576937725217/15625000000000000
373442646906347/610351562500000 -7724365510859119/9765625000000000
2429715316571731/2441406250000000 7636406808619677/78125000000000000
4684057652112477/9765625000000000 -1071119708765023/1220703125000000
-5350300871005639/9765625000000000 8169560100173161/9765625000000000
-2371990320687409/2441406250000000 -4624293389338043/19531250000000000
8826895257783329/9765625000000000 8355441759415759/19531250000000000
-4773683428533913/4882812500000000 8212398175624791/39062500000000000
389076411926381/610351562500000 -1881057470801717/2441406250000000
-63292213149913/156250000000000 -892857033247633/976562500000000
-936497720553737/15625000000000000 -2437017164815707/2441406250000000
-152113995947557/781250000000000 4789363600799051/4882812500000000
237217760802027/244140625000000 2309070370677491/9765625000000000
-3255790221484753/4882812500000000 -1819456508400277/2441406250000000
-736514059088367/1220703125000000 7787839382627017/9765625000000000
208390548491577/244140625000000 -1017542893830673/1953125000000000
-370441218172617/488281250000000 6362134326791601/9765625000000000
-6287916822221079/9765625000000000 3735958166168827/4882812500000000
-2786955273228803/9765625000000000 4679751915049749/4882812500000000
917984277315621/1953125000000000 4309873933935247/4882812500000000
-1521446414974073/1953125000000000 -6123516293739123/9765625000000000
2324502028000333/4882812500000000 17176052273781/19531250000000
2030460453709527/4882812500000000 8881236007691261/9765625000000000
262953638314509/2441406250000000 4854408248854323/4882812500000000
-5969306691778077/19531250000000000 929834802776807/976562500000000
2363823525020627/2441406250000000 -2442303241116861/9765625000000000
-3607486613205211/4882812500000000 6581154380715117/9765625000000000
6892465188583011/9765625000000000 6918190172638821/9765625000000000
-4867934186110537/4882812500000000 -1218837404779909/15625000000000000
-8897782838010167/19531250000000000 2173344151051093/2441406250000000
16775795327163/61035156250000 -938950970678651/976562500000000
7486694976709927/19531250000000000 -901968853243013/976562500000000
1020340047963159/2441406250000000 8871861733874441/9765625000000000
-7580428668886597/9765625000000000 -769583215494627/1220703125000000
1202484990232267/1220703125000000 6723501385029343/39062500000000000
-402681419362521/1220703125000000 -4609492456025849/4882812500000000
-1076405461045933/1953125000000000 -1629738797800277/1953125000000000
3304826166021089/4882812500000000 3594437636479259/4882812500000000
4833259860775287/4882812500000000 -5550968367409521/39062500000000000
-6374896339894117/39062500000000000 2408675403380459/2441406250000000
-922500200129373/976562500000000 -6408360076260277/19531250000000000
-1511215923184941/1953125000000000 -618652507296561/976562500000000
-260946957832893/390625000000000 908373459552361/1220703125000000
-1629798971883173/1953125000000000 -168174116959409/305175781250000
-7074666377746063/39062500000000000 -4802063361679783/4882812500000000
-6879359072587877/9765625000000000 693122286404267/976562500000000
974092911521257/976562500000000 2776275528196817/39062500000000000
60523991727297/61035156250000 315307402655881/2441406250000000
-3223246896396747/9765625000000000 -4609178643898871/4882812500000000
4882371014555949/4882812500000000 -8404432024392769/625000000000000000
2168755867541229/19531250000000000 -4852616720321531/4882812500000000
4760741363110037/4882812500000000 4339953149478809/19531250000000000
999708903028683/1220703125000000 2801994228659161/4882812500000000
-215990102585953/244140625000000 4552435894823803/9765625000000000
1055364594121083/4882812500000000 -4767395880733201/4882812500000000
4517501445935747/4882812500000000 7412463661833011/19531250000000000
1073119333667703/1220703125000000 4654673454279523/9765625000000000
-2292824892299253/2441406250000000 -1341920763840947/3906250000000000
-4727645630905959/4882812500000000 -2442314229358743/9765625000000000
24311986470923/24414062500000 713661815551371/7812500000000000
8002464066324593/19531250000000000 -4454143404107599/4882812500000000
-911850862060563/976562500000000 -1747872433600763/4882812500000000
1661337639844153/2441406250000000 7155889014204869/9765625000000000
19412185311129/19531250000000 -8613280916247877/78125000000000000
137282072531043/152587890625000 85258924724307/195312500000000
-4471615816946511/4882812500000000 313800339917319/781250000000000
194449023376691/195312500000000 -1467623851757293/15625000000000000
-4156551669102493/4882812500000000 2562213131696411/4882812500000000
-948647284638811/976562500000000 463649202538561/1953125000000000
6974259210984641/9765625000000000 -683572527963353/976562500000000
1562752302686517/2441406250000000 117231570346417/152587890625000
-7947594040053513/9765625000000000 -5674784631607693/9765625000000000
3830249474260097/39062500000000000 4859282507503889/4882812500000000
-98805545926721/305175781250000 2309905231727681/2441406250000000
-295769299473603/488281250000000 -1554035266474769/1953125000000000
-1267066073116603/2441406250000000 -4173731205478347/4882812500000000
3430414521531537/9765625000000000 -571455405669001/610351562500000
-750992019599277/1220703125000000 384941991657541/488281250000000
584411166913917/610351562500000 -2816755254742827/9765625000000000
594174345739651/976562500000000 3875019881468699/4882812500000000
-1594905271958753/3906250000000000 -8914547883929033/9765625000000000
-966749103639703/976562500000000 -5523837364453197/39062500000000000
5408004467319281/9765625000000000 -8131477068902039/9765625000000000
-2335662271274313/2441406250000000 -1421472802532333/4882812500000000
-4778041019002991/4882812500000000 2012145055289109/9765625000000000
-7228994192114007/9765625000000000 -6565750117923081/9765625000000000
8066879342116351/9765625000000000 1375974412015933/2441406250000000
-8574120569450093/39062500000000000 4763735670915429/4882812500000000
-4757974777637699/4882812500000000 877645550511501/3906250000000000
2290203727392689/2441406250000000 -6766654072201749/19531250000000000
-5132725453546557/19531250000000000 2355594590481003/2441406250000000
-8235376647302613/9765625000000000 -1312107158297479/2441406250000000
3512378443360903/78125000000000000 -4877875282954361/4882812500000000
-91397226951857/97656250000000 1719949177718083/4882812500000000
4755271287013789/4882812500000000 -8869734235688353/39062500000000000
-194354955689383/195312500000000 -965820706999987/9765625000000000
4739840499361643/4882812500000000 -4691728808475479/19531250000000000
-974780109986749/976562500000000 -1179500501139603/19531250000000000
1300673490008629/7812500000000000 -1203666727900707/1220703125000000
-1092532814602389/1220703125000000 8712116339377443/19531250000000000
-1137945042924309/1220703125000000 3534490163347541/9765625000000000
482011212355673/610351562500000 -5990802999470027/9765625000000000
-1100647116884143/1220703125000000 -2111651651118201/4882812500000000
-326208453817373/390625000000000 5372146642816469/9765625000000000
4855195627152447/4882812500000000 2074351299991427/19531250000000000
4631535246742883/19531250000000000 -4743539078451067/4882812500000000
3031373464173609/4882812500000000 3827875759590473/4882812500000000
-971528548112877/976562500000000 792226093301561/7812500000000000
1780312302994213/7812500000000000 594292743068731/610351562500000
4644063811328039/9765625000000000 -8590698630317461/9765625000000000
1133232977545759/1220703125000000 -7260177637276511/19531250000000000
239091125657531/6250000000000000 -4879238406529629/4882812500000000
3730708209749937/4882812500000000 -3150186369702699/4882812500000000
8233718214092167/9765625000000000 5251029995301101/9765625000000000
-3532873019386511/4882812500000000 -3370558728022267/4882812500000000
2440046709341829/2441406250000000 -5213755107265723/156250000000000000
8040319839432561/9765625000000000 5542624695958781/9765625000000000
-4098580866553157/4882812500000000 -2653957948137201/4882812500000000
-1412431515271163/2441406250000000 7965426986378439/9765625000000000
-24752023922907/156250000000000 -2410578483664899/2441406250000000
8880839141252623/19531250000000000 4348853460322153/4882812500000000
-4220520272104371/4882812500000000 1227707878824631/2441406250000000
-19073279293462/19073486328125 5824120112861633/1250000000000000000
1397049356413793/31250000000000000 -1219482673084461/1220703125000000
-64329038568229/97656250000000 1836865189825761/2441406250000000
-930693085128739/976562500000000 -5915562448315447/19531250000000000
3172661579278547/4882812500000000 7423227441895071/9765625000000000
1190688829643639/1220703125000000 8608905846560627/39062500000000000
1069713338201113/1220703125000000 -4704581552210717/9765625000000000
1494720468879519/1953125000000000 6285912792780359/9765625000000000
-8737969862710279/9765625000000000 4360655262571431/9765625000000000
-183701884184749/305175781250000 -7798149537776601/9765625000000000
7533277480214813/9765625000000000 -6214270837895091/9765625000000000
7970483774241003/78125000000000000 2428667292524419/2441406250000000
-6424482724319109/19531250000000000 4611099030379209/4882812500000000
8359320047929871/19531250000000000 -8825977210750911/9765625000000000
-6457839907685817/9765625000000000 -915694198471553/1220703125000000
5311842563506231/9765625000000000 8194617759306931/9765625000000000
1927683021769433/2441406250000000 -599266571084479/976562500000000
-3910291974022339/4882812500000000 5848580883617059/9765625000000000
4705265876991957/4882812500000000 -652367024184117/2441406250000000
1644608346476247/1953125000000000 -1053546701539929/1953125000000000
-924016471865587/1953125000000000 8603619623951993/9765625000000000
-1000557864146103/1220703125000000 5594283252779561/9765625000000000
-845696386806951/1220703125000000 -7042334797955273/9765625000000000
-4595683843153329/4882812500000000 6598845867496159/19531250000000000
-1058665805840667/1953125000000000 2051647195383783/2441406250000000
-1625141877334011/1953125000000000 5416666742933993/9765625000000000
-4869172082363097/4882812500000000 -182360318115039/2441406250000000
-8905134816339097/9765625000000000 -8016484402392417/19531250000000000
8752852423305591/9765625000000000 -8661410069141961/19531250000000000
-1588892131694633/1953125000000000 1135834080957199/1953125000000000
2528437172829969/9765625000000000 117907827549529/122070312500000
-1028962391311429/1220703125000000 -164193581758589/305175781250000
-1180856278998291/1220703125000000 494952617329977/1953125000000000
8603575848954821/9765625000000000 -4620163877169979/9765625000000000
8713639993370587/19531250000000000 873988278852229/976562500000000
-407203744320089/610351562500000 3637266142215197/4882812500000000
-763955859936561/976562500000000 -6083138667454817/9765625000000000
607627050200387/610351562500000 1474701706739313/15625000000000000
4813066693105933/4882812500000000 -1644684672355849/9765625000000000
-3194574062760319/4882812500000000 -923192641993509/1220703125000000
3572483132380929/19531250000000000 -4800436769395011/4882812500000000
-3323465233734027/19531250000000000 2405801274402477/2441406250000000
-3511424228976627/9765625000000000 455624109120613/488281250000000
6268763780249241/9765625000000000 -748799254193407/976562500000000
-2624557417700697/78125000000000000 -1220014100376499/1220703125000000
-3868186566210091/312500000000000000 2441219206993667/2441406250000000
8267016629193033/9765625000000000 5198448585229141/9765625000000000
-8998133648917917/9765625000000000 3794867912962997/9765625000000000
-7432971108882401/9765625000000000 -3166953273066423/4882812500000000
4963742160188401/9765625000000000 -1682007079744829/1953125000000000
1349990488598569/2441406250000000 8136820173244543/9765625000000000
-7105350423841541/19531250000000000 -4548239507744417/4882812500000000
1073889686707841/1220703125000000 -4643288904505863/9765625000000000
3200110375982199/4882812500000000 -3687973900624477/4882812500000000
799323935267483/1220703125000000 -7380828640279443/9765625000000000
-231088871142049/244140625000000 196891124890193/610351562500000
-4590423336642393/4882812500000000 6657172373391179/19531250000000000
-5896236424064917/9765625000000000 389235878588277/488281250000000
-5162957542068071/39062500000000000 967994955974979/976562500000000
455299542223707/488281250000000 7056447372716143/19531250000000000
-279931917321779/305175781250000 194453517743489/488281250000000
485134009482031/488281250000000 -8855926930793293/78125000000000000
-294025130340927/19531250000000000 -2441129591837391/2441406250000000
7729846369350431/9765625000000000 -5967990176505401/9765625000000000
637076001238053/976562500000000 740140854873437/976562500000000
2305209473211051/2441406250000000 -6432287367496401/19531250000000000
6819311059563777/9765625000000000 3495154800346337/4882812500000000
8064581263610181/19531250000000000 -35577085636973/39062500000000
-4756938646389071/4882812500000000 -8812328181438029/39062500000000000
-326283000354841/488281250000000 1453040854379561/1953125000000000
248252222332479/610351562500000 -4460671619050579/4882812500000000
137395487722181/152587890625000 4247953569720967/9765625000000000
-7042298947903317/39062500000000000 -4802806685578431/4882812500000000
4953483930654547/78125000000000000 1218246953669167/1220703125000000
-3740419747091031/4882812500000000 392331134568741/610351562500000
1111533775197909/4882812500000000 475461360961651/488281250000000
1568074578819909/1953125000000000 5822025809122983/9765625000000000
2139587146716693/2441406250000000 -2351706885769383/4882812500000000
7352985647826383/9765625000000000 -6426588029700071/9765625000000000
-4867845299418999/4882812500000000 1528084034760417/19531250000000000
6073243612606363/9765625000000000 -7647427257748909/9765625000000000
7295017748619987/78125000000000000 2430739491117677/2441406250000000
2279866191519791/4882812500000000 -8635755452517467/9765625000000000
-7330179866604461/9765625000000000 806573527761221/1220703125000000
6196781850431943/9765625000000000 754767025901253/976562500000000
-34286232017439/48828125000000 -6953100272718539/9765625000000000
-273626024264781/1562500000000000 2403679150613567/2441406250000000
-7635988309847069/39062500000000000 -2394305246293633/2441406250000000
5125709627104107/9765625000000000 -8312312100687587/9765625000000000
-2334121396656147/2441406250000000 1431561082470491/4882812500000000
-7445215752087241/156250000000000000 -195090649051941/195312500000000
-534925408561687/610351562500000 -587822548466129/1220703125000000
417259953969123/976562500000000 -8829317341787729/9765625000000000
-4643356982747483/4882812500000000 3020658101094161/9765625000000000
-4636991691939903/156250000000000000 2440330928588899/2441406250000000
-7813631310633237/19531250000000000 -8950096260711277/9765625000000000
-673668513963771/9765625000000000 -487118061597799/488281250000000
5436709245894397/9765625000000000 -1014039140456923/1220703125000000
-4721098715119771/19531250000000000 118450436873369/122070312500000
6615486722795381/156250000000000000 -4878434070467987/4882812500000000
-1215588803314107/1220703125000000 -7143954136906127/78125000000000000
-4882378921305573/4882812500000000 -4164418058751031/312500000000000000
-6226875329667753/9765625000000000 7522862172697311/9765625000000000
-3128141013422971/4882812500000000 -7498424290555279/9765625000000000
-584805876335767/610351562500000 1397852452284651/4882812500000000
-75588660193089/76293945312500 5299151559148479/39062500000000000
-8299484089793487/156250000000000000 -1218979872748609/1220703125000000
2020693228226083/2441406250000000 -5480530419498191/9765625000000000
-7484892430436637/9765625000000000 -3136232490800759/4882812500000000
4521409767349421/9765625000000000 8655881547037381/9765625000000000
-1698750671971727/3906250000000000 -8793831366708003/9765625000000000
-3724307111823699/4882812500000000 -315775148594307/488281250000000
-4795973344724379/78125000000000000 60920040891721/61035156250000
-1535147721916741/1250000000000000000 -4882808817688411/4882812500000000
5663098213691367/9765625000000000 -3977962740609527/4882812500000000
1750139931855461/4882812500000000 -22791921885331/24414062500000
-4835216782649333/4882812500000000 5440803322701439/39062500000000000
2375172065368137/2441406250000000 -4518563576599417/19531250000000000
-1114581549545049/1953125000000000 -8019359754741581/9765625000000000
2554172027454441/156250000000000000 4882160076938257/4882812500000000
-2206940482361473/2441406250000000 -8351778483089873/19531250000000000
4673314470396883/4882812500000000 -5659667510990869/19531250000000000
8833974990097039/9765625000000000 -8325459150092569/19531250000000000
-4581804464087697/4882812500000000 6751504440371559/19531250000000000
1810356025491601/2441406250000000 -1310407701688067/1953125000000000
8940666324182137/9765625000000000 -1571339164929607/3906250000000000
-7125324125728441/9765625000000000 -104345509194441/152587890625000
-2161257925742763/2441406250000000 2271060242224457/4882812500000000
1696208620702443/1953125000000000 9455896803769/19073486328125
-3745440644318463/4882812500000000 1566327894315519/2441406250000000
-8561773227777/9765625000000 587147112591177/1220703125000000
-5866850170262319/78125000000000000 4869025062063123/4882812500000000
1678321504194859/1953125000000000 -2497416407737837/4882812500000000
1340014256742301/1953125000000000 444042493540391/610351562500000
8780324781889373/78125000000000000 -2425938430238723/2441406250000000
-2357875229437053/2441406250000000 -1266315726738361/4882812500000000
4549127230142387/4882812500000000 354812590201267/976562500000000
7373551487270199/9765625000000000 3201490672530549/4882812500000000
8427090870193873/19531250000000000 4404925269144721/4882812500000000
1984691761920281/4882812500000000 -892252352651917/976562500000000
4890321081522299/19531250000000000 -118181944984821/122070312500000
-2158909585898369/19531250000000000 -4852891122583631/4882812500000000
-4370531664936611/9765625000000000 873303410083869/976562500000000
-5720655304657711/9765625000000000 -7914640517794639/9765625000000000
7362121863172119/9765625000000000 -6416119801907387/9765625000000000
-3060777142636963/9765625000000000 -289799019331003/305175781250000
8689432780736401/9765625000000000 -8913178914324261/19531250000000000
6765228710713157/19531250000000000 -2290269522397427/2441406250000000
3236508119096131/9765625000000000 -2303427430423653/2441406250000000
-1048065741495111/1220703125000000 2503355574868481/4882812500000000
-8690908492265689/9765625000000000 8907421898549349/19531250000000000
-8655129163471641/19531250000000000 1094300693019367/1220703125000000
1153783818772017/1953125000000000 -7879530704878403/9765625000000000
2661695658191861/4882812500000000 4093560080580087/4882812500000000
-4441647447118201/4882812500000000 -2028207549947643/4882812500000000
-4597999436759849/4882812500000000 -3286493018226181/9765625000000000
-3975738382983431/39062500000000000 1214364067500999/1220703125000000
120316874685831/122070312500000 52776426271679/312500000000000
-239446260950193/390625000000000 -3857893262965311/4882812500000000
-8896324723288693/9765625000000000 -8055516881846219/19531250000000000
-5108447736541861/9765625000000000 8322931776942867/9765625000000000
5882089489648081/19531250000000000 931223321494731/976562500000000
481988169874873/488281250000000 -6251263271874861/39062500000000000
941466029756013/976562500000000 -1037813325963393/3906250000000000
1087932533270867/3906250000000000 46896148338561/48828125000000
2398550789876747/2441406250000000 7286916906051403/39062500000000000
6154720326040869/9765625000000000 1516401653241573/1953125000000000
-7450950425948223/9765625000000000 6312746580584951/9765625000000000
7987016687015141/9765625000000000 112383265804063/195312500000000
-3726655769399601/4882812500000000 6309958696079371/9765625000000000
-702361488705299/1220703125000000 -1597441521288091/1953125000000000
2883809453938303/4882812500000000 -3940241229104167/4882812500000000
5200435973180529/9765625000000000 -165315331811027/195312500000000
-535553302801283/976562500000000 2041532782410203/2441406250000000
6886313573704663/9765625000000000 -3462156734076171/4882812500000000
1319266478178941/4882812500000000 4701211957539203/4882812500000000
-2436259779669727/2441406250000000 5070032527187559/78125000000000000
-56409078498859/61035156250000 745885721303467/1953125000000000
501318663715607/1220703125000000 1113012002089449/1220703125000000
8640256745798347/9765625000000000 -4551197096073861/9765625000000000
-280024872524939/390625000000000 -1361744849378837/1953125000000000
8316672595887537/9765625000000000 2559315756869317/4882812500000000
5287468207400117/9765625000000000 -1642073221221977/1953125000000000
-464725556877561/610351562500000 24729725489327/38146972656250
-575778966280059/610351562500000 -3240053800468203/9765625000000000
4811771334962989/4882812500000000 41494413183727/244140625000000
1680680281042977/1953125000000000 4974964971078439/9765625000000000
-4741976521108337/4882812500000000 4657066172454101/19531250000000000
-500880118174469/610351562500000 5580494878441577/9765625000000000
4882797802985901/4882812500000000 -6133864969923887/2500000000000000000
-7321028415079627/19531250000000000 4526810891152407/4882812500000000
-8988587757064497/19531250000000000 -2167497897548181/2441406250000000
184432103179851/244140625000000 -3199340187729177/4882812500000000
7652816496386373/19531250000000000 280773957471353/305175781250000
-4801108629693823/4882812500000000 1423203225211183/7812500000000000
4845419590863489/4882812500000000 -4825047306761163/39062500000000000
-4433638616789929/9765625000000000 543822840869437/610351562500000
4868410711858399/9765625000000000 -4232788938196877/4882812500000000
4251364976807119/9765625000000000 -4395831192010301/4882812500000000
-297551858212973/305175781250000 4338401878483821/19531250000000000
-2415922812193823/2441406250000000 2814606962947999/19531250000000000
-4827161922086233/4882812500000000 1470191399943547/9765625000000000
-4392239847798717/9765625000000000 2180534062449411/2441406250000000
8510419389046951/9765625000000000 4789592202177419/9765625000000000
-690718837036333/976562500000000 -6903490454613707/9765625000000000
938226464754901/976562500000000 338667926496061/1220703125000000
2633905214854783/9765625000000000 -2350930333928807/2441406250000000
301791150595413/1220703125000000 -4731237843621159/4882812500000000
-3588312923333/6103515625000 -789967709296291/976562500000000
-6051801040109007/9765625000000000 -3832203537508171/4882812500000000
-8312274573074081/9765625000000000 -2562885242380699/4882812500000000
134919048082341/152587890625000 2280752679678471/4882812500000000
-4870567154573167/4882812500000000 2764732209230119/39062500000000000
4709041992241689/4882812500000000 2582077787721099/9765625000000000
8950532517845129/9765625000000000 -976454021178863/2441406250000000
-882474760220877/2441406250000000 -4552670765654889/4882812500000000
7186683939470527/78125000000000000 -4862109238377381/4882812500000000
-4535679118036993/4882812500000000 28252630755719/76293945312500
-542779768454169/976562500000000 4059139192498481/4882812500000000
-384002737145323/610351562500000 7590662520099243/9765625000000000
6890410126818151/9765625000000000 6920236984733029/9765625000000000
-1967637982054627/19531250000000000 971594214852677/976562500000000
-929334310225071/1220703125000000 126638141158639/195312500000000
3300733262476063/19531250000000000 -4812580431097257/4882812500000000
3328884957828529/39062500000000000 1216262457857713/1220703125000000
-819211315153433/976562500000000 -664463055701313/1220703125000000
8516137365061451/9765625000000000 -955883591658089/1953125000000000
7730866408010413/9765625000000000 74583359636761/122070312500000
-1049144097226647/3906250000000000 1175850993602383/1220703125000000
3765007052286887/4882812500000000 621822476479783/976562500000000
-1173313986897913/1220703125000000 -5389184013264839/19531250000000000
-2211192320867127/2441406250000000 -1655897966075783/3906250000000000
-9568484830599/31250000000000 -4648290696333653/4882812500000000
294118197284159/305175781250000 1302476998988189/4882812500000000
-2436512726754101/2441406250000000 1235998961924707/19531250000000000
8676666162882371/9765625000000000 -4481394418985803/9765625000000000
7523702397843929/39062500000000000 4791386817246061/4882812500000000
5518780272661957/19531250000000000 -4683833838751763/4882812500000000
3493354345712423/4882812500000000 6823000315242079/9765625000000000
-4554039241449543/4882812500000000 -1761415481223531/4882812500000000
-5269848182759187/9765625000000000 8221686674356709/9765625000000000
-2434357711615467/2441406250000000 -5932269183361847/78125000000000000
-627518978098891/976562500000000 3741304079234851/4882812500000000
-2441256029098107/2441406250000000 -1386639242188383/125000000000000000
288141495899411/390625000000000 -1318733947445899/1953125000000000
-2380109658082659/2441406250000000 8698211207968113/39062500000000000
