500
4640089409423281/4882812500000000 -380084545094423/1220703125000000
-6692520595702853/78125000000000000 2432431788827977/2441406250000000
-7421898040595319/9765625000000000 -3173439030280571/4882812500000000
8143096679093993/19531250000000000 -1109546118910771/1220703125000000
120146479380243/122070312500000 -690773710308691/3906250000000000
1246974303552747/2441406250000000 -8395731833562293/9765625000000000
1158012839370993/1220703125000000 3089309393238001/9765625000000000
-2146483604271171/9765625000000000 2381701594674751/2441406250000000
-111994664511737/152587890625000 414540892772531/610351562500000
-1136502629365381/1953125000000000 -7942070005783403/9765625000000000
6743969342058383/9765625000000000 -7063024079953403/9765625000000000
2345570117927063/625000000000000000 -4882778114259061/4882812500000000
2353015527862651/2441406250000000 -1041577146509733/3906250000000000
-346594569974881/781250000000000 8751997687706141/9765625000000000
-1408089121944079/3906250000000000 2277271709809339/2441406250000000
-1063540150905807/4882812500000000 47655786907329/48828125000000
236460339939771/244140625000000 4860388403217871/19531250000000000
4685866859166111/4882812500000000 -343193612295321/1220703125000000
-4749772617269991/19531250000000000 2368112996956689/2441406250000000
-3026804662859377/4882812500000000 7662978909810201/9765625000000000
1864428555508933/2441406250000000 6304754572786397/9765625000000000
5543778477891501/9765625000000000 -8039524353386337/9765625000000000
2366967868139363/2441406250000000 4786163983717147/19531250000000000
-7043678968301441/9765625000000000 -6764171658978869/9765625000000000
-7838732423693679/9765625000000000 5824234338551157/9765625000000000
1017432107539263/4882812500000000 596954377139499/610351562500000
-5271296564314011/9765625000000000 411037906316669/488281250000000
-2044923431363143/4882812500000000 -2216988163591443/2441406250000000
-3827989491789031/4882812500000000 3031229842969517/4882812500000000
6732544399658833/19531250000000000 -4583547837573003/4882812500000000
2760329702891949/9765625000000000 1170923857819899/1220703125000000
305172076064287/305175781250000 -3079808085606407/625000000000000000
-966207052051533/976562500000000 -567355253394361/3906250000000000
-3030761639916919/4882812500000000 -957090049060313/1220703125000000
-1163276762475049/9765625000000000 4848046483237103/4882812500000000
-4695752727379979/4882812500000000 -20915124666363/76293945312500
2044797873736859/78125000000000000 -488113973413211/488281250000000
-150870509955201/244140625000000 -7677784472228767/9765625000000000
-6542821717530603/39062500000000000 4813831618080163/4882812500000000
4030718063249849/4882812500000000 -551186712639107/976562500000000
8959104804392813/9765625000000000 7772225612919537/19531250000000000
-1060600114188871/1220703125000000 966966082108539/1953125000000000
1060217600881551/2441406250000000 -8796729498007797/9765625000000000
3320322291848043/9765625000000000 143497478199887/152587890625000
1168723034363987/1220703125000000 5638782015022481/19531250000000000
6208064374810797/9765625000000000 -942299119498007/1220703125000000
4828635288033641/4882812500000000 -725354510093187/4882812500000000
-4855049457777917/4882812500000000 4159635927811797/39062500000000000
-7546526432575429/9765625000000000 -3099087383531859/4882812500000000
8186817965878701/156250000000000000 1219026373701521/1220703125000000
-2820827659692211/4882812500000000 -49819657930617/61035156250000
-1407315191059219/15625000000000000 1215741702285527/1220703125000000
2373743416476123/4882812500000000 8533979166342631/9765625000000000
178849792815949/244140625000000 6647393039089261/9765625000000000
4864756960192753/4882812500000000 -6712331403735847/78125000000000000
8959348379456687/9765625000000000 7771102433027589/19531250000000000
-19725350974897/24414062500000 -5754399731280909/9765625000000000
2417572165743433/2441406250000000 -1361230625348517/9765625000000000
-8595579519401117/9765625000000000 4635023664047149/9765625000000000
-1524255087624029/15625000000000000 4859523424460077/4882812500000000
6837810356025509/9765625000000000 697221494043717/976562500000000
7754932204116553/9765625000000000 -1483839153812269/2441406250000000
6451993991439997/19531250000000000 -18002725079593/19073486328125
2284051401058171/2441406250000000 -431153590633103/1220703125000000
2440794085141611/2441406250000000 699764594958309/31250000000000000
-6210724597372769/39062500000000000 -4820700490828571/4882812500000000
-1712423125693639/2441406250000000 6960541951461757/9765625000000000
-8035294342557907/9765625000000000 5549907789241357/9765625000000000
8538916177842761/9765625000000000 47386012860759/97656250000000
-2438106613064221/2441406250000000 -8120846205290191/156250000000000000
-2470513481507583/19531250000000000 4843592995521179/4882812500000000
5379132306144921/9765625000000000 -4075302665864617/4882812500000000
-128958665883819/195312500000000 -7334274870380087/9765625000000000
6255988887041333/9765625000000000 -3749334430463637/4882812500000000
4603886043647279/4882812500000000 1301344832337023/3906250000000000
-6354182288138027/39062500000000000 -4817778393777431/4882812500000000
7985856391787571/9765625000000000 5620812159320981/9765625000000000
-8540639014720967/9765625000000000 -4735495418734039/9765625000000000
298018798841097/305175781250000 841014841327327/3906250000000000
-618571446456287/2441406250000000 -472348762808501/488281250000000
8023264796888493/39062500000000000 4778706232223401/4882812500000000
2430522061038661/2441406250000000 1842207169126277/19531250000000000
-1670017118160723/2441406250000000 284939619825471/390625000000000
-2763895483217879/4882812500000000 2012631341552897/2441406250000000
-5513245277007131/9765625000000000 322419746681083/390625000000000
1173464853473253/2441406250000000 8563592437945243/9765625000000000
976006106870557/976562500000000 -82401295409599/2441406250000000
-486106215020363/1220703125000000 4478958570209539/4882812500000000
-6163873269161163/19531250000000000 1158319757106813/1220703125000000
-6187936587278961/19531250000000000 578909237808007/610351562500000
-711865944837607/1953125000000000 2273469314109173/2441406250000000
7129941529118067/9765625000000000 -6673182556470527/9765625000000000
-300310541017963/305175781250000 6947271682043029/39062500000000000
-487731787643201/1953125000000000 7564987739789/7812500000000
8313257473527651/9765625000000000 2562088104430723/4882812500000000
-425582773310139/488281250000000 4787395206715791/9765625000000000
-2531010653335617/9765625000000000 -4715968000138641/4882812500000000
-73439027498887/97656250000000 80462067966063/122070312500000
-2298061066543137/9765625000000000 4745691387328711/4882812500000000
-350066245852247/1220703125000000 -37421804028257/39062500000000
-8871730418573339/9765625000000000 -4081645626556221/9765625000000000
8084928696829063/9765625000000000 -5477349688290397/9765625000000000
-5109759821789209/9765625000000000 -33288505212281/39062500000000
-4188925201152161/4882812500000000 -2508936740794509/4882812500000000
-1954899594170481/2441406250000000 292494926742407/488281250000000
1386252794253039/1953125000000000 -3439658827604347/4882812500000000
2392399969789793/39062500000000000 2436823086003313/2441406250000000
8341838802602197/625000000000000000 -1220594391603243/1220703125000000
-3857575366767481/4882812500000000 -5986975931090749/9765625000000000
4668937647896021/4882812500000000 1143434587607821/3906250000000000
654655469593271/976562500000000 -7246382080306447/9765625000000000
-4586578780682129/4882812500000000 -6699436392715649/19531250000000000
944151887167901/976562500000000 -1247512829228031/4882812500000000
5748971735807399/9765625000000000 3157638500437/3906250000000
594865244933103/610351562500000 -2185881692937409/9765625000000000
-2425454901250523/2441406250000000 8916063678990381/78125000000000000
-4819175947304253/4882812500000000 6285990004855733/39062500000000000
5843312260615391/19531250000000000 4659167229689777/4882812500000000
153260641060099/244140625000000 -3800832576014793/4882812500000000
36086491290749/1250000000000000 2440388666955233/2441406250000000
-7436881913760653/9765625000000000 -3164657131562781/4882812500000000
-46991826041009/76293945312500 1538671676836837/1953125000000000
-975393406341029/976562500000000 -3821638829775063/78125000000000000
1292419792702989/4882812500000000 -235433159248999/244140625000000
4871480807317889/4882812500000000 -1329858062138619/19531250000000000
-4505649690749781/4882812500000000 -7526995442435343/19531250000000000
8621750884103491/19531250000000000 -8762635708720303/9765625000000000
3784892949573113/9765625000000000 -900233397519203/976562500000000
-4215326103275917/4882812500000000 4928644338232137/9765625000000000
-97656020349721/97656250000000 5421734145918789/2500000000000000000
-7751859132662921/19531250000000000 -2240878756725007/2441406250000000
-3942792829212321/4882812500000000 5760639761716801/9765625000000000
224796271558763/390625000000000 1597298711248767/1953125000000000
573724245111029/610351562500000 6664112011963981/19531250000000000
5866252343432577/9765625000000000 7807337259514079/9765625000000000
-301147497634171/305175781250000 -6325896921512659/39062500000000000
-8825687825371321/39062500000000000 -2378275817046791/2441406250000000
-569317951924623/1220703125000000 4319246580599201/4882812500000000
4856209869754831/4882812500000000 509002564877643/4882812500000000
-1852949995590619/2441406250000000 1271733504505981/1953125000000000
5141794439837003/19531250000000000 -1177642766857539/1220703125000000
1104608025610823/1220703125000000 8313185349796843/19531250000000000
721707220818769/39062500000000000 4881979050768977/4882812500000000
-52498972154183/195312500000000 4703112704568933/4882812500000000
-8984081644815217/39062500000000000 -4751916033377507/4882812500000000
8576069890066597/9765625000000000 -4671023108626001/9765625000000000
6534026437986969/9765625000000000 -1451536153849601/1953125000000000
2439465861439803/2441406250000000 -3114175224779937/78125000000000000
4835717838902109/4882812500000000 1353057120272703/9765625000000000
-4579933999226643/9765625000000000 1725011724057003/1953125000000000
6903208947385291/9765625000000000 276298788616569/390625000000000
8086293435518121/19531250000000000 -8889341722495493/9765625000000000
1159028140875091/1220703125000000 6129689334653539/19531250000000000
8003978515241591/19531250000000000 -1781589331159263/1953125000000000
8600523474882563/9765625000000000 3613940193177/7629394531250
5462463152807953/9765625000000000 8094994005238077/9765625000000000
-581276748763941/610351562500000 37227071436047/122070312500000
4430687167867609/4882812500000000 -8208160944474281/19531250000000000
568442935454717/976562500000000 -7940698618748067/9765625000000000
-2900402426056403/4882812500000000 1571217295071939/1953125000000000
-2416567864059387/2441406250000000 5557881286896609/39062500000000000
2858677766288169/4882812500000000 3958512263298667/4882812500000000
5925828231227013/78125000000000000 -2434373031284103/2441406250000000
-2438992115064697/2441406250000000 6946857348726857/156250000000000000
315896278556027/976562500000000 288768238331051/305175781250000
-4843021110747931/9765625000000000 8480128428359731/9765625000000000
-4956320339246349/9765625000000000 8414411466965349/9765625000000000
-934637259703119/976562500000000 -56613605849087/195312500000000
361125424881909/19531250000000000 4881977794590553/4882812500000000
-187736077647231/244140625000000 -3121525904106739/4882812500000000
-1695479452720277/2441406250000000 -7026593943517627/9765625000000000
-3079059716011313/9765625000000000 463375719330063/488281250000000
574401773198007/610351562500000 -6604076921130839/19531250000000000
2900731430172491/4882812500000000 7855600570335971/9765625000000000
2417940449976149/4882812500000000 -8484202234865783/9765625000000000
234304633312227/244140625000000 -2744006875738751/9765625000000000
-2434511468833773/2441406250000000 -586730150168111/7812500000000000
562775088328801/610351562500000 -3779971802737637/9765625000000000
-5427794461143649/39062500000000000 302215326562819/305175781250000
4597900284668157/4882812500000000 6574095688265849/19531250000000000
423278085852309/976562500000000 8800624855335303/9765625000000000
-8125688797336497/9765625000000000 5416697629503159/9765625000000000
-8763486402404629/9765625000000000 -2154572911013583/4882812500000000
-2405800754737969/2441406250000000 6646978617881029/39062500000000000
-2436136680985299/2441406250000000 1026048932075291/15625000000000000
-3341543715772579/9765625000000000 -4588069235424793/4882812500000000
-5771010200106989/19531250000000000 4664796135904287/4882812500000000
3127777570815701/19531250000000000 -1204948673099687/1220703125000000
-712255996872829/976562500000000 -3340530314654181/4882812500000000
-8872926955921091/19531250000000000 8699725481263603/9765625000000000
-4911627316197423/19531250000000000 4725897029065509/4882812500000000
-3879053452296809/78125000000000000 487678996358093/488281250000000
675832517106553/1220703125000000 -1016546372875427/1220703125000000
-6687261321391533/19531250000000000 -4587689114507439/4882812500000000
-4801226195182047/4882812500000000 -284437510051411/1562500000000000
-6211345270134741/9765625000000000 -1507137970801609/1953125000000000
133424443488599/244140625000000 2044567500845797/2441406250000000
-783039876756897/4882812500000000 1204904209407453/1220703125000000
-542677382753087/610351562500000 -8938848639993731/19531250000000000
2434619979102941/2441406250000000 58210132905931/781250000000000
-1685619010864631/2441406250000000 -1412889924148557/1953125000000000
-2650837112207301/19531250000000000 -4837631065195059/4882812500000000
593195225811201/2441406250000000 -947297959597833/976562500000000
-7263094340731959/39062500000000000 -599708255659499/610351562500000
7917203001464093/9765625000000000 35731927399907/61035156250000
7678493661451037/9765625000000000 -6033918024938791/9765625000000000
4881923834897247/4882812500000000 596182601170277/31250000000000000
7023424329571763/19531250000000000 1139046402920003/1220703125000000
6548381595183457/9765625000000000 -7244731197531593/9765625000000000
-8479846276837489/9765625000000000 968703024911771/1953125000000000
-940665559029491/3906250000000000 2369560989844339/2441406250000000
-4568515203284593/4882812500000000 -3447043224280069/9765625000000000
-855189036561283/976562500000000 -589393263438707/1220703125000000
1764387498372509/1953125000000000 -1675271943550419/3906250000000000
-180385391043871/195312500000000 -468044609010111/1220703125000000
-5742251041668119/9765625000000000 3949493151503317/4882812500000000
10775714146509/15625000000000 -1767936882671853/2441406250000000
913516089827697/9765625000000000 4861402060986391/4882812500000000
1217666769006569/1220703125000000 -86045098883483/1220703125000000
4843417044640601/4882812500000000 4952053258784119/39062500000000000
3684325936081753/4882812500000000 -1281723858363981/1953125000000000
-535843268227017/3906250000000000 4836653843050319/4882812500000000
4533852958208919/156250000000000000 -4880756484870237/4882812500000000
2433180828034609/4882812500000000 8466755923785937/9765625000000000
1137747170212529/2441406250000000 -8640366523903897/9765625000000000
-2021016937608673/2441406250000000 5478620286806413/9765625000000000
6224451234051737/78125000000000000 -243364515532283/244140625000000
-590781446438301/9765625000000000 -609233666056079/610351562500000
-950083143420003/9765625000000000 -2429824757842813/2441406250000000
-5680011269189707/39062500000000000 603864584233723/610351562500000
-1526880663558847/1953125000000000 -6089607345459753/9765625000000000
1337305000993517/7812500000000000 4810745280112439/4882812500000000
-4557706376025407/4882812500000000 54747025640647/152587890625000
3711584719873641/4882812500000000 -3172695506561693/4882812500000000
-2404530256612841/2441406250000000 845455433650873/4882812500000000
4098204401388111/19531250000000000 -4774112792229981/4882812500000000
1613933405666049/1953125000000000 -1374952401278511/2441406250000000
-1951101696630581/9765625000000000 1196091511248919/1220703125000000
2256504750461813/4882812500000000 4330132125155019/4882812500000000
-8562417493093297/9765625000000000 4696002375914527/9765625000000000
1284002895113503/2441406250000000 2076487669811503/2441406250000000
928623070514421/976562500000000 1511071716651947/4882812500000000
5363307475936063/78125000000000000 608911610566209/610351562500000
1183061996453751/1220703125000000 2406397233131791/9765625000000000
-939848135835931/976562500000000 1326271069314033/4882812500000000
117757663849543/122070312500000 5145670145157939/19531250000000000
-8785173212408439/9765625000000000 -4264758289587603/9765625000000000
-308385521030109/390625000000000 5994073168763677/9765625000000000
-1428072989567241/2441406250000000 7920678772941163/9765625000000000
3618130559902823/4882812500000000 3278870104419133/4882812500000000
-566260966623067/1953125000000000 4673091711666987/4882812500000000
-7328648701601931/9765625000000000 -6454327218938727/9765625000000000
-6188648285597/9765625000000 377717037072073/488281250000000
1268896120474853/1953125000000000 7423947570310669/9765625000000000
-2362487105112971/2441406250000000 -307863263362973/1220703125000000
-8743822584202651/9765625000000000 -4348907708449637/9765625000000000
1194123634223471/1220703125000000 -8107114304576207/39062500000000000
2307237538394893/4882812500000000 -2151657085340141/2441406250000000
-3041144052614907/9765625000000000 580001597828719/610351562500000
2159591659906591/9765625000000000 -297620110179879/305175781250000
1072775168527069/1220703125000000 145617125790651/305175781250000
2435382398725847/2441406250000000 1371178751653343/19531250000000000
-4879183179834911/4882812500000000 6023264360699337/156250000000000000
-1777643021033177/15625000000000000 -4851109432244397/4882812500000000
-5871679644380669/9765625000000000 -1950814089591681/2441406250000000
-1145988361895673/1220703125000000 3364062247076291/9765625000000000
-7736243167501897/9765625000000000 -5959695738366617/9765625000000000
-1153484433869719/1220703125000000 -3195895169294709/9765625000000000
-1050870790700319/1220703125000000 4968938401792653/9765625000000000
-4646644936599099/4882812500000000 150018290329353/488281250000000
-461828355635151/3906250000000000 -4848566739323483/4882812500000000
2254779932356299/2441406250000000 936179434821331/2441406250000000
-3709189138125043/19531250000000000 4793952195866913/4882812500000000
-6283391154004941/9765625000000000 -7475722523368391/9765625000000000
7381954374572399/9765625000000000 -127865837896377/195312500000000
7443149144990011/9765625000000000 -1580485733209483/2441406250000000
1696549349733087/4882812500000000 -4578600027746089/4882812500000000
-2370696719896827/2441406250000000 4666555319269999/19531250000000000
-2684311088075441/9765625000000000 -4694728576367867/4882812500000000
-789113495601081/976562500000000 -230121431410981/390625000000000
4792093241969771/4882812500000000 -3747426360421569/19531250000000000
2196464162124961/2441406250000000 -426335016068773/976562500000000
-1704060956828681/4882812500000000 -2287904836611893/2441406250000000
7007659413737401/156250000000000000 -4877899299064859/4882812500000000
4839088170865757/4882812500000000 2607937375761481/19531250000000000
-3497870624299681/39062500000000000 972639388258073/976562500000000
-488176411903163/488281250000000 1295078944471131/62500000000000000
4881179814985679/4882812500000000 -8080623863788307/312500000000000000
-3681058657350807/9765625000000000 2261322052497273/2441406250000000
279290846975493/1562500000000000 4804175910564227/4882812500000000
3217003344601713/4882812500000000 1836623763252673/2441406250000000
6652250301398457/9765625000000000 -7149475335167549/9765625000000000
1422936564001567/1953125000000000 -6689448408599199/9765625000000000
1202369493946063/1220703125000000 -6744619238960607/39062500000000000
-4195476272932581/4882812500000000 4995933047356013/9765625000000000
-1497993583229259/2441406250000000 1927817341488303/2441406250000000
-2351545644285959/2441406250000000 -5250204173576783/19531250000000000
-493119104904213/610351562500000 5754721541961239/9765625000000000
-7817874112531931/19531250000000000 4474584973234271/4882812500000000
4187708733577649/156250000000000000 976211698903813/976562500000000
-7502261347607859/9765625000000000 1250336055831617/1953125000000000
-6689263704433629/9765625000000000 1778714120038193/2441406250000000
4880444789080889/4882812500000000 -243266153578727/7812500000000000
-2275908981168187/9765625000000000 -189934378088921/195312500000000
1875392318957103/2441406250000000 3126255349478517/4882812500000000
-2907795850920513/4882812500000000 -7845146575947629/9765625000000000
3028006850911431/9765625000000000 -4642160223200467/4882812500000000
967366937829169/976562500000000 5347975168419031/39062500000000000
6527980669919893/39062500000000000 -4814146430415963/4882812500000000
-3894466556916127/9765625000000000 -8955476641568937/9765625000000000
4074517818795187/312500000000000000 -2441198719986333/2441406250000000
-2853152764293287/156250000000000000 -4881998384061201/4882812500000000
-2880930844544763/4882812500000000 3942346430630729/4882812500000000
3750138877695799/19531250000000000 -958392123507511/976562500000000
-1158236736676893/1220703125000000 6167865756190529/19531250000000000
502745531113403/976562500000000 8372103961082617/9765625000000000
5368810397139707/9765625000000000 -8157408078562061/9765625000000000
-4803783709657733/4882812500000000 1749879974150497/9765625000000000
7055946195140173/9765625000000000 1350274859899449/1953125000000000
-4169566219598757/4882812500000000 5081958461277377/9765625000000000
-627227748810679/19531250000000000 4880293996738451/4882812500000000
2752822972056371/4882812500000000 -4032843115554457/4882812500000000
-13347094659683/38146972656250 -4574180941011789/4882812500000000
8318368502275929/19531250000000000 4417822370968273/4882812500000000
-609929545003581/610351562500000 5809451594833471/156250000000000000
1968441638146413/2441406250000000 -5776783873056743/9765625000000000
6396640379807201/78125000000000000 -1216604543572907/1220703125000000
-1286828772031701/3906250000000000 -2305128519157353/2441406250000000
-456548584294651/488281250000000 692612090915109/1953125000000000
-8090402954375731/9765625000000000 -683657576894007/1220703125000000
3801140137584853/4882812500000000 -306483140883763/488281250000000
5652273657937909/9765625000000000 -7963619411825643/9765625000000000
-718824814452413/1953125000000000 4540090962574741/4882812500000000
4849338529231899/4882812500000000 -2283063692719057/19531250000000000
-6595280837972221/9765625000000000 72020623649689/97656250000000
966530829393797/976562500000000 1116923552981883/7812500000000000
-926994038438427/1953125000000000 -859560835299721/976562500000000
-3329065590150001/19531250000000000 -1202840142997143/1220703125000000
5608700787179821/9765625000000000 799436721201331/976562500000000
-8155965408635773/9765625000000000 -5371001758867867/9765625000000000
956686063953159/976562500000000 -3920514835786851/19531250000000000
4609140021625577/39062500000000000 193948107396737/195312500000000
5266726623897919/9765625000000000 4111843330847791/4882812500000000
2430682960810541/2441406250000000 292571214665861/3125000000000000
-2430414030872197/2441406250000000 -3702612822876209/39062500000000000
-243977648475101/244140625000000 -5708276924939227/156250000000000000
7125111239901279/9765625000000000 834792465411103/1220703125000000
-4753919523761901/19531250000000000 4735965950337477/4882812500000000
-5104513667128323/625000000000000000 7812239435057/7812500000000
44692083700549/48828125000000 7866927690210429/19531250000000000
7486988397638413/9765625000000000 313498151407041/488281250000000
-7102702968294807/625000000000000000 -1220624296846271/1220703125000000
312177466738333/390625000000000 -1174022145083271/1953125000000000
4644210011621217/4882812500000000 6030815902497443/19531250000000000
4721584076243171/39062500000000000 -969402377131449/976562500000000
4796088232676629/4882812500000000 916185338529829/4882812500000000
4522615845128089/4882812500000000 -1840598768757761/4882812500000000
-1156103074271579/2441406250000000 -8601293074136113/9765625000000000
304951223226287/305175781250000 149825033039621/3906250000000000
5833424030060159/9765625000000000 7831896049242591/9765625000000000
7255120653690667/9765625000000000 -1634217242692509/2441406250000000
-5103597982725989/39062500000000000 -968191675844947/976562500000000
4719759240441203/4882812500000000 5005166326788561/19531250000000000
-4839947475689799/4882812500000000 2582297713960009/19531250000000000
8604608729247621/39062500000000000 2381438324956681/2441406250000000
463581878303093/976562500000000 -2148787679302021/2441406250000000
5056751339076449/9765625000000000 -2088610446196429/2441406250000000
-1195176355594613/7812500000000000 -2412668180039549/2441406250000000
-197565023189923/390625000000000 421225800931351/488281250000000
-5576600167970569/9765625000000000 -8016792513668769/9765625000000000
-2440351476616749/2441406250000000 574060518817543/19531250000000000
