500
2086609296108571/2441406250000000 -633744057749727/1220703125000000
-602688001722627/610351562500000 -308533811502027/1953125000000000
-7939399515073563/9765625000000000 2843121830869839/4882812500000000
1186594892357323/1220703125000000 916947594772293/3906250000000000
2295315057180609/19531250000000000 2424488526443451/2441406250000000
-8331179924637079/19531250000000000 2208156639406159/2441406250000000
-149991222398079/195312500000000 -6254919236045339/9765625000000000
-3922829208813867/4882812500000000 -5814901171518917/9765625000000000
-7055009575452023/39062500000000000 4802515203874099/4882812500000000
-399082709837329/488281250000000 -5626777756778981/9765625000000000
-7151525367829/7629394531250 1700925174910179/4882812500000000
2378898856589479/2441406250000000 -351303868831577/1562500000000000
-1220159716981437/1220703125000000 4661703838072199/156250000000000000
2009588220107429/2441406250000000 -5545476950660989/9765625000000000
-4932962442896973/9765625000000000 2107031578690637/2441406250000000
19169115637351/19531250000000 3743625548097109/19531250000000000
-1935396090970107/2441406250000000 5952755931293257/9765625000000000
7768946483387019/9765625000000000 295850055682323/488281250000000
-571720072626471/976562500000000 -989642039895481/1220703125000000
-6012054885842603/39062500000000000 -4824634219133249/4882812500000000
-8311770707212633/9765625000000000 -5126587495727251/9765625000000000
8035345467549857/19531250000000000 4450442041104077/4882812500000000
485190062827721/488281250000000 -877696189411483/7812500000000000
-3933201254930797/19531250000000000 2391389679828939/2441406250000000
-4826828974906119/4882812500000000 -5898230010641463/39062500000000000
-330764858065233/610351562500000 8207292577940127/9765625000000000
-8849607471517333/9765625000000000 206469605757661/488281250000000
1021448095480947/2441406250000000 8869821432951091/9765625000000000
-2424357445843371/2441406250000000 921663621819899/7812500000000000
-6638849919917469/9765625000000000 -7161920369666003/9765625000000000
-8589979442003593/78125000000000000 -1213301913276429/1220703125000000
2076751214990229/39062500000000000 2437953491981861/2441406250000000
-7268094256912531/19531250000000000 1133034732400003/1220703125000000
1023714049230119/31250000000000000 4880191820584357/4882812500000000
-985306722646671/1220703125000000 5764924459894567/9765625000000000
-2297148072606777/2441406250000000 82678607272863/244140625000000
-2252286110424803/9765625000000000 -4751174563132061/4882812500000000
403790854882667/488281250000000 2745387488400999/4882812500000000
1599520964502239/1953125000000000 -2802041610307147/4882812500000000
3181218432739711/1250000000000000000 -4882796687238901/4882812500000000
-7306420821120873/9765625000000000 -647947886988733/976562500000000
216441040727971/610351562500000 4565486564105319/4882812500000000
-3913370854408419/9765625000000000 4473615992586191/4882812500000000
243850614515439/390625000000000 1525817554832841/1953125000000000
-5232327811384289/9765625000000000 1030701955244273/1220703125000000
2151343229156897/2441406250000000 -4616815851471379/9765625000000000
-952666889319601/976562500000000 -8588374877739349/39062500000000000
3758504492493499/19531250000000000 2395775482954339/2441406250000000
271673361093661/305175781250000 556069669500089/1220703125000000
1796832344710497/1953125000000000 7655656670901439/19531250000000000
-8003352534114669/78125000000000000 4857123462798721/4882812500000000
2434720813869141/2441406250000000 -5777665005578503/78125000000000000
150328084068129/152587890625000 6697869569020973/39062500000000000
-275343668724513/305175781250000 -4211146693264253/9765625000000000
434292003441549/488281250000000 -8927175127511557/19531250000000000
-195291448502173/195312500000000 -1147016873327091/78125000000000000
-1599749470202149/2441406250000000 -7377008727257417/9765625000000000
7686015717584213/19531250000000000 -8977679111991423/9765625000000000
-971672061255833/976562500000000 1561760793450543/15625000000000000
1747527531821011/1953125000000000 -2180660437735213/4882812500000000
1377192492920357/2441406250000000 1007944109931557/1220703125000000
7547451045896877/9765625000000000 -6197048842022721/9765625000000000
-1533127066007789/7812500000000000 -4787870320594107/4882812500000000
1558639083226569/9765625000000000 1205054951086669/1220703125000000
3888880456678093/4882812500000000 -5905409961661743/9765625000000000
-1543979324543897/2441406250000000 1512950457440303/1953125000000000
4836820876957729/4882812500000000 -5348774599892537/39062500000000000
-4794282906031337/4882812500000000 -7404687497382047/39062500000000000
-8483750328786231/19531250000000000 -1759249007165613/1953125000000000
-1154474716094897/1220703125000000 793231994519567/2441406250000000
-139845627699509/9765625000000000 4882311820260929/4882812500000000
7344502561062391/19531250000000000 4524433726259619/4882812500000000
-8878126683869389/9765625000000000 -813542825567071/1953125000000000
-1162706346890389/1220703125000000 -5948688762501059/19531250000000000
5004679209907007/19531250000000000 -1179947881145777/1220703125000000
-2252561569017589/39062500000000000 4874687285848103/4882812500000000
4358149758182467/4882812500000000 -4403811347190229/9765625000000000
-380885811095861/610351562500000 -1907689822804701/2441406250000000
-585107086652151/610351562500000 -2779524079924413/9765625000000000
-2745311855122707/4882812500000000 2018979985554523/2441406250000000
7152530111397377/9765625000000000 -3324482841216767/4882812500000000
-474612710000309/488281250000000 2294458943430893/9765625000000000
1992957753788999/4882812500000000 278598454473519/305175781250000
1257781980153421/2441406250000000 2092474364942233/2441406250000000
-3239678664294213/4882812500000000 7306528604548979/9765625000000000
-1226791317026637/2441406250000000 4221586214686187/4882812500000000
-182734932061181/195312500000000 6895590809238583/19531250000000000
-2124944028407121/156250000000000000 -4882360940407633/4882812500000000
-1423350664676977/1953125000000000 6687245604485841/9765625000000000
2313201955136261/2441406250000000 6245951993630903/19531250000000000
4752289637652087/4882812500000000 8971425251393137/39062500000000000
-2462348000360941/39062500000000000 -4873101791619607/4882812500000000
1148537199331927/31250000000000000 4879513541322033/4882812500000000
-1405171158963037/2441406250000000 -1996486536783441/2441406250000000
1035194724682923/7812500000000000 2419878776744719/2441406250000000
660787219782789/976562500000000 -179762789283889/244140625000000
7882293956950233/19531250000000000 -446751586831769/488281250000000
-8976222273927203/9765625000000000 -3846409407444579/9765625000000000
1015794746626891/1953125000000000 1668190126559383/1953125000000000
-1213516088463931/1220703125000000 -2116287915321401/19531250000000000
-70214346903981/1250000000000000 -4875103203861837/4882812500000000
1979363102785971/2441406250000000 -2858381489492651/4882812500000000
6348657151933523/9765625000000000 -115943379239227/152587890625000
459989067397033/976562500000000 -861443192718741/976562500000000
-8335779822525633/9765625000000000 -5087455787621111/9765625000000000
-2389868452697353/4882812500000000 425797917901887/488281250000000
-4477112969557793/19531250000000000 190111858131027/195312500000000
-3187046599007637/4882812500000000 -1479707640632303/1953125000000000
224905324625347/2441406250000000 -4862049803321323/4882812500000000
-4547365705829727/4882812500000000 7114293272110689/19531250000000000
-4081056161875461/156250000000000000 488114671391641/488281250000000
-161929715167333/195312500000000 -1092050365233967/1953125000000000
-5774253609942339/39062500000000000 -4829170641622359/4882812500000000
12970785888657/250000000000000 4876236146104093/4882812500000000
-1178562572430633/1220703125000000 -254377838343459/976562500000000
-4740204126713533/39062500000000000 -1211681977233397/1220703125000000
3546547629488331/4882812500000000 6712334265194769/9765625000000000
-4686392814354081/4882812500000000 2741955725190827/9765625000000000
2667975505817923/9765625000000000 -1174263987175721/1220703125000000
3115204036765463/4882812500000000 3759968313626647/4882812500000000
-4052213793286467/4882812500000000 5448457133411311/9765625000000000
-4680453715761753/4882812500000000 1391118587600731/4882812500000000
559445742361903/1220703125000000 4339837012124589/4882812500000000
-2266362583006229/2441406250000000 -1452448521261353/3906250000000000
2826240809986343/4882812500000000 995433975526629/1220703125000000
-2087717735737419/9765625000000000 -4769928361529983/4882812500000000
8046787546019643/9765625000000000 5533230686483997/9765625000000000
1723068586734039/1953125000000000 2299092091233191/4882812500000000
-7523216155666151/156250000000000000 1219287334438869/1220703125000000
7807448587593099/9765625000000000 -5866104175065043/9765625000000000
-5427004331400407/9765625000000000 811880875668261/976562500000000
5417880166664089/9765625000000000 -2031225094313357/2441406250000000
-2270673720316107/2441406250000000 7175537703748187/19531250000000000
-718503866888373/976562500000000 1322764543934717/1953125000000000
-1520531141246957/3906250000000000 -562212906574807/610351562500000
-3404782895729161/9765625000000000 2288215531172369/2441406250000000
-3013888936282377/4882812500000000 -768331475078587/976562500000000
7512589316202013/9765625000000000 -6239265454098933/9765625000000000
-3851752222735033/4882812500000000 600195392345259/976562500000000
4118311668598023/4882812500000000 5246471923281631/9765625000000000
2965733292160333/4882812500000000 3878953976258043/4882812500000000
-5865513613423939/19531250000000000 291088959557519/305175781250000
-706112662608261/39062500000000000 610251835334181/610351562500000
-3817063019653661/9765625000000000 1123592602607657/1220703125000000
1184491406428009/62500000000000000 -195277421352593/195312500000000
2411049234124571/2441406250000000 6140875625722581/39062500000000000
-81605795602179/122070312500000 -3631342521543907/4882812500000000
4278242381318457/4882812500000000 4706803601956141/9765625000000000
7869268817543447/19531250000000000 -8937901527200587/9765625000000000
-1979331272989/3814697265625 130440257222283/152587890625000
-1458596479645101/3906250000000000 566204929136949/610351562500000
4457520784640707/4882812500000000 249134952280271/610351562500000
-7685702061019599/9765625000000000 -6024733643063741/9765625000000000
5068617014630231/9765625000000000 66777985929317/78125000000000
5421261246359173/9765625000000000 8122644774908551/9765625000000000
5902498127097749/39062500000000000 2413373726262813/2441406250000000
5889759773653467/19531250000000000 -4655510554514627/4882812500000000
5847091752437879/9765625000000000 97771217070131/122070312500000
-1605239275936401/1953125000000000 2781528505849099/4882812500000000
610045773239557/610351562500000 123635079862023/3906250000000000
-7976914781335927/9765625000000000 2816747335666149/4882812500000000
-2717505730860977/4882812500000000 1014181335884207/1220703125000000
4796934796977543/4882812500000000 7293940339552083/39062500000000000
4806025881393169/4882812500000000 -276012407843581/1562500000000000
7941066987536351/9765625000000000 5683914737228677/9765625000000000
590881835022747/1953125000000000 -4654000914982419/4882812500000000
-1041084429173299/1220703125000000 5099078070193767/9765625000000000
2433008137050493/4882812500000000 2116738606630631/2441406250000000
-974435886967601/976562500000000 -2576515040410927/39062500000000000
-302047602384337/610351562500000 -2121494853126219/2441406250000000
-8515349516506419/19531250000000000 351544335283181/390625000000000
3792385290281703/4882812500000000 768914483225021/1220703125000000
475355393788467/488281250000000 -8928454718805117/39062500000000000
-2861323046848021/4882812500000000 -197830030150459/244140625000000
-4564075608114619/9765625000000000 8633460805727803/9765625000000000
4976313888576591/9765625000000000 8402602675539569/9765625000000000
-2371913104953393/4882812500000000 -8536014557791383/9765625000000000
-1192793582474427/1220703125000000 830519229930349/3906250000000000
7342892723124889/19531250000000000 -4524597033294647/4882812500000000
2369877901839699/4882812500000000 8538275385703629/9765625000000000
-1971794540232931/2441406250000000 5758459194814761/9765625000000000
-4867914746809767/4882812500000000 609816083378861/7812500000000000
-934679342365247/976562500000000 5658580859612039/19531250000000000
478929753831553/488281250000000 -60866893715137/312500000000000
5792387660583861/9765625000000000 -7862294628805309/9765625000000000
-1387007329602857/19531250000000000 974096937206621/976562500000000
5768797190849533/9765625000000000 492476247093259/610351562500000
-6173480673582809/39062500000000000 2410723959777581/2441406250000000
1292916309553549/2441406250000000 -4141899030169371/4882812500000000
-5740423290889709/19531250000000000 583394286532279/610351562500000
1095648650105953/1220703125000000 8611362241589701/19531250000000000
4879050764929079/9765625000000000 -1057431257176663/1220703125000000
-8295817365533209/9765625000000000 1288090783833351/2441406250000000
121950661346489/122070312500000 -3458215053211707/78125000000000000
-6267500226031983/9765625000000000 374452508862319/488281250000000
2189462951374899/2441406250000000 -1080146500293261/2441406250000000
-8266656257471019/19531250000000000 4423884893982573/4882812500000000
1702685349547711/1953125000000000 -2392122313528027/4882812500000000
4623114969225781/4882812500000000 6284795483039047/19531250000000000
4211289912995129/4882812500000000 -2471213300964069/4882812500000000
50678328695141/97656250000000 2086931084860277/2441406250000000
-4801199009888089/4882812500000000 -111126756004537/610351562500000
3934016738122293/78125000000000000 1219154493903829/1220703125000000
2464938553064611/4882812500000000 -4214965698528517/4882812500000000
5323522924811167/19531250000000000 -187917489934149/195312500000000
8129399535182809/9765625000000000 -67639086839169/122070312500000
4117974253163271/4882812500000000 5247531213986497/9765625000000000
-4512316724012517/4882812500000000 -932852573072669/2441406250000000
4871354862521579/4882812500000000 -5348877140780627/78125000000000000
-7939053848541481/9765625000000000 -2843363133271219/4882812500000000
23401186911601/24414062500000 -2783692479631191/9765625000000000
-7539322270947847/9765625000000000 -6206935744424521/9765625000000000
-1464246952083607/2441406250000000 -195357245600283/244140625000000
-1031772197659543/7812500000000000 4840043032403967/4882812500000000
-3461383020127187/4882812500000000 6887869191014429/9765625000000000
-665493736769483/976562500000000 -7146974204002979/9765625000000000
-4643048966425097/78125000000000000 -30463635691803/30517578125000
822580500134189/1220703125000000 -7215438737302133/9765625000000000
795491159402749/976562500000000 -5664522325124337/9765625000000000
7465440000649303/9765625000000000 1259120919329519/1953125000000000
-4882092477779047/4882812500000000 5366448112175981/312500000000000000
36990253391691/61035156250000 -4854906232339/6103515625000
489195907531939/3906250000000000 302773197375183/305175781250000
-8436820767002871/9765625000000000 4918077570158293/9765625000000000
-5265531231581019/39062500000000000 4838247821879911/4882812500000000
1642736545301827/1953125000000000 264115730830589/488281250000000
914732096169267/1953125000000000 -4314193477539269/4882812500000000
-222559906980991/781250000000000 936097826672489/976562500000000
-1519514045589329/62500000000000000 2440684604928867/2441406250000000
245893918859823/610351562500000 8938047543595371/9765625000000000
-2436376498686001/2441406250000000 -1253067511403381/19531250000000000
-2439515570850837/2441406250000000 -384255271721839/9765625000000000
68409882651041/76293945312500 4323395969181563/9765625000000000
4819136079638657/4882812500000000 -3143972916120509/19531250000000000
1667161294456373/1953125000000000 -317963257614043/610351562500000
-388038456319099/976562500000000 -2240396829838049/2441406250000000
-3659321588539791/4882812500000000 -1293134079470671/1953125000000000
956671439170611/976562500000000 7843884127801157/39062500000000000
-8560730142975339/9765625000000000 2349538840909979/4882812500000000
7531848301360381/9765625000000000 248640118423137/390625000000000
-8178795235885883/39062500000000000 -4774584757369369/4882812500000000
976106520460269/976562500000000 954854005649497/31250000000000000
4668762170684409/4882812500000000 -2859732647463713/9765625000000000
8684315612751863/19531250000000000 -874717652875221/976562500000000
3806459420540459/9765625000000000 8993236254007997/9765625000000000
280688557840681/1562500000000000 -2401690172017719/2441406250000000
-2404299362224309/4882812500000000 8499694697332141/9765625000000000
-4789642259955449/4882812500000000 -3797230426097653/19531250000000000
-6121355899867227/625000000000000000 2441289150322799/2441406250000000
-4382620389984013/19531250000000000 -4758297785709431/4882812500000000
-242723932162003/305175781250000 11561207734773/19073486328125
-3709632968108193/4882812500000000 1269990938681441/1953125000000000
2980643586276067/4882812500000000 1933754232170391/2441406250000000
-7488433472820571/9765625000000000 6268237053890467/9765625000000000
-171145093581953/305175781250000 202135185504153/244140625000000
-3166651839945363/4882812500000000 3716742395529571/4882812500000000
-223358748425573/244140625000000 -788538466872569/1953125000000000
3292987763788303/4882812500000000 1442114530691471/1953125000000000
-766936366492353/2441406250000000 -4635632896289597/4882812500000000
-1078915678943769/1953125000000000 2035097595691937/2441406250000000
5108964135591867/9765625000000000 1664522959912071/1953125000000000
-4842910047241603/4882812500000000 -77870102623153/610351562500000
954810243502763/1220703125000000 3042245271603091/4882812500000000
-3276760075851347/4882812500000000 7240083235837257/9765625000000000
-956850406623613/4882812500000000 4788141101669883/4882812500000000
-1394329546078823/1953125000000000 341919433360827/488281250000000
-4882802666375409/4882812500000000 5017375170691457/2500000000000000000
2115178666176791/2441406250000000 2438428746295149/4882812500000000
-2109594304903269/2441406250000000 4915406548815681/9765625000000000
-6868318642183147/19531250000000000 1142735078372723/1220703125000000
410539261560717/1953125000000000 4773726780738361/4882812500000000
932503063403001/1220703125000000 -6302020786401947/9765625000000000
-8354908905568451/9765625000000000 5055979511457497/9765625000000000
-7344134272000203/19531250000000000 -1131117772585299/1220703125000000
889693499568651/976562500000000 2013205113938573/4882812500000000
-723131611031311/2441406250000000 4663708889142341/4882812500000000
-1157480318494347/3906250000000000 -4663526759398109/4882812500000000
-877005042274747/31250000000000000 2440444638316829/2441406250000000
-4611480575592567/19531250000000000 7413687645533/7629394531250
1079321303236179/4882812500000000 -2381014669974589/2441406250000000
1088940787936797/1220703125000000 -8826492192066023/19531250000000000
-1957669202968567/4882812500000000 -8946371153021691/9765625000000000
5015332566042759/39062500000000000 -1210599890639673/1220703125000000
-337236690568709/781250000000000 2202233811406101/2441406250000000
-2111504051248577/2441406250000000 -153195908026083/305175781250000
-1445059762414773/2441406250000000 -983903801266773/1220703125000000
-7787753043791189/9765625000000000 -2946113294221137/4882812500000000
-750723946029927/19531250000000000 609900526692927/610351562500000
4527119499694783/4882812500000000 1829493630937127/4882812500000000
-8412324178396823/9765625000000000 2479931125968281/4882812500000000
-5038361953912389/39062500000000000 4842026007828761/4882812500000000
1538911004541437/2441406250000000 -7581258362715601/9765625000000000
2995981542014097/39062500000000000 48684298688879/48828125000000
-4880446600400623/4882812500000000 607932769891579/19531250000000000
2424609572543063/2441406250000000 4574234576137441/39062500000000000
-940718205098839/1220703125000000 49787120706139/78125000000000
-3246782065985693/9765625000000000 184201886913917/195312500000000
-2436430368223341/2441406250000000 -4985384163557841/78125000000000000
7469156198299143/9765625000000000 6291195222375037/9765625000000000
-406956171699753/488281250000000 21080037993633/38146972656250
-1795759998759401/1953125000000000 3840388302244437/9765625000000000
-1142089264230587/1220703125000000 -3447881500645883/9765625000000000
8966381845507471/625000000000000000 4882309999122023/4882812500000000
-8011286933873937/9765625000000000 -2792253270378859/4882812500000000
-825764033457119/2441406250000000 4595031333337213/4882812500000000
4644172830203763/4882812500000000 6031274005851057/19531250000000000
-8408137182401079/9765625000000000 -2483478445776681/4882812500000000
-3269084411619137/19531250000000000 -4813930395686361/4882812500000000
8341813762331269/19531250000000000 -1766023413539811/1953125000000000
4025702352976019/9765625000000000 889725531868499/976562500000000
-5034053494107477/9765625000000000 -4184069103728131/4882812500000000
950153521837857/15625000000000000 4873776221445989/4882812500000000
-949475823909733/1220703125000000 -613768310264751/976562500000000
-207382421894991/244140625000000 -5153201081170203/9765625000000000
-4882178343491269/4882812500000000 1259082332605753/78125000000000000
4498059434440391/4882812500000000 7599283370842847/19531250000000000
315409916547109/488281250000000 1863700375900779/2441406250000000
6577750157879227/39062500000000000 -601635975445959/610351562500000
-4808721021911291/4882812500000000 -1694768472192801/9765625000000000
7965635957930993/9765625000000000 -5649431425049939/9765625000000000
4635819796318457/4882812500000000 -6133231091316417/19531250000000000
-4202832473273179/4882812500000000 1242784888039429/2441406250000000
7434424446726393/9765625000000000 633220062747083/976562500000000
774373652355221/976562500000000 5949955990965691/9765625000000000
-1851024192626901/4882812500000000 2259179461024853/2441406250000000
-5974041574606497/19531250000000000 1162198472029703/1220703125000000
3177909671664947/19531250000000000 -4817744653110769/4882812500000000
362248365287811/976562500000000 4534452663366767/4882812500000000
-415835186015033/1953125000000000 -596357626202407/610351562500000
-193302018576343/305175781250000 118074750768167/152587890625000
-2330227020426727/2441406250000000 -5826870231263379/19531250000000000
5891901903426159/19531250000000000 465534114299709/488281250000000
-4769132737988083/9765625000000000 8521901464349097/9765625000000000
-1186957203513963/1220703125000000 -4560665675231639/19531250000000000
4627846553050253/4882812500000000 -6228828707328071/19531250000000000
1239336707164503/1953125000000000 7547750976118063/9765625000000000
1119045306945111/7812500000000000 -1208115601633089/1220703125000000
1626139246996151/9765625000000000 -2407320901827431/2441406250000000
-1778656871137157/1953125000000000 -1613786851330223/3906250000000000
-4428380770909079/4882812500000000 -164561023973459/390625000000000
-8733607736609809/312500000000000000 2440452614949611/2441406250000000
2303778725256497/2441406250000000 -1293002026387509/3906250000000000
-4771646038726953/4882812500000000 -4143915040166973/19531250000000000
-2878188499769829/19531250000000000 301844006206171/305175781250000
1376890155803259/3906250000000000 -2284711633998513/2441406250000000
-2440310093103101/2441406250000000 4681689475868153/156250000000000000
-1748694323833461/1953125000000000 -8699226559974367/19531250000000000
3517800314204639/4882812500000000 6772573767641957/9765625000000000
-6120440637398419/39062500000000000 964500878905147/976562500000000
-4878499133275829/4882812500000000 3283086032455881/78125000000000000
-8756045449426137/39062500000000000 951712461282813/976562500000000
-4163612246207541/19531250000000000 -2385287127716921/2441406250000000
-417367779409849/2441406250000000 4810932805288203/4882812500000000
577311483297471/610351562500000 -6338947282115759/19531250000000000
4203277733815463/9765625000000000 -8814753991634489/9765625000000000
-7991473428990351/9765625000000000 -175400724442983/305175781250000
-8569184888663631/39062500000000000 1190968608798099/1220703125000000
1492587807064101/31250000000000000 2438619887017691/2441406250000000
2280662545672877/2441406250000000 -6969845130234559/19531250000000000
7683849898257161/9765625000000000 301354784189991/488281250000000
959005202446661/976562500000000 147476562122097/781250000000000
-4261835425500693/19531250000000000 -1191287521327449/1220703125000000
-1045249645039661/3906250000000000 940951720402157/976562500000000
-1218698127619997/1220703125000000 -895176135085481/15625000000000000
97066485082817/97656250000000 8573097931730943/78125000000000000
-6262402359127041/39062500000000000 4819655756221081/4882812500000000
488280164097767/488281250000000 5272481982299523/2500000000000000000
7567738945197541/9765625000000000 1234451439271151/1953125000000000
-7260634630907731/19531250000000000 4532886161976187/4882812500000000
4556789942017571/9765625000000000 -8637308438683459/9765625000000000
4799375462679967/9765625000000000 16611144616221/19073486328125
-1609581067977123/2441406250000000 -917838937824699/1220703125000000
-4737442412371433/4882812500000000 591290389660737/2441406250000000
4693226661808671/4882812500000000 -5389592060324393/19531250000000000
8369064669875049/9765625000000000 2516256554490929/4882812500000000
8329823501104739/39062500000000000 4770503358351/4882812500000
4635120642755593/4882812500000000 -3070839974506797/9765625000000000
805274034776001/976562500000000 138114093533623/244140625000000
334932040571883/4882812500000000 -4871311777986973/4882812500000000
4832313289654797/39062500000000000 -605663306346397/610351562500000
-2422491044714367/2441406250000000 4853082901552959/39062500000000000
-4594471845175719/4882812500000000 6612335592262533/19531250000000000
-4368520337510291/4882812500000000 1745006676602053/3906250000000000
-4878557309120107/4882812500000000 -6521761080407789/156250000000000000
-4882802555244791/4882812500000000 201825855269119/100000000000000000
300696967410551/1953125000000000 -4824597521694879/4882812500000000
8854000155485157/9765625000000000 -8239930312155273/19531250000000000
-6106450869078899/19531250000000000 -4638028840102937/4882812500000000
4324815338605907/4882812500000000 4533356459452677/9765625000000000
-357652663741033/390625000000000 -981716902133857/2441406250000000
4821747522269669/4882812500000000 -1231697356741881/7812500000000000
4060129278023257/4882812500000000 -2712417400750591/4882812500000000
2441382282100183/2441406250000000 -221553645599963/50000000000000000
8801624321407649/9765625000000000 4230702181131443/9765625000000000
-1479475298704993/1953125000000000 -6375441369322541/9765625000000000
-1084463035971187/2441406250000000 -8749312568334697/9765625000000000
2264845579892871/2441406250000000 7292468341641419/19531250000000000
-4640764987761597/4882812500000000 -6073099029026093/19531250000000000
926474561845299/976562500000000 6174761620008049/19531250000000000
-5159331170563483/78125000000000000 -4872153386398617/4882812500000000
-7358766876163137/9765625000000000 64199674222623/97656250000000
-4230825227798239/4882812500000000 1218808414188037/2441406250000000
-47244495781821/48828125000000 98677141211001/390625000000000
-6327592227414011/9765625000000000 -1487669428928279/1953125000000000
1679832747047867/2441406250000000 -3543233788213631/4882812500000000
-1083019615571413/7812500000000000 1208916910600367/1220703125000000
4577108020646173/4882812500000000 3401141030591191/9765625000000000
4860218864548923/4882812500000000 -1876722670355009/19531250000000000
184819274661041/488281250000000 4519517837284517/4882812500000000
-1185745513131753/1220703125000000 46406536773397/195312500000000
3874267050548049/4882812500000000 -1188741366736699/1953125000000000
3359012493285699/4882812500000000 354385284402539/488281250000000
8691774309013603/19531250000000000 -8745324263909131/9765625000000000
-3427367333819/312500000000000000 -4882812499706329/4882812500000000
2421226598799913/2441406250000000 -2506008584858303/19531250000000000
-1053970152951321/1220703125000000 4926746828145549/9765625000000000
4878487786529521/19531250000000000 4728041900982783/4882812500000000
7168787166963067/39062500000000000 4799881829282339/4882812500000000
-6947784845776593/9765625000000000 21445724865667/30517578125000
-5551667280973667/9765625000000000 8034078792368883/9765625000000000
962295802649689/976562500000000 -3326325576911611/19531250000000000
5229374197642041/9765625000000000 8247489141651577/9765625000000000
-4421348734012981/4882812500000000 -518021071144677/1220703125000000
14297220784401/15258789062500 -852968411077819/2441406250000000
4718858782420521/4882812500000000 -2509366216182063/9765625000000000
-2287637461270167/2441406250000000 -1705496201499667/4882812500000000
-8877110319286843/9765625000000000 8139863394390851/19531250000000000
-1120327299468021/1220703125000000 -1939001233424907/4882812500000000
-2989662562777391/4882812500000000 -1930270426059751/2441406250000000
3028102422633761/39062500000000000 194724773845551/195312500000000
8436806341308297/9765625000000000 2459051158469721/4882812500000000
-6072164500558223/9765625000000000 -478017757248887/610351562500000
-929156739527927/1220703125000000 6333574650825097/9765625000000000
-4811203142801541/9765625000000000 4249110376282357/4882812500000000
-114372195914081/122070312500000 -1706534263653083/4882812500000000
4882739123153459/4882812500000000 6852797160973123/1250000000000000000
-8619012810132423/9765625000000000 4591301538714071/9765625000000000
4417969390592823/4882812500000000 -207927977288799/488281250000000
-6216659336659649/9765625000000000 -7531306548836491/9765625000000000
-1270565327565453/9765625000000000 4841309104700233/4882812500000000
709542718615777/1220703125000000 7946481988277723/9765625000000000
-4835878651563277/9765625000000000 -424210175820841/488281250000000
493786474190459/610351562500000 5740053190058707/9765625000000000
2600122537104333/4882812500000000 4132943346115257/4882812500000000
2406019666988477/2441406250000000 3313331515957639/19531250000000000
