500
6076564415856753/9765625000000000 -3822394424329091/4882812500000000
-1076801057387137/2441406250000000 17528881694573/19531250000000
522130428634931/610351562500000 316083604984021/610351562500000
4710233764821291/4882812500000000 2573368058318667/9765625000000000
-6007685685265559/39062500000000000 4824719258278557/4882812500000000
4730826856105097/4882812500000000 967019393463777/3906250000000000
-612411548013383/1953125000000000 4636572927203919/4882812500000000
-205927813968583/1562500000000000 4840220473568853/4882812500000000
547274614314581/976562500000000 -505502848708079/610351562500000
-5403476400227529/9765625000000000 8134486734441771/9765625000000000
8243181421949307/9765625000000000 5236161923150849/9765625000000000
3520331840857721/4882812500000000 -3383655071132331/4882812500000000
4603443095404671/9765625000000000 -1076566760209249/1220703125000000
-594196538821709/610351562500000 -2231957166527647/9765625000000000
-1150645777926421/1953125000000000 -3945497084783093/4882812500000000
-3334067882516757/4882812500000000 3567330831998411/4882812500000000
-2407728851797417/2441406250000000 3232893478097701/19531250000000000
-2388604773137807/156250000000000000 -4882241923386669/4882812500000000
-4556575675194743/4882812500000000 3509687180578817/9765625000000000
-8770591594585361/78125000000000000 3790582520476/3814697265625
-2417326582693209/2441406250000000 5472764160533669/39062500000000000
2140203657534457/2441406250000000 587365470089789/1220703125000000
4326106280876097/4882812500000000 -4528426815891203/9765625000000000
-2362360432912223/9765625000000000 -4737791806992889/4882812500000000
1744872010764741/1953125000000000 -1755128407467453/3906250000000000
-1786514032092513/1953125000000000 -7893445880992353/19531250000000000
7380742117407389/156250000000000000 -609670240299863/610351562500000
2424015066515941/2441406250000000 -4654197172418921/39062500000000000
172558037779813/195312500000000 4574575459490921/9765625000000000
-4880949039201641/4882812500000000 4316370252627921/156250000000000000
-303949827388477/305175781250000 -6995688406885621/78125000000000000
-456331118501413/976562500000000 -8633864874397209/9765625000000000
19093769910019/19531250000000 8221356867513543/39062500000000000
-3440238188475213/9765625000000000 456979739286059/488281250000000
2723237868845301/78125000000000000 4879845188578319/4882812500000000
-2337229650008003/4882812500000000 -8574197448923069/9765625000000000
-222810346095101/12500000000000000 1220509185959891/1220703125000000
363603436218639/15625000000000000 976298049276037/976562500000000
4847570231500211/4882812500000000 4684754923480163/39062500000000000
-8732412608721029/78125000000000000 -2426107309010673/2441406250000000
8722612386479293/9765625000000000 -8782588410226913/19531250000000000
884629725628613/1220703125000000 -1682315508956641/2441406250000000
-3633571236492863/4882812500000000 6523501507469121/9765625000000000
-3984225203485879/4882812500000000 -705682623336447/1220703125000000
7556022604631709/9765625000000000 6186594704594737/9765625000000000
-6249447407916163/9765625000000000 3752060724998829/4882812500000000
-4845359387109933/4882812500000000 -4828915041054463/39062500000000000
-1322671890395707/4882812500000000 4700254991009881/4882812500000000
-4848995292181999/4882812500000000 4589396938530807/39062500000000000
4829516102049111/9765625000000000 -4243913461083807/4882812500000000
4681213486625461/4882812500000000 86784984903247/305175781250000
4817802697929889/4882812500000000 -635300281240669/3906250000000000
2135073108542511/2441406250000000 947224087098357/1953125000000000
1207304679491661/1220703125000000 5771679737182101/39062500000000000
3607863230830263/4882812500000000 10281763293503/15258789062500
-6136248671121961/9765625000000000 -7596965439356623/9765625000000000
656415983340553/3906250000000000 -962675539814527/976562500000000
4911428738462721/9765625000000000 -8440693063228131/9765625000000000
4880926002519061/4882812500000000 -1085740833592929/39062500000000000
4189577754383637/19531250000000000 -190766130327811/195312500000000
4037819231950481/9765625000000000 2222940725293803/2441406250000000
-8225067162606757/9765625000000000 -5264570429886281/9765625000000000
-475629089211817/488281250000000 -1766935324469341/7812500000000000
136677088651547/976562500000000 -2417376793452961/2441406250000000
-4986479785587101/19531250000000000 1180248824914739/1220703125000000
4825430986228827/39062500000000000 302838351302273/305175781250000
-848965118358999/4882812500000000 480844217371551/488281250000000
-8468143989536911/9765625000000000 -972789165504939/1953125000000000
-3676764585652067/156250000000000000 -4881460453027793/4882812500000000
23046111972281/39062500000000 7884936703975049/9765625000000000
-1993524588854949/4882812500000000 -4457321799442683/4882812500000000
453611661633313/976562500000000 67563933518761/76293945312500
-4552923595424427/4882812500000000 1411437767811817/3906250000000000
1468096086223973/2441406250000000 -7802726045841071/9765625000000000
-580320732465807/976562500000000 490894497590161/610351562500000
-336097725124883/976562500000000 -183380766229409/195312500000000
4872694362675673/4882812500000000 5026841441190657/78125000000000000
2077916062220031/312500000000000000 4882704555427791/4882812500000000
4082553540899513/4882812500000000 -2678547086732861/4882812500000000
-1162320322164399/2441406250000000 -4293938027602499/4882812500000000
8852415797396163/19531250000000000 4352473873503657/4882812500000000
-4633908078654121/9765625000000000 -8596180986880689/9765625000000000
3447666176809417/78125000000000000 4878055622077627/4882812500000000
4252996137664729/4882812500000000 4797450057338857/9765625000000000
3755624865844013/4882812500000000 -1560219517985401/2441406250000000
-4770632835411577/4882812500000000 333003054953783/1562500000000000
4188390614068297/9765625000000000 -4410918716792727/4882812500000000
-2905515907637259/4882812500000000 981065594794223/1220703125000000
-2430450462525977/2441406250000000 -3696485742845449/39062500000000000
4841335424758441/4882812500000000 -254032821544069/1953125000000000
8859259878153461/9765625000000000 25679017799653/61035156250000
-597924466821813/610351562500000 -1568475973970709/7812500000000000
936952294062657/1953125000000000 214214322593771/244140625000000
-5426300105896931/78125000000000000 2435510183847673/2441406250000000
-4611417818525137/4882812500000000 3210410324643949/9765625000000000
8074880252891909/9765625000000000 5492152632809953/9765625000000000
5099215884309509/9765625000000000 32533558819007/38146972656250
-5175651577804059/19531250000000000 -941650621658153/976562500000000
291571563943189/305175781250000 -5766496091992501/19531250000000000
-1918271947175717/2441406250000000 -6040790960419333/9765625000000000
-4237105577648307/4882812500000000 -4853367587157543/9765625000000000
-905860341652257/1220703125000000 -6546000480569109/9765625000000000
2989396731066863/4882812500000000 772149340333669/976562500000000
447171974044141/1220703125000000 567924586766199/610351562500000
8666078921149371/9765625000000000 -2250916911673749/4882812500000000
7005319106651557/9765625000000000 85048640361163/122070312500000
-788047361124031/4882812500000000 2409400302294209/2441406250000000
347009415514259/9765625000000000 4879728888631249/4882812500000000
-1090058877453933/4882812500000000 4759582918054913/4882812500000000
1791133890510663/1953125000000000 -973505787644211/2441406250000000
350756312379861/3125000000000000 -303247344652859/305175781250000
-2713617574711483/9765625000000000 46905146652271/48828125000000
-347541999975587/4882812500000000 -487042836600737/488281250000000
-4585126351842893/4882812500000000 3357662429603149/9765625000000000
-478066184246307/976562500000000 8515439154185919/9765625000000000
2058504374564479/2441406250000000 5250560682346929/9765625000000000
-4995867790371827/9765625000000000 -1048873924902249/1220703125000000
7752963184534143/9765625000000000 5937928384536411/9765625000000000
1962605250198951/2441406250000000 181514682146797/305175781250000
54056577841407/97656250000000 -8133037290052471/9765625000000000
-1163301645053337/2441406250000000 858574983111459/976562500000000
-336781902646323/610351562500000 -8144408318190167/9765625000000000
-2441404729757881/2441406250000000 87184908265343/78125000000000000
-894598566711237/1220703125000000 -6644381801542551/9765625000000000
960278474771449/39062500000000000 2440668430712241/2441406250000000
2428597499630379/2441406250000000 -1998057654073217/19531250000000000
4012587708551583/4882812500000000 -139113243360733/244140625000000
-2720795389528001/9765625000000000 -2344737513147103/2441406250000000
192274287034419/305175781250000 -1895896301079001/2441406250000000
8409919143697997/625000000000000000 -4882370437864079/4882812500000000
7975141968409407/9765625000000000 -70450051260117/122070312500000
-578566311633857/610351562500000 622069241788341/1953125000000000
-1091964846578773/1220703125000000 -436516313167579/976562500000000
4264134852716517/4882812500000000 4757735540361419/9765625000000000
75773269435511/76293945312500 2277935850612833/19531250000000000
-7901321598907101/19531250000000000 44654146192791/48828125000000
-3936898426321087/4882812500000000 -5776742573799459/9765625000000000
-7657415823153887/9765625000000000 -6060644730714503/9765625000000000
-892796588840221/976562500000000 -791425466766177/1953125000000000
920946799567983/976562500000000 1299423310683563/3906250000000000
-2718296599361573/156250000000000000 -4882073530441607/4882812500000000
20490950672111/97656250000000 -4774113557671103/4882812500000000
2277785560175799/9765625000000000 -4748134491104891/4882812500000000
8302330850582883/19531250000000000 -1767882996722237/1953125000000000
-4659618117758727/9765625000000000 2145567970219069/2441406250000000
-2558641781282241/19531250000000000 4840732633067907/4882812500000000
-7546652579578213/156250000000000000 -2438556989116861/2441406250000000
-4468802728516609/9765625000000000 8683158055352183/9765625000000000
-300349494621427/305175781250000 1729906664307089/9765625000000000
-7077185157069087/9765625000000000 -3364553532535409/4882812500000000
-4823387238121131/4882812500000000 -1215150715299681/7812500000000000
5512683415077919/9765625000000000 -1612175588523159/1953125000000000
4519254275908583/4882812500000000 -7395348483838457/19531250000000000
-2164568988855401/4882812500000000 -8753627591494113/9765625000000000
928827608593489/976562500000000 1507925644061657/4882812500000000
-8592153220346981/19531250000000000 2192475162347131/2441406250000000
5749328031186801/78125000000000000 -76087072512241/76293945312500
-2224880406877999/2441406250000000 -502586224599683/1220703125000000
-3050088007324717/4882812500000000 -3812980600229981/4882812500000000
-4799496713383943/4882812500000000 7185270303605183/39062500000000000
4365745974589227/4882812500000000 8747223555404731/19531250000000000
-3771152429632037/9765625000000000 4504049316812189/4882812500000000
96638910243221/97656250000000 5623723905956607/39062500000000000
4879194319747077/4882812500000000 -3007008360123251/78125000000000000
4667132948764351/4882812500000000 -229628037240859/781250000000000
-5166718782572353/9765625000000000 8286884134729957/9765625000000000
4834712943044573/9765625000000000 8484867848056461/9765625000000000
4882795518818099/4882812500000000 -3296655505018439/1250000000000000000
4522098665316423/4882812500000000 3683738085857721/9765625000000000
240010627735393/305175781250000 -188486487673813/305175781250000
-5097801248751547/9765625000000000 832945700924449/976562500000000
-7954842972973923/9765625000000000 2832309345567341/4882812500000000
-1720668571999063/1953125000000000 -4620597718260337/9765625000000000
1416408340503611/2441406250000000 62141565089781/76293945312500
7683915278704427/9765625000000000 -1205402466072103/1953125000000000
-6512903039890797/78125000000000000 608226969416233/610351562500000
-194449949416609/195312500000000 -7334192014156167/78125000000000000
4808370856094357/4882812500000000 6794951633881959/39062500000000000
7234575265330853/19531250000000000 4535489549739663/4882812500000000
-2148780526238513/4882812500000000 -8769173315704141/9765625000000000
-2342929798167953/2441406250000000 5491196960347283/19531250000000000
-933644366460983/976562500000000 -1431629433389797/4882812500000000
2559718984656533/9765625000000000 2356046348761707/2441406250000000
-176636985849191/305175781250000 7963541415492257/9765625000000000
4863101815748679/4882812500000000 -280505976530833/3125000000000000
-87967445999131/97656250000000 8481678155771939/19531250000000000
4769787359222779/4882812500000000 8356023773847807/39062500000000000
-8890566432686519/9765625000000000 -8080905926098309/19531250000000000
-8179550220339699/9765625000000000 -2667507724148413/4882812500000000
5029257619993261/78125000000000000 -974536924710249/976562500000000
-392236875040627/610351562500000 -7482104751229167/9765625000000000
-2433231743399427/2441406250000000 6387809225650593/78125000000000000
-6601338676658973/9765625000000000 -1439302043584617/1953125000000000
-5659419977469441/9765625000000000 1591708480334823/1953125000000000
114664144150523/122070312500000 418723684555309/1220703125000000
-260958959067707/390625000000000 3633359161714603/4882812500000000
-484748341632437/488281250000000 -1172625155139473/9765625000000000
559564463067911/976562500000000 160070225598363/195312500000000
-632735893530073/7812500000000000 -2433385982082733/2441406250000000
4280549401854289/4882812500000000 -2349202998559541/4882812500000000
-3268807071239809/9765625000000000 575143772690107/610351562500000
975830682446323/976562500000000 -1209581207301007/31250000000000000
-2441395347999853/2441406250000000 7471152262136779/2500000000000000000
4846053506278207/4882812500000000 -478412925875511/3906250000000000
4813248930338643/4882812500000000 -1642550023287159/9765625000000000
-4574334543141143/9765625000000000 345121184810323/390625000000000
-89089817563391/152587890625000 -7928272049427789/9765625000000000
-4601009256423837/4882812500000000 817400105893439/2441406250000000
-3188547515612381/19531250000000000 192692213465719/195312500000000
8805684690943141/9765625000000000 -8444489034705317/19531250000000000
-1549701567757149/2441406250000000 7546007716327989/9765625000000000
-2238993626403129/2441406250000000 -7786642998222953/19531250000000000
-3713639439314293/4882812500000000 -3170290211467347/4882812500000000
8078444135430191/9765625000000000 -2743454573678893/4882812500000000
-236270252721151/244140625000000 -153724844577781/610351562500000
-2425846645502927/156250000000000000 610277998917473/610351562500000
4823436558816139/4882812500000000 -759155895210049/4882812500000000
4620101827039569/4882812500000000 -3160074061120649/9765625000000000
4878375842360559/4882812500000000 -665931077883107/15625000000000000
-1966753938700279/2441406250000000 1446493491912771/2441406250000000
41103952820743/61035156250000 1443819064022697/1953125000000000
-1764349925621177/15625000000000000 2425791663322861/2441406250000000
590046262716367/7812500000000000 4868866400159219/4882812500000000
4829071337495517/9765625000000000 -4244039987382431/4882812500000000
-4552914542661241/4882812500000000 7057282284143127/19531250000000000
1713371248620037/1953125000000000 -1171974982419643/2441406250000000
-4975737307013169/78125000000000000 -974579850439697/976562500000000
5170979141591849/9765625000000000 8284226358438489/9765625000000000
150233484756021/610351562500000 2366293066901913/2441406250000000
-1602723325248037/2441406250000000 -3683336759105763/4882812500000000
4881936348622283/4882812500000000 -73996316261953/3906250000000000
-4925268184716133/19531250000000000 472500965522243/488281250000000
-5296968447339077/9765625000000000 -4102120089311113/4882812500000000
4388348522878521/4882812500000000 -8564349504223801/19531250000000000
-4828921341180917/4882812500000000 -1157516337923567/7812500000000000
1939599472357927/2441406250000000 -2965412864589289/4882812500000000
6744794045287927/39062500000000000 -300592134087429/305175781250000
4853400543644447/4882812500000000 -342481379851593/3125000000000000
-4812348597355613/4882812500000000 -6612274102900299/39062500000000000
1087652354705109/1220703125000000 886706769571737/1953125000000000
-4871703887191071/9765625000000000 8463683174372279/9765625000000000
2992461465332973/4882812500000000 7716743429362799/9765625000000000
975282873870379/1953125000000000 -8460970070801773/9765625000000000
-5688070173004311/9765625000000000 -7938091039261499/9765625000000000
3912161149216279/19531250000000000 -2391928882020033/2441406250000000
2345563024425349/2441406250000000 -2709386870825713/9765625000000000
7652607390750291/9765625000000000 -6066715071903331/9765625000000000
4824879315698181/4882812500000000 -5999453303648813/39062500000000000
-8645914257044301/9765625000000000 4540440320108073/9765625000000000
4816308752234123/4882812500000000 -3212545192358811/19531250000000000
1149855198971863/2441406250000000 4307341406917469/4882812500000000
1198334576492753/1220703125000000 -7443722916572113/39062500000000000
-206704320024549/1220703125000000 -2406149989895023/2441406250000000
7736966260534689/78125000000000000 -194352369712903/195312500000000
764371797396919/1953125000000000 561668919118749/610351562500000
-969597638909177/976562500000000 -291062010446221/2441406250000000
2345956059636239/2441406250000000 5407873630447071/19531250000000000
4751782873218311/4882812500000000 -8988588092715353/39062500000000000
3589046066691/3814697265625 -3308906270020327/9765625000000000
-91616884706803/97656250000000 -6761921622387723/19531250000000000
9003150450068521/19531250000000000 -8666213252279379/9765625000000000
1468591193361857/4882812500000000 -2328363041760039/2441406250000000
-8906902411342419/19531250000000000 8691041594615151/9765625000000000
6402067523017873/9765625000000000 7374344924896367/9765625000000000
2511304812288139/9765625000000000 1179650238023459/1220703125000000
-968290541576899/976562500000000 -5073498753162889/39062500000000000
708835813474819/976562500000000 -1343467313992777/1953125000000000
-239028399654151/244140625000000 3975983045570359/19531250000000000
-6847480214100659/78125000000000000 -2432010573458023/2441406250000000
8281216572845787/19531250000000000 -4422182568003923/4882812500000000
3425147367394363/4882812500000000 -21749841434217/30517578125000
2112760543302957/2441406250000000 978719935982099/1953125000000000
-4179730035129997/4882812500000000 5048451146079733/9765625000000000
6011788687249/6103515625000 -6746765028757713/39062500000000000
-3927854460185747/19531250000000000 4783053979298287/4882812500000000
-7464402724312909/39062500000000000 -1198208949124069/1220703125000000
4665569061946871/4882812500000000 -5761004410149941/19531250000000000
213183072686193/2441406250000000 -4864161779817417/4882812500000000
5839251618910943/9765625000000000 -7827552118745101/9765625000000000
1855726309054009/9765625000000000 2396921352309429/2441406250000000
3878399496058893/39062500000000000 -4858685720566201/4882812500000000
2384787605338593/4882812500000000 1065206728397699/1220703125000000
-345099127803939/390625000000000 -1143843620040709/2441406250000000
570085572218071/976562500000000 7928913902641677/9765625000000000
5252282967001047/9765625000000000 -1029114875110947/1220703125000000
-8635568968253847/9765625000000000 -912017110259587/1953125000000000
-8012230926555797/9765625000000000 -5583152086426433/9765625000000000
-4643093413767407/4882812500000000 6044556508047187/19531250000000000
2496972204243221/4882812500000000 -4196068126400357/4882812500000000
3700762649462509/4882812500000000 6370624372068873/9765625000000000
-7544890049524373/19531250000000000 36030229569243/39062500000000
2299582877570649/2441406250000000 3279958699064259/9765625000000000
2323646440452871/2441406250000000 -9363590534867/30517578125000
-920043438044007/976562500000000 3274055413679089/9765625000000000
-4435293629819327/4882812500000000 408412944331609/976562500000000
-3976311644246667/4882812500000000 5667734509655377/9765625000000000
-2424959303784799/2441406250000000 -4526525626439231/39062500000000000
1107174506487127/1953125000000000 25140532152029/30517578125000
6498841871354149/9765625000000000 3644601691946567/4882812500000000
-4874842694807483/4882812500000000 -1784746589331813/31250000000000000
7183651620350829/9765625000000000 -264613169855337/390625000000000
8591181333180469/9765625000000000 -4643170785254023/9765625000000000
805647128431111/2441406250000000 -2304646867090437/2441406250000000
1833208944186771/2441406250000000 -6449569839290291/9765625000000000
-8765065280251037/9765625000000000 8611866760131119/19531250000000000
5327875366082431/312500000000000000 4882102792024701/4882812500000000
2266965766476629/2441406250000000 -7250183737973403/19531250000000000
-7198463024027549/19531250000000000 2269539658217499/2441406250000000
4835247467890937/4882812500000000 2719528883937171/19531250000000000
4527096300836267/4882812500000000 731820414376187/1953125000000000
-4020034412042227/4882812500000000 1385747202428401/2441406250000000
176823969902339/195312500000000 1658946210608013/3906250000000000
1564619007560857/4882812500000000 -144542061323127/152587890625000
-294343610502969/1220703125000000 -2369369501230943/2441406250000000
2329644015094083/2441406250000000 5841770912182741/19531250000000000
239765194335153/244140625000000 7362254195347619/39062500000000000
368272343352433/488281250000000 -320615127876509/488281250000000
-5619707034556013/19531250000000000 4676327481370007/4882812500000000
-2430347703074969/2441406250000000 -7427483299881551/78125000000000000
-7725605040093811/19531250000000000 8969179914113903/9765625000000000
4707952967056761/4882812500000000 -259000908889347/976562500000000
-8985185149014387/19531250000000000 -4335436644679167/4882812500000000
-1439556717683351/4882812500000000 3645143250358/3814697265625
-336411233645827/781250000000000 2203466383960303/2441406250000000
-4729647410431121/4882812500000000 -4853523723083571/19531250000000000
-1644189312862673/2441406250000000 57751852996691/78125000000000
-392897276735547/488281250000000 -289914313264029/488281250000000
1437537609135571/3906250000000000 1135036596189537/1220703125000000
4056656596806537/4882812500000000 1358804177001073/2441406250000000
-524679655062417/1220703125000000 -8817536631775017/9765625000000000
-829632297306403/1953125000000000 442041253511133/488281250000000
4871403830645401/4882812500000000 5337448173609739/78125000000000000
328117479394919/488281250000000 -7232081272139781/9765625000000000
1144250872628153/1953125000000000 -7914207487352587/9765625000000000
5738161478590671/9765625000000000 987744704540373/1220703125000000
-7396701045731393/78125000000000000 2430439380978149/2441406250000000
-1914381952072897/2441406250000000 6060503238664759/9765625000000000
-859664791720563/1220703125000000 -433327983535799/610351562500000
-8286790637078529/156250000000000000 4875940574421541/4882812500000000
3321415012746853/19531250000000000 2405845514300793/2441406250000000
8739230097558033/9765625000000000 -435812906446801/976562500000000
1769384881373519/1953125000000000 -516892157813701/1220703125000000
-6388897713420337/39062500000000000 -301066310967697/305175781250000
179174419584987/488281250000000 90843845464169/97656250000000
-4526557365121801/4882812500000000 -7323536119026471/19531250000000000
3885155250906851/19531250000000000 -299077069606101/305175781250000
341632164768847/390625000000000 -2367598817247107/4882812500000000
603194751248301/610351562500000 -5964416095007541/39062500000000000
1421293242753817/9765625000000000 -4830821802724857/4882812500000000
8794208499941173/9765625000000000 849219135445909/1953125000000000
-2261105333110513/2441406250000000 -3683188075824007/9765625000000000
4002746684459479/4882812500000000 -1398202139374427/2441406250000000
5436694851841769/312500000000000000 4882073502804833/4882812500000000
-6584597758879469/9765625000000000 7211830835119781/9765625000000000
581324573385793/1220703125000000 4293581926108021/4882812500000000
-4325605620408707/4882812500000000 -4530339469331127/9765625000000000
1093686003447569/1220703125000000 -8674996460137513/19531250000000000
303491935124517/305175781250000 -8195610308143251/78125000000000000
-6871694413664781/78125000000000000 -4863887752195547/4882812500000000
4835665347281377/9765625000000000 8484325093354631/9765625000000000
2376634341339293/2441406250000000 8938168905714771/39062500000000000
4768046620652633/4882812500000000 -526210350867231/2441406250000000
923225107535829/976562500000000 -3183232904166879/9765625000000000
-2834744271648869/9765625000000000 934514079909869/976562500000000
-2596742875770373/4882812500000000 8270135270306541/9765625000000000
-4865593951131039/9765625000000000 -1693439424878753/1953125000000000
1131274855676117/4882812500000000 4749955274639039/4882812500000000
971052045539221/976562500000000 1657544497939099/15625000000000000
-8023700937050701/9765625000000000 44533245047463/78125000000000
4533095303296409/4882812500000000 7258545178078907/19531250000000000
-3454892799761107/19531250000000000 -2402906580791333/2441406250000000
7980309602892767/39062500000000000 2389914980257517/2441406250000000
-4884192087728441/78125000000000000 2436630512519529/2441406250000000
-4859893903635429/4882812500000000 -7560557110705637/78125000000000000
4876562978162717/9765625000000000 8460884419529543/9765625000000000
5705175972152577/19531250000000000 2334927373366223/2441406250000000
4761567370972023/4882812500000000 8650860144428009/39062500000000000
3001177309712461/4882812500000000 -481449514906277/610351562500000
47455085249939/781250000000000 974759247025837/976562500000000
-966408066579213/7812500000000000 605663838020207/610351562500000
-7644119557921149/9765625000000000 6077406340276449/9765625000000000
-4466271133973401/4882812500000000 -986696517171339/2441406250000000
-358085737507643/610351562500000 7908332973300283/9765625000000000
-5931303485976963/9765625000000000 -3879016324980553/4882812500000000
-2334699726866757/2441406250000000 -2855567650488719/9765625000000000
36153741991827/38146972656250 -3115410223342203/9765625000000000
-262617210737743/305175781250000 -6217968553909/12207031250000
5530478066923479/312500000000000000 -1220511946356613/1220703125000000
-5571545687951607/19531250000000000 4679927918846399/4882812500000000
-296387266530313/305175781250000 -4653484714509217/19531250000000000
4232000342361737/4882812500000000 -2435576115091949/4882812500000000
-3159067130749691/4882812500000000 7446382416602887/9765625000000000
1274208048109313/2441406250000000 -8330050014421299/9765625000000000
2377815256444977/2441406250000000 -8857399473981189/39062500000000000
-1724789037132107/1953125000000000 -4582030235097481/9765625000000000
7754685620310163/9765625000000000 -2967839389639363/4882812500000000
481367931786947/488281250000000 -6549989116922677/39062500000000000
2441297474570907/2441406250000000 5899776426414391/625000000000000000
-471762241197807/488281250000000 -1007459120967903/3906250000000000
6123759939019649/9765625000000000 -3803517971887443/4882812500000000
-4808676384769763/9765625000000000 -8499650761483239/9765625000000000
-8922818804305091/9765625000000000 7937439442582091/19531250000000000
3443001090490803/4882812500000000 1731155784514741/2441406250000000
8658313015107751/312500000000000000 4880937980577829/4882812500000000
648290081903021/1220703125000000 827463048732813/976562500000000
-5101973935250221/19531250000000000 -4713276385160111/4882812500000000
5943122371564463/9765625000000000 484311399523023/610351562500000
-5701915386213043/19531250000000000 2335051817850379/2441406250000000
-6659122067664607/39062500000000000 240566957247771/244140625000000
2381499714437817/4882812500000000 4262665483038617/4882812500000000
2871060818140107/4882812500000000 7899080373992129/9765625000000000
-8355863456063277/9765625000000000 31590011242833/61035156250000
-6017860059673221/9765625000000000 1538217045059829/1953125000000000
-4788495692432653/4882812500000000 -1910148594963413/9765625000000000
4508932806332077/4882812500000000 3747736841422351/9765625000000000
3143468027243987/19531250000000000 -4819156664579621/4882812500000000
218230452694237/390625000000000 -8099512336472347/9765625000000000
-233851222811227/390625000000000 -62578429579111/78125000000000
749272271966569/1953125000000000 -901843712636377/976562500000000
-786530344348273/2441406250000000 1155620449689089/1220703125000000
-818462154522621/976562500000000 5327232095755161/9765625000000000
8608835653298891/9765625000000000 -184414230839661/390625000000000
-6890057999481291/19531250000000000 -4568895020449993/4882812500000000
-8443471306864983/19531250000000000 8805928668412091/9765625000000000
5358670172687981/19531250000000000 4695439147079617/4882812500000000
-4695272901537117/4882812500000000 -2680500169929091/9765625000000000
308520051318561/488281250000000 3784626230368793/4882812500000000
1422392318036801/9765625000000000 -4830740930080367/4882812500000000
733326688694253/1220703125000000 7807065874587151/9765625000000000
3578256507359611/4882812500000000 -830584819483193/1220703125000000
-6867061218897163/78125000000000000 121597832823223/122070312500000
7678110787337523/78125000000000000 1214793481650639/1220703125000000
-7371667475630217/9765625000000000 -6405150292488117/9765625000000000
226643500465313/244140625000000 453799748573649/1220703125000000
37901209248709/38146972656250 8853866720766609/78125000000000000
2419230598657461/4882812500000000 -8482730980215207/9765625000000000
-7960641542152727/9765625000000000 11047786929114/19073486328125
-6681090667450587/9765625000000000 71225317924127/97656250000000
-793955245531627/2441406250000000 2308700835022129/2441406250000000
-8586629465935511/9765625000000000 4651583177301363/9765625000000000
7047174588078561/9765625000000000 -845066213805211/1220703125000000
-295300994164687/305175781250000 2464120580300573/9765625000000000
-2259765028564603/2441406250000000 3696325728537421/9765625000000000
-7466694056034999/39062500000000000 4792780029187737/4882812500000000
-4858021166445623/78125000000000000 -2436681604467269/2441406250000000
283968985771059/1220703125000000 4748857099563931/4882812500000000
-7225439850406269/9765625000000000 3284830688512957/4882812500000000
-299454498788359/305175781250000 -188209534077517/976562500000000
5092635516390797/9765625000000000 4166308172045727/4882812500000000
397784196575901/488281250000000 -2831718772336467/4882812500000000
