3000
-6502307423436723/19531250000000000 -115106900846157/122070312500000
-6827225053116403/9765625000000000 1396516089627681/1953125000000000
-4850965479451689/9765625000000000 -2118896610824149/2441406250000000
8995852757102691/39062500000000000 -2375784031297721/2441406250000000
-8409503561734389/19531250000000000 -8814050947318103/9765625000000000
8739254114813479/19531250000000000 4366743380936299/4882812500000000
-231424552954769/244140625000000 6221161854226751/19531250000000000
-1488479438660353/7812500000000000 -2396685235534903/2441406250000000
8887479475443333/625000000000000000 -1220579701117523/1220703125000000
-8625540708296319/19531250000000000 8761703231279051/9765625000000000
-6768139144923569/9765625000000000 -351993338557629/488281250000000
-1961132761518739/2441406250000000 -5816421950631777/9765625000000000
487562961407489/488281250000000 -8472073367746637/156250000000000000
2269374422023299/2441406250000000 7201796265734729/19531250000000000
-2165435434751437/4882812500000000 -1750554074027037/1953125000000000
3693904372686667/4882812500000000 -798315742501149/1220703125000000
2324304821292797/2441406250000000 2988167532797639/9765625000000000
-800543812927761/1220703125000000 1474472465255859/1953125000000000
8731031519133173/39062500000000000 4759280399358419/4882812500000000
239476313302079/244140625000000 7599141244341983/39062500000000000
8076215475138177/39062500000000000 -2388656174446879/2441406250000000
5672062481707573/78125000000000000 1217481644918629/1220703125000000
-225965487551029/244140625000000 -7394806052344099/19531250000000000
2430702952783849/2441406250000000 3653736992989099/39062500000000000
3747457768705963/4882812500000000 156512125583943/244140625000000
488057909993109/488281250000000 2362672898403799/78125000000000000
854443713295831/976562500000000 -295539930423619/610351562500000
1006517343707731/2441406250000000 -8897089244785259/9765625000000000
1006385365376307/1220703125000000 -5526978868010481/9765625000000000
7879144534204817/19531250000000000 279241442476209/305175781250000
-3370605370985101/4882812500000000 -7065657037598879/9765625000000000
-397934520336307/488281250000000 -353700740002839/610351562500000
5290300982475711/39062500000000000 -483782560558721/488281250000000
-4861433440165293/4882812500000000 -1825695777500281/19531250000000000
-457030972353773/610351562500000 -6472622371174019/9765625000000000
3192719435633003/4882812500000000 -7388748342036703/9765625000000000
-8938110316521439/39062500000000000 4753270404119957/4882812500000000
4813393944589453/4882812500000000 -6563397385358717/39062500000000000
-151480335544317/610351562500000 4730041777673073/4882812500000000
-1451094665044127/3906250000000000 1133350662494967/1220703125000000
-664591976900827/1220703125000000 -8191443823400381/9765625000000000
6711248003713413/9765625000000000 1418824610348689/1953125000000000
5132232724065893/9765625000000000 8308286159410507/9765625000000000
-4746982754926837/4882812500000000 -914947040070309/3906250000000000
-5091529621289249/39062500000000000 -2420578469380381/2441406250000000
3979984529383023/4882812500000000 5657413209596077/9765625000000000
4874539446971387/4882812500000000 909177893692807/15625000000000000
2027081102020817/2441406250000000 -5442656238814473/9765625000000000
-5857179710238711/9765625000000000 3907072992746391/4882812500000000
-4026784953935747/4882812500000000 -1104670871882693/1953125000000000
-234796720220597/244140625000000 -5351721935402147/19531250000000000
-1631263927942163/1953125000000000 1074092762762931/1953125000000000
4572714705899121/4882812500000000 6849394867998393/19531250000000000
-8044401657381583/9765625000000000 -692087350151489/1220703125000000
-6121856859613547/9765625000000000 -304342702179047/390625000000000
-310554358001779/610351562500000 8407006914860207/9765625000000000
-2405721869246233/2441406250000000 6654283728139743/39062500000000000
-2405160505043709/2441406250000000 6706031625659109/39062500000000000
4721912179664089/4882812500000000 -38848203155039/152587890625000
8739413071087917/78125000000000000 -4852165384913253/4882812500000000
787532661584123/976562500000000 5774656901881507/9765625000000000
-108210073881111/152587890625000 -6885175884073323/9765625000000000
-1218978637506777/1220703125000000 8302456025415681/156250000000000000
-4276442452895973/9765625000000000 4389745766775511/4882812500000000
304316402194647/305175781250000 -2929452242200089/39062500000000000
64244621108581/156250000000000 -8901959747063527/9765625000000000
-4795551585768839/4882812500000000 918990151408719/4882812500000000
-2666596789990933/4882812500000000 327229528934209/390625000000000
5632279729488169/9765625000000000 -7977772664686659/9765625000000000
259191916661527/3906250000000000 -4872051770820823/4882812500000000
2184025866312421/2441406250000000 1091098296588049/2441406250000000
4568560262713447/4882812500000000 -6893608675997661/19531250000000000
3991303522059809/9765625000000000 -2228184909228501/2441406250000000
-883582113912041/976562500000000 4158809497692567/9765625000000000
-674498307646579/976562500000000 -882756999926359/1220703125000000
-1611663505903751/1953125000000000 -1379106373573023/2441406250000000
-14824718847719/61035156250000 -4736593212542871/4882812500000000
3815103892992883/4882812500000000 6094863475362447/9765625000000000
-961923291095431/1953125000000000 -4249559423982337/4882812500000000
725718945576779/19531250000000000 -304965041291289/305175781250000
-769976770669271/1953125000000000 -8974732639826549/9765625000000000
-8998119685930911/9765625000000000 -47436262761019/122070312500000
1994518586119841/4882812500000000 8913754207914589/9765625000000000
-2376014858056581/2441406250000000 -1796046493711761/7812500000000000
-124900691347033/781250000000000 -4820007860312871/4882812500000000
-7610594707205223/9765625000000000 -382458534533917/610351562500000
-8095733147737409/19531250000000000 4443596736900791/4882812500000000
8855183708612261/156250000000000000 2437482382823291/2441406250000000
882896398608409/1220703125000000 -134876305402217/195312500000000
6445495091584577/9765625000000000 -3668208849867471/4882812500000000
-7537721465784787/9765625000000000 6208879669060453/9765625000000000
-4614418464478333/19531250000000000 -4744581572680971/4882812500000000
-975839342082381/976562500000000 1503007571757761/39062500000000000
-237768511451549/244140625000000 8866338662612307/39062500000000000
-2347084069357373/4882812500000000 8563423213067327/9765625000000000
7702340397422893/9765625000000000 -3001723839848211/4882812500000000
-4877730089260191/4882812500000000 -7127247474136821/156250000000000000
8924370906766327/9765625000000000 3965228311092283/9765625000000000
582817353714181/610351562500000 5800123545678117/19531250000000000
7884130418648267/9765625000000000 180082227264473/305175781250000
3890722271407527/4882812500000000 -5900555267745471/9765625000000000
2400754488616321/2441406250000000 -3549353635152399/19531250000000000
-4043533904610831/4882812500000000 1094838177808497/1953125000000000
-3702235567526823/4882812500000000 1591800059107267/2441406250000000
-6611378415639627/9765625000000000 3593643940551131/4882812500000000
3911782377524359/4882812500000000 -5844592899782199/9765625000000000
123265477077427/244140625000000 8429497440418611/9765625000000000
534565672086271/610351562500000 -4713040892112551/9765625000000000
-1767969107606063/3906250000000000 -1741628138915611/1953125000000000
-11730961512279/12207031250000 2700655201794453/9765625000000000
4467237718974487/19531250000000000 148543036850173/152587890625000
1219812201317873/1220703125000000 5968579610500439/156250000000000000
-2311735823391333/2441406250000000 3140297974112029/9765625000000000
878252490700649/1220703125000000 -6782512487686537/9765625000000000
-5200835775958361/9765625000000000 8265515039738091/9765625000000000
-1220425315312237/1220703125000000 6666670240087999/312500000000000000
-3810133095198509/4882812500000000 -1526822166055143/2441406250000000
-8749251686972629/9765625000000000 -8675949875058431/19531250000000000
-8350281189475669/9765625000000000 -1265904708531457/2441406250000000
-8628667080281953/9765625000000000 182925278989137/390625000000000
971457237955787/2441406250000000 111990349052523/122070312500000
6799773168818481/39062500000000000 -2404132177677549/2441406250000000
-6540244194033687/1250000000000000000 -1220686415981691/1220703125000000
4299699046285517/39062500000000000 2426571248665307/2441406250000000
-4860727414463973/4882812500000000 -7422118941600507/78125000000000000
-3749729287775113/4882812500000000 6255042183249541/9765625000000000
2342349471143153/2441406250000000 5507019128781473/19531250000000000
-5258592367138083/78125000000000000 -4871738825596997/4882812500000000
4520283588676027/4882812500000000 -3692638183251877/9765625000000000
1079084881838303/1220703125000000 -4565554071419809/9765625000000000
7395192488759331/9765625000000000 6377974576213249/9765625000000000
8094685927430233/78125000000000000 1214133050228151/1220703125000000
2423900598846051/2441406250000000 4669433937847441/39062500000000000
4590727873297779/9765625000000000 -861931837409153/976562500000000
-8391071527864307/9765625000000000 -999146640986997/1953125000000000
-1332631890107071/2441406250000000 8182475638102413/9765625000000000
-522657803185979/976562500000000 8249261404362553/9765625000000000
-857660998355783/1220703125000000 -6949112087323397/9765625000000000
502792944538327/976562500000000 -4185909612404241/4882812500000000
1217852141736641/1220703125000000 5336341435214253/78125000000000000
473378690058933/488281250000000 957703750424771/3906250000000000
8525488857245459/19531250000000000 8786150555099251/9765625000000000
292729525797533/305175781250000 -1104194371324823/3906250000000000
-304451359823409/305175781250000 5379820132858837/78125000000000000
-468878074674687/610351562500000 -48843241109881/76293945312500
-1163325506829147/3906250000000000 -1165313414607307/1220703125000000
4882309943214027/4882812500000000 8966880603540593/625000000000000000
4118601039680851/9765625000000000 -8854634781658971/9765625000000000
-6620282485610027/9765625000000000 -448692943149139/610351562500000
352463097048023/7812500000000000 304865047466543/305175781250000
2622276334494099/4882812500000000 4118922763989201/4882812500000000
8993756124414617/9765625000000000 3805230927970019/9765625000000000
4869884066176461/4882812500000000 -5681399087562763/78125000000000000
-60722930068889/61035156250000 1578423472834857/15625000000000000
-8406851640065367/9765625000000000 4969132433589917/9765625000000000
-859365817213893/1953125000000000 8769531996961551/9765625000000000
1045386431472147/1220703125000000 2521216621486367/4882812500000000
-1130571779782447/2441406250000000 2163855801179601/2441406250000000
-3547230785794257/4882812500000000 3355445076658193/4882812500000000
8842250255386713/9765625000000000 -8290245367113957/19531250000000000
4125263582731169/9765625000000000 8851532749395271/9765625000000000
-558476972174033/610351562500000 1969893420832967/4882812500000000
-4253352898231639/19531250000000000 -4765623750397243/4882812500000000
4832654251524219/4882812500000000 -5584611974380409/39062500000000000
-499624830061231/976562500000000 -839076483756121/976562500000000
3109683224570443/4882812500000000 -7529071165284977/9765625000000000
-4566157429330889/4882812500000000 6919033736842253/19531250000000000
-2410329956208473/2441406250000000 6212740040774243/39062500000000000
-6159918108274787/9765625000000000 -7577785991961859/9765625000000000
-7616020293641373/9765625000000000 6112582639725027/9765625000000000
1129139796254891/1220703125000000 -3710822571005873/9765625000000000
-5388679336417403/19531250000000000 -586661520654099/610351562500000
5830968773749149/9765625000000000 7833724197352581/9765625000000000
4813027526558381/4882812500000000 6580572321602747/39062500000000000
8496139409171093/9765625000000000 4814877649593483/9765625000000000
-1707315172408459/1953125000000000 4742816061394521/9765625000000000
-515360983688729/610351562500000 41856604049479/78125000000000
958632854036763/2441406250000000 8981302826383613/9765625000000000
-1692114396205883/4882812500000000 143132528392031/152587890625000
8254754569773171/9765625000000000 41743183306257/78125000000000
1381972252240523/15625000000000000 194547061182361/195312500000000
226086870080841/610351562500000 -113386728857171/122070312500000
-122612749436753/152587890625000 2906399544785561/4882812500000000
7244792957466343/78125000000000000 -2430886179398547/2441406250000000
-6698800568416523/9765625000000000 7105878030560859/9765625000000000
2387982153580619/4882812500000000 -8518074698976693/9765625000000000
-7200382891568247/9765625000000000 -659711435822029/976562500000000
-773989187686711/976562500000000 1190991274107943/1953125000000000
2441064487381459/2441406250000000 -5228680120686009/312500000000000000
7768656139881411/19531250000000000 2239969685700229/2441406250000000
8073789673619063/9765625000000000 -5493755723254101/9765625000000000
5128521724182201/9765625000000000 -831057739060387/976562500000000
1281691176948651/4882812500000000 -2355797404122871/2441406250000000
-536099537674469/610351562500000 2334113149633147/4882812500000000
2439399686383969/2441406250000000 -1266724604732583/31250000000000000
2080111247951711/78125000000000000 1220270362008167/1220703125000000
-698849360591227/1953125000000000 -4559541394719863/4882812500000000
-4771006395542881/4882812500000000 415568215116639/1953125000000000
-1046565130322541/4882812500000000 2384667657040977/2441406250000000
2085974681011363/2441406250000000 507412906058741/976562500000000
-3950877553550233/9765625000000000 -178614667032109/195312500000000
96385933217361/97656250000000 392504014215879/2441406250000000
-1730318942483557/1953125000000000 -4529607110190643/9765625000000000
6211315257579151/9765625000000000 7535714591967337/9765625000000000
-2440143374519533/2441406250000000 -5025035033250527/156250000000000000
628209679266651/1953125000000000 4623344206646237/4882812500000000
-1661140625777743/7812500000000000 -4771160435668351/4882812500000000
-7170912685822641/19531250000000000 -2270902002147247/2441406250000000
-4673931334101633/4882812500000000 -2825755682474461/9765625000000000
-4825025351124953/4882812500000000 1198386404363761/7812500000000000
-48768801948617/48828125000000 7699806135538793/156250000000000000
-33389890680551/39062500000000 5068247395493667/9765625000000000
96428876221319/97656250000000 -3086843013540141/19531250000000000
-7934678443851467/9765625000000000 -711603708548777/1220703125000000
3051790877554259/4882812500000000 7623235625332029/9765625000000000
-4791219203375919/4882812500000000 -1882632683619479/9765625000000000
4904865202208303/19531250000000000 -1181583987028023/1220703125000000
2300290997464101/2441406250000000 6544008824075581/19531250000000000
-6737636086459131/9765625000000000 7069065822799267/9765625000000000
-5855256700828177/9765625000000000 -976948378626269/1220703125000000
4695945771767719/4882812500000000 -1337890585501347/4882812500000000
4286382097707389/4882812500000000 -1169271827101151/2441406250000000
2325298344528493/4882812500000000 2146790949247813/2441406250000000
-3283525234271747/4882812500000000 1806953233073349/2441406250000000
-3324423533215907/4882812500000000 -7152640374562813/9765625000000000
2423697944388187/9765625000000000 -2365020083358087/2441406250000000
-4576712580713821/4882812500000000 6806537873182911/19531250000000000
-475613765290529/1220703125000000 -4496945924782163/4882812500000000
-600317791122759/610351562500000 -56430621850747/312500000000000
4844970289994083/4882812500000000 2426918372688793/19531250000000000
168545771862761/390625000000000 8809803254478293/9765625000000000
3075415910596393/19531250000000000 964380038599087/976562500000000
-7806895320403053/9765625000000000 2933420234849327/4882812500000000
426849750084047/1953125000000000 4764777379688233/4882812500000000
-1065504579735301/1220703125000000 -1191328854595347/2441406250000000
-8607556773219133/19531250000000000 -4383061807674441/4882812500000000
6518082041160759/9765625000000000 3636001861431131/4882812500000000
-6139701788463189/9765625000000000 -759417497753159/976562500000000
-8510817220192001/9765625000000000 -478888524451237/976562500000000
942410367589993/976562500000000 -1024007933290709/3906250000000000
3313438197731567/4882812500000000 7173000828096881/9765625000000000
-285496361405941/390625000000000 266607798552421/390625000000000
4878894176270057/4882812500000000 3129197802964591/78125000000000000
-4403846888742231/9765625000000000 217907038982711/244140625000000
4437080328349551/39062500000000000 -4851209939943097/4882812500000000
-1205761106719163/1220703125000000 6093145612730741/39062500000000000
4801459316708179/9765625000000000 531483110880171/610351562500000
-1793220931611851/4882812500000000 -454160947248719/488281250000000
-969204336252853/1953125000000000 -42392070457027/48828125000000
8279075610080919/19531250000000000 4422433108631091/4882812500000000
6684904808891641/78125000000000000 2432452239843003/2441406250000000
-2993547533822311/4882812500000000 771505828180257/976562500000000
2414068108435181/2441406250000000 182167261997903/1220703125000000
946280094499247/1953125000000000 -4271454120363679/4882812500000000
-1320332052746463/2441406250000000 4107158505842877/4882812500000000
4820589530356901/4882812500000000 -1243246835637393/7812500000000000
-8849032462380381/9765625000000000 -4130624180479653/9765625000000000
-3965855393895503/4882812500000000 -2848481859669497/4882812500000000
-217004759755331/244140625000000 1789825753765979/3906250000000000
-1211460766504229/1220703125000000 -959550414314743/7812500000000000
1016611221118157/3906250000000000 4714553711579683/4882812500000000
1400148810968877/15625000000000000 -303948051222203/305175781250000
-114941426712477/244140625000000 2153906061105983/2441406250000000
8314531680891753/19531250000000000 -1104568442116697/1220703125000000
4882546814309439/4882812500000000 6519858431084419/625000000000000000
6082306868742097/9765625000000000 7640220860359843/9765625000000000
4383511910273747/4882812500000000 -8603888648879137/19531250000000000
-1233772290037627/2441406250000000 526680074492237/610351562500000
-2415877488957641/2441406250000000 -5634191298404509/39062500000000000
610295962814287/610351562500000 527243555198209/39062500000000000
-4472246759255681/4882812500000000 3919625918111731/9765625000000000
6106561513002771/9765625000000000 476303056954921/610351562500000
-4796866693214427/4882812500000000 -7296806261092989/39062500000000000
-4483003501631073/4882812500000000 -193508075142093/488281250000000
245407951136923/390625000000000 7597813342657281/9765625000000000
1315318040856723/39062500000000000 -976008723290101/976562500000000
-2440997730577781/2441406250000000 -5716539117557579/312500000000000000
-310088633702163/781250000000000 -2240859475503183/2441406250000000
2338084626845937/2441406250000000 -2810906630240881/9765625000000000
-586872123044719/610351562500000 -5365145331127179/19531250000000000
-8809704722543313/39062500000000000 -2378507286086629/2441406250000000
-4480740994442667/625000000000000000 -610335877111061/610351562500000
4482683245361501/4882812500000000 1935822520767731/4882812500000000
-2433159957918969/2441406250000000 3207874180827413/39062500000000000
5452727971871357/9765625000000000 1012694343272847/1220703125000000
63726117539259/122070312500000 -8329280645902699/9765625000000000
-7231114606869957/9765625000000000 -1640853687546077/2441406250000000
-1252631674685571/2441406250000000 2095561587048561/2441406250000000
1530944947784559/3906250000000000 -1123045030079047/1220703125000000
-4301909036818213/4882812500000000 -4619712782889449/9765625000000000
313856110648441/976562500000000 -924753295865921/976562500000000
4807825148880681/4882812500000000 6819619921123853/39062500000000000
819428430058171/1953125000000000 -8864584470855643/9765625000000000
-7736483861564809/19531250000000000 -1793367067898391/1953125000000000
5857318687627139/9765625000000000 -976755226440129/1220703125000000
1003289715273051/9765625000000000 4856975431990889/4882812500000000
2048089266081911/2441406250000000 -1328832132249639/2441406250000000
382886310957649/1953125000000000 4788068072371571/4882812500000000
2232110270656473/2441406250000000 7912110078785103/19531250000000000
-4674920398802253/4882812500000000 352400444719749/1220703125000000
4956377525668027/39062500000000000 -2421673965908781/2441406250000000
8091986049594593/39062500000000000 955379070063019/976562500000000
7043768336764799/156250000000000000 -4877848509502749/4882812500000000
2287791646963259/2441406250000000 -1363734972609399/3906250000000000
-7480753253718191/78125000000000000 303773517863199/305175781250000
-4476190794326527/4882812500000000 -1950788015890683/4882812500000000
3467690094087129/4882812500000000 -6875167873303531/9765625000000000
73428903004039/76293945312500 -66276495837473/244140625000000
5908957827524813/19531250000000000 4653989847130049/4882812500000000
-4569945198947563/4882812500000000 -3439452740639049/9765625000000000
7986170939337563/9765625000000000 1405091308605627/2441406250000000
2161789263778827/4882812500000000 -4378187420516263/4882812500000000
-243581632253151/244140625000000 5283714613641557/78125000000000000
6800965991589211/9765625000000000 1752039761639843/2441406250000000
1162334565767139/1220703125000000 186476859561503/610351562500000
-1480315093425299/3906250000000000 -2259308547317807/2441406250000000
-7229172891838161/9765625000000000 6565553361334997/9765625000000000
4417803181176839/4882812500000000 -8318531565164663/19531250000000000
955323630349121/1953125000000000 -8517708064558177/9765625000000000
6873111396072741/9765625000000000 -6937418206926841/9765625000000000
97541135308713/97656250000000 -3792209846501037/78125000000000000
454744848999467/7812500000000000 -974906753331989/976562500000000
-1447703438613903/2441406250000000 -1572690785905897/1953125000000000
-1200091270609367/1220703125000000 3574024030073383/19531250000000000
4603075018469169/4882812500000000 6515898445496287/19531250000000000
2406692918761781/2441406250000000 -3281888942140113/19531250000000000
-1127039663086483/1220703125000000 -7502920471853357/19531250000000000
-2194189429039713/2441406250000000 8564100801011407/19531250000000000
-8212603154163329/9765625000000000 -105679858199851/195312500000000
-549626111596031/610351562500000 2123245324279131/4882812500000000
33484972659911/38146972656250 -1169551852451081/2441406250000000
-3670416864873/3814697265625 5320749884754163/19531250000000000
-5793308796611819/9765625000000000 -3930807958541257/4882812500000000
1170674009576861/1220703125000000 5534207401933567/19531250000000000
-702186804507287/2441406250000000 -935298726107539/976562500000000
8053091712531693/9765625000000000 -2762025774236111/4882812500000000
1088427819391609/2441406250000000 -4370715895371599/4882812500000000
-4879856753213541/4882812500000000 1358963799899217/39062500000000000
1155226710964931/1220703125000000 6310724650024413/19531250000000000
7096029442056177/78125000000000000 4862629332774489/4882812500000000
4825192312992951/4882812500000000 -5983321099402797/39062500000000000
2427374411618031/2441406250000000 -334562577708257/3125000000000000
51720219117383/305175781250000 -240608929371789/244140625000000
3022391217487501/4882812500000000 3834971869337593/4882812500000000
-4521712551267223/4882812500000000 -58970135477219/156250000000000
-3552889378687553/9765625000000000 4548197684342507/4882812500000000
-7057666164528259/19531250000000000 2276438675845223/2441406250000000
4701477957686141/4882812500000000 -131831821786229/488281250000000
-874345541308139/19531250000000000 -1219479343365077/1220703125000000
1339750790458861/2441406250000000 8163854282877833/9765625000000000
-3865900849696571/1250000000000000000 2441394574042877/2441406250000000
-7911571247807679/9765625000000000 5724899303174497/9765625000000000
-4458308491629811/4882812500000000 -7965267908732527/19531250000000000
2286923103436573/2441406250000000 6837296291404533/19531250000000000
5568714158889273/19531250000000000 -4680138547489047/4882812500000000
4547193505437319/4882812500000000 1423210822727803/3906250000000000
8731213414987833/312500000000000000 1220226568929397/1220703125000000
-8036666481178687/9765625000000000 69349008093713/122070312500000
1133241133708623/1220703125000000 -1814962929673487/4882812500000000
-3985026478566923/39062500000000000 242866867321951/244140625000000
6497427683353713/19531250000000000 4604706560018841/4882812500000000
-5236036028114047/9765625000000000 8243261390549051/9765625000000000
-1665456631658979/1953125000000000 -5101351472130027/9765625000000000
2392113775412491/2441406250000000 7809838521591869/39062500000000000
1699605169902863/4882812500000000 -4577466567501691/4882812500000000
980801977329907/1220703125000000 -5813879121690839/9765625000000000
1018682675141699/1953125000000000 1041517611354781/1220703125000000
-6886777380196519/9765625000000000 -3461926088041113/4882812500000000
-6728818822659143/9765625000000000 -442341200727611/610351562500000
514441536768799/610351562500000 5255188615439587/9765625000000000
7948612862096107/9765625000000000 -5673357489982923/9765625000000000
