3000
-355676155073029/610351562500000 7936121008088047/9765625000000000
-2441307835188369/2441406250000000 2805891345662233/312500000000000000
5232316860311999/9765625000000000 -8245622591043067/9765625000000000
-124585497918979/610351562500000 -956001651619623/976562500000000
-4867503293785207/4882812500000000 6181667765051861/78125000000000000
-938686792736097/976562500000000 -673337868147697/2441406250000000
-1605633293401239/3906250000000000 17387702024221/19073486328125
-779740893709517/976562500000000 5879442618848607/9765625000000000
3402863361023053/4882812500000000 -7003535923050053/9765625000000000
1451390091783961/4882812500000000 -1165528976249293/1220703125000000
-369384085775313/4882812500000000 -4868820525274287/4882812500000000
1113285781325551/3906250000000000 2340154227656397/2441406250000000
-162059948538659/195312500000000 340661490819143/610351562500000
-6589498558212071/19531250000000000 -1149130505727967/1220703125000000
2440523841787863/2441406250000000 84011844202791/3125000000000000
-406343560507759/4882812500000000 -2432937669823773/2441406250000000
-7458281445149381/39062500000000000 -239649234570593/244140625000000
6439277756328479/9765625000000000 -293675013897957/390625000000000
-1263158236378049/1953125000000000 7448369847650049/9765625000000000
2776496436277969/9765625000000000 -4681305885646673/4882812500000000
-5519555390906263/39062500000000000 1208455486409621/1220703125000000
6671339671063517/9765625000000000 178291647718561/244140625000000
-6975639199741149/9765625000000000 -6834317039445833/9765625000000000
7526752116659713/9765625000000000 1244434557780899/1953125000000000
608461798131553/610351562500000 -1228605334102883/15625000000000000
838051037941399/1953125000000000 -4410475968808769/4882812500000000
1777124478216197/4882812500000000 -284245757025563/305175781250000
-1137873224772073/1953125000000000 -7937162260486747/9765625000000000
-4108406317007749/4882812500000000 -1055488925154751/1953125000000000
5633447057143237/19531250000000000 4675294113855727/4882812500000000
1854132889178713/4882812500000000 -2258542070641039/2441406250000000
-3781849624547949/4882812500000000 -6177206918167073/9765625000000000
-6619137088938959/19531250000000000 4593859697740103/4882812500000000
-282805403529079/610351562500000 -8654064605532029/9765625000000000
-898392527304383/1220703125000000 -206610591794747/305175781250000
2407322890818209/2441406250000000 6504368538276533/39062500000000000
-8908253536352951/9765625000000000 -8002612216690283/19531250000000000
5171854429156013/9765625000000000 1656735988674651/1953125000000000
-4742787964684923/4882812500000000 -4643826408807453/19531250000000000
5392313258020899/9765625000000000 4070945509583647/4882812500000000
-3339981395076341/9765625000000000 4588353624154553/4882812500000000
-598446647575093/610351562500000 1919375888718753/9765625000000000
953303177330159/1953125000000000 266355169118497/305175781250000
4677694411051381/4882812500000000 -1400368846759641/4882812500000000
964848450735877/976562500000000 3016075829207733/19531250000000000
59234369130287/488281250000000 -4846750134010411/4882812500000000
5949538155668533/19531250000000000 465075748062039/488281250000000
4877065760492331/4882812500000000 -7578494405972741/156250000000000000
-4821884920267011/4882812500000000 6151598040745401/39062500000000000
-4834062241636373/4882812500000000 -550607027425857/3906250000000000
-314757452409899/390625000000000 -5783361737423473/9765625000000000
-4871545943160763/4882812500000000 -2652069788887637/39062500000000000
4811893439669773/9765625000000000 849782990921141/976562500000000
8220371537890067/9765625000000000 5271899412893981/9765625000000000
-3154607558247819/4882812500000000 1490788197624437/1953125000000000
-1487503519107609/3906250000000000 -4514927038298639/4882812500000000
-3427034107038499/4882812500000000 -869529152018173/1220703125000000
-4850911263585633/4882812500000000 891586017619269/7812500000000000
2403950703421803/2441406250000000 -1704044567759331/9765625000000000
-3260244424793227/4882812500000000 726984572071813/976562500000000
7624471952703/7629394531250 1402995437354759/39062500000000000
2371163157922061/2441406250000000 -4651363712647833/19531250000000000
-2440025438690953/2441406250000000 5254371188261251/156250000000000000
-1412308760109119/1953125000000000 -6745519312373293/9765625000000000
-2328912611141219/4882812500000000 -8583245064618309/9765625000000000
1638887689624059/15625000000000000 -4855878687348961/4882812500000000
5705129134855423/19531250000000000 1167464580761453/1220703125000000
-242228196808427/244140625000000 -2439862876577877/19531250000000000
762377923504551/1220703125000000 -476680191831393/610351562500000
-2385254174164427/4882812500000000 -4260565741164831/4882812500000000
-4616822276803889/4882812500000000 -3179188559719983/9765625000000000
-7775653073455387/39062500000000000 -2392548756630991/2441406250000000
-1045102788055159/2441406250000000 -8825621464747643/9765625000000000
-8467760675857383/9765625000000000 -4864613116891037/9765625000000000
1910049505635547/2441406250000000 760291944512183/1220703125000000
-4468924373696287/9765625000000000 2170773862341611/2441406250000000
23749113957779/24414062500000 4527323905307983/19531250000000000
-6777444280824999/9765625000000000 -109857952341247/152587890625000
-4872452287655947/4882812500000000 -508655613909659/7812500000000000
-7362112124026891/9765625000000000 6416130976989267/9765625000000000
1561072066860363/4882812500000000 -4626544273237269/4882812500000000
5896612675498829/19531250000000000 -2327484175287391/2441406250000000
-889864858211589/976562500000000 8045243328236097/19531250000000000
4359676555653663/9765625000000000 2184614553684311/2441406250000000
-8577777252872541/156250000000000000 975089824335913/976562500000000
529276602866563/15625000000000000 2440005179366111/2441406250000000
1633280494224623/15625000000000000 -4856063178388289/4882812500000000
1598420066397983/78125000000000000 1220447603585861/1220703125000000
-29245835753531/2500000000000000 305154898726227/305175781250000
294476901469391/305175781250000 -5126240981317699/19531250000000000
-4808749100722573/4882812500000000 6777799036058091/39062500000000000
4074506331665933/9765625000000000 8875011537673583/9765625000000000
-8158993605268849/9765625000000000 -5366400561811151/9765625000000000
-2435777711901001/2441406250000000 530191000708951/7812500000000000
1518787910662321/2441406250000000 -1911477899418417/2441406250000000
-2441256452268899/2441406250000000 6923424251506983/625000000000000000
8171111526456993/9765625000000000 5347931194660853/9765625000000000
2284431389289701/2441406250000000 3445200035218831/9765625000000000
-4100147240621777/4882812500000000 5303074774271197/9765625000000000
-358464500864491/781250000000000 -1735393982860901/1953125000000000
-7753539905465569/19531250000000000 896315158714909/976562500000000
-7493721340553129/9765625000000000 -1565478603150719/2441406250000000
-4426256071537393/4882812500000000 4123161456617781/9765625000000000
-514103083817699/610351562500000 5263660756371253/9765625000000000
37802236824197/39062500000000 -2460561385859493/9765625000000000
1474939024360409/4882812500000000 581839926233139/610351562500000
-5317568774578263/19531250000000000 1174589670524167/1220703125000000
-506277506742711/976562500000000 4175396396070181/4882812500000000
929912394054547/976562500000000 -745558749319893/2441406250000000
5665565380491501/78125000000000000 -4869956122235349/4882812500000000
2141610135919039/9765625000000000 4763951554811243/4882812500000000
-2436342165326197/2441406250000000 -5029330267197073/78125000000000000
869094557043203/976562500000000 -8907277189447487/19531250000000000
7768656017032793/39062500000000000 2392637543345063/2441406250000000
4799099780103393/9765625000000000 -2126265401784849/2441406250000000
-4530722280024983/4882812500000000 7282212335757829/19531250000000000
3188147139019111/4882812500000000 1479328265402673/1953125000000000
-8346545274470419/9765625000000000 633721814238123/1220703125000000
-4743579228065059/4882812500000000 578859658558521/2441406250000000
-1845563056504311/9765625000000000 4794823475506983/4882812500000000
-8843773114703921/39062500000000000 4756026741385673/4882812500000000
-4752757390902511/9765625000000000 -2132761250466261/2441406250000000
8479438919774897/9765625000000000 -4844228240538603/9765625000000000
5232591387070559/19531250000000000 -1176079480763137/1220703125000000
705407142370717/976562500000000 -6753333102243877/9765625000000000
-4828455844825141/4882812500000000 -2906192188359689/19531250000000000
-4842350424474681/4882812500000000 627296004089079/4882812500000000
-385446364463759/488281250000000 5994987213438693/9765625000000000
-2295647508617383/2441406250000000 830943435931631/2441406250000000
-7028707310813807/156250000000000000 -4877869725617587/4882812500000000
182917442235349/1220703125000000 -1206920597517021/1220703125000000
-2919574195397083/4882812500000000 -3913814562256077/4882812500000000
1492948557544783/2441406250000000 -7726907875277421/9765625000000000
5332239915112531/19531250000000000 4697319342256421/4882812500000000
-2440103813081757/2441406250000000 -2551557864733357/78125000000000000
5608772568218367/9765625000000000 7994316851277921/9765625000000000
-5231971181270159/39062500000000000 -302426040945897/305175781250000
7710947013023963/9765625000000000 -2996194578250961/4882812500000000
8834449295037219/39062500000000000 951259497949763/976562500000000
-2973036106913331/39062500000000000 -2434324825026077/2441406250000000
-3304751511304923/9765625000000000 459472657209199/488281250000000
7926242129799719/9765625000000000 -5704569864627219/9765625000000000
4397169798114831/78125000000000000 -609384040536231/610351562500000
6845686753516623/9765625000000000 6964481639960869/9765625000000000
-4262837846364207/39062500000000000 970730111741159/976562500000000
-3354819121840549/39062500000000000 -486477147284069/488281250000000
7732301545127649/9765625000000000 2982404418243843/4882812500000000
1113056461757749/1220703125000000 8019519104969209/19531250000000000
-6942012063876421/19531250000000000 912795424872811/976562500000000
-327834209424937/610351562500000 -2059334886712379/2441406250000000
1045342345027011/1220703125000000 2521509075385437/4882812500000000
700375895131427/19531250000000000 1219918030302169/1220703125000000
-6114529480757093/9765625000000000 -7614457358839/9765625000000
595654992454459/19531250000000000 -976108244115969/976562500000000
118582269312313/122070312500000 4635602325900819/19531250000000000
6711868418755711/9765625000000000 1418707213908983/1953125000000000
6253637584841523/9765625000000000 7500629880088903/9765625000000000
6808287411758163/9765625000000000 -7001046647432107/9765625000000000
-4887231817542369/19531250000000000 -4727477470359467/4882812500000000
1143215063713603/19531250000000000 609305112883949/610351562500000
3603826410921221/9765625000000000 -4538167770162637/4882812500000000
-4100065031417167/19531250000000000 -954802588628469/976562500000000
129736185476343/610351562500000 -954246159637047/976562500000000
4752858277044329/4882812500000000 -1790425099725737/7812500000000000
2000887974086137/2441406250000000 -2797793268057193/4882812500000000
-4589826350047131/9765625000000000 -269368702284703/305175781250000
5429817330566399/9765625000000000 -8116927706793117/9765625000000000
-2353799994588569/2441406250000000 5063621494062/19073486328125
-4882401856422937/4882812500000000 324222663060897/25000000000000000
-3126418223572639/39062500000000000 973429637718269/976562500000000
-548438067315483/1220703125000000 -8724519216842697/9765625000000000
-831246961912503/4882812500000000 601442100269057/610351562500000
-6588069057051737/9765625000000000 901082489115023/1220703125000000
-1768037971195023/7812500000000000 237806541446403/244140625000000
1202527712686123/2441406250000000 8498839052728031/9765625000000000
-6130480158626997/39062500000000000 1205576285010277/1220703125000000
1006245777325833/1220703125000000 -5528605205647853/9765625000000000
-88866926876139/97656250000000 -1012241470590597/2441406250000000
-2405000029051897/4882812500000000 4249450878692049/4882812500000000
-99176367072001/195312500000000 8412939568107231/9765625000000000
3321588246442983/4882812500000000 -3578953678276387/4882812500000000
-134830118888561/488281250000000 4692967271802127/4882812500000000
5331246517414031/9765625000000000 8182007223853189/9765625000000000
-8268330257319291/9765625000000000 2598179477851911/4882812500000000
3924439444145963/4882812500000000 -1452638372013797/2441406250000000
-5917218800840333/9765625000000000 310751227327859/390625000000000
193748472327711/610351562500000 2315134758295921/2441406250000000
785896047785861/976562500000000 -5796910543391313/9765625000000000
954224997825887/976562500000000 2076751548222269/9765625000000000
1211925049476347/1953125000000000 765822260723197/976562500000000
-4855600265525047/4882812500000000 128696341145869/1220703125000000
6899549516187467/9765625000000000 1727781238219669/2441406250000000
931017944478577/976562500000000 5895079421522163/19531250000000000
7782825490411879/625000000000000000 -2441216953996987/2441406250000000
4270569207883839/4882812500000000 -4734594618689397/9765625000000000
461069986446809/488281250000000 -803633105022153/2441406250000000
-5778873910341341/19531250000000000 -4664187649599849/4882812500000000
-4894764819885957/78125000000000000 -2436609793844511/2441406250000000
77062991543881/152587890625000 8428671148523321/9765625000000000
8898497763413553/19531250000000000 4346596830546169/4882812500000000
-1074827338710827/9765625000000000 -1213286972910423/1220703125000000
-1862730005227657/2441406250000000 -6312782467550911/9765625000000000
-593310406829927/610351562500000 4583020180769653/19531250000000000
608703612586759/610351562500000 -2868558156914843/39062500000000000
918705308281013/2441406250000000 -1130978009741497/1220703125000000
1266000163136479/1953125000000000 7436297554165327/9765625000000000
-1197688369947683/1220703125000000 -1509893988144487/7812500000000000
4720930423659937/9765625000000000 1709739717917169/1953125000000000
-1636875013126929/2441406250000000 -3622763955291473/4882812500000000
-5093422667737609/19531250000000000 4713854394828323/4882812500000000
7723564861522371/9765625000000000 -1195223451417883/1953125000000000
-2652710485403393/4882812500000000 -1639755347155771/1953125000000000
8280230357074227/9765625000000000 -5177375481304347/9765625000000000
-1769957521119671/39062500000000000 -39022380201923/39062500000000
-7825861122981077/39062500000000000 18686790758624/19073486328125
1000054516569473/39062500000000000 -488121206325509/488281250000000
-1370022889665941/4882812500000000 -4686672080693041/4882812500000000
-7517958562218717/19531250000000000 2253296285511733/2441406250000000
-8792716235972597/9765625000000000 1699673984470617/3906250000000000
2938342215722567/4882812500000000 3899743957423211/4882812500000000
6288024978252571/9765625000000000 -1494365062673733/1953125000000000
-783992306433047/976562500000000 -5822631534452797/9765625000000000
-4876650583125139/4882812500000000 122614232719423/2441406250000000
-3644074999726779/4882812500000000 6500023171196399/9765625000000000
6742127228113299/9765625000000000 3532391260908051/4882812500000000
-4904940264552579/9765625000000000 8444465207566189/9765625000000000
7239525922230253/9765625000000000 -655413579825603/976562500000000
976496404196909/976562500000000 7271509683117461/625000000000000000
-45584954197541/156250000000000 -58379915084657/61035156250000
8346227536843119/9765625000000000 -63378719742743/122070312500000
4370162473220969/9765625000000000 2183304714164347/2441406250000000
-1582517330416173/1953125000000000 2861747897436841/4882812500000000
1765522191003849/15625000000000000 606442710080307/610351562500000
-3780424609071179/9765625000000000 -4502105657793751/4882812500000000
-4825973075121733/4882812500000000 742860544352933/4882812500000000
7411102428120579/39062500000000000 -958825605574961/976562500000000
4844599063070569/4882812500000000 -4877493311951257/39062500000000000
2386010470663857/2441406250000000 -4040040919193/19073486328125
-1187718813696443/1953125000000000 1938113324382969/2441406250000000
-2333580653370843/4882812500000000 1715634424666027/1953125000000000
67553622639171/78125000000000 2452695976277689/4882812500000000
-4601247000933797/9765625000000000 2153426886340449/2441406250000000
1338177192234457/2441406250000000 -2041995661044011/2441406250000000
-7492632087096179/9765625000000000 -6263217707220607/9765625000000000
-7894611413929817/19531250000000000 4466156325532819/4882812500000000
-474456935995531/488281250000000 4614619375384289/19531250000000000
147026425012059/152587890625000 -5224994984396907/19531250000000000
901173503539873/4882812500000000 -299933223210509/305175781250000
-4830574158627569/4882812500000000 -2849312080220921/19531250000000000
450916207262123/488281250000000 1873316661162887/4882812500000000
-4589376499935881/4882812500000000 -33343552612117/97656250000000
3908317585498213/9765625000000000 -2237360125397653/2441406250000000
-964624960347483/976562500000000 -3044536239289437/19531250000000000
8442779622179731/19531250000000000 1761218892738227/1953125000000000
-8962593870175283/9765625000000000 1939029574227881/4882812500000000
-4092557888761013/39062500000000000 1213985026556851/1220703125000000
-4831507852228857/4882812500000000 564773814694499/3906250000000000
3267032707825067/19531250000000000 48140174480917/48828125000000
1192188430742331/1220703125000000 -419684803598599/1953125000000000
-4721942041524871/4882812500000000 -4972116276413783/19531250000000000
-312279889377419/1562500000000000 -4784300008281509/4882812500000000
-1675450027383263/3906250000000000 8821726116611697/9765625000000000
182056681018313/244140625000000 -6506613210817051/9765625000000000
5455155857076077/9765625000000000 -2024980034093447/2441406250000000
7343161076887569/9765625000000000 3218905755047373/4882812500000000
-298242595770667/305175781250000 -8279147981507177/39062500000000000
-6367015755905639/9765625000000000 -3702314884118933/4882812500000000
298527951378853/390625000000000 6298261311194601/9765625000000000
-86024113890177/488281250000000 961287534364141/976562500000000
888472519212077/31250000000000000 -976167728498899/976562500000000
-4766994344743911/4882812500000000 -1057176819333369/4882812500000000
7004598261333949/9765625000000000 -6804633336039673/9765625000000000
2341657911227399/2441406250000000 55258097213723/195312500000000
-8824083540911231/9765625000000000 -4183656451436293/9765625000000000
-4554586409374501/4882812500000000 -1408000124931207/3906250000000000
8474298500700827/9765625000000000 -1213303768683999/2441406250000000
291454787801901/488281250000000 7835118014909829/9765625000000000
-882767319691081/976562500000000 2088038407762623/4882812500000000
7098313901110807/9765625000000000 -3353407647525203/4882812500000000
4827313627860497/4882812500000000 183524700045487/1220703125000000
-8608065519837007/78125000000000000 606635309307753/610351562500000
1497320535516661/2441406250000000 -771336055577247/976562500000000
4650996226603473/4882812500000000 2973275641629283/9765625000000000
-8425096254228227/19531250000000000 8810327458010421/9765625000000000
-309385833886507/4882812500000000 -2436500477936881/2441406250000000
-2204736026015707/2441406250000000 -1677791716753447/3906250000000000
7346691938320131/9765625000000000 -201055683566959/305175781250000
1215369535982757/1953125000000000 7644563683805077/9765625000000000
1161094998602803/2441406250000000 343621107868857/390625000000000
5195927523775219/9765625000000000 4134300690815199/4882812500000000
8277708167955753/9765625000000000 5181407060517791/9765625000000000
-748341324022067/976562500000000 3137114833597703/4882812500000000
8920188429657713/9765625000000000 1987314143512901/4882812500000000
-2337463717210181/2441406250000000 -2819156890320297/9765625000000000
-2425454903619521/2441406250000000 2229015754770091/19531250000000000
151997224408963/152587890625000 -6867447761698433/78125000000000000
-1219543904606113/1220703125000000 -3403924171769739/78125000000000000
4882487540906291/4882812500000000 1802632187751593/156250000000000000
402244519065459/2441406250000000 963216596569711/976562500000000
8939143181598369/9765625000000000 15727250653313/39062500000000
6110118185601753/39062500000000000 4822708915264809/4882812500000000
4584822651776303/4882812500000000 6718641722152073/19531250000000000
-971464444504371/976562500000000 -3986206110087947/39062500000000000
-147891151553623/152587890625000 1202140664527661/4882812500000000
605719623200147/1220703125000000 -42392826892389/48828125000000
8806187891713019/19531250000000000 -8716661938184063/9765625000000000
8727594462505227/9765625000000000 -4381384089380101/9765625000000000
1924489468654841/4882812500000000 -8975120766918483/9765625000000000
8621295176476819/9765625000000000 917402880324289/1953125000000000
4753137434947331/4882812500000000 8942634724629421/39062500000000000
-7729042105441923/78125000000000000 -97177170135373/97656250000000
-4567734947333077/4882812500000000 -3451176820198201/9765625000000000
-7172281883098147/19531250000000000 4541668877955837/4882812500000000
2186094488363719/2441406250000000 -8695581831656189/19531250000000000
-485478528204089/488281250000000 -8358645255749487/78125000000000000
-2894615248252967/4882812500000000 -1966154907092627/2441406250000000
-4261296243615681/4882812500000000 -4767897748191811/9765625000000000
4664222616041109/4882812500000000 -1444605585676203/4882812500000000
957607322715179/1953125000000000 2127823668500307/2441406250000000
504183981580969/3906250000000000 -193678777717237/195312500000000
1446856044437309/2441406250000000 3932974479558333/4882812500000000
-2082132079944143/2441406250000000 -637414794150273/1220703125000000
4812061322958173/4882812500000000 -6625641024969783/39062500000000000
-8560621612828133/9765625000000000 2349637697742189/4882812500000000
-8218920505889057/9765625000000000 -5274161294319823/9765625000000000
-5377403056789753/9765625000000000 -8151746316308747/9765625000000000
-495260635586959/1953125000000000 4723223322360881/4882812500000000
4880223751211211/4882812500000000 -1271825101692303/39062500000000000
4416866678548873/19531250000000000 4756318266963591/4882812500000000
-6124278576231673/19531250000000000 2318279731568249/2441406250000000
-1112231512189191/1220703125000000 804876628841939/1953125000000000
-311845435339191/610351562500000 1049345423212589/1220703125000000
4605308676592969/4882812500000000 1622649038903289/4882812500000000
8900116428815739/9765625000000000 1004843246299801/2441406250000000
1628134773199367/2441406250000000 7276968201484031/9765625000000000
1142179016691501/1220703125000000 -1378391273664873/3906250000000000
-233221165155503/244140625000000 721978732297581/2441406250000000
-142701522649737/152587890625000 -6915957147357769/19531250000000000
1217502161301403/31250000000000000 -609888164238931/610351562500000
-72394815541857/76293945312500 -6164003564351543/19531250000000000
-4869681658712957/4882812500000000 2862820460464827/39062500000000000
-4866590748213297/4882812500000000 -6362940694962819/78125000000000000
7827708775091999/9765625000000000 -1459760403563131/2441406250000000
4646955292386283/4882812500000000 -1199377017146983/3906250000000000
-1466466126104173/9765625000000000 2413722601367207/2441406250000000
-365306000902861/488281250000000 -6479818047010933/9765625000000000
-4490370963141317/19531250000000000 -4752014672588073/4882812500000000
-2070253236185649/2441406250000000 -323507729390071/610351562500000
4704042512383947/4882812500000000 -1047310292691757/3906250000000000
962484108704079/976562500000000 6608922078325887/39062500000000000
-794642956906147/976562500000000 -5676415131451411/9765625000000000
-2304987874038651/2441406250000000 -6437367800330039/19531250000000000
-4782493058023287/4882812500000000 1575506976784049/7812500000000000
-4694551418480837/4882812500000000 1342775070291303/4882812500000000
-4624536536693411/9765625000000000 4300613138304023/4882812500000000
-4504650541058253/625000000000000000 -488268567412481/488281250000000
773933513551547/1220703125000000 944003726680421/1220703125000000
8124953471218031/19531250000000000 -8880524444719497/9765625000000000
4369798818219157/4882812500000000 -136168499111147/305175781250000
8481139005044509/9765625000000000 4841251162430807/9765625000000000
-962350347613053/976562500000000 6640015042788513/39062500000000000
1527679599653887/4882812500000000 4637677538483847/4882812500000000
-227530400953629/244140625000000 7081044631305281/19531250000000000
-8424472964879881/19531250000000000 -8810476460250433/9765625000000000
140108628438753/244140625000000 -199935532140743/244140625000000
152759821315651/1220703125000000 -1211107161392573/1220703125000000
6175587929967501/9765625000000000 7565021173788261/9765625000000000
307549693299699/1953125000000000 -2410948481593999/2441406250000000
6414546497890753/9765625000000000 920436588553077/1220703125000000
-581985303276729/1220703125000000 8584299067128207/9765625000000000
303982908242923/1562500000000000 -2394757784704493/2441406250000000
-4745778285119597/9765625000000000 4267464707209431/4882812500000000
4726731751408473/156250000000000000 -2440288894658201/2441406250000000
-802887317856777/1220703125000000 -7356034036721761/9765625000000000
-8782988233646893/9765625000000000 2134628148428037/4882812500000000
1750921151705671/2441406250000000 6805573713419023/9765625000000000
-7656847988846379/9765625000000000 -6061362100743047/9765625000000000
734248970750253/976562500000000 -6438577213627589/9765625000000000
1725089148529979/1953125000000000 4579204885264229/9765625000000000
-1093555818574777/1220703125000000 -2169799220374143/4882812500000000
1619494024704053/9765625000000000 -4815201728499359/4882812500000000
-6588392578642681/39062500000000000 601607544880019/610351562500000
1626833180798163/500000000000000000 610348331795407/610351562500000
-121962700615723/122070312500000 655940397584859/15625000000000000
-8895629608474233/9765625000000000 -4029293425584883/9765625000000000
-6990613845545251/19531250000000000 911867650244501/976562500000000
4660275358200719/4882812500000000 -5829156365586237/19531250000000000
-1652700388374697/9765625000000000 4812380208038719/4882812500000000
639054432462597/1220703125000000 -4160241438637279/4882812500000000
-6698140493268467/19531250000000000 4586697072069789/4882812500000000
218813968340001/390625000000000 1617933387722599/1953125000000000
1047354432970959/7812500000000000 967747101372371/976562500000000
-8482473645391247/39062500000000000 -4766298595190971/4882812500000000
963353391822341/2441406250000000 -8973217679297391/9765625000000000
843345685296441/1953125000000000 1101040935163189/1220703125000000
-6873552426819143/19531250000000000 -4570448580269971/4882812500000000
-7059218251855109/9765625000000000 -6747952972072397/9765625000000000
-1588810624568569/1953125000000000 5679740453759823/9765625000000000
3308010502079829/4882812500000000 -143660290565129/195312500000000
1127951873254823/1953125000000000 498280425607457/610351562500000
576323636426799/610351562500000 -1286067156016197/3906250000000000
-4756308490748771/4882812500000000 -2208517557989877/9765625000000000
-2434140356001233/2441406250000000 -6022907083880557/78125000000000000
1191740612383839/1220703125000000 8458565040955381/39062500000000000
-3254910078728397/78125000000000000 -4878572883578583/4882812500000000
-8473516235231/38146972656250 -4760827542415227/4882812500000000
8558817246071817/9765625000000000 -4702560896891037/9765625000000000
43964373218761/78125000000000 -2018142689339063/2441406250000000
-183759020795071/305175781250000 1559354184932931/1953125000000000
-7043228766701869/39062500000000000 -4802785381275353/4882812500000000
89710535930343/152587890625000 -7899550905483441/9765625000000000
8516700436227987/9765625000000000 -1194603629875277/2441406250000000
1476654025755597/1953125000000000 3195886177812021/4882812500000000
1633473918404689/9765625000000000 -4814021047900513/4882812500000000
7138212770812827/9765625000000000 -3332167090619469/4882812500000000
119255183256917/122070312500000 -8340666395748981/39062500000000000
-4882099291128597/4882812500000000 -5340999097222403/312500000000000000
2801282571271381/9765625000000000 -4677612841945029/4882812500000000
-583069184274919/610351562500000 1154829524109183/3906250000000000
26049994925019/305175781250000 243249541304009/244140625000000
-669653695935689/4882812500000000 48366746673387/48828125000000
4652603215142443/4882812500000000 -5926403607723599/19531250000000000
-130301764142901/195312500000000 -7274686061524889/9765625000000000
1411778536519831/1953125000000000 6748293542531557/9765625000000000
895452835726677/1953125000000000 -867879813772341/976562500000000
3557059146999743/9765625000000000 -4547382815020373/4882812500000000
-4349575654173013/4882812500000000 -8875178455699161/19531250000000000
7276942979638469/9765625000000000 -6512567275024143/9765625000000000
991312198790619/9765625000000000 1214397560039763/1220703125000000
-8081607359545817/9765625000000000 -548224900262291/976562500000000
4870854069298421/78125000000000000 2436656585980781/2441406250000000
-8567151594661129/312500000000000000 -61012215661777/61035156250000
-3340112434653583/9765625000000000 -917665955369913/976562500000000
8939470915309833/19531250000000000 135666843144919/152587890625000
-183352754356941/195312500000000 6729591463063153/19531250000000000
-1392308047101991/3906250000000000 -228105884168911/244140625000000
2062821575065177/2441406250000000 1305845177264397/2441406250000000
-8277615325971077/9765625000000000 -1036311075997429/1953125000000000
8882165755478963/9765625000000000 -63420108324167/152587890625000
-468025443363613/1220703125000000 1127416650466481/1220703125000000
-1792448229251173/1953125000000000 -1939437114021963/4882812500000000
-713916072717707/3906250000000000 2400285863803463/2441406250000000
1732455943479447/9765625000000000 2402681159201733/2441406250000000
-2260950595437623/4882812500000000 1731124966726389/1953125000000000
-7006799645837583/9765625000000000 -6802366526710783/9765625000000000
7528573067898689/9765625000000000 6219969389147789/9765625000000000
-4856574814318737/4882812500000000 1011017275977371/9765625000000000
-1563664178341751/1953125000000000 1462901442230803/2441406250000000
6757351138619929/39062500000000000 961839744915763/976562500000000
8541973009703171/9765625000000000 4733088710570249/9765625000000000
-70850359105411/76293945312500 -181131613024849/488281250000000
8182199190930729/9765625000000000 5330951888786609/9765625000000000
4878929871713161/4882812500000000 6229835172034469/156250000000000000
-4714027993728417/4882812500000000 -1018170275582967/3906250000000000
-4781896368160897/4882812500000000 -790068365376413/3906250000000000
