3000
-4490495779809143/4882812500000000 -1534104155352699/3906250000000000
4784353480701923/4882812500000000 7804899719951897/39062500000000000
-2046648521383251/2441406250000000 -2662100153982803/4882812500000000
4711986256339113/4882812500000000 5121005261044067/19531250000000000
7478106977828417/39062500000000000 4792501992497881/4882812500000000
7057951476233739/9765625000000000 843659741466411/1220703125000000
2364916745075921/19531250000000000 -4846886212761753/4882812500000000
93949910672911/122070312500000 -779395629856859/1220703125000000
4110278890099123/19531250000000000 -4773463980748843/4882812500000000
-5800428602402737/19531250000000000 4662515111174763/4882812500000000
-909867829678109/1953125000000000 -8641235152080181/9765625000000000
8940237153141693/9765625000000000 3929324533073071/9765625000000000
-2271223881706377/2441406250000000 3582192751275521/9765625000000000
4001764480211361/4882812500000000 -699452417747043/1220703125000000
821933036196719/2441406250000000 4597777968344059/4882812500000000
8112909911250841/9765625000000000 -5435818651551289/9765625000000000
8343375772883859/19531250000000000 -882974811751381/976562500000000
-2397420810883499/2441406250000000 184537446858579/976562500000000
2312256967088567/2441406250000000 -783538254132779/2441406250000000
-2417146999893277/2441406250000000 -5493032292111001/39062500000000000
-8957881168460529/19531250000000000 -347117323989593/390625000000000
-5681152997575187/9765625000000000 3971521505001813/4882812500000000
-8974468394660901/9765625000000000 -962624948833189/2441406250000000
-4877998444357929/4882812500000000 -1734157307704169/39062500000000000
701679831728037/1220703125000000 -3995520558086777/4882812500000000
-7280691695806559/9765625000000000 -6508376147030719/9765625000000000
2174162080357959/2441406250000000 -1776997000063279/3906250000000000
915852028084251/1953125000000000 -2156354101935923/2441406250000000
-4724696251809393/4882812500000000 4930076248164147/19531250000000000
-1039616765150869/1220703125000000 -2559103283580429/4882812500000000
-5574940078996539/9765625000000000 -8017947041245849/9765625000000000
-1952373319695793/4882812500000000 -8950999124275743/9765625000000000
-73420176608969/488281250000000 4827297968514791/4882812500000000
8384823558919961/9765625000000000 500621269288529/976562500000000
7185601300652849/9765625000000000 6613211442913427/9765625000000000
8315515530664207/9765625000000000 -1024102203882159/1953125000000000
1049787585273071/1220703125000000 -996714147431313/1953125000000000
-60457494075973/78125000000000 3092586293166041/4882812500000000
-1216430196395443/1220703125000000 -261241655514341/3125000000000000
8594893199768417/9765625000000000 -2318148103832001/4882812500000000
2408570876191449/2441406250000000 6384998656754997/39062500000000000
487327821207961/488281250000000 4879800070039831/78125000000000000
-8856828649647831/19531250000000000 2175956373188571/2441406250000000
-55815986294487/97656250000000 -320532527847921/390625000000000
-7488729856552993/19531250000000000 4509633103826683/4882812500000000
1011737251084549/1953125000000000 -8353270318253923/9765625000000000
-2433889180096417/2441406250000000 6125968252106897/78125000000000000
-935834053046763/976562500000000 558171807114327/1953125000000000
-6773706504030927/9765625000000000 -219828439494129/305175781250000
-8206326470742389/19531250000000000 4430899544802477/4882812500000000
7900603288670279/9765625000000000 5740026072734981/9765625000000000
-7842133947933189/9765625000000000 5819653493404811/9765625000000000
709398599451851/3906250000000000 2400809001799881/2441406250000000
-7855577263491807/9765625000000000 5801494419366063/9765625000000000
4605211065293937/4882812500000000 1622926047067619/4882812500000000
-5367845145733333/156250000000000000 609991284148581/610351562500000
-4538386317592841/4882812500000000 1441090152337147/3906250000000000
4859836333459581/4882812500000000 -946253078499371/9765625000000000
-3976318413217581/4882812500000000 -5667715513983767/9765625000000000
-8405037949914651/9765625000000000 -1243049895949463/2441406250000000
7800505383717137/9765625000000000 5875333811727209/9765625000000000
-7917296368507889/39062500000000000 4781467028510987/4882812500000000
6940770059869603/39062500000000000 1201278866566703/1220703125000000
-4842092088540559/4882812500000000 5034295922961571/39062500000000000
-840271910765271/3906250000000000 4768505429259073/4882812500000000
-2184465906453047/39062500000000000 -304698218456657/305175781250000
6083327195345507/9765625000000000 1909852119193309/2441406250000000
2620597958921397/9765625000000000 470371921936041/488281250000000
6083676435384137/9765625000000000 3819565180428813/4882812500000000
8314833541513647/9765625000000000 640202297343687/1220703125000000
610318159500091/610351562500000 1634676380892929/156250000000000000
1555535816474779/1953125000000000 -738189717021357/1220703125000000
461631154819029/610351562500000 255540152389843/390625000000000
-6454914840259727/9765625000000000 7328131142768921/9765625000000000
-7640316996234147/78125000000000000 4859406624172441/4882812500000000
-422471698465737/488281250000000 1224093982268497/2441406250000000
1670357246336549/2441406250000000 178055360692961/244140625000000
975662635260299/976562500000000 -1676538607096763/39062500000000000
298568690754019/610351562500000 8517438364167441/9765625000000000
1575324462731131/2441406250000000 -746063516294417/976562500000000
596938742895789/610351562500000 8144152033456907/39062500000000000
-8252085950131067/9765625000000000 -2611058650828933/4882812500000000
-4882611346680569/4882812500000000 2836541387360217/312500000000000000
4867620023369051/4882812500000000 -384880784468293/4882812500000000
4986056608852553/19531250000000000 188840929370679/195312500000000
-1055875250351261/156250000000000000 -4882701011472769/4882812500000000
-479777270954313/488281250000000 226830737792443/1220703125000000
1180581103582467/1220703125000000 -2483151252727321/9765625000000000
8690445757798711/39062500000000000 -4760440924268397/4882812500000000
235458596039269/610351562500000 -2252423688021089/2441406250000000
4141448116492009/4882812500000000 -2586554737205661/4882812500000000
620629519918347/1220703125000000 8409271524751951/9765625000000000
4764745030520841/4882812500000000 4269075224042233/19531250000000000
7416464235951283/9765625000000000 -3176613364791211/4882812500000000
5512973519869061/9765625000000000 4030339768860919/4882812500000000
-29946049186223/30517578125000 -7524474611063233/39062500000000000
-2441287180645633/2441406250000000 6172622154323839/625000000000000000
-615629128239417/1220703125000000 2108190594654991/2441406250000000
5048865911243497/9765625000000000 4179604785470403/4882812500000000
-8782377781391343/9765625000000000 1067627982537359/2441406250000000
-4882693629976993/4882812500000000 -1744429863251301/250000000000000000
-813314797484843/1953125000000000 -4439324488180317/4882812500000000
2684268059261631/39062500000000000 -152227199569051/152587890625000
1345094553368881/3906250000000000 -458419664871157/488281250000000
560799326515933/3906250000000000 1208057792761701/1220703125000000
8647562569698013/9765625000000000 2268650107651183/4882812500000000
-7911766539765741/78125000000000000 -2428854775954301/2441406250000000
-189632128126079/195312500000000 292258757261889/1220703125000000
-3742757809928147/4882812500000000 -6271721258594999/9765625000000000
-5285017001330143/9765625000000000 -2052986040750709/2441406250000000
4852388776709537/4882812500000000 -544225201382269/4882812500000000
-4872245264153797/4882812500000000 642133930226867/9765625000000000
1407984675159989/2441406250000000 -319120536757781/390625000000000
7350899123519263/9765625000000000 -160724363656519/244140625000000
4843931343635781/9765625000000000 4239804263723971/4882812500000000
3302828520909753/9765625000000000 -4595072235615293/4882812500000000
-5363504694815179/9765625000000000 -4080448781363409/4882812500000000
6771787247885071/39062500000000000 -4808881437830977/4882812500000000
-2181006513971033/2441406250000000 8776970096082079/19531250000000000
867774943594279/7812500000000000 970519536263873/976562500000000
2430883392694737/2441406250000000 7245750372999827/78125000000000000
-4695924728505527/4882812500000000 -5351857777432493/19531250000000000
-1804065040116679/312500000000000000 152585347907979/152587890625000
4649149546723177/4882812500000000 1492402895454149/4882812500000000
1480814674014141/19531250000000000 -973751655279369/976562500000000
6203576810678269/19531250000000000 2314982995741123/2441406250000000
4875356964709241/4882812500000000 -4315623763170401/78125000000000000
966696608607017/1953125000000000 -4242784266060357/4882812500000000
-179495057283919/488281250000000 -2270463077833491/2441406250000000
-8578978292845807/9765625000000000 -4665679274393541/9765625000000000
-37680088998383/1562500000000000 2440696252207499/2441406250000000
-7606061618429193/1250000000000000000 4882722105142417/4882812500000000
-1063979420674093/1953125000000000 -818939109153883/976562500000000
-824757209144327/976562500000000 5229243371375163/9765625000000000
4718390329782879/78125000000000000 2436949540748857/2441406250000000
7879462969412637/9765625000000000 1153802321964729/1953125000000000
-47283449865991/97656250000000 8544599775784011/9765625000000000
1159150862033919/2441406250000000 4297363729816263/4882812500000000
4855550891351339/4882812500000000 -2061003451344877/19531250000000000
-8475390315241451/19531250000000000 -4399129783028197/4882812500000000
1015853249013803/2441406250000000 2220024021042827/2441406250000000
2111151157399593/2441406250000000 -4904700224314503/9765625000000000
-2598944328935121/9765625000000000 -2353360894759357/2441406250000000
-4830319772637329/9765625000000000 -1697473917734159/1953125000000000
-992040205961443/1953125000000000 -4206062213773247/4882812500000000
3566294281947469/4882812500000000 3335176607723351/4882812500000000
587877902539793/976562500000000 -974738657371541/1220703125000000
949868653869817/1953125000000000 8532946158889879/9765625000000000
4613040184900621/4882812500000000 -6402147343069561/19531250000000000
2954409747349393/4882812500000000 -7775170983309151/9765625000000000
-2420101775333251/2441406250000000 -514921352144043/3906250000000000
939612246118657/976562500000000 2660886005639897/9765625000000000
-6550902193731843/9765625000000000 -724245207707889/976562500000000
581089713016797/9765625000000000 4874160604300269/4882812500000000
-1471337847690847/2441406250000000 -1948237515163777/2441406250000000
-5556064496478883/9765625000000000 8031038472799881/9765625000000000
-4647092093608591/4882812500000000 46837411842691/152587890625000
5976917769370803/9765625000000000 -193073634947273/244140625000000
-8991980592899497/9765625000000000 7618849429551367/19531250000000000
330262675717147/610351562500000 -1642493619930763/1953125000000000
6375445448396619/39062500000000000 4817339452411269/4882812500000000
2477296704510349/9765625000000000 -2361546536150187/2441406250000000
-6204199210727909/39062500000000000 -2410415889299827/2441406250000000
-46384859752247/61035156250000 126945056077333/195312500000000
-413208537942171/488281250000000 -260148579225903/488281250000000
-4558508670284543/4882812500000000 6999264662059171/19531250000000000
-1667151279046647/1953125000000000 2543747086482519/4882812500000000
-4765403114597077/4882812500000000 8514612627410747/39062500000000000
976046667542851/976562500000000 5077874666578529/156250000000000000
-2022736992103039/4882812500000000 -4444141421122217/4882812500000000
600015027507383/610351562500000 -447410265622163/2441406250000000
-8847674952879189/9765625000000000 -8267062251808493/19531250000000000
1689504280103597/39062500000000000 60978041032233/61035156250000
4442320416586229/4882812500000000 8106932565687123/19531250000000000
-406431009418561/488281250000000 -5412297615045651/9765625000000000
-444707805217569/610351562500000 53510123718423/78125000000000
-924617609878689/2441406250000000 -4519091392322701/4882812500000000
-6371868020110221/9765625000000000 92505683587991/122070312500000
4518554964040707/4882812500000000 -3701091161859883/9765625000000000
-828408163988621/1220703125000000 -7172641502695721/9765625000000000
-821247107204749/2441406250000000 4598268224645837/4882812500000000
1073505180651777/4882812500000000 595417979989557/610351562500000
5071622737190493/39062500000000000 4841483419788577/4882812500000000
3112068927326703/9765625000000000 4628240989625341/4882812500000000
-7067467630782263/9765625000000000 26957249986887/39062500000000
8094641777553953/9765625000000000 -2731492546836947/4882812500000000
2551166427903863/9765625000000000 -4713252101727671/4882812500000000
2402201416045217/2441406250000000 -6972271192236487/39062500000000000
8243159827402603/156250000000000000 -609501599630457/610351562500000
-3027825435094171/19531250000000000 -4823782227782319/4882812500000000
234440353858343/244140625000000 -5450792387557931/19531250000000000
-315758665840107/610351562500000 208930799947951/244140625000000
-4833401064479243/4882812500000000 -1385773516917061/9765625000000000
-4640557688060933/9765625000000000 -8592593088492179/9765625000000000
-1458900547797039/1953125000000000 3246446574008361/4882812500000000
-468226700327631/488281250000000 -221600497916329/781250000000000
4794824228977797/4882812500000000 -7382220905342671/39062500000000000
8297251221426397/9765625000000000 -1030010753519849/1953125000000000
2287528930182281/2441406250000000 6824313573654349/19531250000000000
-4535643012461277/4882812500000000 3616517868705997/9765625000000000
-1240690544539659/3906250000000000 -578747047845929/610351562500000
-4287836928648139/9765625000000000 -8773932192235491/9765625000000000
4704162984852447/4882812500000000 2617409805208471/9765625000000000
2751714684798159/4882812500000000 -8067198820810707/9765625000000000
7617915318743703/9765625000000000 61102207682763/97656250000000
-3641937353919749/9765625000000000 906111052524739/976562500000000
-3915693973248183/4882812500000000 -1166821228330997/1953125000000000
-7926452314287393/9765625000000000 -1426069452857071/2441406250000000
2897398779472307/9765625000000000 93259054227103/97656250000000
-6325465345689013/9765625000000000 465009743686189/610351562500000
6363927153882951/9765625000000000 1481456888616017/1953125000000000
-2441170630496519/2441406250000000 -8683006551954401/625000000000000000
6901099892044767/9765625000000000 21592427582663/30517578125000
-827074541769717/1220703125000000 -7182484569522959/9765625000000000
-2393818259089171/2441406250000000 3837487678075667/19531250000000000
-937969608268929/976562500000000 5436444807779507/19531250000000000
-505667362699933/976562500000000 -1670897764324729/1953125000000000
-1128133907582223/2441406250000000 8660511175770009/9765625000000000
-6526123553307867/39062500000000000 -1203546443076279/1220703125000000
2088383131137891/2441406250000000 -5058253256004899/9765625000000000
1532555460467809/1953125000000000 -6053864522384239/9765625000000000
-2231396475320267/2441406250000000 -7924985289444427/19531250000000000
-8448698006057277/9765625000000000 4897645724536309/9765625000000000
7825381451216169/156250000000000000 -4876684995772351/4882812500000000
-1678937292967323/9765625000000000 -4810109177734653/4882812500000000
-2243777717992419/2441406250000000 -1924501005226857/4882812500000000
7975333273562991/9765625000000000 5635733387610171/9765625000000000
5659026802812193/9765625000000000 -1591764395702809/1953125000000000
-915538733119779/4882812500000000 479621170699477/488281250000000
339126298784083/488281250000000 7026006905051299/9765625000000000
-1216814765640323/1220703125000000 3115351697089417/39062500000000000
-6378640794514711/19531250000000000 2307537473209579/2441406250000000
8967127416584963/9765625000000000 7735129613744117/19531250000000000
-714777099450849/976562500000000 -1330816312654577/1953125000000000
954289969646133/976562500000000 -259220496871849/1220703125000000
-3514016144771051/4882812500000000 -6780427256285447/9765625000000000
-1869092274065817/9765625000000000 -958508871694219/976562500000000
905378420364869/1953125000000000 1730603126532081/1953125000000000
4826855004442289/4882812500000000 1474216641130709/9765625000000000
-3323778708709871/4882812500000000 3576919485490719/4882812500000000
-6996008168020569/19531250000000000 -4558821094013023/4882812500000000
-1198202176773/1562500000000 -3133921318076599/4882812500000000
6979383963830421/19531250000000000 4560413399900871/4882812500000000
4645211089661823/4882812500000000 1504616842468231/4882812500000000
8927610329673529/9765625000000000 -316634355100077/781250000000000
579326288787951/2441406250000000 474335135896899/488281250000000
1212864401751213/1220703125000000 -4419715810527199/39062500000000000
8206427016643849/9765625000000000 -661697476914523/1220703125000000
4618363884795577/4882812500000000 -6340439022997887/19531250000000000
22766949946049/24414062500000 352618633445269/976562500000000
1061165757092613/1953125000000000 4099256412447767/4882812500000000
1517005636980851/31250000000000000 4877055841297593/4882812500000000
1618185012994709/4882812500000000 143964972322221/152587890625000
686098243097951/976562500000000 -173735344206381/244140625000000
-5812912592845211/156250000000000000 -4879432334745839/4882812500000000
-4627940346375163/4882812500000000 -1245542724578919/3906250000000000
8932139983709529/19531250000000000 -1736912783860829/1953125000000000
7693599949629203/312500000000000000 -488133248869499/488281250000000
3237226761521453/156250000000000000 976352884761353/976562500000000
-4544197696276427/4882812500000000 7146607818888359/19531250000000000
-131358789747799/152587890625000 2484472400066789/4882812500000000
-7603547565352431/9765625000000000 -3064045367730711/4882812500000000
-4874950522806531/4882812500000000 -4431604613253841/78125000000000000
1281257318103847/2441406250000000 -2078182899155991/2441406250000000
957431964465933/1220703125000000 3029033252517827/4882812500000000
-68835794687617/122070312500000 -806485494022429/976562500000000
-1250793537185767/4882812500000000 4719891252718707/4882812500000000
-4708860572294453/78125000000000000 4873935082850267/4882812500000000
4756509978840451/4882812500000000 -4413562246254083/19531250000000000
-2433297811108151/2441406250000000 -6361986305803613/78125000000000000
630635153513101/976562500000000 7456363856195307/9765625000000000
-513069548568901/610351562500000 5289413866718963/9765625000000000
4839888030418953/4882812500000000 -5168159521770777/39062500000000000
240780167203663/244140625000000 6458841222171953/39062500000000000
-2288089260501121/4882812500000000 8627051743471969/9765625000000000
-1848151347795301/4882812500000000 -2259767383260867/2441406250000000
-3263630078628581/19531250000000000 -2407080847703457/2441406250000000
-4850643981880213/4882812500000000 4476504859502927/39062500000000000
-1566515055929729/3906250000000000 2236488916286869/2441406250000000
8823255617531739/9765625000000000 -1674160897802579/3906250000000000
6508475370363787/9765625000000000 -7280602996592589/9765625000000000
4882812421799081/4882812500000000 -223715417007651/1250000000000000000
4525800496573597/4882812500000000 3665508300561019/9765625000000000
-2319089698771863/2441406250000000 -305231046019711/976562500000000
-4851018627408827/4882812500000000 -4450446713318217/39062500000000000
7888858509992189/9765625000000000 -2878078484421021/4882812500000000
6518336403669991/19531250000000000 4602859281815289/4882812500000000
-4882473007135903/4882812500000000 -3685002371471721/312500000000000000
7869422139667313/312500000000000000 -2440632029679223/2441406250000000
-6145004194872501/9765625000000000 -758988505088347/976562500000000
4648440585942259/4882812500000000 -5978438631109009/19531250000000000
3456481386112609/9765625000000000 4566732093852289/4882812500000000
8957324079210467/9765625000000000 -1556086217694707/3906250000000000
-458448305841747/976562500000000 -344905660673079/390625000000000
-2635000092237547/9765625000000000 -4701707300399853/4882812500000000
44688018660633/61035156250000 -831449646496727/1220703125000000
8213698267517671/156250000000000000 4876061348885581/4882812500000000
7845589719743627/9765625000000000 -2907496929924351/4882812500000000
2261162410372471/2441406250000000 -3682627391322927/9765625000000000
7170914374533847/39062500000000000 -479983218014427/488281250000000
-7271752158886149/625000000000000000 1220620499735781/1220703125000000
-8977079312644143/9765625000000000 1922204376173457/4882812500000000
-734591211092961/976562500000000 -3217336122443639/4882812500000000
148889766400877/305175781250000 -1704901559630743/1953125000000000
1391002537055761/1953125000000000 6855306717298351/9765625000000000
3019545758894791/19531250000000000 -4824106588092507/4882812500000000
-2362553443817629/2441406250000000 4923775479167333/19531250000000000
1212576955717997/1220703125000000 -8999511930489291/78125000000000000
158605659351243/195312500000000 5698951104810311/9765625000000000
4678607189156559/4882812500000000 2794632483693561/9765625000000000
-4567587430330441/4882812500000000 6903915383541261/19531250000000000
6032004045193301/9765625000000000 -7679997320272753/9765625000000000
-6239460355267611/19531250000000000 -1156737838028957/1220703125000000
493351744739589/610351562500000 -2874807383417203/4882812500000000
1087360027907587/2441406250000000 -1748711552611991/1953125000000000
-4800175930731491/9765625000000000 -8504454284353057/9765625000000000
4850945246861863/4882812500000000 8911125588766253/78125000000000000
-953562618991959/976562500000000 842782515883627/3906250000000000
-570439828616343/15625000000000000 2439778699510703/2441406250000000
7812380922768241/78125000000000000 -971667568644683/976562500000000
-1219296931643463/1220703125000000 7497688768651449/156250000000000000
7479069003326451/19531250000000000 -2255317513005311/2441406250000000
-4871711829814077/4882812500000000 -329061935516443/4882812500000000
-949375427554559/1220703125000000 6138676948999947/9765625000000000
5630163213437669/9765625000000000 -797926649703331/976562500000000
-1012537762387043/1953125000000000 -8350845085027683/9765625000000000
-4865131204043173/4882812500000000 -3321265085250987/39062500000000000
-3899231384096733/4882812500000000 -5878044750912101/9765625000000000
300288579233113/305175781250000 -870350975635003/4882812500000000
2428726884700613/2441406250000000 -496991738649723/4882812500000000
8842978981023687/19531250000000000 1088418163594523/1220703125000000
1220805469648203/4882812500000000 -4727736447332199/4882812500000000
3752380147055193/4882812500000000 6248680226141291/9765625000000000
1690446454201977/1953125000000000 -2445771927098073/4882812500000000
4531268202391377/9765625000000000 -1730144966395843/1953125000000000
-8129952996202437/9765625000000000 5410295363486547/9765625000000000
-4283881513215351/4882812500000000 -4686242456761283/9765625000000000
189675635731719/390625000000000 -8537089808402519/9765625000000000
906815748685993/976562500000000 1812177656448949/4882812500000000
-6439246918010283/9765625000000000 734190239444247/976562500000000
2904469799976017/9765625000000000 -4661852818935093/4882812500000000
-2795759200455933/4882812500000000 -8006394545167569/9765625000000000
2586140870592087/19531250000000000 -2419909612077333/2441406250000000
445556110242319/488281250000000 -319593068169321/781250000000000
8850978421248013/156250000000000000 -4874972223577379/4882812500000000
3637819736704657/312500000000000000 -2441240822739947/2441406250000000
-4506839851603291/19531250000000000 1187760039150803/1220703125000000
-3943536292529417/9765625000000000 2233494363521659/2441406250000000
46625448227829/97656250000000 2145170555809103/2441406250000000
7609441432341811/9765625000000000 6120770599228893/9765625000000000
-326580216170341/488281250000000 3629930323128749/4882812500000000
4827457433217047/4882812500000000 586522028576581/3906250000000000
424188599776559/976562500000000 -8796239811566373/9765625000000000
-4959132803437571/9765625000000000 -1682550842958327/1953125000000000
-8752096857800483/9765625000000000 2166115892115651/4882812500000000
-726810944943679/1220703125000000 7845964954068421/9765625000000000
-3354970450254347/9765625000000000 -917123791636359/976562500000000
1062672688002323/1220703125000000 4805615898483329/9765625000000000
-875012146099833/976562500000000 1734488100087237/3906250000000000
-4612083250923639/4882812500000000 -6413168947353111/19531250000000000
4344343491314091/9765625000000000 -8746091199507463/9765625000000000
-8454071357381773/9765625000000000 -4888364667751589/9765625000000000
964979458569711/976562500000000 -5998527945388917/39062500000000000
-4482512362876679/4882812500000000 -1936218176449643/4882812500000000
-3208615252217551/4882812500000000 -7361153733863503/9765625000000000
4532219059503579/4882812500000000 -7267294744900601/19531250000000000
1930645193026541/2441406250000000 -5977388883025861/9765625000000000
6849714903993489/19531250000000000 4572684744057023/4882812500000000
470289873988391/488281250000000 -5252963129593931/19531250000000000
-266152294606437/488281250000000 -4093672375475239/4882812500000000
-975950693259703/976562500000000 5529986866455503/156250000000000000
4408524452227643/4882812500000000 -4198461653638013/9765625000000000
-7343771832252827/39062500000000000 4795746685745691/4882812500000000
2439762748936717/2441406250000000 5732273334157677/156250000000000000
7636323907482119/9765625000000000 1217439753263249/1953125000000000
-981405106080209/1953125000000000 8443253643271493/9765625000000000
1816912279984833/39062500000000000 -4877527767759311/4882812500000000
-1651079859102003/19531250000000000 60816680054611/61035156250000
2076947849536139/2441406250000000 -5133033579233661/9765625000000000
-698995312028453/1220703125000000 4003042189429457/4882812500000000
-7751176633871683/19531250000000000 -8963662579451293/9765625000000000
4329442603244123/4882812500000000 -141114213706639/305175781250000
2492432132211413/4882812500000000 839753296545511/976562500000000
-4878450804004797/9765625000000000 8459796060989293/9765625000000000
-8378469625765841/9765625000000000 -5016839480264861/9765625000000000
6039317335512011/9765625000000000 3837123850021299/4882812500000000
-540106003797359/610351562500000 4548463568515097/9765625000000000
1542763517579419/3906250000000000 -89717159003051/97656250000000
-1181291249643407/4882812500000000 592220515486949/610351562500000
1220535066200997/1220703125000000 -103706425755471/6250000000000000
-5374381788953321/9765625000000000 254804329084701/305175781250000
4775723808853503/4882812500000000 -254253811636379/1220703125000000
-4211747499318361/9765625000000000 4405355111753493/4882812500000000
6578248382139811/9765625000000000 -7217622867918493/9765625000000000
-7345312559170071/312500000000000000 610182934153773/610351562500000
-434204887611627/610351562500000 6863144849674501/9765625000000000
5210611531090093/39062500000000000 -302448547902853/305175781250000
-1090461713786551/9765625000000000 -1213068970185941/1220703125000000
551440372914981/976562500000000 -80597011825851/97656250000000
-4861094051364371/4882812500000000 460024492767697/4882812500000000
-7035876327426099/156250000000000000 -1219464908116671/1220703125000000
4516082879758487/4882812500000000 7426281258674269/19531250000000000
-4882111242896109/4882812500000000 -1059212346990327/62500000000000000
-4860999361414171/4882812500000000 7376383824933577/78125000000000000
4581001671799909/4882812500000000 3380107449843977/9765625000000000
2401971297931969/2441406250000000 1398507497744921/7812500000000000
-1200633643966649/1220703125000000 1410833111275383/7812500000000000
6141469647608069/78125000000000000 -30423137873159/30517578125000
-8925986893824871/9765625000000000 3961589278546129/9765625000000000
-8102692201634067/39062500000000000 2388305889295193/2441406250000000
6761531613254929/19531250000000000 -2290440107836313/2441406250000000
-4853896396747393/4882812500000000 -8489770669960747/78125000000000000
871646688940029/2441406250000000 4561007137551507/4882812500000000
2395456305875101/156250000000000000 4882238645187387/4882812500000000
7045976273824501/9765625000000000 845222326422603/1220703125000000
4725305435551053/4882812500000000 492072588288829/1953125000000000
597829201410769/610351562500000 -984008968634041/4882812500000000
-4333569123103499/4882812500000000 -2249897012185273/4882812500000000
-6168935728999453/9765625000000000 59144115037017/76293945312500
6613098588328971/39062500000000000 2406165447630577/2441406250000000
-3279701844257891/19531250000000000 -601684875844159/610351562500000
-2418887992811253/2441406250000000 -5293204235412431/39062500000000000
-397604068906419/976562500000000 -8919558962164607/9765625000000000
6625688456344327/9765625000000000 -896762267480303/1220703125000000
-1255391322988967/2441406250000000 -1675127620920259/1953125000000000
2568280079791071/9765625000000000 4710927962524299/4882812500000000
-4881052179821901/4882812500000000 8390477622735747/312500000000000000
-8246615805258613/9765625000000000 -1046150264562101/1953125000000000
1376773265982309/1953125000000000 -692674642184447/976562500000000
-2125058590289577/2441406250000000 -961528937599043/1953125000000000
-70854440863787/244140625000000 934531266338549/976562500000000
534467635901989/15625000000000000 4879955107397223/4882812500000000
-7064079107204351/9765625000000000 674286422878171/976562500000000
-4834065045553797/4882812500000000 86029886296059/610351562500000
126326584487297/152587890625000 -1369347492345591/2441406250000000
-8236595932322479/9765625000000000 -1049302989384359/1953125000000000
-5590448706191657/39062500000000000 -604068600734163/610351562500000
-6106900462519187/9765625000000000 -476286081234551/610351562500000
-1834569112421531/9765625000000000 4795878121167537/4882812500000000
-4367948401956197/4882812500000000 545600853876059/1220703125000000
4538156237556277/4882812500000000 -225242781296833/610351562500000
-7802897817677027/78125000000000000 485839737378381/488281250000000
4121190439207347/4882812500000000 -2618710994734281/4882812500000000
-4875570502636481/4882812500000000 106335457098597/1953125000000000
-129314903592851/152587890625000 1295972352708423/2441406250000000
