3000
-762433840054467/1220703125000000 3813262663755677/4882812500000000
-976150792050301/976562500000000 113415877958593/3906250000000000
57843767964311/61035156250000 6232929788634973/19531250000000000
-1130246634675321/3906250000000000 -186958094283887/195312500000000
-6819026683769257/9765625000000000 6990587008733091/9765625000000000
1834454217689133/4882812500000000 4525111670816401/4882812500000000
2187555685591021/2441406250000000 -8672031734176109/19531250000000000
-2255398900457403/2441406250000000 7477498094329041/19531250000000000
4756454365964827/4882812500000000 4414521083244049/19531250000000000
1765834241394119/2441406250000000 6743641638710193/9765625000000000
-4724759972710281/4882812500000000 -985819816536389/3906250000000000
-322595722801571/1562500000000000 -1194402801718401/1220703125000000
-117589394465083/122070312500000 262162758994669/976562500000000
8397905583911501/39062500000000000 476863792144457/488281250000000
-4863508779180551/4882812500000000 -6940022178453673/78125000000000000
-2441405792467081/2441406250000000 6122180428470227/10000000000000000000
4115384038788383/19531250000000000 954637811915841/976562500000000
1396469168363727/4882812500000000 -4678860093224179/4882812500000000
4870469394781439/4882812500000000 -346966546879631/4882812500000000
1604880058052213/2441406250000000 -1839789247931781/2441406250000000
-6522390755540787/9765625000000000 -3634069704637663/4882812500000000
7433862254316447/78125000000000000 -4860657313519249/4882812500000000
3281105589537641/4882812500000000 -1446441372221417/1953125000000000
-1386088118505933/4882812500000000 -1170486481070289/1220703125000000
8084292522463871/156250000000000000 1219068135421279/1220703125000000
-2679169496939841/9765625000000000 -4695462768654761/4882812500000000
8662893487099513/19531250000000000 -8752485404067647/9765625000000000
607983929893053/610351562500000 -6874649708140683/78125000000000000
-1074470438758871/3906250000000000 586807735818753/610351562500000
1355121742236911/1953125000000000 70326778849557/97656250000000
1705705199127639/1953125000000000 4757276109534587/9765625000000000
132414956678057/488281250000000 -4699838915851381/4882812500000000
-1978978033900687/9765625000000000 14942196370609/15258789062500
-1922335711584301/2441406250000000 -1505021557821263/2441406250000000
1630424437984821/2441406250000000 -1453752249497487/1953125000000000
-466279980774887/488281250000000 -5796765805879479/19531250000000000
-1747902501795767/1953125000000000 -8715125414135467/19531250000000000
-16977204021011/48828125000000 -2289082968485739/2441406250000000
4630099174822517/9765625000000000 -859823314826557/976562500000000
4586560720271901/4882812500000000 -3349817111076453/9765625000000000
-1665781034637747/7812500000000000 -2385264205807803/2441406250000000
-7826047877043267/9765625000000000 5841267522280723/9765625000000000
-941760794526113/976562500000000 -1291906752631497/4882812500000000
-528271717153539/976562500000000 410671191241211/488281250000000
7644684908174457/9765625000000000 -6076695178742693/9765625000000000
2312001286361451/2441406250000000 1254867799917293/3906250000000000
-8602968769184263/9765625000000000 -2310647095353659/4882812500000000
673580322881827/1953125000000000 -2291624292345461/2441406250000000
8525494167017537/9765625000000000 2381353651223131/4882812500000000
-6965313361649587/39062500000000000 -4804560522344931/4882812500000000
-6632407966240103/39062500000000000 4811915663906883/4882812500000000
-7253994375372591/9765625000000000 -261524751387513/390625000000000
3488794348900979/4882812500000000 -6832326661169779/9765625000000000
4572381654174397/4882812500000000 -6852951386053341/19531250000000000
-293115384892727/610351562500000 -856579095310277/976562500000000
-614077850961733/976562500000000 7593304348993721/9765625000000000
8699829685858553/19531250000000000 -546457599638517/610351562500000
4617085661106733/4882812500000000 3177658199466297/9765625000000000
-1996606744205311/2441406250000000 5620001404317163/9765625000000000
4640660031106769/4882812500000000 3037191061388383/9765625000000000
-4733726144418607/4882812500000000 -2394739818689287/9765625000000000
-4541487957435679/9765625000000000 8645364004661209/9765625000000000
-8150268799317449/9765625000000000 268982109718739/488281250000000
-4119445413047577/9765625000000000 -8854241985034421/9765625000000000
510884024945319/3906250000000000 -484087197974763/488281250000000
-5666581416135171/9765625000000000 -7953444957685727/9765625000000000
7274472005376683/9765625000000000 1303065442464283/1953125000000000
2411327751595399/2441406250000000 -764101961586123/4882812500000000
6252660082368987/78125000000000000 4867149073642193/4882812500000000
-1232273047996827/2441406250000000 -1053798796345829/1220703125000000
-6110647654152027/9765625000000000 7617572900040493/9765625000000000
-4729321454395743/4882812500000000 242930153842489/976562500000000
4090531700857267/9765625000000000 -8867636779035707/9765625000000000
5869198511253057/9765625000000000 1951280676826919/2441406250000000
-1767299267092963/1953125000000000 2078687335432021/4882812500000000
2592470136376591/4882812500000000 258609234824533/305175781250000
-1718732162378191/3906250000000000 -8769531350258543/9765625000000000
1338528887417061/39062500000000000 2439972501339947/2441406250000000
7725827672382909/9765625000000000 1194638328822033/1953125000000000
-954330148808777/62500000000000000 244112162527361/244140625000000
-8160305498767379/9765625000000000 -214576217908367/390625000000000
-7951655587858271/19531250000000000 -891965386064087/976562500000000
-4860379911933539/4882812500000000 -7480150104661617/78125000000000000
-7660089119654683/9765625000000000 -1211453116213301/1953125000000000
-4819838191349953/4882812500000000 -3126704896495771/19531250000000000
2414551362367469/2441406250000000 577788769216623/3906250000000000
-211728078896327/976562500000000 -4766669531793453/4882812500000000
-6761456598554579/39062500000000000 480910856298341/488281250000000
-213321912377889/390625000000000 4090416626175601/4882812500000000
462599267989649/488281250000000 6250823479446957/19531250000000000
-4662996571599827/4882812500000000 2897116416994323/9765625000000000
2781903962794329/9765625000000000 4680503231021591/4882812500000000
-4795838056945841/4882812500000000 7339952007281543/39062500000000000
4159449935507531/4882812500000000 1278752726699209/2441406250000000
-603817350704991/9765625000000000 -4873469920077803/4882812500000000
-2438228288711941/2441406250000000 7969809186131477/156250000000000000
5198280440212737/39062500000000000 -302461498663081/305175781250000
-2263494029748611/2441406250000000 -1829818848773239/4882812500000000
-2732487116418387/9765625000000000 2343887606616843/2441406250000000
-1611481430249103/1953125000000000 1103551025366433/1953125000000000
-150270525601179/305175781250000 4249830915325441/4882812500000000
-5714573613454559/625000000000000000 -195304335741467/195312500000000
-1199554905183461/1220703125000000 1809913126490901/9765625000000000
-670427788875083/1953125000000000 4586136613158909/4882812500000000
3263642789946901/4882812500000000 3631871920894769/4882812500000000
584524449246133/610351562500000 5621462695207457/19531250000000000
4613412084589433/4882812500000000 -6397858201517667/19531250000000000
5409968600258609/19531250000000000 -1172940292975567/1220703125000000
2650680592888821/4882812500000000 -8201402393405367/9765625000000000
1553547850156821/9765625000000000 2410315341375197/2441406250000000
-3555937928291621/19531250000000000 4801204484375751/4882812500000000
8689348251554891/19531250000000000 8745926959529503/9765625000000000
-6526222962641253/19531250000000000 -92043215448559/97656250000000
-4842351580583117/4882812500000000 -2509148318232121/19531250000000000
3012050498986777/9765625000000000 -928950932138929/976562500000000
2891732864162127/4882812500000000 -7868859879926939/9765625000000000
-6179897629428803/156250000000000000 -4878991891791357/4882812500000000
-4472625532376663/4882812500000000 3917896760910691/9765625000000000
-2425039864907709/2441406250000000 1128865846041691/9765625000000000
-1844548518379583/2441406250000000 199925972271721/305175781250000
7455643992827633/9765625000000000 6307202572681349/9765625000000000
3114223288275081/4882812500000000 376078066642039/488281250000000
-200296142856329/305175781250000 -294716247862291/390625000000000
-2362192667856407/9765625000000000 -296113294936309/305175781250000
-6264103733839309/19531250000000000 -4624869802047137/4882812500000000
7884408846678297/9765625000000000 5762250322490859/9765625000000000
-1932475671585659/2441406250000000 2983958616515061/4882812500000000
6401126600812793/78125000000000000 1216598782856269/1220703125000000
6623970286936389/9765625000000000 -7175684586045351/9765625000000000
-6765469016305303/19531250000000000 -35785287983461/38146972656250
-1120253259598933/1220703125000000 -7758742227844613/19531250000000000
-8058537252415197/19531250000000000 8895640841360679/9765625000000000
-7505034947107623/9765625000000000 -6248350348957577/9765625000000000
-1449830287995551/2441406250000000 7857181798634723/9765625000000000
237833168213747/244140625000000 -8821833094302751/39062500000000000
-301837231288783/305175781250000 1152438890822227/7812500000000000
-2675154200376847/4882812500000000 -4084777584442311/4882812500000000
-946094329659403/976562500000000 605081790920527/2441406250000000
-608021655505541/610351562500000 -1704941345991839/19531250000000000
-279368310982559/781250000000000 4559951811177807/4882812500000000
1635261518591109/1953125000000000 1334995921950759/2441406250000000
-2262144030163611/2441406250000000 734593815093679/1953125000000000
-4244679049197987/4882812500000000 -60335301024027/122070312500000
-973232284174253/976562500000000 -3223225079876639/39062500000000000
70259467899993/122070312500000 -7985894911107211/9765625000000000
7984357667136201/19531250000000000 8912347603265699/9765625000000000
4733087724853443/19531250000000000 4737269830499299/4882812500000000
6416858411024821/39062500000000000 -75257503563339/76293945312500
1501454090655497/2441406250000000 1925123396354877/2441406250000000
-1083335732807331/1953125000000000 8125701439949359/9765625000000000
946194940605287/1220703125000000 -6170024330624173/9765625000000000
1174741586546761/9765625000000000 -2423677652936011/2441406250000000
1179984642109921/1220703125000000 1250614976846111/4882812500000000
8386998181924379/19531250000000000 8819410241888303/9765625000000000
-748379627801443/1953125000000000 -4510144952158393/4882812500000000
2436990706839937/2441406250000000 -2348283993174729/39062500000000000
4512934802841547/4882812500000000 7456838338553707/19531250000000000
-486766102786571/488281250000000 6149789521286043/78125000000000000
-6565509695240921/39062500000000000 2406674466369921/2441406250000000
4876388275288849/4882812500000000 -8012489373001149/156250000000000000
2991538385223473/9765625000000000 2324033800990741/2441406250000000
-8681414499353121/9765625000000000 -357775115343/781250000000
132220640232109/244140625000000 4104745890892727/4882812500000000
1199693035424807/1220703125000000 -72161766816847/390625000000000
2430438116192511/2441406250000000 -739712659613209/7812500000000000
-1051796808155597/31250000000000000 4880046024979359/4882812500000000
-3005478748355601/4882812500000000 7696481118885201/9765625000000000
4013493454806057/4882812500000000 -10863117749793/19073486328125
3262947165393079/39062500000000000 4865747761851867/4882812500000000
-6648581563345959/9765625000000000 447055447991359/610351562500000
-8390444136486209/19531250000000000 -551161924081863/610351562500000
8170970663150199/9765625000000000 -1069629282743583/1953125000000000
5542723143638707/9765625000000000 -4020125986632659/4882812500000000
-7218335792217189/9765625000000000 1315493215967627/1953125000000000
417012716715249/976562500000000 -551905332725307/610351562500000
-4880461016753991/4882812500000000 484862560724937/15625000000000000
4836574310257051/4882812500000000 -5363025125536731/39062500000000000
-5043869107792303/78125000000000000 -2436312813739257/2441406250000000
-5044210692077559/9765625000000000 4181009750483591/4882812500000000
-4909039028027841/9765625000000000 -4221041561686063/4882812500000000
68368668053361/488281250000000 -30216943736747/30517578125000
4549922623563131/4882812500000000 -1772022017285521/4882812500000000
58560401443287/61035156250000 -68815077564497/244140625000000
-4843270864296743/4882812500000000 -4961194986439643/39062500000000000
4815119230827619/4882812500000000 -3240949744924251/19531250000000000
-592590858083781/610351562500000 -935475649624313/3906250000000000
8865961167320793/9765625000000000 -1637664884898481/3906250000000000
-4848074573802923/4882812500000000 -1162808388345827/9765625000000000
-289128771999733/610351562500000 -4300203403919347/4882812500000000
-4857213627510923/4882812500000000 -3994665938500941/39062500000000000
-573270391106867/610351562500000 -3351993833936903/9765625000000000
-2257034668405363/2441406250000000 -7445842794603097/19531250000000000
1943931976393739/2441406250000000 5908086592043817/9765625000000000
7935778897874447/9765625000000000 -2845647770046199/4882812500000000
1503669698109241/4882812500000000 -3716414215807/3906250000000
925646597120659/1953125000000000 8599237819225527/9765625000000000
4710190545804669/4882812500000000 514736893158991/1953125000000000
1480317478527729/1953125000000000 -6370552229576151/9765625000000000
104006806704089/152587890625000 -1429115759576991/1953125000000000
4633100148486261/4882812500000000 -6166024228629457/19531250000000000
8411190042915931/9765625000000000 -4961785334189389/9765625000000000
-8422462434358451/9765625000000000 -197705065923747/390625000000000
-7262468554936161/156250000000000000 -4877535303331257/4882812500000000
-591582170604717/610351562500000 -300396839322939/1220703125000000
2039733618843093/2441406250000000 -5366490460925571/9765625000000000
335320131401731/390625000000000 -1252315045315541/2441406250000000
-2697266784020813/78125000000000000 4879901533048519/4882812500000000
-1352766834197087/1953125000000000 -7044003048553767/9765625000000000
1120100133523809/1220703125000000 60659373021703/152587890625000
8485423530706501/39062500000000000 -953243310281579/976562500000000
1283979127725721/9765625000000000 4840424290291857/4882812500000000
5369454018852609/9765625000000000 81569844415723/97656250000000
7988464660541889/9765625000000000 1404276148232123/2441406250000000
2440728366007119/2441406250000000 147272795240543/6250000000000000
2513617065712671/4882812500000000 -1046529596963049/1220703125000000
-4673076872408023/4882812500000000 2831402800536513/9765625000000000
2441236479513909/2441406250000000 -3685263446125043/312500000000000000
4508513730696567/4882812500000000 1874876489339171/4882812500000000
1048448461776559/9765625000000000 485459028816087/488281250000000
7330256823379353/9765625000000000 6452500797669493/9765625000000000
-7801168059965089/9765625000000000 5874453892984907/9765625000000000
-4610134340099763/4882812500000000 -3217775179461223/9765625000000000
1681332671477453/1953125000000000 -4969450959229527/9765625000000000
4773915171629059/4882812500000000 -8203772183072417/39062500000000000
-1998706672227587/2441406250000000 -2804022907133241/4882812500000000
-554955065917359/976562500000000 8035540997461899/9765625000000000
-4779948458747163/4882812500000000 7975765861666179/39062500000000000
451118057089061/976562500000000 8661217091000783/9765625000000000
1370722957413663/4882812500000000 -2343233688952907/2441406250000000
-6598287692439953/9765625000000000 3599653843372319/4882812500000000
-3976145447183703/19531250000000000 -2390279775548449/2441406250000000
-1772909603636287/1953125000000000 -6401907841319/15258789062500
244114408972051/244140625000000 -1144871617241113/78125000000000000
-5346281898700191/9765625000000000 31922620080351/38146972656250
-1024310810153397/2441406250000000 354581509879737/390625000000000
146307829898353/152587890625000 -2772820422920523/9765625000000000
889242948213957/4882812500000000 -4801156619941491/4882812500000000
4685690878874037/625000000000000000 -4882675274952907/4882812500000000
7289044211653837/625000000000000000 -2441240212586739/2441406250000000
8921518332825643/78125000000000000 4850870627251591/4882812500000000
6356395217662707/19531250000000000 46169928416623/48828125000000
7523795943096091/9765625000000000 -3112873521654703/4882812500000000
1031218549827787/1220703125000000 1045161863063399/1953125000000000
-121056583852167/122070312500000 -5023742157876929/39062500000000000
8580499996801347/39062500000000000 148861131000873/152587890625000
8095641444064731/19531250000000000 -888721435788011/976562500000000
4022368932617147/4882812500000000 -5536210285049743/9765625000000000
29096303854387/38146972656250 -6315456310209187/9765625000000000
2436188098607747/2441406250000000 -1021036225778849/15625000000000000
-4164769843910623/4882812500000000 -5097666155176871/9765625000000000
128487898002287/3125000000000000 4878683469209863/4882812500000000
-139561549251669/610351562500000 -4753451655825121/4882812500000000
6113839744932317/9765625000000000 7615011176217073/9765625000000000
-901978459741739/4882812500000000 -479878034174499/488281250000000
187340163945661/244140625000000 -6262051772153083/9765625000000000
1983167866870941/4882812500000000 8923878780433273/9765625000000000
-5708181809267441/9765625000000000 39618206696219/48828125000000
-709609323094147/1220703125000000 3973050672644651/4882812500000000
2419436964396677/2441406250000000 -2614289995850411/19531250000000000
-2836123006357183/4882812500000000 158988121332219/195312500000000
-926169638027/976562500000 -6193032149220151/19531250000000000
1194817775112441/1220703125000000 -8001702453101149/39062500000000000
7946619452973863/19531250000000000 1784155166548351/1953125000000000
199220538087343/1220703125000000 963469496049009/976562500000000
3932356656690921/4882812500000000 5789103224070151/9765625000000000
2425088694981863/2441406250000000 4508744897043791/39062500000000000
-8015588046251927/9765625000000000 2789165641971099/4882812500000000
7360205514629881/9765625000000000 -256732721476751/390625000000000
-487483820990171/488281250000000 -8926241400335757/156250000000000000
-5681822614306663/9765625000000000 7942564033117921/9765625000000000
-8812972914941987/9765625000000000 8414021640362931/19531250000000000
2431283982298467/4882812500000000 -8468935259541227/9765625000000000
-8383123663310333/9765625000000000 -5009058722581653/9765625000000000
-4683625761634423/9765625000000000 -8569193740695759/9765625000000000
-7025151798190319/9765625000000000 -6783411667664607/9765625000000000
-3096072084872707/39062500000000000 4867451277194629/4882812500000000
192894713285531/390625000000000 1061486282090051/1220703125000000
1847733458064669/2441406250000000 -6382909111666801/9765625000000000
1281226147356857/1953125000000000 7370815465323537/9765625000000000
-5362457898142237/19531250000000000 -93903377448997/97656250000000
3116895383590219/39062500000000000 4867243620330957/4882812500000000
-5013612013275791/9765625000000000 -1676080263244713/1953125000000000
4577334675647221/4882812500000000 6799841383178049/19531250000000000
1643718456360917/2441406250000000 -3610348522654037/4882812500000000
7367418562803/19531250000000 2261052265687669/2441406250000000
2368305475988931/2441406250000000 -2371813314541949/9765625000000000
7061318085809377/1250000000000000000 -4882734589670447/4882812500000000
338895486168063/4882812500000000 608879705889369/610351562500000
-3106144011081481/4882812500000000 -7534912684982859/9765625000000000
8204128751439399/39062500000000000 74592274956691/76293945312500
57215422741947/152587890625000 -4526553523402501/4882812500000000
1185188744472401/1220703125000000 -4676922320964841/19531250000000000
-3592171619479623/9765625000000000 227023862590519/244140625000000
1496677884508853/1953125000000000 -1254851614991631/1953125000000000
571037083777711/9765625000000000 2437228809139281/2441406250000000
4815204447285553/4882812500000000 -809730844785893/4882812500000000
8894650300316271/9765625000000000 2015727392016879/4882812500000000
4485157178130697/4882812500000000 -1930083676325701/4882812500000000
6143402044966429/19531250000000000 2317489003063183/2441406250000000
-1784766629474503/1953125000000000 -3966438402204243/9765625000000000
437305245697267/610351562500000 6812565368093883/9765625000000000
4922797190609891/19531250000000000 -4725170594689039/4882812500000000
-1465366390000437/1953125000000000 -6456389487713097/9765625000000000
312163134155779/610351562500000 -8391740053479941/9765625000000000
7165177823430353/9765625000000000 829416760433639/1220703125000000
8543550839059527/39062500000000000 -4764593774182127/4882812500000000
4547992770387641/4882812500000000 -7107876949591063/19531250000000000
-5726453862949693/9765625000000000 -3955223059327171/4882812500000000
-6249415735124839/78125000000000000 2433582675129209/2441406250000000
851665060572517/976562500000000 -2389251666350057/4882812500000000
-7030180962462281/1250000000000000000 -4882735275257501/4882812500000000
-1957606243182397/2441406250000000 5835398562829949/9765625000000000
-1164355245001463/1220703125000000 183298242505451/610351562500000
1788191119592779/4882812500000000 2271796119261463/2441406250000000
6298755046076761/9765625000000000 -7462782089150637/9765625000000000
2677227095906161/19531250000000000 -2418361343578817/2441406250000000
2415906479913161/2441406250000000 1407752011414861/9765625000000000
-3113860951160509/78125000000000000 4878932506425281/4882812500000000
1327137481580699/1953125000000000 179121265252789/244140625000000
-6274464321440679/19531250000000000 -924798388895477/976562500000000
4733983757848837/4882812500000000 4785403958839269/19531250000000000
-111799584559057/1220703125000000 4862290772509909/4882812500000000
943666504017869/1953125000000000 4275066369967031/4882812500000000
2180200471241843/2441406250000000 -2197444318053049/4882812500000000
5693072969561713/156250000000000000 4879570315612141/4882812500000000
7180913702989523/9765625000000000 6618301143861791/9765625000000000
167268163821197/244140625000000 -7113480852272067/9765625000000000
1008041751628313/1220703125000000 -275381320022659/488281250000000
-3451747681689819/78125000000000000 -4878044347083879/4882812500000000
981727835200341/1953125000000000 -4221157811562081/4882812500000000
-811930756951387/9765625000000000 -1216476726597023/1220703125000000
-964462229797609/1220703125000000 5986270834787693/9765625000000000
4714629945059761/9765625000000000 534510933448201/610351562500000
-206291098605353/244140625000000 5222815702141849/9765625000000000
904263862831679/15625000000000000 -4874628710484097/4882812500000000
