3000
4647342786667427/19531250000000000 -4742572690439957/4882812500000000
2185986538429109/78125000000000000 -4880900710875907/4882812500000000
482622882548801/488281250000000 -1185915460525449/7812500000000000
-5390090338080293/9765625000000000 -8143362805865797/9765625000000000
1775871828441343/1953125000000000 -254063944217413/610351562500000
2137741714976779/2441406250000000 4716820687856943/9765625000000000
-226440675288197/305175781250000 3273432568018277/4882812500000000
6316044246958877/19531250000000000 -1155113143188251/1220703125000000
-4729150849741351/4882812500000000 2430629671954913/9765625000000000
1501713676649939/2441406250000000 7699683641191069/9765625000000000
1798517422222973/1953125000000000 7615985475205637/19531250000000000
4851442552802213/4882812500000000 4420773268223127/39062500000000000
899363780122203/1953125000000000 8668682219099541/9765625000000000
2297907205812441/2441406250000000 -1319478152375653/3906250000000000
5451684673186277/9765625000000000 -8102256837744089/9765625000000000
8063149631265413/78125000000000000 -194269484914381/195312500000000
4603997019336777/4882812500000000 650546767707819/1953125000000000
-1701234465552151/1953125000000000 4797130806123821/9765625000000000
-3520992808541169/9765625000000000 2277197308134859/2441406250000000
4250952248173601/9765625000000000 2197965488587867/2441406250000000
-770677021635961/9765625000000000 -608447976184037/610351562500000
5180097667153579/9765625000000000 -8278527634753359/9765625000000000
4875102529564541/4882812500000000 548573555285573/9765625000000000
8071576936608517/9765625000000000 42945361103923/76293945312500
3890554028971701/4882812500000000 2950499492934767/4882812500000000
407188022618761/4882812500000000 -4865804745814619/4882812500000000
650090758016953/7812500000000000 -2432939207850413/2441406250000000
-457127506134849/976562500000000 1725930195044033/1953125000000000
2663590641914779/4882812500000000 8184654617626883/9765625000000000
-1073856165902103/1220703125000000 -2321892518920893/4882812500000000
-2615634201794597/39062500000000000 487185373467521/488281250000000
-8901363765524059/9765625000000000 -2008304929190307/4882812500000000
-4879884202598631/4882812500000000 338160195082597/9765625000000000
-2236350453109919/4882812500000000 -8681150744234617/9765625000000000
-2720183734654253/4882812500000000 -4054930130085929/4882812500000000
4002687525442029/78125000000000000 2438199842956487/2441406250000000
-3845292594572311/9765625000000000 -8976700758226953/9765625000000000
2438633813011051/2441406250000000 -3722138372511447/78125000000000000
-972170956965013/976562500000000 -3700366866132279/39062500000000000
-3922013336119521/4882812500000000 2908551065643661/4882812500000000
-234269404838103/781250000000000 -4658113756430149/4882812500000000
-4071033254881571/4882812500000000 -269602413709607/488281250000000
1245104944209689/7812500000000000 4820402194380437/4882812500000000
-233138340628501/488281250000000 -1716112319077287/1953125000000000
1063737795482523/1953125000000000 2047543943395577/2441406250000000
-4263458527158863/4882812500000000 -4760159365967753/9765625000000000
-8922360444867319/9765625000000000 -248109380274199/610351562500000
-5604878327139813/9765625000000000 -999630952046987/1220703125000000
607938432791671/610351562500000 -3470129210125897/39062500000000000
1442658834407271/2441406250000000 -3939136943568079/4882812500000000
-536675171252303/7812500000000000 4871278066803979/4882812500000000
-6354153811208183/9765625000000000 -7415669961920737/9765625000000000
-1273401026284897/1953125000000000 -1480927780778513/1953125000000000
6155628342546087/9765625000000000 7581271090593471/9765625000000000
3839000692831281/4882812500000000 -6034544420450377/9765625000000000
4250573712810557/4882812500000000 -4806029971658573/9765625000000000
2571055819225467/39062500000000000 2436112247760593/2441406250000000
-87834086231387/97656250000000 21341956681381/48828125000000
-4324604118522109/4882812500000000 2267081191359909/4882812500000000
-1216870537272829/1220703125000000 -1546482141810309/19531250000000000
3132495215046263/4882812500000000 -3745574940896059/4882812500000000
1320977595451/2441406250000 8212656252254133/9765625000000000
8195994473508667/9765625000000000 -5309718093349249/9765625000000000
5201146212385571/9765625000000000 -8265319698475809/9765625000000000
-4700487457712323/4882812500000000 1321845516709647/4882812500000000
-2274974612166031/2441406250000000 -7087814857803577/19531250000000000
-912756602938241/1953125000000000 -8633615478780663/9765625000000000
6660586987268179/625000000000000000 -2441267610379129/2441406250000000
-7985498405332093/9765625000000000 -2810660369871447/4882812500000000
-8659013898748013/9765625000000000 2257704029645701/4882812500000000
4113126811314133/39062500000000000 4855668552842467/4882812500000000
5662809408091489/9765625000000000 1989032761926251/2441406250000000
-4170713301086563/4882812500000000 634773998674719/1220703125000000
-4874937284157089/4882812500000000 -4435331186843659/78125000000000000
-2408206383226091/2441406250000000 -6420098308594041/39062500000000000
4877471134193719/4882812500000000 -3653232922686477/78125000000000000
267540285885923/305175781250000 -4698059148092697/9765625000000000
-8332489400642299/78125000000000000 485496091537281/488281250000000
482451080856331/488281250000000 -3009194890895699/19531250000000000
99944676071761/781250000000000 -151334122424991/152587890625000
-1146088344178271/2441406250000000 -8622710464699853/9765625000000000
5017821435389819/9765625000000000 -2094470393726769/2441406250000000
8207697776208679/19531250000000000 -221537039713777/244140625000000
-5054181704722549/9765625000000000 2088999146365803/2441406250000000
-264106884800417/488281250000000 -8213796503507541/9765625000000000
-5762389698887347/9765625000000000 1576861396556869/1953125000000000
4853484898228707/4882812500000000 8549784600939673/78125000000000000
2470155904474089/4882812500000000 -2105955110973881/2441406250000000
1490919428052781/3906250000000000 -4513166211478293/4882812500000000
-8553226352847833/9765625000000000 -942544441341083/1953125000000000
1239711919582769/1953125000000000 -1509242068744907/1953125000000000
840239847364719/1953125000000000 8815744813295009/9765625000000000
-1245494795816571/3906250000000000 231398025057187/244140625000000
-2904370140688971/4882812500000000 78502208876007/97656250000000
-572865725127569/610351562500000 -6739316300630367/19531250000000000
-1008844639119943/4882812500000000 -4777456478532819/4882812500000000
-5701460516151459/39062500000000000 2415260931679379/2441406250000000
-1258649443668903/3906250000000000 -1155599083692799/1220703125000000
1727069279928789/2441406250000000 6902400950237901/9765625000000000
563239335413563/15625000000000000 2439819541641843/2441406250000000
782849537439229/976562500000000 5837986965876467/9765625000000000
-88804917828639/305175781250000 4671505289725691/4882812500000000
983915360665261/1220703125000000 2890056559811147/4882812500000000
-1655723047462843/2441406250000000 717667964188389/976562500000000
-4405745373651053/4882812500000000 8420228607546083/19531250000000000
-5045271154928281/19531250000000000 2358544855731193/2441406250000000
4043772375944089/4882812500000000 -5473486231537537/9765625000000000
5915013074707209/9765625000000000 -1942615053971511/2441406250000000
8491553706597469/9765625000000000 -37679378342569/76293945312500
304729896070079/305175781250000 1688662322628907/31250000000000000
4772537538343549/9765625000000000 -8519995134137501/9765625000000000
-1686096022350477/1953125000000000 -4928938701786877/9765625000000000
5207186124896199/9765625000000000 8261515859774979/9765625000000000
8398206383409331/156250000000000000 -609469301466663/610351562500000
4416736226005543/4882812500000000 8327591747963213/19531250000000000
75570436978633/76293945312500 -2683426462883569/19531250000000000
-1112501119558689/1220703125000000 -1607844381295029/3906250000000000
-4823230327450977/4882812500000000 -6083720538030733/39062500000000000
-8715221888209487/78125000000000000 -1213083837010063/1220703125000000
-7937786452270221/9765625000000000 -2844247610475411/4882812500000000
5999876849474779/9765625000000000 1926280571330433/2441406250000000
-8987810419501391/9765625000000000 -477406658149777/1220703125000000
4562875782146843/78125000000000000 -2437238725900281/2441406250000000
-4568792831155333/4882812500000000 -6891142112758829/19531250000000000
-2261131944780911/2441406250000000 -3682926674980883/9765625000000000
129427766797691/195312500000000 -365679383459853/488281250000000
-4685506027347347/9765625000000000 2142041446090573/2441406250000000
-5425263050217007/9765625000000000 4059986221546049/4882812500000000
2357615626479159/2441406250000000 507299066237087/1953125000000000
7038530504409811/9765625000000000 -3384764392801867/4882812500000000
1508022455873957/2441406250000000 7679929947721077/9765625000000000
-172588589507543/305175781250000 1006740770870791/1220703125000000
8289540991943243/19531250000000000 4421207673711679/4882812500000000
4699235875781781/4882812500000000 -2652576177169423/9765625000000000
-2154264778616483/312500000000000000 -2441348238601577/2441406250000000
2607470438938719/19531250000000000 -483910389736933/488281250000000
8159289111057317/9765625000000000 1341487813092391/2441406250000000
647513883976529/1220703125000000 -66228153976659/78125000000000
-540669647220283/976562500000000 8132346825984149/9765625000000000
120947989804541/122070312500000 1056959478947837/7812500000000000
-2441197283538989/2441406250000000 1022148516638407/78125000000000000
1891375402520109/4882812500000000 -36012937228189/39062500000000
60838776239421/61035156250000 -6262013816811911/78125000000000000
4266695594609041/9765625000000000 -8784232484603809/9765625000000000
261192679605261/305175781250000 -5050593725508263/9765625000000000
-4625056528854971/156250000000000000 2440336458220973/2441406250000000
4083179254167559/4882812500000000 5355186304319171/9765625000000000
-596624699803869/610351562500000 -8237870930879611/39062500000000000
-144265131281/156250000000 7501702303139929/19531250000000000
-1630308031141339/1953125000000000 1344428892005037/2441406250000000
-946576103984439/976562500000000 600354040191549/2441406250000000
301682450537317/610351562500000 -1697860802236763/1953125000000000
8577854369602921/625000000000000000 -195294104237289/195312500000000
-1267347092021443/1953125000000000 -7430559558286629/9765625000000000
-1579755201633469/1953125000000000 1148508062025251/1953125000000000
-964885765891147/1220703125000000 5981901119425739/9765625000000000
3223260344134947/9765625000000000 -288073518303583/305175781250000
-1290212187752691/9765625000000000 4840009921250147/4882812500000000
61424548139171/78125000000000 -1206891800996123/1953125000000000
-5782381594052811/19531250000000000 4663915935558199/4882812500000000
241908408306089/244140625000000 5270213393673131/39062500000000000
2440524219424093/2441406250000000 -2099846715864393/78125000000000000
8977755370455961/9765625000000000 -1537131882377001/3906250000000000
3154442958948653/4882812500000000 -745421961814797/976562500000000
1419950335827061/2441406250000000 -15515643727416/19073486328125
8998311712542013/19531250000000000 1733493907939769/1953125000000000
2417065541148411/4882812500000000 2121299842074971/2441406250000000
2472084543737707/78125000000000000 -4880367407007119/4882812500000000
1689440576428917/4882812500000000 -1145306958004921/1220703125000000
-811342658216541/1220703125000000 -3648208788636709/4882812500000000
8472562779250933/9765625000000000 -2428122298828701/4882812500000000
-8062159822281369/9765625000000000 -5510808528756651/9765625000000000
-1189825731648179/1220703125000000 -1746049117719939/7812500000000000
2172359938661813/9765625000000000 -2380234809025181/2441406250000000
8531556105078843/9765625000000000 -4751839861202913/9765625000000000
486688036905261/488281250000000 -3152988509833409/39062500000000000
-59642691175297/61035156250000 -8296327870521609/39062500000000000
8194325397989431/19531250000000000 -8864574973375279/9765625000000000
241228872230031/390625000000000 7681004240479699/9765625000000000
-4839068161542433/4882812500000000 5217062702188391/39062500000000000
3790711382534319/4882812500000000 -6155441535578419/9765625000000000
-3385149499594371/19531250000000000 4808914179858433/4882812500000000
8938751704903957/9765625000000000 -1966351291014757/4882812500000000
-2310546983340401/2441406250000000 -6308531951270497/19531250000000000
87477701825509/97656250000000 868192339839471/1953125000000000
769934268064911/976562500000000 -3003645864884873/4882812500000000
-552185589876339/610351562500000 1040154636035323/2441406250000000
7250816085391773/9765625000000000 817705418920539/1220703125000000
-6130079120123953/19531250000000000 -1159020088101637/1220703125000000
1112292624302281/2441406250000000 -2173308444621197/2441406250000000
3042142473742601/4882812500000000 -3819322856162791/4882812500000000
-2158186955580107/2441406250000000 1141356010324093/2441406250000000
1744167948741953/2441406250000000 6833262932591253/9765625000000000
-45887761405073/97656250000000 -431017880061071/488281250000000
-7498063419631397/9765625000000000 6256714520881589/9765625000000000
7856719389235091/39062500000000000 4783028046333491/4882812500000000
-1180533963539289/3906250000000000 2327244264903757/2441406250000000
837194518650393/2441406250000000 -4586750403272801/4882812500000000
-4803276264068123/4882812500000000 -438860752743971/2441406250000000
4573713817625571/4882812500000000 3419356562055013/9765625000000000
-136655723310307/195312500000000 -6977138729949909/9765625000000000
8820607135642483/9765625000000000 8381961918137759/19531250000000000
-4655524490866439/4882812500000000 1177916703363773/3906250000000000
-7499900649033271/9765625000000000 1250902424576039/1953125000000000
-5206808881611101/19531250000000000 -4706105527881279/4882812500000000
1603130446746021/1953125000000000 1115647810171697/1953125000000000
-8305934752727973/78125000000000000 4855138656974781/4882812500000000
7155681073603871/39062500000000000 -960037477986819/976562500000000
3528941164144617/9765625000000000 -4552856408361421/4882812500000000
23847886004323/24414062500000 -8363697689988979/39062500000000000
-1167198394488857/1220703125000000 114381101560659/390625000000000
6999974108313869/39062500000000000 4803773368296231/4882812500000000
-4697848325283021/4882812500000000 -2662389169743419/9765625000000000
-1095651910220741/3906250000000000 2343402970485847/2441406250000000
-858647009379339/9765625000000000 972780329539557/976562500000000
-5974396744149857/19531250000000000 2324382680499517/2441406250000000
-3235228660068393/9765625000000000 4607079529314017/4882812500000000
2412329054514797/2441406250000000 6010827782626859/39062500000000000
1219362976647589/1220703125000000 1829899390534477/39062500000000000
-4854777881631921/4882812500000000 8359745529887481/78125000000000000
4879510511642153/4882812500000000 -5745321468491091/156250000000000000
-4813967741976587/4882812500000000 -6536408747880307/39062500000000000
-2751451283438383/39062500000000000 2435342331946169/2441406250000000
-7604888188931157/312500000000000000 2440683213879827/2441406250000000
-582424107136089/610351562500000 2920216508046579/9765625000000000
-1747357757231347/7812500000000000 -4759115312935151/4882812500000000
-1810384090719143/2441406250000000 409494652102601/610351562500000
-4343535713583631/9765625000000000 4373246195489357/4882812500000000
1598998002094337/2441406250000000 737961502176083/976562500000000
970400416946119/976562500000000 -4381296099931753/39062500000000000
-1210228767481413/7812500000000000 301491912531801/305175781250000
-6112458164649883/9765625000000000 3808060097544089/4882812500000000
4660568526092331/4882812500000000 1165080989117253/3906250000000000
3383009350799977/4882812500000000 -3520952377206509/4882812500000000
-4246012482622759/4882812500000000 -96442612221511/195312500000000
3469081832711223/4882812500000000 3436179440615579/4882812500000000
250311881025413/488281250000000 -4192404337836249/4882812500000000
1206333927701063/1220703125000000 -2987957665546071/19531250000000000
-27830672817379/30517578125000 -400673002024119/976562500000000
-2244362793468937/2441406250000000 1921770151533603/4882812500000000
435194906737553/610351562500000 -342353663215929/488281250000000
-6089724185061283/9765625000000000 -954288764854033/1220703125000000
-5676779898482333/9765625000000000 993271123806429/1220703125000000
419875075184843/610351562500000 -7087728231082703/9765625000000000
1134874010475047/1953125000000000 1589578008772543/1953125000000000
338142758756537/4882812500000000 2435544979304261/2441406250000000
-4736732321136619/4882812500000000 -948337434648557/3906250000000000
4805041586065239/4882812500000000 -6944042701895879/39062500000000000
-312770931662913/1220703125000000 4719814341588413/4882812500000000
4118520129483523/4882812500000000 5245817325525271/9765625000000000
4574774287132511/9765625000000000 -2156949116553521/2441406250000000
1274783833821599/2441406250000000 1665728074723587/1953125000000000
14465671766947/15258789062500 -776865232850233/2441406250000000
-832681006962771/976562500000000 -2551061823289057/4882812500000000
1367105100441639/7812500000000000 -4807472207015771/4882812500000000
-1608699649130057/2441406250000000 -3672900715471571/4882812500000000
5420686701174499/39062500000000000 -2417784902693823/2441406250000000
-468277188994083/488281250000000 -86455943823471/305175781250000
1978335579531603/2441406250000000 286122548031323/488281250000000
-929398042428423/1220703125000000 -1582827088617049/2441406250000000
5853857910995479/9765625000000000 -1954158693634243/2441406250000000
-962874262678793/3906250000000000 -1183036934485361/1220703125000000
3706471671570371/4882812500000000 -254293382161661/390625000000000
321425975553447/6250000000000000 -2438175529333511/2441406250000000
-562505048626223/1953125000000000 -935185186994401/976562500000000
7196671238532877/9765625000000000 1650290783564723/2441406250000000
-774579486728329/3906250000000000 -4785854103703643/4882812500000000
-679613338130671/1220703125000000 -4056090393508807/4882812500000000
-32455120877601/61035156250000 -4135276863114031/4882812500000000
352482306749473/390625000000000 8417855138568613/19531250000000000
2328067066293829/156250000000000000 2441135240144931/2441406250000000
-487881586538507/610351562500000 2933945737607137/4882812500000000
1304443247840061/2441406250000000 -8254833532619333/9765625000000000
124043038665473/152587890625000 -710893023694471/1220703125000000
6844622976198357/9765625000000000 3482763556226669/4882812500000000
-73230705806659/76293945312500 5478817589499559/19531250000000000
-570861694671461/610351562500000 -6911255915728457/19531250000000000
5625397829544391/9765625000000000 -7982626817030987/9765625000000000
-96792015976253/97656250000000 518534561726079/3906250000000000
-6102128404725327/19531250000000000 927676877332221/976562500000000
-8501474059017801/9765625000000000 -2402726080126093/4882812500000000
1053068293736991/1220703125000000 4939073844262727/9765625000000000
810783370951873/1953125000000000 -138819300837423/152587890625000
-1553420415148041/1953125000000000 -1183884402898479/1953125000000000
-7343025337359341/9765625000000000 6437966335382917/9765625000000000
-5347511302076557/156250000000000000 -48799520744471/48828125000000
-4918258145987783/39062500000000000 -968791013021973/976562500000000
-2162033987066163/2441406250000000 4536207255070877/9765625000000000
-2482064336225177/4882812500000000 2102451815202629/2441406250000000
-4857516244606297/4882812500000000 1588418382502557/15625000000000000
1190808765560737/2441406250000000 8525199316288413/9765625000000000
-1656424890058549/4882812500000000 -1148317097259909/1220703125000000
-3774575377637097/4882812500000000 6194978169030789/9765625000000000
-4769258295122909/4882812500000000 418766421683033/1953125000000000
7053966826153923/9765625000000000 6753442356024439/9765625000000000
5251296752193803/9765625000000000 8233548084575921/9765625000000000
4036753071707703/4882812500000000 5494172384705333/9765625000000000
-196000696843493/305175781250000 7485263383580763/9765625000000000
4214996598220381/4882812500000000 -2464885714824699/4882812500000000
639360987996061/1220703125000000 1663795100010357/1953125000000000
-1220694071235743/1220703125000000 2407153430165691/625000000000000000
-4441308373303547/4882812500000000 8115799744577291/19531250000000000
-6154097336739037/9765625000000000 75825139373803/97656250000000
-70371213904619/305175781250000 -237561141219873/244140625000000
-1216983773335861/1220703125000000 304700075118181/3906250000000000
-1474911330987881/4882812500000000 -2327364092481009/2441406250000000
993334798198449/1953125000000000 -8408304294435719/9765625000000000
-1270342026291417/7812500000000000 1204457332363551/1220703125000000
-2415816818193377/2441406250000000 5640847107404293/39062500000000000
-1148210300680749/1220703125000000 6630435999813263/19531250000000000
-2435138306373733/2441406250000000 -1118918909004911/15625000000000000
4023059792891501/78125000000000000 -4876334198397823/4882812500000000
4479042536137987/4882812500000000 -1555385147337667/3906250000000000
5585919971131047/9765625000000000 4005150737386307/4882812500000000
-377980694840349/610351562500000 7667650473814961/9765625000000000
-762404599292833/976562500000000 6102569486563711/9765625000000000
-8563879627276329/9765625000000000 2346667710294027/4882812500000000
1207200461601699/9765625000000000 2422680574876381/2441406250000000
4177068225862757/4882812500000000 5057255756492453/9765625000000000
4863772577831161/4882812500000000 -1723133059488459/19531250000000000
8692627727381581/9765625000000000 4450354461588643/9765625000000000
2292392940576353/9765625000000000 148324271161799/152587890625000
-3498715379273181/4882812500000000 -1362400740163837/1953125000000000
-6566121229032341/9765625000000000 -7228657112235703/9765625000000000
4298158503015669/19531250000000000 2381555295539077/2441406250000000
-4873774389530413/4882812500000000 593906087234993/9765625000000000
5563258666038163/9765625000000000 8026056606788683/9765625000000000
2342954635062517/2441406250000000 343157418533437/1220703125000000
2441340655638803/2441406250000000 4581475047015047/625000000000000000
-4699025679632183/4882812500000000 -1061626095327669/3906250000000000
8882171240543263/9765625000000000 -811774985923837/1953125000000000
-3373813768075761/4882812500000000 7059529323828517/9765625000000000
8312512723107507/19531250000000000 8837022388659483/9765625000000000
-1781455802149637/3906250000000000 -8690945103773019/9765625000000000
-1074118395482089/1953125000000000 -8156235249966713/9765625000000000
8953937341937897/9765625000000000 3898004324943099/9765625000000000
-2997924000273657/4882812500000000 7708257805429043/9765625000000000
-4490709105088887/4882812500000000 7668522302115857/19531250000000000
-1383147413781279/4882812500000000 936563102880023/976562500000000
-8484163704700891/9765625000000000 4835948497705599/9765625000000000
1216373181973371/1220703125000000 821799062963383/9765625000000000
-4815834687837393/4882812500000000 -6447792401513531/39062500000000000
-4022421836653413/4882812500000000 -5536056530842159/9765625000000000
-1630727347910189/7812500000000000 -4775257051604403/4882812500000000
-4756153022420323/4882812500000000 4419712818685449/19531250000000000
7031651013531483/9765625000000000 -1694168595220947/2441406250000000
-82193481929229/97656250000000 -5273494754346501/9765625000000000
-4639810421284571/4882812500000000 -3042378782923223/9765625000000000
485512965266807/488281250000000 8307282063376989/78125000000000000
2422446511205203/2441406250000000 -30367314317997/244140625000000
5170532222665699/19531250000000000 941720928801197/976562500000000
-4241035567422043/4882812500000000 -2419808923451899/4882812500000000
1247476431027763/1953125000000000 -751415301224169/976562500000000
142299810240497/152587890625000 -7050265528965269/19531250000000000
189977970327427/195312500000000 4533589578381863/19531250000000000
4791398222058101/9765625000000000 2127350680986263/2441406250000000
-8584917279118063/9765625000000000 4654742415142337/9765625000000000
-1095002328426649/1220703125000000 -1079047765624827/2441406250000000
-1715071823893819/1953125000000000 -58404098225161/122070312500000
-1154445240885073/1220703125000000 1586807134758709/4882812500000000
1223756271478707/2441406250000000 4225108313667519/4882812500000000
2137605974328951/2441406250000000 -4717804872696179/9765625000000000
960954901393901/1220703125000000 -6022261618345339/9765625000000000
-1195235770156397/2441406250000000 -1703056251571783/1953125000000000
-450207997783209/610351562500000 -6593898533949831/9765625000000000
146974572818383/195312500000000 3215727717125611/4882812500000000
614322699711099/4882812500000000 1211003342552569/1220703125000000
-4882100755100541/4882812500000000 2667757533181227/156250000000000000
-184942235918009/244140625000000 -6375078245673617/9765625000000000
-1805685694473141/2441406250000000 3286313223242187/4882812500000000
-4595275767607419/4882812500000000 1320678257210903/3906250000000000
-4105544443416017/19531250000000000 2386859309930219/2441406250000000
-1208228568896391/1220703125000000 696274022923097/4882812500000000
8993207544355699/39062500000000000 950329260149523/976562500000000
-509156913108787/1220703125000000 -2218896443927293/2441406250000000
954117460259559/976562500000000 4163373076441687/19531250000000000
-1340978347674229/2441406250000000 408031447249251/488281250000000
3239135920021123/39062500000000000 4865996340585137/4882812500000000
1345505642343573/1953125000000000 884835752777433/1220703125000000
6067332899246377/9765625000000000 -956514694822657/1220703125000000
4952940507582759/19531250000000000 4723201422835773/4882812500000000
-4781302211972573/4882812500000000 -7923664073414213/39062500000000000
-2475283946803567/19531250000000000 -1210860192605209/1220703125000000
8960052064814491/39062500000000000 -2376312444311871/2441406250000000
6466407321190173/9765625000000000 -228687252316677/305175781250000
-8742342011369043/9765625000000000 4351883247155979/9765625000000000
1320608968522313/4882812500000000 -4700835017570249/4882812500000000
1835823840087119/19531250000000000 4861195052342247/4882812500000000
1252713550809161/2441406250000000 4191025286088437/4882812500000000
-5754306719030421/9765625000000000 -7890208224371923/9765625000000000
4319541339265311/9765625000000000 -8758367100036573/9765625000000000
1058248801813893/1220703125000000 4867693287588119/9765625000000000
-4335885759345989/4882812500000000 -449085853353539/976562500000000
-3595263166504353/19531250000000000 -4799373717776083/4882812500000000
-1080730025822343/1220703125000000 -4540581324338483/9765625000000000
6756758452015987/19531250000000000 4581320373153973/4882812500000000
-8753472646178833/9765625000000000 1731780506795197/3906250000000000
5770795993144237/9765625000000000 492384763033663/610351562500000
1468694100884703/4882812500000000 -931338725667149/976562500000000
-1366389782032277/7812500000000000 -4807551644839191/4882812500000000
-1220702985292793/1220703125000000 191372422185723/400000000000000000
186842408969981/195312500000000 -5689364522109971/19531250000000000
7716803321260749/9765625000000000 5984845707418369/9765625000000000
6247803821033289/39062500000000000 2409975892695721/2441406250000000
1905703325174613/2441406250000000 -6104109191628191/9765625000000000
-1855963466855907/2441406250000000 -3172295123241383/4882812500000000
3377129393410707/4882812500000000 -176329627192353/244140625000000
-218512862242273/390625000000000 505922009056029/610351562500000
-5168720149834197/19531250000000000 -4708728985718957/4882812500000000
4432083848335089/4882812500000000 -8196087526602901/19531250000000000
1396738294222867/2441406250000000 -2002395219478527/2441406250000000
-7585945160650993/9765625000000000 768733411002117/1220703125000000
-368852213136859/1220703125000000 -465457050950793/488281250000000
-8384436276328159/9765625000000000 625857661144107/1220703125000000
-222745975546407/244140625000000 -7995548822996989/19531250000000000
-1030595810873237/1220703125000000 523366575315039/976562500000000
-4296152858404867/4882812500000000 580136219314909/1220703125000000
971872285048837/976562500000000 -7647672779695339/78125000000000000
76268892541361/76293945312500 2001945367034829/78125000000000000
-3349971829410429/9765625000000000 4586532469709049/4882812500000000
-3666462621249809/4882812500000000 1612367029954271/2441406250000000
-165698976701909/610351562500000 587429041643441/610351562500000
-148819942683239/488281250000000 930099357620077/976562500000000
3051615403418213/39062500000000000 -194715597069137/195312500000000
-2435569992040123/2441406250000000 -5398741557682207/78125000000000000
-4821397353252951/4882812500000000 -6176007627983311/39062500000000000
-3230394326269807/4882812500000000 3661476533716977/4882812500000000
5881006851790179/78125000000000000 -4868958348963583/4882812500000000
-4857449366405163/4882812500000000 -7952556326074133/78125000000000000
1201163089464637/1220703125000000 -870157244571661/4882812500000000
3034576733644753/4882812500000000 3825336842394169/4882812500000000
463976626709571/976562500000000 8593020460079549/9765625000000000
