100
-6248457645747349/9765625000000000 -7504945615387663/9765625000000000
-480862939410121/610351562500000 3007189926538591/4882812500000000
1397211410907399/1953125000000000 6823667523508079/9765625000000000
-4248494338510871/4882812500000000 4813378757503849/9765625000000000
-4371964783151303/19531250000000000 -951782079177509/976562500000000
4658361281081881/19531250000000000 -4741897014496263/4882812500000000
1520551771431473/2441406250000000 7640300295601657/9765625000000000
5214382069429733/9765625000000000 -4128487957916151/4882812500000000
-250686495740363/781250000000000 4624610808597071/4882812500000000
-5907010650427479/19531250000000000 4654144334207929/4882812500000000
570781301895249/610351562500000 -6918051813843757/19531250000000000
-4849711888191753/4882812500000000 4540678445785537/39062500000000000
-7011177191802289/9765625000000000 -6797854516373263/9765625000000000
-2615260363377643/4882812500000000 4123381032829987/4882812500000000
6959037978561347/9765625000000000 -6851220479123833/9765625000000000
-6795603641551891/9765625000000000 -7013358880561557/9765625000000000
60552926229673/61035156250000 -980127548020969/7812500000000000
-6116917382409961/9765625000000000 7612539220089173/9765625000000000
287683441537541/390625000000000 -3303079247320697/4882812500000000
-6471905465863371/39062500000000000 4815329275298393/4882812500000000
-8682696593781939/19531250000000000 4373789164034627/4882812500000000
-354585589220897/390625000000000 8194045176509173/19531250000000000
-4813230710453833/4882812500000000 3285527143337197/19531250000000000
-460787361395119/488281250000000 -3230701885354727/9765625000000000
656907122245423/976562500000000 7225976398726243/9765625000000000
-2440693650083477/2441406250000000 7549812815488209/312500000000000000
-1534388183483669/78125000000000000 2440935335163869/2441406250000000
-4071718822437903/4882812500000000 269498863469981/488281250000000
6961056875210723/19531250000000000 570270472546133/610351562500000
-362844340886089/976562500000000 -35416103478209/38146972656250
-7427679612766533/9765625000000000 6340110977791903/9765625000000000
-7729269047200927/19531250000000000 -8968390693966249/9765625000000000
49212585268087/78125000000000 1516912381334051/1953125000000000
-4875613824358691/4882812500000000 -2120343306220627/39062500000000000
589173064401737/610351562500000 -79693365516927/305175781250000
-1278158915564679/19531250000000000 -4872345664237751/4882812500000000
1394497708958251/1953125000000000 -1367506272503051/1953125000000000
47382690938629/78125000000000 -3882249380400313/4882812500000000
-4810797891033319/4882812500000000 6684102030510899/39062500000000000
5831483863770439/39062500000000000 -4828095998612873/4882812500000000
-974081934796597/976562500000000 5564861592050241/78125000000000000
5540032939557419/19531250000000000 4682265487928351/4882812500000000
2137932117569017/2441406250000000 188617589047447/390625000000000
7908351596396989/9765625000000000 179042065447201/305175781250000
1683851006401997/1953125000000000 618511018831207/1220703125000000
7805983102435321/9765625000000000 586805414469901/976562500000000
8720555737640531/9765625000000000 -4395377033580829/9765625000000000
-2743989000982343/19531250000000000 4834383692138197/4882812500000000
-100164307747187/122070312500000 697730080143781/1220703125000000
-1753652313804377/31250000000000000 -4875118196589693/4882812500000000
-14256773125819/24414062500000 7927580895005299/9765625000000000
1994318091115101/2441406250000000 1408247076684373/2441406250000000
6553026958422117/19531250000000000 574972455390437/610351562500000
-7100725309089567/39062500000000000 -15004569852053/15258789062500
4882238420562451/4882812500000000 -4791850122310673/312500000000000000
8880276095564721/9765625000000000 -4063019579963501/9765625000000000
251798172869873/488281250000000 -8366988926512477/9765625000000000
-8790037139559379/9765625000000000 -4254724283169447/9765625000000000
-5091246900139959/9765625000000000 -8333464864175061/9765625000000000
3079139121606559/39062500000000000 -2433809552847231/2441406250000000
-1565114254029679/1953125000000000 -5841906019139047/9765625000000000
488276412675831/488281250000000 -695507024241421/156250000000000000
8999969449853181/9765625000000000 151620481689431/390625000000000
