1500
-8643491994790383/9765625000000000 4545049810136251/9765625000000000
-238382263333781/244140625000000 8433899297674561/39062500000000000
-7115292985684917/9765625000000000 6688799396639731/9765625000000000
-1624596491359843/3906250000000000 -8880975207839399/9765625000000000
2438548633060741/2441406250000000 1511540815900633/31250000000000000
-4566288486381349/4882812500000000 -6917649738802771/19531250000000000
-708697078444027/1220703125000000 -7951310112487039/9765625000000000
-7289653155513559/9765625000000000 -6498337365275537/9765625000000000
-4400518761128901/4882812500000000 2115961375618377/4882812500000000
-1136249036769631/4882812500000000 949753568808169/976562500000000
-4783992582693057/4882812500000000 390952248520263/1953125000000000
8591044451956153/9765625000000000 -4643424045371949/9765625000000000
-5565703217331887/39062500000000000 -4832995082546157/4882812500000000
-563476626613919/610351562500000 1501248493921419/3906250000000000
4725566797761527/4882812500000000 614588551400471/2441406250000000
4561549289536283/4882812500000000 1741874274822177/4882812500000000
6311692426067541/9765625000000000 -465740213763207/610351562500000
282126937892517/1953125000000000 -2415801386361131/2441406250000000
4644259062008619/9765625000000000 1718118615294949/1953125000000000
1387183754171819/2441406250000000 8036104239941979/9765625000000000
-1448370871194187/1953125000000000 -6551562953031117/9765625000000000
-275892346124887/390625000000000 -6913361337597721/9765625000000000
1959031058124189/2441406250000000 1456935753849113/2441406250000000
7112740086842973/19531250000000000 568439694728031/610351562500000
-966157480286033/976562500000000 5687043477040577/39062500000000000
-881388065892757/1220703125000000 1689107689505427/2441406250000000
-3756280924627151/19531250000000000 2395829971591859/2441406250000000
-1362606086069601/9765625000000000 -2417523736890073/2441406250000000
6287360222843007/19531250000000000 -1155724252076903/1220703125000000
-4410003665816531/4882812500000000 8384486224107959/19531250000000000
5741551747495589/9765625000000000 3949747307469661/4882812500000000
2637256333721409/9765625000000000 4701391035397697/4882812500000000
1493531386823471/4882812500000000 929757428724921/976562500000000
514346159250803/610351562500000 -657197255959393/1220703125000000
5645640115833371/9765625000000000 7968323495134843/9765625000000000
8876697715770657/9765625000000000 -254426970301163/610351562500000
4356425176633089/4882812500000000 -8821263030250131/19531250000000000
6929680133601507/9765625000000000 107514266956837/152587890625000
-969466039260907/976562500000000 -1175155952459919/9765625000000000
-1132026149740479/1220703125000000 7308216363536259/19531250000000000
-979144979171677/1220703125000000 -5831726902509269/9765625000000000
3761941143721643/9765625000000000 -450597465793471/488281250000000
1414644726583727/2441406250000000 -3979570215532283/4882812500000000
-8201966368073649/9765625000000000 -5300488594234853/9765625000000000
1455750713285833/1953125000000000 -50863621990389/76293945312500
-4008170459361203/4882812500000000 223089972577673/390625000000000
-2304215090927519/2441406250000000 -3227524852963207/9765625000000000
4554290772858501/4882812500000000 -880382511527257/2441406250000000
-48562157402713/61035156250000 -1183137920472751/1953125000000000
-2044629893317141/2441406250000000 667074410559459/1220703125000000
-53579986245497/122070312500000 -8774634813699773/9765625000000000
-4631745145648167/4882812500000000 -6182290599343759/19531250000000000
-7191789996900043/9765625000000000 1321296155766957/1953125000000000
4882448616118721/4882812500000000 30520616396141/2500000000000000
3765002504676201/4882812500000000 -6218235778719937/9765625000000000
-2473742712528261/19531250000000000 -484348998369663/488281250000000
-563728593651299/976562500000000 3987117972628157/4882812500000000
8103702068638967/9765625000000000 -1362384041472923/2441406250000000
-2391171083485693/2441406250000000 7883395443746007/39062500000000000
-7221638163647879/9765625000000000 262953604649853/390625000000000
-1220697913196559/1220703125000000 3652696035379079/1250000000000000000
7427041088283483/19531250000000000 -564500597904571/610351562500000
39336328628233/76293945312500 -8367538615953401/9765625000000000
951232108757439/976562500000000 8839166628150041/39062500000000000
-3324965658363799/4882812500000000 7151632339783033/9765625000000000
-548095693304047/610351562500000 4296830931268223/9765625000000000
-3541804869957257/4882812500000000 33611718452503/48828125000000
2052843016549049/4882812500000000 4430315277670659/4882812500000000
-483895495171607/488281250000000 5223778772766067/39062500000000000
-8324934688669299/9765625000000000 5105183059403021/9765625000000000
-3043348826043897/9765625000000000 -46396513760099/48828125000000
5061713586699523/9765625000000000 -4175718118085991/4882812500000000
5646185741271339/39062500000000000 -603942025303749/610351562500000
3935894017586767/19531250000000000 597830113472903/610351562500000
2292585938529823/2441406250000000 -6714827495002471/19531250000000000
6945645565345277/1250000000000000000 4882737121305169/4882812500000000
-2222803935582291/2441406250000000 -8078047849321777/19531250000000000
1680888572336167/1953125000000000 198928215496413/390625000000000
-8711243917964913/9765625000000000 2206901733332519/4882812500000000
-1381849489774699/3906250000000000 91341669879187/97656250000000
-588397352793687/610351562500000 2595631287051889/9765625000000000
-1191347866535089/4882812500000000 -1183811328164737/1220703125000000
-6088122163797981/9765625000000000 -3817793870787709/4882812500000000
-4805516595025553/4882812500000000 1384594706992291/7812500000000000
8139996363851249/19531250000000000 -2219269959352443/2441406250000000
2210217175843339/2441406250000000 -8296136983039397/19531250000000000
-5948882347631441/9765625000000000 -7744561346820363/9765625000000000
6947170751101749/9765625000000000 6863253615863351/9765625000000000
-8226747165932209/9765625000000000 -41108943475479/76293945312500
-8852506953713961/156250000000000000 1218742378297343/1220703125000000
-8017069306807819/39062500000000000 -4778868697812799/4882812500000000
-4793321121385453/39062500000000000 -2422955790194979/2441406250000000
-8745315850683471/156250000000000000 1218789611502507/1220703125000000
-8915965849715581/9765625000000000 -996022860158419/2441406250000000
-4614553971228011/4882812500000000 6384668582509247/19531250000000000
1740565411256811/1953125000000000 -8860752308700479/19531250000000000
-1168587197459269/1220703125000000 -705748060766891/2441406250000000
-2849957262247353/4882812500000000 -7929590535083087/9765625000000000
476560901213671/976562500000000 -8523872499284957/9765625000000000
291148681797891/305175781250000 1463339964778503/4882812500000000
237283826613671/244140625000000 -4596367541762643/19531250000000000
-3059501886681037/9765625000000000 -4636994712257611/4882812500000000
4709065981281521/4882812500000000 -1290951391065269/4882812500000000
1427969660701569/1953125000000000 -6662581920210899/9765625000000000
-4172719556432373/4882812500000000 5071595178451477/9765625000000000
-4621112791133463/4882812500000000 3154155659937499/9765625000000000
3195683007290143/78125000000000000 2439362916940377/2441406250000000
56236363688483/97656250000000 1596773567311179/1953125000000000
-936270778230203/1220703125000000 -391635400984441/610351562500000
-2669239915402641/4882812500000000 -204432239288337/244140625000000
-1646887136951401/1953125000000000 -5249904817634833/9765625000000000
1355388748953479/3906250000000000 -4579456572855821/4882812500000000
5530714109491853/9765625000000000 -321940697842799/390625000000000
6941839913006623/39062500000000000 2402545659094117/2441406250000000
-7948059438388527/9765625000000000 177316649373341/305175781250000
-487575753355347/488281250000000 83963502411763/1562500000000000
1175254458943759/1953125000000000 -311991937226449/390625000000000
-3268077990736539/4882812500000000 -3627881497047509/4882812500000000
757496612815579/1220703125000000 1914486877424539/2441406250000000
2506296412126943/4882812500000000 -8381010966396801/9765625000000000
7199909967382267/9765625000000000 -263905219659527/390625000000000
-3024800447126353/4882812500000000 766614379338673/976562500000000
1150600773856191/2441406250000000 2153272471551289/2441406250000000
484271965899991/2441406250000000 -4785789439823871/4882812500000000
-4659420544316349/4882812500000000 -292003979518019/976562500000000
273042373752361/781250000000000 4574895083477991/4882812500000000
-6624301737201717/9765625000000000 1435075721139917/1953125000000000
-114652819265867/305175781250000 -1131278840929583/1220703125000000
722615471598083/1220703125000000 -983840942221783/1220703125000000
4664696704549349/4882812500000000 -180384249794133/610351562500000
-8599020006527221/39062500000000000 2381517177577983/2441406250000000
1421121491681967/15625000000000000 972514939445581/976562500000000
-8805631391841633/39062500000000000 -237856620582079/244140625000000
2983079633503251/4882812500000000 -3865629807720129/4882812500000000
5808598357639711/78125000000000000 194771914847207/195312500000000
-3952813740356137/39062500000000000 2428874297018879/2441406250000000
-604384963171541/610351562500000 -5448594110647739/39062500000000000
-3401128673429007/4882812500000000 -1401381127712817/1953125000000000
-957674927756659/1220703125000000 -1211121637762067/1953125000000000
844404696667093/4882812500000000 4809245119392731/4882812500000000
-216178507863307/2441406250000000 4863632934454267/4882812500000000
1401857297783443/2441406250000000 -1599051837897019/1953125000000000
-4726710620150731/4882812500000000 -4899085014180567/19531250000000000
-2411599613849267/2441406250000000 190165572607879/1220703125000000
-800037752121667/1220703125000000 -3687938642797357/4882812500000000
-4769171005303989/4882812500000000 261828406633523/1220703125000000
-6209380517167111/39062500000000000 -4820727544681121/4882812500000000
4742307223111237/9765625000000000 -1067107318307389/1220703125000000
919595185373161/2441406250000000 -1130797193640129/1220703125000000
-946314930321077/976562500000000 -15073047274241/61035156250000
-51724389715531/61035156250000 648036359170621/1220703125000000
5532842210132673/9765625000000000 -8047054661079369/9765625000000000
196259260170011/3906250000000000 -15239518044777/15258789062500
-5807783567806377/9765625000000000 -314037148554481/390625000000000
1183851746837471/1220703125000000 -1190705074447131/4882812500000000
48596471491011/48828125000000 1520210499579419/15625000000000000
-8398099465081497/9765625000000000 -4983909812107647/9765625000000000
6049511667385193/9765625000000000 7666214204338111/9765625000000000
-8197360778459807/9765625000000000 2653804246190449/4882812500000000
-1220680574049879/1220703125000000 949752427128901/156250000000000000
-2730063978801381/39062500000000000 4870872703058539/4882812500000000
-7727955633711079/312500000000000000 4881319239208719/4882812500000000
5825977135521007/9765625000000000 -7837437212317011/9765625000000000
-1447603183072603/31250000000000000 -487757079907701/488281250000000
8220617846713227/19531250000000000 22146217537539/24414062500000
2521996664328799/4882812500000000 -1672430123396283/1953125000000000
-2438520659778767/2441406250000000 -7594583500389289/156250000000000000
-3260634566891793/4882812500000000 7269145790626743/9765625000000000
1220436426207033/1220703125000000 -1633002323444033/78125000000000000
-4739220465165363/4882812500000000 4701739750711937/19531250000000000
-3772957572021327/4882812500000000 38743243503471/61035156250000
-486685215866783/976562500000000 1058309247885921/1220703125000000
-3843459532510061/4882812500000000 -3011590399126979/4882812500000000
2441347352062237/2441406250000000 8682652300295173/1250000000000000000
64772273312637/195312500000000 -1151621229271801/1220703125000000
-18746853573791/39062500000000 856750542505241/976562500000000
-5819337518223459/9765625000000000 -1960592105870409/2441406250000000
5078102003432271/19531250000000000 4714887370110481/4882812500000000
848869939195607/1220703125000000 -280714233413977/390625000000000
-691709110333651/1220703125000000 -8046483459762809/9765625000000000
-22029443768191/38146972656250 -3986321839938597/4882812500000000
-6619928657903931/39062500000000000 481218416303583/488281250000000
-7658335643799349/39062500000000000 598506605306847/610351562500000
-5552857966100031/625000000000000000 4882619782249403/4882812500000000
347206914219067/976562500000000 -4563774959188729/4882812500000000
234145847694883/25000000000000000 1220649584491869/1220703125000000
-5034872664773341/9765625000000000 2091911340290011/2441406250000000
-1030322606528177/1220703125000000 -1309276816966907/2441406250000000
-4558306368648313/4882812500000000 7001372390834791/19531250000000000
-4481137806984199/4882812500000000 -310303567081191/781250000000000
-4736108720024423/4882812500000000 -2375821628207699/9765625000000000
-8869639416499651/9765625000000000 6537899995447/15625000000000
4855614359644517/4882812500000000 -8234438520383537/78125000000000000
151277507779433/610351562500000 -1182614299738059/1220703125000000
8777956064420793/9765625000000000 427959331849689/976562500000000
4707012729751847/4882812500000000 -519367164477743/1953125000000000
3414041843212189/9765625000000000 571838284113111/610351562500000
1184819806264289/1220703125000000 -940158399283149/3906250000000000
4818857750826141/4882812500000000 -6301582721616891/39062500000000000
2295593545218221/2441406250000000 -3324370021983719/9765625000000000
-966454984073529/976562500000000 -5605580100676089/39062500000000000
-844610365690459/976562500000000 2451059192341543/4882812500000000
-1742929692995853/4882812500000000 -4561146127392723/4882812500000000
-3191114548184073/4882812500000000 7391521047937079/9765625000000000
-4295657012767019/4882812500000000 580365657302671/1220703125000000
2021627451849963/19531250000000000 485658540674687/488281250000000
-1143366324625431/1220703125000000 3420685939139567/9765625000000000
5538154441065763/19531250000000000 18290642096442/19073486328125
7590948926019411/9765625000000000 1535922484274307/2441406250000000
1020773222947187/1220703125000000 -2677724845308131/4882812500000000
4121036267919077/19531250000000000 2386442130298901/2441406250000000
-2893463409893761/4882812500000000 -1966578717326249/2441406250000000
-488273874265703/488281250000000 17176354199831/3125000000000000
-8173874821315499/9765625000000000 -5343706770219481/9765625000000000
3245053085630057/4882812500000000 7296982494592979/9765625000000000
1451512658366233/2441406250000000 1570442073841203/1953125000000000
-2878273315434611/9765625000000000 -933182588576759/976562500000000
4695281605005447/4882812500000000 2680439187785257/9765625000000000
-1335495080933691/1953125000000000 -285036850559847/390625000000000
4206766436456223/4882812500000000 4957811637915123/9765625000000000
-1286324591222739/7812500000000000 -4816172514949617/4882812500000000
2413517768901363/2441406250000000 588740120295287/3906250000000000
2279707097447019/2441406250000000 -1397964259240987/3906250000000000
2102330756980909/2441406250000000 -4964948927497467/9765625000000000
-4729029053615763/4882812500000000 -2431577364769013/9765625000000000
1687668583278973/9765625000000000 -4809345235934881/4882812500000000
-4467679872066377/19531250000000000 4753351206801583/4882812500000000
3492365178609779/9765625000000000 4559901783477877/4882812500000000
-7279086750936217/9765625000000000 -1302034219411607/1953125000000000
-1218807702803633/1220703125000000 8703908678388437/156250000000000000
-1408189161640649/3906250000000000 569311886499667/610351562500000
-935350825620523/976562500000000 -701752936479677/2441406250000000
586265115012847/610351562500000 2716338465633871/9765625000000000
-1264550974095389/3906250000000000 -577484863007079/610351562500000
769517152442601/976562500000000 3006316968081047/4882812500000000
2940886320877757/4882812500000000 -487228218436801/610351562500000
8638502094053211/9765625000000000 4554526672626179/9765625000000000
152613767824383/488281250000000 92763703456041/97656250000000
-4837483839380643/4882812500000000 -212410594420491/1562500000000000
975604643923291/1953125000000000 4230021309328941/4882812500000000
-2912822407302589/9765625000000000 145642180840161/152587890625000
436704836559377/1953125000000000 -2379596260184779/2441406250000000
-4829962091004331/4882812500000000 5731731240690609/39062500000000000
-2436952390085111/2441406250000000 1179220786723917/19531250000000000
350915843700269/3125000000000000 4851929351730093/4882812500000000
2428555090133113/2441406250000000 8005415877334117/78125000000000000
62536381102561/390625000000000 -4819833562731887/4882812500000000
3083661720967641/4882812500000000 7571760244697433/9765625000000000
-7881399705732127/78125000000000000 4857902374803253/4882812500000000
-36976177053917/39062500000000 -393602696562897/1220703125000000
-7733689491898547/9765625000000000 2981504590115659/4882812500000000
-4863046416418081/4882812500000000 702247750095333/7812500000000000
3165513881023837/4882812500000000 -7435423264132757/9765625000000000
-5414084944673111/9765625000000000 1015928730371939/1220703125000000
-714046979571133/2441406250000000 -4669304611397463/4882812500000000
3319163947093953/78125000000000000 4878403769938287/4882812500000000
-1690904593024151/2441406250000000 -880526282235359/1220703125000000
4547422689715671/4882812500000000 3556855235297237/9765625000000000
-8083957895812673/9765625000000000 5478782381090979/9765625000000000
-8196522218942747/9765625000000000 -5308903385352089/9765625000000000
3182372771541833/4882812500000000 231455664061593/305175781250000
-764311160747147/976562500000000 -759834239698451/1220703125000000
-6840801444074861/78125000000000000 2432028928203747/2441406250000000
7428449596236993/9765625000000000 -1584802200528339/2441406250000000
-4770227652535151/4882812500000000 -8339922505712803/39062500000000000
787723108615867/976562500000000 5772058736350533/9765625000000000
-2376506095524657/2441406250000000 8946894064486427/39062500000000000
-1537017323772823/2441406250000000 -1517480485322703/1953125000000000
-945944934187051/1953125000000000 2135959037788579/2441406250000000
2300353717277801/2441406250000000 6542597663657537/19531250000000000
1155174281566807/1220703125000000 6313181103009199/19531250000000000
-1218290548145779/1220703125000000 -245468570611903/3906250000000000
-428073301660389/488281250000000 469773679582567/976562500000000
-2722214641131649/4882812500000000 8107133983786067/9765625000000000
7857074776854621/9765625000000000 1449866536778901/2441406250000000
-4669887745974739/4882812500000000 713092972576371/2441406250000000
-3695717295271779/4882812500000000 3191164612423699/4882812500000000
7449645133495219/9765625000000000 -6314286897632701/9765625000000000
-4819208141201101/4882812500000000 -6284410181073933/39062500000000000
2913807194319223/4882812500000000 3918109945431571/4882812500000000
-615641931523901/1220703125000000 -8432702557199223/9765625000000000
-488281019305089/488281250000000 194414622112681/200000000000000000
-2702272138897153/4882812500000000 -325351091075437/390625000000000
-54754143798063/61035156250000 2157441500152183/4882812500000000
-2394629375670633/19531250000000000 4845974339049857/4882812500000000
2163292851812581/4882812500000000 4377444682397807/4882812500000000
-488016817884081/488281250000000 -514160007576227/15625000000000000
5572272844661531/9765625000000000 160396018635467/195312500000000
2397109883573593/2441406250000000 -7407303355803091/39062500000000000
-6088895733236471/9765625000000000 3817485441701111/4882812500000000
-1606435129363397/1953125000000000 -5554420403543933/9765625000000000
-5960860636670917/9765625000000000 -7735345636156939/9765625000000000
8729504379188937/9765625000000000 2188788759470987/4882812500000000
-8357806259686779/9765625000000000 -2525594294723793/4882812500000000
7822928814725647/312500000000000000 61016028810621/61035156250000
1646507348085249/2441406250000000 3605261727109611/4882812500000000
5841925941642929/9765625000000000 -3912778198830863/4882812500000000
-468351004596903/976562500000000 -8569256985872939/9765625000000000
-4338044389633211/19531250000000000 -952170018216379/976562500000000
7153865499069347/9765625000000000 3323764434412067/4882812500000000
-2372322825354767/2441406250000000 -922672833668567/3906250000000000
346819760336153/488281250000000 -687414381408873/976562500000000
-4691363553673423/4882812500000000 -5415482866627391/19531250000000000
4823052460340303/4882812500000000 1218547725738181/7812500000000000
-4578674885350049/4882812500000000 -848173656219787/2441406250000000
2311398380550943/2441406250000000 1572134859260543/4882812500000000
-25984007310353/97656250000000 -4706796821660677/4882812500000000
-4879790785536071/4882812500000000 -2748080909598103/78125000000000000
-866327821970119/1220703125000000 -6879963833696921/9765625000000000
153247862562207/195312500000000 -6054350765434083/9765625000000000
7004308151714789/9765625000000000 6804931958252541/9765625000000000
-8499756205377969/9765625000000000 240424500050243/488281250000000
-6523604989480641/9765625000000000 -7267049578876443/9765625000000000
487803349822313/488281250000000 1382268147330633/31250000000000000
-1276413509152929/19531250000000000 -2436187130782419/2441406250000000
-297237844020333/488281250000000 7747728523475939/9765625000000000
-3411527774050237/4882812500000000 -6986654752323199/9765625000000000
8643332650385079/9765625000000000 1136338207121131/2441406250000000
-943403218226713/976562500000000 5046372330525403/19531250000000000
-3569549344127447/4882812500000000 6663385142702037/9765625000000000
-2190084204627709/2441406250000000 8631090421694917/19531250000000000
-4494030654657949/4882812500000000 -1527465117931199/3906250000000000
5820941903978291/9765625000000000 980147206666671/1220703125000000
-487549062267087/488281250000000 8553588531509579/156250000000000000
4736607193533277/4882812500000000 -948737334971089/3906250000000000
-924032465874941/976562500000000 -6319440431409283/19531250000000000
8777324033813797/1250000000000000000 610336515162719/610351562500000
-8870379206651027/9765625000000000 -8169162593763967/19531250000000000
-1449429951404131/1953125000000000 -25569159587209/38146972656250
8003968628949489/19531250000000000 -1781589775311063/1953125000000000
-1760497404848447/2441406250000000 6765930375120271/9765625000000000
-2181536916332099/2441406250000000 1753705953163587/3906250000000000
1642042327237541/9765625000000000 -30083076481433/30517578125000
-230080415330217/305175781250000 801950222325777/1220703125000000
972293528533823/976562500000000 -364847601663987/3906250000000000
-852110693667307/1220703125000000 1398534991308341/1953125000000000
2156142741781299/2441406250000000 -1145213060789513/2441406250000000
-440951907663689/610351562500000 844015272311929/1220703125000000
1038381049875323/4882812500000000 -2385561920461093/2441406250000000
482828022167023/2441406250000000 4786372981099297/4882812500000000
-6270050298731123/9765625000000000 -748691531219679/976562500000000
-8190300107612309/9765625000000000 5318497512255769/9765625000000000
-1176637288058931/1220703125000000 -5200389197351189/19531250000000000
8330028743973729/78125000000000000 1213744352430839/1220703125000000
-5485931383424237/9765625000000000 8079108149850827/9765625000000000
-49579676831587/156250000000000 -72351218421439/76293945312500
-6810298541022443/39062500000000000 -4808031594426383/4882812500000000
-8846271107192311/9765625000000000 -8273069355125587/19531250000000000
-856271791025707/976562500000000 -4695454571177087/9765625000000000
4635099759897883/4882812500000000 6141932107668843/19531250000000000
-4539732126148401/4882812500000000 -7191873339232133/19531250000000000
-428807328421951/488281250000000 -583860290401263/1220703125000000
-4172486180638419/4882812500000000 5072363150460607/9765625000000000
-466220880196797/488281250000000 580436662799123/1953125000000000
6554549729408549/19531250000000000 -4599644037906699/4882812500000000
1686702235876827/19531250000000000 -2432285326247943/2441406250000000
2525627156503523/19531250000000000 4841816123811601/4882812500000000
-768308121870159/976562500000000 -6028075532660477/9765625000000000
-192687192931139/305175781250000 151456920366513/195312500000000
2307594726423471/2441406250000000 -1594328769258897/4882812500000000
-8499612127257203/9765625000000000 -2404372336328511/4882812500000000
-8895863660430877/19531250000000000 4346933806557829/4882812500000000
604380462247893/610351562500000 1362659676881553/9765625000000000
-198636902862607/305175781250000 3706880548435701/4882812500000000
-4280997852241999/4882812500000000 4696771358819011/9765625000000000
4850633722639829/9765625000000000 8475776314262563/9765625000000000
-1159305122019399/1220703125000000 -6116265599346887/19531250000000000
4581724688012059/4882812500000000 -3376185299071749/9765625000000000
-600620316838871/610351562500000 -694754264553537/3906250000000000
-3472748576903413/19531250000000000 -30031304625833/30517578125000
9007146012944991/39062500000000000 2375616882838909/2441406250000000
892175695542589/1953125000000000 -4343615856855393/4882812500000000
6013862923567067/19531250000000000 464558378529441/488281250000000
527383771444193/610351562500000 -4915813176947797/9765625000000000
-3811511769482209/4882812500000000 -1220769327350903/1953125000000000
-7426055639028651/19531250000000000 225805303375687/244140625000000
-4730160130229301/4882812500000000 -2422761278001097/9765625000000000
1477131458135881/1953125000000000 6389013853894759/9765625000000000
-8931061097060161/9765625000000000 987534155143619/2441406250000000
-4532949835015909/4882812500000000 3629999285611771/9765625000000000
4277958812387771/4882812500000000 2353917226596989/4882812500000000
-4516928563033969/19531250000000000 950088262898437/976562500000000
-6231045950760743/9765625000000000 -7519408088415813/9765625000000000
952733160141033/976562500000000 -1072075580054071/4882812500000000
1330966532508203/2441406250000000 2046702852610059/2441406250000000
2112775358746183/2441406250000000 2446748667937923/4882812500000000
3286986754993499/78125000000000000 304905554561809/305175781250000
-8196037720282103/9765625000000000 530965133773753/976562500000000
4758313041075619/39062500000000000 1211612659867783/1220703125000000
-7607629345389839/9765625000000000 1224604546517583/1953125000000000
3963681365029843/4882812500000000 570301251854541/976562500000000
4847001366548609/4882812500000000 -4722275131889169/39062500000000000
-473832787479509/610351562500000 6155562440186193/9765625000000000
-6832749246874379/156250000000000000 -4878141619699561/4882812500000000
-1786762235710793/2441406250000000 6654857102089367/9765625000000000
-7251362782625033/78125000000000000 -4861734098901033/4882812500000000
-4914956876566143/9765625000000000 -8438639140413589/9765625000000000
-1524690063350143/1953125000000000 -6103313600713831/9765625000000000
3331449575748793/4882812500000000 7139552264504949/9765625000000000
1138052593473/19073486328125 4874113053833683/4882812500000000
910042011998801/976562500000000 -885641902814789/2441406250000000
1325309021832333/1953125000000000 -3586653438683149/4882812500000000
1124779378348417/1953125000000000 498980270275033/610351562500000
-4491197490221267/4882812500000000 -3831972345404617/9765625000000000
-5979633735412461/9765625000000000 -7720842702124051/9765625000000000
4787869169343277/4882812500000000 -7665681349634613/39062500000000000
1274839642495391/1953125000000000 -7398447728319813/9765625000000000
-3754933439033063/9765625000000000 4507435704174169/4882812500000000
4514726933159863/9765625000000000 -8659369050896603/9765625000000000
5575473066880123/1250000000000000000 488276392803979/488281250000000
924322498915449/976562500000000 126049028178689/390625000000000
7816372809201007/9765625000000000 -2927103848012919/4882812500000000
-354692080755729/488281250000000 1677886370934679/2441406250000000
6005950536585929/9765625000000000 192509723443889/244140625000000
6270829895918939/9765625000000000 -3743131177806699/4882812500000000
-4756605795613203/19531250000000000 1183949342817489/1220703125000000
3816052292015399/4882812500000000 3046244050426733/4882812500000000
4465770494456313/4882812500000000 789810286182667/1953125000000000
5737320724781/7629394531250 6437116285792949/9765625000000000
243693225313519/390625000000000 -1908057570882117/2441406250000000
4846537851160217/4882812500000000 -29703904096413/244140625000000
567422337610107/610351562500000 -719544180174697/1953125000000000
3246780054026659/4882812500000000 -7293909018059081/9765625000000000
68863640519307/97656250000000 1384852653315891/1953125000000000
-4522010176400787/4882812500000000 1473669026544883/3906250000000000
-19003252050847/19531250000000 2255334678849199/9765625000000000
-985538455694187/1220703125000000 2881194396031431/4882812500000000
-606220485600217/610351562500000 -2268561383181949/19531250000000000
-878693918354353/976562500000000 4261118565040447/9765625000000000
730037127881077/976562500000000 -6486294075366903/9765625000000000
-4867708750005363/4882812500000000 -6140112004762927/78125000000000000
5099886019003399/9765625000000000 8328180727733919/9765625000000000
816092230638937/1220703125000000 -7262438556740697/9765625000000000
7628785220429663/19531250000000000 1797974868075341/1953125000000000
-3293423325920659/4882812500000000 -1441955378307551/1953125000000000
7104939393935983/9765625000000000 -209368628282529/305175781250000
5176766764137453/156250000000000000 -976026374552981/976562500000000
473631119891291/610351562500000 6159534364047213/9765625000000000
-4551896230247307/4882812500000000 -441736531997341/1220703125000000
7811233385668477/9765625000000000 -5861063438936929/9765625000000000
-4790910935918487/4882812500000000 -942884040724463/4882812500000000
-4971953861746979/9765625000000000 525323956735881/610351562500000
-7518800504260613/19531250000000000 -140828274423763/152587890625000
-4876717516485269/4882812500000000 -975575108842011/19531250000000000
-4836651938052397/4882812500000000 -5358542729005281/39062500000000000
-8724851083792949/9765625000000000 -8773689122885993/19531250000000000
7683933365503463/9765625000000000 -150674731779933/244140625000000
694580061142593/1220703125000000 803063995675729/976562500000000
-1066792014747439/1220703125000000 949369025531703/1953125000000000
139531166467243/781250000000000 -960861117764531/976562500000000
-2080471239714567/2441406250000000 -1022030574340191/1953125000000000
-4801671378085189/4882812500000000 7091673481637359/39062500000000000
6315936688609941/9765625000000000 -931030807979923/1220703125000000
4885529100683147/19531250000000000 -945517493186771/976562500000000
2818726626753381/4882812500000000 398705882998831/488281250000000
-114575701479667/122070312500000 6738203581209247/19531250000000000
-226179668413381/244140625000000 7352780098679913/19531250000000000
974259263487387/976562500000000 536250921283037/7812500000000000
-1333376668691003/1953125000000000 -3567915992753581/4882812500000000
4799125603871473/19531250000000000 94662310345877/97656250000000
4552812521053697/4882812500000000 -7058335280552131/19531250000000000
