1500
-4842817242713007/4882812500000000 -4989454888624741/39062500000000000
-4869953379118479/4882812500000000 -2833084485785839/39062500000000000
4662831750988117/4882812500000000 5796354678082891/19531250000000000
-4311294271515511/78125000000000000 -2437685963800457/2441406250000000
119601740961259/244140625000000 8513525082777547/9765625000000000
4792110925833133/4882812500000000 -936766131255271/4882812500000000
-8493661973100239/19531250000000000 4396926716818883/4882812500000000
4813612147664949/4882812500000000 -6553147650446789/39062500000000000
4861475052885327/4882812500000000 7295688069294319/78125000000000000
-170073249211667/305175781250000 4054267002211167/4882812500000000
-266351059091353/976562500000000 4697689404715803/4882812500000000
665569107735427/2441406250000000 939572859579699/976562500000000
8374720282856159/19531250000000000 -8822326602807471/9765625000000000
-1508098214808821/2441406250000000 -1919922980754569/2441406250000000
2394225092977291/2441406250000000 95530242687213/488281250000000
-4880979986915511/4882812500000000 535048072404891/19531250000000000
8946710637615479/9765625000000000 7829125214837997/19531250000000000
-1223505576216179/9765625000000000 -1211084649095549/1220703125000000
2436407089721369/4882812500000000 846304399216067/976562500000000
1248252189679679/1953125000000000 7510931594324513/9765625000000000
-8487026551710567/9765625000000000 -1207730618535877/2441406250000000
461090465594273/610351562500000 -1599623017510053/2441406250000000
3461251465674369/9765625000000000 -2282914391901173/2441406250000000
8841052999695357/39062500000000000 -594513220017873/610351562500000
-412526211555009/1220703125000000 -4595542612862751/4882812500000000
-1452764223140809/1953125000000000 -1631799896580403/2441406250000000
-2439475194523257/2441406250000000 -1553339862446027/39062500000000000
-179920656357453/1220703125000000 -603685488644681/610351562500000
-4998417290393469/39062500000000000 4842672833197811/4882812500000000
152488036144523/152587890625000 -5651811965033129/156250000000000000
-650329906421269/976562500000000 -7285227032978131/9765625000000000
-4879850887420657/4882812500000000 5441244723110829/156250000000000000
5961249800405729/39062500000000000 -603202392837911/610351562500000
-6168787942261113/9765625000000000 -1892641787357669/2441406250000000
-7847420783442057/78125000000000000 4858117245606671/4882812500000000
-4989757005636931/9765625000000000 -1678925330862837/1953125000000000
-1732584880021193/7812500000000000 38089797152099/39062500000000
1764545728661491/1953125000000000 -8373025958920037/19531250000000000
-5034000035642267/19531250000000000 1179460566258161/1220703125000000
5354369244184859/9765625000000000 -1633378849349437/1953125000000000
7050858304052781/9765625000000000 -105573245476069/152587890625000
4767555196268251/4882812500000000 1687431457384603/7812500000000000
8191547509674651/9765625000000000 1329144015837073/2441406250000000
-600839577075879/976562500000000 1924620285643263/2441406250000000
-1212353699644177/1220703125000000 -91218808095907/781250000000000
1324345017560357/7812500000000000 -48121455439459/48828125000000
933980866584879/19531250000000000 2438613227531151/2441406250000000
-1529110045529539/1953125000000000 3037803209440223/4882812500000000
-576172231930097/976562500000000 -492799669125509/610351562500000
-4864848615611069/4882812500000000 334765214291629/3906250000000000
7228202239624637/9765625000000000 -3283310982214081/4882812500000000
6628367721311953/9765625000000000 -1792905689650441/2441406250000000
-946731484195251/2441406250000000 -4500739483406041/4882812500000000
-3123544821541117/9765625000000000 -289144244165489/305175781250000
4814576047517559/78125000000000000 -194941264912067/195312500000000
6011950761051039/19531250000000000 4645738468002139/4882812500000000
1824210618434161/78125000000000000 -2440740610381933/2441406250000000
-4817488678823249/4882812500000000 -6368224817971541/39062500000000000
-1074280418866001/3906250000000000 -187781193441603/195312500000000
-2436135839628903/2441406250000000 2565326878615761/39062500000000000
-3204822770411963/19531250000000000 -1204157572441643/1220703125000000
-2256964976743827/2441406250000000 46544966733547/122070312500000
4344741631998971/4882812500000000 8912982047625739/19531250000000000
-3524721927850887/4882812500000000 13199537952014/19073486328125
4744958946179903/9765625000000000 -4267692474853721/4882812500000000
7383880869760749/9765625000000000 -6391066807803393/9765625000000000
-35737688108099/1562500000000000 -61019189382133/61035156250000
-5147633950929027/9765625000000000 4149376349159829/4882812500000000
-4700855886009469/4882812500000000 -5282138732182461/19531250000000000
-4361931113130457/9765625000000000 -4368666518656737/4882812500000000
-4352976732467737/4882812500000000 -8848458827841829/19531250000000000
-4824071083488407/4882812500000000 -23597290537479/152587890625000
863682831939007/3906250000000000 -4761965361774521/4882812500000000
4660007889289849/4882812500000000 116651532541329/390625000000000
-5520415056302423/19531250000000000 4683713431727073/4882812500000000
-8994530208569557/9765625000000000 -7606801684743639/19531250000000000
1192961823114419/2441406250000000 -2130095435920791/2441406250000000
3790894943002767/4882812500000000 6154989339153171/9765625000000000
1958084407025473/4882812500000000 -2236501920696691/2441406250000000
2366164456106861/2441406250000000 -4811521134580779/19531250000000000
4065951184852993/4882812500000000 -5407364930369983/9765625000000000
2371691171499449/9765625000000000 74009785032093/76293945312500
926065107761929/4882812500000000 -1198547593087727/1220703125000000
-7346134170463799/39062500000000000 2397845076671337/2441406250000000
-4262491368827203/4882812500000000 -1190905668055813/2441406250000000
-184675958225143/195312500000000 -794685778102267/2441406250000000
8717397000455641/9765625000000000 4401638465057301/9765625000000000
4855048239924751/4882812500000000 -8319453799914769/78125000000000000
-8590455336282821/9765625000000000 -4644513834187061/9765625000000000
6581743883851047/9765625000000000 901804433206127/1220703125000000
-8675964118439049/9765625000000000 -4482753423531473/9765625000000000
-6449734205031289/19531250000000000 -1152223826805537/1220703125000000
2322321110995941/4882812500000000 8590385920918531/9765625000000000
-2264332858853873/2441406250000000 3651325637307543/9765625000000000
8184050929222411/156250000000000000 -609513753864273/610351562500000
-5615879688436479/9765625000000000 -1597865162842367/1953125000000000
-4882659583416813/4882812500000000 -98926781399161/12500000000000000
-4634034051414291/19531250000000000 2371693273581243/2441406250000000
6893708432232247/9765625000000000 864618916163313/1220703125000000
5992303360241187/19531250000000000 -1161831170168021/1220703125000000
4853976020256831/9765625000000000 -8473862663236681/9765625000000000
7492501427005779/19531250000000000 -4509241544655933/4882812500000000
25854673554663/48828125000000 -828425409170297/976562500000000
-2487822891630297/9765625000000000 -590213708979721/610351562500000
7590012902430383/19531250000000000 -44990376103079/48828125000000
-1646241239334727/1953125000000000 1313741702839321/2441406250000000
145333464937863/152587890625000 -5950621203969769/19531250000000000
4753062357824179/4882812500000000 -8945188231593029/39062500000000000
6922251675615043/9765625000000000 -6888386123038527/9765625000000000
4710567146805309/4882812500000000 2570925954277749/9765625000000000
-1754494275228077/2441406250000000 -6790834194095411/9765625000000000
-1407050519433477/2441406250000000 7980649911681173/9765625000000000
1014285249900999/1220703125000000 339610641477131/610351562500000
-5718199153489539/9765625000000000 -3958207614617269/4882812500000000
18554033084949/39062500000000 8593699590879857/9765625000000000
4822709619728929/4882812500000000 6110082599403977/39062500000000000
-2420155545539743/9765625000000000 -591311699925531/610351562500000
-807938134557887/976562500000000 -1097105805532669/1953125000000000
-8960463223821083/312500000000000000 4880804839726707/4882812500000000
4474255446193959/4882812500000000 -7820891112767081/19531250000000000
-2869480094814827/9765625000000000 466726674902149/488281250000000
-258744167565879/390625000000000 -3658025132662951/4882812500000000
2377209378466057/2441406250000000 -8898935464922409/39062500000000000
-4616844290527617/4882812500000000 -3179060683396149/9765625000000000
4523266007833207/4882812500000000 7356001666706603/19531250000000000
-1398441997729781/2441406250000000 -8004823002689917/9765625000000000
3812363105717401/9765625000000000 4495367593167153/4882812500000000
4596924743804477/4882812500000000 411562632684443/1220703125000000
-191902295708727/1562500000000000 4845846077624073/4882812500000000
6380621656231973/9765625000000000 7392908691485953/9765625000000000
-6305362214604733/9765625000000000 7457200478950521/9765625000000000
4819688838400847/4882812500000000 3130386330536321/19531250000000000
1161685095183043/2441406250000000 2147312789783693/2441406250000000
1177647487132543/1953125000000000 -7790769637326287/9765625000000000
5284100409401599/9765625000000000 8212533987995839/9765625000000000
7313058862247237/19531250000000000 -181104637334279/195312500000000
-8695994182805947/9765625000000000 8887545625926233/19531250000000000
-7490201160744747/9765625000000000 -250644986264487/390625000000000
-2449252539783523/4882812500000000 4224099893056533/4882812500000000
-4866759372413587/4882812500000000 -3164918917692573/39062500000000000
-4501812077060947/4882812500000000 -75636456109307/195312500000000
-1318477149555949/1953125000000000 -7204712471229889/9765625000000000
8396899624705671/9765625000000000 4985931039760053/9765625000000000
304833232240961/305175781250000 1480230813292581/31250000000000000
7384046070974559/9765625000000000 3195437969291149/4882812500000000
449859458816181/1220703125000000 -453914985291013/488281250000000
1167459410815761/1220703125000000 -5705399962449201/19531250000000000
2806165332882601/4882812500000000 -1598363865191359/1953125000000000
-6857966606089633/9765625000000000 6952389925082197/9765625000000000
1475943167415737/7812500000000000 7671815170907/7812500000000
-8516527999122299/78125000000000000 -2426856645855171/2441406250000000
7574588126188403/9765625000000000 -6163849962420457/9765625000000000
19255110803611/488281250000000 -4879014447708709/4882812500000000
5805403254969/62500000000000 -2430851338094589/2441406250000000
-263326464137903/390625000000000 -3606570910973419/4882812500000000
-2822776402217941/9765625000000000 36518604506377/38146972656250
4754796817392019/4882812500000000 -888599846221001/3906250000000000
8533323073632273/9765625000000000 -4748666019172129/9765625000000000
-256876420441047/488281250000000 1038126569002297/1220703125000000
4427723685136207/4882812500000000 -1646741437528571/3906250000000000
-8793217812943347/9765625000000000 2124073452988433/4882812500000000
1549252690106767/2441406250000000 11792941115173/15258789062500
8067181968838543/19531250000000000 -138963777643079/152587890625000
3975932921924579/4882812500000000 -283439858003643/488281250000000
-256037178098251/305175781250000 664255624205409/1220703125000000
2260146902726259/2441406250000000 -1846294078023283/4882812500000000
-1851357217500697/2441406250000000 6366086308867813/9765625000000000
-4268394002847303/9765625000000000 -439170366364473/488281250000000
-4720431758740717/4882812500000000 -2497504291270203/9765625000000000
3398056870475843/4882812500000000 -7012864583083911/9765625000000000
3201642617175989/4882812500000000 7373287587511757/9765625000000000
-956454025327249/1220703125000000 -1213588995936999/1953125000000000
4873918149370827/4882812500000000 4713345366914501/78125000000000000
4802067830996809/4882812500000000 -7074472222460047/39062500000000000
-4120481082988559/4882812500000000 -5239654017161697/9765625000000000
-8944734132237871/9765625000000000 -7838153594872663/19531250000000000
2210474870987029/9765625000000000 4756081172703003/4882812500000000
-5920911276529237/39062500000000000 4826395063711937/4882812500000000
-1436107711885773/1953125000000000 -1323741630941329/1953125000000000
955089198764381/976562500000000 325862061850177/1562500000000000
4744041539264569/4882812500000000 -924658737961549/3906250000000000
3775918181182977/4882812500000000 -1238340812485357/1953125000000000
-333178581548771/2441406250000000 4837129938439203/4882812500000000
8503507520354029/9765625000000000 -4801852922769239/9765625000000000
201345900570861/305175781250000 917318577462437/1220703125000000
-1745013361486473/1953125000000000 -1754566195797331/3906250000000000
-8103479805818733/39062500000000000 2388295451001849/2441406250000000
-4785623953721469/9765625000000000 -4256325733957409/4882812500000000
4723083861551073/19531250000000000 -2368946909359383/2441406250000000
859388207110423/976562500000000 -4638170176759179/9765625000000000
-903988096128079/976562500000000 923579444555871/2441406250000000
963665287498523/1953125000000000 8494184009213877/9765625000000000
2142672440733333/2441406250000000 2340443794890981/4882812500000000
-463099977183217/488281250000000 -1547804581801799/4882812500000000
-3206512768844039/9765625000000000 4612095714094221/4882812500000000
-7606509186816583/9765625000000000 -3062207113811047/4882812500000000
-6861187468133003/9765625000000000 -1737302833556941/2441406250000000
-1487362266045063/2441406250000000 -7744125998029069/9765625000000000
-6901338704240581/19531250000000000 -4567830794342177/4882812500000000
1432058751874789/2441406250000000 7909156424011739/9765625000000000
7312811915304867/9765625000000000 -80903311825753/122070312500000
-3102251824278321/19531250000000000 -482082565659959/488281250000000
2791427757722299/4882812500000000 -4006218788779977/4882812500000000
1546045686541349/4882812500000000 4631587270610707/4882812500000000
-132851021410619/152587890625000 -192147919136569/390625000000000
-8385373046354529/9765625000000000 1001058450123587/1953125000000000
-924103262837527/976562500000000 -3157649062503409/9765625000000000
4565392513634281/9765625000000000 8632764495633891/9765625000000000
-4083131093526227/4882812500000000 -5355333185987803/9765625000000000
25110371932563/30517578125000 1109974412549051/1953125000000000
2429405699323271/2441406250000000 7736619665584223/78125000000000000
1208802879599613/4882812500000000 4730819538772107/4882812500000000
-5617661731733399/156250000000000000 -2439827833595009/2441406250000000
1786475751173699/1953125000000000 -3947156115779333/9765625000000000
134822995345759/152587890625000 -1143280813533757/2441406250000000
8003944125020027/19531250000000000 -8907954380861767/9765625000000000
-3996132133581291/9765625000000000 -1113821964647403/1220703125000000
5291397776217827/9765625000000000 2051958534158007/2441406250000000
-8801325929456479/9765625000000000 4231322904731101/9765625000000000
-2738368278685429/4882812500000000 -8085344044738147/9765625000000000
1049072302128993/1220703125000000 499320129321807/976562500000000
273249701445257/976562500000000 4687773770848823/4882812500000000
7238243447650411/9765625000000000 3277776053712749/4882812500000000
-8793374143311553/9765625000000000 1699129321334421/3906250000000000
-2095744467778649/2441406250000000 -5009302711259123/9765625000000000
3726853330192203/4882812500000000 -1577372987390073/2441406250000000
8237763109990813/9765625000000000 -5244682124237797/9765625000000000
-5223673991097051/9765625000000000 -4125550317089867/4882812500000000
-4857430628928109/4882812500000000 1591097135924459/15625000000000000
8237703642047507/9765625000000000 -2622387764348659/4882812500000000
882358492374121/2441406250000000 455276090673531/488281250000000
-141202394571867/390625000000000 2276319795677701/2441406250000000
4428657673488003/19531250000000000 -4755632961115401/4882812500000000
906065769980129/976562500000000 7286127555198737/19531250000000000
-5098515533078173/9765625000000000 -8329019810252921/9765625000000000
-4882148534139121/4882812500000000 5153331806788527/312500000000000000
2586826435850147/4882812500000000 -1035319603460179/1220703125000000
5125122142639837/39062500000000000 -968120611440351/976562500000000
840697898177857/1220703125000000 3540267025825253/4882812500000000
-1823983357516281/4882812500000000 -4529342404992129/4882812500000000
47857830628223/48828125000000 -3874301765757451/19531250000000000
4162518088197067/4882812500000000 2552508780707421/4882812500000000
4417595455059067/4882812500000000 4160148221204493/9765625000000000
-1014353545582683/2441406250000000 1776567722251493/1953125000000000
-2675891128005861/4882812500000000 -2042147434761737/2441406250000000
6170914564689/7629394531250 358909230631047/610351562500000
902726911207229/976562500000000 -1490011759354969/3906250000000000
960254743275961/976562500000000 888610494286841/4882812500000000
2440479057273663/2441406250000000 -2152924363014587/78125000000000000
487457984132879/488281250000000 181391491976061/3125000000000000
4377005779196769/9765625000000000 109122388320339/122070312500000
-2432428988724423/2441406250000000 -20917383285713/244140625000000
-1036301115997501/1953125000000000 -1655529299833541/1953125000000000
4763665125281097/4882812500000000 4288314324928861/19531250000000000
4782360557707809/9765625000000000 8514485253772283/9765625000000000
61008795447509/97656250000000 -7625398377859681/9765625000000000
-2967439746658771/4882812500000000 -77552973534497/97656250000000
1721552052340011/2441406250000000 6924418252674179/9765625000000000
-6208074797871159/9765625000000000 -3769192186154149/4882812500000000
-8838086585420603/9765625000000000 4153992916367743/9765625000000000
-5303276819185543/19531250000000000 469936818586811/488281250000000
-7103608321809877/9765625000000000 670120738754879/976562500000000
-1996640022259579/4882812500000000 -8911854247387021/9765625000000000
-486176471249577/488281250000000 7246106427918103/78125000000000000
-8191782479800153/78125000000000000 4855896192389641/4882812500000000
2885940504129111/4882812500000000 -787736131373527/976562500000000
1443689821864573/1953125000000000 51385482184583/76293945312500
-1496216236618957/1953125000000000 -6277010114104497/9765625000000000
-8581404301030879/9765625000000000 4661215706537699/9765625000000000
-1337058492317133/3906250000000000 4587868454314909/4882812500000000
-1208588509356629/1220703125000000 5489649611983289/39062500000000000
229403188464697/305175781250000 3220193667071487/4882812500000000
3753038321682433/4882812500000000 624709893186889/976562500000000
4028168170364303/4882812500000000 -5519318472934917/9765625000000000
-5108338613381379/9765625000000000 -8322998753554023/9765625000000000
368451834734039/488281250000000 6408176794773469/9765625000000000
-5105072122399301/9765625000000000 -520312669916363/610351562500000
852607555055003/3906250000000000 4765082865813289/4882812500000000
-920717073304399/976562500000000 -1627531776433503/4882812500000000
1062776437702473/9765625000000000 194152453380419/195312500000000
-1233974207222463/4882812500000000 944863282513739/976562500000000
-6513706559159597/9765625000000000 7275923206149597/9765625000000000
-7188319006033879/9765625000000000 -6610257295152519/9765625000000000
-8361356277536187/9765625000000000 -100906199692053/195312500000000
-3344150947068177/4882812500000000 7115760634922809/9765625000000000
-3058988651484217/4882812500000000 7611687418765177/9765625000000000
-34677902525643/39062500000000 -2247644540235409/4882812500000000
-4550842306694321/4882812500000000 884829391713081/2441406250000000
-2355907099135381/2441406250000000 5123537638983909/19531250000000000
517628039489061/39062500000000000 -1220595944779773/1220703125000000
-3734336676442913/4882812500000000 -6291768430935629/9765625000000000
-8179376745413539/9765625000000000 -5335281407499817/9765625000000000
3782049842210937/4882812500000000 6176716571509001/9765625000000000
573847084421429/976562500000000 -7901732975159787/9765625000000000
4540402683337089/4882812500000000 -7185097225008563/19531250000000000
1149819967524529/1220703125000000 204957411226489/610351562500000
4820448111194053/9765625000000000 -4246490069690223/4882812500000000
458882764814407/610351562500000 -3219496984337543/4882812500000000
-6885906355169411/9765625000000000 6924718428099623/9765625000000000
-7402898798491573/9765625000000000 -6369028263394427/9765625000000000
8196990774002187/156250000000000000 -1219022201229539/1220703125000000
-6470506535525741/156250000000000000 -2439311979011831/2441406250000000
5439855289683753/19531250000000000 -2344800434571271/2441406250000000
8580755246761137/9765625000000000 2331205215966959/4882812500000000
-2375538084123159/2441406250000000 281639525111237/1220703125000000
-146745183530899/152587890625000 5352964707211293/19531250000000000
6112889437558341/9765625000000000 3807887024480003/4882812500000000
968796833115743/976562500000000 1229105876283947/9765625000000000
-8675351341053211/9765625000000000 8967878400137067/19531250000000000
1836506737497619/19531250000000000 972235786172297/976562500000000
-1113398396660933/1220703125000000 -8007358690766457/19531250000000000
-77185535480947/152587890625000 2106019257828391/2441406250000000
6748893519962993/19531250000000000 2291022434207533/2441406250000000
6698643101371303/9765625000000000 -7106026473429131/9765625000000000
-4294947142106499/4882812500000000 2322775700894829/4882812500000000
-5170088640044493/39062500000000000 120996395934513/122070312500000
4868278664436699/4882812500000000 376458172373343/4882812500000000
318711795887769/610351562500000 8328485227104339/9765625000000000
5861489435244383/9765625000000000 781091372639229/976562500000000
2938957625714163/4882812500000000 1949640093992531/2441406250000000
-149686801897859/390625000000000 4510088551697723/4882812500000000
2434910756175177/2441406250000000 5695108874246969/78125000000000000
-7132684533541121/78125000000000000 -4862419840416147/4882812500000000
8781012455384623/78125000000000000 -970374399817731/976562500000000
3942628691097267/4882812500000000 -5761089103387623/9765625000000000
-3205337969080041/4882812500000000 3683431336964229/4882812500000000
7895245055383707/312500000000000000 2440626939438793/2441406250000000
-4770625392742737/9765625000000000 2130266488651467/2441406250000000
1052465620825083/2441406250000000 -4405805531123831/4882812500000000
3986491228281733/4882812500000000 352441165236063/610351562500000
-3357061774969643/4882812500000000 -7091401596072223/9765625000000000
7858534942255179/9765625000000000 5797487404210499/9765625000000000
7665082807883239/9765625000000000 -378184071774857/610351562500000
4427563752013627/9765625000000000 435212910144219/488281250000000
665192042042701/976562500000000 1429956451937347/1953125000000000
-1303028562556693/1953125000000000 -3637318578625639/4882812500000000
-7048931433106899/19531250000000000 -4553723011269581/4882812500000000
-1626332208112013/15625000000000000 97125818157119/97656250000000
596293397339003/4882812500000000 -4846265788671331/4882812500000000
-1638798571649059/2441406250000000 -7238567503698579/9765625000000000
3082438878226513/4882812500000000 7573751638957783/9765625000000000
2440991085535599/2441406250000000 180088772545089/9765625000000000
-1725641510758061/1953125000000000 -4573998912258389/9765625000000000
8449962741384421/9765625000000000 -4895463339648259/9765625000000000
-4702832038950591/4882812500000000 -1050783699478009/3906250000000000
2435863390091961/19531250000000000 -121117243060977/122070312500000
1720351375006421/4882812500000000 1142427488308059/1220703125000000
-7273241199281583/156250000000000000 975503925512209/976562500000000
-2442315158517441/4882812500000000 4228114778081619/4882812500000000
-4871305691288841/4882812500000000 16751027742589/244140625000000
-7572063186950189/9765625000000000 3083475747166611/4882812500000000
-1707927767473561/1953125000000000 2368649413059289/4882812500000000
-37448746235687/61035156250000 -77114052946417/97656250000000
2754843037280217/4882812500000000 8062926949961773/9765625000000000
-4749652414601031/39062500000000000 -4846583378058833/4882812500000000
8183410803058969/9765625000000000 5329091786505723/9765625000000000
48781641815777/48828125000000 1363246988540363/31250000000000000
-2684847553832421/9765625000000000 2347325942073569/2441406250000000
2425484398673877/2441406250000000 4453921506733443/39062500000000000
3563289068027917/9765625000000000 4546163290575299/4882812500000000
7767217499067431/9765625000000000 -5919270560027281/9765625000000000
-4796368455653433/4882812500000000 1463547512822361/7812500000000000
2879899499817033/4882812500000000 492887486861699/610351562500000
4830206565345553/4882812500000000 5718530979188099/39062500000000000
337480690510697/610351562500000 4068499976186719/4882812500000000
4864769417056549/4882812500000000 1677504952135931/19531250000000000
1199071369183823/1220703125000000 7321217541646977/39062500000000000
8268755942656619/9765625000000000 162365048534923/305175781250000
466521979513147/488281250000000 5765528143398117/19531250000000000
-6489501459772849/9765625000000000 -7297520294197959/9765625000000000
-2794357117955757/9765625000000000 467864830741623/488281250000000
626801570782163/4882812500000000 4842414449530447/4882812500000000
735356225267793/1220703125000000 -3897419333548123/4882812500000000
8490396466554013/19531250000000000 8794641755114689/9765625000000000
143428706250497/152587890625000 3332471204871423/9765625000000000
2331756270976127/2441406250000000 5787584893490931/19531250000000000
-7327511015347987/9765625000000000 -6455618789905341/9765625000000000
-2147938128316987/2441406250000000 -4642113784837561/9765625000000000
3646828610020633/4882812500000000 6493842929819363/9765625000000000
5369286334666849/78125000000000000 -4871267156298519/4882812500000000
1053066685564187/31250000000000000 -4880039338890119/4882812500000000
-4079806253041631/4882812500000000 -5365459476241957/9765625000000000
216707593970781/1562500000000000 -2417811141226129/2441406250000000
-1220503306207057/1220703125000000 -1413514904833183/78125000000000000
6050511496855031/39062500000000000 -602985374235641/610351562500000
8789980909341353/9765625000000000 -4254840449892283/9765625000000000
-2440715116601787/2441406250000000 -3717621746074411/156250000000000000
-68829147691639/390625000000000 4806415618944943/4882812500000000
-8315245334882541/39062500000000000 238545036470343/244140625000000
151840464910243/152587890625000 -3861593314083297/39062500000000000
8746594715591617/9765625000000000 1737331863372559/3906250000000000
-6950348341279933/39062500000000000 1201224783564377/1220703125000000
3436670258565853/4882812500000000 -867148900277699/1220703125000000
-96096583789709/97656250000000 -869180286261053/4882812500000000
6858118992754751/9765625000000000 3476119802374537/4882812500000000
-2405956941234433/4882812500000000 8497818333450557/9765625000000000
-2243361145296273/2441406250000000 -30100665244447/76293945312500
1851414793300211/2441406250000000 -795727299501563/1220703125000000
4878777285922107/4882812500000000 396938809021107/9765625000000000
-4838730531388719/4882812500000000 -5237066383465583/39062500000000000
2416807276834031/2441406250000000 -5531167004382637/39062500000000000
2440987543301163/2441406250000000 -5787371038828089/312500000000000000
36921672223177/39062500000000 -1275417682542781/3906250000000000
-7401928970584501/9765625000000000 3185077673897721/4882812500000000
1158125229493303/1220703125000000 6173223670185421/19531250000000000
-6262652704273331/9765625000000000 3746552173208153/4882812500000000
-4878221643816157/4882812500000000 -338699645906517/7812500000000000
-1168550713812953/1220703125000000 2823958624422153/9765625000000000
3906103319559469/4882812500000000 5859766127443227/9765625000000000
8961973277263977/9765625000000000 -3879493087792703/9765625000000000
591693890768917/610351562500000 599030810198371/2441406250000000
-7530328987093093/9765625000000000 -1243568687073947/1953125000000000
1085508861077731/1953125000000000 8118447785979053/9765625000000000
474977473255331/488281250000000 22640652818807/97656250000000
2368473573674821/2441406250000000 -592281527943499/2441406250000000
3781794608904983/4882812500000000 -3088670821925421/4882812500000000
-1195048404582451/1220703125000000 -63730854272941/312500000000000
-8339874993858549/9765625000000000 -2540369890755963/4882812500000000
-5309537944309369/9765625000000000 1024513897375269/1220703125000000
6136672257738079/39062500000000000 4822182078444733/4882812500000000
1220672462802337/1220703125000000 -4429848760881411/625000000000000000
193987127169571/195312500000000 -1135745513689891/9765625000000000
-6214580119096267/9765625000000000 3766511170299327/4882812500000000
269884780205491/1220703125000000 -595247495752439/610351562500000
