1500
3938018052225063/19531250000000000 -2391265814057907/2441406250000000
8723609152481983/9765625000000000 1755725490860463/3906250000000000
-537721403097913/976562500000000 8151871006441783/9765625000000000
-8874525297648203/9765625000000000 -815113056748009/1953125000000000
-4335584885296549/78125000000000000 -4875287783453783/4882812500000000
4666920355570463/4882812500000000 -1148693116174951/3906250000000000
4766556793652367/4882812500000000 1059147885350631/4882812500000000
1800054529657503/1953125000000000 -3789792065155111/9765625000000000
6600882427936993/9765625000000000 7196928706967829/9765625000000000
8496418503942013/19531250000000000 8793187692304363/9765625000000000
-5873310954974649/19531250000000000 291050572561283/305175781250000
946580332536189/1220703125000000 -6166239922366659/9765625000000000
-8060565491394661/9765625000000000 1378285066658077/2441406250000000
-432232978084123/610351562500000 -6894936020058249/9765625000000000
-2973897029068949/78125000000000000 -4879273592140029/4882812500000000
-7149484607426289/39062500000000000 -2400165827684307/2441406250000000
5626598406952653/9765625000000000 798178062887617/976562500000000
-1324315758312393/4882812500000000 -146868502789943/152587890625000
1273163816673943/31250000000000000 2439379225882167/2441406250000000
-179594041526621/305175781250000 3947762512319939/4882812500000000
-4886441373390869/9765625000000000 8455183164487861/9765625000000000
-4690049925452361/4882812500000000 2716828744636327/9765625000000000
258265172495091/781250000000000 2304145938863013/2441406250000000
2166491050460211/2441406250000000 1125513663095599/2441406250000000
-7996237214853393/9765625000000000 2803017215627593/4882812500000000
753279629680009/976562500000000 3107427054314383/4882812500000000
972193918159953/976562500000000 1845351120957597/19531250000000000
-2408986314445777/2441406250000000 -3172374901951047/19531250000000000
8763760751210013/19531250000000000 -545459081354129/610351562500000
1260542771282621/1953125000000000 -7459438965820637/9765625000000000
1172243470382623/39062500000000000 -4880613357163961/4882812500000000
4803818417831223/4882812500000000 -3498997613401359/19531250000000000
-4852148717487597/4882812500000000 2185445432088259/19531250000000000
2310647800081571/4882812500000000 -8602968012060593/9765625000000000
168954317132189/195312500000000 489933959290579/976562500000000
4798830472635823/4882812500000000 -721369366716649/3906250000000000
-4727097361993793/4882812500000000 -2446555489162321/9765625000000000
2971873014287837/9765625000000000 -2325610167616941/2441406250000000
541411580978273/1953125000000000 -4691462169201361/4882812500000000
2089515114018517/2441406250000000 -2525383983339759/4882812500000000
-800336366288821/976562500000000 -699481970373719/1220703125000000
-161142355172141/305175781250000 2073303047118751/2441406250000000
5783998637307757/156250000000000000 4879465889116391/4882812500000000
7950978033192061/9765625000000000 -2835021162016357/4882812500000000
-2912407261301953/4882812500000000 -489893831841271/610351562500000
-2009632695009221/2441406250000000 5545219070426759/9765625000000000
-3092306459753837/4882812500000000 -1889411195923279/2441406250000000
408612427262893/1220703125000000 4601133779704463/4882812500000000
1863534053851141/4882812500000000 -2256606896442831/2441406250000000
-27532286951771/38146972656250 3379696201246577/4882812500000000
932734038799117/976562500000000 -289277598980179/976562500000000
-6718489599214743/9765625000000000 1771816319943117/2441406250000000
-304995765035379/305175781250000 1341503339156583/39062500000000000
-93068477605179/122070312500000 -6319199782302543/9765625000000000
943509133244069/1953125000000000 8550566912652671/9765625000000000
-1449132480415167/2441406250000000 7859241217058907/9765625000000000
6657218503632709/9765625000000000 3572424717034471/4882812500000000
1618532115216591/4882812500000000 115168929463877/122070312500000
425023947483207/976562500000000 -4396103275834299/4882812500000000
-7855586566664249/19531250000000000 894090999641737/976562500000000
8831212149653881/9765625000000000 521073465436237/1220703125000000
2402271540086579/2441406250000000 -1741520830672407/9765625000000000
4009922718832063/4882812500000000 -696526098719151/1220703125000000
4254197540004281/4882812500000000 74893552068149/152587890625000
-322430242734463/7812500000000000 -975730455451919/976562500000000
1622189997908593/1953125000000000 5438742677104513/9765625000000000
-7609251493507679/19531250000000000 8994012150745783/9765625000000000
-8668896829989443/9765625000000000 -1798562065278771/3906250000000000
287824335313639/305175781250000 6491950489619343/19531250000000000
1169629474692621/1953125000000000 -15641816255011/19531250000000
-7733248162304271/312500000000000000 -4881317192860897/4882812500000000
-4852427683682839/4882812500000000 870205102862947/7812500000000000
-461228715616243/610351562500000 -3197970373718253/4882812500000000
-930409774803977/976562500000000 -5933362195432287/19531250000000000
-2907614415700167/9765625000000000 -1165340682819819/1220703125000000
488267466027747/488281250000000 4696173369070497/625000000000000000
4881739189198807/4882812500000000 3275962204901731/156250000000000000
2844848825493699/4882812500000000 3968462305508693/4882812500000000
6989997217701987/9765625000000000 -6819631261083219/9765625000000000
4852638703145619/4882812500000000 8671874934735801/78125000000000000
1700667896223363/1953125000000000 -1200537622002769/2441406250000000
4196346427262011/9765625000000000 8818055811970707/9765625000000000
-235731381892913/390625000000000 3893476238687961/4882812500000000
209816988692661/610351562500000 4585234466255423/4882812500000000
6671771297763773/19531250000000000 -4589098456620017/4882812500000000
6178048953526549/19531250000000000 2316049430368747/2441406250000000
-1178444666905641/2441406250000000 4276322085428419/4882812500000000
-1561886013091177/2441406250000000 -7505706159608659/9765625000000000
-1212279212457171/1220703125000000 -4581169715180039/39062500000000000
1090249139339043/1220703125000000 8785048149563091/19531250000000000
-4734875365031307/4882812500000000 954253865685947/3906250000000000
-243452851013831/244140625000000 -2930028187727493/39062500000000000
-5127980409744663/39062500000000000 1210138939582163/1220703125000000
4882475945811639/4882812500000000 458627428886929/39062500000000000
6076561536592397/312500000000000000 -488188929772153/488281250000000
947624084043679/976562500000000 4719445380407683/19531250000000000
-8702888478295329/19531250000000000 -546410033316233/610351562500000
4878240205189059/4882812500000000 -6760291449963797/156250000000000000
-406621443217689/1220703125000000 -2301977516224109/2441406250000000
-1320941193619739/2441406250000000 -4106374966092367/4882812500000000
-41823145924843/156250000000000 -18377517082159/19073486328125
-92044628723203/97656250000000 1631356404399581/4882812500000000
2438668315501089/2441406250000000 1479567304228479/31250000000000000
2168752433085113/2441406250000000 -560575008702329/1220703125000000
3599578039006639/9765625000000000 -181560424742537/195312500000000
-6262797178513229/39062500000000000 -2409823870112521/2441406250000000
843107425464409/1220703125000000 -441385882338669/610351562500000
-8533770388581631/9765625000000000 -4747862107895753/9765625000000000
2980409290367579/39062500000000000 304286200742649/305175781250000
-5067971828812809/9765625000000000 -8347639976842841/9765625000000000
2341018798608981/2441406250000000 -34644460671889/122070312500000
4839541420719507/4882812500000000 1037778238873291/7812500000000000
7833221547320567/19531250000000000 -2236453549823263/2441406250000000
60236482941879/61035156250000 -6298602237472893/39062500000000000
-2309456701963829/2441406250000000 1583507776164571/4882812500000000
-4791360426556641/4882812500000000 3762388970817809/19531250000000000
-4809372598962809/78125000000000000 -1218387922998773/1220703125000000
-975622066232881/976562500000000 6855585118338749/156250000000000000
-8926684970564313/39062500000000000 4753605870951909/4882812500000000
-2001226523989323/2441406250000000 -5593649080477857/9765625000000000
-5930111615746509/9765625000000000 3879471866936701/4882812500000000
-1138058621932871/1220703125000000 7064297931275923/19531250000000000
-8750099657038117/78125000000000000 -4852090150852477/4882812500000000
3515103372382247/4882812500000000 -847271583954313/1220703125000000
-3110814442952589/4882812500000000 7527201714229219/9765625000000000
4901635361014697/9765625000000000 8446383985367663/9765625000000000
-119593415539607/195312500000000 7720814014050087/9765625000000000
3632360862653457/19531250000000000 4797627546024463/4882812500000000
-4388265806186153/4882812500000000 2141256902945941/4882812500000000
7066868583586661/78125000000000000 4862795216545307/4882812500000000
-8138791418971651/19531250000000000 8877356036582253/9765625000000000
-239818784965139/244140625000000 7317433697876423/39062500000000000
-4219165895799681/4882812500000000 491548453517133/976562500000000
-6065753837037327/9765625000000000 -1913342331319267/2441406250000000
4838633024425933/4882812500000000 131070723671001/976562500000000
-4567291887999793/4882812500000000 -1381408607465301/3906250000000000
4494767321605643/4882812500000000 -3815193119506421/9765625000000000
2431491266042079/2441406250000000 -1406758735774607/15625000000000000
972774692134877/976562500000000 171857088863337/1953125000000000
610235117528051/610351562500000 -3052000839616251/156250000000000000
-5752561156249437/9765625000000000 -3945740481336651/4882812500000000
-7304609358514203/39062500000000000 959336225069679/976562500000000
-5607870677760681/9765625000000000 -1598989907437029/1953125000000000
3172131318781669/9765625000000000 4618035690015547/4882812500000000
260459572024673/305175781250000 -1017842865152113/1953125000000000
194703488838351/195312500000000 -3082363316834227/39062500000000000
-1622920765134117/4882812500000000 -71956451979701/76293945312500
2103063258713323/2441406250000000 309998932194649/610351562500000
6969677068935607/78125000000000000 2431671562615391/2441406250000000
-1795736445487643/1953125000000000 -1920331813731037/4882812500000000
-13148659101433/15258789062500 309692511987417/610351562500000
-281396743667473/976562500000000 -2337854503946397/2441406250000000
-4089563695233953/4882812500000000 1067132733470821/1953125000000000
602505089492981/610351562500000 1248682282010679/7812500000000000
-7945359655244143/19531250000000000 8921056362776197/9765625000000000
-7565042532294977/78125000000000000 -971973327540789/976562500000000
-1663235083127543/4882812500000000 4590806788398959/4882812500000000
-8095897465660241/19531250000000000 4443578026123881/4882812500000000
-606451169828851/610351562500000 8818083839415727/78125000000000000
975619609859849/976562500000000 6864528209356503/156250000000000000
4838215735981637/4882812500000000 2633708874590107/19531250000000000
8433677967029077/9765625000000000 -2461732499129083/4882812500000000
6980677104273837/9765625000000000 3414585582705903/4882812500000000
-487875205018291/488281250000000 1592710253469683/39062500000000000
-5230456841484131/9765625000000000 -4123401292319147/4882812500000000
-2287527127419577/9765625000000000 -4746963536881881/4882812500000000
-8917521053636497/19531250000000000 -868831895162191/976562500000000
6789912748542007/19531250000000000 2289127875106337/2441406250000000
2360239532504101/2441406250000000 -4994293234443549/19531250000000000
2373473698630193/2441406250000000 1143830545928501/4882812500000000
-1637389734919803/1953125000000000 2661827522591689/4882812500000000
-845903873580929/4882812500000000 2404490826912063/2441406250000000
-4091939436644911/9765625000000000 -8866987272318323/9765625000000000
4764983630179511/4882812500000000 -8529624289132699/39062500000000000
-993205925122413/1220703125000000 -5677509931293457/9765625000000000
637808093158849/1220703125000000 26020628303399/30517578125000
4184689030282403/39062500000000000 -4854713051461297/4882812500000000
977778212569003/1220703125000000 -5846384928333781/9765625000000000
3436880552066233/9765625000000000 114260724135263/122070312500000
962893236473267/1220703125000000 -1500603524637741/2441406250000000
-1486013467281843/4882812500000000 4651195747892497/4882812500000000
7867094876758383/9765625000000000 -2892933193175527/4882812500000000
-8436603856875071/9765625000000000 983689930878337/1953125000000000
-8184843183908783/9765625000000000 5326891560323613/9765625000000000
-567136329395319/610351562500000 7218494556043127/19531250000000000
8272109558141191/19531250000000000 4423247746428869/4882812500000000
776097646804113/976562500000000 5927451046034613/9765625000000000
-4204203484527667/4882812500000000 4966500164438403/9765625000000000
1816697972699381/4882812500000000 2266134726033859/2441406250000000
526716360689551/610351562500000 1233524415506373/2441406250000000
506050527057631/3906250000000000 -4841665184650559/4882812500000000
-1157571739556687/1953125000000000 983203654952123/1220703125000000
-2965466231314591/4882812500000000 7758316297003903/9765625000000000
-137716422692827/244140625000000 -8063630120096653/9765625000000000
4740164202005423/9765625000000000 -8538048663403793/9765625000000000
3268520855080191/4882812500000000 -725496501164881/976562500000000
6973370615714251/39062500000000000 -2402188950098669/2441406250000000
-4872840827735813/4882812500000000 1247590815658453/19531250000000000
2722466970551687/4882812500000000 -4053397526077521/4882812500000000
-36782082922103/78125000000000 -8615569120159317/9765625000000000
1478886567850263/2441406250000000 -7770054308145993/9765625000000000
-1416716127369819/1953125000000000 420148397341463/610351562500000
4867594186449901/4882812500000000 3081659253795609/39062500000000000
-2497677487735967/4882812500000000 8391296700132393/9765625000000000
-2428151547697671/2441406250000000 508112345657797/4882812500000000
4542777345363393/4882812500000000 7161041154032697/19531250000000000
-6868142305447067/39062500000000000 192269831715881/195312500000000
-1690344052013573/1953125000000000 -2446214232553201/4882812500000000
-2201364843009933/2441406250000000 -2111357199053647/4882812500000000
7240454876382649/9765625000000000 -6553109553768479/9765625000000000
-582811517359209/610351562500000 5800724044596453/19531250000000000
-2716900449405027/39062500000000000 -4870987704957189/4882812500000000
-4862116075438421/4882812500000000 -3592749847074011/39062500000000000
4470625419510697/4882812500000000 7854034650884657/19531250000000000
-8868171326549139/19531250000000000 1740187529795199/1953125000000000
-1574545498080231/1953125000000000 90284372650797/152587890625000
-4604134387208383/4882812500000000 -3251955998891459/9765625000000000
-1691567500472447/4882812500000000 2290221457714387/2441406250000000
785668944766069/976562500000000 -181249629750813/305175781250000
4642118036661869/4882812500000000 -151413276955979/488281250000000
4049323596063749/19531250000000000 4776718964001737/4882812500000000
-750686360371413/976562500000000 -6246153254272353/9765625000000000
224065938610487/244140625000000 -775591642244483/1953125000000000
-7278529492399159/9765625000000000 6510794119683147/9765625000000000
-8574185307643529/19531250000000000 -8774295881617651/9765625000000000
284699503056449/305175781250000 3516864118936337/9765625000000000
8894636255084163/9765625000000000 8062971544131201/19531250000000000
109002450991941/122070312500000 -439609053344239/976562500000000
-5260888324598191/78125000000000000 4871729142715633/4882812500000000
-3009673217698681/39062500000000000 -4868297914461267/4882812500000000
-6670266613303799/9765625000000000 7132669552703929/9765625000000000
2387392369428721/2441406250000000 -510707501347473/2441406250000000
-7034997085877021/39062500000000000 4802973887101911/4882812500000000
8280490390874903/78125000000000000 2427654214311479/2441406250000000
2350347980227313/4882812500000000 -106998020665097/122070312500000
509639263828647/610351562500000 -5373638781706381/9765625000000000
-1176099030679307/2441406250000000 8557808642473149/9765625000000000
-6272066514557749/19531250000000000 -924839051131957/976562500000000
607461729649323/610351562500000 1518681428551013/15625000000000000
-8005024150566761/78125000000000000 4857112702227931/4882812500000000
857324289046803/1953125000000000 -8774526096940213/9765625000000000
2395032890981009/2441406250000000 947168260993181/4882812500000000
-8101027826372603/9765625000000000 1090702155438629/1953125000000000
7253409369078627/9765625000000000 6538767786455443/9765625000000000
-8337358594895113/9765625000000000 -50848680711257/97656250000000
1085281828075257/1220703125000000 -8941115427999173/19531250000000000
233341230083309/781250000000000 -465993324474051/488281250000000
1225601238322363/3906250000000000 4636251628997201/4882812500000000
2034352278032641/4882812500000000 8877672829975129/9765625000000000
7952424370168581/9765625000000000 -5668013609490881/9765625000000000
-927580422484221/1220703125000000 3174172469690353/4882812500000000
-3827963378502387/9765625000000000 -8984104185363703/9765625000000000
-4742108511385273/9765625000000000 -2134242232428063/2441406250000000
-4872354945295999/4882812500000000 -5110370875455401/78125000000000000
-4621958783912939/19531250000000000 474412283490261/488281250000000
-676909742986439/2441406250000000 2345689168962737/2441406250000000
-251905043681361/1953125000000000 -2421015126254149/2441406250000000
-2656787325428871/19531250000000000 75584797680959/76293945312500
6671870391496043/19531250000000000 -2294544726225589/2441406250000000
6579002605101319/39062500000000000 4813061056535497/4882812500000000
-4395975063290953/9765625000000000 -218006357251843/244140625000000
-974373919510501/976562500000000 5227485137000347/78125000000000000
-293077553525061/1220703125000000 -4739994374687853/4882812500000000
-2832691384341971/4882812500000000 -7954298820444457/9765625000000000
-4425492818512081/4882812500000000 -257902332029923/610351562500000
-538615081617229/2441406250000000 -1190625704345569/1220703125000000
-4829399610426541/4882812500000000 2880992365052621/19531250000000000
6680729172607187/19531250000000000 -229414194296029/244140625000000
5503459978387881/19531250000000000 4684960344207721/4882812500000000
317650620182567/610351562500000 1667771459355489/1953125000000000
48799977463899/76293945312500 -3753330345093841/4882812500000000
4617983553612997/4882812500000000 6344869812648483/19531250000000000
4487634433333729/4882812500000000 7697267154426913/19531250000000000
-164644765175951/305175781250000 8222465772016609/9765625000000000
952302974809461/976562500000000 -2163177306077827/9765625000000000
1178009903691453/1220703125000000 -1024043930005787/3906250000000000
2933930230957821/4882812500000000 7806128697383367/9765625000000000
1819076702304751/39062500000000000 1219378790598739/1220703125000000
-151345943902967/152587890625000 -2486857939215969/19531250000000000
-5458269468552989/19531250000000000 -4688263410976141/4882812500000000
6015388346780671/9765625000000000 1923254641844787/2441406250000000
2349438664614781/4882812500000000 85608401156357/97656250000000
-2373348342314493/2441406250000000 -114487051420169/488281250000000
-4713921612412671/4882812500000000 5092427228243867/19531250000000000
3681748918559837/9765625000000000 -4522503635745041/4882812500000000
3287759919453/6103515625000 -4113862433998107/4882812500000000
-582350757123111/1220703125000000 -2145678181892993/2441406250000000
-2422843563804159/2441406250000000 -4807821437531463/39062500000000000
5079983571383363/19531250000000000 147336271490723/152587890625000
1485482928723759/19531250000000000 2434334698096979/2441406250000000
-4854237524522957/4882812500000000 8439692364736331/78125000000000000
234210291800229/244140625000000 2756863142121411/9765625000000000
4987546670040683/9765625000000000 -1679188016331597/1953125000000000
4746816562714429/4882812500000000 4577493515182691/19531250000000000
-8555556122567409/39062500000000000 -2382128582738883/2441406250000000
-936413557477203/976562500000000 277135284255071/976562500000000
173336359359157/195312500000000 -1800164345871031/3906250000000000
5038996211366451/9765625000000000 8365162809082651/9765625000000000
4831672347847863/4882812500000000 1127744916631567/7812500000000000
3714964607393981/9765625000000000 4515707851667197/4882812500000000
-7225238346172447/9765625000000000 -3284941494213567/4882812500000000
2308996284110071/2441406250000000 793095604265303/2441406250000000
-581341285837909/4882812500000000 -4848082117656071/4882812500000000
1263321634077823/2441406250000000 -4178268984357039/4882812500000000
-4631822257008461/39062500000000000 2424182472399749/2441406250000000
-8450108235787923/19531250000000000 4402168481029897/4882812500000000
51815573742217/76293945312500 -7167899895428553/9765625000000000
-7393110142129149/9765625000000000 638038823795011/976562500000000
-6335746350136867/39062500000000000 -1204539438224831/1220703125000000
282481780958231/305175781250000 7390905792805369/19531250000000000
11198642314407/312500000000000 -2439838126523423/2441406250000000
353280822875869/488281250000000 -168531331871637/244140625000000
-2061332810570261/2441406250000000 -209311038775079/390625000000000
-2081731723292363/2441406250000000 1020386596470893/1953125000000000
-47623786265429/48828125000000 862223257437603/3906250000000000
7184261367912893/9765625000000000 -826833381777083/1220703125000000
7872642135536781/9765625000000000 2889158071410937/4882812500000000
4864871247768621/9765625000000000 8467612377952783/9765625000000000
4868136268024817/4882812500000000 -94573776127971/1220703125000000
-2329081602606933/2441406250000000 -5856105823836081/19531250000000000
7978640521014309/9765625000000000 -2815525132060337/4882812500000000
4031866486738407/4882812500000000 5508506346831941/9765625000000000
1776494500390163/2441406250000000 1674673630180689/2441406250000000
4882551608358551/4882812500000000 3230384940834387/312500000000000000
6739529599403511/19531250000000000 -4582906196817583/4882812500000000
786154601472877/4882812500000000 2409554878641451/2441406250000000
-877736859080181/2441406250000000 2278166474108317/2441406250000000
300301848471469/1220703125000000 -4732753818553227/4882812500000000
7070378973767531/1250000000000000000 -152585449674869/152587890625000
2264093915376393/2441406250000000 -3653695597380073/9765625000000000
-679510636828183/976562500000000 -701384067999557/976562500000000
-1084686666768767/3906250000000000 4690789495355843/4882812500000000
-1275056435396859/2441406250000000 -520498292750089/610351562500000
-4711379618714643/4882812500000000 -641240984052899/2441406250000000
-1139263459723177/1220703125000000 7014405998616831/19531250000000000
7007645140253189/9765625000000000 3400747757071629/4882812500000000
29590147902533/30517578125000 -477843568725253/1953125000000000
-6367908235256703/9765625000000000 7403862258846721/9765625000000000
439132473489827/610351562500000 423900578641853/610351562500000
-6209580329316673/19531250000000000 -925892594602991/976562500000000
-8125917367805231/9765625000000000 -1354088682754621/2441406250000000
-521133656774387/3906250000000000 4839164567340911/4882812500000000
1072022532629757/1953125000000000 1020390733057203/1220703125000000
-5167894692603513/9765625000000000 -4143075430365269/4882812500000000
140816126193051/152587890625000 -7522527405742909/19531250000000000
-3831186139352863/4882812500000000 -189199286011581/305175781250000
-8146948405076499/39062500000000000 -596929426906391/610351562500000
-1192953626311247/1220703125000000 -8281620083784683/39062500000000000
-5194488001435519/39062500000000000 1209861901602881/1220703125000000
-1471801563521697/2441406250000000 -7791548893671041/9765625000000000
-4090162571608593/4882812500000000 266691358089617/488281250000000
8531154201261169/9765625000000000 -4752561376240069/9765625000000000
-4600345864237377/4882812500000000 818333037270021/2441406250000000
-6874533595962923/9765625000000000 6936008901277599/9765625000000000
-8891837724672963/19531250000000000 1738979437602937/1953125000000000
1220296630876067/1953125000000000 1524983081315173/1953125000000000
-6497278717309507/19531250000000000 -2302359848585037/2441406250000000
2424026204582849/2441406250000000 -2326355942288879/19531250000000000
2434807242304847/2441406250000000 5740247943037291/78125000000000000
6252083309667317/9765625000000000 750192548147503/976562500000000
-2222198381253341/156250000000000000 4882318658462179/4882812500000000
-1381908316104531/2441406250000000 -4025316824012839/4882812500000000
975873791632709/976562500000000 -586713522876747/15625000000000000
2838558162145539/4882812500000000 3972964317769943/4882812500000000
-586321590370993/1220703125000000 -8565393112471493/9765625000000000
-2438973732711543/2441406250000000 348662118541113/7812500000000000
-4857765355175231/4882812500000000 -1975747612284563/19531250000000000
7554764948746327/78125000000000000 4859929088815717/4882812500000000
8955876463596881/19531250000000000 -8678450370476451/9765625000000000
-4644672390323067/9765625000000000 -8590369609463589/9765625000000000
-7337773590248827/9765625000000000 3221975728449543/4882812500000000
-920227171618039/976562500000000 1307555086546577/3906250000000000
-6296794372480253/312500000000000000 4881821158881429/4882812500000000
2415235051592287/2441406250000000 -1140853286156649/7812500000000000
7023606879695411/9765625000000000 678501127781821/976562500000000
-1186051937128167/1220703125000000 924112806658101/3906250000000000
4761873384783233/4882812500000000 8640073249501809/39062500000000000
4804703213142897/4882812500000000 869876395685369/4882812500000000
-8379248767388409/9765625000000000 5015538030445471/9765625000000000
-6539958374913637/9765625000000000 3626167953053953/4882812500000000
3648533838053997/9765625000000000 566153525422599/610351562500000
-7655057373419779/9765625000000000 6063623359863017/9765625000000000
-3648680933851297/4882812500000000 -648967960784083/976562500000000
-7747005436974593/9765625000000000 -371606196968557/610351562500000
-243520517897499/1220703125000000 -2392332649735567/2441406250000000
-4577593449550623/9765625000000000 4313150526333861/4882812500000000
5086693745622199/19531250000000000 -29464428090613/30517578125000
3521810877560301/4882812500000000 6764231235803279/9765625000000000
-3859886566531291/9765625000000000 -2242608795216749/2441406250000000
-436558719484979/2441406250000000 4804115303354281/4882812500000000
-362202817632313/1953125000000000 -2399057882965537/2441406250000000
-3365506168898301/4882812500000000 7075373103169537/9765625000000000
7327314504700013/9765625000000000 -3227920917163159/4882812500000000
-4636964401319119/4882812500000000 -244774851050961/781250000000000
8184026546731619/19531250000000000 8866953197757561/9765625000000000
1676347131092903/2441406250000000 -709966170869081/976562500000000
4630101167799059/4882812500000000 6201962381184903/19531250000000000
-3333692409523203/4882812500000000 -1427072686521251/1953125000000000
5420802730612069/9765625000000000 -8122950781361027/9765625000000000
-4620470398694321/4882812500000000 -6315835596271693/19531250000000000
-2859427317346509/4882812500000000 -197898542989639/244140625000000
-3430477466145627/4882812500000000 -6949440916915067/9765625000000000
4080328475756391/4882812500000000 -5363870781474057/9765625000000000
6371008555923551/9765625000000000 462574662980939/610351562500000
-1010688128163657/1953125000000000 -2089111194538707/2441406250000000
-8580687238245647/9765625000000000 2331267796716697/4882812500000000
-2975185116008003/9765625000000000 1162672736938671/1220703125000000
1508870631706437/2441406250000000 1919315996471889/2441406250000000
6771824655797343/9765625000000000 -7036321657781159/9765625000000000
3074295361543237/9765625000000000 -4634547973390143/4882812500000000
-4715270256210549/4882812500000000 2536205292205147/9765625000000000
8758661601924073/78125000000000000 4852029807181451/4882812500000000
-1218427755626979/1220703125000000 -595982480417317/9765625000000000
37746393489999/39062500000000 -5027143442059337/19531250000000000
-3799444971095481/9765625000000000 -4498100975751941/4882812500000000
8651270086846217/9765625000000000 -4530227094204533/9765625000000000
927569174299827/2441406250000000 -4516671298391239/4882812500000000
-6364237141014691/9765625000000000 1851754527022179/2441406250000000
-2932632209198977/4882812500000000 -3904039732856849/4882812500000000
8210475090777367/9765625000000000 5287298972476343/9765625000000000
-4759197332764549/9765625000000000 8527454039068859/9765625000000000
-121936747803009/122070312500000 1461460235699387/31250000000000000
4561937417307927/4882812500000000 -6963430086642221/19531250000000000
-8012759632144873/9765625000000000 -2791196639350879/4882812500000000
-4348432392868281/4882812500000000 -444206872293083/976562500000000
-3773800233823093/39062500000000000 4859972572654727/4882812500000000
4625637753764657/4882812500000000 -3127512290049909/9765625000000000
-8039945745585933/9765625000000000 -2771583665012643/4882812500000000
-3496884082179603/4882812500000000 3407881985332703/4882812500000000
2407470145821853/2441406250000000 6490401025821541/39062500000000000
-1398251978534701/1953125000000000 3409168401301109/4882812500000000
-4876637593949467/4882812500000000 -245486633923327/4882812500000000
-5819036434913157/9765625000000000 980323978732431/1220703125000000
7942710373064473/9765625000000000 -5681618041565187/9765625000000000
-6725084135920199/9765625000000000 -7081008050088593/9765625000000000
-6190150811037161/9765625000000000 3776554798266569/4882812500000000
-2345856614463469/4882812500000000 4282384225467659/4882812500000000
4579938307650327/4882812500000000 1692933255705407/4882812500000000
7741068429367279/156250000000000000 -4876816404353293/4882812500000000
4887367127690981/9765625000000000 -1056831010318929/1220703125000000
-4706377503090069/39062500000000000 -242362148080519/244140625000000
6023297638119247/9765625000000000 -1537365502452193/1953125000000000
974394851859047/976562500000000 -130061355933821/1953125000000000
312881804661587/976562500000000 -925083397709611/976562500000000
-8844516732560857/9765625000000000 -1656113783920707/3906250000000000
-3188880045664411/9765625000000000 -4615151018520097/4882812500000000
6962872330637261/9765625000000000 6847323604728423/9765625000000000
-6863655594440923/19531250000000000 4571378063856947/4882812500000000
-4133208995850071/19531250000000000 -1193056588464197/1220703125000000
4820277899109977/4882812500000000 6231681047078887/39062500000000000
-8777664247265689/9765625000000000 -8560383636940267/19531250000000000
4612466738075439/4882812500000000 3204377318796251/9765625000000000
-485192398291503/488281250000000 -4386828096346253/39062500000000000
