1500
-238540317433619/244140625000000 1663742052024989/7812500000000000
-8289406492701409/9765625000000000 1032534195838273/1953125000000000
-2375773957426369/2441406250000000 1124566726795187/4882812500000000
-114761879394307/122070312500000 -6656600418561663/19531250000000000
4080657193454151/9765625000000000 277255784483263/305175781250000
789744914041683/1220703125000000 -1489306170917503/1953125000000000
-40180531399651/76293945312500 -830155838044431/976562500000000
6391570415164781/19531250000000000 -4613956776662049/4882812500000000
-5045561566440493/9765625000000000 2090301116464497/2441406250000000
-1074167085863989/1953125000000000 -1631214988059963/1953125000000000
172389513671161/3906250000000000 -2439027639731359/2441406250000000
-1367331234624433/4882812500000000 4687458075010023/4882812500000000
-8050300507985179/9765625000000000 2764059214803409/4882812500000000
-320006862073211/781250000000000 4454400785345499/4882812500000000
-3776729371830539/4882812500000000 309486238177221/488281250000000
5804745995743489/9765625000000000 122705857370337/152587890625000
-657854299833561/976562500000000 -360867716967293/488281250000000
-581381256987517/610351562500000 -1486469403542363/4882812500000000
-1655222369570159/2441406250000000 -7178527297225927/9765625000000000
4881727622509189/4882812500000000 -6587129785246579/312500000000000000
4853249254807269/4882812500000000 1716792039851637/15625000000000000
476477728833577/488281250000000 -1707399652967237/7812500000000000
7786780402252331/19531250000000000 -4477972319655397/4882812500000000
833941856260381/1220703125000000 3565741661448301/4882812500000000
-313795244889/610351562500 2094035621974923/2441406250000000
-3957428896257237/4882812500000000 -715044336091497/1220703125000000
1776084650453739/4882812500000000 71067785822987/76293945312500
90576199539791/122070312500000 818358923136763/1220703125000000
6737799417568461/19531250000000000 916613039361641/976562500000000
-2571454736774073/9765625000000000 2355247494656177/2441406250000000
-6278698451082287/19531250000000000 4623632718997023/4882812500000000
1383490702077103/3906250000000000 -4566307065713463/4882812500000000
-957794613864987/2441406250000000 -8982733619730941/9765625000000000
-3653650810827951/4882812500000000 1619621380345767/2441406250000000
667827734546583/976562500000000 -7125169705885107/9765625000000000
-5760579049632787/312500000000000000 4881982822736813/4882812500000000
-6811308557450967/19531250000000000 2288134482695781/2441406250000000
4512596350077679/19531250000000000 950139727545067/976562500000000
6007596098930709/9765625000000000 7699105191691923/9765625000000000
6902963635424087/9765625000000000 6907714867352131/9765625000000000
-4146186623470371/4882812500000000 -1289476094535259/2441406250000000
-2485657803970393/4882812500000000 8405560824053879/9765625000000000
-2420518103237203/2441406250000000 1019774227888689/7812500000000000
-1338328086322159/1953125000000000 -1778155293672643/2441406250000000
-3743533755088119/9765625000000000 2254902806457809/2441406250000000
-2232365044442697/2441406250000000 1581501695186227/3906250000000000
2304389404091/19073486328125 2423522640349417/2441406250000000
5263819648888223/9765625000000000 -4112773831144963/4882812500000000
8591312644205657/39062500000000000 -2381625834267679/2441406250000000
28365519725327/61035156250000 -4323470893936213/4882812500000000
-1964382341427629/4882812500000000 4470241596026277/4882812500000000
8697351687455701/39062500000000000 95204877103103/97656250000000
3146483520039199/4882812500000000 -746766345473013/976562500000000
-7034781949318391/19531250000000000 -1138772587399553/1220703125000000
8713997099537717/19531250000000000 436989688888471/488281250000000
2429670719465661/2441406250000000 1912730781019091/19531250000000000
3254844077766451/4882812500000000 7279518648807739/9765625000000000
-5015030975341359/9765625000000000 -1675910450555061/1953125000000000
-4301614963078121/4882812500000000 -577600998721147/1220703125000000
380266556855019/3906250000000000 -2429810499960403/2441406250000000
244089990003483/244140625000000 3182129653043677/156250000000000000
5162264849115491/9765625000000000 -8289659418107093/9765625000000000
-1302684656323203/4882812500000000 -4705833677079583/4882812500000000
-5428043335391589/78125000000000000 -121775319518051/122070312500000
-1290142359376339/3906250000000000 1152202449177619/1220703125000000
1202142169744201/7812500000000000 -4824660385300237/4882812500000000
-4881750918661219/4882812500000000 -3258014638694941/156250000000000000
-1242214482293281/1953125000000000 -1507182950277051/1953125000000000
-2693911844882973/9765625000000000 -4693353561490553/4882812500000000
8190035097128499/9765625000000000 -664863199608907/1220703125000000
-3467884611665709/19531250000000000 -2402614145580133/2441406250000000
1121987568988913/4882812500000000 -475215759473427/488281250000000
5328431950190263/9765625000000000 8183840454995233/9765625000000000
-2333551879787567/2441406250000000 89704384462851/305175781250000
8744188972091503/9765625000000000 8696341957622953/19531250000000000
3132831905297563/9765625000000000 2312368859710949/2441406250000000
-4068202957792117/4882812500000000 1080117223591419/1953125000000000
1185663181765361/1220703125000000 -580754470635591/2441406250000000
859606708088317/3906250000000000 -1190779409685199/1220703125000000
6933565669110857/9765625000000000 -6876997800839573/9765625000000000
-2432508121373677/2441406250000000 -6664050284769127/78125000000000000
2436707541586681/2441406250000000 2422340517824783/39062500000000000
-993575249456901/1220703125000000 -709171589286699/1220703125000000
2267109041257241/2441406250000000 -7247315961490787/19531250000000000
-24094766973469/24414062500000 -629690001153127/3906250000000000
469001521818813/488281250000000 -543413678638291/1953125000000000
-5150017390497139/9765625000000000 829727380036371/976562500000000
2458261419153511/9765625000000000 94511577299147/97656250000000
-970635028029251/976562500000000 4297340343776407/39062500000000000
-5511442817654703/9765625000000000 8061726223852271/9765625000000000
-236371406727197/488281250000000 -4272553536041047/4882812500000000
-7157730216050163/9765625000000000 1660841838399797/2441406250000000
-4125271581882851/19531250000000000 1193163895611111/1220703125000000
7789689291006603/9765625000000000 -294483328858367/488281250000000
-321325816409247/2441406250000000 -4840336433450879/4882812500000000
5916142599494303/9765625000000000 242800008492783/305175781250000
-6449847107056959/19531250000000000 4608885432361121/4882812500000000
4322042442110609/4882812500000000 -4543922111458697/9765625000000000
-1323115376345227/2441406250000000 -4103574138927133/4882812500000000
-1260035907684767/7812500000000000 602360802294623/610351562500000
4366024764002043/4882812500000000 4372498448382643/9765625000000000
-468355509026609/488281250000000 -5522564080713009/19531250000000000
-1390784017856649/39062500000000000 487971667028693/488281250000000
1023802696081899/1220703125000000 -5318310461822703/9765625000000000
60728968349619/61035156250000 -1563124798448189/15625000000000000
-6162202960330327/9765625000000000 -1893982020709297/2441406250000000
-1669747802930491/2441406250000000 -3562250273154799/4882812500000000
4870238189063403/4882812500000000 -5603150929417933/78125000000000000
450970703480557/488281250000000 -1872004372425823/4882812500000000
969165467362059/976562500000000 -4798768721933859/39062500000000000
2766121528872097/78125000000000000 4879750968882591/4882812500000000
-3216912016892257/4882812500000000 -7346655017279753/9765625000000000
-137256596555097/390625000000000 4571455548549187/4882812500000000
-8491163982231773/19531250000000000 -8794456503806103/9765625000000000
-888879393869157/7812500000000000 -4851105289372319/4882812500000000
-6645714258990669/78125000000000000 4865114218126979/4882812500000000
-347433313425561/390625000000000 4463601639030967/9765625000000000
4546169713614531/9765625000000000 -8642903017831391/9765625000000000
4653738055078881/9765625000000000 -343418470686329/390625000000000
-1583409013096067/7812500000000000 956294706040309/976562500000000
-1109673591654163/9765625000000000 -1212796717306547/1220703125000000
243886731863961/244140625000000 -3562029747399371/78125000000000000
645723223892201/976562500000000 -3663044616615093/4882812500000000
-5291867589921371/78125000000000000 4871598076803643/4882812500000000
-917350520615601/976562500000000 -6697532044941201/19531250000000000
2408546591709051/2441406250000000 -638734334720457/3906250000000000
-3036894850814741/4882812500000000 -3823496773275893/4882812500000000
4817300460845891/4882812500000000 6377330752420931/39062500000000000
-8084417730870859/9765625000000000 2739051915964987/4882812500000000
1412206980326791/4882812500000000 467413407540611/488281250000000
533642616356111/610351562500000 118493603442411/244140625000000
-2367658701215503/2441406250000000 4764245179904699/19531250000000000
-2527448183029037/4882812500000000 8355564275920441/9765625000000000
4655313823498439/4882812500000000 2946123632776187/9765625000000000
6354466530903721/9765625000000000 3707700997526953/4882812500000000
-1828341261495417/2441406250000000 -647163992700757/976562500000000
-8906402329255821/9765625000000000 4005424969969041/9765625000000000
3588151586913607/4882812500000000 -6623300113836189/9765625000000000
8015075498120393/9765625000000000 5579067699898893/9765625000000000
5377245538207951/19531250000000000 -146690991155729/152587890625000
-3692623785534027/4882812500000000 -1277897491266939/1953125000000000
5061529102962121/9765625000000000 -835154804694869/976562500000000
3123663676070957/9765625000000000 -4626287844466119/4882812500000000
817283499660823/1220703125000000 -906732485668691/1220703125000000
4882621514551457/4882812500000000 690980668068887/78125000000000000
2259635902402191/19531250000000000 -4850024305036233/4882812500000000
-4820551708602151/4882812500000000 -6218111017852943/39062500000000000
-2281246565172911/2441406250000000 6957602283204679/19531250000000000
1374297932843639/2441406250000000 -2017862648774877/2441406250000000
-7802560748535283/9765625000000000 -5872603971496929/9765625000000000
2566858973060971/4882812500000000 -8307368517785311/9765625000000000
6534928849176181/39062500000000000 601749891913997/610351562500000
-2441336875132231/2441406250000000 4711649633582627/625000000000000000
-3311381548756721/4882812500000000 3588399385340181/4882812500000000
-571288386088779/610351562500000 3437528778085359/9765625000000000
298039658388953/3906250000000000 -2434289666711013/2441406250000000
4560710035517103/4882812500000000 -6976281969175081/19531250000000000
-1314818464849373/2441406250000000 -8228454904323363/9765625000000000
-5699001075213127/9765625000000000 1982561764254531/2441406250000000
-2360495151847537/2441406250000000 2493277732282017/9765625000000000
4769874323385149/19531250000000000 4734963209344999/4882812500000000
-497209075076127/610351562500000 566391334415369/976562500000000
-482995789997/488281250000 -5731957262498801/39062500000000000
75650824605501/76293945312500 2530632549832209/19531250000000000
-966831761937389/976562500000000 5500641492087129/39062500000000000
4631414097828569/4882812500000000 -6186257498153191/19531250000000000
4443035004486227/156250000000000000 2440419022395609/2441406250000000
1882979523416129/4882812500000000 -2252567758389957/2441406250000000
4630490626703499/4882812500000000 6197308404353997/19531250000000000
8695883459555993/39062500000000000 -2380142883306047/2441406250000000
-2092549284007547/2441406250000000 1006125867764407/1953125000000000
-877625375827523/976562500000000 -8566166379655463/19531250000000000
2118997521445619/9765625000000000 1191619703549099/1220703125000000
2299725834030483/4882812500000000 4307333165480591/4882812500000000
4877902394871793/4882812500000000 7005452414406983/156250000000000000
-8160361114083873/9765625000000000 670540105628161/1220703125000000
8665719005487781/9765625000000000 2251263298603301/4882812500000000
8636809071486741/156250000000000000 -4875347346305853/4882812500000000
-6969601807653473/19531250000000000 2280674164327751/2441406250000000
-477528868594351/488281250000000 81524509239611/390625000000000
1207062801187743/3906250000000000 2321922396596393/2441406250000000
1148862833329867/1220703125000000 6601436150715781/19531250000000000
-4796100015002723/4882812500000000 -3664494630908073/19531250000000000
-2274152988985019/2441406250000000 -7104669609115707/19531250000000000
4845418947014427/4882812500000000 -120627217172553/976562500000000
8288799761631519/312500000000000000 610136824094921/610351562500000
-8797392691713957/9765625000000000 4239494482648003/9765625000000000
4827543410432429/4882812500000000 -3662930966271/24414062500000
27211265369307/38146972656250 -273762250889439/390625000000000
-296524660129009/305175781250000 -184699758067189/781250000000000
1198065065835463/1220703125000000 1497602973117507/7812500000000000
-7401900928319701/39062500000000000 1198587534976611/1220703125000000
-8067619453756019/19531250000000000 2223395639668767/2441406250000000
1701969896665137/2441406250000000 7001443220804951/9765625000000000
-4849079086811523/4882812500000000 2291863591066021/19531250000000000
1647659778633877/2441406250000000 7206310269658087/9765625000000000
1843838648556613/2441406250000000 640090433064327/976562500000000
2235243475432051/2441406250000000 7855295622505911/19531250000000000
9758468986511/9765625000000 -5980548307769157/156250000000000000
-59374975416797/97656250000000 -7753293144411123/9765625000000000
-4692503192355701/4882812500000000 -5399661767018827/19531250000000000
2997424541501181/9765625000000000 -2323559738830587/2441406250000000
4821763958483947/4882812500000000 -3078831567517697/19531250000000000
-1798461515745183/3906250000000000 -16931693766749/19073486328125
-4790401861606581/4882812500000000 -7563736280849337/39062500000000000
-1598961146103113/1953125000000000 5608075692422533/9765625000000000
-101535433613757/390625000000000 -4714976907848183/4882812500000000
19531237472447/19531250000000 -566308444136991/500000000000000000
373000911190123/976562500000000 180504253319149/195312500000000
5631924144550881/9765625000000000 797802369454051/976562500000000
8995278661078987/39062500000000000 -4751585044848747/4882812500000000
-1289064786362161/1953125000000000 3668284035303561/4882812500000000
-1798103684652871/2441406250000000 6605800622818501/9765625000000000
-964831768907427/976562500000000 6036419351001443/39062500000000000
4679301822160353/4882812500000000 -5579953214546597/19531250000000000
-7577302254577177/9765625000000000 -616051314286437/976562500000000
-4822250476036587/4882812500000000 -3066615741226571/19531250000000000
7652743109091497/78125000000000000 -971866048825841/976562500000000
-6327994118895263/9765625000000000 3719002624086597/4882812500000000
-30157508327323/30517578125000 -2991427785482551/19531250000000000
2435963841980049/2441406250000000 2606804049951683/39062500000000000
-587072853700713/610351562500000 667826256373829/2441406250000000
1254576971978133/2441406250000000 8377590201408747/9765625000000000
-2301899182067909/4882812500000000 8612344179316417/9765625000000000
4640790144481089/4882812500000000 -1518197860966561/4882812500000000
-931464904526223/976562500000000 5866769061151269/19531250000000000
4624110872140923/4882812500000000 392066364942241/1220703125000000
-8888736656245859/9765625000000000 1011119191061821/2441406250000000
-8993571269095753/9765625000000000 -951416952114069/2441406250000000
-1431511654767979/4882812500000000 4668257950501417/4882812500000000
-287940966207789/305175781250000 -6470731525709809/19531250000000000
-954332198946497/976562500000000 -258977467830799/1220703125000000
4070848855234517/4882812500000000 -5392605124795277/9765625000000000
4770704128485189/4882812500000000 8322461284444647/39062500000000000
-6114654651605377/39062500000000000 -4822619076973373/4882812500000000
2381773111012137/2441406250000000 1716170845234809/7812500000000000
-5574031746113161/9765625000000000 -4009289267873661/4882812500000000
3249528100872151/19531250000000000 4814757870886021/4882812500000000
6402693933090177/9765625000000000 294952042311411/390625000000000
-35670406669593/38146972656250 3461339740835539/9765625000000000
4307340736389909/9765625000000000 8764373760929017/9765625000000000
2439204758882863/2441406250000000 -6634001116982161/156250000000000000
-940280306701517/976562500000000 -2637181473383107/9765625000000000
851888448545453/976562500000000 954903948344693/1953125000000000
-7004237148157671/9765625000000000 6805005041364267/9765625000000000
80786932754947/97656250000000 -5486542317443813/9765625000000000
6441051486288647/9765625000000000 7340319297660273/9765625000000000
1992256217287651/4882812500000000 8915777717021651/9765625000000000
-236743348907493/244140625000000 4771402492990533/19531250000000000
8288628996431509/9765625000000000 5163919151200937/9765625000000000
-8037986359687219/9765625000000000 -5546008197082583/9765625000000000
-465526155232251/488281250000000 1473226998674699/4882812500000000
-4862216327577153/4882812500000000 7168112391947247/78125000000000000
-1440015913202053/7812500000000000 -2399574962764501/2441406250000000
3327387427020669/4882812500000000 3573562762938553/4882812500000000
243019391847729/244140625000000 3739415864887823/39062500000000000
-839240736231617/1953125000000000 -1763624748146389/1953125000000000
8253648906026801/19531250000000000 553175321067761/610351562500000
-7088160442414963/9765625000000000 1343509035075071/1953125000000000
8584836110016551/39062500000000000 -2381717059849951/2441406250000000
-4586723239776289/4882812500000000 6697853783835363/19531250000000000
606732848208491/610351562500000 -2123672170799361/19531250000000000
8054957152933399/312500000000000000 -4881190172120161/4882812500000000
4285293050919539/4882812500000000 -4681077387908453/9765625000000000
-6576473552151323/19531250000000000 459768774888771/488281250000000
3802835188634937/4882812500000000 6125455881234027/9765625000000000
-8570347252254973/9765625000000000 4681514671171141/9765625000000000
4853818643150603/4882812500000000 8501143295306251/78125000000000000
-2094156657720343/2441406250000000 2509958063764911/4882812500000000
-7676135206514849/9765625000000000 -1509229520565217/2441406250000000
-1175433818251431/9765625000000000 -302957084579983/305175781250000
-4392781054512877/4882812500000000 4263957090435591/9765625000000000
352710766071409/781250000000000 -871373447134357/976562500000000
-2395610590419347/2441406250000000 -7530450213107527/39062500000000000
2546945325726943/4882812500000000 -520740569674483/610351562500000
-954720169154743/1220703125000000 -3042697534738291/4882812500000000
2283327323224099/2441406250000000 -6913781310084183/19531250000000000
6632852706125687/9765625000000000 -7167474912370893/9765625000000000
4869040605633639/4882812500000000 5863546849548273/78125000000000000
4782303228595231/4882812500000000 7884907060652531/39062500000000000
-4656732769689831/9765625000000000 -2145959452557321/2441406250000000
-4894753100692363/9765625000000000 8450374176560911/9765625000000000
5506215690571209/19531250000000000 4684757966876513/4882812500000000
-1189759104807109/1220703125000000 1747907747214053/7812500000000000
-483515105911617/488281250000000 -1088908027774207/7812500000000000
-4671158688879751/9765625000000000 1715199208767637/1953125000000000
-3768321950146483/4882812500000000 6210187626859741/9765625000000000
-608673164181433/610351562500000 -2894901220277497/39062500000000000
4574321185509373/4882812500000000 6832210303503689/19531250000000000
31645623617713/76293945312500 355437192571417/390625000000000
-1131176044685327/2441406250000000 -1081769988660843/1220703125000000
-2407849226401721/2441406250000000 -3227150623873099/19531250000000000
-6136998886413851/39062500000000000 -2411087791749617/2441406250000000
-311922702902823/610351562500000 -2098507116061277/2441406250000000
-4571207354782549/19531250000000000 4747195157946439/4882812500000000
1091962234582951/1953125000000000 -126512233070133/152587890625000
-6537755574187297/19531250000000000 -230056881082797/244140625000000
-3229952442202259/4882812500000000 -1830933172679161/2441406250000000
5695998234395933/39062500000000000 -193224902016003/195312500000000
-4818170816657191/4882812500000000 79188881269357/488281250000000
-7041070421515457/19531250000000000 910896610326551/976562500000000
-7505443915814151/19531250000000000 2253948057676617/2441406250000000
-471683525495233/488281250000000 2524538047085079/9765625000000000
-289887046253461/305175781250000 3052229359831173/9765625000000000
-598123584214733/4882812500000000 -969208049660389/976562500000000
-284814868686453/390625000000000 -5221400562519/7629394531250
1207540614279163/1220703125000000 -1144182976155349/7812500000000000
-4882435784271017/4882812500000000 -7763516697101233/625000000000000000
704347665874507/976562500000000 1352876464402251/1953125000000000
-300900918444057/305175781250000 6515306549787521/39062500000000000
8107552817326293/9765625000000000 5443805558144917/9765625000000000
-8060654618099437/19531250000000000 2223790309114051/2441406250000000
-4882729406178697/4882812500000000 1823108491270073/312500000000000000
3333680772728421/4882812500000000 -222980786865857/305175781250000
4808952307676483/4882812500000000 1692141380203527/9765625000000000
-7319859128812489/9765625000000000 -3232146886164267/4882812500000000
152358271342383/610351562500000 -4728236792715033/4882812500000000
-3603385691719713/4882812500000000 -6590134889929307/9765625000000000
7658126872503787/9765625000000000 -6059746236044903/9765625000000000
-4840151225522361/4882812500000000 2576180193171691/19531250000000000
8042945556503661/9765625000000000 1107762761889801/1953125000000000
3188513493301791/9765625000000000 -2307607166304219/2441406250000000
19054300021599/19073486328125 7006585542913669/156250000000000000
6989732276599923/19531250000000000 911884544862941/976562500000000
7525874724422707/39062500000000000 -479133351068999/488281250000000
7509225494438743/19531250000000000 -225375124457873/244140625000000
-8029943251027189/9765625000000000 -2778823628170197/4882812500000000
3782134854832669/4882812500000000 3088254175098953/4882812500000000
-8437429539963703/156250000000000000 -487568828101541/488281250000000
1056265870827453/1953125000000000 -8214316276705753/9765625000000000
-5600473989299717/9765625000000000 8000132669887563/9765625000000000
-7658831448874681/9765625000000000 -1211771141401761/1953125000000000
-8077887541047891/9765625000000000 -5487728538731509/9765625000000000
-1586029512890407/15625000000000000 -2428796236171699/2441406250000000
48215098676923/48828125000000 6170383487088139/39062500000000000
4507492205225849/4882812500000000 7509324262525321/19531250000000000
2015652104517953/4882812500000000 -1778943709225611/1953125000000000
-4514470236480981/9765625000000000 -8659502879758881/9765625000000000
2417259125314409/2441406250000000 54803865235547/390625000000000
922398492483857/976562500000000 -6414213512809133/19531250000000000
-951901465559283/976562500000000 -545194439353631/2441406250000000
-6149745723259463/625000000000000000 -305161007700039/305175781250000
-1220198001370791/1220703125000000 8989052184233029/312500000000000000
-5561398240585711/78125000000000000 -2435212563434853/2441406250000000
8077317315633621/9765625000000000 -5488567811660003/9765625000000000
-930159877961027/2441406250000000 -2257269828569591/2441406250000000
174035262086013/488281250000000 912426011580589/976562500000000
-6859683672711819/9765625000000000 1390139152041347/1953125000000000
-3812353048811989/19531250000000000 -4788891382627833/4882812500000000
-1220268317712821/1220703125000000 8340070496368271/312500000000000000
-4675392409712459/4882812500000000 -176004426673707/610351562500000
-2330201547113703/2441406250000000 5827522162253/19531250000000
-4862086415296571/4882812500000000 7190635694308777/78125000000000000
2476093077652873/4882812500000000 -4208422623852763/4882812500000000
4637022048386917/4882812500000000 -6118672317331397/19531250000000000
6174126712920997/9765625000000000 7566213780578789/9765625000000000
8665313021413183/9765625000000000 4503307882163081/9765625000000000
1234290654700501/1953125000000000 -7568394554567053/9765625000000000
8308974635855691/9765625000000000 5131118020600559/9765625000000000
1267418610899487/7812500000000000 -963626015977101/976562500000000
732930673499839/1953125000000000 -4525973578598913/4882812500000000
-2284899917028839/4882812500000000 2157608066778919/2441406250000000
-292786955108457/488281250000000 3907612800929499/4882812500000000
-7112176977316937/39062500000000000 30007484467719/30517578125000
-6953768422113981/9765625000000000 -1371313769671047/1953125000000000
-584729365139873/610351562500000 -1399899410999233/4882812500000000
-4867637538423179/4882812500000000 6154547294528219/78125000000000000
8210742826280281/9765625000000000 -5286883191570617/9765625000000000
-4879248089881229/4882812500000000 -373073652495739/9765625000000000
-610266021042417/610351562500000 163492606118401/9765625000000000
4841819150531821/4882812500000000 -1262767157792071/9765625000000000
4667492126333953/4882812500000000 5736026723461879/19531250000000000
6157233665086571/9765625000000000 303198694546397/390625000000000
-5448085189778793/19531250000000000 29306273256191/30517578125000
-2073564708860607/4882812500000000 8841309248821483/9765625000000000
1018815940620657/4882812500000000 -477533998677513/488281250000000
4441810998476311/9765625000000000 8696996417984767/9765625000000000
4874096178409621/4882812500000000 4665978414529803/78125000000000000
-336155310342611/976562500000000 4584413604090257/4882812500000000
-7263072160024503/78125000000000000 -4861665821682113/4882812500000000
-6772410217746793/9765625000000000 3517879030153817/4882812500000000
-2365145903097297/2441406250000000 -2421732717212647/9765625000000000
-8939904345736367/625000000000000000 -4882312962636659/4882812500000000
-6584892537879849/39062500000000000 -4812935201936571/4882812500000000
-604589889294733/610351562500000 5354660737482659/39062500000000000
1137080576332257/1220703125000000 3552251183124687/9765625000000000
-2437191203346151/2441406250000000 -2294397538141139/39062500000000000
3686438529626811/19531250000000000 -599381107836599/610351562500000
6622867294680893/9765625000000000 717670261594217/976562500000000
4845335373964757/4882812500000000 1207614216481501/9765625000000000
-6731402800431263/19531250000000000 4583652629868769/4882812500000000
4804464163312321/4882812500000000 -6969565902597453/39062500000000000
-8043985331976871/19531250000000000 -8898932893069833/9765625000000000
-8826353351410187/9765625000000000 8357731308596887/19531250000000000
-4448043008037881/4882812500000000 -1007071411172213/2441406250000000
-1525898883175201/1953125000000000 1523939110470417/2441406250000000
-1205945954037483/1220703125000000 -6055569893346117/39062500000000000
3569002741219677/39062500000000000 2431194669745693/2441406250000000
-2385607430326713/2441406250000000 -830370197398209/3906250000000000
2423503681531137/2441406250000000 -73779393779737/610351562500000
3202559919204693/4882812500000000 3685846968345251/4882812500000000
-8477005693248133/625000000000000000 -1220590839170839/1220703125000000
971081986633299/1953125000000000 -1694608226364231/1953125000000000
-4997030420555733/19531250000000000 -4720298014549377/4882812500000000
-2323693338749943/2441406250000000 -5991534000508149/19531250000000000
-4456900579533787/4882812500000000 7977864510564361/19531250000000000
2408937713655161/4882812500000000 -8494439828943659/9765625000000000
-4788193532075683/4882812500000000 -7652704032619459/39062500000000000
-2438491843649131/2441406250000000 3816193671660373/78125000000000000
5610350893736107/312500000000000000 -4882025535653589/4882812500000000
1286673523320079/3906250000000000 -2305162371152577/2441406250000000
-6966397635639783/9765625000000000 273749478531821/390625000000000
1888354223024641/2441406250000000 6189775835584441/9765625000000000
47864107873939/48828125000000 1930937269282003/9765625000000000
4408600770060887/4882812500000000 -1679256437426957/3906250000000000
-7554295671746457/9765625000000000 6188703300729301/9765625000000000
6471909646516357/9765625000000000 -7313126360726549/9765625000000000
