10000
-4289820860890361/4882812500000000 1166114798339569/2441406250000000
2820256422814827/78125000000000000 -2439814962147963/2441406250000000
-960424102685683/976562500000000 353609159308129/1953125000000000
2409754508631237/2441406250000000 -6269625788804709/39062500000000000
60286228815997/488281250000000 -2422726510136399/2441406250000000
935346296998923/976562500000000 -5614325287927389/19531250000000000
2408521454509609/2441406250000000 6389769437212207/39062500000000000
2243139374533829/2441406250000000 -481868816161371/1220703125000000
756705458618411/1220703125000000 -7662951779180097/9765625000000000
1956324129688051/2441406250000000 292113702324239/488281250000000
388609921499493/610351562500000 -1506079783306813/1953125000000000
-4882488930251567/4882812500000000 3597549318191633/312500000000000000
-4305697626721513/4882812500000000 -2302786541866393/4882812500000000
-1756692562331007/4882812500000000 4555863162081053/4882812500000000
572297727238193/1953125000000000 -933698636743007/976562500000000
-951719918896431/976562500000000 -8754748415073591/39062500000000000
1992818509182661/2441406250000000 -5641473377759479/9765625000000000
-4832534755387873/4882812500000000 1397806493223601/9765625000000000
-27088772066029/305175781250000 194541531638723/195312500000000
-4659249164542941/9765625000000000 42912360941613/48828125000000
-2439292638060589/2441406250000000 6500303108346789/156250000000000000
-1690539836479859/2441406250000000 -440350679772221/610351562500000
993426871453929/7812500000000000 -4843175744228341/4882812500000000
7822675993768353/9765625000000000 584578240590131/976562500000000
4865839810393037/4882812500000000 -1301660132847711/15625000000000000
-515784220679649/7812500000000000 -1218039886149233/1220703125000000
-438415049108769/976562500000000 -4363102569047643/4882812500000000
-4805680669720049/4882812500000000 -6915680551721563/39062500000000000
151889896877529/152587890625000 -7464032722357591/78125000000000000
2179414724058017/9765625000000000 4759663409874277/4882812500000000
303914259321373/305175781250000 -1419247415950769/15625000000000000
3542701050669007/4882812500000000 -672045450122087/976562500000000
470055122689371/488281250000000 1321618732276557/4882812500000000
-4637786272227259/4882812500000000 6109397879721549/19531250000000000
2645807484429473/4882812500000000 8207694113572517/9765625000000000
-2422959668344569/2441406250000000 2396409622609819/19531250000000000
-1135144762111301/2441406250000000 8645841401821193/9765625000000000
5752857009335799/78125000000000000 -4869556360227307/4882812500000000
269196552900117/390625000000000 -3538208995463279/4882812500000000
-4882108742973749/4882812500000000 -2652746332008247/156250000000000000
1967252100349907/2441406250000000 115665272954897/195312500000000
-8906645077977179/9765625000000000 -4004885153855211/9765625000000000
8750599225062637/9765625000000000 -2167628014844693/4882812500000000
4840594378581419/4882812500000000 5125646712459019/39062500000000000
5959330480242143/9765625000000000 7736524534174369/9765625000000000
673115965932847/976562500000000 1415046589780761/1953125000000000
953343947438413/976562500000000 -4233657250595253/19531250000000000
-2348173876877881/2441406250000000 -1336478838571511/4882812500000000
-8243960831418761/19531250000000000 4426531065437509/4882812500000000
-1143989582971159/1953125000000000 7915151766830617/9765625000000000
35906513124773/39062500000000 -7690923570522987/19531250000000000
3899855788529083/4882812500000000 -2938193788508929/4882812500000000
2405863958616089/2441406250000000 -6641119716118879/39062500000000000
92320875556789/97656250000000 -6367414233392947/19531250000000000
-1165897666317279/1953125000000000 -7834825935049423/9765625000000000
7194969474593453/9765625000000000 6603017938813541/9765625000000000
-4120880131455473/9765625000000000 1383370990527/1525878906250
-8448276853968721/9765625000000000 -97967443243807/195312500000000
-4535544893524771/19531250000000000 -2374666289322701/2441406250000000
4695267633700657/4882812500000000 5361074158157913/19531250000000000
-3770939042406939/4882812500000000 -1240765998799599/1953125000000000
585276527932911/976562500000000 -781745292443163/976562500000000
-2919999041541223/4882812500000000 3913497605410611/4882812500000000
7817971638923997/9765625000000000 -1170414475194237/1953125000000000
4563023299377029/4882812500000000 -1738009286367199/4882812500000000
1824910919927603/4882812500000000 -4528968761703401/4882812500000000
1602333799068083/2441406250000000 7368029178990113/9765625000000000
-195239806020723/195312500000000 8525283055449957/312500000000000000
3368479699874473/4882812500000000 3534855360787741/4882812500000000
8143381486835757/9765625000000000 -5390062114714973/9765625000000000
8319517571108957/9765625000000000 -5114006161966791/9765625000000000
-5489870837328861/9765625000000000 -4038215875546747/4882812500000000
-1412846738477481/1953125000000000 3371351137895741/4882812500000000
4142069880226783/39062500000000000 -971056822280923/976562500000000
4309687352744103/4882812500000000 -36724976854029/78125000000000
3574409855711277/4882812500000000 -6652954860376053/9765625000000000
4477921615624611/39062500000000000 303163971827707/305175781250000
-2706873714018987/9765625000000000 4691488738582297/4882812500000000
2818220572411829/4882812500000000 -7974833093022321/9765625000000000
5210102092629509/19531250000000000 -2352938862979649/2441406250000000
3176959086218533/4882812500000000 -3707935931842641/4882812500000000
760135024884861/976562500000000 -6130816098608257/9765625000000000
1410391551723673/2441406250000000 1992802084594843/2441406250000000
-8727514613300037/78125000000000000 -485224904106761/488281250000000
-2435773697813421/4882812500000000 8463773249135773/9765625000000000
-1335458676050793/19531250000000000 2435692524362491/2441406250000000
3624905843146039/4882812500000000 -6542756464513089/9765625000000000
1016625237380243/1953125000000000 8338420702307129/9765625000000000
7367801544921151/19531250000000000 -2261032766504189/2441406250000000
-70447617024109/78125000000000 -2110843359877593/4882812500000000
-4784626450990007/4882812500000000 -7794182998695459/39062500000000000
-5569503238440069/19531250000000000 468007986202897/488281250000000
3079059961887431/9765625000000000 4633757152455413/4882812500000000
-6763511474977093/9765625000000000 7044312895412737/9765625000000000
-3926766773752019/4882812500000000 -5804260715961477/9765625000000000
8362314804188217/9765625000000000 5043721121977263/9765625000000000
-3081316634608709/9765625000000000 4633382118871393/4882812500000000
351563368922269/488281250000000 -26472939171609/38146972656250
-706166882680583/1220703125000000 -3982852150286181/4882812500000000
-727517655415321/1220703125000000 7841771964830439/9765625000000000
-964219258129209/976562500000000 6191030758638833/39062500000000000
6488938608277163/19531250000000000 2302727331002407/2441406250000000
4881846888400561/4882812500000000 -6214551057280077/312500000000000000
890211231491569/1220703125000000 6681988124316437/9765625000000000
-3136059463068929/4882812500000000 1497036483416597/1953125000000000
-4147810113760299/9765625000000000 -2210247481912557/2441406250000000
249274373282867/390625000000000 -751873399621879/976562500000000
5503238270579413/9765625000000000 -4033664592459787/4882812500000000
1028048351796801/1953125000000000 2075833361264549/2441406250000000
8007021852689649/9765625000000000 -2795310031605413/4882812500000000
698239574609879/1953125000000000 114003131160289/122070312500000
-2295729656802711/2441406250000000 -415358225034599/1220703125000000
6868994901385399/19531250000000000 -2285438400255659/2441406250000000
7221609874554093/9765625000000000 -131477423857281/195312500000000
-2372172295977369/2441406250000000 -4618315368956219/19531250000000000
-2101310584757359/2441406250000000 2485927033463169/4882812500000000
2414255106804947/19531250000000000 2422682845401477/2441406250000000
-1033013458601713/2441406250000000 -1106045622011903/1220703125000000
-1219697579581999/1220703125000000 792595129384607/19531250000000000
8763853436240277/9765625000000000 -4308399307019313/9765625000000000
-222745312313153/610351562500000 -4546038667243963/4882812500000000
-1683970521990947/4882812500000000 1145810335287373/1220703125000000
6385448282653469/9765625000000000 -7388740208600033/9765625000000000
4863678637153947/4882812500000000 6909481479100677/78125000000000000
3889304559669107/4882812500000000 1180858531902503/1953125000000000
-3639566995308731/4882812500000000 -6510118277517123/9765625000000000
-4510270544263739/4882812500000000 7482585144403637/19531250000000000
-3900831678234303/4882812500000000 -5873796090515911/9765625000000000
-107601289144447/122070312500000 230586166742093/488281250000000
2117774388816317/4882812500000000 -879929305074673/976562500000000
-3782724768959479/4882812500000000 -617506315188977/976562500000000
-1051266211559651/1953125000000000 -1028791884410503/1220703125000000
7646950271033209/19531250000000000 8986015219701739/9765625000000000
-5508973143319973/156250000000000000 -195191067110001/195312500000000
5149319252155967/9765625000000000 2074426771423869/2441406250000000
19956351994379/30517578125000 3694117580168943/4882812500000000
-2411420686117513/2441406250000000 -3051711672919109/19531250000000000
1778552958950381/3906250000000000 1738932031068843/1953125000000000
151437305998833/152587890625000 -9351560260229/76293945312500
7349537291660949/19531250000000000 4523922718179607/4882812500000000
2967668791272751/19531250000000000 -1206529547445323/1220703125000000
-4667736570372957/4882812500000000 -2866421615714721/9765625000000000
-4824036088195141/4882812500000000 -3021347328453773/19531250000000000
37674701550851/39062500000000 5159839370181623/19531250000000000
5618402724604131/19531250000000000 -4676425433669001/4882812500000000
-4545128599770469/4882812500000000 -7137129867620221/19531250000000000
-1586330533401/9765625000000 -481796085183931/488281250000000
7070527535866291/9765625000000000 -6736102137377487/9765625000000000
6756060430026557/19531250000000000 -2290692355859391/2441406250000000
-1909031170276223/2441406250000000 -6087448685224847/9765625000000000
-1431493870373693/4882812500000000 -4668263404012117/4882812500000000
-4843993760316751/4882812500000000 2457909225886519/19531250000000000
6445107192917693/9765625000000000 -7336758474450799/9765625000000000
8421522095617631/9765625000000000 4944228679344131/9765625000000000
3735380654617333/78125000000000000 4877228079124577/4882812500000000
1211787668076633/1220703125000000 -58905710259243/488281250000000
-1167064256587793/1220703125000000 -5726058673928041/19531250000000000
116563170456797/305175781250000 4512603782427561/4882812500000000
-3451507968649223/39062500000000000 4863714499665403/4882812500000000
947234731162937/1220703125000000 6159805105817913/9765625000000000
6535992850898963/19531250000000000 4601294138714521/4882812500000000
-4902181308912853/9765625000000000 -8446067135369601/9765625000000000
8138961608017073/39062500000000000 4775648205664769/4882812500000000
7570024560426627/9765625000000000 6169453767973519/9765625000000000
966464520355467/976562500000000 -2801474418967789/19531250000000000
-4430126587212553/4882812500000000 513312546811681/1220703125000000
8361115639436163/19531250000000000 -220638799790261/244140625000000
7372660156006639/19531250000000000 2260785292169419/2441406250000000
-861235194793661/1220703125000000 -216273851088367/305175781250000
-572598480936639/610351562500000 -6762532787547189/19531250000000000
1803617241317983/2441406250000000 -1645426790945003/2441406250000000
-4366046051655177/4882812500000000 -4372413422805529/9765625000000000
-1220260110861101/1220703125000000 4209198261794847/156250000000000000
5752608203025113/9765625000000000 789144666731729/976562500000000
-2441307115370433/2441406250000000 -1126453503610923/125000000000000000
277034641138163/305175781250000 8192016267733123/19531250000000000
1447420388407351/2441406250000000 -78642875804607/97656250000000
-7447590920732513/9765625000000000 -1579177418746221/2441406250000000
-6040252652451757/9765625000000000 -7673511551771751/9765625000000000
321500662443451/488281250000000 1469998112379657/1953125000000000
4514984433306953/4882812500000000 -1859240026772267/4882812500000000
-1191508415592739/4882812500000000 29595030731083/30517578125000
503202066292641/610351562500000 221070406316909/390625000000000
234245641043007/488281250000000 8568490152971251/9765625000000000
-6488783751278867/9765625000000000 -7298158471132587/9765625000000000
-5687969920753891/19531250000000000 -2335583187152819/2441406250000000
-3986115800447021/4882812500000000 5640120117721911/9765625000000000
4847384373346943/4882812500000000 -2348523441443539/19531250000000000
8267533104290681/9765625000000000 -649703393986473/1220703125000000
-820171136340387/4882812500000000 481343715210559/488281250000000
-4856028442287841/4882812500000000 -8171688535977747/78125000000000000
1219353711348063/1953125000000000 119198213342339/152587890625000
-6504666678071519/9765625000000000 3642002987636441/4882812500000000
8646356104413641/39062500000000000 4761695195065889/4882812500000000
-6616500079874719/9765625000000000 -1436514647800611/1953125000000000
-1332247867930941/1953125000000000 -178527522563857/244140625000000
-446628515483333/1220703125000000 -2272125954732193/2441406250000000
-43450138164193/76293945312500 -8027193803960039/9765625000000000
-6692410389636599/9765625000000000 -7111896710253117/9765625000000000
4938803654467123/9765625000000000 -421235237436421/488281250000000
-993175643081813/1953125000000000 -8408774297741061/9765625000000000
1256570130798471/2441406250000000 -8372809310069519/9765625000000000
2165953911927117/2441406250000000 901237594935917/1953125000000000
-4043295681205857/9765625000000000 -8889273967820267/9765625000000000
4850557229405239/39062500000000000 2422510804295973/2441406250000000
-893502457502207/976562500000000 7882326429266089/19531250000000000
-4609089966193629/4882812500000000 201484630062439/610351562500000
340437052008653/1953125000000000 192322642433091/195312500000000
-1229539823354101/1953125000000000 3793851183503517/4882812500000000
6860014278108261/19531250000000000 2285859830931551/2441406250000000
4719763961914851/4882812500000000 1001019018070231/3906250000000000
-533593305599023/976562500000000 2044737912035057/2441406250000000
-372052208669359/1953125000000000 479340329231829/488281250000000
7218554206262559/9765625000000000 3288613188407619/4882812500000000
-179897716938013/305175781250000 7888442593800587/9765625000000000
-8683531790742193/156250000000000000 -4875266296376551/4882812500000000
4876847150555761/4882812500000000 -965151016348473/19531250000000000
1053452288802263/1220703125000000 -4933830282298987/9765625000000000
1462276249372629/1953125000000000 -129477621083557/195312500000000
5045003444303467/9765625000000000 -5225963274229/6103515625000
-386682160000767/488281250000000 -2981534608866779/4882812500000000
7973176752342409/19531250000000000 -8914849676780963/9765625000000000
-449331130693817/488281250000000 7644094619087697/19531250000000000
-2414223517756971/2441406250000000 726606589147713/4882812500000000
-2123803139729529/2441406250000000 4816512765417/9765625000000
-4528048650886669/9765625000000000 8652410476614503/9765625000000000
-5734157636815799/19531250000000000 4667635661918723/4882812500000000
-7263630985270797/9765625000000000 6527411167563983/9765625000000000
618043666004703/976562500000000 -7561060397310137/9765625000000000
-713753927340309/2441406250000000 -1167370957402289/1220703125000000
-469642219387189/488281250000000 -5344868921968131/19531250000000000
1134078753726039/1220703125000000 1806572444080601/4882812500000000
7209591394166941/9765625000000000 -6587049686299549/9765625000000000
-233430851317453/488281250000000 -8577379943893629/9765625000000000
7513149683039853/9765625000000000 6238590664634373/9765625000000000
-7833073009154143/9765625000000000 -2915921761376917/4882812500000000
-259435855134299/488281250000000 4136563986840981/4882812500000000
-1279050503450427/1953125000000000 7380255881824507/9765625000000000
-6668482770196557/9765625000000000 7134337333222801/9765625000000000
1220395108955749/4882812500000000 -472784239248657/488281250000000
-1219289434427647/1220703125000000 3758818934369247/78125000000000000
2423465705250019/2441406250000000 -4726868304926557/39062500000000000
7065602356900723/9765625000000000 1685317013479659/2441406250000000
-8556535229728827/9765625000000000 -1176677964202463/2441406250000000
-4712135918148109/4882812500000000 -5118801420730797/19531250000000000
4573235473067489/4882812500000000 213869674759589/610351562500000
1220693021409597/1220703125000000 -5085772742693671/1250000000000000000
-1426125848504929/4882812500000000 -4669906099096891/4882812500000000
-151930692993317/152587890625000 -7243106257213531/78125000000000000
8231050142031297/625000000000000000 4882389042972803/4882812500000000
964953839558369/976562500000000 75063979257383/488281250000000
-299677524220953/488281250000000 481877773303243/610351562500000
3752688756066797/39062500000000000 486022799322163/488281250000000
952088940957807/976562500000000 -8690313219864217/39062500000000000
-719148320189887/976562500000000 -3303407369574307/4882812500000000
8422087133640993/9765625000000000 2471633061054161/4882812500000000
-601158582975913/610351562500000 26383455943763/152587890625000
6378920191782211/9765625000000000 924297104793507/1220703125000000
383876959590683/610351562500000 -3796145495560291/4882812500000000
2403272067275087/2441406250000000 1719292171537547/9765625000000000
957199850207197/976562500000000 -7740053040600649/39062500000000000
4982639161979553/9765625000000000 4199426705579367/4882812500000000
-597928295696221/610351562500000 -392059202739229/1953125000000000
7944870602627029/19531250000000000 4460582624991471/4882812500000000
-1140568073301187/1220703125000000 217497465244301/610351562500000
5473679950907771/9765625000000000 -4043706821582621/4882812500000000
4464748770463757/9765625000000000 -4342621617677143/4882812500000000
4228753775831689/9765625000000000 1100320075194133/1220703125000000
-6670356911921649/9765625000000000 7132585106972371/9765625000000000
-298262545903361/305175781250000 8267364504789031/39062500000000000
8168648086775751/9765625000000000 -5351693197020907/9765625000000000
1931203092931011/2441406250000000 5974504620659703/9765625000000000
3252250627661697/78125000000000000 -4878579811779433/4882812500000000
-1105075282379607/1220703125000000 -2074318161356729/4882812500000000
-582300163775129/2441406250000000 -2370947278369243/2441406250000000
4632266728559211/4882812500000000 6176034799953247/19531250000000000
-1281824681315847/1953125000000000 -147364268124757/195312500000000
-8074593339146283/156250000000000000 2438144117739761/2441406250000000
8427195339242581/39062500000000000 -2383915244800367/2441406250000000
-2906898088060179/19531250000000000 4828429286968823/4882812500000000
4213262551969393/4882812500000000 2467848572811673/4882812500000000
-2254380599013751/2441406250000000 749712517629829/1953125000000000
4800009684454943/4882812500000000 -716330622791463/3906250000000000
2222584224968023/19531250000000000 4851094244635839/4882812500000000
6847138223131187/19531250000000000 -4572925928192993/4882812500000000
4583579045667547/4882812500000000 -336610222202097/976562500000000
4579513335878471/4882812500000000 -3388164999918089/9765625000000000
7531149957433321/9765625000000000 621684903783879/976562500000000
4606891268806559/4882812500000000 3236300818867209/9765625000000000
-1615614232246771/9765625000000000 -2407763774402333/2441406250000000
3834163303451671/4882812500000000 -3023416887003977/4882812500000000
-200097890707959/781250000000000 4719939405704743/4882812500000000
4756532149183289/4882812500000000 4413179940028817/19531250000000000
-2223357438464799/2441406250000000 4034146607870983/9765625000000000
-1155065398359811/1220703125000000 6318279156031653/19531250000000000
-300930919488153/305175781250000 40578529554927/244140625000000
8580826974617459/9765625000000000 -1165569605179759/2441406250000000
5294040943627927/9765625000000000 4103064773063427/4882812500000000
-1317376243861829/2441406250000000 128467291399643/152587890625000
-958652593795437/1220703125000000 -6045699688441279/9765625000000000
7203130651606483/39062500000000000 -959815677313191/976562500000000
-8962922240756161/39062500000000000 -2376270162950489/2441406250000000
1294350161603873/2441406250000000 1656042924408923/1953125000000000
571701901116713/610351562500000 3419884109595857/9765625000000000
-1184857051510461/1220703125000000 4698388131998021/19531250000000000
-242859756678373/244140625000000 7992209720649101/78125000000000000
-2393348495413149/2441406250000000 7712389318682349/39062500000000000
2127810059907/2441406250000 -4788133375749061/9765625000000000
-8923365107309863/9765625000000000 7934982495826901/19531250000000000
1115655201396063/4882812500000000 -2376824109066243/2441406250000000
-763922240890599/7812500000000000 2429706673153303/2441406250000000
552378893098631/976562500000000 8053271849784913/9765625000000000
4760675832264799/4882812500000000 -434110314136141/1953125000000000
2392817150001353/2441406250000000 -7754481570988931/39062500000000000
126135364700637/610351562500000 -597175769449857/610351562500000
8752808751385227/9765625000000000 433079329941977/976562500000000
-3565833308976501/9765625000000000 4545664540340023/4882812500000000
2384423593637337/2441406250000000 4195148463792291/19531250000000000
4908566983278297/39062500000000000 -2422054329183853/2441406250000000
961600873987457/976562500000000 -6811528527760427/39062500000000000
2171876825221357/2441406250000000 8920683502442483/19531250000000000
988133713045499/1953125000000000 1684722241429701/1953125000000000
-475719095817631/1953125000000000 2367880317756347/2441406250000000
-4584838108795793/9765625000000000 1077806591798527/1220703125000000
7135635359763053/39062500000000000 -1200163406136107/1220703125000000
371909998860951/2441406250000000 -4825825289123637/4882812500000000
7051238788842349/9765625000000000 337814531893427/488281250000000
3693456852261627/4882812500000000 3193780579601217/4882812500000000
5628148857612579/9765625000000000 31922749775589/39062500000000
-4880380292678939/4882812500000000 4931127214235447/156250000000000000
-331013276257531/610351562500000 -4102364124550209/4882812500000000
4588371260367913/4882812500000000 -1335953792538893/3906250000000000
6982488513668283/39062500000000000 -30026068593307/30517578125000
-8095069087761583/9765625000000000 -5462351884032359/9765625000000000
8973211385315583/9765625000000000 -1926714111840921/4882812500000000
3276665524974979/9765625000000000 -4599752566118787/4882812500000000
-240613859545771/305175781250000 -1201381230573887/1953125000000000
-3906596297167807/4882812500000000 -146461285679109/244140625000000
8940146068965077/19531250000000000 217062604314713/244140625000000
8888597913333361/19531250000000000 -4347862648025937/4882812500000000
3037598927250519/9765625000000000 290037080734461/305175781250000
2375450541366257/9765625000000000 -4736155254163121/4882812500000000
-1209336697852067/1220703125000000 5318248913668561/39062500000000000
-4882612597616827/4882812500000000 2827707843258777/312500000000000000
-8683387684329773/156250000000000000 -4875266547032369/4882812500000000
-6731173472470051/9765625000000000 884402475934851/1220703125000000
-4849715697782197/4882812500000000 4540418030736393/39062500000000000
670297075074033/2441406250000000 -146724208613663/152587890625000
-1638234005339751/625000000000000000 -4882795726154587/4882812500000000
-7626436381327987/19531250000000000 2247593138657081/2441406250000000
-5136274694066469/9765625000000000 4152893988164079/4882812500000000
6116198528902283/9765625000000000 -3806558392947577/4882812500000000
-4415355590237803/9765625000000000 -1088807164489401/1220703125000000
1347517632926767/2441406250000000 -407168795783297/488281250000000
1683576254368197/1953125000000000 1237606221042607/2441406250000000
2354135287869747/2441406250000000 -258769866544151/976562500000000
-8140929055449189/9765625000000000 5393765452331811/9765625000000000
28243924045297/30517578125000 3698781002415629/9765625000000000
4493545125791781/4882812500000000 -305675806833493/781250000000000
2438738266596127/2441406250000000 -57052924067877/1220703125000000
-5124916859412277/9765625000000000 -519550056331561/610351562500000
4605018627058647/4882812500000000 259755520976433/781250000000000
1327646798875451/1953125000000000 -3581245630940413/4882812500000000
610351439322251/610351562500000 794147348580363/1250000000000000000
-4364344285692919/9765625000000000 -546007993433091/610351562500000
-1218726138667717/1220703125000000 -8889061639881299/156250000000000000
-4574602169815801/4882812500000000 -3414599770440347/9765625000000000
4405075372093251/4882812500000000 337033415604661/781250000000000
-8423608231172589/9765625000000000 617584204890647/1220703125000000
-484656010592129/488281250000000 -1187792995177977/9765625000000000
-443466068406263/976562500000000 108758057358017/122070312500000
181717596145903/195312500000000 -7159390970749191/19531250000000000
-4931470092166587/9765625000000000 -8428999606755921/9765625000000000
-1928964689131201/9765625000000000 4786609626570511/4882812500000000
-5521854484608049/19531250000000000 936721476231481/976562500000000
-8448450312550297/39062500000000000 4767242706688481/4882812500000000
855074863697937/1220703125000000 -696947904787941/976562500000000
-4880430377459991/4882812500000000 -4880103964477807/156250000000000000
5549014758072769/9765625000000000 803591107811153/976562500000000
-7946950156919507/19531250000000000 557543886450473/610351562500000
7859911082621709/9765625000000000 -5795621572696533/9765625000000000
-5897363078930101/19531250000000000 -4654908936258663/4882812500000000
2440212737532671/2441406250000000 -4885121770153573/156250000000000000
640878249864741/1220703125000000 8311500228421137/9765625000000000
4245736104625563/9765625000000000 -8794382102825869/9765625000000000
7001254389720687/312500000000000000 122039672677787/122070312500000
594647509049593/610351562500000 68781119915471/305175781250000
-1076194730982631/3906250000000000 469384470002757/488281250000000
-4572212218108683/19531250000000000 -296695917201357/305175781250000
-2530004022347861/9765625000000000 -4716103033425177/4882812500000000
-2855417550074591/9765625000000000 1167355600380561/1220703125000000
-4637882463905701/4882812500000000 -3054114707179307/9765625000000000
-4878157400541663/4882812500000000 852650321731967/19531250000000000
8155255183982451/9765625000000000 1074416018584093/1953125000000000
785114202616131/976562500000000 -5807495202380169/9765625000000000
-1462276202606051/4882812500000000 4658712935720367/4882812500000000
-1288536605195311/1953125000000000 3669443659038063/4882812500000000
-1173390916095309/1220703125000000 -538489448521537/1953125000000000
3450541013518633/4882812500000000 -138191893389921/195312500000000
412382831878781/4882812500000000 -4865367232812739/4882812500000000
916241621006483/976562500000000 6757976275236907/19531250000000000
-3755072290700189/78125000000000000 975433802300579/976562500000000
1209205781130797/1220703125000000 -267432226101193/1953125000000000
-617780553819099/976562500000000 -7563210321875343/9765625000000000
-1429390800463657/2441406250000000 -3958437276041609/4882812500000000
7432658451934701/78125000000000000 -4860664504684231/4882812500000000
2609477805994287/4882812500000000 -8254085894920041/9765625000000000
-2375598340464789/19531250000000000 -484655972757533/488281250000000
-1768282006599897/1953125000000000 165876581922831/390625000000000
2441116233063439/2441406250000000 602079428801679/39062500000000000
1220480862554599/1220703125000000 5963116110456259/312500000000000000
-4785871190125767/4882812500000000 774511918226873/3906250000000000
-804701982027841/1220703125000000 -1835833150921107/2441406250000000
2262488760151951/2441406250000000 3669570193306349/9765625000000000
2172338634768453/4882812500000000 -4372962698908897/4882812500000000
6717601778728971/9765625000000000 7088106798224923/9765625000000000
-1584259982520979/7812500000000000 239068171006639/244140625000000
-483199424557573/610351562500000 238649937989771/390625000000000
-4633790894110227/4882812500000000 6157713679368203/19531250000000000
-2731936588731469/78125000000000000 -4879826195785543/4882812500000000
7095987806981363/19531250000000000 2274576483950061/2441406250000000
-1234101030939861/4882812500000000 4724283284858077/4882812500000000
-4835882572180187/9765625000000000 2121050320429553/2441406250000000
97000372457599/97656250000000 451966206081069/3906250000000000
2694483033665081/9765625000000000 -4693271588719217/4882812500000000
2009173586871709/156250000000000000 -4882408805461727/4882812500000000
-570698470797277/610351562500000 -432815366066599/1220703125000000
33746672473867/488281250000000 -974227368119997/976562500000000
2385096166653889/2441406250000000 -4170607655309617/19531250000000000
-3225333503905233/9765625000000000 2304406857376907/2441406250000000
7229947636302387/156250000000000000 -2438791242382177/2441406250000000
-4004397489608193/4882812500000000 -698509961246789/1220703125000000
-4728162169463353/4882812500000000 -97532449063047/390625000000000
-578447068475517/1953125000000000 2331877011724233/2441406250000000
-6704802802178561/19531250000000000 2293044325871717/2441406250000000
-734800241770511/4882812500000000 -4827206906157043/4882812500000000
1399685825287661/2441406250000000 -4000671977569699/4882812500000000
8047930666911559/9765625000000000 -5531567917074639/9765625000000000
1203943394612909/1220703125000000 -3225356417497769/19531250000000000
3320291801767031/4882812500000000 1790078228826529/2441406250000000
2115842013027143/2441406250000000 -4872251312809403/9765625000000000
1199465834824141/7812500000000000 -1206230144358619/1220703125000000
-8108446221289601/39062500000000000 -955291842228873/976562500000000
-8150876347711137/9765625000000000 -336170102060443/610351562500000
292009599467331/305175781250000 -709372738375611/2441406250000000
-981215725495329/4882812500000000 -478320746050147/488281250000000
8827025681432443/9765625000000000 2088722651523959/4882812500000000
2441065612615863/2441406250000000 -261003302817931/15625000000000000
