10000
-7104190837094569/9765625000000000 3350294919509571/4882812500000000
-5410244011298133/9765625000000000 -812998716966009/976562500000000
2282141610508283/2441406250000000 -3469395675620117/9765625000000000
-1279207632363269/3906250000000000 -1153392452715387/1220703125000000
476231883167871/1953125000000000 4735438508654309/4882812500000000
-2049655834920803/4882812500000000 -1107947676690199/1220703125000000
912566755100267/1220703125000000 1621527720232417/2441406250000000
-2184309203524273/2441406250000000 1090530962851683/2441406250000000
8263276778838047/9765625000000000 -2602195636233991/4882812500000000
7884865121089087/19531250000000000 -8934464569641719/9765625000000000
6926375199942957/625000000000000000 -4882512649084343/4882812500000000
5542778247476663/19531250000000000 936412483713507/976562500000000
8084859272582627/78125000000000000 48565961409549/48828125000000
1173136228023497/1220703125000000 5399081637667021/19531250000000000
-8712120177973807/9765625000000000 -4412073621911431/9765625000000000
-8113626313134921/9765625000000000 5434749275857133/9765625000000000
-2091696339240287/9765625000000000 4769492584778641/4882812500000000
488268274509707/488281250000000 -4556370114720461/625000000000000000
6194103623591011/39062500000000000 -4821034618196299/4882812500000000
459896592493701/488281250000000 -328107929280871/976562500000000
-6163715079351123/39062500000000000 4821643137119109/4882812500000000
8126739338849587/19531250000000000 8880115909729087/9765625000000000
3676397972118507/4882812500000000 6426805072743123/9765625000000000
-684692762975373/1953125000000000 4572945635715937/4882812500000000
-955629694341/1562500000000 -7726218899826499/9765625000000000
-121136366388819/122070312500000 1205698289189017/9765625000000000
-6959860502789573/9765625000000000 -3425192455261991/4882812500000000
3215428905519557/4882812500000000 229664113296679/305175781250000
-1420455011931763/1953125000000000 -418913776823341/610351562500000
-3215118562913743/4882812500000000 -918724337619959/1220703125000000
8382420503139827/19531250000000000 8820498187050449/9765625000000000
1624644124774219/1953125000000000 -677549794486311/1220703125000000
-960917954478133/976562500000000 6964021960655859/39062500000000000
709212272385223/1220703125000000 1589673936545593/1953125000000000
4476101624194643/9765625000000000 -1084924722982739/1220703125000000
7616373969908609/19531250000000000 8992504852834367/9765625000000000
-6866709130796027/9765625000000000 -34718776387449/48828125000000
8995000596687491/9765625000000000 7604576492143843/19531250000000000
-1638717022149999/2441406250000000 -361943144643183/488281250000000
636906228108093/4882812500000000 -2420547890806613/2441406250000000
8220165089774143/9765625000000000 -5272221309607883/9765625000000000
-1486159571446229/1953125000000000 -3168228008114079/4882812500000000
1384346500667089/1953125000000000 -6888907808418881/9765625000000000
1671100321935007/1953125000000000 -1263749987421931/2441406250000000
-1918004694844333/2441406250000000 -6042148582210351/9765625000000000
1214272197195873/1220703125000000 -250273054897029/2441406250000000
-5771229682081343/9765625000000000 7877838510485491/9765625000000000
7730986916070909/9765625000000000 -745814078542759/1220703125000000
-8027563017591699/19531250000000000 -4451319738017971/4882812500000000
-2318303353466627/2441406250000000 -6123706270392549/19531250000000000
1278924152794209/1953125000000000 -922600408878481/1220703125000000
-2435503748654781/2441406250000000 1357314238105741/19531250000000000
-951767586420477/3906250000000000 -1183914303701793/1220703125000000
8567639529003451/9765625000000000 234323411878127/488281250000000
32114089345019/39062500000000 -2779849849222237/4882812500000000
-7337788121723249/9765625000000000 -6443934909767649/9765625000000000
5863952263293023/9765625000000000 976133119559373/1220703125000000
189150981534343/195312500000000 -4867112943876107/19531250000000000
2542136242202159/4882812500000000 -1667544361568281/1953125000000000
8663447645110823/9765625000000000 450689544376711/976562500000000
3910587575156817/4882812500000000 5847790258614061/9765625000000000
3557627262668199/39062500000000000 -4862519592682121/4882812500000000
17522696675292/19073486328125 7714260482078033/19531250000000000
8711920024272659/9765625000000000 -4412468824966593/9765625000000000
-4021016706757599/9765625000000000 8899373926552433/9765625000000000
-6118409830267169/9765625000000000 -7611339749972739/9765625000000000
1064116728914337/1220703125000000 1196280412995911/2441406250000000
4871615389802849/4882812500000000 5287785871423273/78125000000000000
-2414962743064607/2441406250000000 2866852514087819/19531250000000000
7785952181445633/9765625000000000 2947303015846309/4882812500000000
143967646426713/152587890625000 -323588275145171/976562500000000
-1538432623182279/4882812500000000 1158530399204223/1220703125000000
4425277532453/7812500000000 -8047910735360013/9765625000000000
1111554033244371/3906250000000000 -2340475770750049/2441406250000000
435340936924081/610351562500000 -684469637105761/976562500000000
241671363189653/976562500000000 -946186698606731/976562500000000
-3712759821525441/4882812500000000 1268528118273939/1953125000000000
-1790181394351003/2441406250000000 1328027723291001/1953125000000000
7554485543058121/39062500000000000 4790629940359041/4882812500000000
-8661458865198309/9765625000000000 4510716347444453/9765625000000000
-4580131527392327/4882812500000000 1353928353068791/3906250000000000
483647183161977/488281250000000 1342234155585011/9765625000000000
4675005503036953/19531250000000000 4740873140236631/4882812500000000
-5235105326057863/9765625000000000 -8243852489322307/9765625000000000
-843649605302513/1953125000000000 -2201899964057289/2441406250000000
-6236446591706973/9765625000000000 7514929510608299/9765625000000000
5531204117927/15625000000000 91332669317187/97656250000000
-4303895731099187/4882812500000000 -4612305040208179/9765625000000000
-7744330070686361/9765625000000000 -1487295855674149/2441406250000000
138293820182969/195312500000000 1379195125986553/1953125000000000
1994024796046617/4882812500000000 2228549024752849/2441406250000000
1664762086176439/625000000000000000 -2441397589257127/2441406250000000
-2199479713312379/4882812500000000 -1743749839897159/1953125000000000
1135641302029239/4882812500000000 -296807076067003/305175781250000
6167481894815247/9765625000000000 -3785815589729349/4882812500000000
2310573257663241/39062500000000000 -48742630171631/48828125000000
8499233266245839/156250000000000000 -19502333808213/19531250000000
1206676013023643/1220703125000000 -2952384537691759/19531250000000000
-4175637478362317/9765625000000000 -353115240769743/390625000000000
1191771882511779/1220703125000000 -2113513085860159/9765625000000000
-3579412569474909/4882812500000000 1660546865315857/2441406250000000
-4965403003177373/9765625000000000 -4204527460270123/4882812500000000
56464987603103/122070312500000 4329039869315889/4882812500000000
-3103342010432021/4882812500000000 7539529501618517/9765625000000000
-9001099311068599/39062500000000000 4751412811999777/4882812500000000
4578436624956327/9765625000000000 -8625853564249947/9765625000000000
-2222119916523659/9765625000000000 -4754724353661679/4882812500000000
1026618385671741/2441406250000000 -886026561023071/976562500000000
8922410251237683/9765625000000000 7939276276647313/19531250000000000
-7820313348051747/9765625000000000 -1462235676517911/2441406250000000
1945825154082061/4882812500000000 -4478350408342091/4882812500000000
-455211946980317/488281250000000 7065483697859791/19531250000000000
-5205858564807373/9765625000000000 -82623524642711/97656250000000
-834664704073203/976562500000000 506960696879593/976562500000000
349508421719723/488281250000000 3409727881349929/4882812500000000
-244138226014271/244140625000000 -5541377668397621/1250000000000000000
-2738602380590511/9765625000000000 146465093432369/152587890625000
-6522970560153799/9765625000000000 -7267619053857449/9765625000000000
581995675581687/976562500000000 3920954443788099/4882812500000000
3899604000478537/4882812500000000 1469263978120341/2441406250000000
6231789680143747/9765625000000000 234962241446047/305175781250000
35938594115897/38146972656250 130979557725021/390625000000000
-4582196647881273/156250000000000000 2440356197879591/2441406250000000
-4878469420987089/4882812500000000 -6588738505795593/156250000000000000
-5380296492937251/39062500000000000 2418137289883869/2441406250000000
-7003585547604393/39062500000000000 4803691119414363/4882812500000000
424636966561449/488281250000000 2410436179015187/4882812500000000
-6079955383240447/9765625000000000 -3821046132227093/4882812500000000
-5836787282387639/19531250000000000 4659678373977771/4882812500000000
7500603609386379/78125000000000000 -4860256781127469/4882812500000000
-418308072822627/488281250000000 -503733799989567/976562500000000
8840489213846381/9765625000000000 -8297754419236761/19531250000000000
7954413829553481/156250000000000000 -4876481125225031/4882812500000000
4135174682491297/19531250000000000 -2386059961355563/2441406250000000
-4459542400961003/4882812500000000 7954208429944209/19531250000000000
-1172494842931887/1220703125000000 -543463176736209/1953125000000000
-3898602740216731/4882812500000000 -5879712436550227/9765625000000000
6655740008931977/625000000000000000 -1220633906045207/1220703125000000
4806509382034531/4882812500000000 -6878723000419343/39062500000000000
32225720459187/61035156250000 -4146742906406039/4882812500000000
2980833026798453/4882812500000000 -7734724914695757/9765625000000000
-8099117790892437/9765625000000000 -5456347005999033/9765625000000000
8056294188106859/19531250000000000 4448074376325499/4882812500000000
-2438655904651043/2441406250000000 1482915010358019/31250000000000000
-2254213828598459/39062500000000000 -2437337675897101/2441406250000000
-1226496849000911/7812500000000000 4822265324828497/4882812500000000
-1939363927007993/9765625000000000 191422359403749/195312500000000
-9671840348269/9765625000000 2700322883079567/19531250000000000
4881677818219763/4882812500000000 6736616183087677/312500000000000000
-3397502953712651/4882812500000000 -701393800647541/976562500000000
-11431165026547/12207031250000 685205077843653/1953125000000000
-4278048648514191/9765625000000000 1755741796524431/1953125000000000
4877967438516883/78125000000000000 -243664268951281/244140625000000
-4559504725490407/9765625000000000 4317937826638303/4882812500000000
-1831013874886237/2441406250000000 807442361335029/1220703125000000
-8118037951606903/39062500000000000 298512789716223/305175781250000
-174933761604043/19531250000000000 -4882616644417923/4882812500000000
-5509439326386783/9765625000000000 1007886944533337/1220703125000000
-6928366985965303/156250000000000000 4878009911249247/4882812500000000
-479422658019457/1220703125000000 359237597585083/390625000000000
2298371200033007/9765625000000000 2372826919882219/2441406250000000
7958299463747157/9765625000000000 -2829880796338721/4882812500000000
5281257566834577/78125000000000000 -1217910763083309/1220703125000000
-5618640318915603/9765625000000000 -1996846147792829/2441406250000000
-668923563178063/976562500000000 -27792511224477/38146972656250
70317701371953/781250000000000 -607874245424651/610351562500000
-1914686134964719/4882812500000000 1122937968977197/1220703125000000
6772726676539101/9765625000000000 1407090686566017/1953125000000000
3910730306157339/78125000000000000 -2438345569175797/2441406250000000
8781626758669727/9765625000000000 -854411215095889/1953125000000000
1183024846582877/1220703125000000 2407565831321931/9765625000000000
-3704382967103361/19531250000000000 -4794184454859961/4882812500000000
-2412859098964319/2441406250000000 -5956115697125457/39062500000000000
-6728006898874231/9765625000000000 1769557762714419/2441406250000000
-290254014857579/1953125000000000 965718627821279/976562500000000
3766203775331059/19531250000000000 2395586552930403/2441406250000000
-1500444814554551/9765625000000000 -4824834116296159/4882812500000000
1205349755069147/1220703125000000 -3087962169281761/19531250000000000
-1192335701710633/1220703125000000 -334889914957/1562500000000
3094267213701351/4882812500000000 1888608503658787/2441406250000000
7421091005723597/9765625000000000 1586955416934289/2441406250000000
-2303675360548487/2441406250000000 -1293473399609209/3906250000000000
-1117310338627789/1220703125000000 -7866627867424297/19531250000000000
-12024045806767/24414062500000 1699823558261363/1953125000000000
-76293269073413/76293945312500 2631474408410217/625000000000000000
5952362384639901/9765625000000000 -7741886958781367/9765625000000000
-7685447403899711/9765625000000000 1205011698574187/1953125000000000
4983028771350847/9765625000000000 -131228472848171/152587890625000
2804412768828523/9765625000000000 1169285977789013/1220703125000000
-964961735559073/7812500000000000 -4845423303671257/4882812500000000
241859006356497/244140625000000 266397095436247/1953125000000000
-8205216762605539/19531250000000000 8862055975352969/9765625000000000
-4730409879490383/4882812500000000 -302601251874479/1220703125000000
4897586659186027/19531250000000000 1181701916659597/1220703125000000
-2067075288099499/4882812500000000 4423692763233521/4882812500000000
7801522393671313/9765625000000000 2936991657362599/4882812500000000
29772405756961/30517578125000 8579479180440213/39062500000000000
2757166209675711/4882812500000000 1611949994379663/1953125000000000
1061429823346183/9765625000000000 4853884999944279/4882812500000000
597686113084249/1220703125000000 8514974779475539/9765625000000000
3899813488569693/4882812500000000 -1175299972910823/1953125000000000
5228107194981083/9765625000000000 -4124146178253507/4882812500000000
-158996164458033/305175781250000 -1041940321893203/1220703125000000
-4668227510679031/4882812500000000 -5726443669427939/19531250000000000
-2200825773487173/2441406250000000 4227207858232001/9765625000000000
-1212718446044669/1220703125000000 -2230269724044361/19531250000000000
-1238934844180977/2441406250000000 -8414753642894909/9765625000000000
702872138242723/976562500000000 6779712926727447/9765625000000000
1392486090048807/2441406250000000 -8021418295099339/9765625000000000
4864965156329237/4882812500000000 -6673590944298719/78125000000000000
-2376465587229223/2441406250000000 -1789929633310851/7812500000000000
-4826473209620751/4882812500000000 1183366605681311/7812500000000000
-4368440086558383/4882812500000000 -8725676244561027/19531250000000000
-3929260663985369/9765625000000000 -8940265223978663/9765625000000000
6963338644714529/19531250000000000 -4561946140913473/4882812500000000
2189339195157387/4882812500000000 -545559514952079/610351562500000
-7650016670662149/9765625000000000 -1213996319256631/1953125000000000
-76210653734549/76293945312500 -1459828920926677/31250000000000000
6148550376448869/312500000000000000 -4881867291720633/4882812500000000
-69109241528573/244140625000000 -117077493044923/122070312500000
-5302237309172701/9765625000000000 -512552250224619/610351562500000
3673942248757127/4882812500000000 6432419844181091/9765625000000000
-2420174705457103/2441406250000000 -5140431050680499/39062500000000000
-3011480750437293/9765625000000000 -928969403857687/976562500000000
-589298072963047/976562500000000 -7787182401923621/9765625000000000
-97278145780561/97656250000000 137363068162283/1562500000000000
-2436635048185099/2441406250000000 -76279288629129/1220703125000000
-3971303815660739/4882812500000000 -2840880834155967/4882812500000000
-1468979547646711/2441406250000000 -156001303915263/195312500000000
-3188707695615519/19531250000000000 2408649355040673/2441406250000000
7616978156684887/19531250000000000 4496188457481829/4882812500000000
2408542363709083/2441406250000000 638775147434351/3906250000000000
829310271033143/976562500000000 -2578365716714683/4882812500000000
-3237950754684089/4882812500000000 -7309591731525637/9765625000000000
-3796930054465763/4882812500000000 -3070045613936521/4882812500000000
677036146446531/1220703125000000 -8125961066269897/9765625000000000
7286904842493009/9765625000000000 -1625354758527291/2441406250000000
1277006975063683/4882812500000000 294554159227041/305175781250000
-1054668997956109/7812500000000000 483811484928007/488281250000000
-8113290868950781/9765625000000000 -5435250032558289/9765625000000000
-3049108173960379/4882812500000000 -7627528368651081/9765625000000000
6409795584291297/9765625000000000 7367628669268341/9765625000000000
-2385301808309239/2441406250000000 -8326147894964929/39062500000000000
8744235586280877/19531250000000000 -8732240127454683/9765625000000000
7846570534970341/9765625000000000 -5813670310600719/9765625000000000
-4160011775453751/4882812500000000 -639147867195181/1220703125000000
-351128266531581/488281250000000 -3393044643739447/4882812500000000
-2450241743475033/4882812500000000 -844705234000327/976562500000000
1180947414603537/1220703125000000 2471978295386751/9765625000000000
6096229590903011/19531250000000000 -2319434573263151/2441406250000000
-4645555939076213/4882812500000000 -6014207082660153/19531250000000000
-4304150428650159/9765625000000000 -8765940949389041/9765625000000000
5511386392993347/9765625000000000 8061764798588011/9765625000000000
-8396132037192993/19531250000000000 1102154660654319/1220703125000000
-4622134791488633/4882812500000000 -787040005251731/2441406250000000
5356496664811387/9765625000000000 4082749536785519/4882812500000000
