10000
-152584767742961/152587890625000 -999655953995279/156250000000000000
937647667756147/1953125000000000 -8566671052364007/9765625000000000
610335850648881/610351562500000 2242259495382013/312500000000000000
2441127826411523/2441406250000000 2359693676913697/156250000000000000
-3843497417449297/4882812500000000 -6023084097774771/9765625000000000
-1205568126899731/1953125000000000 960408188982293/1220703125000000
-1341058948104051/2441406250000000 326416680956071/390625000000000
-8704211457327859/19531250000000000 8742231257931559/9765625000000000
8749025414928941/9765625000000000 -4338431275190661/9765625000000000
4800060869327651/9765625000000000 -2126129806881721/2441406250000000
-8775380520711653/9765625000000000 8569744070236751/19531250000000000
5606827337581189/9765625000000000 -3997840631115041/4882812500000000
-4741324133305469/4882812500000000 -2333840931247363/9765625000000000
247915121905923/781250000000000 -18087667869864/19073486328125
-4642947862693393/4882812500000000 6046345083724027/19531250000000000
8810716258407/390625000000000 4881570282450327/4882812500000000
5411009154722863/39062500000000000 -4835739159789693/4882812500000000
969235145715811/976562500000000 4776199110673753/39062500000000000
-4733763887202949/4882812500000000 -2394441371484779/9765625000000000
237500903504947/305175781250000 6132454009202423/9765625000000000
7168794824367017/9765625000000000 6631426121638819/9765625000000000
-3436341988874117/4882812500000000 6937841637182829/9765625000000000
402521672531463/976562500000000 4448737516275611/4882812500000000
975313114623689/976562500000000 -790122193978851/15625000000000000
-1791579595077081/78125000000000000 4881528428180541/4882812500000000
1201793547801541/19531250000000000 -2436780082246609/2441406250000000
-4853056408627597/9765625000000000 1694877873303013/1953125000000000
-1084225698430671/15625000000000000 304440178840683/305175781250000
7514312885440457/19531250000000000 -4506972573289937/4882812500000000
592500066389407/610351562500000 4689141286305353/19531250000000000
3154756853816007/19531250000000000 -2409347797368489/2441406250000000
6309235698658801/9765625000000000 -7453923566779739/9765625000000000
4873621883017617/4882812500000000 -4791129177050651/78125000000000000
-8157305743349957/9765625000000000 -5368965882750123/9765625000000000
-416281001652367/2441406250000000 -1202827357229869/1220703125000000
89811127933551/610351562500000 193186465088263/195312500000000
6094426802769603/9765625000000000 1907639142800409/2441406250000000
4882812309037853/4882812500000000 -2796749789902287/10000000000000000000
-6717376713240843/19531250000000000 4584938499143893/4882812500000000
870050135854839/1220703125000000 6849835644083693/9765625000000000
-18057946723283/19073486328125 -6288097174097129/19531250000000000
987095736461721/3906250000000000 4724343715923523/4882812500000000
-8692188638686899/39062500000000000 4760391204577299/4882812500000000
2439949663986217/2441406250000000 -5396575768641401/156250000000000000
3252359621924323/4882812500000000 1820989758334223/2441406250000000
4902811787662739/9765625000000000 8445701167776439/9765625000000000
-1575501914351341/3906250000000000 4468043262361763/4882812500000000
-4753618508719677/625000000000000000 4882671267401673/4882812500000000
4876051599750531/4882812500000000 2054905650023501/39062500000000000
-2395424362835107/9765625000000000 4733639555420359/4882812500000000
-933829892590369/3906250000000000 -4741233817894323/4882812500000000
-8995220585729693/19531250000000000 13544174443747/15258789062500
-2330829829608631/2441406250000000 45401713165711/152587890625000
-3529122238418267/4882812500000000 -6748971517633747/9765625000000000
-1108634850440963/1220703125000000 -1634961666459031/3906250000000000
4809260559263919/4882812500000000 -270181361693049/1562500000000000
4786566285908083/4882812500000000 -3858789656385743/19531250000000000
408685392538943/488281250000000 5343962164044673/9765625000000000
960032847881811/3906250000000000 -2366524844831811/2441406250000000
-6218902618060461/9765625000000000 -7529454287510201/9765625000000000
-891105252899661/9765625000000000 4862441852322751/4882812500000000
976154792456309/1220703125000000 5863721360634229/9765625000000000
5035173831636573/9765625000000000 -4183732069750263/4882812500000000
4842653171955313/4882812500000000 4999636251136017/39062500000000000
-1746175254700259/2441406250000000 -3412527777124487/4882812500000000
1705723452986409/1953125000000000 -74329882568247/152587890625000
-7831794812779583/9765625000000000 2916779973324343/4882812500000000
3703661290730791/4882812500000000 -397742672656003/610351562500000
-2830497131165037/4882812500000000 -3978711336679597/4882812500000000
-8450436600564683/9765625000000000 -4894645329384123/9765625000000000
4198566014443437/9765625000000000 4408499604825477/4882812500000000
3192031010311107/4882812500000000 7389938007688157/9765625000000000
4860097852888209/4882812500000000 -940865071107797/9765625000000000
5013421080786379/9765625000000000 8380515539473197/9765625000000000
4829300855771327/4882812500000000 288363979609819/1953125000000000
-5125399307190593/19531250000000000 4711687652160517/4882812500000000
-8807523405362069/9765625000000000 -8436815300722029/19531250000000000
-1220470609051473/1220703125000000 3049549501479773/156250000000000000
1905370200798143/2441406250000000 -6105772842744159/9765625000000000
610313168570603/610351562500000 -175254607515719/15625000000000000
4728085082997261/4882812500000000 4877818132066893/19531250000000000
2441009791772971/2441406250000000 351970363074121/19531250000000000
-6034668716422183/39062500000000000 -964838613361399/976562500000000
-4507375694223781/4882812500000000 -7510443141415233/19531250000000000
521667352234781/610351562500000 -633694574565837/1220703125000000
4901115869897759/19531250000000000 2363289516861033/2441406250000000
-6521918107953861/39062500000000000 2407137409776087/2441406250000000
173039640477279/195312500000000 -2264433632244499/4882812500000000
-4269855230308331/4882812500000000 -4737169712967791/9765625000000000
-2954921472127849/9765625000000000 -46539196043277/48828125000000
-4842527870864967/9765625000000000 -8480410099784149/9765625000000000
-1239114762614969/4882812500000000 -944594145974363/976562500000000
3404127757280377/19531250000000000 4808076803506089/4882812500000000
-2197950535891797/39062500000000000 -76173074902703/76293945312500
-470059124716301/15625000000000000 -4880602444035539/4882812500000000
1938824117349057/2441406250000000 1186976129707677/1953125000000000
-101021818774417/122070312500000 -5482045355730071/9765625000000000
971676671710947/7812500000000000 4844899085299853/4882812500000000
-4778667854260117/4882812500000000 -8024727579444957/39062500000000000
-1532918073788689/7812500000000000 -2393948229982659/2441406250000000
-7257127105345731/19531250000000000 -4533237203832353/4882812500000000
-6351999125802711/39062500000000000 96356467522807/97656250000000
4882133639576293/4882812500000000 651351111400159/39062500000000000
4493969649763363/4882812500000000 7637899917817203/19531250000000000
-7614191150499081/312500000000000000 4881362887147043/4882812500000000
-4549612445093243/4882812500000000 221602279913/610351562500
3662469199643737/39062500000000000 972260647155529/976562500000000
7223447279957547/9765625000000000 6571852176844737/9765625000000000
4342862308941601/4882812500000000 1785524886543907/3906250000000000
538911171768963/610351562500000 -2292300556751417/4882812500000000
4080890140679681/9765625000000000 -4436038979211307/4882812500000000
-202133198592241/305175781250000 7316352489330973/9765625000000000
-2476566930946357/39062500000000000 974597840934449/976562500000000
-4178878765605187/39062500000000000 4854791252129781/4882812500000000
-1208197038066007/1220703125000000 -5577191181188987/39062500000000000
-6934445728889323/9765625000000000 1719027597104567/2441406250000000
1358010402411923/2441406250000000 4057719667241723/4882812500000000
-2789406804395187/19531250000000000 -4832758892716547/4882812500000000
171032434487117/195312500000000 -2357816655517879/4882812500000000
1221506787730561/1953125000000000 -7620069607872959/9765625000000000
3287538442150789/4882812500000000 7220512142926431/9765625000000000
1136779307708907/3906250000000000 -4671476256907589/4882812500000000
-7888116466211577/78125000000000000 -4857859789338611/4882812500000000
377246299547211/976562500000000 -450377493299839/488281250000000
-4604551000101487/4882812500000000 6499191331383493/19531250000000000
-4177544217345351/9765625000000000 8826978868942047/9765625000000000
7563834894531513/9765625000000000 -1235408164598121/1953125000000000
-5047151429986111/39062500000000000 968376595355853/976562500000000
-7154158189348739/9765625000000000 -6647213870667873/9765625000000000
2819502857381381/4882812500000000 -3986509945726271/4882812500000000
-1395916644493569/7812500000000000 -960847387820591/976562500000000
2441003740268617/2441406250000000 -5674339086791261/312500000000000000
-4445359104654987/4882812500000000 1010029744712657/2441406250000000
2438969412645717/2441406250000000 -3489714326258377/78125000000000000
-2461596172123247/19531250000000000 -4843876745747461/4882812500000000
3960630032810449/39062500000000000 4857649116331247/4882812500000000
-1371638172696809/2441406250000000 -8078686230560037/9765625000000000
-3827915846252389/4882812500000000 -6062645687871297/9765625000000000
3865852603824299/4882812500000000 596558180085099/976562500000000
5806270640667939/39062500000000000 2414285388171083/2441406250000000
1540162712854157/1953125000000000 6005406071946183/9765625000000000
2373937059833357/4882812500000000 8533763705682507/9765625000000000
4015315847524421/9765625000000000 -4450973777872777/4882812500000000
-7376565777938843/9765625000000000 -3199754246983919/4882812500000000
594779823318471/4882812500000000 -4846451781657329/4882812500000000
-1103456629662559/1220703125000000 66817910880079/156250000000000
-1076582533419483/1953125000000000 -8148109158512003/9765625000000000
964459770754611/976562500000000 -6130796620631079/39062500000000000
4863136651209581/4882812500000000 70064623302697/781250000000000
-4638017663839557/4882812500000000 -1526646671652779/4882812500000000
103938170857443/305175781250000 2295444031646783/2441406250000000
2349737722723917/2441406250000000 662719482094259/2441406250000000
362419557730703/1953125000000000 -4798013475517291/4882812500000000
7657748639959891/78125000000000000 303706215064953/305175781250000
-964110490986433/976562500000000 6218073988128343/39062500000000000
359512989291439/390625000000000 -954804895722601/2441406250000000
-4849904944896811/4882812500000000 4527462410643497/39062500000000000
5056026741075871/39062500000000000 -4841738291673259/4882812500000000
-6447941494979053/156250000000000000 -304915820843373/305175781250000
-5853134434010133/9765625000000000 -7817176532356799/9765625000000000
7075339448580053/39062500000000000 -2401023933542279/2441406250000000
-6813797423443191/9765625000000000 6995684120434823/9765625000000000
-6518205007970293/9765625000000000 181797337567647/244140625000000
-2052560932463341/2441406250000000 1321914557021097/2441406250000000
-143549047112993/152587890625000 1324471719920677/3906250000000000
5200250511901263/9765625000000000 516617704453749/610351562500000
4082910848968631/4882812500000000 -1339001205146069/2441406250000000
-7861799006274969/312500000000000000 976253411667699/976562500000000
2441100958025257/2441406250000000 4941844892180109/312500000000000000
4866914096281703/4882812500000000 6299309718540577/78125000000000000
4913339611088917/19531250000000000 1181446446014053/1220703125000000
435011211032033/610351562500000 -6850060925816257/9765625000000000
-4871836333819347/4882812500000000 -5235415316694917/78125000000000000
206905075312907/1562500000000000 4839813460669707/4882812500000000
2204046652017757/2441406250000000 8400544109114377/19531250000000000
-4607082669371437/4882812500000000 -1617605386901763/4882812500000000
-2637062960740651/4882812500000000 -8218943204876403/9765625000000000
-8259903507306387/9765625000000000 1041948668421101/1953125000000000
8151107938893623/78125000000000000 971232710943973/976562500000000
4739900537381021/4882812500000000 -4690758242998859/19531250000000000
4011111222389669/4882812500000000 5568786105346803/9765625000000000
-2320393147448077/2441406250000000 242913540517327/781250000000000
4656163014510371/1250000000000000000 76293416017353/76293945312500
5259319312201789/9765625000000000 8228425852672327/9765625000000000
505411963933501/976562500000000 -2089008531455669/2441406250000000
3203480637042947/4882812500000000 1842523386435513/2441406250000000
2298312073122379/2441406250000000 823544833071627/2441406250000000
1701628686549417/1953125000000000 958726800886001/1953125000000000
-225434067040617/244140625000000 7497893546501599/19531250000000000
-731489205832971/976562500000000 -6469913895532917/9765625000000000
-6131464312022289/19531250000000000 -4635965864526621/4882812500000000
-4342788098926861/9765625000000000 -8746863618946177/9765625000000000
-870621944879533/976562500000000 8847411949274867/19531250000000000
-4621766576454593/9765625000000000 537669687435221/610351562500000
-4017460321849477/9765625000000000 8900979957453567/9765625000000000
1005174928672289/1220703125000000 2770529139795283/4882812500000000
84370923288741/152587890625000 813696807142399/976562500000000
607516823547573/610351562500000 -3760422895221797/39062500000000000
-2433049485655671/2441406250000000 -80731335071073/976562500000000
1812219349720337/2441406250000000 1635947892213643/2441406250000000
7499852241261293/9765625000000000 6254570169074207/9765625000000000
-185472401017683/1953125000000000 486074663380389/488281250000000
326718749586347/976562500000000 4601437751059401/4882812500000000
-6413507470838237/9765625000000000 1472879541064063/1953125000000000
3715254724639291/4882812500000000 1584198554569603/2441406250000000
7555441429894599/9765625000000000 6187304456712733/9765625000000000
8021916908915713/39062500000000000 597342698664319/610351562500000
2782383715185481/9765625000000000 -4680431937922387/4882812500000000
-6459066227969929/9765625000000000 3662236171498341/4882812500000000
1884845758670127/2441406250000000 6206861936356949/9765625000000000
4799354407577189/9765625000000000 -1700983585001271/1953125000000000
972860669781923/976562500000000 -3397983778117369/39062500000000000
-4833954623943369/4882812500000000 5512113809058861/39062500000000000
-1983168400865721/2441406250000000 5695622980987083/9765625000000000
4832883156318547/4882812500000000 -5571919927802141/39062500000000000
-566087772570879/610351562500000 7302289470990489/19531250000000000
-6176802942719057/9765625000000000 1891007288580649/2441406250000000
7160730711231123/9765625000000000 6640133080131483/9765625000000000
4540234462153177/4882812500000000 7186797828054327/19531250000000000
-1189659194739067/1220703125000000 -218836369566027/976562500000000
-1780135723148417/1953125000000000 8036255799785509/19531250000000000
-8597800736803553/9765625000000000 2894313803799/6103515625000
3114084911767269/9765625000000000 4627901976136931/4882812500000000
-3704747996346463/9765625000000000 -1129451428820867/1220703125000000
6177485608182741/19531250000000000 -926429163675231/976562500000000
-4753676287937627/4882812500000000 8924284745455559/39062500000000000
1199003747695779/1953125000000000 -7708902773152087/9765625000000000
4821760781199787/4882812500000000 6157822363348263/39062500000000000
-5189603365247501/9765625000000000 4136286031938459/4882812500000000
-939121592499523/976562500000000 -669537857907461/2441406250000000
-3790019860610457/19531250000000000 2394999595572377/2441406250000000
-6997573815239717/9765625000000000 6811856746944733/9765625000000000
242643158438881/244140625000000 4319829443136047/39062500000000000
347163531434409/976562500000000 -1140964366534019/1220703125000000
3826968199638577/4882812500000000 6065038271638959/9765625000000000
-4228949151279789/4882812500000000 1220435064438723/2441406250000000
-6635156853134339/9765625000000000 7165341944033753/9765625000000000
-354733165277/488281250000 -838834610315567/1220703125000000
4673048299482609/4882812500000000 -5663182851872531/19531250000000000
-441173438233081/610351562500000 1349683325442099/1953125000000000
6091868392217243/9765625000000000 -3816299619151041/4882812500000000
-1242324602366913/1953125000000000 -941932614358243/1220703125000000
-4882515093071391/4882812500000000 -3449045498330201/312500000000000000
-4666815309925841/4882812500000000 -1436207775079229/4882812500000000
1313776413930671/3906250000000000 4598365979600027/4882812500000000
5901219026181609/19531250000000000 4654603504646853/4882812500000000
-6226024792610423/19531250000000000 1157020590927101/1220703125000000
8844247743321189/9765625000000000 4140859028677871/9765625000000000
2375861311865247/9765625000000000 -4736103743252647/4882812500000000
2257242164448003/4882812500000000 -1731899106585339/1953125000000000
-36904247796391/78125000000000 4303701223031103/4882812500000000
252198646709587/781250000000000 -924279622444093/976562500000000
31680076161953/61035156250000 8347129726113651/9765625000000000
-4191996894750327/9765625000000000 -1102515544639767/1220703125000000
-3389494886484567/4882812500000000 -7029418845011647/9765625000000000
-4809974983950847/4882812500000000 -3360948827752787/19531250000000000
4231216170309817/4882812500000000 4873876334198469/9765625000000000
-2348328506078969/2441406250000000 5341566542210511/19531250000000000
-947221411623263/1953125000000000 -4270149926369267/4882812500000000
3633739909194249/19531250000000000 2398781138525189/2441406250000000
57712289736399/78125000000000 52657451878931/78125000000000
-3599798376140801/4882812500000000 -51546658459709/76293945312500
-7640093747573301/9765625000000000 -1520616634151183/2441406250000000
4882807709242981/4882812500000000 -875511705821987/625000000000000000
-978781083843231/1220703125000000 -2917817566046063/4882812500000000
-1678157770191069/1953125000000000 -6245259964979/12207031250000
4827535373090337/4882812500000000 91579894398773/610351562500000
6625194595821107/39062500000000000 -4812070927004659/4882812500000000
-7387786503746451/9765625000000000 1277310333719833/1953125000000000
-3020967131641313/9765625000000000 2321653360621583/2441406250000000
-340815901549833/15625000000000000 -4881650807020577/4882812500000000
-1777850824717867/1953125000000000 -8086678617794823/19531250000000000
266095014850349/4882812500000000 -4875556517283749/4882812500000000
969707554088983/976562500000000 -577528699481939/4882812500000000
-337853075879171/78125000000000000 -2441383420953089/2441406250000000
-5308374608360163/9765625000000000 -1639372936923653/1953125000000000
6838560215198241/9765625000000000 3485739728656343/4882812500000000
4772513884586801/4882812500000000 -412789366448789/1953125000000000
6566275144514649/9765625000000000 1807129325185979/2441406250000000
-7703712969915939/9765625000000000 6001686272854817/9765625000000000
-7792510234895003/39062500000000000 -1196167255860659/1220703125000000
1580210324944993/15625000000000000 -1214444418715117/1220703125000000
-4700620822559557/4882812500000000 -2642742357987829/9765625000000000
-497359109666269/976562500000000 -8404214611956469/9765625000000000
-975808370167463/976562500000000 -3069687793760673/78125000000000000
-4839886068374157/4882812500000000 5168277115257643/39062500000000000
-6580088870545787/9765625000000000 180398624745909/244140625000000
-3859340097147827/19531250000000000 -95730770990451/97656250000000
6041148796195587/39062500000000000 4824066340158841/4882812500000000
583203313778721/4882812500000000 302991154760499/305175781250000
299751070101681/305175781250000 -3666230061996471/19531250000000000
950327663567843/976562500000000 -2248369370542453/9765625000000000
2552260122473931/78125000000000000 -610025773964973/610351562500000
4656755544817383/4882812500000000 -1174798217491003/3906250000000000
97557098955817/97656250000000 7039201297861833/156250000000000000
-8462231379482437/9765625000000000 4874225243126109/9765625000000000
-4878462267341683/4882812500000000 6594160133816311/156250000000000000
4537043816210933/4882812500000000 3609482688662397/9765625000000000
-5295733058187981/9765625000000000 1641007532183079/1953125000000000
-8942140851931221/9765625000000000 3924990270669187/9765625000000000
-299839709208117/488281250000000 -7707521725783309/9765625000000000
8288280913183289/9765625000000000 -645559727397311/1220703125000000
6802175159636547/39062500000000000 -4808211269776591/4882812500000000
862761400210381/976562500000000 4575118388777199/9765625000000000
3895561188398669/4882812500000000 588777069444733/976562500000000
2247744453568187/2441406250000000 3811790863082631/9765625000000000
1312891391946513/2441406250000000 -4116688314891867/4882812500000000
1324674715781303/2441406250000000 -8203122698005961/9765625000000000
152275428098397/244140625000000 -3816639295130759/4882812500000000
-4868247270537449/4882812500000000 3014911454072773/39062500000000000
-1258121933037411/1953125000000000 -1493929873600233/1953125000000000
-128608273463633/488281250000000 -942079595571979/976562500000000
-152442856795611/152587890625000 681093009843779/15625000000000000
-3446470756057191/9765625000000000 2284311588973081/2441406250000000
-7597199886135643/9765625000000000 -191748700112541/305175781250000
3158916315115131/9765625000000000 577537469545823/610351562500000
6504147744661527/19531250000000000 4604113572923907/4882812500000000
603053551591893/2441406250000000 -2365753768136377/2441406250000000
4879410700291549/4882812500000000 5831478981310359/156250000000000000
-4829411843532829/4882812500000000 5761328489582031/39062500000000000
7706960619623311/19531250000000000 4486594508714791/4882812500000000
4844568889977257/4882812500000000 -4879410983605463/39062500000000000
3260195983860109/4882812500000000 -14199087138843/19073486328125
-4362992807701969/4882812500000000 8769174802771027/19531250000000000
-572331910592313/610351562500000 -6785600864999261/19531250000000000
-765393493769731/976562500000000 1516260029029517/2441406250000000
-602571159449381/976562500000000 -7684935355655757/9765625000000000
-8720515487681467/9765625000000000 -4395456889759319/9765625000000000
-1484130098896563/15625000000000000 -4860736172397273/4882812500000000
-3228967579840249/4882812500000000 -7325469617300137/9765625000000000
-1137161077223799/1220703125000000 -1420240624415251/3906250000000000
1155242208186511/31250000000000000 -4879474897907277/4882812500000000
4252003280452433/4882812500000000 -600121134291757/1220703125000000
-4992045547695851/19531250000000000 -1180156914573873/1220703125000000
4803684026545137/9765625000000000 8502473252750643/9765625000000000
1748078627509343/2441406250000000 -340862763562353/488281250000000
-7705062388519673/9765625000000000 -2999976884479467/4882812500000000
-1187393305513841/1220703125000000 -4531511215461581/19531250000000000
-4927584348812233/19531250000000000 4724858721749259/4882812500000000
-8729335761461239/39062500000000000 -4759329002426567/4882812500000000
8885800486213481/9765625000000000 -8101847038751909/19531250000000000
-85353323618681/152587890625000 -1618978616334871/1953125000000000
1288063349018979/2441406250000000 -8295885521344251/9765625000000000
4828854340030177/4882812500000000 1447789588203989/9765625000000000
-2434039114646863/2441406250000000 -379041242654031/4882812500000000
274973096652331/305175781250000 -8471737216149023/19531250000000000
-1203177924821473/1220703125000000 -659533900733151/3906250000000000
2830492681391109/4882812500000000 3978714502291867/4882812500000000
15052192096773/38146972656250 -2243310044359071/2441406250000000
-4781774336141199/4882812500000000 3952704610016083/19531250000000000
4570665140194831/78125000000000000 -4874448945288027/4882812500000000
-607718983702683/976562500000000 3822145841191921/4882812500000000
-523917785031919/976562500000000 -2060316224110843/2441406250000000
4805488369673501/4882812500000000 -6924227328857271/39062500000000000
232086118331577/781250000000000 -1165595253660511/1220703125000000
-800611125002563/1220703125000000 -921486812660331/1220703125000000
334724659856939/390625000000000 5034089584315151/9765625000000000
7211139650041699/9765625000000000 -263414188192577/390625000000000
7674853947984587/19531250000000000 -8980066027591409/9765625000000000
4642512858294219/4882812500000000 -6051687064915489/19531250000000000
-294687093160607/488281250000000 -3893303176303051/4882812500000000
354698239181113/610351562500000 794731755851057/976562500000000
2334316915003999/4882812500000000 2144342699435101/2441406250000000
3666299033004591/4882812500000000 -6449840094373147/9765625000000000
-579848248775423/1220703125000000 4296774842184479/4882812500000000
-5164474283133629/9765625000000000 2072070779128279/2441406250000000
534877376419667/610351562500000 -2351989415494623/4882812500000000
-2435775912160447/2441406250000000 -2651378305555317/39062500000000000
3272701234145969/19531250000000000 481377679942241/488281250000000
2419733524897227/2441406250000000 -2596664272823933/19531250000000000
-8578705965289707/9765625000000000 933235995913741/1953125000000000
-2970056455141887/4882812500000000 -7751289586494949/9765625000000000
3126303548468547/4882812500000000 1500297785534017/1953125000000000
-8429189387219693/19531250000000000 -1101168578213197/1220703125000000
1529619150306023/3906250000000000 -2246442875476719/2441406250000000
-320546148371701/610351562500000 -8310443690455177/9765625000000000
-1404135393079851/2441406250000000 -998607564992319/1220703125000000
4822546691298641/4882812500000000 1529576830892491/9765625000000000
-1570402965960969/62500000000000000 -4881270903222101/4882812500000000
6563176813601127/9765625000000000 3615665282974683/4882812500000000
-291205145704729/305175781250000 -5841843637234617/19531250000000000
-5309402172480257/9765625000000000 -2049049783001363/2441406250000000
1220329483027483/1220703125000000 7731336639393529/312500000000000000
-8137331586847429/9765625000000000 2699595631123303/4882812500000000
5736249365676663/9765625000000000 -1975836450332477/2441406250000000
1470814381542793/3906250000000000 -2261731060419597/2441406250000000
-317681212401229/488281250000000 7416123687988159/9765625000000000
-814220783655913/1220703125000000 727586975077489/976562500000000
-355875484892523/390625000000000 8053032018673409/19531250000000000
-7534607454162337/9765625000000000 1553164554874707/2441406250000000
5942448352632119/19531250000000000 -4651323965676331/4882812500000000
-89193062952483/244140625000000 -4545293930937581/4882812500000000
37623453402221/38146972656250 -6449353035121021/39062500000000000
-4551081511014263/4882812500000000 -7076174096513323/19531250000000000
438961409639411/3906250000000000 2425942305913327/2441406250000000
-3173170457984769/9765625000000000 4617857211012423/4882812500000000
3630364935719571/9765625000000000 4532876627322953/4882812500000000
-8217983752948117/9765625000000000 -5275620785927073/9765625000000000
-5032614171120051/19531250000000000 -4717934672390701/4882812500000000
-8698182268188547/78125000000000000 4852454779151319/4882812500000000
3819197670945677/4882812500000000 -1216919853426633/1953125000000000
7484721961291141/156250000000000000 4877207176343719/4882812500000000
-555178651828857/610351562500000 -126792837336819/305175781250000
-3223113962221221/19531250000000000 -963173482490349/976562500000000
-4618641663698583/4882812500000000 6337200760593069/19531250000000000
-2709729735488989/4882812500000000 -8123847037152539/9765625000000000
3186489325016699/156250000000000000 -2440898511491967/2441406250000000
-2619980936891767/19531250000000000 604835193891969/610351562500000
-7102682725348581/9765625000000000 -6702188429435557/9765625000000000
-812450870107101/976562500000000 -1083693499230229/1953125000000000
1427464080187771/62500000000000000 4881538800312723/4882812500000000
287019360029397/305175781250000 -3318161523521717/9765625000000000
-1211525963519023/1220703125000000 -2390432080323881/19531250000000000
1167767812512461/1220703125000000 -1137843936466239/3906250000000000
7476622788255993/156250000000000000 487721930770709/488281250000000
1528926524064781/1953125000000000 3038380479009527/4882812500000000
8971114360426533/9765625000000000 -3858307760245913/9765625000000000
