10000
-1378586294853987/2441406250000000 8059741241682459/9765625000000000
-4854991566858029/4882812500000000 -104098952135681/976562500000000
-6860015081904897/39062500000000000 -961385425871837/976562500000000
5560612224858547/9765625000000000 8027890340891477/9765625000000000
-1220698484915211/1220703125000000 -430816711389897/156250000000000000
1704301347439207/3906250000000000 8787116271713129/9765625000000000
-1473691341491117/2441406250000000 7785831549735121/9765625000000000
2048661371226333/2441406250000000 -663974973847679/1220703125000000
-2287327721868771/2441406250000000 1707157134313863/4882812500000000
-8460624431546693/39062500000000000 953381069037427/976562500000000
6298231435792343/9765625000000000 -7463223996492543/9765625000000000
4538010725414667/4882812500000000 7209234706877229/19531250000000000
-1211626137230409/1220703125000000 4754797610418439/39062500000000000
-5287686080081481/19531250000000000 -4700466083811613/4882812500000000
1166652199958861/4882812500000000 1185347537499219/1220703125000000
3059822152544537/4882812500000000 951293405874141/1220703125000000
2761898116536713/9765625000000000 -4683464274297819/4882812500000000
4290506273526919/4882812500000000 2330968431142387/4882812500000000
-7069186405783121/9765625000000000 6737509569634473/9765625000000000
-1504081266821651/2441406250000000 -7692286027271987/9765625000000000
-48218836534491/61035156250000 2993576164225737/4882812500000000
-2918431605524149/4882812500000000 3914666636386039/4882812500000000
-661474359198053/976562500000000 -7184190897587391/9765625000000000
-2438747697212839/2441406250000000 -1822465802368703/39062500000000000
5933989986202603/9765625000000000 -3877988991870407/4882812500000000
3829520008591941/4882812500000000 1211718410453533/1953125000000000
-2491423709152203/4882812500000000 8398729859122873/9765625000000000
683046408797593/976562500000000 -6979412008435679/9765625000000000
4839149823880237/4882812500000000 -8144082324341/61035156250000
4797050061281517/4882812500000000 -3644543581224393/19531250000000000
-3818710869556583/4882812500000000 76072766171963/122070312500000
-1593942837960467/1953125000000000 -1128735352037639/1953125000000000
-1699271306084237/2441406250000000 -3505961497710911/4882812500000000
488207613780031/488281250000000 2713497144665993/156250000000000000
4706900379787099/4882812500000000 -2597650265079049/9765625000000000
-4360238056794299/78125000000000000 -48752018984987/48828125000000
3785423873400159/4882812500000000 1233688713337259/1953125000000000
-2388246315337919/39062500000000000 -2436839001551301/2441406250000000
-3616549689527577/4882812500000000 -1312245480286931/1953125000000000
-1537876675043141/2441406250000000 -7584615808223713/9765625000000000
74753850426413/244140625000000 -4648290293078353/4882812500000000
4075705738161693/19531250000000000 4775316411626667/4882812500000000
-3528260872429377/4882812500000000 6750772733914287/9765625000000000
-158091200474467/195312500000000 5734576049890673/9765625000000000
-1405061134225251/1953125000000000 -1695813076887203/2441406250000000
-472590216468521/488281250000000 -2455774126404867/9765625000000000
364882268506777/9765625000000000 2439701474703851/2441406250000000
-2833773407140353/9765625000000000 -1168179405619121/1220703125000000
-7842113351366071/9765625000000000 5819681247710307/9765625000000000
-2464988513908523/19531250000000000 4843768923761737/4882812500000000
4861582653955151/4882812500000000 727730954976987/7812500000000000
4845516691709081/4882812500000000 -4818802510333443/39062500000000000
-5547696026079327/9765625000000000 -251150673080363/305175781250000
-5408968650303729/9765625000000000 4065417868456343/4882812500000000
5111468962879753/9765625000000000 2080269163505981/2441406250000000
-4684117755614429/4882812500000000 -5514923407183667/19531250000000000
5239194170012069/9765625000000000 -329650180863379/390625000000000
-1201224280152117/1220703125000000 6950437433254189/39062500000000000
7333486362990251/19531250000000000 4525550410767291/4882812500000000
485342830424293/610351562500000 5921542864937601/9765625000000000
2199298934001971/2441406250000000 -1695961264793023/3906250000000000
-8020796984782387/9765625000000000 174088719326691/305175781250000
-96144802480531/1562500000000000 -4873559910449649/4882812500000000
8752562944966997/9765625000000000 -2165645027181027/4882812500000000
-6564487055978009/156250000000000000 -975700269551869/976562500000000
1556124822379303/1953125000000000 1180327413390023/1953125000000000
124272815898771/390625000000000 4629122450813271/4882812500000000
2289226438864069/2441406250000000 -3393892842491749/9765625000000000
3271534994843461/4882812500000000 3624764363054631/4882812500000000
-5506338058273121/9765625000000000 -8065213749717859/9765625000000000
2421750647183979/2441406250000000 -4946776706419929/39062500000000000
-5399398704788871/9765625000000000 -203429848577079/244140625000000
-476751960684807/610351562500000 1524396787345781/2441406250000000
1197307986356743/1220703125000000 951375469022633/4882812500000000
-7788973987166433/19531250000000000 71643742034011/78125000000000
1223576382834837/7812500000000000 4822555123995183/4882812500000000
-3565891528211013/9765625000000000 -2272826561377621/2441406250000000
4748486556863621/9765625000000000 4266711469618917/4882812500000000
-962383476139683/976562500000000 -663232824996473/3906250000000000
1217726842115921/1220703125000000 -1363051388627389/19531250000000000
-8584714570464937/312500000000000000 -97619394383189/97656250000000
3855146632706973/4882812500000000 299661514887787/488281250000000
-487912088770149/488281250000000 -1518678864830193/39062500000000000
2907953141586403/4882812500000000 -7844913367652703/9765625000000000
6607913583358269/39062500000000000 -19249768727993/19531250000000
1144216304736717/1220703125000000 3402447752868921/9765625000000000
-389440734744137/488281250000000 736352892740249/1220703125000000
-7369148891213537/9765625000000000 6408047772898647/9765625000000000
-2430299687618239/2441406250000000 7443553965908629/78125000000000000
474083352898237/488281250000000 -4675648165776063/19531250000000000
-8136473660918177/9765625000000000 5400484052916901/9765625000000000
-5077591418852089/312500000000000000 2441083954543821/2441406250000000
967201272959227/976562500000000 2697852033918887/19531250000000000
5166765435297203/39062500000000000 -4839911287259397/4882812500000000
-488247863797191/488281250000000 -7308631764606799/625000000000000000
2028066817444013/19531250000000000 971283521360373/976562500000000
1825669574765909/2441406250000000 -6483696576877271/9765625000000000
3508918456807261/9765625000000000 -455672368330861/488281250000000
8443377221332637/9765625000000000 4906812890146327/9765625000000000
-4859762085753159/4882812500000000 -7582217174961711/78125000000000000
-6485764673570261/9765625000000000 7300841611738543/9765625000000000
8638904488938023/9765625000000000 569220421822023/1220703125000000
1453392603701671/2441406250000000 1569328909728097/1953125000000000
-3143951704155559/4882812500000000 1494385524131901/1953125000000000
-574670032878943/610351562500000 -3290067793863697/9765625000000000
-4798013238989637/4882812500000000 7248401174930289/39062500000000000
291365962028961/305175781250000 -5808906554478421/19531250000000000
-4430246788684187/4882812500000000 -513247704665453/1220703125000000
-2198441092319089/2441406250000000 8494030811875031/19531250000000000
-255036812056203/305175781250000 -2681538994903067/4882812500000000
-269461946218189/610351562500000 4381190993409877/4882812500000000
6692600279587513/9765625000000000 -3555859007971567/4882812500000000
737510233858091/1953125000000000 -4521321654518997/4882812500000000
4595522350852077/9765625000000000 -1723352615844407/1953125000000000
606397337885767/610351562500000 -8878531062355969/78125000000000000
-1144976439357211/1220703125000000 6772085248401861/19531250000000000
-4616547899093969/4882812500000000 795195479980757/2441406250000000
-2751735441062733/4882812500000000 1008396312609641/1220703125000000
2396178424737397/2441406250000000 748405766925199/3906250000000000
5882840098796353/19531250000000000 4656057337856339/4882812500000000
-951654119487347/1953125000000000 -4263985593379569/4882812500000000
5566161341409189/39062500000000000 -4832986838791117/4882812500000000
591449630737441/1953125000000000 -4653550123242969/4882812500000000
-46136565349577/48828125000000 -3197518592657973/9765625000000000
4238945605180023/4882812500000000 -2423468189698643/4882812500000000
2728845439453919/39062500000000000 -19026888172536/19073486328125
5997705930684923/19531250000000000 1161722270306581/1220703125000000
-402753542974317/4882812500000000 4866173804312571/4882812500000000
-76198409438679/76293945312500 -7816948087331329/156250000000000000
-1074922453935871/1953125000000000 -8153586609047403/9765625000000000
1801522740719587/4882812500000000 70911293556899/76293945312500
7416278225271241/9765625000000000 6353443863448599/9765625000000000
8069207349902229/19531250000000000 8893222409604741/9765625000000000
4874650614085933/4882812500000000 2257634879218631/39062500000000000
-2431264577895981/2441406250000000 3556790636329229/39062500000000000
-5554035649980873/9765625000000000 -8032441698472921/9765625000000000
2332367947471883/2441406250000000 -5771789241584537/19531250000000000
4265284109353723/4882812500000000 4753613100222133/9765625000000000
7336232730432023/19531250000000000 -1131318050245069/1220703125000000
-4882679108349627/4882812500000000 -230989028601619/31250000000000000
6529138456298047/9765625000000000 726207839802869/976562500000000
1025230123465603/1953125000000000 -4156020076019021/4882812500000000
-4809023941190001/4882812500000000 -3382653735084663/19531250000000000
2399587921420521/2441406250000000 -7198973880868179/39062500000000000
647960027307999/1220703125000000 8276284856946993/9765625000000000
-4338556700373973/9765625000000000 -1093620402309637/1220703125000000
8695605156614617/9765625000000000 -1777813605567571/3906250000000000
1342487904088681/7812500000000000 601272670021223/610351562500000
2330257390032963/2441406250000000 -2913046443119847/9765625000000000
-1189764259154357/1220703125000000 873882017621471/3906250000000000
-4821015638652981/4882812500000000 6195048975533389/39062500000000000
-3564655619556069/19531250000000000 960160086751771/976562500000000
5972262441659033/78125000000000000 486852442767247/488281250000000
-1408187032514509/3906250000000000 -1138624030146539/1220703125000000
6312324353687517/9765625000000000 3725654066552223/4882812500000000
-907272850907807/15625000000000000 2437287054871037/2441406250000000
4114601456872767/4882812500000000 32863146059779/61035156250000
2299412750904597/2441406250000000 -3281866489707137/9765625000000000
-1318488138625711/2441406250000000 8219054452519337/9765625000000000
478490392640239/488281250000000 -7783273656780649/39062500000000000
-8858118920825633/9765625000000000 1644440856954651/3906250000000000
4502765173779557/4882812500000000 59020021926771/152587890625000
938857298997069/2441406250000000 2253666224102183/2441406250000000
8727515570286193/19531250000000000 -8736420870884599/9765625000000000
3010402959348243/4882812500000000 1537755867880391/1953125000000000
-1343544392256609/1953125000000000 -3543996447921487/4882812500000000
1924492123380409/2441406250000000 6009052563705301/9765625000000000
290057853822999/305175781250000 -6071134217154161/19531250000000000
304390728655349/305175781250000 -1400038246189947/19531250000000000
-1302742486510357/2441406250000000 -8259129727887679/9765625000000000
442089657029427/488281250000000 8292195294291237/19531250000000000
-2982212810605879/4882812500000000 -386629857388361/488281250000000
4347504832310849/4882812500000000 -1111424721156371/2441406250000000
358049741541883/781250000000000 -4339822617890903/4882812500000000
5950387966689633/39062500000000000 2412914301614753/2441406250000000
8369405895175231/9765625000000000 -1006389121611141/1953125000000000
-4876965537576327/4882812500000000 764425384062291/15625000000000000
8213315731596191/19531250000000000 1772036035907889/1953125000000000
-1902389701617007/2441406250000000 -3060312337471859/4882812500000000
2402385241825611/2441406250000000 -6956037996861137/39062500000000000
-4785080223980947/4882812500000000 -1555266797102709/7812500000000000
-5927060507617457/19531250000000000 -4652550915234173/4882812500000000
7690628753750239/9765625000000000 6018443404453933/9765625000000000
2377486196298733/2441406250000000 -8879983624461239/39062500000000000
915541272241173/976562500000000 6795836820561967/19531250000000000
-1748456758240541/2441406250000000 -6815703564096127/9765625000000000
327528576214059/781250000000000 8865986569673093/9765625000000000
-286298444130943/976562500000000 2334131954943919/2441406250000000
5761737177674801/312500000000000000 4881982489072167/4882812500000000
-4377889725166329/4882812500000000 2162392070009353/4882812500000000
-841149165354569/976562500000000 -2480637005032991/4882812500000000
7361676917890713/19531250000000000 1130672227315001/1220703125000000
4830201460175493/4882812500000000 -5718806948445327/39062500000000000
-4015774181189843/4882812500000000 277766370099861/488281250000000
-4807986028711257/4882812500000000 6812357044658667/39062500000000000
195304942928539/195312500000000 -1099594489699973/125000000000000000
8714522175141439/9765625000000000 -8814654820148799/19531250000000000
3381479290434477/4882812500000000 -7044843708278841/9765625000000000
-3001352098505563/4882812500000000 770291983366113/976562500000000
-6834560984495953/9765625000000000 -3487700094253759/4882812500000000
5902477188053869/9765625000000000 -7779986804945667/9765625000000000
-8580000703808279/9765625000000000 4663798833920093/9765625000000000
-2358091091232921/19531250000000000 -2423547029175251/2441406250000000
-6137141019515859/9765625000000000 -7596244581844429/9765625000000000
4879484312888569/19531250000000000 590997203656051/610351562500000
4868605053986147/4882812500000000 5955412751853671/78125000000000000
60925541503307/61035156250000 -585011529256229/9765625000000000
-8231486598628693/9765625000000000 -5254527573171657/9765625000000000
-505380929917/781250000000 7447122747412969/9765625000000000
-1514809126937119/1953125000000000 -385282284725297/610351562500000
-477131286028013/488281250000000 -8300097346828451/39062500000000000
-1655551301097347/2441406250000000 3588656777667067/4882812500000000
547971613751541/610351562500000 4300880367365869/9765625000000000
7633048755287167/9765625000000000 190353285705657/305175781250000
-6810302217487539/9765625000000000 -279963470037387/390625000000000
-267707303299617/305175781250000 586038322591207/1220703125000000
-2439473359821527/2441406250000000 194259663956603/4882812500000000
-95245787699823/97656250000000 -862538661860667/3906250000000000
-8645829366279933/19531250000000000 -8756702591895987/9765625000000000
-23023652284277/48828125000000 -8611845856744839/9765625000000000
-486675556334279/488281250000000 1266117504626347/15625000000000000
3156037425419897/78125000000000000 4878826644274243/4882812500000000
4547164414370299/4882812500000000 7116351535825829/19531250000000000
-976297405993837/976562500000000 291236275459749/12500000000000000
-676139269508737/976562500000000 7046346603981679/9765625000000000
-8882826404082073/9765625000000000 811488181443633/1953125000000000
-428290129091013/610351562500000 -173940953277551/244140625000000
488280579400367/488281250000000 8286697488560271/5000000000000000000
7737083051256397/9765625000000000 -1489651332917077/2441406250000000
-1219729503091529/1220703125000000 1247867706066589/31250000000000000
-5890539155742389/9765625000000000 -389451473534543/488281250000000
-7877325899855437/9765625000000000 5771929340185283/9765625000000000
8783279890014679/9765625000000000 2134328115255989/4882812500000000
4205692275249179/4882812500000000 -496145559128191/976562500000000
-4360835524183871/4882812500000000 8786327051661333/19531250000000000
8581703528604431/9765625000000000 2330332389797819/4882812500000000
-1017764795021499/1220703125000000 2695984989274567/4882812500000000
-1070934488457023/7812500000000000 -604589863985691/610351562500000
4572569270083339/4882812500000000 428184260894607/1220703125000000
7023869150209429/19531250000000000 -911228550808243/976562500000000
-109090984430099/195312500000000 8100328661900377/9765625000000000
1899798376865863/2441406250000000 6133489192682279/9765625000000000
-5233709243749063/39062500000000000 2419393643206631/2441406250000000
7073275560562237/9765625000000000 105206507869477/152587890625000
-2204226942073061/2441406250000000 8397516072280633/19531250000000000
-4882703896937353/4882812500000000 -8336977097338527/1250000000000000000
-456551814732581/610351562500000 -6481273362504321/9765625000000000
-5658338346913133/9765625000000000 -7959311452159499/9765625000000000
-541366409699963/15625000000000000 4879880844016749/4882812500000000
-2686844663081403/9765625000000000 -4694366235102881/4882812500000000
3156652145054933/19531250000000000 4818618018929417/4882812500000000
-1693255849675567/3906250000000000 -8800452293078277/9765625000000000
-8632687612585687/19531250000000000 8759943366626431/9765625000000000
-2320261971679471/2441406250000000 -151901133678081/488281250000000
-2429836131009157/2441406250000000 759694112633951/7812500000000000
-5445339215199743/9765625000000000 -8106522834855451/9765625000000000
3129067555632999/4882812500000000 -7496877788103839/9765625000000000
3407710107454309/312500000000000000 -4882522179164683/4882812500000000
-863217656285123/1220703125000000 -3452469023206169/4882812500000000
-2773046786264981/4882812500000000 -50237046575681/61035156250000
8821796557429281/156250000000000000 -4875023878697461/4882812500000000
-6018102769231433/19531250000000000 -4645240612857617/4882812500000000
8358500189579141/19531250000000000 -1765234265312413/1953125000000000
-8525226386656467/9765625000000000 -1190796652898841/2441406250000000
-1035634789561679/7812500000000000 -2419860388547949/2441406250000000
1806275043297119/2441406250000000 -3285017470578233/4882812500000000
-3850705476783339/4882812500000000 -750579994122339/1220703125000000
-4646682407514143/4882812500000000 -3000133672925139/9765625000000000
-4554721798794869/4882812500000000 -703859900348253/1953125000000000
297684552071561/305175781250000 1075238680197331/4882812500000000
-1637610166470483/2441406250000000 7242869508929819/9765625000000000
4523143885771137/4882812500000000 -919650381771169/2441406250000000
-7174691536648901/9765625000000000 6625045886223251/9765625000000000
-4520510431775651/4882812500000000 7383054485903537/19531250000000000
8094326760394857/9765625000000000 136586295836599/244140625000000
-155667810759133/195312500000000 5897988078512187/9765625000000000
7041997446860019/9765625000000000 1353184445654649/1953125000000000
411230337403051/610351562500000 -1804078222009519/2441406250000000
3873755031076859/4882812500000000 -1189008317505843/1953125000000000
6438976381027869/9765625000000000 -7342139661242507/9765625000000000
-166001345747751/781250000000000 -477131367732403/488281250000000
6225315577800179/19531250000000000 -2314070995154219/2441406250000000
-1754971023212241/1953125000000000 4285947891979029/9765625000000000
-1218505551090013/1220703125000000 -937143706370043/15625000000000000
8196454920538651/9765625000000000 5309007287262161/9765625000000000
-8329308333342979/9765625000000000 2549022083502231/4882812500000000
-8717873703779171/78125000000000000 -1213079185029403/1220703125000000
-479821241059001/488281250000000 -7239958333653613/39062500000000000
-4496377925114599/78125000000000000 974943765249641/976562500000000
4879591541052093/4882812500000000 56744132659409/1562500000000000
-4595944123578269/4882812500000000 -6595944842828967/19531250000000000
188888939153193/195312500000000 -99356757632913/390625000000000
-8869958267472109/39062500000000000 2377632378825841/2441406250000000
-5915425278859573/9765625000000000 777014642145527/976562500000000
8732101894370347/9765625000000000 4372393869147517/9765625000000000
-5096466522005887/9765625000000000 -4165136871421461/4882812500000000
1666143450586441/4882812500000000 4589752053458243/4882812500000000
-4791592837955797/4882812500000000 1878825149296191/9765625000000000
-7768155116118653/9765625000000000 5918040024581161/9765625000000000
-281933503148679/976562500000000 4674900577040553/4882812500000000
-5582913920679791/19531250000000000 -2339540548900507/2441406250000000
-3190344931007971/4882812500000000 -7392849824350011/9765625000000000
6719748749214909/9765625000000000 3543035717716153/4882812500000000
-3796172421632257/4882812500000000 -6141964785113941/9765625000000000
-407213910054817/610351562500000 -1818596651504929/2441406250000000
-825776003369661/2441406250000000 -4595022728909137/4882812500000000
-5773591051490129/19531250000000000 -233229826610421/244140625000000
6828231015231613/9765625000000000 6981596725911203/9765625000000000
1215817070363279/1220703125000000 6983033752509349/78125000000000000
1084086538090909/1953125000000000 -2030799428317527/2441406250000000
-148547857277713/244140625000000 -3874954393207271/4882812500000000
8495386121865139/39062500000000000 -4765939245197407/4882812500000000
-2440251140778113/2441406250000000 240295231110917/7812500000000000
-485676297402167/488281250000000 1611832485441079/15625000000000000
2981456103824051/19531250000000000 -4825587050190567/4882812500000000
88973163887537/97656250000000 -8051134757048801/19531250000000000
-3845148532066443/9765625000000000 -8976762468004391/9765625000000000
-8744197448173749/9765625000000000 -135879810416719/305175781250000
-7037546862851351/9765625000000000 -846318920696013/1220703125000000
5235121426261/15625000000000 -4600591511012629/4882812500000000
-354138315035759/610351562500000 -7953707400921609/9765625000000000
3863002372727831/19531250000000000 957270780958553/976562500000000
-7481517277402611/39062500000000000 -4792418826708763/4882812500000000
6906332986048693/9765625000000000 863043273886447/1220703125000000
716772471607777/976562500000000 -3316291378752509/4882812500000000
5209225758088997/19531250000000000 4705938359959163/4882812500000000
-4901124721958381/156250000000000000 -305025612906083/305175781250000
2720534694690931/39062500000000000 2435478005271263/2441406250000000
2331275525073209/2441406250000000 5799966365329763/19531250000000000
-1648241352801707/1953125000000000 5239269291941861/9765625000000000
-649825027091079/4882812500000000 -302461163211509/305175781250000
1890017449449931/4882812500000000 -1800874985152763/1953125000000000
-7611987356341137/9765625000000000 -3058802058303531/4882812500000000
1060599452585567/15625000000000000 4871550801043341/4882812500000000
-2397655480284177/2441406250000000 -7361959311419227/39062500000000000
1568237401701773/9765625000000000 301215089867353/305175781250000
-34659806774751/38146972656250 8158159177238381/19531250000000000
6707146518873551/9765625000000000 -7098000930895079/9765625000000000
8386684297706943/9765625000000000 -2501547427654571/4882812500000000
-8942080145159071/39062500000000000 -475315373746663/488281250000000
-7366663168991499/9765625000000000 3205452596562969/4882812500000000
-4279300414649551/4882812500000000 -4702954761141737/9765625000000000
-5817422601700443/9765625000000000 1960947250594879/2441406250000000
-2804036646764401/9765625000000000 -146162508989943/152587890625000
-5740169721443309/39062500000000000 4829805504978671/4882812500000000
-4831301668917239/4882812500000000 -5659015287196201/39062500000000000
-571421724244051/610351562500000 -686370109619749/1953125000000000
-6554614545186189/9765625000000000 -7239092471066981/9765625000000000
-588000729535079/610351562500000 130926964464697/488281250000000
-3031970405996323/9765625000000000 4641513414226751/4882812500000000
-4668049338799819/9765625000000000 -214442222712721/244140625000000
-2383119998588583/19531250000000000 1211582232614049/1220703125000000
24851844321019/38146972656250 -7408877758973663/9765625000000000
-5683295021762853/9765625000000000 -3970755259904297/4882812500000000
-4402999580024527/9765625000000000 -4358354802529529/4882812500000000
-4851722555327241/4882812500000000 176042513057501/1562500000000000
-4215373704585779/9765625000000000 880897588663471/976562500000000
2344998494230217/2441406250000000 1086877703041387/3906250000000000
-37652335235951/38146972656250 6270123008531747/39062500000000000
-3308267133453349/4882812500000000 287301669846799/390625000000000
-4981760699721843/9765625000000000 -4199687249407149/4882812500000000
37916134927951/38146972656250 8581641750531929/78125000000000000
8201102060455279/9765625000000000 -1060365156625229/1953125000000000
-2278848986392867/9765625000000000 4748006922326493/4882812500000000
5704918656449271/9765625000000000 -99074888629071/122070312500000
-1674814564886017/2441406250000000 1776361632884679/2441406250000000
-7316293615039761/19531250000000000 905457859733169/976562500000000
4194629460375643/4882812500000000 4998776490424429/9765625000000000
2654550102139749/9765625000000000 -587369651084441/610351562500000
-1204928791455437/1220703125000000 -1564868851379039/9765625000000000
-574511856568399/610351562500000 -6594264194337931/19531250000000000
1185964336415447/2441406250000000 -8535997254254227/9765625000000000
-1182758216820259/1220703125000000 -4831870724864783/19531250000000000
-4632863646405417/4882812500000000 3084433396247261/9765625000000000
-6070936392731477/9765625000000000 3824629490422357/4882812500000000
-8891206384634789/78125000000000000 -4851088019884137/4882812500000000
-6182496715992303/9765625000000000 -7559376032277359/9765625000000000
5123858652328471/156250000000000000 -2440093200530091/2441406250000000
-4758732626068589/4882812500000000 -8750119372887579/39062500000000000
-4742055852342463/4882812500000000 -186230941595573/781250000000000
-8641517275102669/19531250000000000 875776663520161/976562500000000
-1408487362281989/4882812500000000 -4675256277515509/4882812500000000
3342749769224173/19531250000000000 -4810767548835449/4882812500000000
581739622652637/610351562500000 -5909875994716873/19531250000000000
4849687972419713/4882812500000000 -4542312928533693/39062500000000000
-445028557156969/488281250000000 502295744658643/1220703125000000
-1581074716172269/7812500000000000 956355051352863/976562500000000
4652438715466523/4882812500000000 -59284694942077/195312500000000
7153634557271461/19531250000000000 4543506624730449/4882812500000000
-744741394044277/976562500000000 -315845916707513/488281250000000
-2428692588325159/4882812500000000 4235954464057739/4882812500000000
-8097135540805589/19531250000000000 -355474962604301/390625000000000
-305161069446919/305175781250000 1227376194719971/125000000000000000
2332693491167193/2441406250000000 5763363205936061/19531250000000000
-4095202787360057/4882812500000000 -5318335093073647/9765625000000000
-7210714796556891/9765625000000000 -65858199006153/97656250000000
-4874237960428073/4882812500000000 2313953711249771/39062500000000000
-4208301696715369/4882812500000000 -61907464915281/122070312500000
4581595983206483/9765625000000000 -2156043974031073/2441406250000000
4917968812665367/9765625000000000 -2109221041022547/2441406250000000
-765882013684957/2441406250000000 579541263557487/610351562500000
-369738591072511/488281250000000 3189231151441943/4882812500000000
1638242900599049/1953125000000000 -5317089110269393/9765625000000000
4760672769433519/4882812500000000 -8682313765462989/39062500000000000
-7491339874058273/9765625000000000 97886925723161/152587890625000
-8976161462980081/9765625000000000 -769310263317377/1953125000000000
-1692642795151171/1953125000000000 1218129735526859/2441406250000000
-6842621479516703/19531250000000000 914669691542467/976562500000000
-7062473342812137/9765625000000000 -269781843488973/390625000000000
-5978133172536093/9765625000000000 -7722004623933383/9765625000000000
-221398534906493/244140625000000 8231581531306953/19531250000000000
5217096998533021/9765625000000000 -4127630390082267/4882812500000000
1212112444529609/1220703125000000 4626135556817439/39062500000000000
1173152558509221/1220703125000000 -539817317479689/1953125000000000
6132972507820539/19531250000000000 -4635841177585907/4882812500000000
-1661123174770501/7812500000000000 1192790702252859/1220703125000000
-569367027254833/610351562500000 7036378568276019/19531250000000000
-173721075120019/1220703125000000 -241655714390859/244140625000000
-1086900848488249/1953125000000000 -8113790438476527/9765625000000000
-4776850623684611/4882812500000000 -505854729433311/2441406250000000
4319734044719743/4882812500000000 -910538802516001/1953125000000000
-6362501798367629/9765625000000000 1481701758200937/1953125000000000
-5202415678207871/39062500000000000 4839314545601243/4882812500000000
5849913968522393/39062500000000000 -603468452406199/610351562500000
-6245097572144719/19531250000000000 -925295200026581/976562500000000
2412960214391349/4882812500000000 848987182798909/976562500000000
-949506527196907/976562500000000 -4565596180860481/19531250000000000
-6012579607036023/19531250000000000 -4645687604055201/4882812500000000
-930469544049253/976562500000000 -5929611926695549/19531250000000000
-741410341198239/976562500000000 158899540270449/244140625000000
248107786563317/390625000000000 7542811846041383/9765625000000000
7953008194012667/9765625000000000 1416798598658971/2441406250000000
1465996929593659/1953125000000000 -3226404992448023/4882812500000000
