7500
-706301509429591/976562500000000 -3371989376405757/4882812500000000
-262012328754907/305175781250000 2503465606463661/4882812500000000
-1139112642006463/1953125000000000 -991589564798859/1220703125000000
-6954625521260053/9765625000000000 6855699490180659/9765625000000000
196342925653267/390625000000000 -1688470803500283/1953125000000000
-5146162039886113/39062500000000000 968050851747093/976562500000000
-8237537209601207/39062500000000000 1193251649483279/1220703125000000
4602501030511119/4882812500000000 -6522382600615007/19531250000000000
-937801040643697/1220703125000000 6251503896131821/9765625000000000
7264730366268747/39062500000000000 -959525468316049/976562500000000
-8257705974799361/9765625000000000 -5213225841490847/9765625000000000
-1084339819514863/1220703125000000 -8970326552083009/19531250000000000
-2436985159352933/2441406250000000 1174878666283363/19531250000000000
-4876129166165791/4882812500000000 8172368040177759/156250000000000000
6247236239021571/19531250000000000 4626295534336541/4882812500000000
-152498504833721/152587890625000 2673718163724201/78125000000000000
224520521689653/305175781250000 6614237660456117/9765625000000000
2863754538028089/4882812500000000 7909682131686399/9765625000000000
-4476195887803981/4882812500000000 3901552657167647/9765625000000000
-4839881996556541/9765625000000000 -4240960206723027/4882812500000000
963900541222539/976562500000000 62699362723583/390625000000000
7018555402534783/39062500000000000 -4803349720363693/4882812500000000
-4712961210093413/4882812500000000 1276657566582001/4882812500000000
1757000793307183/1953125000000000 8530213818791/19531250000000
-3403160623275143/39062500000000000 4864246800671889/4882812500000000
-4535379450265679/4882812500000000 -1808919885529493/4882812500000000
-7835143355084177/9765625000000000 -1165812339030691/1953125000000000
-2377186647044881/4882812500000000 2132536140096327/2441406250000000
1013898824517561/3906250000000000 4715466280652607/4882812500000000
7387470787732021/78125000000000000 972186718527523/976562500000000
-5697383985301973/9765625000000000 -3965704457112557/4882812500000000
576778641310437/976562500000000 -3940179930327853/4882812500000000
981945280200469/2441406250000000 71527322715817/78125000000000
1350522422517209/1953125000000000 7054761604588863/9765625000000000
-1199037803849101/1220703125000000 -3663422288970451/19531250000000000
7284449934015559/9765625000000000 3252084746721929/4882812500000000
-7218070458120657/9765625000000000 3288878627367953/4882812500000000
7389405205857801/9765625000000000 6384678718954199/9765625000000000
4797041344006321/4882812500000000 3644727159171779/19531250000000000
289955122449053/610351562500000 8593281942529699/9765625000000000
-1539126155315179/9765625000000000 -4821787073239799/4882812500000000
-6725690665303271/9765625000000000 -1416086391648157/1953125000000000
-1346463601544017/1953125000000000 7074130751092523/9765625000000000
-584124851210043/610351562500000 226553448203703/781250000000000
-8502596900271439/9765625000000000 -150108286408693/305175781250000
-4880360127748409/4882812500000000 -4951521387123397/156250000000000000
-7683475997505259/625000000000000000 -2441221756143383/2441406250000000
-5402868454295823/9765625000000000 2033722635129359/2441406250000000
-8410051158505991/9765625000000000 310232216149861/610351562500000
2047225913176753/78125000000000000 4881135758530463/4882812500000000
1204284347666841/2441406250000000 4247429193054883/4882812500000000
576682768525791/3906250000000000 2414654643961261/2441406250000000
8864032692556367/19531250000000000 271937246370953/305175781250000
2298547095489131/2441406250000000 3291554592851329/9765625000000000
-8858595819811341/9765625000000000 -8220148840950763/19531250000000000
6209850712952949/19531250000000000 -578680038196217/610351562500000
1064876517717329/1220703125000000 -4774291965258803/9765625000000000
-420383800529791/3906250000000000 4854454546269869/4882812500000000
4592451790256923/4882812500000000 3317375145697109/9765625000000000
1079623011172899/1220703125000000 2278702343460341/4882812500000000
-1195842872188421/1220703125000000 -980415784621307/4882812500000000
-886904443398191/250000000000000000 1220695443340169/1220703125000000
-706680387911923/976562500000000 3370004249800377/4882812500000000
5197935191412823/78125000000000000 974398620203273/976562500000000
-2366032564503677/2441406250000000 -75244848375073/305175781250000
8991959016870281/9765625000000000 3809475643648381/9765625000000000
-8635951683751583/9765625000000000 -284960044872887/610351562500000
479554575538107/488281250000000 7352164604045719/39062500000000000
-6494102217207309/9765625000000000 3646713178777847/4882812500000000
-1080313419371747/1220703125000000 -2273460922241997/4882812500000000
2428270409773179/2441406250000000 -2023340517999857/19531250000000000
-654936211735719/1220703125000000 -2060266660354461/2441406250000000
6171976365463699/19531250000000000 463260479041393/488281250000000
1772587721293383/2441406250000000 -6715233128175367/9765625000000000
-975396511528991/976562500000000 -7633126463325217/156250000000000000
4661242592851779/4882812500000000 5816769413673777/19531250000000000
-572849671469109/2441406250000000 474649670027771/488281250000000
-4794347330952699/4882812500000000 7402017369741239/39062500000000000
-4839745742966643/4882812500000000 -5176680348439563/39062500000000000
-8332316224125739/39062500000000000 -4770435338806831/4882812500000000
286234276265477/305175781250000 -6773787498757921/19531250000000000
7592639306542313/9765625000000000 3070800384320579/4882812500000000
-566600526468141/1953125000000000 -4672834464374263/4882812500000000
-7151345885159707/9765625000000000 -6650239369483953/9765625000000000
-1284997566037593/1953125000000000 1838595983056119/2441406250000000
-1582154048248007/15625000000000000 2428857945038787/2441406250000000
-1758191463135741/9765625000000000 4803024943188969/4882812500000000
-3917935741095283/4882812500000000 -5828082854182637/9765625000000000
-7675910751746607/9765625000000000 1207440694557639/1953125000000000
6584350213656653/9765625000000000 2307858189713/3125000000000
-2651616981874007/4882812500000000 -1640038306459633/1953125000000000
-4859131137293581/4882812500000000 7685040025237451/78125000000000000
-8375411693188933/9765625000000000 -1255485727970929/2441406250000000
8962762380578639/78125000000000000 1212643406821131/1220703125000000
-6567986204025241/19531250000000000 -1149611489717277/1220703125000000
-1181270571209227/1220703125000000 -4924153225360353/19531250000000000
-956818594355389/976562500000000 1563022587722191/7812500000000000
-39688513538977/78125000000000 4205807702445159/4882812500000000
-1745444996487661/1953125000000000 -1095530001487001/2441406250000000
3117211793585133/4882812500000000 -3758303945144673/4882812500000000
26004146124421/48828125000000 -2066379790452003/2441406250000000
-4824242450071999/4882812500000000 3016070803093499/19531250000000000
-211433015952663/244140625000000 610342619774983/1220703125000000
-694539184784381/976562500000000 -3432526901589037/4882812500000000
1611505460365347/1953125000000000 689697458819601/1220703125000000
615386560611503/976562500000000 1895675502006137/2441406250000000
-7251290324055779/39062500000000000 599743128381301/610351562500000
-4606293793445043/4882812500000000 -3239700849539/9765625000000
-7231752297298769/19531250000000000 28348568243693/30517578125000
2919897802435891/4882812500000000 7827146282901913/9765625000000000
-4875373361588211/4882812500000000 -4310879120285543/78125000000000000
1693304927744377/4882812500000000 -457980090526137/488281250000000
-5671686508664711/9765625000000000 -99372565841301/122070312500000
-4547161807365289/4882812500000000 -177909454717693/488281250000000
-4852180438792527/4882812500000000 4368636580392829/39062500000000000
1734183716944113/1953125000000000 -8985010303337999/19531250000000000
706983621409551/1220703125000000 -796106637457431/976562500000000
603683423886973/610351562500000 -719793462389547/4882812500000000
5917350656949321/9765625000000000 1553736050213503/1953125000000000
-8935907346179497/9765625000000000 1969580636907277/4882812500000000
-452188420050069/488281250000000 921197751220997/2441406250000000
4795162253250827/4882812500000000 460509737995489/2441406250000000
6726815866882061/156250000000000000 4878285396175197/4882812500000000
7637312896086013/9765625000000000 608595788417101/976562500000000
7501235171505769/9765625000000000 -6252911525232851/9765625000000000
-6408305104515863/312500000000000000 -610223216585859/610351562500000
2945271718067329/4882812500000000 7789026233595307/9765625000000000
-4852340006233459/4882812500000000 -8714557921088509/78125000000000000
-4667385177766859/4882812500000000 5737418949344357/19531250000000000
-697874100341977/1953125000000000 2280237448469209/2441406250000000
-1873793770371751/2441406250000000 -6260174289784693/9765625000000000
5885543893775219/19531250000000000 931168754357857/976562500000000
-4692091161297447/4882812500000000 -5405387600134703/19531250000000000
1119948568784823/1220703125000000 3884997380995501/9765625000000000
-4491098506819451/4882812500000000 -479054544924189/1220703125000000
-7478650852527977/9765625000000000 627990549822269/976562500000000
-54799864609769/76293945312500 -6794546886932283/9765625000000000
307807942393309/1220703125000000 -4725031877114673/4882812500000000
6440976117333961/9765625000000000 3670192716212547/4882812500000000
7719069496742137/9765625000000000 5981922579329333/9765625000000000
-8975825977404417/19531250000000000 346931851859037/390625000000000
-2832911211296437/78125000000000000 1219900322422977/1220703125000000
5954692547656099/19531250000000000 4650345170155309/4882812500000000
-4881527702145019/4882812500000000 7168343805189767/312500000000000000
3496814882207663/39062500000000000 4863208804266947/4882812500000000
-4607044842726489/4882812500000000 -1294170493191931/3906250000000000
4806680433243017/4882812500000000 -6871069193468977/39062500000000000
3542194107753311/4882812500000000 -1680380820911883/2441406250000000
4664149445267707/4882812500000000 577936724891601/1953125000000000
-4769743347966931/4882812500000000 8357631452727119/39062500000000000
-6109583448563869/9765625000000000 7618426459949549/9765625000000000
564148534838129/610351562500000 7454383377439887/19531250000000000
2407348154440727/2441406250000000 812746801531421/4882812500000000
-533975490090449/976562500000000 8176457010153693/9765625000000000
2638609027810039/9765625000000000 -73456270057619/76293945312500
4581253715499329/4882812500000000 6757481547890269/19531250000000000
7644798989005829/39062500000000000 4788390835310203/4882812500000000
-7471373970705733/9765625000000000 -786070156602667/1220703125000000
8815892601808789/9765625000000000 -8401778210354773/19531250000000000
7051813836103589/625000000000000000 2441250844808987/2441406250000000
-7351499748634479/19531250000000000 2261861712479371/2441406250000000
-465817141886643/3906250000000000 3787476947176/3814697265625
-1270383048904539/1953125000000000 463599218947457/610351562500000
2436590524008403/2441406250000000 -490457767314929/7812500000000000
-605580762593939/610351562500000 -4874502271235787/39062500000000000
7153531885932551/9765625000000000 -6647887874924733/9765625000000000
5733992254643121/9765625000000000 1976245880203133/2441406250000000
220683576377327/244140625000000 4176774620245263/9765625000000000
8624416180420849/9765625000000000 -2290571827487629/4882812500000000
411611522718311/2441406250000000 -601614516940903/610351562500000
4855422812924819/9765625000000000 529564609447713/610351562500000
1944718031789853/19531250000000000 -2429273934543417/2441406250000000
-49719397649937/195312500000000 -36890262951211/38146972656250
-268969453575099/305175781250000 -230686990731933/488281250000000
-392634113408081/610351562500000 7476769061942267/9765625000000000
-7550001978087181/39062500000000000 598842547400703/610351562500000
-6651460798762347/9765625000000000 1430041969777849/1953125000000000
3548578210877853/4882812500000000 -1341608025702839/1953125000000000
235586136295447/488281250000000 -8553776978316551/9765625000000000
66978233754837/195312500000000 4586726015044147/4882812500000000
58567414948167/61035156250000 5497560928858963/19531250000000000
60611390097261/61035156250000 -4595079171205381/39062500000000000
1436010062618379/9765625000000000 2414866801977437/2441406250000000
752170742821839/976562500000000 -12456540290933/19531250000000
-3621669366369191/4882812500000000 6549921804375753/9765625000000000
2317611218514663/2441406250000000 6140450627654183/19531250000000000
7190849262940131/78125000000000000 -4862085181485631/4882812500000000
-184603771381331/195312500000000 1594604231470789/4882812500000000
3664487512348993/19531250000000000 -959220070987803/976562500000000
-4872087341194509/4882812500000000 -5175272899247721/78125000000000000
-566797249504481/610351562500000 -7245714981115027/19531250000000000
-256612311000839/305175781250000 5285561125146609/9765625000000000
4856528317597073/4882812500000000 -8095282348176729/78125000000000000
-2112898138871413/2441406250000000 4892649069439223/9765625000000000
-8970507702038379/9765625000000000 -7719436043726281/19531250000000000
2814349482943991/9765625000000000 -584456440275913/610351562500000
-2387458032054351/2441406250000000 8166407252633567/39062500000000000
5004492788036847/9765625000000000 -4192925099948489/4882812500000000
-4294615366890587/4882812500000000 -1161694533927/2441406250000
3164485320895377/9765625000000000 288709183219137/305175781250000
7307672360273933/9765625000000000 -6478067328726479/9765625000000000
-4755896266797021/4882812500000000 -884826259871587/3906250000000000
-7769321313084563/9765625000000000 -5916508934724511/9765625000000000
6105606189275027/39062500000000000 -2411399100586731/2441406250000000
3412312154116681/4882812500000000 -698512238204137/976562500000000
2290241628965931/2441406250000000 -1353166605313547/3906250000000000
241458257660663/244140625000000 2887273684698431/19531250000000000
4838691913748071/4882812500000000 1309837354766281/9765625000000000
3108204698360507/78125000000000000 -2439473297515291/2441406250000000
-5425156614904699/9765625000000000 8120043555571657/9765625000000000
-1351202427055627/2441406250000000 4066800451784201/4882812500000000
-106114945989433/7812500000000000 4882362063953301/4882812500000000
1160053573686361/3906250000000000 466252760861087/488281250000000
-4776811173868143/4882812500000000 1011895705774417/4882812500000000
7422813996630943/156250000000000000 4877299571056863/4882812500000000
8642772692663927/9765625000000000 -4546417471324837/9765625000000000
-2411514262797487/2441406250000000 -11902248255621/76293945312500
6902245148358421/9765625000000000 1381686557111817/1953125000000000
-245570602015551/390625000000000 1518905609729583/1953125000000000
-7896294153746687/9765625000000000 -2872976256346843/4882812500000000
-1047767828403217/1953125000000000 -8241480211995001/9765625000000000
-7849219480622881/9765625000000000 -5810093388718917/9765625000000000
2434746392119151/2441406250000000 2883308481947613/39062500000000000
669089917818013/1953125000000000 1146839397863497/1220703125000000
-7558797172598317/9765625000000000 -6183204423609549/9765625000000000
-863159132308377/976562500000000 -4567610192637937/9765625000000000
2295775569564029/4882812500000000 -4309439922350607/4882812500000000
4265390598471519/9765625000000000 4392433115116717/4882812500000000
6664197646425701/19531250000000000 -4589786189817793/4882812500000000
-1120106677099833/1953125000000000 -2000022772347453/2441406250000000
-3068915296615429/4882812500000000 7595687411250171/9765625000000000
-6207921294477911/9765625000000000 -235578462003541/305175781250000
4195998434020187/39062500000000000 1213640130596157/1220703125000000
-3478085794723979/4882812500000000 1713532689700981/2441406250000000
-7565573652496303/9765625000000000 -6174911088370321/9765625000000000
967478190412709/976562500000000 2657838782319193/19531250000000000
3948709252171079/4882812500000000 -1148881414383557/1953125000000000
-3037173801338283/4882812500000000 7646550388409303/9765625000000000
3802386985524603/4882812500000000 -1531642184264113/2441406250000000
4602261165836879/4882812500000000 -815636265682507/2441406250000000
1078078043658699/1220703125000000 4580751736845283/9765625000000000
-8985171480642023/19531250000000000 8670876830314759/9765625000000000
-4050537978732191/19531250000000000 -2388327306418357/2441406250000000
125397392959583/244140625000000 8379034656983397/9765625000000000
4147767810087757/4882812500000000 206112669829001/390625000000000
-355662290370439/1220703125000000 -4670966417508427/4882812500000000
4093802255353197/4882812500000000 -5322646335882681/9765625000000000
-3869283575804197/9765625000000000 -8966385907969659/9765625000000000
-233714268749793/390625000000000 489053841795737/610351562500000
-7899816112761469/9765625000000000 -5741109389759027/9765625000000000
776071144985117/1953125000000000 -4480799903160769/4882812500000000
5433503768164663/19531250000000000 2345030528065681/2441406250000000
-4882745983612727/4882812500000000 -407786507290843/78125000000000000
474133849390273/488281250000000 -4667448461662863/19531250000000000
-2426158130600491/2441406250000000 -4358970971709891/39062500000000000
854534104393647/976562500000000 4727005191814343/9765625000000000
7172558890933467/9765625000000000 3313677360453047/4882812500000000
-8893390406675151/9765625000000000 8068466698223/19531250000000
238221726922851/244140625000000 -8549232251524211/39062500000000000
5668491482169109/19531250000000000 4672646004133233/4882812500000000
8769338144670089/9765625000000000 1074306175662319/2441406250000000
8502431655256977/9765625000000000 4803757652953477/9765625000000000
-247318353973489/1220703125000000 -956309490045179/976562500000000
-4807645199454711/4882812500000000 426733390513423/2441406250000000
-5906777983963537/156250000000000000 304957640622741/305175781250000
5281189082068133/19531250000000000 2350461285983111/2441406250000000
-583630881675549/610351562500000 114314864076431/390625000000000
-8422838135425731/19531250000000000 8810867214793871/9765625000000000
-3625230151909717/4882812500000000 -6542037681285823/9765625000000000
1701704587334159/250000000000000000 -2441349690780353/2441406250000000
-563040537893419/610351562500000 3769838448651279/9765625000000000
233136184674737/244140625000000 5797745311107103/19531250000000000
-1101836297173651/1953125000000000 -8063271730283647/9765625000000000
-2023417484917907/2441406250000000 -5464424814038609/9765625000000000
-8118503485535607/9765625000000000 -5427460989815699/9765625000000000
-8126263507650269/9765625000000000 2707917698382677/4882812500000000
-4601360133467773/4882812500000000 1633812361408031/4882812500000000
-315135463988517/390625000000000 -360655090956941/610351562500000
1561949121568717/4882812500000000 2313124123981837/2441406250000000
-6138062467130793/9765625000000000 -7595500035562191/9765625000000000
297571053742663/305175781250000 4333005814209671/19531250000000000
2324288414965657/2441406250000000 -2988371708059081/9765625000000000
4342530933832503/4882812500000000 -8930203132170341/19531250000000000
4762756518277257/9765625000000000 852546667275361/976562500000000
3735322004300199/19531250000000000 149771370375641/152587890625000
-1055783584681747/1220703125000000 -4901834051544877/9765625000000000
-4739194687784077/19531250000000000 1184222055219987/1220703125000000
-8818465263154701/9765625000000000 -8390971825279571/19531250000000000
-6675591955354763/9765625000000000 -55685044667297/76293945312500
-8004998805180853/9765625000000000 -1398379101175673/2441406250000000
123277511344879/305175781250000 8933384048721791/9765625000000000
-2368257232728743/9765625000000000 947411153197243/976562500000000
-7520527516987663/9765625000000000 -6229694816510387/9765625000000000
2366212951755917/2441406250000000 -4809994557878751/19531250000000000
23075348934603/24414062500000 6378700522217851/19531250000000000
-4814573049779899/4882812500000000 -1626953298025889/9765625000000000
-6591624827114299/19531250000000000 287270717294523/305175781250000
8633785907894867/19531250000000000 -1094959095017823/1220703125000000
6375300650762473/9765625000000000 -3698748884860007/4882812500000000
8018819211461679/9765625000000000 222947420149301/390625000000000
-187845098739499/195312500000000 -1337252672412239/4882812500000000
-3420414664252499/4882812500000000 3484626441201799/4882812500000000
4593938364942027/4882812500000000 -6618263469243297/19531250000000000
146635221761599/195312500000000 -1290158300177799/1953125000000000
-4687740451608147/4882812500000000 -2732725649246843/9765625000000000
-7674950446077587/19531250000000000 -2245011352326369/2441406250000000
1816971477008641/2441406250000000 6522673230234487/9765625000000000
970049859910151/976562500000000 -2251895707580299/19531250000000000
308598957981661/4882812500000000 2436525425338759/2441406250000000
-4404999193833519/4882812500000000 52665453646593/122070312500000
-2355958034204503/2441406250000000 -10003981368157/38146972656250
680715076579557/1220703125000000 2026566657084887/2441406250000000
-3787917449754281/4882812500000000 1540579379973917/2441406250000000
-169259655684627/244140625000000 1759426433043227/2441406250000000
4485281566479999/78125000000000000 4874758757760719/4882812500000000
-1181452253576239/3906250000000000 1163531113403241/1220703125000000
-4870519084460013/4882812500000000 -138507332985399/1953125000000000
-1317075039973417/2441406250000000 -8222678703797769/9765625000000000
3470200100391773/4882812500000000 858762524413661/1220703125000000
4711081512024211/4882812500000000 -5134306414260721/19531250000000000
-7808550001080403/19531250000000000 -4475602427628649/4882812500000000
6731180477667861/9765625000000000 1768803285728943/2441406250000000
4922798928249623/9765625000000000 -8434066774258393/9765625000000000
4814041179589067/4882812500000000 -816618289886377/4882812500000000
8121660562875949/9765625000000000 5422735595808679/9765625000000000
-135630886284691/244140625000000 405999544142699/488281250000000
77379181661711/152587890625000 -4208398656188469/4882812500000000
-2941123762121853/4882812500000000 -7795293176279761/9765625000000000
-7890472087231167/9765625000000000 -1150788979461497/1953125000000000
-4571476349881761/4882812500000000 -27450432501379/78125000000000
305163968685837/305175781250000 -5499052554588369/625000000000000000
-3305654564146889/4882812500000000 -7187351615912801/9765625000000000
-1783108216896259/1953125000000000 -3985041883286937/9765625000000000
-13031790308651/19531250000000 -7273963292350497/9765625000000000
7890423062540529/19531250000000000 8933237801276597/9765625000000000
6275362801378647/9765625000000000 3741231526907221/4882812500000000
2746400335926529/9765625000000000 -4685742119329863/4882812500000000
2823822587006639/4882812500000000 3983451255791563/4882812500000000
5871340918557803/39062500000000000 965468235517121/976562500000000
8719660067715951/39062500000000000 -951921226570731/976562500000000
932754726991259/976562500000000 5784217688908741/19531250000000000
-8619311275611297/19531250000000000 1752647139890457/1953125000000000
103892999991469/305175781250000 -183645992129057/195312500000000
301116621965473/390625000000000 -6220765155966669/9765625000000000
-2421231992441547/2441406250000000 -5011350095238743/39062500000000000
1162150274056887/1220703125000000 1494110356803771/4882812500000000
2530252042949659/4882812500000000 522010573846829/610351562500000
40880293315207/61035156250000 7251534532308913/9765625000000000
4801754409768601/4882812500000000 -7088074484593027/39062500000000000
-1544919689149529/1953125000000000 1194956241752443/1953125000000000
-1350121126925671/4882812500000000 2346222008505653/2441406250000000
-939958564432497/976562500000000 -5297252629665669/19531250000000000
-6590808941278807/19531250000000000 2298202300379511/2441406250000000
1354128208188473/2441406250000000 5078632488997/6103515625000
3786497482704923/39062500000000000 2429909128206583/2441406250000000
-2453026247719939/78125000000000000 2440202485680459/2441406250000000
-8297287932817981/19531250000000000 -4420299336034927/4882812500000000
4872724106505283/4882812500000000 5019455066226443/78125000000000000
-8772663346592827/9765625000000000 2145216157405341/4882812500000000
4816116258974159/4882812500000000 257372737555053/1562500000000000
-53299131217119/610351562500000 4864159421451179/4882812500000000
-5949700244774457/19531250000000000 2325372260385927/2441406250000000
458753496468099/610351562500000 -805168949536643/1220703125000000
4870271190408659/4882812500000000 -5595802816406887/78125000000000000
134944436374473/244140625000000 -8138269483566287/9765625000000000
-301385653045151/781250000000000 2252425451905583/2441406250000000
-4876711467397913/9765625000000000 -2115199708425523/2441406250000000
4213491851170439/4882812500000000 2467457057433129/4882812500000000
-5573708348794871/9765625000000000 40094016661841/48828125000000
6466358320132383/39062500000000000 -601930714485017/610351562500000
-236607776997619/244140625000000 -962849722307027/3906250000000000
-4639948252954763/9765625000000000 -1074115274383753/1220703125000000
7600204610324501/156250000000000000 2438516384142767/2441406250000000
-1930250033125633/78125000000000000 2440660963205271/2441406250000000
1187008981883063/1220703125000000 35603238158931/152587890625000
-3991842427109689/39062500000000000 -2428624948761457/2441406250000000
1393821207131413/15625000000000000 4863346321779027/4882812500000000
-1097567227546499/1220703125000000 -8548587538451503/19531250000000000
-2216903519904789/2441406250000000 2045290454652169/4882812500000000
-6712906483525641/19531250000000000 -2292673838508283/2441406250000000
6159155199864249/9765625000000000 189460152249441/244140625000000
8249416140630793/9765625000000000 5226333799072267/9765625000000000
3404201450370991/4882812500000000 -7000934336343483/9765625000000000
-658109057986423/1953125000000000 -459727482688197/488281250000000
-4810357944039903/4882812500000000 6704335840601989/39062500000000000
290596276037601/305175781250000 5964738820158779/19531250000000000
-8828787736843769/9765625000000000 -4173720011977573/9765625000000000
1121285234731467/1220703125000000 -482530353198599/1220703125000000
7765688479265349/9765625000000000 -592127638973477/976562500000000
-1066183838796777/2441406250000000 -1757036869173121/1953125000000000
4683914940753259/4882812500000000 -1103535768466329/3906250000000000
4852350993869071/9765625000000000 4237396649858343/4882812500000000
-8695395155197129/9765625000000000 1777977940722519/3906250000000000
-6241765496341/12207031250000 -8392452816273957/9765625000000000
-581774244653439/610351562500000 -5906385044899343/19531250000000000
-7526872818099559/312500000000000000 4881395949161997/4882812500000000
-8570816710532691/19531250000000000 4387559312113011/4882812500000000
-804170252519237/976562500000000 -1385154597349599/2441406250000000
975763147697049/976562500000000 -3160350362953269/78125000000000000
1310982227239773/1953125000000000 3619411956283821/4882812500000000
-4882357434878317/4882812500000000 -1066587919786893/78125000000000000
3888732716796303/4882812500000000 -5905799105108231/9765625000000000
6123976230091857/9765625000000000 7606861821664367/9765625000000000
-1100398110398453/4882812500000000 4757203160344087/4882812500000000
-2327286623133087/2441406250000000 2950800437372493/9765625000000000
1661491537849993/31250000000000000 4875906230546617/4882812500000000
-6719071867746753/78125000000000000 4864720612094243/4882812500000000
-8106107449117119/9765625000000000 -5445957552533159/9765625000000000
-4881029757279699/4882812500000000 4221868396253807/156250000000000000
-5816283594773517/9765625000000000 7844633629800277/9765625000000000
-2100974618589687/2441406250000000 4974125257097543/9765625000000000
4636153995386857/4882812500000000 -6129187928219837/19531250000000000
1292294413073961/2441406250000000 -4142675284150033/4882812500000000
-4809924395276971/19531250000000000 4732430360516541/4882812500000000
3584317698718427/9765625000000000 2271014342139857/2441406250000000
-2390058036717579/2441406250000000 1992333540994671/9765625000000000
-8864935520466541/9765625000000000 -2048191266617673/4882812500000000
772035484873621/78125000000000000 2441287039331569/2441406250000000
-6989054067207237/39062500000000000 -4804021800623889/4882812500000000
-2432315656861393/2441406250000000 841950335124283/9765625000000000
2371852748285153/2441406250000000 -462880731414029/1953125000000000
-480074412246301/488281250000000 3565868827185011/19531250000000000
8814024050081883/9765625000000000 8409616325422497/19531250000000000
1047927180070853/3906250000000000 4703827844122133/4882812500000000
-5118887263684381/9765625000000000 -259891099531211/305175781250000
2405851975708753/2441406250000000 3321115460972489/19531250000000000
-8989033018370587/9765625000000000 -7632749710364773/19531250000000000
40630692751353/76293945312500 -8265582430722033/9765625000000000
1460350409202989/1953125000000000 3242369839297391/4882812500000000
46883392428141/48828125000000 1091445442908239/3906250000000000
1770127049618603/2441406250000000 672561040292713/976562500000000
-4795608830261149/4882812500000000 -3674765532172183/19531250000000000
-4634751239516561/4882812500000000 6146138765704467/19531250000000000
2599649701985031/9765625000000000 -2353312201286653/2441406250000000
-4060002672697761/9765625000000000 277551744081861/305175781250000
4847188229031799/4882812500000000 2354991915032651/19531250000000000
141902892000933/152587890625000 -1795035602357321/4882812500000000
37955753741531/38146972656250 -7812598118065783/78125000000000000
-4523755575580023/9765625000000000 2163663951683487/2441406250000000
2441406163175343/2441406250000000 2666960024751851/10000000000000000000
-1888421898530373/4882812500000000 -180114277694167/195312500000000
946350431760591/1220703125000000 6168497929013493/9765625000000000
8316333936436939/9765625000000000 5119181721553971/9765625000000000
-711671076351567/2441406250000000 -1167688823769379/1220703125000000
23988885865637/24414062500000 1814598696322583/9765625000000000
-309149176641063/3906250000000000 2433748382854669/2441406250000000
5043628545714011/9765625000000000 -8362370640762329/9765625000000000
