7500
-5373309127226781/9765625000000000 -1630889090819929/1953125000000000
-7160687290462483/9765625000000000 -6640179904854541/9765625000000000
3760310317662733/4882812500000000 -778697800218233/1220703125000000
-348262016190603/390625000000000 -4423054565558751/9765625000000000
2358655462965347/4882812500000000 -8550696420100523/9765625000000000
-855002784905579/1220703125000000 6970044968295547/9765625000000000
2076361789922757/2441406250000000 2568412891174491/4882812500000000
6913657768604491/9765625000000000 -13794023038873/19531250000000
7259021026670387/9765625000000000 3266268718851153/4882812500000000
-380704537908741/488281250000000 3057492991279857/4882812500000000
599334288801501/610351562500000 184711252199901/976562500000000
121127352783003/122070312500000 4845920099100911/39062500000000000
1393773055819151/1953125000000000 6841224185950833/9765625000000000
-4373573721903313/4882812500000000 -8684432793667577/19531250000000000
-1725348161032391/3906250000000000 1095175980513259/1220703125000000
-4869680826412527/4882812500000000 -2862911067024871/39062500000000000
-170488756033073/610351562500000 4688454680425007/4882812500000000
-4542362611048719/19531250000000000 949785065780999/976562500000000
4378599706492789/39062500000000000 -970408023352903/976562500000000
-2570946262837929/9765625000000000 -4710564375800013/4882812500000000
3824754519017/30517578125000 4844312333408043/4882812500000000
4624179379889181/39062500000000000 -1212119733907801/1220703125000000
-2409023948459551/2441406250000000 -1268218149713661/7812500000000000
1673314619117063/1953125000000000 1007330854820857/1953125000000000
-2354334160199109/2441406250000000 1292401082727213/4882812500000000
4062309827151169/4882812500000000 2709150563993683/4882812500000000
-7236490759143423/1250000000000000000 -4882730676191751/4882812500000000
1182241314479781/19531250000000000 4873859046207873/4882812500000000
-4413114652247223/9765625000000000 4355796445736011/4882812500000000
-3770816060770843/4882812500000000 6204128994786911/9765625000000000
4671037423157761/4882812500000000 2844832017266367/9765625000000000
300289398349741/305175781250000 435139311966983/2441406250000000
-306218004805579/488281250000000 1901638192680543/2441406250000000
4716835002031923/4882812500000000 2524539937305619/9765625000000000
-1486091871184171/2441406250000000 7748027287447449/9765625000000000
963090817308283/976562500000000 -646595935931719/3906250000000000
4543421564716583/4882812500000000 -7154498887189311/19531250000000000
7936368196932499/9765625000000000 -711309218573217/1220703125000000
8542083766510963/9765625000000000 -36975693893089/76293945312500
6614002419851841/9765625000000000 -1796218312713181/2441406250000000
-4689858737593097/4882812500000000 5436297168592511/19531250000000000
433357970015773/976562500000000 8751429518827529/9765625000000000
294802864593871/305175781250000 5048917972210163/19531250000000000
-3326981283136121/4882812500000000 3573940885327873/4882812500000000
5402922573757661/9765625000000000 -8134854596279203/9765625000000000
18664738635323/19531250000000 -5753021661490669/19531250000000000
54291221263909/488281250000000 -485253585659329/488281250000000
-1636672367973311/1953125000000000 5329166974156549/9765625000000000
-3599000779335199/4882812500000000 -3299856254520927/4882812500000000
364228797207459/610351562500000 3918092704414221/4882812500000000
-4562836788432399/4882812500000000 -695399551599989/1953125000000000
6714998495821511/19531250000000000 -4585156225280217/4882812500000000
-1105697457206471/2441406250000000 -4353342444911131/4882812500000000
8467704075252671/9765625000000000 4864711639406217/9765625000000000
-4838646461230931/4882812500000000 -104840704568241/781250000000000
8685402875807507/9765625000000000 8928876418797541/19531250000000000
525156644885497/1220703125000000 8815719116096651/9765625000000000
-1640880220514363/1953125000000000 -662089898880141/1220703125000000
-761582651379393/1220703125000000 -476997899498179/610351562500000
152407685642457/152587890625000 3795772093032757/78125000000000000
-2790935517006861/4882812500000000 1602624689692051/1953125000000000
3968914369688601/19531250000000000 149404221548587/152587890625000
275221509170399/305175781250000 8438631982010401/19531250000000000
-4628771149296359/4882812500000000 -6217826704047533/19531250000000000
93185651189689/97656250000000 -5841840725032179/19531250000000000
6231230829014649/9765625000000000 7519254883042761/9765625000000000
-8933232113555133/9765625000000000 -7890448820180587/19531250000000000
-2404869011920477/9765625000000000 -4732442199227837/4882812500000000
-76207969801241/122070312500000 7628790324079767/9765625000000000
2898947166646597/19531250000000000 301795502556213/305175781250000
-6506471975027371/19531250000000000 2301954159651247/2441406250000000
341262776508441/1220703125000000 4688122586715523/4882812500000000
-4882276154883463/4882812500000000 2315849000972293/156250000000000000
-198993073969257/1220703125000000 -4817497899776657/4882812500000000
-3345067380086393/4882812500000000 -1422807485661399/1953125000000000
-494428303328539/2441406250000000 597704208325841/610351562500000
2400124460885047/2441406250000000 -3576519423576617/19531250000000000
-4834281417353477/4882812500000000 274687047524883/1953125000000000
4532214776366159/9765625000000000 8650228948502649/9765625000000000
-4212150763944203/4882812500000000 246974570593017/488281250000000
-8156315889698061/78125000000000000 97122587937451/97656250000000
-2565096978037281/4882812500000000 1661909042200337/1953125000000000
-1329719125970177/1953125000000000 -447054630817053/610351562500000
-61158004422971/97656250000000 -7613436582163379/9765625000000000
8152921201082593/39062500000000000 1193819035200711/1220703125000000
-4651669079568749/4882812500000000 237524981252733/781250000000000
8404547520326493/78125000000000000 1213618926968887/1220703125000000
-2867382197173799/4882812500000000 -7904423380737397/9765625000000000
-8782962085534317/9765625000000000 8538620180027143/19531250000000000
-5203532167589603/19531250000000000 941266406953101/976562500000000
-7967412431840221/19531250000000000 8916137977053993/9765625000000000
4882532518174161/4882812500000000 6692967039765961/625000000000000000
1331203212010351/4882812500000000 -4697845880665901/4882812500000000
-8716094818987221/1250000000000000000 -4882693794949447/4882812500000000
6043922243849969/39062500000000000 120600301477273/122070312500000
5455971099579311/19531250000000000 4688430613775889/4882812500000000
-2090554476235343/2441406250000000 1008776354816129/1953125000000000
-2202748610569213/312500000000000000 -76292049936831/76293945312500
1202091422842563/1220703125000000 -1698796383572477/9765625000000000
4989474758434943/9765625000000000 -2098698603831157/2441406250000000
4119508983753721/39062500000000000 4855584014794803/4882812500000000
-864878044456563/976562500000000 -181399133238609/390625000000000
526938611482597/1953125000000000 2350875157971027/2441406250000000
-971789208077529/976562500000000 -3857470978825157/39062500000000000
4868053356700047/4882812500000000 -6069768791171429/78125000000000000
-488235777158697/488281250000000 8529546191632229/625000000000000000
-2200672252875681/4882812500000000 8717545421867173/9765625000000000
-72608202381959/97656250000000 -6530537581947587/9765625000000000
-5825461712111479/9765625000000000 7837820327192261/9765625000000000
-6577084369935591/9765625000000000 -7218683594075443/9765625000000000
6947548182047919/9765625000000000 -1372574309809821/1953125000000000
-7193673147140911/9765625000000000 103194221905823/152587890625000
3412672763818029/4882812500000000 -1746104415352277/2441406250000000
-5897857746460953/9765625000000000 3891744648712693/4882812500000000
-8925620238540841/9765625000000000 3962415298523761/9765625000000000
913751518296013/976562500000000 -3445757960420041/9765625000000000
7634875981050649/19531250000000000 -1797716316097943/1953125000000000
-8350986845786771/9765625000000000 -2531227485930557/4882812500000000
-2079603962733401/4882812500000000 -2208908399432839/2441406250000000
7953885650210547/9765625000000000 1133192564465541/1953125000000000
1462968646199829/2441406250000000 -7818119689823431/9765625000000000
-5865427306883551/9765625000000000 7807957104665073/9765625000000000
-2367536420626363/9765625000000000 -4737145842636489/4882812500000000
-7464102691379883/9765625000000000 -787148757513873/1220703125000000
-7635364783281921/19531250000000000 8988477779756679/9765625000000000
1296079040468701/1953125000000000 -7305608096665759/9765625000000000
-1213213788656581/1220703125000000 2160202799268507/19531250000000000
6560716052552683/19531250000000000 4599094553824409/4882812500000000
3676543648393917/9765625000000000 141361317483199/152587890625000
-8731325026957231/9765625000000000 -4373945005856303/9765625000000000
-5824309199959501/19531250000000000 -2330327058945291/2441406250000000
-42096800357153/76293945312500 8144487709189941/9765625000000000
-765682990742123/4882812500000000 75350074048681/76293945312500
-6940986353838709/9765625000000000 858688499221067/1220703125000000
-6045679483993443/9765625000000000 -7669236677626123/9765625000000000
-4323965720562717/4882812500000000 -2268298560056589/4882812500000000
-1610983736054581/4882812500000000 -4609402272781567/4882812500000000
4663136427147163/9765625000000000 -4290180366326053/4882812500000000
432935829710871/9765625000000000 76218935065367/76293945312500
-5985352617291633/9765625000000000 -771641015546123/976562500000000
5533916220441563/9765625000000000 2011579026936283/2441406250000000
-988452097690519/3906250000000000 -2361950292616981/2441406250000000
-578228237795803/610351562500000 3126398970798263/9765625000000000
75192414915719/76293945312500 6613859570004087/39062500000000000
-2394954136715773/9765625000000000 2366849518923481/2441406250000000
6392976109160449/39062500000000000 4816976428991959/4882812500000000
4793869108371801/4882812500000000 -3710906912235443/19531250000000000
4598642458794379/39062500000000000 -2424429212614227/2441406250000000
-2054666490750203/78125000000000000 2440561773071023/2441406250000000
585970321317377/15625000000000000 4879377679711133/4882812500000000
152584189951759/152587890625000 1741136053512457/250000000000000000
4589569809990653/4882812500000000 1666645394011159/4882812500000000
-867122358620837/62500000000000000 976468507828619/976562500000000
4528707886836839/4882812500000000 -3651116424250567/9765625000000000
-778800693656133/976562500000000 -1178378200692759/1953125000000000
7449766556066733/9765625000000000 -6314143639539301/9765625000000000
4678532917344713/9765625000000000 8571975348888199/9765625000000000
-4529424130485219/4882812500000000 -1823780402442813/4882812500000000
-2384468148593547/2441406250000000 335482192018051/1562500000000000
10072250046943/15625000000000 -1866454510886199/2441406250000000
-923644463000091/1220703125000000 31924837361629/48828125000000
48547143182293/488281250000000 4858618671910777/4882812500000000
-1192443557285499/1953125000000000 -7734299626199687/9765625000000000
8798706053901071/39062500000000000 190293305060047/195312500000000
919197297704187/976562500000000 -659547251679727/1953125000000000
1432465034583591/1953125000000000 -6638413195787891/9765625000000000
-951656237873191/976562500000000 219145434183089/976562500000000
6967715828970789/9765625000000000 427649680335613/610351562500000
4700758650180881/4882812500000000 -330220193858003/1220703125000000
-2966896345505871/9765625000000000 -2326007277982607/2441406250000000
-8385966868266123/9765625000000000 1000859457166047/1953125000000000
-5828223411616191/78125000000000000 -243460313373921/244140625000000
-319551198963719/610351562500000 -2080061772494427/2441406250000000
6627077930994373/312500000000000000 -4881714422481131/4882812500000000
8000566063068603/9765625000000000 1119970969464833/1953125000000000
-3155002100152613/4882812500000000 -3726636507386903/4882812500000000
-4843869360539297/4882812500000000 -984731472104587/7812500000000000
3555363641839119/4882812500000000 -267746115976397/390625000000000
232319408563753/244140625000000 6003911887416679/19531250000000000
8152844781461759/9765625000000000 5375737494522659/9765625000000000
-2280869991420219/9765625000000000 -1186941077168427/1220703125000000
4877517527361421/4882812500000000 -7274683276191397/156250000000000000
-2258252140393947/4882812500000000 -541152635303837/610351562500000
5261739626255907/19531250000000000 -4702285499281097/4882812500000000
-1132424725323781/2441406250000000 -8651546653878181/9765625000000000
429228673018291/488281250000000 -2327688238586077/4882812500000000
-610309114373303/610351562500000 -3685502435299023/312500000000000000
-7171952363301121/9765625000000000 6628011084719493/9765625000000000
612434883295607/1220703125000000 844763496600543/976562500000000
-8885914731477009/9765625000000000 8101345820428819/19531250000000000
-1214087804351507/1953125000000000 -764965369959637/976562500000000
276438989090827/305175781250000 -1034253130238109/2441406250000000
-4431782526990587/4882812500000000 8198694084906133/19531250000000000
194066942001731/488281250000000 8961174055304567/9765625000000000
4943563747196819/9765625000000000 -8421912438278277/9765625000000000
-39051884214539/39062500000000 -1821258404773429/78125000000000000
-5527962934761761/9765625000000000 4025203641821279/4882812500000000
-7801330286767079/39062500000000000 -478444444268149/488281250000000
6498279717442489/9765625000000000 -7289704545075923/9765625000000000
2127099276867279/2441406250000000 4793183733411039/9765625000000000
-726500850361473/976562500000000 -1631469488739957/2441406250000000
8142950254049463/78125000000000000 4856217014913749/4882812500000000
-665714465703451/3906250000000000 2405690950694861/2441406250000000
-6389663618281749/9765625000000000 7385095157533963/9765625000000000
6080382728465561/19531250000000000 4640168857635179/4882812500000000
11711326981079/19073486328125 -963498055787673/1220703125000000
4688703711810721/4882812500000000 5452214835104897/19531250000000000
6721401467707831/9765625000000000 7084503789999693/9765625000000000
859430342470511/976562500000000 -4637389382478789/9765625000000000
1426562991732087/39062500000000000 97591105648793/97656250000000
-961441442860177/1220703125000000 -3008644801463161/4882812500000000
261813042396789/1953125000000000 1209686038241163/1220703125000000
-8088164034487413/19531250000000000 -8888916260064051/9765625000000000
-2551652012512681/4882812500000000 4163043347984289/4882812500000000
2039294121450491/2441406250000000 2684581132137029/4882812500000000
-6790665601446071/9765625000000000 -7018140232993501/9765625000000000
1794127417389663/2441406250000000 -6623076370038033/9765625000000000
7829393721980023/9765625000000000 1167356425207739/1953125000000000
3513119461295121/9765625000000000 4555914378346417/4882812500000000
-911335278962657/976562500000000 3509164084569231/9765625000000000
-855843543411403/1220703125000000 6963437994948321/9765625000000000
6305567219874861/19531250000000000 1155336714647069/1220703125000000
6778296447097809/19531250000000000 -1144832861432731/1220703125000000
-2783857814423001/9765625000000000 292513299827341/305175781250000
-3167858970234969/4882812500000000 -7431427172450279/9765625000000000
4174630032309741/19531250000000000 298123276436251/305175781250000
-8384778957404951/156250000000000000 975155395906441/976562500000000
41461900915823/61035156250000 -7166501755756067/9765625000000000
4456699315603863/4882812500000000 -3989831635772273/9765625000000000
-250928479365921/3125000000000000 1216761442241121/1220703125000000
-7956963603233333/19531250000000000 -278702199858359/305175781250000
-1857396459456881/2441406250000000 198058658843161/305175781250000
3962554023689017/78125000000000000 2438263860801767/2441406250000000
-1347412191873733/4882812500000000 2346611295855487/2441406250000000
-581861624070619/610351562500000 2948782215034509/9765625000000000
-1217108586283901/1220703125000000 748878994925921/9765625000000000
-1457261596654097/7812500000000000 2398558015883359/2441406250000000
-28065438016793/78125000000000 1139216469138347/1220703125000000
6309945541077183/9765625000000000 7453322675777909/9765625000000000
-293457305008937/610351562500000 1712558682622809/1953125000000000
-1588285660942203/2441406250000000 -1854134066561653/2441406250000000
-7622169918971/7629394531250 3399103793884479/78125000000000000
-1498057677040033/2441406250000000 7711070144980379/9765625000000000
-7409908219326523/9765625000000000 -159021798469939/244140625000000
8504430313335801/156250000000000000 -4875574602058701/4882812500000000
8281337753831379/9765625000000000 646950498584417/1220703125000000
602812647068781/9765625000000000 -4873501014495609/4882812500000000
-6248100177901467/39062500000000000 4819945782917499/4882812500000000
-4576925492523163/4882812500000000 -425265427854171/1220703125000000
-922203233279083/1953125000000000 8608481954088371/9765625000000000
-71704201250681/97656250000000 3314834342416049/4882812500000000
4566034809517203/4882812500000000 -6920328348780507/19531250000000000
47715231689549/48828125000000 -8292356223058761/39062500000000000
1751432723587529/1953125000000000 -4321980681272681/9765625000000000
59468164517567/61035156250000 -4397267018847769/19531250000000000
-5115460323294869/9765625000000000 8318623523241147/9765625000000000
-5482203013027741/9765625000000000 -1010204819614061/1220703125000000
-8652778615597479/19531250000000000 -1750997283812739/1953125000000000
-34376617310033/39062500000000 2318832844104779/4882812500000000
-571132806736091/976562500000000 -7921373829557629/9765625000000000
-4619861832492807/9765625000000000 4301869020824007/4882812500000000
-930341378960913/976562500000000 1187530109087643/3906250000000000
4877018909237621/4882812500000000 -1521861180965149/31250000000000000
4868112374739751/39062500000000000 -4844746491298761/4882812500000000
-7963036408488301/19531250000000000 1783423050539579/1953125000000000
-1007742305635379/1220703125000000 -2755566191743413/4882812500000000
-2429906096358031/2441406250000000 1893497765235751/19531250000000000
-1299633129985987/2441406250000000 516685240558861/610351562500000
2685882669610159/4882812500000000 -8155462511775541/9765625000000000
-2382906188637291/2441406250000000 -4249969966524741/19531250000000000
-8720178749094777/9765625000000000 879224982003147/1953125000000000
1212623634452863/1220703125000000 8973713060783953/78125000000000000
-195262284284631/195312500000000 7085849280555417/312500000000000000
6265935882181879/9765625000000000 7490359080912651/9765625000000000
-1812200326926999/2441406250000000 -6543875857776937/9765625000000000
5555902938100443/19531250000000000 4681090078075477/4882812500000000
-4665503981463879/4882812500000000 2880923816487303/9765625000000000
735860609234053/4882812500000000 1206761344309997/1220703125000000
821172248894709/19531250000000000 -4878494918390207/4882812500000000
7657926765994677/39062500000000000 -2394031530357597/2441406250000000
4851102026804531/4882812500000000 -1111156218880531/9765625000000000
-1462982460611373/1953125000000000 -50546023490227/76293945312500
-8340833977429443/9765625000000000 2539582652798661/4882812500000000
3848303975423209/4882812500000000 6010795096457099/9765625000000000
3467395057302743/39062500000000000 -1215884482976873/1220703125000000
7374300717721431/39062500000000000 4795014655827793/4882812500000000
6559620334978487/156250000000000000 12196269351341/12207031250000
486110934885323/1953125000000000 4729160486155231/4882812500000000
1546986024956249/1953125000000000 5961399802510867/9765625000000000
-1483087532754019/4882812500000000 -232606477125777/244140625000000
-96974711695833/97656250000000 4606924450391113/39062500000000000
-754372301121937/976562500000000 3100793236037529/4882812500000000
-1462469680119397/1953125000000000 -6472788619205149/9765625000000000
1767046903474703/2441406250000000 -3369278687469783/4882812500000000
2050913410387167/4882812500000000 -443120887492909/488281250000000
5319035716120767/9765625000000000 -4094975295751387/4882812500000000
-4545266053716401/4882812500000000 -356786457763721/976562500000000
-962528384474467/976562500000000 412412304975423/2441406250000000
-7268077405148129/9765625000000000 3261229924177389/4882812500000000
-493408204082597/976562500000000 8427470916889813/9765625000000000
-4855053388334819/19531250000000000 -73899207591651/76293945312500
47173625009193/312500000000000 -4826858124229309/4882812500000000
4497396072833391/4882812500000000 3802781336979049/9765625000000000
8094355890550819/9765625000000000 2731704337850743/4882812500000000
-13367644876519/19073486328125 -278636365678431/390625000000000
5503576105003043/9765625000000000 -322683948648369/390625000000000
8591600270298383/9765625000000000 -4642395549286353/9765625000000000
975314270960949/976562500000000 7897567043955249/156250000000000000
7604316991620193/39062500000000000 4789397909283843/4882812500000000
-6042508185568159/39062500000000000 -4824039737795851/4882812500000000
149332499396333/390625000000000 -281995209834809/305175781250000
-60957121446817/61035156250000 -7898603348353883/156250000000000000
-1354558297144639/1953125000000000 -703539104325697/976562500000000
-881805145413417/3906250000000000 1189193231480513/1220703125000000
-1218460353214491/1220703125000000 2366807706148473/39062500000000000
-702346353291069/976562500000000 3392579831135101/4882812500000000
-2403435205800047/4882812500000000 -8500672237341501/9765625000000000
-2140391201778941/2441406250000000 4697556779239801/9765625000000000
3076084823399193/78125000000000000 2439513056391369/2441406250000000
3694105190131691/4882812500000000 1596515326766263/2441406250000000
1752092630583627/2441406250000000 6800748066374591/9765625000000000
12482453877543/19073486328125 7383924512305509/9765625000000000
-4882807310426697/4882812500000000 -1822450314581149/1250000000000000000
788431781270713/976562500000000 288118744048587/488281250000000
2420473963544853/2441406250000000 5104232454657213/39062500000000000
1456101514272837/9765625000000000 -4828229489697993/4882812500000000
1205578497982137/2441406250000000 -8491920831229831/9765625000000000
4843036664882843/4882812500000000 2487902804393193/19531250000000000
2649694798133561/39062500000000000 -2435783068169781/2441406250000000
-2414737889140691/2441406250000000 -2878948744662709/19531250000000000
2098075684678327/9765625000000000 -2384396019723687/2441406250000000
-4639799804963737/4882812500000000 243395483541451/781250000000000
-4772918229986587/4882812500000000 -515050842154917/2441406250000000
-106396164564287/244140625000000 8789493813994049/9765625000000000
-8040922457269467/19531250000000000 2224906222035969/2441406250000000
1220271328462489/1220703125000000 8311150758422989/312500000000000000
4828990288135707/4882812500000000 -5783898794396837/39062500000000000
752027140986587/3906250000000000 299466936090241/305175781250000
-10876594129287/38146972656250 -4680130959424187/4882812500000000
-1618584751936017/4882812500000000 4606738684900249/4882812500000000
-4526788087982063/4882812500000000 -1830313502288597/4882812500000000
4370343206950501/4882812500000000 8710415065763847/19531250000000000
4837295587841713/4882812500000000 665153595798251/4882812500000000
8346538736669403/9765625000000000 1013957055459493/1953125000000000
5496207786691359/9765625000000000 -8072120638725507/9765625000000000
-1153311027283303/1953125000000000 3940630453978567/4882812500000000
4526175728184791/4882812500000000 7327309124361687/19531250000000000
3574296192221239/4882812500000000 -6653199122355801/9765625000000000
122135459931143/244140625000000 338230971318661/390625000000000
-6330340098313579/9765625000000000 -7436008733205483/9765625000000000
-447608462335863/976562500000000 8679406551438723/9765625000000000
4881384452245189/4882812500000000 -3778675599204829/156250000000000000
3508426895533913/4882812500000000 6791994884818603/9765625000000000
-4035695091748477/9765625000000000 -4446363591944047/4882812500000000
214866380093157/305175781250000 -69348286839131/97656250000000
-6751771595198011/9765625000000000 1763891506848251/2441406250000000
4220230051415307/4882812500000000 -2455914539084657/4882812500000000
-5809625161828407/9765625000000000 -392478302329171/488281250000000
-3623963886234211/78125000000000000 2438778212682641/2441406250000000
4788972039052959/9765625000000000 4255384190933703/4882812500000000
796846047081823/2441406250000000 92308186894027/97656250000000
6448933893579449/9765625000000000 -7333395071647729/9765625000000000
-5306753868616913/19531250000000000 4699122856584643/4882812500000000
-5562896062160889/9765625000000000 -4013153966714331/4882812500000000
866111287971361/976562500000000 -225569032257777/488281250000000
3336306802417193/78125000000000000 304897380685741/305175781250000
7625005919621/7629394531250 -1324741395352989/39062500000000000
120982255527147/122070312500000 -1300965896953213/9765625000000000
-193772147329191/195312500000000 -4896233555231217/39062500000000000
234662809490929/305175781250000 -3121666152179503/4882812500000000
97340319777993/97656250000000 1255824798792601/15625000000000000
7924351876722771/19531250000000000 -8925726495590993/9765625000000000
1876183546846387/4882812500000000 -4507969965372347/4882812500000000
675751841247223/1220703125000000 -8132800033192027/9765625000000000
-2240516242735127/4882812500000000 4338426543828571/4882812500000000
-6578364942107439/9765625000000000 -3608758315857297/4882812500000000
5925762350041981/19531250000000000 -4652654263518063/4882812500000000
558104150855969/610351562500000 -7906576852404201/19531250000000000
4791624128933259/4882812500000000 3757011827888409/19531250000000000
-243021590344559/244140625000000 1867878200383697/19531250000000000
-7169653887461063/9765625000000000 6630497324834651/9765625000000000
634133076658777/976562500000000 -7426638253567517/9765625000000000
4549799611140849/4882812500000000 7089351348177159/19531250000000000
-5738836183199357/78125000000000000 -2434810492229067/2441406250000000
2742413280483843/4882812500000000 -8079858243603559/9765625000000000
-7312391995798761/19531250000000000 2263841625224277/2441406250000000
3851339550136179/9765625000000000 -4487054025476567/4882812500000000
-807890798629251/19531250000000000 609829188927489/610351562500000
-1196447101776197/1220703125000000 774839227743219/3906250000000000
-3138857520776913/4882812500000000 1870122414069361/2441406250000000
6863765388647733/9765625000000000 868333140367099/1220703125000000
6792580240145629/78125000000000000 2432160915207317/2441406250000000
-2432966894775779/2441406250000000 -6490288441918881/78125000000000000
5754502214449483/156250000000000000 1219874986697573/1220703125000000
7738806331511681/9765625000000000 2978183515331943/4882812500000000
-7848261475493921/156250000000000000 -48766490892477/48828125000000
-1577529716570327/2441406250000000 7453175936070857/9765625000000000
354794813252747/390625000000000 -2042843113544071/4882812500000000
-95447780575089/244140625000000 4494190292307627/4882812500000000
-269356934273087/781250000000000 -2291710615139913/2441406250000000
745610237024649/1953125000000000 4513010802162071/4882812500000000
4350911477238197/9765625000000000 -1092853210621899/1220703125000000
-5205045008659609/9765625000000000 -8262865005459831/9765625000000000
7119372346734549/39062500000000000 1200257721201273/1220703125000000
1439497178450473/2441406250000000 7887521639422299/9765625000000000
4878976649967131/4882812500000000 -6192207478220179/156250000000000000
-8176665953158883/9765625000000000 -667429368115521/1220703125000000
194024082645147/195312500000000 4479410719990551/39062500000000000
1075316440025367/1953125000000000 -50951798409557/61035156250000
-3644496161813361/156250000000000000 4881484084068511/4882812500000000
1545601721599289/1953125000000000 -1194073944031237/1953125000000000
-3686671857113767/9765625000000000 -2260750459728339/2441406250000000
-4882413082033981/4882812500000000 -999251757147553/78125000000000000
-4505370356047711/9765625000000000 -4332120427558297/4882812500000000
-2157380664745793/2441406250000000 285719830528971/610351562500000
2605328727624193/4882812500000000 8259326880847459/9765625000000000
-426714305195843/1953125000000000 -4764853202989461/4882812500000000
-4785568339620059/4882812500000000 3878543184201739/19531250000000000
304841774829887/305175781250000 -1461667299459893/31250000000000000
818823127014077/2441406250000000 4599997027914671/4882812500000000
-4527152463740679/4882812500000000 -3658824117228347/9765625000000000
2077840712611107/39062500000000000 4875899731432613/4882812500000000
6504183241091367/19531250000000000 4604110438841621/4882812500000000
7967960535220271/19531250000000000 1783203105290231/1953125000000000
4609477086413743/19531250000000000 474488176586313/488281250000000
-913476274515741/976562500000000 6906096214304939/19531250000000000
1130077168683293/1953125000000000 7964958974228543/9765625000000000
-4862929648824263/4882812500000000 -3521573654987153/39062500000000000
-2024421306475997/2441406250000000 1364618207201223/2441406250000000
910891108853607/1953125000000000 8638539595088463/9765625000000000
4882131491509673/4882812500000000 -652380736234801/39062500000000000
-122762930933803/781250000000000 -4822152759694957/4882812500000000
-1130306233955737/1220703125000000 -295042038598121/781250000000000
4676744724152611/4882812500000000 -2807074416731391/9765625000000000
-2330518674113883/2441406250000000 -1454850077699459/4882812500000000
-7762910847827889/9765625000000000 -23144208795651/38146972656250
-45516134290081/78125000000000 -793705426335799/976562500000000
8597064869248983/19531250000000000 8768697197936889/9765625000000000
-47788987013601/305175781250000 -4822572795358407/4882812500000000
1709590234517333/1953125000000000 4722283599245101/9765625000000000
-390812354079811/610351562500000 -1500232673136613/1953125000000000
-1697797020083581/9765625000000000 -1202113483354553/1220703125000000
-7900767464534519/9765625000000000 5739800093381109/9765625000000000
487206979119097/488281250000000 -517950076162577/7812500000000000
2883626352590511/4882812500000000 -7880750463960091/9765625000000000
4626495650943481/4882812500000000 -6244864644755473/19531250000000000
-478320972024757/488281250000000 7849637677387837/39062500000000000
4880338426714559/4882812500000000 -4973375605246787/156250000000000000
