7500
-1747836488896497/1953125000000000 -2179112310246659/4882812500000000
5691665812677757/9765625000000000 -1587102667346007/1953125000000000
5804513543286311/9765625000000000 7853346685740469/9765625000000000
-6430322868970073/39062500000000000 2408099819855053/2441406250000000
848656778768477/1220703125000000 -7019505583660789/9765625000000000
646827694635453/976562500000000 -7316339589294877/9765625000000000
-1856832445020651/2441406250000000 1585130199276291/2441406250000000
-5152454486426141/39062500000000000 605018707544111/610351562500000
4659148659087539/4882812500000000 5843549171767501/19531250000000000
-4557480294002973/9765625000000000 -8636944194007483/9765625000000000
5125036988422359/9765625000000000 8312726839487009/9765625000000000
-165606006198077/1953125000000000 4865228615091049/4882812500000000
1195898366170789/1953125000000000 -1544190520439443/1953125000000000
8366678579029927/19531250000000000 -88242339060921/97656250000000
-414694886785513/488281250000000 -1031090529298087/1953125000000000
-1142640510484273/1220703125000000 859043149521619/2441406250000000
-3445755781259561/4882812500000000 -6919140121741303/9765625000000000
1173273586532329/7812500000000000 -1206858911049801/1220703125000000
-2892237158772751/625000000000000000 244138010912323/244140625000000
10239644010683/12207031250000 -2658158835674357/4882812500000000
-1313801162048943/4882812500000000 4702742223081667/4882812500000000
-1003053690536391/3906250000000000 2359544477058923/2441406250000000
1044320807973887/1220703125000000 5056545346649443/9765625000000000
180477368350137/195312500000000 746652005264767/1953125000000000
-4724175256641381/4882812500000000 4938058006453291/19531250000000000
-485106376090653/488281250000000 -8894594101507053/78125000000000000
-2374593952481381/2441406250000000 36303744781991/156250000000000
5904628418436857/312500000000000000 4881940806272369/4882812500000000
-4523976074503659/4882812500000000 -3674505891939603/9765625000000000
6242415958879141/9765625000000000 7509971680170041/9765625000000000
6356667171283403/9765625000000000 1482703127590319/1953125000000000
-7387165756239061/9765625000000000 3193634830818717/4882812500000000
8954356066196561/9765625000000000 194852117517323/488281250000000
1173387208803779/1220703125000000 5385101286486007/19531250000000000
-2298170686170019/2441406250000000 1647878605684153/4882812500000000
3068382838552031/9765625000000000 92710548696847/97656250000000
-634071919673689/1220703125000000 8344843370862611/9765625000000000
454173940308973/488281250000000 1434313461879993/3906250000000000
-4968907491512937/9765625000000000 -1681396919010043/1953125000000000
-7489934188350823/9765625000000000 -3133221883891983/4882812500000000
-4341645161823743/4882812500000000 4468545713750161/9765625000000000
4361473388634457/312500000000000000 -4882336915586119/4882812500000000
-1089346951264677/19531250000000000 -2437605926487703/2441406250000000
8115653114586943/39062500000000000 -2388133980594943/2441406250000000
-6981594470270967/39062500000000000 -4804191277062603/4882812500000000
-285763428680527/305175781250000 856841466421311/2441406250000000
-6824478330523947/39062500000000000 4807717431650597/4882812500000000
-4878302470708801/4882812500000000 -419632765320613/9765625000000000
-971752481324213/976562500000000 -774449231760897/7812500000000000
-1167281589459133/1953125000000000 3914836328423227/4882812500000000
604146352941503/4882812500000000 2422646543265429/2441406250000000
3321578742418051/9765625000000000 4591692125419057/4882812500000000
-2186502400917193/2441406250000000 4344507757290647/9765625000000000
-4877201675383327/4882812500000000 -7488391633814697/156250000000000000
4859837862052467/4882812500000000 7569773402664963/78125000000000000
-3606035028818899/4882812500000000 -3292167869518097/4882812500000000
45626157326403/48828125000000 -434769736931191/1220703125000000
-932853648483223/976562500000000 722229131395421/2441406250000000
-3942233697206929/4882812500000000 1152434042313047/1953125000000000
140867210824899/390625000000000 -4554261732491157/4882812500000000
-4790345026808357/4882812500000000 3783019818692341/19531250000000000
1117359906516463/1220703125000000 -7864825327096427/19531250000000000
1206271216090567/1953125000000000 -3840253099452223/4882812500000000
8141936977021907/2500000000000000000 4882786604955657/4882812500000000
6397901967062299/19531250000000000 4613408291209171/4882812500000000
1360799469975309/19531250000000000 -4870946721153233/4882812500000000
277466776955759/976562500000000 -1170394233856183/1220703125000000
-243782640967059/244140625000000 -8458387275149581/156250000000000000
4465869473092423/4882812500000000 -315888294563301/781250000000000
8071496427789063/19531250000000000 2223175768954629/2441406250000000
-2341493807737093/2441406250000000 -1106051688765879/3906250000000000
4881921598732887/4882812500000000 -596932154172939/31250000000000000
-4105461375714473/4882812500000000 -5286603750111361/9765625000000000
-2439564159033773/9765625000000000 945600118203159/976562500000000
4710310134836093/9765625000000000 -2138638732849201/2441406250000000
2393871765179859/2441406250000000 958837732702939/4882812500000000
-4649158762156151/4882812500000000 1193899349706949/3906250000000000
38811994187151/48828125000000 1481397058718713/2441406250000000
955433864295869/976562500000000 808162828770669/3906250000000000
-208612747716357/244140625000000 -5073123892139393/9765625000000000
-4443370891599479/4882812500000000 -1619543250147809/3906250000000000
5173188102450103/19531250000000000 -588552789604749/610351562500000
-1217844735942863/4882812500000000 -4728499985121339/4882812500000000
5649820664406449/9765625000000000 -3982679942597411/4882812500000000
488233513487143/488281250000000 -8739261240337611/625000000000000000
7217193076012999/19531250000000000 -4537220037272617/4882812500000000
-753933164850153/976562500000000 310346217692951/488281250000000
-6754756523202927/9765625000000000 -7052708412579703/9765625000000000
1781824507422781/15625000000000000 -2425479809293759/2441406250000000
1187186606244033/2441406250000000 -4266639164257431/4882812500000000
-1837934222042967/2441406250000000 -3214008259468153/4882812500000000
944933080560189/976562500000000 -4930549246048821/19531250000000000
-4408383042836987/4882812500000000 -8398111080745297/19531250000000000
4622261081574863/4882812500000000 -6294836492128609/19531250000000000
-809859856320811/976562500000000 -5457117641450341/9765625000000000
3334516028437387/4882812500000000 285352954959297/390625000000000
5441511035469823/19531250000000000 937896161914207/976562500000000
-4757146957330287/4882812500000000 8805128456600969/39062500000000000
-6068505082393931/19531250000000000 -46411405698617/48828125000000
-216543649077341/1953125000000000 -4852709368016277/4882812500000000
-866480350829183/4882812500000000 240265840850209/244140625000000
554275354494963/610351562500000 8177728897167639/19531250000000000
-2436002488610799/2441406250000000 2597542371818143/39062500000000000
-979181256600659/1220703125000000 2915668530150079/4882812500000000
5244830193763511/9765625000000000 -2059417209418899/2441406250000000
275812265217661/305175781250000 8359255531603207/19531250000000000
924584514264307/1953125000000000 8602093846278991/9765625000000000
4740966618007569/4882812500000000 4673488525021333/19531250000000000
-5401286646375573/156250000000000000 2439947119096083/2441406250000000
764403983474019/4882812500000000 4822607641121689/4882812500000000
-4241936818365353/4882812500000000 483645735602111/976562500000000
838976337460921/1220703125000000 -3546795341297097/4882812500000000
-2514147941893171/4882812500000000 2092899784774141/2441406250000000
-1445493755182461/1953125000000000 6567429233256929/9765625000000000
-7039828285584979/9765625000000000 -270727167015363/390625000000000
-411361565793881/9765625000000000 4878478587193261/4882812500000000
3230022668931531/4882812500000000 3661804400612447/4882812500000000
1148708680469339/9765625000000000 121222870681469/122070312500000
6541993689014987/19531250000000000 1150190278306207/1220703125000000
-95150140917743/195312500000000 -4264198586749893/4882812500000000
588632246866561/610351562500000 5163922383430623/19531250000000000
966067068487057/976562500000000 2855782596142359/19531250000000000
8025292285392699/9765625000000000 -5564361182978817/9765625000000000
4879868580203351/4882812500000000 542497219373463/15625000000000000
-4321934588358667/4882812500000000 -4544332436829527/9765625000000000
6272941476627561/9765625000000000 7484493093819423/9765625000000000
-7485442688444847/9765625000000000 -1567952075930427/2441406250000000
175797475447909/195312500000000 -2127530887318653/4882812500000000
6419307953046647/78125000000000000 4866301578844599/4882812500000000
2258556895145771/2441406250000000 3708121311777289/9765625000000000
-370577956077239/610351562500000 3879802125393983/4882812500000000
59093020061959/156250000000000 -4520145604847307/4882812500000000
4097497597615037/4882812500000000 2655630122531233/4882812500000000
5326362305499711/39062500000000000 -241860365419717/244140625000000
905595867510989/3906250000000000 2374891871489809/2441406250000000
-6798567955544029/19531250000000000 915490579302089/976562500000000
-552299800755437/1953125000000000 585440388767169/610351562500000
-4725700943516273/4882812500000000 4914645057548979/19531250000000000
