7500
-801974138235177/976562500000000 5572358549197953/9765625000000000
-5764423070980467/39062500000000000 -301834634022837/305175781250000
-100829956697813/152587890625000 -293188566417713/390625000000000
23224486854897/152587890625000 4825923339375669/4882812500000000
4994923981576731/9765625000000000 -8391553256632211/9765625000000000
6529565571015897/19531250000000000 -4601864432055663/4882812500000000
8907247013684459/9765625000000000 -1601418485110461/3906250000000000
-8887648783769863/9765625000000000 -4046866780236171/9765625000000000
7226147743284937/9765625000000000 6568882738551741/9765625000000000
-6929684751008169/312500000000000000 4881611839112827/4882812500000000
920964917361701/976562500000000 406005575306557/1220703125000000
-3913787656309271/4882812500000000 5839220527254451/9765625000000000
-5736529109845351/39062500000000000 -965974617944843/976562500000000
683854425415837/1220703125000000 -1617867629076399/1953125000000000
-8047465559990453/9765625000000000 5532244544612301/9765625000000000
-4810480502723637/4882812500000000 6698705513500927/39062500000000000
3427987500028849/4882812500000000 -3477176959805499/4882812500000000
-1157529269489809/1220703125000000 -6201772333191823/19531250000000000
-4738780448102903/4882812500000000 2354415235113721/9765625000000000
-7177875781271457/9765625000000000 -3310797898893169/4882812500000000
-2855819037569753/4882812500000000 -3960575152021537/4882812500000000
-2413058285218433/19531250000000000 1211350737997797/1220703125000000
-361672923895913/610351562500000 -3933216299909457/4882812500000000
618900566550391/976562500000000 1510809591086653/1953125000000000
-6383055897080569/9765625000000000 923850882983913/1220703125000000
-4088250342075599/39062500000000000 4855996800655541/4882812500000000
-1249909196328627/7812500000000000 -2409958247558231/2441406250000000
-4741440163273791/39062500000000000 4846709017835089/4882812500000000
6561644155624051/19531250000000000 -4599011799679529/4882812500000000
543917057488689/610351562500000 -4430678919903091/9765625000000000
-5379512275262551/19531250000000000 1173487347880639/1220703125000000
-2303574133228113/2441406250000000 -6469674194017061/19531250000000000
4254168430115497/4882812500000000 -479329067692119/976562500000000
-1665869438983111/1953125000000000 203919226939207/390625000000000
-8143208080822571/19531250000000000 1775268680270471/1953125000000000
-205946325836173/9765625000000000 4881726583686851/4882812500000000
845454225303879/1220703125000000 1408839088430433/1953125000000000
-8068231599301141/9765625000000000 687739395827277/1220703125000000
7273896652710121/9765625000000000 6515969546147181/9765625000000000
-288685418455659/305175781250000 6333409290993913/19531250000000000
-8323165167789827/39062500000000000 596335617673617/610351562500000
3725883342761961/4882812500000000 1577945755268951/2441406250000000
-925318693177913/19531250000000000 -304833102981739/305175781250000
5199457175718349/19531250000000000 -4706613509469753/4882812500000000
3200030196074019/19531250000000000 -963365887535357/976562500000000
4114671326346427/4882812500000000 2628942332250517/4882812500000000
-4879171463094969/4882812500000000 -301648776431161/7812500000000000
-3197320937916687/9765625000000000 -288355673761441/305175781250000
6804748577622313/9765625000000000 3502243153893377/4882812500000000
3132086735772529/4882812500000000 7491833043989711/9765625000000000
-8110678682092197/9765625000000000 -2719573631862179/4882812500000000
6020662858698579/39062500000000000 2412233247065789/2441406250000000
-7661916562119429/39062500000000000 1196990831880747/1220703125000000
-1198630875598397/31250000000000000 -609902423503713/610351562500000
3659173747733231/4882812500000000 1293201014169487/1953125000000000
-2441111368821131/2441406250000000 2428429000417843/156250000000000000
-5662728485890001/9765625000000000 -3978094321899461/4882812500000000
8493169880354849/78125000000000000 4853873167694051/4882812500000000
-7156572813734577/9765625000000000 -1328922829999397/1953125000000000
-4847660049436813/4882812500000000 4678802959735911/39062500000000000
-6256533581761223/625000000000000000 2441283921271371/2441406250000000
-3408416077336259/4882812500000000 -3496363504258669/4882812500000000
-3764771460640941/19531250000000000 -1197810865201799/1220703125000000
-1779822292609151/1953125000000000 -4021597544373709/9765625000000000
-2972389274864521/9765625000000000 -930227572367619/976562500000000
4574178251798743/4882812500000000 -1366748253261621/3906250000000000
-1964190651033549/9765625000000000 4783026937176327/4882812500000000
5535636779856129/9765625000000000 2011283127168591/2441406250000000
1006703485933293/1953125000000000 83684606664469/97656250000000
2309677898371499/9765625000000000 -4744281285042003/4882812500000000
971551514440219/976562500000000 -7904215055846353/78125000000000000
7244037368356509/39062500000000000 -599764526721643/610351562500000
6405800498810959/19531250000000000 4612723209585183/4882812500000000
-3856501858331009/4882812500000000 -1497435418210559/2441406250000000
2219615182640523/4882812500000000 4349156970166509/4882812500000000
8380080601704459/19531250000000000 -2205263503499343/2441406250000000
-8803482013928413/9765625000000000 8453670462246309/19531250000000000
-8835906266089613/9765625000000000 1663451452733301/3906250000000000
2430732713060551/2441406250000000 -7297330067981577/78125000000000000
-4725181701205901/4882812500000000 615328327144371/2441406250000000
2174489853262817/4882812500000000 -43718933871051/48828125000000
-4839882451516299/4882812500000000 -5168493881421677/39062500000000000
1212713387934991/1220703125000000 -8923894822910857/78125000000000000
-8936146838364501/19531250000000000 4341766678479569/4882812500000000
7211394700637789/19531250000000000 -4537796223348077/4882812500000000
-12192941403681/19073486328125 3754832040692753/4882812500000000
-6034828109078819/9765625000000000 7677778411395913/9765625000000000
6769256356604921/39062500000000000 2404468556982567/2441406250000000
-285346795455583/305175781250000 -6925457650036479/19531250000000000
4870461162110197/4882812500000000 173541045960631/2441406250000000
-6447260949771903/9765625000000000 183371647696303/244140625000000
3903701544728701/4882812500000000 -5866164729988071/9765625000000000
924875251751663/976562500000000 -6269930943911517/19531250000000000
166408296685337/305175781250000 -2046507835404813/2441406250000000
4950141966671739/19531250000000000 590423097990681/610351562500000
-6001145700601681/9765625000000000 3852067039940211/4882812500000000
1653082404305403/7812500000000000 -4772253579226873/4882812500000000
-8189641618862527/9765625000000000 -2659755712242187/4882812500000000
287002767118161/488281250000000 -3950291011660801/4882812500000000
1717018036525229/9765625000000000 2403373679628181/2441406250000000
4690202919186651/4882812500000000 -5431544144361549/19531250000000000
-4882143844397949/4882812500000000 -2585749057775079/156250000000000000
-2389306733389117/2441406250000000 2006700022705893/9765625000000000
-466318150210209/488281250000000 1447962771831219/4882812500000000
-972832601368019/1953125000000000 -4234009621018631/4882812500000000
-4881004741144909/4882812500000000 4251381202270829/156250000000000000
444181717556551/488281250000000 -8111343256460041/19531250000000000
2439953467394731/2441406250000000 -673690943385343/19531250000000000
-7974796049825317/9765625000000000 -563649355577699/976562500000000
-8008112151557147/9765625000000000 17465806831869/30517578125000
5916630877630483/19531250000000000 4653380529386469/4882812500000000
602730903095973/610351562500000 6153488772554169/39062500000000000
873601266455943/976562500000000 -4364574935235073/9765625000000000
-318705740665071/976562500000000 4615465760011059/4882812500000000
-97037516729061/97656250000000 2195117410251289/19531250000000000
4665883438561183/4882812500000000 -5756929248016477/19531250000000000
-5976315654218091/9765625000000000 7723411347440507/9765625000000000
2417443231023367/2441406250000000 -5459557838644249/39062500000000000
3262878065834397/4882812500000000 7265117930950063/9765625000000000
4880038640721289/4882812500000000 10531991991779/312500000000000
1806963927971893/4882812500000000 283509943010469/305175781250000
-2266411601414041/2441406250000000 -7261263495628973/19531250000000000
-3814842667328453/4882812500000000 6095517478831993/9765625000000000
-2757341139933051/39062500000000000 -4870632620756313/4882812500000000
187780259769463/610351562500000 -2322989811039573/2441406250000000
165025525714123/390625000000000 -8851358175718619/9765625000000000
-8044562102614431/9765625000000000 -5536465679276327/9765625000000000
-1195955177614879/1220703125000000 782577207062863/3906250000000000
3498877368578047/4882812500000000 -6811670887472063/9765625000000000
29996344379187/30517578125000 898594792783597/4882812500000000
-4844268020457353/4882812500000000 1224622809081147/9765625000000000
-4837075213794313/4882812500000000 -5334034338114919/39062500000000000
3225372165442243/4882812500000000 -7331802589962899/9765625000000000
5442366589352049/9765625000000000 -4054259412880777/4882812500000000
1196379082906603/1220703125000000 -3879569769741259/19531250000000000
8987053270485129/9765625000000000 1910517282968643/4882812500000000
8001817655939301/9765625000000000 2799033129570061/4882812500000000
-4023945614158409/19531250000000000 191122366105277/195312500000000
2589351642366863/39062500000000000 4872073102646751/4882812500000000
-4828912785666021/19531250000000000 -4731221617292219/4882812500000000
4736233884935807/19531250000000000 947414659942633/976562500000000
-1202110829147779/2441406250000000 4249891307779389/4882812500000000
-8460690028966237/39062500000000000 595862940751539/610351562500000
-8018340411839511/9765625000000000 -2787187143003067/4882812500000000
-4812234319665713/4882812500000000 -6617594791041121/39062500000000000
268748801382399/390625000000000 7087046827686931/9765625000000000
506575055068909/250000000000000000 4882802475837897/4882812500000000
-1756438579367817/1953125000000000 4270892127335237/9765625000000000
-5209939237781969/9765625000000000 -8259779947386301/9765625000000000
-7620397950797753/9765625000000000 -1526781064693429/2441406250000000
-6528833819143/12207031250000 825148484676027/976562500000000
7848051977596931/9765625000000000 2905835155233427/4882812500000000
-7182065856793201/9765625000000000 -3308525414339081/4882812500000000
-4629357921954269/4882812500000000 -6210833297515561/19531250000000000
8598910052019917/9765625000000000 -4628841924055717/9765625000000000
-8380056804259717/9765625000000000 -626773478793443/1220703125000000
405659819274563/1953125000000000 -298520823473249/305175781250000
-1650106591323129/2441406250000000 -3598673486056231/4882812500000000
6638619232122271/39062500000000000 -4811781831058169/4882812500000000
268910604184787/390625000000000 -1770802448551451/2441406250000000
-4651138151594693/4882812500000000 -5944774922483169/19531250000000000
2427108573887551/2441406250000000 263834129900969/2441406250000000
-3238006540120013/156250000000000000 4881763918773501/4882812500000000
-74125187249417/76293945312500 4623778898130241/19531250000000000
-6183421011636411/9765625000000000 3779309997654279/4882812500000000
-6731937417141171/9765625000000000 -3537246466261563/4882812500000000
-1037740534815061/1220703125000000 -2571258685660443/4882812500000000
-120096337030073/122070312500000 6996454605199251/39062500000000000
2879344044608603/4882812500000000 1577402207830747/1953125000000000
469116300642597/976562500000000 133829216180393/152587890625000
-1668665316368911/2441406250000000 -178213931539779/244140625000000
4854413602261529/4882812500000000 -8413725751035083/78125000000000000
2434087135948407/2441406250000000 3022445829172667/39062500000000000
2132174998859321/2441406250000000 4756964160938473/9765625000000000
-1211718831726489/1953125000000000 -7659038350968731/9765625000000000
-8606874635173129/9765625000000000 4614015675638567/9765625000000000
623244905892379/156250000000000000 -152586676763257/152587890625000
6939399929063127/9765625000000000 -3435555277722353/4882812500000000
-7978211109445517/9765625000000000 5631658648546193/9765625000000000
-1462566979018809/2441406250000000 1954830506571569/2441406250000000
284901789311897/4882812500000000 974898741010637/976562500000000
1138380668371241/1220703125000000 -881375228295899/2441406250000000
-5751460651496903/9765625000000000 3946141533666393/4882812500000000
-1251382437795593/2441406250000000 8385231275919177/9765625000000000
-4260574297772551/4882812500000000 4770477780397341/9765625000000000
-968468930630043/976562500000000 5018724429263031/39062500000000000
-652073542906167/976562500000000 3634812275235301/4882812500000000
-4382377670126663/4882812500000000 8613128459770191/19531250000000000
-3620347655402211/4882812500000000 -6552843890763753/9765625000000000
4680095657950083/4882812500000000 -5569290859839203/19531250000000000
-4717908576404491/4882812500000000 5033005582902041/19531250000000000
-4781067045102879/4882812500000000 -31730962167523/156250000000000
-205757344382723/305175781250000 -3606081004316743/4882812500000000
3798593415236029/9765625000000000 562285096817381/610351562500000
-285097948175017/305175781250000 348365489475261/976562500000000
1880140896440549/2441406250000000 622965127379797/976562500000000
454795330549347/976562500000000 -8641964612961339/9765625000000000
5905886895826981/9765625000000000 -777739876914667/976562500000000
1584661424193343/1953125000000000 -2854322857853643/4882812500000000
-304795481191501/305175781250000 -1559616567777517/31250000000000000
1339998931909339/2441406250000000 -4081601323020607/4882812500000000
1732668189078009/1953125000000000 2253550271491259/4882812500000000
-7944465962409629/9765625000000000 5679162985224129/9765625000000000
-6753905705107513/39062500000000000 2404637173755797/2441406250000000
-890256590564349/976562500000000 -8027889370513051/19531250000000000
2864976909141963/4882812500000000 3953955642168943/4882812500000000
-3593064852365897/9765625000000000 567537569679167/610351562500000
-1415106416965063/7812500000000000 -19208173728693/19531250000000
1713837358155963/2441406250000000 -3477485291027441/4882812500000000
-3848924713183913/4882812500000000 -1502301273247013/2441406250000000
2425451231696509/2441406250000000 -4458542906762621/39062500000000000
-5091956704197111/9765625000000000 8333031174981111/9765625000000000
-4501488714143323/4882812500000000 -756672427577117/1953125000000000
-4805102595223473/4882812500000000 -3470670158993253/19531250000000000
-3068149109371249/9765625000000000 927113222229569/976562500000000
8915650582511323/9765625000000000 -3984796899616153/9765625000000000
-592785385330491/610351562500000 -186082756590103/781250000000000
-6544335808500967/9765625000000000 7248386059406397/9765625000000000
-120691469993293/152587890625000 -5975226401975041/9765625000000000
1241454834431739/4882812500000000 944471234166977/976562500000000
1705970265200039/1953125000000000 1188724841925101/2441406250000000
-2429278120491907/2441406250000000 -7777533401952723/78125000000000000
8117117753858907/9765625000000000 5429533222166849/9765625000000000
2441283981845159/2441406250000000 6254984397955961/625000000000000000
-1711391307435677/2441406250000000 -3482300544394563/4882812500000000
-8129085886451773/625000000000000000 4882399469797747/4882812500000000
7891263619150003/19531250000000000 -2233263045185997/2441406250000000
465877632704767/488281250000000 -1169659381446471/3906250000000000
8099003688137767/9765625000000000 5456516370373671/9765625000000000
-5637545593295909/19531250000000000 -1168746333961513/1220703125000000
-4565156342934853/4882812500000000 54137461349829/152587890625000
-351742874017781/610351562500000 1596174564244389/1953125000000000
-382352248664191/1953125000000000 -4788334798997479/4882812500000000
928491033236601/976562500000000 6052395149210907/19531250000000000
1620077844256991/3906250000000000 8886132750333389/9765625000000000
-4238047869560243/9765625000000000 -439904483655091/488281250000000
-4719526897738627/4882812500000000 5008670516898247/19531250000000000
8412278985206571/19531250000000000 -881338880393847/976562500000000
-4669166079627883/4882812500000000 -5714187299707467/19531250000000000
601437577601287/610351562500000 -6651650916148333/39062500000000000
-340757048370509/390625000000000 -477444529571359/976562500000000
-899906095726097/3906250000000000 4751473140211197/4882812500000000
-8273610698719259/9765625000000000 -518794734424543/976562500000000
-5841374917077679/78125000000000000 4869144706432559/4882812500000000
-8170754838439291/19531250000000000 8870012569503791/9765625000000000
-8716277974524277/9765625000000000 4403853983892741/9765625000000000
-4865003239007249/4882812500000000 -6666480107143337/78125000000000000
4399350124093613/9765625000000000 4359276032963/4882812500000
6285726008562973/39062500000000000 2409590663820111/2441406250000000
5837043407429951/9765625000000000 978649866368869/1220703125000000
-6187512731193543/9765625000000000 -1511054172979153/1953125000000000
-6434839777849783/9765625000000000 -7345765356586551/9765625000000000
-291804573472149/305175781250000 5718015293081993/19531250000000000
-4878735445647903/4882812500000000 -6383848542364109/156250000000000000
-5579761817636633/19531250000000000 292457255415809/305175781250000
-6811246310306791/9765625000000000 874770999863653/1220703125000000
194031707626581/244140625000000 5927068916205191/9765625000000000
-778947359225073/1220703125000000 7518966443616253/9765625000000000
113860461411939/122070312500000 -7041738914163531/19531250000000000
-2639702946058417/4882812500000000 8215552633079959/9765625000000000
5256476975946527/9765625000000000 -1646048376469769/1953125000000000
-1564757640610383/1953125000000000 -1461073445159643/2441406250000000
6850961216084141/9765625000000000 6959293215286729/9765625000000000
-7019420952819707/9765625000000000 1697335432518803/2441406250000000
4942057231963671/39062500000000000 -2421788286000847/2441406250000000
7458968776547531/9765625000000000 -1575817574132433/2441406250000000
-4927046363455599/9765625000000000 -4215793097774841/4882812500000000
-2430059309626217/2441406250000000 -1880871784900029/19531250000000000
1482869912050419/4882812500000000 -930439782771391/976562500000000
8602166806430223/9765625000000000 4622786808298113/9765625000000000
7168942776158737/9765625000000000 1657816544298299/2441406250000000
6000140025008673/19531250000000000 -2323346341496157/2441406250000000
-2247562599393777/4882812500000000 -1083695075654429/1220703125000000
1714259882340841/2441406250000000 6953304288852407/9765625000000000
-116614750916257/195312500000000 -3916948152339821/4882812500000000
-532642082874521/15625000000000000 4879974599418709/4882812500000000
5729383448072929/9765625000000000 -7908324534664277/9765625000000000
155153285757907/39062500000000000 -4882773983780759/4882812500000000
1316602575110797/15625000000000000 973089439498007/976562500000000
-608743246531099/610351562500000 5667798444608577/78125000000000000
-3913777471066291/4882812500000000 5839247834141037/9765625000000000
64588685791879/156250000000000 -1778445782474033/1953125000000000
8689605102225507/9765625000000000 -557031681213037/1220703125000000
-4652486223083079/4882812500000000 -2963936473123807/9765625000000000
-1997086377717601/19531250000000000 2428609982333113/2441406250000000
1213285216249487/1953125000000000 956604560422777/1220703125000000
1627224889922629/2441406250000000 -1456044754291373/1953125000000000
6562625901627441/19531250000000000 4598924248110833/4882812500000000
411592892557177/976562500000000 -1771175437050397/1953125000000000
4706309807159293/4882812500000000 1040770763368767/3906250000000000
1367922217898887/2441406250000000 -4044380438740971/4882812500000000
-8735802307031393/9765625000000000 8729991911357077/19531250000000000
-487486341654339/488281250000000 8912133870629903/156250000000000000
-4939766618929307/19531250000000000 944812722597727/976562500000000
2969676795604701/19531250000000000 965208198126377/976562500000000
7666369535243427/9765625000000000 -604931481985493/976562500000000
7582319333060993/9765625000000000 153858427564341/244140625000000
7216752357344593/9765625000000000 6579203375286879/9765625000000000
-1180746366057831/2441406250000000 -8547563392294007/9765625000000000
5033031356444153/39062500000000000 121052815727101/122070312500000
-701648893580227/976562500000000 169809294972311/244140625000000
-283915132722343/305175781250000 -3581206750489209/9765625000000000
3425955544686789/78125000000000000 -4878115372190143/4882812500000000
-2822095767452331/4882812500000000 -318773985282201/390625000000000
-1784569481739837/1953125000000000 7937310819590029/19531250000000000
7986081048481063/9765625000000000 -1405123240318189/2441406250000000
1969390493395473/2441406250000000 2885803570628187/4882812500000000
-168171858651897/4882812500000000 2439957793493251/2441406250000000
151167430585507/152587890625000 5317609271280581/39062500000000000
-835865513493833/976562500000000 5049783755349737/9765625000000000
-28383339411993/30517578125000 -224239709631531/610351562500000
-3880871487768627/9765625000000000 4480688232181791/4882812500000000
-1582172436338803/1953125000000000 5725879075117497/9765625000000000
2651636877858949/19531250000000000 -2418801835460323/2441406250000000
8856385745510081/9765625000000000 -4114834524905083/9765625000000000
-6191215966942793/39062500000000000 -602636571800171/610351562500000
7359884532005757/9765625000000000 3209343052564161/4882812500000000
948436667773831/31250000000000000 4880563151618277/4882812500000000
4123963506820547/4882812500000000 -5228683545432301/9765625000000000
-1590471010210161/1953125000000000 -226724434616657/390625000000000
976524173147103/976562500000000 2768613400091177/312500000000000000
6934521990961119/9765625000000000 -137520669570071/195312500000000
-892294358474349/7812500000000000 -4850860387111547/4882812500000000
-4391416264528857/4882812500000000 -10673941518703/24414062500000
-5531252545660161/39062500000000000 -2416806512093787/2441406250000000
-51572716150867/152587890625000 -2297731434358141/2441406250000000
2434249924779167/2441406250000000 -5977389396862343/78125000000000000
4497223549674477/19531250000000000 1187902410282303/1220703125000000
774857898096201/976562500000000 1485912081358171/2441406250000000
5912977674816387/9765625000000000 -7772009177667509/9765625000000000
-176895837558593/195312500000000 1034924160166299/2441406250000000
-4421760564369973/4882812500000000 8284821225869671/19531250000000000
7288391387004953/19531250000000000 2265050625649499/2441406250000000
2379701237019907/2441406250000000 -4363385841770027/19531250000000000
-5889317913870069/9765625000000000 973744112225413/1220703125000000
4880925393353191/4882812500000000 -173746573277213/6250000000000000
-722540317710497/976562500000000 -3284850855400683/4882812500000000
5546882176923507/9765625000000000 -8037383265463539/9765625000000000
1249046429625161/7812500000000000 4820003860323299/4882812500000000
383515195623633/976562500000000 -1122629732990257/1220703125000000
1202037082334233/1220703125000000 -6805021925610961/39062500000000000
518647798333379/7812500000000000 609005099627731/610351562500000
-8408509398196329/9765625000000000 -4966326745298683/9765625000000000
7928496830388919/19531250000000000 -8924806224409201/9765625000000000
6803224146134339/19531250000000000 -4577020508611161/4882812500000000
41641278811219/97656250000000 8833315947609269/9765625000000000
6202637809326581/9765625000000000 -377142929958051/488281250000000
7489973057359157/19531250000000000 2254752030997997/2441406250000000
194548045350263/195312500000000 1381085269818211/15625000000000000
-7947099499637133/19531250000000000 -4460334461291603/4882812500000000
8698570728303333/19531250000000000 -4371817369864651/4882812500000000
7677677002621363/9765625000000000 60349571236293/97656250000000
7667705090465791/19531250000000000 8981592637279663/9765625000000000
-2397844106988649/4882812500000000 -1701397145818039/1953125000000000
-1038148113327119/1220703125000000 5137249780527219/9765625000000000
-4853661923903649/4882812500000000 -8524019162500247/78125000000000000
-2870540365789881/4882812500000000 -7899836939716451/9765625000000000
3175500243665673/9765625000000000 2308728408712037/2441406250000000
-19528109428541/610351562500000 -2440156332002811/2441406250000000
941295808808613/976562500000000 -5201404299824777/19531250000000000
-6238524329420607/78125000000000000 -4867219929342697/4882812500000000
-5706833870312613/19531250000000000 2334864067708067/2441406250000000
8334135698524703/312500000000000000 4881075745683251/4882812500000000
3425409712272421/312500000000000000 4882519155395949/4882812500000000
-2351827168996329/2441406250000000 1048425494948033/3906250000000000
-7003377489896871/39062500000000000 4803695859023559/4882812500000000
2118833348477373/4882812500000000 8798273274122921/9765625000000000
6879252178419679/9765625000000000 -6931328956724901/9765625000000000
-4577263782037787/4882812500000000 -212518902828423/610351562500000
-241177029608911/244140625000000 6067956839742299/39062500000000000
-2877232000796333/4882812500000000 7890093516239153/9765625000000000
-4138339163987073/4882812500000000 2591525974009719/4882812500000000
-241942529173427/244140625000000 2614981272659291/19531250000000000
-1010784893911129/7812500000000000 -4841772586218467/4882812500000000
6828942152264389/39062500000000000 4807618393190883/4882812500000000
-2427213550767749/2441406250000000 -4205865816472289/39062500000000000
-3366253469017211/9765625000000000 -2291775638328207/2441406250000000
5954892037235609/39062500000000000 -4825741793812099/4882812500000000
1564934824377647/2441406250000000 3747769188725029/4882812500000000
-4638561915373619/39062500000000000 4848264266736417/4882812500000000
2096790185474729/4882812500000000 -2204842898499409/2441406250000000
-3957958730388341/9765625000000000 8927597343583979/9765625000000000
-1714431994751241/2441406250000000 -1738156325798213/2441406250000000
4848376104494863/4882812500000000 -231553729236033/1953125000000000
502311469993989/610351562500000 277373068003273/488281250000000
934035241767981/1953125000000000 -4288265553198949/4882812500000000
4882664594210249/4882812500000000 -486462413160181/62500000000000000
289134718782607/1953125000000000 -4829012826150071/4882812500000000
1134627297048207/1220703125000000 900526548587759/2441406250000000
-2344644789337341/9765625000000000 -592498920266877/610351562500000
-2220056605015719/2441406250000000 -1625251260281549/3906250000000000
-5302735943964233/39062500000000000 4837612882659997/4882812500000000
-5038685422111497/19531250000000000 -4717529648684661/4882812500000000
4830210776989953/4882812500000000 -5718303300840833/39062500000000000
-4622869480216951/4882812500000000 -6287684062081877/19531250000000000
1629978919264613/1953125000000000 2690104538370633/4882812500000000
2170010107762167/2441406250000000 8949710555316401/19531250000000000
-1044453368190753/1953125000000000 -2062997829047873/2441406250000000
-1466719778691607/1953125000000000 -644870211054101/976562500000000
8515007744562871/19531250000000000 -8788691166387267/9765625000000000
4602795417102791/4882812500000000 3259528958885803/9765625000000000
4360752192172881/4882812500000000 8786988770782091/19531250000000000
3809068088241963/4882812500000000 3054972701889981/4882812500000000
1207835913165273/2441406250000000 -530424174859569/610351562500000
-4757327836287277/4882812500000000 8798871812199433/39062500000000000
-2073151868567837/9765625000000000 -4771516346259297/4882812500000000
-1268947664901019/7812500000000000 -4817972865096437/4882812500000000
-4600219660989919/4882812500000000 -818510381852003/2441406250000000
-2323169098138579/2441406250000000 6004530657391527/19531250000000000
-8183071348826921/9765625000000000 1065922603956459/1953125000000000
-6997597230464003/9765625000000000 -6811832693249851/9765625000000000
872169466540471/976562500000000 -4393116639024739/9765625000000000
