7500
-8989208152665541/156250000000000000 -4874725216293051/4882812500000000
-5363814861812801/9765625000000000 2040173426586897/2441406250000000
-2714105096771449/4882812500000000 1014750321317869/1220703125000000
968027676046127/976562500000000 2576566305375027/19531250000000000
-950108100819801/976562500000000 -4515259158136589/19531250000000000
-3914839836015307/4882812500000000 -5836398536256377/9765625000000000
4559599693930323/4882812500000000 -3493942495958829/9765625000000000
966363757953089/976562500000000 -563068787570877/3906250000000000
6832397076626637/19531250000000000 -4574303749956133/4882812500000000
-8599706446626999/625000000000000000 2441175129838519/2441406250000000
-3925296142391969/39062500000000000 -4858097229826269/4882812500000000
-819536521362823/1220703125000000 -452348319754061/610351562500000
-8517977488768383/9765625000000000 -2388068840164583/4882812500000000
-1192041970832959/3906250000000000 4649903393195503/4882812500000000
933966603897443/976562500000000 -2852730257324147/9765625000000000
-42909803297181/48828125000000 -145630977883321/305175781250000
-2252827832792061/2441406250000000 7526938217730713/19531250000000000
-7887288825444593/39062500000000000 -4782241859921089/4882812500000000
-3539521986168729/19531250000000000 480196255889147/488281250000000
4593174417644573/4882812500000000 -1656685449701207/4882812500000000
1130215876853093/2441406250000000 865616686461/976562500000
4879450868422989/4882812500000000 1159391978403193/31250000000000000
-3066698373374229/9765625000000000 1158951524596753/1220703125000000
4820726788374941/39062500000000000 2422743392283003/2441406250000000
-4882738840286387/4882812500000000 6865993091323063/1250000000000000000
4675475929203663/9765625000000000 2143410781850713/2441406250000000
-407688338948631/610351562500000 7267580582399027/9765625000000000
6479588448174997/9765625000000000 7306323643454493/9765625000000000
-37708660653271/38146972656250 -5904533049358061/39062500000000000
1540863107541197/1953125000000000 3000456370957889/4882812500000000
968884514254761/976562500000000 -611087441442833/4882812500000000
-1219193155030297/1220703125000000 -3884631356885753/78125000000000000
406899681532743/488281250000000 5398193337408909/9765625000000000
1048893673307259/2441406250000000 -8818423024223837/9765625000000000
-171413754102187/305175781250000 4039788742710757/4882812500000000
484100808341987/488281250000000 2550289854647041/19531250000000000
-5405759553013717/156250000000000000 4879889401408149/4882812500000000
131127831879197/244140625000000 -823748859612459/976562500000000
1601562655035401/1953125000000000 -1397371599435077/2441406250000000
6060923519393569/312500000000000000 -4881894043771569/4882812500000000
-482027099594629/488281250000000 6232022776827227/39062500000000000
-4609406966583279/4882812500000000 1288776244739429/3906250000000000
-146319368428581/152587890625000 2770325432840907/9765625000000000
1553283494866433/2441406250000000 -3767107570598207/4882812500000000
-1453853206013627/7812500000000000 -599689999187507/610351562500000
2347032336607463/4882812500000000 -171269598568223/195312500000000
609299689113249/610351562500000 -1146171340295203/19531250000000000
37609876509999/38146972656250 -326593044172557/1953125000000000
-6553144564273621/39062500000000000 4813612213312581/4882812500000000
233641063289989/244140625000000 5666179422567693/19531250000000000
-8748681314421979/9765625000000000 -4339125130635057/9765625000000000
-226843693331091/1220703125000000 4797762908991107/4882812500000000
6266307867979903/19531250000000000 -4624683180136459/4882812500000000
-4824984192965329/19531250000000000 189258884626359/195312500000000
105307910922717/25000000000000000 -4882769180448061/4882812500000000
-7440490150972967/9765625000000000 -6325072169856979/9765625000000000
4812542540931423/4882812500000000 -1320646825164403/7812500000000000
400061833800299/610351562500000 -7375280814960779/9765625000000000
3418499183930743/4882812500000000 871626397877163/1220703125000000
1251488586931029/2441406250000000 8384977800157077/9765625000000000
-1792641440243141/1953125000000000 7753282739253079/19531250000000000
3087836689624389/9765625000000000 -2316148422203801/2441406250000000
628293423912393/1953125000000000 2311636541194031/2441406250000000
-877248476200471/1220703125000000 3395411563598657/4882812500000000
337484695801819/1562500000000000 -4767556299340203/4882812500000000
1680146241120411/31250000000000000 2437875082079279/2441406250000000
4586757187694507/4882812500000000 267899272356233/781250000000000
-4121517513005819/4882812500000000 1047278476825917/1953125000000000
851758253031649/1220703125000000 -6995422493155313/9765625000000000
-1369779755741701/4882812500000000 937348629505937/976562500000000
-420424306719727/610351562500000 -1415877715543961/1953125000000000
-4866092755870441/4882812500000000 1291941106457961/15625000000000000
1428707064240253/3906250000000000 -4544499626452633/4882812500000000
-4881860120026677/4882812500000000 192869682940267/9765625000000000
-8789240832533051/19531250000000000 -1744187410085951/1953125000000000
5299717090064099/9765625000000000 410123244909099/488281250000000
231501085247073/244140625000000 -6202911473722291/19531250000000000
-282068593244879/305175781250000 372763138660417/976562500000000
8370769612935221/19531250000000000 -1102907986178011/1220703125000000
6104834945061387/9765625000000000 -476389505216477/610351562500000
-7408998643796587/9765625000000000 -6361931368448211/9765625000000000
4738442375004939/4882812500000000 -294641919212309/1220703125000000
3909332060451627/4882812500000000 -2925573576460057/4882812500000000
-5732674976755689/39062500000000000 2414972295277227/2441406250000000
8694289941417339/9765625000000000 -8894212512683581/19531250000000000
7367313693578367/19531250000000000 -565264401200503/610351562500000
4488024911828213/4882812500000000 120212869478051/305175781250000
292715274177883/305175781250000 -5524066017673209/19531250000000000
-243478389383651/244140625000000 -5750380220634521/78125000000000000
1618555132329447/1953125000000000 136643728658863/244140625000000
5462250424194489/9765625000000000 4047568774709459/4882812500000000
-4844317743676861/4882812500000000 -4895343148446463/39062500000000000
-1755290975451067/31250000000000000 -1218775949738449/1220703125000000
4487088838235671/4882812500000000 7702354619659739/19531250000000000
-8096702492067337/9765625000000000 2729965219356081/4882812500000000
-3745335731210499/4882812500000000 -6265562439453993/9765625000000000
7550779918030239/39062500000000000 37427509546321/38146972656250
655603865280959/976562500000000 1809450690532413/2441406250000000
-7892352251347751/9765625000000000 359460357152691/610351562500000
-8576366843221517/19531250000000000 8773762852006409/9765625000000000
7038176510014973/39062500000000000 -300181319072831/305175781250000
-7487483620318093/9765625000000000 -6269371633273407/9765625000000000
-4110887103049339/9765625000000000 1771643743720589/1953125000000000
6381983838472177/39062500000000000 4817204175750377/4882812500000000
2201135526891439/2441406250000000 4224626600863863/9765625000000000
-5448564549255619/78125000000000000 97418465662899/97656250000000
-1307979587783683/4882812500000000 1176091177059029/1220703125000000
7617277055992013/9765625000000000 6111016436967147/9765625000000000
4677484579805019/4882812500000000 175133695173257/610351562500000
6003880261286287/9765625000000000 7702003210124099/9765625000000000
4870253082005711/4882812500000000 5599836051774407/78125000000000000
-2954985131248269/9765625000000000 290869343713011/305175781250000
288840574398951/305175781250000 -3152183554847383/9765625000000000
829869792557043/976562500000000 -1029544450342151/1953125000000000
-5980500114857459/19531250000000000 -1859309939033/1953125000000
-5210181587908491/39062500000000000 -4839183999638749/4882812500000000
-2831857805959957/9765625000000000 4673007944767713/4882812500000000
-4777459445851627/4882812500000000 -2017661174131397/9765625000000000
369565624433869/488281250000000 1595617657353783/2441406250000000
736463242048741/3906250000000000 -191809873022813/195312500000000
1210948295887051/500000000000000000 4882798179707757/4882812500000000
-1697684520655063/1953125000000000 2414234524069157/4882812500000000
5286228284985677/9765625000000000 4105582241279621/4882812500000000
-392139208961223/488281250000000 2909388593791293/4882812500000000
-891615129379351/7812500000000000 -970181834688911/976562500000000
8791549701559667/9765625000000000 4251597992006199/9765625000000000
488273949658121/488281250000000 6835337500922051/1250000000000000000
242424897077189/244140625000000 -4622903821639199/39062500000000000
-4155128929744681/9765625000000000 8837552558136433/9765625000000000
2254988604532013/2441406250000000 7485413531800959/19531250000000000
-8908686404577031/9765625000000000 8000684517097113/19531250000000000
298557589971479/305175781250000 8091000316240103/39062500000000000
5546524243806731/19531250000000000 -4681785152157269/4882812500000000
-2394478732523817/2441406250000000 3811024656169601/19531250000000000
4342552162988079/4882812500000000 -8930037959053753/19531250000000000
960826325612171/1953125000000000 2125555088395887/2441406250000000
-7089379005009329/39062500000000000 -960344863699147/976562500000000
-8078839323838941/78125000000000000 1214158818188969/1220703125000000
-4057130825746507/4882812500000000 1086760129775377/1953125000000000
-8730606350656931/9765625000000000 -437537934246779/976562500000000
716651259344349/4882812500000000 1207483666624429/1220703125000000
6793482456505929/39062500000000000 -601050411576789/610351562500000
-4604551304779539/4882812500000000 1624796969411653/4882812500000000
600454392334099/610351562500000 7006042487632617/39062500000000000
-4758900991395877/4882812500000000 8744257138936723/39062500000000000
-787045415669429/976562500000000 -5781295962671223/9765625000000000
-1183808924989221/1220703125000000 4765544293799129/19531250000000000
-773173037978379/3906250000000000 -478620944025699/488281250000000
6653118875407757/9765625000000000 -3574333534741757/4882812500000000
-3329228495408897/4882812500000000 -357184763610007/488281250000000
1446671018393167/2441406250000000 3933246721008149/4882812500000000
8465593070159159/9765625000000000 4868384291641141/9765625000000000
-4753277665308761/4882812500000000 8937863177769127/39062500000000000
-8791200977153747/9765625000000000 2126159508357499/4882812500000000
1312573656541843/2441406250000000 8234187147439813/9765625000000000
6630046812312431/39062500000000000 -4811966505358909/4882812500000000
4816811663923891/9765625000000000 8495043086112733/9765625000000000
7471718741948181/9765625000000000 3144075805457197/4882812500000000
-7337875465346651/9765625000000000 32219177245737/48828125000000
6463960307447223/19531250000000000 -4607649507247749/4882812500000000
933622268579887/1220703125000000 6291406603914319/9765625000000000
-4193125452521301/4882812500000000 5003821279611927/9765625000000000
-241388172733651/244140625000000 584907752524379/3906250000000000
1011231768182461/1220703125000000 2735036176443271/4882812500000000
-3168888804352553/9765625000000000 -4618592193143763/4882812500000000
948855398298047/976562500000000 -4619426350832087/19531250000000000
-6489509779516869/9765625000000000 -7297512895650129/9765625000000000
8498582782340493/19531250000000000 -8792664801614549/9765625000000000
-290337843290083/488281250000000 785168812053117/976562500000000
-7059813423583383/9765625000000000 -168683257291619/244140625000000
-5834951928650649/19531250000000000 4659822036253343/4882812500000000
-240547327961401/244140625000000 -6677250281525529/39062500000000000
-2692272911462319/9765625000000000 2346794332313113/2441406250000000
201839156128073/610351562500000 4608097116335627/4882812500000000
4054648731947809/4882812500000000 -5441206326053177/9765625000000000
-3479464801270017/39062500000000000 -4863403243464657/4882812500000000
-855241919776313/4882812500000000 -4807329733730939/4882812500000000
4844301108514153/4882812500000000 4896396586583527/39062500000000000
5183006399451637/19531250000000000 2353873706340729/2441406250000000
6852990381468481/9765625000000000 -1391459010853363/1953125000000000
973566587717667/976562500000000 -1528713928245349/19531250000000000
8820138504607957/19531250000000000 -2178283739990443/2441406250000000
2893458924780267/4882812500000000 -1966580367081757/2441406250000000
4548770161806129/4882812500000000 7099913154644631/19531250000000000
-4872069126518979/4882812500000000 -2589830407752267/39062500000000000
1340862240681979/19531250000000000 -1217823069004069/1220703125000000
4008223130329477/19531250000000000 -4778885028827277/4882812500000000
-683373627662549/2441406250000000 -2343814191132563/2441406250000000
-138914312207069/152587890625000 8081127947934097/19531250000000000
91009157331941/195312500000000 -8640646089555457/9765625000000000
4524859137396279/9765625000000000 4327039444797863/4882812500000000
-394249735988031/488281250000000 5761448594752203/9765625000000000
-937198739672903/976562500000000 343085354635357/1220703125000000
-4749540844440179/4882812500000000 -113301353793797/488281250000000
-1610698627998479/1953125000000000 2761733146265241/4882812500000000
5874236200971801/19531250000000000 4656736220369989/4882812500000000
-4891108644684039/39062500000000000 4844384575329037/4882812500000000
-482071039327319/488281250000000 -776279082768623/4882812500000000
-8874343679679153/39062500000000000 4755136910661949/4882812500000000
4717795539435939/4882812500000000 -5034700639735559/19531250000000000
-195178044828747/195312500000000 -5796742427405469/156250000000000000
4877731874600537/4882812500000000 -3562998096199149/78125000000000000
4609581290776127/4882812500000000 -1288377145747737/3906250000000000
7948110810981633/9765625000000000 1134812163787151/1953125000000000
1475891459166519/31250000000000000 -48773638209401/48828125000000
1348206315294603/3906250000000000 1145692032694333/1220703125000000
8585336506630459/9765625000000000 465396913489371/976562500000000
-8458456414263731/9765625000000000 -2440386584571477/4882812500000000
-8173827198836407/19531250000000000 -69291444294457/76293945312500
-4647238816611201/4882812500000000 -599336872423297/1953125000000000
4687884074907877/4882812500000000 -21853919727537/78125000000000
-4803148140646743/19531250000000000 2366430244394701/2441406250000000
-2330829325488983/9765625000000000 -4741694483411641/4882812500000000
7227775656999813/19531250000000000 567020882564513/610351562500000
-7201761910376583/19531250000000000 -4538752251092453/4882812500000000
-7026947206612311/9765625000000000 6781551783781381/9765625000000000
415252566601093/2441406250000000 -2405832451246401/2441406250000000
5662210455069297/9765625000000000 7956557321048403/9765625000000000
-8735986833283699/9765625000000000 -8729253276041167/19531250000000000
8298318679021793/78125000000000000 -4855189528717811/4882812500000000
7652170864100281/156250000000000000 975390682565409/976562500000000
1037726935087843/1220703125000000 -1285673251768049/2441406250000000
4713701818083819/4882812500000000 127392035871539/488281250000000
-3774245874306519/9765625000000000 -9006802968917729/9765625000000000
-6978287099871483/19531250000000000 -2280259153700611/2441406250000000
-4882782948804487/4882812500000000 -8697748650672811/2500000000000000000
-6840206814432369/9765625000000000 -6969863870723587/9765625000000000
-4675300149997943/9765625000000000 -4286869491483681/4882812500000000
2110301179533203/2441406250000000 -1227637328041077/2441406250000000
-926491752341231/1220703125000000 3179255641758783/4882812500000000
1715703818353653/1953125000000000 -1166630881877179/2441406250000000
-615337018253263/4882812500000000 -484388462539349/488281250000000
4243753308603949/4882812500000000 -2415039495716227/4882812500000000
4221231948168159/4882812500000000 2454192076818907/4882812500000000
-2999763853033189/39062500000000000 -973678695423969/976562500000000
4623692092588161/9765625000000000 4300840123556173/4882812500000000
-1909191792111877/2441406250000000 1217328531753811/1953125000000000
742724090195551/976562500000000 634062490807839/976562500000000
1155292385445567/2441406250000000 4301517863113231/4882812500000000
216967184445749/244140625000000 8954957741613287/19531250000000000
-2434803388563031/2441406250000000 287096077380857/3906250000000000
193331785203807/610351562500000 4631384074255819/4882812500000000
314900368282511/610351562500000 -1673103675243623/1953125000000000
1339940142700787/2441406250000000 326534281849337/390625000000000
-7676413309670197/19531250000000000 1122466601085839/1220703125000000
-226112424615587/244140625000000 -1841501149589771/4882812500000000
1164047377432213/2441406250000000 -2146033126639067/2441406250000000
-2415059337492419/2441406250000000 5723280154423103/39062500000000000
-18350608954914/19073486328125 -5326082965981723/19531250000000000
8837056750242297/9765625000000000 831236660250787/1953125000000000
-1444789566264941/2441406250000000 -7872023970238939/9765625000000000
-1205765796493353/1220703125000000 6092195212968153/39062500000000000
6144683535517273/39062500000000000 4822022673529917/4882812500000000
-8974734331131183/9765625000000000 -1539951964250331/3906250000000000
-4708428634104407/4882812500000000 2586548053063741/9765625000000000
106987354499097/488281250000000 -4764160839842071/4882812500000000
-1985749790126497/2441406250000000 1136242860955811/1953125000000000
-7188636393872659/156250000000000000 -609705264153847/610351562500000
-4882729864510773/4882812500000000 11635671011887/2000000000000000
8162874294222491/9765625000000000 1072099153946997/1953125000000000
-1522262833752257/1953125000000000 6118441653316529/9765625000000000
4539712681005929/4882812500000000 -287682789044109/781250000000000
8476545420717247/9765625000000000 2424644786929751/4882812500000000
4740000693189143/4882812500000000 -937827732999257/3906250000000000
2313867055798733/2441406250000000 6230165201679277/19531250000000000
-121426738905529/122070312500000 -4005861594700139/39062500000000000
5745064762065697/39062500000000000 -4829714563786467/4882812500000000
905388171238943/976562500000000 -3659871251654247/9765625000000000
-4527337607158043/4882812500000000 -7315815307639997/19531250000000000
1815725628708527/2441406250000000 6528221710438563/9765625000000000
3141788682570801/4882812500000000 -3737783003897669/4882812500000000
4806765278126923/4882812500000000 6867269483104479/39062500000000000
974596272653449/976562500000000 991021677099469/15625000000000000
562952855392111/610351562500000 377318920645751/976562500000000
187141141890447/244140625000000 6271566029288723/9765625000000000
-4823330535681623/4882812500000000 3039316906720923/19531250000000000
6689552731125113/9765625000000000 -711458473124901/976562500000000
-3198988891393857/4882812500000000 7377893461658267/9765625000000000
-3806522406257447/19531250000000000 -4789181256574291/4882812500000000
301309983297481/976562500000000 4644584508789569/4882812500000000
5796858681805481/9765625000000000 -61398427590879/76293945312500
3273814790748977/4882812500000000 -3622705429099843/4882812500000000
1629882044444879/2441406250000000 3635353627219913/4882812500000000
-4431659363408179/9765625000000000 348086947591757/390625000000000
8642016525191667/19531250000000000 -4378821737499813/4882812500000000
13713013696747/61035156250000 -4757978430427607/4882812500000000
4882753097145021/4882812500000000 6165841056137377/1250000000000000000
507431112893271/2441406250000000 4776181798552881/4882812500000000
-4941644144285573/9765625000000000 -421151946427513/488281250000000
-5821670041892119/9765625000000000 -392031853182751/488281250000000
919672972376059/976562500000000 -1642223647126317/4882812500000000
8435328748959183/19531250000000000 -2201969840632341/2441406250000000
7124668289365541/19531250000000000 4546350379212217/4882812500000000
7960148597722403/9765625000000000 707145073769377/1220703125000000
1284858859962863/1953125000000000 735498976137957/976562500000000
-4863521380423551/4882812500000000 -6937761111030521/78125000000000000
4687775604784031/4882812500000000 5464968858975077/19531250000000000
-6960519437612731/19531250000000000 -4562215030286243/4882812500000000
-4879606886347561/4882812500000000 -5660884554774957/156250000000000000
8953368109669673/9765625000000000 3899311623014387/9765625000000000
621741156701581/1220703125000000 2101003620604349/2441406250000000
-4123780432682989/4882812500000000 130731526928063/244140625000000
3123650120814493/9765625000000000 185051605303343/195312500000000
1483772279293727/2441406250000000 60587007270041/76293945312500
-609234466379441/976562500000000 -7632219083475053/9765625000000000
2402057393385997/2441406250000000 -6984962250663583/39062500000000000
-263693305531163/305175781250000 -61446689843599/122070312500000
165239365904479/244140625000000 -56163646155673/76293945312500
-5062385293917651/19531250000000000 -4715943580679443/4882812500000000
-598036528680373/1220703125000000 -8513399996706163/9765625000000000
6975158711671291/19531250000000000 2280408706205069/2441406250000000
-1026770517945101/1953125000000000 1038410663794027/1220703125000000
4073547031785273/4882812500000000 5384448900301549/9765625000000000
-2095560716031737/2441406250000000 5010532527328593/9765625000000000
811924198466861/2441406250000000 -575610739426123/610351562500000
-4554634559668593/19531250000000000 949638129223933/976562500000000
-4193439022422177/4882812500000000 -5002770062828467/9765625000000000
8652070438448621/9765625000000000 -2264349176294841/4882812500000000
3661218914824821/4882812500000000 -6461372599652557/9765625000000000
-1129554358782597/1220703125000000 -925684762627109/2441406250000000
3614132858535629/4882812500000000 410409505688551/610351562500000
-1769368451449143/3906250000000000 8706364175675049/9765625000000000
1173729602634871/1220703125000000 214638615189489/781250000000000
-8402406944147669/9765625000000000 311040273125699/610351562500000
70386200835179/122070312500000 -7978749345941381/9765625000000000
-8027458460055031/9765625000000000 -5561235682176751/9765625000000000
602570436154693/610351562500000 6217526486370391/39062500000000000
1897062255840253/4882812500000000 -4499223567197183/4882812500000000
814675745166877/976562500000000 2692479092969171/4882812500000000
563321541823007/1220703125000000 -8663615725191567/9765625000000000
3018154360123127/4882812500000000 -959576800229729/1220703125000000
-8625103015403669/9765625000000000 -4579850392130679/9765625000000000
-5985125559864087/9765625000000000 6028583023991/7629394531250
-8986308246677837/19531250000000000 2167645578510061/2441406250000000
-3997799127108577/4882812500000000 2803472855129179/4882812500000000
-4845046189469243/4882812500000000 4848985590019057/39062500000000000
