100
-601194051151757/610351562500000 6741221411842903/39062500000000000
-1485992422508279/3906250000000000 1128926117158573/1220703125000000
2390884619166761/2441406250000000 -7905606563379173/39062500000000000
1371035468562829/1953125000000000 1738785050674619/2441406250000000
1098482777472189/1953125000000000 -4037351276844437/4882812500000000
6569345232406369/19531250000000000 1149581156368687/1220703125000000
582502324903431/610351562500000 5832439715948041/19531250000000000
142887304513187/305175781250000 -8629058296627489/9765625000000000
2081005484627631/2441406250000000 -5106671166995237/9765625000000000
600757581022203/610351562500000 55190082121461/312500000000000
-121755965336771/122070312500000 35019103074447/488281250000000
-2681307013287311/4882812500000000 -8161482858072429/9765625000000000
920867154094599/1220703125000000 -6410590257476037/9765625000000000
-4848449100523909/4882812500000000 -462618100664571/3906250000000000
