100
290978351981663/305175781250000 -1177589992276313/3906250000000000
4877502710203679/4882812500000000 -58278793367167/1250000000000000
-747479998004351/1220703125000000 -772068296240453/976562500000000
-4710548403056767/9765625000000000 -8554423731794231/9765625000000000
622769478806813/1220703125000000 -8399140129899797/9765625000000000
-2271253419309149/9765625000000000 949783341325281/976562500000000
-3323041430270493/4882812500000000 715520888943491/976562500000000
4645076268546597/4882812500000000 -6020132051098513/19531250000000000
-911009234929267/976562500000000 703523959165121/1953125000000000
-8877055383406737/19531250000000000 67958379044719/76293945312500
-30879882167227/38146972656250 -5733625091498371/9765625000000000
-1218563826046943/1220703125000000 924645743556429/15625000000000000
5232928020532051/9765625000000000 -2061308685831581/2441406250000000
-585071018640801/976562500000000 7818991108530981/9765625000000000
-5123320294393517/78125000000000000 609037727886641/610351562500000
-2588919674287919/9765625000000000 4708102764402821/4882812500000000
-4903235079930329/9765625000000000 -844545542830969/976562500000000
7206137851197123/9765625000000000 -6590827634688159/9765625000000000
-6827032614727669/9765625000000000 1745692149944931/2441406250000000
-992760746635189/1953125000000000 1681999811404669/1953125000000000
-6692008403627917/9765625000000000 -7112274964200859/9765625000000000
5390168817867667/9765625000000000 -4071655429782587/4882812500000000
1462854557864417/2441406250000000 -7818461250219881/9765625000000000
1523294868864691/1953125000000000 3056008434334221/4882812500000000
-6932047735221313/19531250000000000 -912984721612461/976562500000000
-1176386811039291/1220703125000000 5214875711901359/19531250000000000
-182252746697791/195312500000000 7022043133847041/19531250000000000
-3491320006342519/19531250000000000 -37532558862423/38146972656250
1096224712695769/1220703125000000 -1718514703538147/3906250000000000
-4880485257265941/4882812500000000 -4823575571755599/156250000000000000
7952021287426841/9765625000000000 5668579106348907/9765625000000000
1849506764273667/2441406250000000 3187343223717843/4882812500000000
4879508102627211/4882812500000000 -1149483233960017/31250000000000000
6162907022685541/9765625000000000 1515071069888911/1953125000000000
2376523815953917/2441406250000000 -4472844498028669/19531250000000000
5738126855866501/9765625000000000 -1975495694544293/2441406250000000
8624202595742179/9765625000000000 -1145386431194153/2441406250000000
-965543970262567/976562500000000 -5851380404089161/39062500000000000
1871274029556041/4882812500000000 -4510010134851733/4882812500000000
26919963993697/1250000000000000 4881680049206681/4882812500000000
-1089152480846443/2441406250000000 1092498438328987/1220703125000000
2018069816345027/2441406250000000 274798740455353/488281250000000
-8858336111585869/39062500000000000 -4755603253636989/4882812500000000
-91958133031287/305175781250000 2327930710047159/2441406250000000
-2311870722378483/4882812500000000 -4300826859240609/4882812500000000
-7046040642147993/9765625000000000 3380855768508311/4882812500000000
4997484898506213/9765625000000000 8390028386711653/9765625000000000
-2283566452230043/2441406250000000 -690872485271107/1953125000000000
-70019637049013/76293945312500 1551297915691821/3906250000000000
-4728818168527109/19531250000000000 -2368768157224301/2441406250000000
-8585904991677499/9765625000000000 4652920278117003/9765625000000000
-4294794854569979/4882812500000000 -4646114534668933/9765625000000000
-8420186610576509/9765625000000000 -4946502712391157/9765625000000000
6612654139783147/9765625000000000 898264271284433/1220703125000000
-1185397177950171/4882812500000000 -4736738481346001/4882812500000000
1165339281393251/1953125000000000 -3918451244486511/4882812500000000
-1407876322535603/4882812500000000 -2337720159182867/2441406250000000
4240377148466653/4882812500000000 4841925050604589/9765625000000000
3655456219907671/9765625000000000 -4527832579307767/4882812500000000
-7995829275004903/9765625000000000 1121323251263427/1953125000000000
-8403086077189181/9765625000000000 77742149454151/152587890625000
