1000
181449511932609/488281250000000 -2266575907183457/2441406250000000
6447670829242443/9765625000000000 -7334505608312061/9765625000000000
4843957595986397/4882812500000000 2459049307165461/19531250000000000
-3009515873202037/19531250000000000 2412249147487429/2441406250000000
5640204330016481/78125000000000000 304379444633243/305175781250000
-7573111525124613/9765625000000000 770708009201703/1220703125000000
-8066685530542587/9765625000000000 5504181700485537/9765625000000000
1469160188862541/3906250000000000 -2262150991897129/2441406250000000
-646328331958279/1220703125000000 -2071111592061417/2441406250000000
4263638247139459/4882812500000000 951903088150117/1953125000000000
-6172391735611667/9765625000000000 3783814606411689/4882812500000000
-6381860983389103/19531250000000000 4614796697520893/4882812500000000
-400226833359613/610351562500000 -7372988742464807/9765625000000000
4521686560507297/4882812500000000 7371522023228513/19531250000000000
-2305029340833279/2441406250000000 -6436417465325939/19531250000000000
5866162625944309/9765625000000000 1561480934069951/1953125000000000
-4820785551983509/4882812500000000 3103248805863443/19531250000000000
-4295815723384317/4882812500000000 -4642337851074749/9765625000000000
5038319642077293/9765625000000000 -4182785161375227/4882812500000000
-675416167529833/3906250000000000 4809268730654919/4882812500000000
8192838597325091/39062500000000000 4774208543649179/4882812500000000
-188437995234517/244140625000000 3104562238215673/4882812500000000
-7798589360893641/9765625000000000 -22960456231659/38146972656250
-24772525957609/61035156250000 1785018473374687/1953125000000000
-8819363374009743/156250000000000000 2437514088985583/2441406250000000
-1795698896234417/4882812500000000 -2270315142453727/2441406250000000
-2384031336198093/2441406250000000 -8418783806734627/39062500000000000
-901189873988237/976562500000000 7524124598312169/19531250000000000
-497966415853309/610351562500000 -1411713730348477/2441406250000000
5283028263170831/9765625000000000 2053305932075807/2441406250000000
-1511845580995217/2441406250000000 -306715760712041/390625000000000
8427929903341543/156250000000000000 2437852162938883/2441406250000000
-61772725052931/97656250000000 -1890911421047647/2441406250000000
-4334167380998099/4882812500000000 8994977286151047/19531250000000000
3639501130833139/9765625000000000 -4531044668707463/4882812500000000
4733504432413897/4882812500000000 2396492185235947/9765625000000000
-1208056890005099/3906250000000000 -4643440873461189/4882812500000000
2357956506507257/2441406250000000 -5062840884462581/19531250000000000
8288437147602287/9765625000000000 5164227075843147/9765625000000000
-895824313601547/976562500000000 3888098707164817/9765625000000000
1047398244691973/1220703125000000 -5015642962737691/9765625000000000
4866448987713359/39062500000000000 1211193150634743/1220703125000000
5277564396207901/9765625000000000 1027091963419231/1220703125000000
1305023507589687/1953125000000000 -1816422871273763/2441406250000000
-3730871322061491/9765625000000000 1128107034613489/1220703125000000
8445430786426713/9765625000000000 -4903277523483743/9765625000000000
-4822705025729157/4882812500000000 9547366660523/61035156250000
7632549944274117/9765625000000000 -3045965076489969/4882812500000000
-4881495564648421/4882812500000000 -1451486276802949/62500000000000000
-881130326056967/1220703125000000 6758581947775773/9765625000000000
-6519017586215019/9765625000000000 3635582530738517/4882812500000000
-4793416370041899/4882812500000000 7440504987466793/39062500000000000
-4238748771599023/4882812500000000 2423812443532713/4882812500000000
1801327672253213/2441406250000000 6591731905608883/9765625000000000
3896352838544433/4882812500000000 -5885674971563751/9765625000000000
3923526773255137/19531250000000000 2391637985454641/2441406250000000
108881726815597/781250000000000 1208789760755427/1220703125000000
-2978419019306041/9765625000000000 1162543357968727/1220703125000000
-4823250858071139/4882812500000000 -190083710222673/1220703125000000
8245505787907039/9765625000000000 2616250463077671/4882812500000000
-4705064481800661/4882812500000000 5221840491250769/19531250000000000
-2996376953316403/9765625000000000 4647288370497879/4882812500000000
-2412260628304241/9765625000000000 -4731501619511459/4882812500000000
-8159047389364243/9765625000000000 5366318788399877/9765625000000000
-971248923423029/976562500000000 8138735098127001/78125000000000000
4738672541412153/4882812500000000 1177641904579967/4882812500000000
1365964988185269/2441406250000000 8094051275934523/9765625000000000
585156857521743/610351562500000 -347105067329591/1220703125000000
7030860630110257/9765625000000000 -1694373601817767/2441406250000000
-1461527100152573/1953125000000000 6478108908363247/9765625000000000
-7737027347011601/9765625000000000 5958677661379211/9765625000000000
8002139647890591/9765625000000000 699700747376629/1220703125000000
2470683565847857/4882812500000000 -1052900180086103/1220703125000000
-778714384719721/3906250000000000 -956961107148907/976562500000000
4107026429978297/9765625000000000 4430004671106023/4882812500000000
-445807258146973/4882812500000000 2431209256663221/2441406250000000
-4219631286173031/4882812500000000 982777266233279/1953125000000000
-2433143887277213/2441406250000000 3210993171001211/39062500000000000
4859404050558147/4882812500000000 -382036801222351/3906250000000000
8672119103430329/9765625000000000 -224509364484779/488281250000000
-4836923688510711/4882812500000000 -534282107762669/3906250000000000
-366919847757519/610351562500000 390199009874943/488281250000000
-952814464870513/976562500000000 2140535258755811/9765625000000000
-1573293814021371/4882812500000000 -2311201229064571/2441406250000000
2345666539970221/2441406250000000 -5415905232867761/19531250000000000
-3579787161316063/9765625000000000 -4542921843932099/4882812500000000
-5087045436304461/9765625000000000 -2084007563110061/2441406250000000
-7652595977995353/9765625000000000 -758341183503037/1220703125000000
-1712551227296771/3906250000000000 -877708570525559/976562500000000
2668980935257333/4882812500000000 8177627694481853/9765625000000000
1197380932486403/1953125000000000 -7715206037661911/9765625000000000
2440931633431351/2441406250000000 6161625988125921/312500000000000000
1567591380166079/1953125000000000 5825277955715949/9765625000000000
-4860643954198473/4882812500000000 7436098085120967/78125000000000000
5654614183793647/19531250000000000 -4673696776876281/4882812500000000
5555424459154331/9765625000000000 -2007870307055071/2441406250000000
-195194517442563/195312500000000 5430168564011823/156250000000000000
1613204801191647/1953125000000000 172035971143013/305175781250000
-2634466131868713/19531250000000000 -967637993728203/976562500000000
-4460595648293729/4882812500000000 -1986188403092541/4882812500000000
-2108371966168763/2441406250000000 307736913796989/610351562500000
-4352140470386253/39062500000000000 -970482412120393/976562500000000
4729278441795111/9765625000000000 -2136020790228249/2441406250000000
-7948116421680551/9765625000000000 -709256619946601/1220703125000000
-4855281670264799/4882812500000000 -41422530105007/390625000000000
-3305868167798553/9765625000000000 -1148631436330871/1220703125000000
-4827567524492003/4882812500000000 -732427270537087/4882812500000000
-1344391088653273/1953125000000000 1770994541552971/2441406250000000
4794488142662013/4882812500000000 7396177867107783/39062500000000000
-1265833243363549/2441406250000000 -4175227264489817/4882812500000000
572633469647417/976562500000000 -1582106476626413/1953125000000000
6812735737641873/9765625000000000 -6996718045604113/9765625000000000
3342818146301263/4882812500000000 7118265168119333/9765625000000000
-566588625372327/610351562500000 3631202007309893/9765625000000000
-159002231254669/305175781250000 -2083851018361297/2441406250000000
-1182119340619247/3906250000000000 4653859776947571/4882812500000000
71170757568543/76293945312500 -1759114667177343/4882812500000000
4738136023934699/4882812500000000 -4719194725965067/19531250000000000
4880802142943369/4882812500000000 8966478022938839/312500000000000000
5154876066060297/9765625000000000 8294256107945047/9765625000000000
1213766803520001/1220703125000000 831661865014561/7812500000000000
-1865686473817437/2441406250000000 1574699482108799/2441406250000000
4866731134328691/4882812500000000 -6335393431814397/78125000000000000
-1148387228969949/1220703125000000 1655646782250309/4882812500000000
-2415374074964157/2441406250000000 568917693657941/3906250000000000
-4881053411035879/4882812500000000 -8387543378551331/312500000000000000
2438579188299389/2441406250000000 7517213422679593/156250000000000000
-4804741157063749/4882812500000000 -6957334311468219/39062500000000000
4674319587878977/4882812500000000 -352898205978647/1220703125000000
1658000715549743/3906250000000000 2210576732026811/2441406250000000
-8361882094803167/78125000000000000 -970952701669909/976562500000000
-1534659786978801/9765625000000000 4822142961870147/4882812500000000
4877915454498827/4882812500000000 -3498067266783621/78125000000000000
-8890381498199759/19531250000000000 -8695269452106809/9765625000000000
3487837294427607/4882812500000000 6834280918357441/9765625000000000
582622585446707/4882812500000000 -969585660642393/976562500000000
8863320710185011/39062500000000000 -1188864533552527/1220703125000000
7348130081271491/39062500000000000 -959128475022609/976562500000000
5287010616146379/9765625000000000 4105330388208131/4882812500000000
244095725862267/244140625000000 -599299651947893/31250000000000000
6353372857175529/9765625000000000 -7416339054973839/9765625000000000
-1669029561650253/2441406250000000 -3563596385606331/4882812500000000
-8099720128258849/9765625000000000 5455452821215067/9765625000000000
-4968088218955043/19531250000000000 4722207018513563/4882812500000000
2946639464999549/9765625000000000 581904025537919/610351562500000
-2682108513425551/9765625000000000 1173760819724061/1220703125000000
-5487488133037033/9765625000000000 -8078050855893563/9765625000000000
8181711495574483/19531250000000000 4433743646497311/4882812500000000
-2355612539692343/2441406250000000 -320762388842291/1220703125000000
-2255216949883803/4882812500000000 8661605952503969/9765625000000000
8257370576419353/9765625000000000 -325859816990883/610351562500000
3139682586907679/4882812500000000 7479104535604501/9765625000000000
-4112123389047507/4882812500000000 5265851932367523/9765625000000000
-929160325332019/976562500000000 6011169810782149/19531250000000000
1534625254251783/1953125000000000 -3020371039538903/4882812500000000
-969313380245429/4882812500000000 957126731024339/976562500000000
8639049673446899/156250000000000000 -243767173477249/244140625000000
6965743977739913/39062500000000000 960910153541481/976562500000000
-363991889673223/1953125000000000 -4797269516269851/4882812500000000
-301762121611721/488281250000000 7677452730221279/9765625000000000
258205598067029/390625000000000 7327932849371979/9765625000000000
-7348844033134027/9765625000000000 -3215661791035221/4882812500000000
-6625727575356717/39062500000000000 962411892183889/976562500000000
3641933469072099/4882812500000000 -52038578961711/78125000000000
921853799220877/976562500000000 -64454600849989/195312500000000
8118262899140977/9765625000000000 5427820846440691/9765625000000000
5788634832195231/9765625000000000 -7865058068451949/9765625000000000
-8302081180351117/9765625000000000 -5142264065125867/9765625000000000
377031650841177/488281250000000 -1551335822489277/2441406250000000
-1347130587650391/1953125000000000 1767738865331267/2441406250000000
-4767663523360779/4882812500000000 8433238763545443/39062500000000000
8375704083830949/9765625000000000 -5021455241334187/9765625000000000
-652367048260147/1220703125000000 4127049025595133/4882812500000000
203145352044477/244140625000000 -5416509683272597/9765625000000000
7417215455089707/9765625000000000 -397021855375881/610351562500000
-608677379148513/1220703125000000 8464997927929483/9765625000000000
-7021949790909871/19531250000000000 -2278163829217927/2441406250000000
-666667230404713/976562500000000 713602915009993/976562500000000
-4882550102769641/4882812500000000 -6479384907627589/625000000000000000
-1576535125618691/2441406250000000 3728271167836117/4882812500000000
-3310815885048577/156250000000000000 610214528343959/610351562500000
-355013267688561/610351562500000 -7943715759044257/9765625000000000
-6932111918796951/9765625000000000 6878463199428943/9765625000000000
-1266723115156497/3906250000000000 -4618949016691361/4882812500000000
-4023893792505937/4882812500000000 5531776082521213/9765625000000000
-931671883310253/976562500000000 292680402923353/976562500000000
-1195387471885309/1953125000000000 1930732559194117/2441406250000000
6724692214781043/39062500000000000 -2404956974721091/2441406250000000
3331566702878179/4882812500000000 7139333642415003/9765625000000000
-495187643182211/976562500000000 4208513735411521/4882812500000000
-8937270665209739/9765625000000000 984016790297759/2441406250000000
1087585500799761/1220703125000000 -4434583346993663/9765625000000000
1269301773519823/2441406250000000 4171013059331507/4882812500000000
2652950090370731/4882812500000000 -4099233309798087/4882812500000000
-7468304475787589/9765625000000000 -3146103141092011/4882812500000000
-4760232984665661/39062500000000000 15145066187141/15258789062500
-328862102386157/390625000000000 2635028707124127/4882812500000000
6272149922511071/312500000000000000 -4881828904315787/4882812500000000
4868273833200609/4882812500000000 -1506082574790663/19531250000000000
-1478260150927383/1953125000000000 -3191242109082637/4882812500000000
1422742269681783/15625000000000000 -4862528412453751/4882812500000000
-208314293635823/305175781250000 7136603563968039/9765625000000000
2418661118885997/2441406250000000 -2659839027047471/19531250000000000
7861066940788911/39062500000000000 -2391458214930697/2441406250000000
-4667516764819189/4882812500000000 1147141186857293/3906250000000000
-4827079941062701/4882812500000000 -2942535376837751/19531250000000000
-3861593989792469/4882812500000000 2988302154761953/4882812500000000
2523716975653343/9765625000000000 -4716945098986847/4882812500000000
2296049998775281/2441406250000000 -1327729013954851/3906250000000000
760929167265061/9765625000000000 2433983597456933/2441406250000000
-7070987260719923/9765625000000000 -6735619555717317/9765625000000000
-4846826965806123/4882812500000000 -4733717515464487/39062500000000000
8859687226172903/9765625000000000 2053860626662243/4882812500000000
-4454015663419119/4882812500000000 8003601569466979/19531250000000000
1915397262587237/2441406250000000 -3027684134127853/4882812500000000
8141138219438399/9765625000000000 2696724871609281/4882812500000000
-630977814318001/2441406250000000 2358459555595037/2441406250000000
-5523055802397003/9765625000000000 -8053774658148427/9765625000000000
-4400983586998963/4882812500000000 -1691995532310317/3906250000000000
-7537138551763819/9765625000000000 -6209587272286347/9765625000000000
-1203168074874627/1220703125000000 -3298589390138737/19531250000000000
4148303424130807/4882812500000000 515109177223659/976562500000000
-7479762476910001/9765625000000000 -251143257698499/390625000000000
