1000
-630610476559279/1220703125000000 1045201677303689/1220703125000000
-3719802868987571/156250000000000000 2440714305275113/2441406250000000
1768142802729447/2441406250000000 -673395634876867/976562500000000
5592173719894237/9765625000000000 -10007421053207/12207031250000
-4882811107838859/4882812500000000 -7551351680674633/10000000000000000000
255267903571093/976562500000000 4713047352331263/4882812500000000
-932596913227529/1953125000000000 -4290221631121961/4882812500000000
4593546647490439/4882812500000000 3311306151648077/9765625000000000
4807451337250843/4882812500000000 1709116204500251/9765625000000000
5292669523356203/9765625000000000 -8207014131653571/9765625000000000
-6897357185581719/9765625000000000 -432082057343103/610351562500000
5125529334569841/39062500000000000 4840596320590419/4882812500000000
-6768058654568761/9765625000000000 -3519972076911331/4882812500000000
2391304325482177/2441406250000000 7873042215061399/39062500000000000
-7944865976137019/9765625000000000 141965084311789/244140625000000
-2437851363028387/2441406250000000 -8428877586813091/156250000000000000
8898538291363969/9765625000000000 8045731270121867/19531250000000000
2383728543085181/19531250000000000 -2423155112642983/2441406250000000
7856955769038901/9765625000000000 231985094983247/390625000000000
-4772272376782893/4882812500000000 4132358691016473/19531250000000000
155708254207131/195312500000000 294765926499501/488281250000000
614971697077901/1220703125000000 -4217915942600833/4882812500000000
1638028332249063/1953125000000000 -531874150616091/976562500000000
4662050762479133/4882812500000000 -116127945941679/390625000000000
-4576401685396289/9765625000000000 8626933363283097/9765625000000000
4792309007439731/4882812500000000 7486018059794493/39062500000000000
6990016500772931/19531250000000000 -4559395490916409/4882812500000000
4733215260351513/4882812500000000 299846961937649/1220703125000000
48546947982429/48828125000000 -4186044059545099/39062500000000000
2233944384979717/2441406250000000 984863930884189/2441406250000000
-4836979521428693/4882812500000000 2669792559539267/19531250000000000
5486186383013683/39062500000000000 -604301933200557/610351562500000
5050406022380791/9765625000000000 4179139583985107/4882812500000000
8238056285057523/9765625000000000 5244221609052123/9765625000000000
2655816598359679/19531250000000000 -193498414659753/195312500000000
-1214768871491551/1220703125000000 7694042692282589/78125000000000000
2003370946400011/2441406250000000 -2790676856004211/4882812500000000
-1733176039565313/1953125000000000 9004432694521609/19531250000000000
1815447815165423/2441406250000000 6529457812652017/9765625000000000
-2361758093339927/2441406250000000 2474067698612677/9765625000000000
-5960158566227563/19531250000000000 -4649907501955847/4882812500000000
-4548798611660631/9765625000000000 4320759853057657/4882812500000000
8981525407223457/19531250000000000 8671821145553849/9765625000000000
3797659668606669/4882812500000000 -3069143032117359/4882812500000000
-189912475945951/610351562500000 -4640429506509207/4882812500000000
6190795035080321/9765625000000000 -3776290788401029/4882812500000000
2410142480845337/4882812500000000 -339722909510027/390625000000000
-65089905786953/76293945312500 -2547224326309827/4882812500000000
602077246562127/610351562500000 6410237897239001/39062500000000000
-823564038783/1953125000000 4427498969260491/4882812500000000
-8694086397386559/9765625000000000 1779001668595193/3906250000000000
1130871590542379/1220703125000000 7353833331179213/19531250000000000
-4899072456580459/9765625000000000 -2111967694855317/2441406250000000
7963548790312997/9765625000000000 1130474631381517/1953125000000000
-1452039015085329/1953125000000000 408202036696519/610351562500000
555894335630231/976562500000000 -8029046045580223/9765625000000000
252295185090509/15625000000000000 -4882175929901121/4882812500000000
2916760307205051/39062500000000000 -2434590744259181/2441406250000000
72820639848789/122070312500000 -3918839747856117/4882812500000000
-2499919053385459/19531250000000000 -4842649915651943/4882812500000000
-8089258879118613/39062500000000000 -59712094021669/61035156250000
3752884534702147/9765625000000000 -563482784889191/610351562500000
4830024360242753/19531250000000000 591393837586027/610351562500000
-534656012630677/976562500000000 -81720087161243/97656250000000
-1101455274410121/1220703125000000 -52622466481427/122070312500000
2351651122097019/2441406250000000 5247179676611923/19531250000000000
-1604299876669159/2441406250000000 -7361180756654067/9765625000000000
204039633977053/244140625000000 2681229012367341/4882812500000000
46819864740109/976562500000000 -4877197496185611/4882812500000000
273129858672537/781250000000000 -142959096487389/152587890625000
587808587527257/610351562500000 -2629559684529527/9765625000000000
-4815778379891179/4882812500000000 -806310427768947/4882812500000000
8093865123607139/78125000000000000 4856537544720991/4882812500000000
-856093296174383/2441406250000000 4572775413590457/4882812500000000
493026443156671/610351562500000 -1439188416820943/2441406250000000
-8334227270343383/19531250000000000 8831907811576793/9765625000000000
-4673751948074863/4882812500000000 -1130776904758189/3906250000000000
-4598878811029839/4882812500000000 6563135338073739/19531250000000000
4411618877235379/9765625000000000 4356175229563357/4882812500000000
-4608583590995537/4882812500000000 -1613324268385909/4882812500000000
-1474922156969373/4882812500000000 232736237729737/244140625000000
-5962161652312901/19531250000000000 4649747002487/4882812500000
4527593396911737/9765625000000000 4326324354254609/4882812500000000
4635685270496473/4882812500000000 95857152491723/305175781250000
-5772197373039993/9765625000000000 157542589958773/195312500000000
6863343687801427/9765625000000000 -694708176601811/976562500000000
-7154620048627401/9765625000000000 51927474636217/76293945312500
-329849413942179/488281250000000 3600249202813099/4882812500000000
-2422947582162999/2441406250000000 239719157855407/1953125000000000
5065367319438551/9765625000000000 -8349220655833029/9765625000000000
-7340150938469969/9765625000000000 6441243345900187/9765625000000000
-8142380566529547/39062500000000000 -298472321365117/305175781250000
7582441295944349/39062500000000000 -4789939799731891/4882812500000000
1643389783605869/2441406250000000 -7221893930740239/9765625000000000
-53499295659421/97656250000000 8169803258346163/9765625000000000
1538105143542611/1953125000000000 6018575066061659/9765625000000000
-5129516596898787/19531250000000000 -942281521155753/976562500000000
-1296921437930863/39062500000000000 -488012054960261/488281250000000
-7429466246424291/312500000000000000 -4881432380738063/4882812500000000
-1097329393057041/7812500000000000 966881459683763/976562500000000
854979024880589/976562500000000 -2359476549049/4882812500000
-7577457764181243/9765625000000000 -6160321864373191/9765625000000000
1643297741259403/2441406250000000 -1805557257776891/2441406250000000
609591471040949/610351562500000 -974434563760433/19531250000000000
-93797313160931/152587890625000 -962833432213143/1220703125000000
4488869144711841/156250000000000000 -4880797089443683/4882812500000000
-3913929937578787/9765625000000000 1118373428832231/1220703125000000
4685140746747819/4882812500000000 687625278280173/2441406250000000
4802197056765567/4882812500000000 7068856034854313/39062500000000000
-3354786543175077/4882812500000000 886963399748253/1220703125000000
-4421456282519529/4882812500000000 129490924089611/305175781250000
1209092722953579/1220703125000000 -2687376436504423/19531250000000000
-5194660462816519/78125000000000000 4872006744400563/4882812500000000
-7415370344808981/19531250000000000 -4517203291389399/4882812500000000
1470391325374067/4882812500000000 1164039498374651/1220703125000000
-311620248189867/1220703125000000 4721031989390203/4882812500000000
-7913797195717751/19531250000000000 8928067267157403/9765625000000000
3101018006228159/9765625000000000 4630095003498139/4882812500000000
-8925885800357401/9765625000000000 -316945363817583/781250000000000
6745979922587533/9765625000000000 -7061103775237331/9765625000000000
639976561885293/976562500000000 -3688171351238069/4882812500000000
7452698773298643/9765625000000000 -6310682422297759/9765625000000000
-641807019256813/1953125000000000 -576457139395741/610351562500000
8042692925815099/19531250000000000 8899224925008129/9765625000000000
3410864372357789/19531250000000000 2403889201624241/2441406250000000
-4882588486503469/4882812500000000 -374172719049587/39062500000000000
1451654490422369/4882812500000000 466203358531369/488281250000000
-1155385493681741/2441406250000000 8602835661365489/9765625000000000
-4535823565532489/4882812500000000 903902994313603/2441406250000000
-6646692505446991/9765625000000000 -1430928515037139/1953125000000000
5723514946487431/9765625000000000 -1978143199726071/2441406250000000
49423206205869/97656250000000 2105660503914783/2441406250000000
4579500487039209/4882812500000000 -54211751458043/156250000000000
-1852131744762967/4882812500000000 -451790503554441/488281250000000
8295865151763/15625000000000 2068877724435671/2441406250000000
-2646091565027983/4882812500000000 -8207327784277659/9765625000000000
-609481237287321/610351562500000 -2085311363503783/39062500000000000
-2484797152283359/39062500000000000 -1218230934882661/1220703125000000
-7226568995944889/9765625000000000 1313683861322397/1953125000000000
-5197595807406117/9765625000000000 2066888202459487/2441406250000000
1728960973965603/4882812500000000 -285403715297653/305175781250000
-1698022840923589/2441406250000000 7016760402625527/9765625000000000
1918239016970063/2441406250000000 -6040958270092967/9765625000000000
8163106791019489/19531250000000000 -4435886425513729/4882812500000000
-16092098520999/38146972656250 8854180659877407/9765625000000000
8568460451648449/19531250000000000 -2193923469106761/2441406250000000
4837102088915221/4882812500000000 5332474346902049/39062500000000000
677270002917199/7812500000000000 -608053763939501/610351562500000
7746370725981843/312500000000000000 152541003531109/152587890625000
7540478143342993/39062500000000000 4790974743625649/4882812500000000
-590246036896347/19531250000000000 -4880582292222083/4882812500000000
-116638168978239/122070312500000 -5761552526883393/19531250000000000
3747824676089553/4882812500000000 -6259606411732447/9765625000000000
-4752893814457877/4882812500000000 11188647365273/48828125000000
-4726790576153667/4882812500000000 4897850564222849/19531250000000000
-1066896662435757/1220703125000000 -237266982471041/488281250000000
1293818048682563/2441406250000000 8281545106505001/9765625000000000
-1108935406259053/1953125000000000 -2009726166969827/2441406250000000
-7281330361262377/19531250000000000 2265405436714981/2441406250000000
-4550762458309199/4882812500000000 7079456429076873/19531250000000000
936100846338041/976562500000000 5563794456715783/19531250000000000
-8075042203357471/9765625000000000 -5491914516324951/9765625000000000
-2166250390311517/4882812500000000 2187990925291479/2441406250000000
-4825794365958939/156250000000000000 76257548675749/76293945312500
2098007424402583/2441406250000000 -624265433267513/1220703125000000
-7176342249297969/9765625000000000 1655814443890943/2441406250000000
800786135194093/1953125000000000 -8907074198784229/9765625000000000
-7473353395395831/9765625000000000 6286208767464743/9765625000000000
7371500716080533/19531250000000000 2260844365757391/2441406250000000
-975428649201913/976562500000000 3763629501324813/78125000000000000
-5188079444153347/156250000000000000 1220030035222811/1220703125000000
-8341596645269003/9765625000000000 -2538956333233299/4882812500000000
1215712431492211/1220703125000000 -7057259802292481/78125000000000000
-1138509667152621/2441406250000000 -8638759369575323/9765625000000000
-3918767628101669/39062500000000000 4858179582105161/4882812500000000
-4838048469233809/4882812500000000 -1319310303909801/9765625000000000
-5711740472382481/9765625000000000 -3960538234153691/4882812500000000
575548387970223/1220703125000000 -4306014718952351/4882812500000000
-1090174551838193/1953125000000000 8102803083114811/9765625000000000
55903379424097/244140625000000 237654069909093/244140625000000
-4658496022742669/4882812500000000 -1462967093357531/4882812500000000
8269175809365099/9765625000000000 5195013289149131/9765625000000000
-896442505052039/1220703125000000 6628457217884913/9765625000000000
-4483402776461109/9765625000000000 4337814287882949/4882812500000000
6998764598838661/19531250000000000 2279278328264449/2441406250000000
-3629668036510571/156250000000000000 2440747436606851/2441406250000000
-60997079069813/76293945312500 2932933940455439/4882812500000000
9004592019768881/9765625000000000 -3779517720310303/9765625000000000
-4328234740627781/4882812500000000 4520284035402649/9765625000000000
7006839627254371/9765625000000000 170058133587023/244140625000000
-4112189386726391/4882812500000000 -5265645775344589/9765625000000000
5629117760932239/78125000000000000 -4870121219869669/4882812500000000
555540180686159/1220703125000000 -869571380220101/976562500000000
7662465810009337/9765625000000000 -302712938900301/488281250000000
-1219965308238749/1220703125000000 5431735582060089/156250000000000000
-6326873519848739/19531250000000000 -2309763238767453/2441406250000000
4772494871493923/78125000000000000 2436846650759529/2441406250000000
2229565092042037/2441406250000000 7957905163090681/19531250000000000
-1627049800580041/1953125000000000 -5402328692465521/9765625000000000
-5479798972449299/78125000000000000 -974157282300767/976562500000000
3319177880110813/9765625000000000 -4592126137226853/4882812500000000
-4712140289233287/9765625000000000 1710709391278477/1953125000000000
1534157628296821/1953125000000000 -3021855428751177/4882812500000000
595982343033017/610351562500000 -8426172198193971/39062500000000000
-970020949399709/1953125000000000 -8476079021798179/9765625000000000
8759539683107611/9765625000000000 8634325956480453/19531250000000000
-3052632442546849/4882812500000000 95273596423887/122070312500000
-175795787384197/195312500000000 -8510472251420717/19531250000000000
3738176812991283/4882812500000000 314132010864391/488281250000000
-2943916073563699/19531250000000000 603378415603609/610351562500000
-345360768099693/488281250000000 6903463448419281/9765625000000000
970154945314043/976562500000000 -8934857040228483/78125000000000000
-5622625081211817/9765625000000000 1996145016600009/2441406250000000
-4556638392343137/4882812500000000 7018722928374701/19531250000000000
4417826494893327/4882812500000000 1663666691844213/3906250000000000
-8014921547602813/19531250000000000 -4452743249589741/4882812500000000
487302645955807/488281250000000 988748397893361/15625000000000000
-4857080689356621/4882812500000000 1001249393977861/9765625000000000
-300383425049123/488281250000000 -3849524347985351/4882812500000000
-2093935846193633/2441406250000000 -5021389687430229/9765625000000000
2426257138293403/2441406250000000 17379361904677/156250000000000
1059917020865869/3906250000000000 4699628471249553/4882812500000000
-955570220808611/19531250000000000 -4876965066229739/4882812500000000
-4262196539460249/4882812500000000 -2382338886298363/4882812500000000
5370930410954883/9765625000000000 -163120247868013/195312500000000
6412647666535787/9765625000000000 7365146403534563/9765625000000000
324996656149643/390625000000000 -5417856132534731/9765625000000000
3746330578178549/4882812500000000 250527317270249/390625000000000
1754706749010963/2441406250000000 -3394977880643371/4882812500000000
8341423329074929/39062500000000000 4770186649740443/4882812500000000
4882705360148863/78125000000000000 2436633422353003/2441406250000000
608103827443683/610351562500000 -6698650911344621/78125000000000000
6138158697733497/9765625000000000 949427783605601/1220703125000000
441648972829601/488281250000000 41648416008353/97656250000000
2720263211618651/19531250000000000 -4835221650956229/4882812500000000
1787975511639331/1953125000000000 1572057041462647/3906250000000000
574336253643273/1220703125000000 4308603462164093/4882812500000000
6497227382673749/9765625000000000 -1458128498843081/1953125000000000
1876202743369671/156250000000000000 4882460473636907/4882812500000000
-4627866338094497/9765625000000000 -8599435144086897/9765625000000000
-257655278122357/7812500000000000 -4880156327848577/4882812500000000
-1423602742370897/3906250000000000 -4547001809986661/4882812500000000
1974865221463329/4882812500000000 2232810183782471/2441406250000000
-43518986172343/48828125000000 1107117466155967/2441406250000000
1651827505071719/1953125000000000 1302739396853763/2441406250000000
4849906444406527/4882812500000000 -1131839901506023/9765625000000000
-7299880514215071/39062500000000000 599599200998413/610351562500000
2216448387270931/39062500000000000 4874945933669041/4882812500000000
7417962804063187/9765625000000000 -79393461906271/122070312500000
-8434483349390721/19531250000000000 8808081760396963/9765625000000000
-8924646206334271/78125000000000000 2425424075977601/2441406250000000
-3414171179220119/4882812500000000 3490743913428619/4882812500000000
-5505142506890249/9765625000000000 -1613205970971533/1953125000000000
-2380314942408933/2441406250000000 8683818551527793/39062500000000000
-4471633494957857/39062500000000000 2425357093663583/2441406250000000
-8946600000347617/9765625000000000 3914815458537607/9765625000000000
-2069151501939959/9765625000000000 -2385975216010277/2441406250000000
5878085675790203/9765625000000000 3899215960571273/4882812500000000
-4763437426996569/4882812500000000 8584718662347149/39062500000000000
1170111631466471/1953125000000000 -1563820972979923/1953125000000000
5763288095812633/9765625000000000 -3941825147228419/4882812500000000
1143974273080177/7812500000000000 2415090883555539/2441406250000000
-472634868400401/610351562500000 -3089546876998783/4882812500000000
-578530773297773/610351562500000 -155601900643759/488281250000000
-339332882424937/4882812500000000 4871007196161943/4882812500000000
-8344182660068181/9765625000000000 -253683106335653/488281250000000
-2381797325366691/2441406250000000 8579133433760981/39062500000000000
-3775013795709401/78125000000000000 -975421775426069/976562500000000
7668083108254509/9765625000000000 -6047142555416307/9765625000000000
-4588911962184159/4882812500000000 -3336911694054479/9765625000000000
5785919332922999/156250000000000000 1219865916340671/1220703125000000
571842571532543/610351562500000 -6827715994880103/19531250000000000
-7728286138854581/9765625000000000 -5970010468718891/9765625000000000
-240483400423651/390625000000000 7695600396723359/9765625000000000
305062438980897/305175781250000 4258097630568831/156250000000000000
-721261572009239/976562500000000 -65837380047281/97656250000000
647688278859143/3906250000000000 1203806177132511/1220703125000000
4204879177446389/9765625000000000 -8813990171522929/9765625000000000
-1686150342352697/4882812500000000 -4582439845010531/4882812500000000
-1338366020753651/2441406250000000 8167487615692943/9765625000000000
-4687624394873239/4882812500000000 43736349794781/156250000000000
-7998310462971699/9765625000000000 5603076063961871/9765625000000000
227136114967999/610351562500000 4532112726742337/4882812500000000
4956575123412041/39062500000000000 -4843344772236391/4882812500000000
3026310944257027/39062500000000000 1217034188161923/1220703125000000
4734525163665149/4882812500000000 4776826368672393/19531250000000000
-4878399912770851/4882812500000000 3320614930370889/78125000000000000
-4210466288089601/9765625000000000 2202830640299629/2441406250000000
-133048248092149/488281250000000 4698050050618581/4882812500000000
-8601382650988631/9765625000000000 -4624245682475877/9765625000000000
4825680637204331/9765625000000000 -8490008128873387/9765625000000000
-6049915798830559/39062500000000000 -4823894667882899/4882812500000000
2431583456524139/4882812500000000 -4234295668008361/4882812500000000
-2241808191589043/2441406250000000 -7734641078838303/19531250000000000
-1796256951179657/1953125000000000 -7669147481720271/19531250000000000
2823458535232463/4882812500000000 -3983709302895883/4882812500000000
4619199080767389/19531250000000000 4744290821705717/4882812500000000
-1947384463622759/2441406250000000 5889866862168973/9765625000000000
-93801045014743/97656250000000 -21734501504543/78125000000000
1601973986309337/1953125000000000 1396634690074889/2441406250000000
1728240432398991/4882812500000000 -4566732192495811/4882812500000000
-3163592329829521/9765625000000000 -4619499843361531/4882812500000000
7755243169664253/9765625000000000 5934950296337867/9765625000000000
-7482469691630311/9765625000000000 -6275354886734199/9765625000000000
976287205902499/976562500000000 -3709820040371727/156250000000000000
-442926169068523/1220703125000000 2275023101543409/2441406250000000
-5116282794290181/9765625000000000 -8318117696298559/9765625000000000
-1333921670389849/1953125000000000 -7133285082781557/9765625000000000
6911274062510799/78125000000000000 -4863668688214909/4882812500000000
-1678821592218171/4882812500000000 917025975022699/976562500000000
4164252556096173/9765625000000000 4416628586650441/4882812500000000
50012391701623/122070312500000 445419745770321/488281250000000
-4874638598886623/4882812500000000 2259294621260797/39062500000000000
1123132425075387/1220703125000000 95643018590809/244140625000000
4849286453816753/4882812500000000 2284832769322413/19531250000000000
1420841999331057/2441406250000000 -3970729147386403/4882812500000000
-7027310609403787/9765625000000000 6781175210801293/9765625000000000
3696712886824997/9765625000000000 1129862723084417/1220703125000000
1764966466194121/1953125000000000 -8364153506692933/19531250000000000
2292530346550573/2441406250000000 6716042109141473/19531250000000000
671219484294917/976562500000000 -7093227194367283/9765625000000000
8356596461521099/19531250000000000 353064879103993/390625000000000
937707886203479/1220703125000000 -6252398142340297/9765625000000000
-7853732483574257/78125000000000000 -971615480710191/976562500000000
-2349002427184279/2441406250000000 -2661284124993579/9765625000000000
-1117564849899719/1220703125000000 -3928683652550379/9765625000000000
-7448079474639629/9765625000000000 1579033402513957/2441406250000000
594871380251787/610351562500000 -8741816859854683/39062500000000000
1940024006688223/2441406250000000 1185720730968283/1953125000000000
4860325580576053/4882812500000000 -3744591072610673/39062500000000000
3023504653230823/39062500000000000 4868163998530869/4882812500000000
3348093657498473/4882812500000000 -1777085167540849/2441406250000000
-3567381753625533/156250000000000000 -4881539712855709/4882812500000000
2818173543201673/39062500000000000 -487008855818223/488281250000000
244140324906743/244140625000000 7839582977686501/5000000000000000000
503445667279697/2441406250000000 4777868536339761/4882812500000000
-2040098687065853/2441406250000000 -1341067419845567/2441406250000000
2958886343184141/9765625000000000 -2326644891909047/2441406250000000
-7069552695811471/9765625000000000 -1347425045362743/1953125000000000
4817133184662507/4882812500000000 -798176541486597/4882812500000000
942022709168339/1220703125000000 6210748539985993/9765625000000000
-8995161764780121/9765625000000000 -1900953475631557/4882812500000000
2694299003402057/4882812500000000 -8144350383038031/9765625000000000
8465347214446383/9765625000000000 4868811783124283/9765625000000000
3926692704623207/4882812500000000 5804461151085477/9765625000000000
1101325304782457/1220703125000000 -4211972971845617/9765625000000000
194857703492991/195312500000000 1065677011294057/15625000000000000
1555709231615217/1953125000000000 1180875121379137/1953125000000000
-94160285695399/195312500000000 -427790933561673/488281250000000
7649379326608301/9765625000000000 6070784756378909/9765625000000000
-6318597697452969/312500000000000000 1220453570260719/1220703125000000
-53374507944317/61035156250000 947357932867979/1953125000000000
583439439402969/610351562500000 -2867861102146893/9765625000000000
-822093502809531/1220703125000000 -7218990032510071/9765625000000000
1212694591565161/1220703125000000 8934351168548089/78125000000000000
4625986194486261/4882812500000000 -312545013627079/976562500000000
8417551737871001/9765625000000000 -2475492596479027/4882812500000000
2439634726726219/2441406250000000 5951269698181073/156250000000000000
4817320251016519/4882812500000000 -3188186968927359/19531250000000000
-287891176860183/610351562500000 861102846551189/976562500000000
143711863441423/2441406250000000 1218586412389911/1220703125000000
2438057831647287/2441406250000000 -8180613857741573/156250000000000000
4572497509155543/19531250000000000 -4747117500989853/4882812500000000
-7971315342004127/9765625000000000 -1128283002778197/1953125000000000
-621668389619321/976562500000000 7531286276290193/9765625000000000
4280458848657167/39062500000000000 -2426704119575491/2441406250000000
-8279328856216667/9765625000000000 -1294704245456347/2441406250000000
914064851461699/1220703125000000 -809074512456713/1220703125000000
2252122985386301/2441406250000000 7540425605956239/19531250000000000
976524298692147/976562500000000 -5528150553007377/625000000000000000
-4837365703093321/4882812500000000 2658573947642489/19531250000000000
-1874834530808401/2441406250000000 1251037319252149/1953125000000000
2433089273829851/2441406250000000 -3221569828046089/39062500000000000
7629375439673/7629394531250 2796408438530419/1250000000000000000
-1561182367312219/156250000000000000 -2441284382439171/2441406250000000
-6303408665136829/9765625000000000 46617824029257/61035156250000
-3072769310296507/4882812500000000 7589452332245371/9765625000000000
-4818833686903799/19531250000000000 4731863853575969/4882812500000000
1314302595320733/2441406250000000 -8229773426258829/9765625000000000
-3999092762746381/4882812500000000 -5603254406184237/9765625000000000
-7859464374581983/9765625000000000 -2898113670359637/4882812500000000
-6379367775891019/9765625000000000 -7393990696541907/9765625000000000
-2288267800955387/39062500000000000 1218606857267433/1220703125000000
-725024483668561/1953125000000000 1133481356627761/1220703125000000
-35644283676563/78125000000000 -2172493317152207/2441406250000000
-7077573097888329/9765625000000000 6728699033592779/9765625000000000
1745050572698571/1953125000000000 877209076759577/1953125000000000
2166635067187719/2441406250000000 -1800378245180473/3906250000000000
-995334682378297/1220703125000000 -5653600562839423/9765625000000000
5618170841998589/9765625000000000 -1996928704766739/2441406250000000
4604539934858209/4882812500000000 3249658381093131/9765625000000000
7843821107038731/9765625000000000 -1454344828466557/2441406250000000
-1551522629076013/1953125000000000 5931852149813869/9765625000000000
-5596246559395843/9765625000000000 500193150533009/610351562500000
2494304161546869/4882812500000000 -8395309323627383/9765625000000000
-2451686898792503/39062500000000000 -2436592890185213/2441406250000000
5355473065753793/19531250000000000 469566711717093/488281250000000
-151449458971599/195312500000000 -6166448336250769/9765625000000000
-624209660108237/976562500000000 -3755118562155559/4882812500000000
