1000
-4778519799687223/78125000000000000 -4873670240724963/4882812500000000
-628651349034513/976562500000000 23353428335113/30517578125000
-1681667233084599/1953125000000000 155206876086833/305175781250000
-5883779959227711/9765625000000000 1948534145069303/2441406250000000
3510868725973031/4882812500000000 -3393472955416141/4882812500000000
-7045810189205551/39062500000000000 -960545243932999/976562500000000
7949856345003617/9765625000000000 -5671614914151941/9765625000000000
-1126005874437789/1220703125000000 7542551549030811/19531250000000000
8909359040725213/39062500000000000 -4754113724800357/4882812500000000
-3368584896363831/4882812500000000 3534755112613281/4882812500000000
-4541231404628531/4882812500000000 -3588356303251857/9765625000000000
971212333204477/1953125000000000 2118166907027349/2441406250000000
7435976480443763/19531250000000000 -70548213877711/76293945312500
-8646920729038809/312500000000000000 -1220235727780629/1220703125000000
2657995244513269/4882812500000000 8191927536374109/9765625000000000
-1047097381564933/1220703125000000 2509830888022941/4882812500000000
-5084619884653909/19531250000000000 4714448318673419/4882812500000000
8309882225933467/9765625000000000 -5129648041702281/9765625000000000
-5983968759629763/9765625000000000 -1543496673458029/1953125000000000
-2330756870372691/4882812500000000 -4290621204600419/4882812500000000
3708313579884443/4882812500000000 -6353036534886567/9765625000000000
-498244111472759/2441406250000000 4780049072100321/4882812500000000
1350768026039851/2441406250000000 -1626951056152329/1953125000000000
-4221496508685737/4882812500000000 490747394789229/976562500000000
6100694309733823/9765625000000000 1525109315161459/1953125000000000
2063346944349303/2441406250000000 5220059562546707/9765625000000000
1768508250607583/7812500000000000 594507816234609/610351562500000
-1203368196476949/1220703125000000 -3279847922038549/19531250000000000
484702559536223/488281250000000 4720683259425381/39062500000000000
-2393461730802959/2441406250000000 3851694033296137/19531250000000000
1633516895622151/2441406250000000 7257643727002347/9765625000000000
-6618251281823821/9765625000000000 3590479829050093/4882812500000000
2422086334227463/2441406250000000 -490452244101641/3906250000000000
1759227259335067/2441406250000000 3385607140559277/4882812500000000
1786703041562469/4882812500000000 2272088805011133/2441406250000000
-484428432170483/3906250000000000 1211279917579311/1220703125000000
-2458061087098999/19531250000000000 -2421994472068003/2441406250000000
-6267871727194617/19531250000000000 4624550725299799/4882812500000000
-4950865390820391/9765625000000000 4208811100613861/4882812500000000
2440057840423467/2441406250000000 -1038474730537339/31250000000000000
2334868363106353/19531250000000000 -302987290034141/305175781250000
-5519879475709711/19531250000000000 187350115328531/195312500000000
6899321991164451/9765625000000000 -6911352089342547/9765625000000000
2441396644642107/2441406250000000 7012797991260437/2500000000000000000
-7577268812256939/9765625000000000 -6160554275990377/9765625000000000
6797907427653043/9765625000000000 3505562945009139/4882812500000000
2428055922095589/2441406250000000 -1631798158067059/15625000000000000
-1878845610605389/4882812500000000 4506861111867673/4882812500000000
3977309468105693/9765625000000000 8918993274778371/9765625000000000
4116986839523319/19531250000000000 -298318917019001/305175781250000
488586712092989/610351562500000 1170570561406063/1953125000000000
-305005047538881/305175781250000 -653234168883613/19531250000000000
-5073769844466227/9765625000000000 -834411716157019/976562500000000
508959138442427/610351562500000 -5390115403401513/9765625000000000
-919673939092733/976562500000000 6568840450487621/19531250000000000
-4756553475527539/4882812500000000 -1103203038702821/4882812500000000
-8932650398950421/19531250000000000 -271388521033567/305175781250000
-3688348428514471/4882812500000000 -1599839349749771/2441406250000000
-6396374658814271/9765625000000000 7379283357122399/9765625000000000
8514582659453323/19531250000000000 4394397062580349/4882812500000000
2548127326080827/4882812500000000 -8330403361239221/9765625000000000
1155911717814777/1220703125000000 6278531701029613/19531250000000000
7787784288347811/78125000000000000 607311512325279/610351562500000
1654337429412569/7812500000000000 -2386041846925111/2441406250000000
1735833793793983/1953125000000000 8953090561073241/19531250000000000
4709792130743401/4882812500000000 322074913194099/1220703125000000
7511599892365187/9765625000000000 1560114152426921/2441406250000000
-5322424855803501/9765625000000000 -818774848752391/976562500000000
-230605235376297/244140625000000 -1603230512737739/4882812500000000
-5257447550323711/9765625000000000 -4114810958483397/4882812500000000
-4403955770271963/9765625000000000 -8716226546741043/9765625000000000
-1078089268932849/2441406250000000 4380953323536281/4882812500000000
78519181809343/781250000000000 151815276859119/152587890625000
7549259328330263/19531250000000000 -450332106725219/488281250000000
1030856187133187/1220703125000000 -1046076574890683/1953125000000000
-1127787988764173/1220703125000000 -74740788848333/195312500000000
-2360124909026969/2441406250000000 -1249439700553019/4882812500000000
-7225664455007193/19531250000000000 4536377269819399/4882812500000000
-723995649680819/2441406250000000 2331586321966723/2441406250000000
4844692577067313/4882812500000000 -1217886273615283/9765625000000000
-1307726381404679/2441406250000000 -8246517993836949/9765625000000000
6013284784411191/9765625000000000 -3847331469414673/4882812500000000
-4504973158930871/4882812500000000 7533471706955463/19531250000000000
675786717202491/976562500000000 1762431965458047/2441406250000000
3789396416876631/4882812500000000 6158679308396827/9765625000000000
6179757693618329/9765625000000000 1512323067188887/1953125000000000
5168653540108969/9765625000000000 -4142838767769753/4882812500000000
-5473065068257431/9765625000000000 -2021957442666099/2441406250000000
-7345579916986597/9765625000000000 257402058496161/390625000000000
-4695963511226917/312500000000000000 1220565291760301/1220703125000000
-133424848406591/244140625000000 -8178259433700433/9765625000000000
609881651596713/610351562500000 -6130122417108937/156250000000000000
361318208350199/488281250000000 6568644652168807/9765625000000000
1505625949832281/1953125000000000 -6220505937656201/9765625000000000
6178998926363949/9765625000000000 -7562235377758231/9765625000000000
-774118047749817/9765625000000000 243372365020113/244140625000000
-4150103464674023/39062500000000000 971035384101199/976562500000000
-4284070261310161/39062500000000000 151667451593599/152587890625000
-4850383580365257/4882812500000000 -2247263343640391/19531250000000000
8738174690159291/9765625000000000 8720489602054367/19531250000000000
-6046425873943399/19531250000000000 4642941287006329/4882812500000000
-92171006093223/97656250000000 -6453677400755477/19531250000000000
567615192075697/610351562500000 1435969806601329/3906250000000000
-5716367560155149/9765625000000000 989717238326739/1220703125000000
2291885977518777/2441406250000000 3365051306810907/9765625000000000
7667234659452771/9765625000000000 -1209643655255731/1953125000000000
-2440213929153199/2441406250000000 4882683068111983/156250000000000000
-4497445961483021/9765625000000000 4334178453414357/4882812500000000
7967195317797691/9765625000000000 1129446420308419/1953125000000000
-6866228129199863/9765625000000000 -69442309090647/97656250000000
5095211636922817/9765625000000000 8331041352411553/9765625000000000
7312495222902901/9765625000000000 809077843671107/1220703125000000
116450702252819/122070312500000 1464456288824193/4882812500000000
6742597498596869/19531250000000000 -4582624149534953/4882812500000000
-928534903339981/2441406250000000 -564484688168027/610351562500000
-152205673223311/244140625000000 954438025935017/1220703125000000
-1455258610093267/2441406250000000 196027723939459/244140625000000
8774799483519997/9765625000000000 -1714424715857407/3906250000000000
4755420016589759/4882812500000000 554039343362389/2441406250000000
4530002507554631/4882812500000000 7289373297292439/19531250000000000
1019832035387337/4882812500000000 4775123090534313/4882812500000000
4860513444329351/4882812500000000 -7457904780725607/78125000000000000
-5323864482068213/9765625000000000 818681248210789/976562500000000
-8848037203064511/9765625000000000 -516594456721907/1220703125000000
-3306450407285207/78125000000000000 -4878437494276537/4882812500000000
-184736275080177/195312500000000 -6339937953758839/19531250000000000
-4683063064659583/4882812500000000 5529236102866213/19531250000000000
2981388167921827/19531250000000000 -4825589673518381/4882812500000000
-6888284634612387/9765625000000000 -276894106642053/390625000000000
-747409998561819/976562500000000 3142660538684029/4882812500000000
-5552328256516589/9765625000000000 1004202751039603/1220703125000000
976480057793983/976562500000000 -8121020925849073/625000000000000000
-668939789863609/1220703125000000 8168762655568329/9765625000000000
6998621718168513/9765625000000000 -1702695027129877/2441406250000000
-4228709651172309/4882812500000000 2441285029700223/4882812500000000
2425757516589161/2441406250000000 8831359295615523/78125000000000000
2376070326239537/2441406250000000 -8976474601399419/39062500000000000
-4865140084296741/4882812500000000 -6640864913796293/78125000000000000
294690418932849/305175781250000 -5075734428650619/19531250000000000
2414190537642981/2441406250000000 -145408954604127/976562500000000
-4854673386477573/4882812500000000 4187632998495443/39062500000000000
5514258152043477/9765625000000000 -4029900391859799/4882812500000000
-4737257434434509/312500000000000000 -1220562856891061/1220703125000000
176770971079679/244140625000000 -420985959971781/610351562500000
-290792132354011/390625000000000 6520536135261777/9765625000000000
305051652075923/305175781250000 -14259448731753/500000000000000
-570043258947123/7812500000000000 -608724647613447/610351562500000
6913544406997919/19531250000000000 -913335412505953/976562500000000
-958749119368263/976562500000000 7426917801277189/39062500000000000
-6561373743437781/9765625000000000 723296662784713/976562500000000
-662905819057727/976562500000000 -358549226559497/488281250000000
-1297197446025261/1953125000000000 -7300643895661773/9765625000000000
-480355396504163/9765625000000000 -4876901945233119/4882812500000000
-6088421990100087/9765625000000000 -3817674334954813/4882812500000000
-4071255748536199/4882812500000000 5391376277043629/9765625000000000
372196884443053/976562500000000 4514265708886481/4882812500000000
-4408607991610059/9765625000000000 -2178468602265949/2441406250000000
4482494844465621/4882812500000000 309801397212927/781250000000000
1219959619161009/1220703125000000 218105209361571/6250000000000000
3091427172171403/39062500000000000 19013661745037/19073486328125
4436316945886323/4882812500000000 2039840647158031/4882812500000000
563707924572061/1953125000000000 935004096434831/976562500000000
904351763190549/1220703125000000 -1639834147466031/2441406250000000
8012058131702221/19531250000000000 4453065314033163/4882812500000000
5861994433952359/9765625000000000 7810534738219693/9765625000000000
3493578018290241/9765625000000000 -4559669512989517/4882812500000000
6055421074055319/9765625000000000 -957693414346677/1220703125000000
296778681190489/781250000000000 -225839141992139/244140625000000
-8282907510567237/19531250000000000 -4421984634569421/4882812500000000
229143149638207/390625000000000 -1581781492486259/1953125000000000
6337653642720951/9765625000000000 -1857444109952081/2441406250000000
1210002843556459/1220703125000000 -1290190385207991/9765625000000000
-5200093544846143/19531250000000000 -4706569568747427/4882812500000000
-904813154019233/976562500000000 1837032067765951/4882812500000000
7159464941016643/19531250000000000 1135733154455013/1220703125000000
4530559516566043/4882812500000000 -1456766474520139/3906250000000000
-976520942956487/976562500000000 -2882920716743783/312500000000000000
158502979494853/488281250000000 -4618391328079689/4882812500000000
-7877462883794799/19531250000000000 4468048407001479/4882812500000000
4805509905765369/9765625000000000 -4250720709074401/4882812500000000
-4861956374365541/19531250000000000 1182276516236701/1220703125000000
6695834828236203/9765625000000000 -888584087833033/1220703125000000
4605878238201177/4882812500000000 -6484126544133539/19531250000000000
-7687145736286603/39062500000000000 4787331421116653/4882812500000000
-7722062568717871/9765625000000000 5978058324023893/9765625000000000
1801046635809479/7812500000000000 -4751290419521877/4882812500000000
-1066892922655677/1953125000000000 4089954734783311/4882812500000000
-5690315661894377/19531250000000000 145968369123507/152587890625000
394936429207157/488281250000000 717825692572119/1220703125000000
-477499581634773/488281250000000 510213892406391/2441406250000000
-4882717715153389/4882812500000000 -1557712592808719/250000000000000000
-1753138883939197/1953125000000000 -4304652480878761/9765625000000000
5719690326404491/9765625000000000 3957668954405481/4882812500000000
4870472579538409/4882812500000000 5550749418133317/78125000000000000
-2911824046116491/9765625000000000 -4660705750341969/4882812500000000
-4950316598917527/19531250000000000 -4723373345217521/4882812500000000
3908438683923939/4882812500000000 5853533963056217/9765625000000000
1596460388106781/4882812500000000 922890505734287/976562500000000
1151781139265589/1220703125000000 -6469944328501433/19531250000000000
4931760795280899/78125000000000000 -2436536941249279/2441406250000000
2406224716273719/2441406250000000 6607575624775391/39062500000000000
7483575610201809/9765625000000000 -6274035999818429/9765625000000000
-7565953793803689/9765625000000000 3087222652751683/4882812500000000
1519427826265691/1953125000000000 3068016813018751/4882812500000000
3111359982822423/9765625000000000 925672029921593/976562500000000
-4657162730468197/4882812500000000 -2934411840280271/9765625000000000
-5300198549670329/39062500000000000 -302353520673849/305175781250000
6706767328724461/9765625000000000 7098359221607423/9765625000000000
-4968505532320911/9765625000000000 -8407222158116289/9765625000000000
2126178818416119/2441406250000000 4799713507546381/9765625000000000
2301466017709871/2441406250000000 -6517514357437713/19531250000000000
-14836314067509/15258789062500 4564134060986843/19531250000000000
-1739971326168739/2441406250000000 6850359712189907/9765625000000000
-4896336221161467/9765625000000000 -2112364244897871/2441406250000000
1429573757973399/2441406250000000 7916345973291341/9765625000000000
820779804894803/976562500000000 -26457268768861/48828125000000
-4470745991352963/9765625000000000 1085269709575591/1220703125000000
6263099539319749/156250000000000000 2439444140754101/2441406250000000
2732560059685567/39062500000000000 -30442817708061/30517578125000
1354961325793403/1953125000000000 -7033450560054403/9765625000000000
7239901942004759/9765625000000000 3276860216380183/4882812500000000
1786057538298129/2441406250000000 -133157661677937/195312500000000
-4243662838409157/4882812500000000 4830396929471279/9765625000000000
-1880825994256513/4882812500000000 2253017503787157/2441406250000000
-4228482353047947/9765625000000000 1760538197604211/1953125000000000
2413184163056327/2441406250000000 -118446119758443/781250000000000
-3726616736955513/4882812500000000 -1262010181004847/1953125000000000
-1424252086055841/31250000000000000 2438869314392749/2441406250000000
1686522871292837/1953125000000000 4925286464336783/9765625000000000
-7657101968939573/9765625000000000 -6061041253603767/9765625000000000
-2164870631819829/2441406250000000 -4514509275698657/9765625000000000
71539449927591/76293945312500 6787009483861461/19531250000000000
-1120415574404541/1220703125000000 1938184965441671/4882812500000000
6278972229988257/9765625000000000 7479434428863007/9765625000000000
4842537320841723/4882812500000000 -5006812679771827/39062500000000000
-5136922863802089/9765625000000000 519086694694891/610351562500000
-1201214271271651/1220703125000000 -6952208521840801/39062500000000000
-4687798552609247/4882812500000000 2732326949917159/9765625000000000
1128058777439339/1220703125000000 1492722018205243/3906250000000000
-1855400331860907/2441406250000000 -198350781684459/305175781250000
651135791418309/2441406250000000 4705948005948691/4882812500000000
1317594396204003/4882812500000000 -4701680860846263/4882812500000000
6932294020887263/9765625000000000 6878279672170629/9765625000000000
-1217385516857957/1220703125000000 -2877976663343987/39062500000000000
1233181234614963/9765625000000000 2421862605558201/2441406250000000
-1090120015782511/1220703125000000 -1757829849185939/3906250000000000
-239036732543497/244140625000000 -1986387785028617/9765625000000000
4882747694041067/4882812500000000 -6440150501184351/1250000000000000000
4846499912631957/4882812500000000 -951020009230929/7812500000000000
1049007729833273/19531250000000000 2437882371756179/2441406250000000
5489251825517949/19531250000000000 4686002033707331/4882812500000000
6626940671091213/9765625000000000 7172941445631781/9765625000000000
-4277914397418641/9765625000000000 -8778774404720929/9765625000000000
1752996736011679/2441406250000000 -6797019253845277/9765625000000000
1479877570180371/2441406250000000 -7767034805964091/9765625000000000
5096656821131921/9765625000000000 8330157314735087/9765625000000000
974942404490679/976562500000000 -4498265857636023/78125000000000000
-3207214185479373/4882812500000000 -7363595610465347/9765625000000000
-8438792817957863/9765625000000000 -2457346506712463/4882812500000000
8274671154292411/19531250000000000 221147414017643/244140625000000
-4649184063909409/4882812500000000 -2984590725742503/9765625000000000
2436602274326481/2441406250000000 -1224649090274137/19531250000000000
4644019714875837/4882812500000000 603316009799283/1953125000000000
-8434422721585263/9765625000000000 615273630618819/1220703125000000
-1031200976813749/2441406250000000 4425873483486591/4882812500000000
-2061161485155467/2441406250000000 654231956123127/1220703125000000
3286968903981013/4882812500000000 7221549233902131/9765625000000000
-1394600357888447/2441406250000000 -2003884806897961/2441406250000000
373300932391349/1220703125000000 464889239842871/488281250000000
4627215320469429/4882812500000000 1559081873465679/4882812500000000
8134777747664607/39062500000000000 -4775759588219483/4882812500000000
8730125146884009/9765625000000000 2188169700935491/4882812500000000
4239203455381413/9765625000000000 8797532932845849/9765625000000000
7503183900131759/9765625000000000 -6250573013846697/9765625000000000
-6553063478587/7629394531250 -2500510382949409/4882812500000000
357410977803307/390625000000000 -7881193369453001/19531250000000000
3480376364987183/4882812500000000 6849478306614263/9765625000000000
-2290548387418761/4882812500000000 -4312220541095917/4882812500000000
592220130650989/610351562500000 -2362607194322983/9765625000000000
-4452848012734259/4882812500000000 8013990252696651/19531250000000000
4845402441846241/4882812500000000 -4826149350075157/39062500000000000
200896900843643/390625000000000 1675024819640141/1953125000000000
1176214780260461/1220703125000000 -5224800185738189/19531250000000000
2276463986939743/4882812500000000 345573791842589/390625000000000
4589923721117229/4882812500000000 6662681915843343/19531250000000000
-8786616629701917/9765625000000000 -4261783645760389/9765625000000000
1954393170814167/9765625000000000 1196007544489817/1220703125000000
1596868883385197/9765625000000000 4817090444705733/4882812500000000
8969055520195137/9765625000000000 -1545236536781713/3906250000000000
-3774714507734781/19531250000000000 -1197688621867783/1220703125000000
-5641911611979881/9765625000000000 3985481934573019/4882812500000000
-5130083517756751/39062500000000000 -2420260469381699/2441406250000000
4761975589794981/4882812500000000 -863646739764539/3906250000000000
-2753401457294327/19531250000000000 2417024600934579/2441406250000000
5407645981864957/39062500000000000 -483579794214593/488281250000000
-1501620806550353/9765625000000000 1206185662752889/1220703125000000
-2356489558818731/2441406250000000 2553182913047527/9765625000000000
-4833496293542583/4882812500000000 -2768888558151413/19531250000000000
-6962005155240101/19531250000000000 -4562073341563777/4882812500000000
182857264429103/195312500000000 214471404657071/610351562500000
-8564491796604981/9765625000000000 -469221822878167/976562500000000
-4441279890520859/4882812500000000 8116049131651459/19531250000000000
-3856238031307943/4882812500000000 5990421072362271/9765625000000000
-5589068668691453/9765625000000000 -8008104835557321/9765625000000000
-130311254527841/781250000000000 -4814409278094981/4882812500000000
4739791591550669/4882812500000000 293282455452699/1220703125000000
3812484842608907/4882812500000000 -6101415322704589/9765625000000000
-111025337746219/122070312500000 81183810361397/195312500000000
-556152212833443/610351562500000 4023093210168511/9765625000000000
-622745714073383/976562500000000 -7522380554116379/9765625000000000
1776165680123297/2441406250000000 6700089497063403/9765625000000000
-324096096316557/1220703125000000 -4707573200258723/4882812500000000
-4146199254164217/9765625000000000 8841745494267129/9765625000000000
4575468586875583/9765625000000000 -2156857071805231/2441406250000000
119969323758023/195312500000000 19265551353587/24414062500000
-4655432675394987/9765625000000000 -5365339365049/6103515625000
194787905662989/390625000000000 2116209413672631/2441406250000000
1219812406986943/1220703125000000 -596789090111767/15625000000000000
-1511716646447253/9765625000000000 964790881079829/976562500000000
-2104809304015999/9765625000000000 4768050163178673/4882812500000000
3833627502204263/4882812500000000 -6048192485197327/9765625000000000
-4880770211720631/4882812500000000 4518695801852751/156250000000000000
6449462295496821/19531250000000000 184356763548687/195312500000000
-4752777232560709/4882812500000000 2238719712522151/9765625000000000
5344371518661043/9765625000000000 8173440200500011/9765625000000000
-6744514222898437/19531250000000000 -4582447861539321/4882812500000000
-4859228695062467/9765625000000000 847085167676229/976562500000000
5836184064001907/19531250000000000 2329862798178757/2441406250000000
-2113237787155793/4882812500000000 -2200913671926567/2441406250000000
-5718200422565469/9765625000000000 -1979103578138299/2441406250000000
-46664068310963/97656250000000 -4289291285495857/4882812500000000
-923595925976877/1953125000000000 -8604748443655857/9765625000000000
-2370795441766743/2441406250000000 -582918048131207/2441406250000000
-357713508714933/1220703125000000 1167114889403617/1220703125000000
-608136742742823/610351562500000 6649513112614503/78125000000000000
4616582633378927/4882812500000000 50889284177757/156250000000000
-2387318848153369/2441406250000000 8176817098751081/39062500000000000
-3438386159764413/4882812500000000 433361831471707/610351562500000
4799135666835513/4882812500000000 1440137559175017/7812500000000000
5931219574981819/9765625000000000 -3879048401153867/4882812500000000
-447328318483401/1953125000000000 2376510914498597/2441406250000000
4740146399595979/4882812500000000 -2343390723335333/9765625000000000
-304082521050211/305175781250000 165174298457713/1953125000000000
-3236984748969359/4882812500000000 -3655651466578293/4882812500000000
6061332397198951/9765625000000000 1531374300571763/1953125000000000
1605030036152799/1953125000000000 2782283065074823/4882812500000000
4158627293752081/4882812500000000 -1279421445597237/2441406250000000
-1752829768317199/1953125000000000 4307798361477921/9765625000000000
-8939630841612537/9765625000000000 7861407521891973/19531250000000000
4487508035401933/19531250000000000 -2376091848349351/2441406250000000
8495358259848901/19531250000000000 8793443787835871/9765625000000000
5363577817313151/9765625000000000 4080424752346601/4882812500000000
-6894954908017111/9765625000000000 3457854409060471/4882812500000000
8964325555740753/9765625000000000 3874054590647663/9765625000000000
143267678071407/152587890625000 6721446592232477/19531250000000000
-1916525392276907/2441406250000000 -3024827200550081/4882812500000000
-4325312681940521/9765625000000000 -17100621807111/19073486328125
554097439979667/9765625000000000 4874946350156917/4882812500000000
-2656255651877419/4882812500000000 8194184235669959/9765625000000000
-3971364010253623/4882812500000000 -2840796685477247/4882812500000000
-5355090776049751/9765625000000000 4083210575665057/4882812500000000
-7857542984998937/9765625000000000 -5798831768513293/9765625000000000
4730166921307407/9765625000000000 -854359131379739/976562500000000
184081301142129/195312500000000 3263834871003287/9765625000000000
-8316427672077089/9765625000000000 5119029440795927/9765625000000000
247559810266803/781250000000000 -926237097447807/976562500000000
-1151120100419871/1220703125000000 -3249995778893127/9765625000000000
-326917222523099/6250000000000000 -2438064122722497/2441406250000000
711164169149209/1220703125000000 -3968600043144849/4882812500000000
-5337563709286547/9765625000000000 -1022235947643787/1220703125000000
-4724027526200137/4882812500000000 308769922622377/1220703125000000
-6605619656101759/19531250000000000 4595075594600037/4882812500000000
-1260316031413807/15625000000000000 4866902615067103/4882812500000000
597916077257447/610351562500000 -245156231030403/1220703125000000
-3765559187885651/78125000000000000 609642178457617/610351562500000
4759279146752087/9765625000000000 8527408377925601/9765625000000000
6664648291728347/9765625000000000 223059984374359/305175781250000
240821355782249/244140625000000 3209704658901887/19531250000000000
2278352735796347/2441406250000000 7018026110311591/19531250000000000
958120824730269/1953125000000000 4254924904480681/4882812500000000
-169311478023373/3906250000000000 4878223723522083/4882812500000000
5649847892115807/19531250000000000 4674057026278499/4882812500000000
-4012520223686421/4882812500000000 556472438299103/976562500000000
-1852257780385687/2441406250000000 -1590473386303509/2441406250000000
-591866613529809/976562500000000 -3883839042091619/4882812500000000
5585790939234043/9765625000000000 8010391452594303/9765625000000000
1368862909690833/2441406250000000 -252694195496621/305175781250000
-464203571250241/488281250000000 -1211508112463733/3906250000000000
4880435105422981/4882812500000000 304703737497423/9765625000000000
38389905785347/61035156250000 -7592004943735537/9765625000000000
-6069834899094633/39062500000000000 150734489720881/152587890625000
1108549598285127/1220703125000000 817776744147339/1953125000000000
2493933731693197/9765625000000000 4720903678919637/4882812500000000
-150587183754981/152587890625000 1576225873445403/9765625000000000
1518887272477497/9765625000000000 -241169563137291/244140625000000
2441256988247729/2441406250000000 3455513733353739/312500000000000000
-1081617068323587/15625000000000000 4871099496463241/4882812500000000
-1629579067466659/1953125000000000 -2691618157005529/4882812500000000
7001201773841689/19531250000000000 -4558322747215087/4882812500000000
-5603713396694579/312500000000000000 2441013698393079/2441406250000000
4845320281416819/4882812500000000 966285133103347/7812500000000000
-7121984485862473/39062500000000000 -240048517494473/244140625000000
-1733928601180703/1953125000000000 4494966272488957/9765625000000000
-1759966205234861/1953125000000000 -4234430959574743/9765625000000000
2304636250072973/2441406250000000 -1611354997992247/4882812500000000
7276017632956131/19531250000000000 4531344267760199/4882812500000000
6384091768978601/19531250000000000 -144206370263573/152587890625000
-7755684142157993/9765625000000000 5934374029980251/9765625000000000
2433822692826667/2441406250000000 -384559890893547/4882812500000000
-8342241981731181/19531250000000000 8830015929780957/9765625000000000
2322178539132269/2441406250000000 1507250888117281/4882812500000000
-7172725838275029/9765625000000000 414198377184617/610351562500000
8980396681185823/9765625000000000 306932248828139/781250000000000
-7952689436727267/39062500000000000 956109838411939/976562500000000
-6404451693360827/312500000000000000 -195271478690673/195312500000000
-8848943730023171/9765625000000000 8261628532803593/19531250000000000
4853252259451863/4882812500000000 -8583525299554881/78125000000000000
-4735951714723969/156250000000000000 -4880569060754369/4882812500000000
941454276471763/976562500000000 -1297479881532651/4882812500000000
-36387714708843/38146972656250 5862919603414971/19531250000000000
-8064413145927629/19531250000000000 4447154758763529/4882812500000000
-2676750620330869/4882812500000000 -4083731630104329/4882812500000000
