2500
-113062214416581/122070312500000 7363645818866359/19531250000000000
-2051136122417399/4882812500000000 -4431105789469573/4882812500000000
-1498620194331561/4882812500000000 929429834324203/976562500000000
5697174079668979/9765625000000000 3965779845962611/4882812500000000
7044156153910871/9765625000000000 -1690918680036547/2441406250000000
-8713046343082897/312500000000000000 -2440457100791703/2441406250000000
3536826240687761/19531250000000000 4802086699457347/4882812500000000
-4845419815189871/4882812500000000 -7539113889427/61035156250000
-597666823684061/610351562500000 -7922413586457923/39062500000000000
8706322761612579/9765625000000000 8847005281167569/19531250000000000
-7419018241483591/39062500000000000 -1198484180390799/1220703125000000
-1086597383878953/1220703125000000 -8900117676269131/19531250000000000
2433834443913879/2441406250000000 -3074098331595029/39062500000000000
-2983432784222637/19531250000000000 965102138875111/976562500000000
4704343506519693/4882812500000000 -5232223363461841/19531250000000000
6528105695606811/9765625000000000 363150339624001/488281250000000
-1255678541220843/7812500000000000 963866138034069/976562500000000
3641249794451779/78125000000000000 -4877506136646577/4882812500000000
-7252753277566091/19531250000000000 -906734934334801/976562500000000
-4722508612020733/4882812500000000 4963499281025451/19531250000000000
8876369468790573/19531250000000000 8698847504353991/9765625000000000
-1184980882214263/1220703125000000 586298313732771/2441406250000000
554437497129591/31250000000000000 -2441021968583953/2441406250000000
269417184699443/305175781250000 4586911527746993/9765625000000000
5162467271431229/19531250000000000 -1177289422243391/1220703125000000
-14724099501631/122070312500000 -2423580994125323/2441406250000000
8959046142485421/19531250000000000 1735526487205877/1953125000000000
-8481598172690139/9765625000000000 4840446681623949/9765625000000000
-4497726679829311/9765625000000000 -135440800852947/152587890625000
2262485409592933/2441406250000000 -733920649190103/1953125000000000
-5978673550581373/9765625000000000 -154431725000019/195312500000000
-8663928542698267/9765625000000000 -2252985455326071/4882812500000000
3131765162719883/9765625000000000 4624918339987181/4882812500000000
-606231216538883/610351562500000 -1132811518582947/9765625000000000
-6970011229025171/9765625000000000 3420028329849331/4882812500000000
5351230521659689/9765625000000000 -8168951190004919/9765625000000000
-4840233544674939/9765625000000000 -8481719806361707/9765625000000000
339545957792053/390625000000000 1207017779812821/2441406250000000
-4849490802964647/4882812500000000 2277882743663719/19531250000000000
8066218383814683/9765625000000000 -5504866267697613/9765625000000000
-2427222696737199/2441406250000000 65695537321259/610351562500000
-1171964093724401/9765625000000000 -4847523383224823/4882812500000000
-222101854713679/6250000000000000 -4879728448918899/4882812500000000
-8756447577623109/78125000000000000 4852045417117089/4882812500000000
-4006038163789/7812500000000 -4192013168676111/4882812500000000
-4115224525481917/4882812500000000 -2628076295511297/4882812500000000
1545561896686827/19531250000000000 -4867500417218843/4882812500000000
-7523461386880311/78125000000000000 -4860118774976129/4882812500000000
-4812258718484297/4882812500000000 1654114792302061/9765625000000000
2302902138227657/4882812500000000 344450864089753/390625000000000
2437601955548783/2441406250000000 -8719323885729569/156250000000000000
2818984592268091/9765625000000000 -934990681820841/976562500000000
3867229052117421/4882812500000000 2981006100063407/4882812500000000
1039596260796051/1953125000000000 -8267310445610273/9765625000000000
2479829345797063/4882812500000000 -8412444193189031/9765625000000000
-4852173450479399/39062500000000000 2422498161003287/2441406250000000
-7924350486879257/78125000000000000 2428814713489279/2441406250000000
-108266792663851/152587890625000 860190340672841/1220703125000000
-110310109421213/152587890625000 -3373647578491829/4882812500000000
2435474954157657/9765625000000000 4728527608788379/4882812500000000
-2052966652695919/2441406250000000 5285137501269121/9765625000000000
-6720222397635701/9765625000000000 -7085622242749077/9765625000000000
6995527391523867/9765625000000000 -681395833235457/976562500000000
4517207645079011/4882812500000000 -1853831977660323/4882812500000000
6779022486332029/78125000000000000 4864395709808239/4882812500000000
-333225087066149/390625000000000 20383555130241/39062500000000
211189128102691/390625000000000 32861382015403/39062500000000
-579296415667521/610351562500000 -6150720710968521/19531250000000000
7671914831611123/39062500000000000 -4787713162791203/4882812500000000
5896356121202107/19531250000000000 -581873582717177/610351562500000
1144637899909319/1220703125000000 1357344032349103/3906250000000000
3929518947657223/4882812500000000 -5796805585892671/9765625000000000
-7898981977981521/19531250000000000 -4465673313412709/4882812500000000
-4723616199534613/4882812500000000 309162973774597/1220703125000000
2323438538669607/2441406250000000 -5997854734160359/19531250000000000
609606018464817/610351562500000 -3860281581457209/78125000000000000
5188909427389247/78125000000000000 609003835478951/610351562500000
7304049711878171/78125000000000000 -97228520143963/97656250000000
-192595498657897/12500000000000000 2441116443532869/2441406250000000
2371746626733571/2441406250000000 1158071528217473/4882812500000000
4478891417428813/4882812500000000 -1555663630694249/3906250000000000
53476251809577/78125000000000 -7119302675427903/9765625000000000
-216148409257763/3906250000000000 4875331547648089/4882812500000000
4859048340454281/4882812500000000 -3849215070403817/39062500000000000
-2438737425829509/2441406250000000 -1825981057340257/39062500000000000
1188193271070923/1220703125000000 447750987842971/1953125000000000
-8879390473197829/9765625000000000 4064954669502311/9765625000000000
2883154929533163/4882812500000000 -3940720183223477/4882812500000000
-14567359010138/19073486328125 787979925001181/1220703125000000
-988708650047441/2441406250000000 8928981740700721/9765625000000000
-3257976800556837/4882812500000000 -7273910936267967/9765625000000000
-4730135320038667/19531250000000000 4737454131813723/4882812500000000
8882175112692189/9765625000000000 8117732912111979/19531250000000000
-5897483409060607/19531250000000000 -4654899408166323/4882812500000000
-6403305285455197/78125000000000000 2433191967519623/2441406250000000
918642786923633/976562500000000 -662630353785369/1953125000000000
4576626663531339/4882812500000000 -680746213246641/1953125000000000
1164764575210311/1953125000000000 -7839038126518049/9765625000000000
-6558402384660649/9765625000000000 1447132195778983/1953125000000000
8773897035122029/9765625000000000 535988608462523/1220703125000000
-2628660691914007/4882812500000000 1645940503271849/1953125000000000
-4745181429180923/156250000000000000 2440280152954443/2441406250000000
4102927150108197/4882812500000000 2647233784738567/4882812500000000
2917370438544739/4882812500000000 -7830915051119257/9765625000000000
484709066367979/488281250000000 -2358202733352539/19531250000000000
3335902145929481/4882812500000000 -3565615624676801/4882812500000000
7382389484699277/9765625000000000 -1598197366113353/2441406250000000
3910672595775413/4882812500000000 -5847562828668861/9765625000000000
-5884261958121529/19531250000000000 -2327972521082937/2441406250000000
247072505821129/2441406250000000 -4857744190220943/4882812500000000
1224653230249261/4882812500000000 29542132502657/30517578125000
-360298966246239/1220703125000000 1166319327760051/1220703125000000
3632198648349791/4882812500000000 -163163958099531/244140625000000
-4474384390101291/4882812500000000 3909855362938199/9765625000000000
4187714357000001/4882812500000000 627739315636491/1220703125000000
362842643118003/1953125000000000 4797813617915027/4882812500000000
-163080053427823/244140625000000 -3633705598937207/4882812500000000
-2167775963444457/2441406250000000 -8984295097028881/19531250000000000
