2500
-606776550808239/610351562500000 8443390000798167/78125000000000000
-5489913170584369/19531250000000000 -1171488402801419/1220703125000000
1545130580388577/15625000000000000 -2429439780828207/2441406250000000
5152622925718461/9765625000000000 2073914002345347/2441406250000000
4710785974823451/9765625000000000 -1710858581414977/1953125000000000
8278544161414527/9765625000000000 5180071255121347/9765625000000000
1510663014046131/1953125000000000 -3094950043637679/4882812500000000
8709016357367697/19531250000000000 -874103484505127/976562500000000
-8415700747528117/19531250000000000 8812572091769727/9765625000000000
7985707826143407/9765625000000000 351313951896667/610351562500000
-4748688457642487/4882812500000000 -2273161536195143/9765625000000000
3418052558905859/4882812500000000 6973886897480733/9765625000000000
-963852590911931/1220703125000000 749068957024067/1220703125000000
129252217909983/244140625000000 -4142391045796661/4882812500000000
4394966434744731/4882812500000000 -8509879385865289/19531250000000000
-341657767345153/610351562500000 8092252094681843/9765625000000000
8122888808470821/19531250000000000 2220249155386759/2441406250000000
4137625251351/7629394531250 -256398808711273/305175781250000
-861214951085299/976562500000000 -4604162512698657/9765625000000000
-7515952414337179/9765625000000000 -389700861569467/610351562500000
4777734042161999/9765625000000000 4258541095932719/4882812500000000
453455657956753/610351562500000 1307336085403889/1953125000000000
2290121778225657/2441406250000000 -3384214457591283/9765625000000000
-4316803625214851/4882812500000000 912759716156507/1953125000000000
6667036561756069/9765625000000000 285427553329619/390625000000000
3223649335778513/4882812500000000 7334832750674279/9765625000000000
-5347309459933221/9765625000000000 -8171518413387667/9765625000000000
-207669183984513/244140625000000 -5134690611687853/9765625000000000
-1380135948876781/7812500000000000 -961203518159477/976562500000000
-2928998714700291/4882812500000000 -3906766494102289/4882812500000000
117546534307729/152587890625000 -3113367578191169/4882812500000000
-8981358929797263/9765625000000000 -239650000446419/610351562500000
-6803571103527097/9765625000000000 -437851875816201/610351562500000
6090774426299979/19531250000000000 -185572679414409/195312500000000
-968902430739803/976562500000000 152594213278793/1220703125000000
1793469201337787/1953125000000000 3867057956243353/9765625000000000
-974233066159131/3906250000000000 4728513739026213/4882812500000000
766952096638977/2441406250000000 -579452810794381/610351562500000
3319823937181563/4882812500000000 -7161180611120643/9765625000000000
1979244297669429/9765625000000000 -597684410776969/610351562500000
-1752342765089263/1953125000000000 -431274883126851/976562500000000
-1130001400269919/1220703125000000 7387998133583523/19531250000000000
66331934348853/97656250000000 -7167159583546299/9765625000000000
1481457693969747/7812500000000000 -4794220126514397/4882812500000000
-2339943999598529/2441406250000000 5572082160381499/19531250000000000
-8751794708123947/9765625000000000 8665684283997123/19531250000000000
480546897424673/488281250000000 -1385017750836909/7812500000000000
-677496618772183/976562500000000 -3516648432664649/4882812500000000
2096634494519329/9765625000000000 596118812340163/610351562500000
-6686827938818461/9765625000000000 7117145759169321/9765625000000000
-5698885502023001/156250000000000000 -4879563689595133/4882812500000000
1585721417873429/1953125000000000 712660302833927/1220703125000000
-5563174846094527/19531250000000000 -4680550262751439/4882812500000000
4503859723969649/9765625000000000 -1083128276303679/1220703125000000
4164816625693159/4882812500000000 1274378317504863/2441406250000000
-4347315265415109/78125000000000000 -2437623489456621/2441406250000000
-239129980370301/390625000000000 -7721914558300109/9765625000000000
3128840108392789/39062500000000000 4867123871295347/4882812500000000
-3477706977138933/4882812500000000 -6854899588269819/9765625000000000
-826975727861461/19531250000000000 4878433647878359/4882812500000000
5350027894998877/9765625000000000 -1633947773502677/1953125000000000
6479595633503027/9765625000000000 -7306317271164283/9765625000000000
-1025481451782429/10000000000000000000 2441406237162937/2441406250000000
828711505021763/1220703125000000 717039853097979/976562500000000
-745354964193077/39062500000000000 -4881923532640837/4882812500000000
4977276331134253/39062500000000000 1210753262828853/1220703125000000
-7469711021643377/9765625000000000 -6290536455165367/9765625000000000
-603005199976497/610351562500000 6042413046138519/39062500000000000
200612447783677/7812500000000000 2440601210187237/2441406250000000
-2875391692755467/4882812500000000 -3946388288472017/4882812500000000
-8043295718716687/9765625000000000 -5538305302337423/9765625000000000
7382468703865643/9765625000000000 6392697981061621/9765625000000000
3381138057496243/4882812500000000 -704549880315277/976562500000000
-245419140716307/488281250000000 -8442464675001773/9765625000000000
-1731425267062503/1953125000000000 -1129756479707671/2441406250000000
-4865116343585917/4882812500000000 -6645315916007129/78125000000000000
-1212209044958041/1220703125000000 1150035845192449/9765625000000000
4724287498092753/4882812500000000 -4936339608285901/19531250000000000
-777801926831411/4882812500000000 -4820464922885923/4882812500000000
-7994983294381299/9765625000000000 5607822550971897/9765625000000000
-582272046829977/610351562500000 -731992276752923/2441406250000000
961919323553603/1953125000000000 33996520296049/39062500000000
-314717662020601/390625000000000 -2892357489933783/4882812500000000
2285064730736349/2441406250000000 -3438473274891353/9765625000000000
-3052108039982963/19531250000000000 -4822825695810829/4882812500000000
881543185189783/1953125000000000 8714325674242459/9765625000000000
5743876536843439/9765625000000000 7897804376541901/9765625000000000
-5381842825431883/78125000000000000 -2435606514717339/2441406250000000
4541856383338807/4882812500000000 -7170381862390067/19531250000000000
-4852263781581343/4882812500000000 -68167315311089/610351562500000
151812629969019/244140625000000 -95600170184577/122070312500000
8685559095943523/9765625000000000 -8928268551404067/19531250000000000
-8005547452124693/39062500000000000 -4779170489350407/4882812500000000
5745902467551131/9765625000000000 -157926611404177/195312500000000
-4882309932939297/4882812500000000 -1120871532738059/78125000000000000
5241066658503233/19531250000000000 940745644214771/976562500000000
-349075778145273/25000000000000000 2441168242502313/2441406250000000
-573120189877313/610351562500000 6717125312841233/19531250000000000
4104857721446449/4882812500000000 5288478418917001/9765625000000000
-4394549357743077/9765625000000000 -8720972857599369/9765625000000000
280636782470967/305175781250000 3836699086031167/9765625000000000
-476840836373489/488281250000000 -4203121862272179/19531250000000000
8510395517703753/9765625000000000 4789634617888183/9765625000000000
2392438531495049/78125000000000000 -1220130614533433/1220703125000000
2413948894045581/2441406250000000 5841976968941739/39062500000000000
-8986881680179193/9765625000000000 -7642876240548349/19531250000000000
-6271185305650451/9765625000000000 1871491158522043/2441406250000000
-2766430380551899/9765625000000000 117069887373809/122070312500000
6635259546760589/9765625000000000 3582623423824623/4882812500000000
-2359533744274563/2441406250000000 -5015591608055653/19531250000000000
5000375290983391/39062500000000000 -2421320624614769/2441406250000000
6850675775768543/9765625000000000 6959574200762793/9765625000000000
3617366959278831/4882812500000000 -6559425033362017/9765625000000000
-935685881324031/1953125000000000 8572031843611921/9765625000000000
-26098568735401/195312500000000 4839023491768093/4882812500000000
7653275286516841/625000000000000000 4882446407384643/4882812500000000
-907543639303791/976562500000000 7212180229735823/19531250000000000
-240140507332921/244140625000000 -3521073939152493/19531250000000000
-5634274518916929/39062500000000000 -1207938365407977/1220703125000000
-4120616451766133/4882812500000000 -5239228175061871/9765625000000000
2287140123142807/4882812500000000 8628058406679119/9765625000000000
950233017801889/976562500000000 2252366051186287/9765625000000000
1804982803624449/4882812500000000 -2268473880650617/2441406250000000
-5627548854567971/9765625000000000 7981110544910133/9765625000000000
7060266816571951/9765625000000000 6746855869176247/9765625000000000
-1640838596050043/9765625000000000 -962678972151867/976562500000000
-139201504956327/3125000000000000 2438982914928409/2441406250000000
210268862355047/305175781250000 3538831915233939/4882812500000000
-4129832459536097/9765625000000000 4424700992631791/4882812500000000
-597313825820883/610351562500000 -8030718196853137/39062500000000000
3238597033989631/9765625000000000 -92129756806397/97656250000000
-244057828732363/244140625000000 -8137922493731757/312500000000000000
2431899174412043/2441406250000000 344393758022271/3906250000000000
8085971986204091/9765625000000000 -1368952352141677/2441406250000000
4627325107658943/19531250000000000 474379587534161/488281250000000
412983940078857/488281250000000 -325631224361109/610351562500000
1639626504849951/1953125000000000 5306416375998337/9765625000000000
952945875503103/1953125000000000 -4262182117169139/4882812500000000
-3346818609504047/4882812500000000 444421377770327/610351562500000
-5269367715831379/78125000000000000 2435846672632247/2441406250000000
-4531063522126949/4882812500000000 -1819703621089649/4882812500000000
-1204081464803337/1220703125000000 -3212134811689093/19531250000000000
8777434550407279/9765625000000000 -428066284048879/976562500000000
-8921924899700781/9765625000000000 -1985364432838731/4882812500000000
1661337031480349/1953125000000000 2567411796753033/4882812500000000
167750768771439/305175781250000 -509870324840107/610351562500000
-4882574744162371/4882812500000000 -77095727699137/7812500000000000
-4747713693602599/4882812500000000 1140645691586403/4882812500000000
-8989021906979517/9765625000000000 763280205336607/1953125000000000
7614417757962877/19531250000000000 -4496459501441937/4882812500000000
5682936626201869/9765625000000000 -794176699124309/976562500000000
-4881099484788819/4882812500000000 -8276991546351017/312500000000000000
-8739358358922053/9765625000000000 8715743712378017/19531250000000000
3308519822515471/4882812500000000 -287283046424153/390625000000000
3110345077392033/4882812500000000 3763988763227037/4882812500000000
6709458870666427/9765625000000000 -886976899567611/1220703125000000
-1572545485066029/7812500000000000 4782873782578579/4882812500000000
3580914698774873/4882812500000000 -3319474029157979/4882812500000000
1642424619108229/2000000000000000000 -2441405426770299/2441406250000000
-4555685165878287/4882812500000000 7028616455095871/19531250000000000
6911835180175379/78125000000000000 4863665573445677/4882812500000000
-3569944777769821/4882812500000000 333126885643147/488281250000000
4840370847251333/4882812500000000 -205565561937141/1562500000000000
2887135722774183/4882812500000000 7875609240798441/9765625000000000
-686550062468993/1220703125000000 8074711659926291/9765625000000000
352804906818287/390625000000000 -262000027721793/610351562500000
8890740471110957/9765625000000000 -8080139977989173/19531250000000000
4778086333439817/4882812500000000 -1005857296216463/4882812500000000
-2412907265085479/2441406250000000 -5951118378507899/39062500000000000
2372906559163981/4882812500000000 8534910045602779/9765625000000000
1179144085620293/1220703125000000 5052944512979627/19531250000000000
4860054542104031/9765625000000000 -8470377883447643/9765625000000000
-1206851360638947/3906250000000000 464393065863659/488281250000000
1214021069587677/1220703125000000 4081594917373027/39062500000000000
-102697346768579/122070312500000 5279040010027213/9765625000000000
-2333208960268899/2441406250000000 1437498417752153/4882812500000000
-2923622890557999/4882812500000000 488848888716543/610351562500000
-4853846648739211/4882812500000000 -4248524417192447/39062500000000000
4875128646838789/4882812500000000 -4381154899519013/78125000000000000
1652664805774571/1953125000000000 5204316250428819/9765625000000000
2434616765158181/2441406250000000 -5822389610303669/78125000000000000
-5087910984452421/9765625000000000 -130242218621511/152587890625000
7182056754927739/312500000000000000 -976304556237933/976562500000000
-5364822632412439/9765625000000000 8160031235441459/9765625000000000
5662446994168461/78125000000000000 4869970289564721/4882812500000000
1517327307986733/19531250000000000 -2434027797457519/2441406250000000
4688378354260251/4882812500000000 5456689571467577/19531250000000000
2855225276674049/4882812500000000 495125402827371/610351562500000
8670010234950817/19531250000000000 -437536176424553/488281250000000
229788346669467/2441406250000000 12152841018949/12207031250000
1161221703626709/7812500000000000 4828573822384141/4882812500000000
-2438343275118371/2441406250000000 -3912194707508539/78125000000000000
-8042397059513319/19531250000000000 8899291770973007/9765625000000000
-382427125451383/488281250000000 6071839023576123/9765625000000000
-4539196686068999/4882812500000000 -449829923091527/1220703125000000
-4997708555176007/9765625000000000 -1677979032504823/1953125000000000
-970290068852441/976562500000000 -8840452003856007/78125000000000000
3065042057783943/4882812500000000 152038811330117/195312500000000
3865890013997717/4882812500000000 -5965484828521143/9765625000000000
4548964013180979/39062500000000000 -4849590563672593/4882812500000000
-148428444500187/305175781250000 4266370952829759/4882812500000000
-475888364186517/488281250000000 -8744861415370639/39062500000000000
-3265724742401119/9765625000000000 4601697337599849/4882812500000000
-576739821341303/976562500000000 7880643976766441/9765625000000000
4880297815415289/4882812500000000 -78344021802883/2441406250000000
8681174878119543/9765625000000000 8945308127981089/19531250000000000
-6504392890032381/9765625000000000 1456850092119587/1953125000000000
2403063456774723/2441406250000000 6895805106350023/39062500000000000
1555080154364649/1953125000000000 2954258556649853/4882812500000000
-1021215137492091/1220703125000000 -5350055026808007/9765625000000000
-4484839843818329/4882812500000000 -308931349700333/781250000000000
3527723181240661/4882812500000000 -6751896642186851/9765625000000000
-6839428740340553/9765625000000000 3485313692712201/4882812500000000
69650045263349/152587890625000 -1737782587720119/1953125000000000
-1373830174482549/4882812500000000 -4685557444086829/4882812500000000
-4444745031521059/9765625000000000 8695497297187427/9765625000000000
-4817598819444933/4882812500000000 397680627212037/2441406250000000
7724710249480789/9765625000000000 -2987318329296003/4882812500000000
2454589713697501/4882812500000000 -263812546253599/305175781250000
-3140577593458947/4882812500000000 7477601297105873/9765625000000000
-1034034435949681/19531250000000000 -487596464396899/488281250000000
-5427976118064493/9765625000000000 1014769885416967/1220703125000000
911547261455229/3906250000000000 -4748004622442969/4882812500000000
6686619345813463/39062500000000000 -4810743231258219/4882812500000000
277205421110363/390625000000000 -6880454433212711/9765625000000000
34163765096843/61035156250000 8092469511432399/9765625000000000
-1206854725423671/1953125000000000 7678214208635293/9765625000000000
470190041849207/976562500000000 -4279590053241347/4882812500000000
2437042332344207/2441406250000000 291816023558483/4882812500000000
8792329533164219/9765625000000000 4249985061252953/9765625000000000
-670218092082753/976562500000000 3551344905283083/4882812500000000
2390030290218141/2441406250000000 -1594292827318569/7812500000000000
-3091146436651953/4882812500000000 -944942842759887/1220703125000000
8880892453009107/9765625000000000 -4061672177651821/9765625000000000
1953614987116411/2441406250000000 1464190206104797/2441406250000000
-8723111865831241/78125000000000000 1213069991706721/1220703125000000
2391399360478281/4882812500000000 -851423913426451/976562500000000
5006216956551651/19531250000000000 -4719689597489667/4882812500000000
3319380183799559/4882812500000000 -716200338049489/976562500000000
4816688782386801/4882812500000000 6406831772589779/39062500000000000
904637433225229/1220703125000000 12806279299629/19073486328125
-5406479370353881/19531250000000000 586501567976343/610351562500000
-3574684675213159/19531250000000000 480033433754421/488281250000000
-1448499575582751/2441406250000000 -7861107766289077/9765625000000000
-8006343215437751/9765625000000000 -5591591898309363/9765625000000000
1068958372357337/1220703125000000 -294721952674007/610351562500000
1116084235323557/7812500000000000 4832729892587813/4882812500000000
2872645380488511/39062500000000000 973918250794169/976562500000000
6221768988378457/9765625000000000 7527085909957259/9765625000000000
4722832528493393/4882812500000000 -4958565628019391/19531250000000000
4296573966289571/4882812500000000 -4639530175506547/9765625000000000
-1787383077795431/31250000000000000 1218704777890233/1220703125000000
-1055843172242383/7812500000000000 -4838014808105581/4882812500000000
-1129604788286399/9765625000000000 4850036717977129/4882812500000000
8933612941360427/9765625000000000 7888723966417507/19531250000000000
6718125602072343/9765625000000000 -3543805159549729/4882812500000000
7615025926740527/19531250000000000 899279026078071/976562500000000
187411730129629/244140625000000 6258624537095637/9765625000000000
-8429259020603333/9765625000000000 308189166773291/610351562500000
-3318719100607469/9765625000000000 -2296104515966773/2441406250000000
-3711438137014609/4882812500000000 253829358305391/390625000000000
86321726474317/122070312500000 863117647388863/1220703125000000
-7079999648849373/19531250000000000 910141927853553/976562500000000
6533507555199149/9765625000000000 -725814788129731/976562500000000
4549317923282491/4882812500000000 -7094295559737479/19531250000000000
-8031447119654049/19531250000000000 2225440910410721/2441406250000000
-47552117839501/48828125000000 8871775650683169/39062500000000000
-6207336343534399/9765625000000000 753899244984779/976562500000000
2328718205840361/2441406250000000 -2932673852515383/9765625000000000
-1529381919178057/4882812500000000 -4637116437555509/4882812500000000
4795049586174011/4882812500000000 -1843211736386999/9765625000000000
2954927966194117/9765625000000000 -930783714700837/976562500000000
6673764044748897/9765625000000000 3564698623854541/4882812500000000
8464647441689283/19531250000000000 -8800844707333539/9765625000000000
4566321611572427/4882812500000000 6917299877660759/19531250000000000
4531481121248133/4882812500000000 7274653814914369/19531250000000000
4673704287142291/4882812500000000 2827257431861499/9765625000000000
-109934873601613/390625000000000 -4685453122951353/4882812500000000
2633848762029451/39062500000000000 -1217925100223591/1220703125000000
-2402342546274969/2441406250000000 -278392472833351/1562500000000000
-6114716586965767/9765625000000000 1522861421163603/1953125000000000
-6294090975936289/9765625000000000 7466716174280523/9765625000000000
-367757704423051/4882812500000000 1217235910295169/1220703125000000
-7671012577025153/19531250000000000 1122610818245001/1220703125000000
8881486990977073/9765625000000000 4060371961991909/9765625000000000
-250715267634713/781250000000000 924909976256857/976562500000000
-3734654436716029/4882812500000000 -125820279118899/195312500000000
-35341497819873/38146972656250 7351614980073367/19531250000000000
-159476749236857/244140625000000 -739424762671473/976562500000000
4617202455070067/4882812500000000 6353958638897417/19531250000000000
-5538365231286877/39062500000000000 -2416742882359043/2441406250000000
-1230033107315979/2441406250000000 -8435622592264933/9765625000000000
457289188998337/488281250000000 6847501935953663/19531250000000000
-4823174172282363/4882812500000000 -608656915634859/3906250000000000
-2311093818263169/2441406250000000 1573924827588443/4882812500000000
-219248453351477/3125000000000000 -1217695050961979/1220703125000000
-4717810402666771/4882812500000000 -157327430988163/610351562500000
-1561762765768931/1953125000000000 5864286676746753/9765625000000000
-6051122033634599/19531250000000000 -4642558889614123/4882812500000000
-3973227304933677/39062500000000000 -242874418668351/244140625000000
8435215693686407/9765625000000000 76887968674923/152587890625000
7812845603482379/19531250000000000 -2237566933840493/2441406250000000
-1330044007329539/2441406250000000 -8189209892150371/9765625000000000
1952325183134767/2441406250000000 45809673949721/76293945312500
3046714144010047/4882812500000000 1526270793003411/1953125000000000
-899796942738541/976562500000000 118601790012637/305175781250000
605325318151203/610351562500000 -5002773626127121/39062500000000000
470013549558591/976562500000000 -8560149412466957/9765625000000000
-2649136157176599/156250000000000000 122052766433039/122070312500000
528486074594613/1953125000000000 -4700664670145447/4882812500000000
6390831833971533/9765625000000000 7384084243189609/9765625000000000
-4595299911276621/4882812500000000 -3301561228011577/9765625000000000
-193579967690609/195312500000000 -5191411234540277/39062500000000000
-222602296049461/305175781250000 1336059978611399/1953125000000000
6686380780937491/19531250000000000 -4587769328707101/4882812500000000
4873375294429419/4882812500000000 -4854916513094013/78125000000000000
593608199744953/976562500000000 775437696789243/976562500000000
972692132375131/976562500000000 3474324572464833/39062500000000000
-4600476442992647/4882812500000000 6545195988052279/19531250000000000
8988125498877589/39062500000000000 -950359309112357/976562500000000
4866740444728109/4882812500000000 -3166781117072837/39062500000000000
589548900389109/610351562500000 -5055708740591389/19531250000000000
4117860346486221/19531250000000000 -1193263894366611/1220703125000000
-2316620496073033/2441406250000000 -6164330709952001/19531250000000000
4877424172616669/4882812500000000 -7338497321903669/156250000000000000
8575082525161107/39062500000000000 4763708616221249/4882812500000000
-2325003295739189/19531250000000000 4848092964231541/4882812500000000
-9231318264008/19073486328125 -4272828228848073/4882812500000000
-7299063996943319/9765625000000000 6487765132089079/9765625000000000
-4483371525128881/19531250000000000 -4752427710721671/4882812500000000
-6195265218784609/19531250000000000 4630661503982299/4882812500000000
1214674468616587/3906250000000000 72511603637771/76293945312500
-1466756351749349/2441406250000000 -1561351267515059/1953125000000000
-349664087591601/488281250000000 -3408131525488647/4882812500000000
1315309791282761/1953125000000000 -288766855340477/390625000000000
-3791646911149847/4882812500000000 -6153136309663251/9765625000000000
1318188677733059/1953125000000000 -288241279175719/390625000000000
-4785856759872351/4882812500000000 -1549137966547637/7812500000000000
-1592635741279081/4882812500000000 4615773966059937/4882812500000000
-2351667818674041/2441406250000000 -5246700742535661/19531250000000000
-4651368501082519/4882812500000000 5941890577644267/19531250000000000
-1234670116274391/1953125000000000 7566847047489433/9765625000000000
6007322451542991/9765625000000000 1539863742073467/1953125000000000
7195309552345033/9765625000000000 -3301323677199697/4882812500000000
934208843191273/976562500000000 -2844787403471013/9765625000000000
2616865275609037/9765625000000000 -940847744164467/976562500000000
-4827597245543021/4882812500000000 -2928925386503911/19531250000000000
969085164074759/976562500000000 4824646917891053/39062500000000000
-5641222856476093/9765625000000000 -99643141638829/122070312500000
1255731217796287/19531250000000000 4872710139588337/4882812500000000
6453758179930539/9765625000000000 916143726746149/1220703125000000
-201540406951353/305175781250000 -7333079240761633/9765625000000000
