2500
-74216127282243/1220703125000000 -2436889891510071/2441406250000000
346678870871849/488281250000000 -3438492977927719/4882812500000000
238929399907341/244140625000000 4013885208370393/19531250000000000
1765641690457669/4882812500000000 -4552402369197393/4882812500000000
-332376004619271/488281250000000 -1788468413579709/2441406250000000
4486414895197751/4882812500000000 -1927158348009837/4882812500000000
-2353314295831583/2441406250000000 5199238729344987/19531250000000000
4076773405124369/4882812500000000 537467264619043/976562500000000
972703397226047/976562500000000 6938549672619237/78125000000000000
-5452576476487771/78125000000000000 -974181149315931/976562500000000
-37909878161519/38146972656250 8696807491839027/78125000000000000
751035174378183/1220703125000000 -7698570407472797/9765625000000000
6458911938131041/19531250000000000 -576011494108991/610351562500000
704722644245809/1220703125000000 1594777166887029/1953125000000000
-1146619756436493/1220703125000000 -1340105800372143/3906250000000000
-1992900722893537/2441406250000000 -2820504342297299/4882812500000000
-1014257078402179/1220703125000000 135852669947387/244140625000000
8231786327617509/9765625000000000 5254058002827381/9765625000000000
7490577237159883/9765625000000000 -6265675086913397/9765625000000000
-154994334627433/244140625000000 -30180852635819/39062500000000
7595822364942061/156250000000000000 487703943544473/488281250000000
-953821753646669/976562500000000 167615519427801/781250000000000
1313053693155199/1953125000000000 1445886324894351/1953125000000000
1310841295006323/1953125000000000 7239461936033551/9765625000000000
-96083559983651/122070312500000 6023479762245499/9765625000000000
-1618156713814639/2441406250000000 457030724286923/610351562500000
-4635813489797071/4882812500000000 3066653679809149/9765625000000000
-3766096561682603/4882812500000000 -6215585120723141/9765625000000000
-595737080170711/610351562500000 1699383126836699/7812500000000000
-458643109219537/488281250000000 -6701053943015041/19531250000000000
-8937501978640747/9765625000000000 -7871083793841283/19531250000000000
4676221153545949/4882812500000000 -5621122497559567/19531250000000000
-6319262829103249/9765625000000000 7445424698251873/9765625000000000
8254406144049313/9765625000000000 -104368981694191/195312500000000
-7501828821242231/39062500000000000 4791922680711619/4882812500000000
-6601650639463711/9765625000000000 1799056010715991/2441406250000000
1989649105891713/2441406250000000 -5659344008576781/9765625000000000
-348930650482313/488281250000000 85391005181881/122070312500000
112599531998033/122070312500000 -3771477450694651/9765625000000000
-4855662958233429/4882812500000000 -2056774741953191/19531250000000000
-4880692648613981/4882812500000000 -4603684637311229/156250000000000000
1025775570773747/1220703125000000 2646962327766859/4882812500000000
-1198200716772799/1220703125000000 -7465755795025331/39062500000000000
5839680119989597/312500000000000000 4881959878961431/4882812500000000
-7369613226331167/19531250000000000 -452188102077543/488281250000000
-4826194630457083/4882812500000000 1186271657633647/7812500000000000
-160575879498183/195312500000000 -5559307416314331/9765625000000000
-4803165320626257/4882812500000000 7026627357767667/39062500000000000
885297291832611/1220703125000000 -840455129354691/1220703125000000
4903391752927403/78125000000000000 -2436592854898877/2441406250000000
4418530868148081/4882812500000000 -8312345399347951/19531250000000000
4054184490751289/9765625000000000 -8884313127956303/9765625000000000
829361746021891/976562500000000 515590351579401/976562500000000
7820233441463003/9765625000000000 -731131192930353/1220703125000000
7903770999550249/156250000000000000 -1219140384792177/1220703125000000
6801446231744579/9765625000000000 -7007692972534717/9765625000000000
7444076171115229/9765625000000000 -6320851335006973/9765625000000000
2305954231628383/2441406250000000 6415179793828843/19531250000000000
-1715775625260771/4882812500000000 2285714981899387/2441406250000000
3824512802846047/19531250000000000 -4788285368893589/4882812500000000
-7745645625943553/9765625000000000 5947470510891711/9765625000000000
-939660353425449/2441406250000000 -4506663021677757/4882812500000000
1942011943268621/4882812500000000 -448000530383149/488281250000000
3847379567835949/9765625000000000 8975806487532107/9765625000000000
1247288201821997/2441406250000000 8394985759735117/9765625000000000
1718294673010127/15625000000000000 -4853197323357443/4882812500000000
-5174702798371637/9765625000000000 258809403260327/305175781250000
1796713057424231/1953125000000000 7658455816326627/19531250000000000
-2145962272528131/2441406250000000 -9095140580511/19073486328125
1076063592601281/1220703125000000 922193231378729/1953125000000000
-1447165669269573/1953125000000000 -1639554432285143/2441406250000000
4817937835632349/4882812500000000 -6346440499749891/39062500000000000
-4717343147161219/4882812500000000 -2520739210697793/9765625000000000
-4829443195144377/4882812500000000 5759646294861789/39062500000000000
954537514329863/1220703125000000 -1521807153514179/2441406250000000
4002276053867987/4882812500000000 -1118831125687243/1953125000000000
7609679872549547/9765625000000000 3060237077333197/4882812500000000
7165282944155149/9765625000000000 -6635220566855659/9765625000000000
-8609737836023629/9765625000000000 360052401951/762939453125
1676706124323917/2441406250000000 -7098305206392559/9765625000000000
-2890174065255523/9765625000000000 -4664073474795111/4882812500000000
2245018245584151/4882812500000000 86721971811417/97656250000000
-8423855005830629/9765625000000000 -4940252876257171/9765625000000000
-1664760666114707/1953125000000000 -5107027487155119/9765625000000000
1250093146592681/3906250000000000 4626022891504309/4882812500000000
2371075203027359/2441406250000000 -2327116186623541/9765625000000000
8103216436938627/19531250000000000 -2221372077183617/2441406250000000
4793967072898939/4882812500000000 3708881479081321/19531250000000000
941287910956121/1953125000000000 267396406557867/305175781250000
-608999011648953/610351562500000 5198177010534091/78125000000000000
-1016415146501171/3906250000000000 -2357309883676913/2441406250000000
-1434667346176579/2441406250000000 7901588785406351/9765625000000000
731777277045623/976562500000000 6466655497287169/9765625000000000
-1884528094467687/2441406250000000 -1241681012486167/1953125000000000
5893409398452201/9765625000000000 -7786857986560449/9765625000000000
-4462016092291383/4882812500000000 7931981141973537/19531250000000000
85095877897113/97656250000000 -4791069535064311/9765625000000000
6456720839219213/19531250000000000 -921656772566247/976562500000000
-1218042715085969/1220703125000000 1288776273973183/19531250000000000
-3808088772780603/4882812500000000 3056193352649431/4882812500000000
5682754091602567/9765625000000000 794189760542147/976562500000000
244121982770591/244140625000000 -1544705234255663/125000000000000000
119974530511133/390625000000000 2323403371921791/2441406250000000
-4519593144998257/4882812500000000 -1848008580564769/4882812500000000
-3526374662465231/39062500000000000 -2431437643779013/2441406250000000
-608941402212309/610351562500000 5307600711926707/78125000000000000
2881695436740323/19531250000000000 4829373393440719/4882812500000000
-4861885338249107/4882812500000000 1806339360694381/19531250000000000
-6118216285563871/39062500000000000 4822548495954093/4882812500000000
-913275161138657/976562500000000 6916727447381749/19531250000000000
-461589887215607/488281250000000 1273818954089681/3906250000000000
-4661284328517537/9765625000000000 -4290683513420147/4882812500000000
-7383116892245203/19531250000000000 -4520504061481581/4882812500000000
1172232930505151/4882812500000000 1185003372009853/1220703125000000
-3306696310719311/4882812500000000 898179318776029/1220703125000000
2405488404503381/2441406250000000 834481907146803/4882812500000000
-7837281010557631/19531250000000000 1118115659764043/1220703125000000
6249260907906349/39062500000000000 2409961135218031/2441406250000000
1348316718125701/2441406250000000 -8141259367111997/9765625000000000
-1857366338573909/4882812500000000 -451575555078979/488281250000000
-4580688172613273/4882812500000000 3381806484964579/9765625000000000
5835658712936767/9765625000000000 7830231096637583/9765625000000000
1102492831053327/2441406250000000 8713184524629403/9765625000000000
-96722250881691/244140625000000 -358662228924389/390625000000000
4868669694843789/4882812500000000 2970934534893069/39062500000000000
-4759730575133277/4882812500000000 4357655814398743/19531250000000000
402255686866513/7812500000000000 4876335819082021/4882812500000000
242175730286529/7812500000000000 2440232986396279/2441406250000000
6937245940267589/9765625000000000 1718321317537589/2441406250000000
5067107037995491/9765625000000000 -4174082471218123/4882812500000000
8875440163894253/9765625000000000 2036786288357087/4882812500000000
6416537584941549/39062500000000000 -4816486906435009/4882812500000000
-624474623766859/1953125000000000 4626505639989159/4882812500000000
-2508871231477929/19531250000000000 -37830941825473/38146972656250
-971398526831167/976562500000000 -8023652425767551/78125000000000000
-4903814613544029/78125000000000000 4873184047687979/4882812500000000
2985845153061077/4882812500000000 7726988192587827/9765625000000000
-8603653946382509/9765625000000000 -2310009221384283/4882812500000000
-4857290623654733/4882812500000000 -99716740322187/976562500000000
1188255615040527/1220703125000000 8946544909318383/39062500000000000
4488766448082767/4882812500000000 -3843349416705521/9765625000000000
7554329905608499/39062500000000000 4790633775150523/4882812500000000
-5878228318361253/19531250000000000 1164105340486371/1220703125000000
4561142542476049/4882812500000000 -1394351259589089/3906250000000000
-712753368083313/1220703125000000 7928071667367933/9765625000000000
1061941053028693/1953125000000000 -8196002784158431/9765625000000000
-2364359988203837/4882812500000000 -8544392256055899/9765625000000000
-4284487278968933/9765625000000000 -877556838028047/976562500000000
-4335766983541727/4882812500000000 -4491317211948283/9765625000000000
1769515595513361/2441406250000000 336409217161127/488281250000000
2658635136414381/4882812500000000 8191096903731303/9765625000000000
486407559081501/488281250000000 -6837572565642579/78125000000000000
1162708340027823/1220703125000000 743573628942043/2441406250000000
8859189131868901/9765625000000000 -8217590782315931/19531250000000000
7590379263032339/156250000000000000 -2438523855613339/2441406250000000
5261255878798673/9765625000000000 -4113593873319029/4882812500000000
242516129265317/244140625000000 8997474897303643/78125000000000000
-2170505486505351/2441406250000000 8942019138746619/19531250000000000
2335607160114769/2441406250000000 -1421834970957863/4882812500000000
-1126917443312811/1220703125000000 -3753809332117617/9765625000000000
-6285610950649671/9765625000000000 7473856207989149/9765625000000000
4765478353231943/4882812500000000 8511917198973303/39062500000000000
1130368376760261/39062500000000000 -976153539915347/976562500000000
8705065518838911/9765625000000000 8851952542427427/19531250000000000
-448052580939481/488281250000000 -3881621507310177/9765625000000000
-181048721465677/1953125000000000 -4861788910782123/4882812500000000
1992972917216411/4882812500000000 -8915136984118227/9765625000000000
-6920321057105479/19531250000000000 -913207100045059/976562500000000
3019863411646953/4882812500000000 -383696271615353/488281250000000
4594547428665349/78125000000000000 4874361239773237/4882812500000000
-4874542340170427/4882812500000000 -454509519314719/7812500000000000
-2579612757209513/9765625000000000 235468986364801/244140625000000
7893768840185361/9765625000000000 2874710643627619/4882812500000000
8159158062335903/9765625000000000 -335384407215507/610351562500000
5581638142703031/156250000000000000 2439848018510311/2441406250000000
5229824065756607/9765625000000000 8247203882641561/9765625000000000
-1682759828247527/2441406250000000 3537673720384861/4882812500000000
151644548916983/152587890625000 -8673756762742799/78125000000000000
-7638662803094003/19531250000000000 -8987777216074173/9765625000000000
4804965228702667/4882812500000000 -1736855850224281/9765625000000000
4882649542689657/4882812500000000 638268343061919/78125000000000000
2071821366250537/2441406250000000 -2583037517255079/4882812500000000
6857794334933629/19531250000000000 -4571927817003541/4882812500000000
4518241885994291/4882812500000000 7405239409826531/19531250000000000
-2330421845673587/2441406250000000 -2910940737964617/9765625000000000
4662605573191917/4882812500000000 2899632513954779/9765625000000000
4736223793076311/4882812500000000 4749807730094499/19531250000000000
4689922558240747/4882812500000000 2717708084295163/9765625000000000
-8143176638549731/9765625000000000 -2695185794801673/4882812500000000
74279715214977/76293945312500 -8916594275795749/39062500000000000
-5056528294136519/9765625000000000 8354576784686453/9765625000000000
-4003150810266801/9765625000000000 -8907424724963173/9765625000000000
3987837826686887/19531250000000000 -2389975405308027/2441406250000000
-4871981951758243/4882812500000000 -1300152433513491/19531250000000000
-1233534003542597/19531250000000000 194922579611651/195312500000000
6108338406472711/9765625000000000 761942475208171/976562500000000
-520950920713579/1220703125000000 2207918710090967/2441406250000000
8762736430290359/9765625000000000 -8621341402331119/19531250000000000
-6070708245488369/9765625000000000 -7649440047401151/9765625000000000
-4857756430565259/4882812500000000 -790439466963037/7812500000000000
198669555166821/1220703125000000 -192708461405319/195312500000000
-1129895911723093/1953125000000000 -7965601820164689/9765625000000000
1574057246563089/1953125000000000 1445381140352361/2441406250000000
-7830237240053443/9765625000000000 -1167130093950203/1953125000000000
5679713009366973/9765625000000000 3972036372311203/4882812500000000
-4396490245348457/9765625000000000 8719994562107299/9765625000000000
-2438827068400989/2441406250000000 -7180277477944619/156250000000000000
-7849160544709349/39062500000000000 -597902744306107/610351562500000
4821313634909899/4882812500000000 -6180188962745523/39062500000000000
5986221618425951/19531250000000000 -4647814522019931/4882812500000000
4376514919985799/4882812500000000 1082586609156277/2441406250000000
-2291425989318247/2441406250000000 -421257466704139/1220703125000000
-4631161421437781/19531250000000000 -2371780944943741/2441406250000000
7715385532448123/19531250000000000 -224284470820607/244140625000000
8881004662442853/9765625000000000 -2030713410743457/4882812500000000
4576668936297501/4882812500000000 6807007398480779/19531250000000000
-2272169909388281/9765625000000000 -1187201775338597/1220703125000000
1722149130522809/4882812500000000 -4569032751293843/4882812500000000
-2389394216657191/2441406250000000 -8020130751161307/39062500000000000
353234962954981/62500000000000000 -488273451504033/488281250000000
-7611058530901453/9765625000000000 11950702445452/19073486328125
1726189155335549/1953125000000000 1142207474604373/2441406250000000
4852881082509093/4882812500000000 863708260644159/7812500000000000
-975496076713239/976562500000000 -3650070222516519/78125000000000000
-602743814869799/1220703125000000 -8492127226634201/9765625000000000
-803130611159891/1220703125000000 -7354334083475753/9765625000000000
-741773553476841/4882812500000000 2413070134989791/2441406250000000
2392969781269493/312500000000000000 -4882669340291991/4882812500000000
3158192837447653/4882812500000000 1861966427708257/2441406250000000
2998194785904533/39062500000000000 -4868408579613977/4882812500000000
-1590111236543131/15625000000000000 -4857462156225413/4882812500000000
-3254035009804649/9765625000000000 4603767147554019/4882812500000000
-1560685246506621/2441406250000000 -1501940300038721/1953125000000000
-1163118744515403/1220703125000000 -5928014154729189/19531250000000000
-7371352835012043/78125000000000000 -4861029172786227/4882812500000000
-4881957499089417/4882812500000000 -1461955927399461/78125000000000000
-3500822583141493/9765625000000000 -4558280182316339/4882812500000000
-594268349384827/610351562500000 -1781645916606311/7812500000000000
-77739875558493/97656250000000 -5910376394285327/9765625000000000
131181559392077/244140625000000 8236119790372513/9765625000000000
-4700799843681759/4882812500000000 -5282936667873729/19531250000000000
-486728767445019/488281250000000 -778122366473321/9765625000000000
-280125484144313/305175781250000 -3874771978933623/9765625000000000
5654518605226301/9765625000000000 7962025557844851/9765625000000000
-610082159921229/610351562500000 -185676923052019/6250000000000000
7547981166705163/9765625000000000 -6196403145994389/9765625000000000
-6016751821883461/9765625000000000 -1922988058245667/2441406250000000
-2568478076395809/4882812500000000 8305366525621933/9765625000000000
-2667069321103063/78125000000000000 975993273401227/976562500000000
-1362507844768337/1953125000000000 -3498454693298297/4882812500000000
1715712906634393/1953125000000000 -2333219995565627/4882812500000000
-1691032562621291/1953125000000000 -2443238293970051/4882812500000000
1119741767393091/1220703125000000 7777621127149459/19531250000000000
952588693400929/4882812500000000 1197247695011379/1220703125000000
-7242672060891111/78125000000000000 -4861784702536901/4882812500000000
4330383678805437/4882812500000000 -564005491135267/1220703125000000
-315713792749921/610351562500000 1671533196964927/1953125000000000
4848099946071247/4882812500000000 -4649540695149837/39062500000000000
2903645313628257/4882812500000000 3925646673199323/4882812500000000
-8497109477067159/19531250000000000 4396510385359873/4882812500000000
-1220703112649701/1220703125000000 355622075407541/2500000000000000000
5707129087372609/19531250000000000 933941117178387/976562500000000
-4814098640891701/4882812500000000 6530235822613099/39062500000000000
2349659414363253/2441406250000000 662997069400157/2441406250000000
4720740665516181/4882812500000000 -24951677130791/97656250000000
-6807690196190171/9765625000000000 -1750406842589053/2441406250000000
3983600210097197/4882812500000000 564722490300141/976562500000000
-8361492622551603/9765625000000000 -5045084019482739/9765625000000000
-6211275163698041/9765625000000000 -941968454897881/1220703125000000
-8596672047549887/9765625000000000 -2316498507850773/4882812500000000
-7550159184230927/19531250000000000 2251613389797113/2441406250000000
-973631595344381/976562500000000 -6048250234720339/78125000000000000
2694714634120571/19531250000000000 4836115690840871/4882812500000000
-743577021591983/1220703125000000 309790631930897/390625000000000
36621887239769/39062500000000 -6795518399056183/19531250000000000
256357784491473/390625000000000 294734756952117/390625000000000
1210101217564613/1220703125000000 -2568543874289891/19531250000000000
-436564399209033/610351562500000 -853089808143193/1220703125000000
633349347409463/1220703125000000 8348354466919183/9765625000000000
-2725396133871621/156250000000000000 610258708135831/610351562500000
-333925407411839/781250000000000 8828623413229881/9765625000000000
-4669597696493269/4882812500000000 228341653524629/781250000000000
774073742472459/3906250000000000 957196391281417/976562500000000
-6787220677559479/39062500000000000 -4808541459157777/4882812500000000
8753652366995669/9765625000000000 -8658175761305873/19531250000000000
-3369302906366837/4882812500000000 1413628286944159/1953125000000000
3753686556931807/4882812500000000 3122770427435499/4882812500000000
-304038693778033/488281250000000 -7641441010367351/9765625000000000
-4860160717341421/4882812500000000 -29361413863983/305175781250000
-2000232773921623/2441406250000000 5599333285553019/9765625000000000
-8951612661849369/9765625000000000 3903339902294323/9765625000000000
2920850326756849/4882812500000000 1565144914892709/1953125000000000
-2364760628936127/2441406250000000 75867034731483/305175781250000
-2283688661157569/2441406250000000 690613907274697/1953125000000000
974054623501007/976562500000000 2797686713715179/39062500000000000
761301537331567/1953125000000000 899321582483373/976562500000000
-929261104966611/976562500000000 -750616892972387/2441406250000000
4832648736411869/78125000000000000 2436730874487/2441406250000
-1271532187609007/2441406250000000 8336589588951411/9765625000000000
3933690379897549/9765625000000000 8938317047169813/9765625000000000
-609967998866117/610351562500000 -5538542135324917/156250000000000000
2108568418299417/2441406250000000 -1230611109526221/2441406250000000
2775182909036181/4882812500000000 -8034977966752549/9765625000000000
1528030781557329/2441406250000000 -952048634281931/1220703125000000
-1077054453511647/1220703125000000 -4596136280350219/9765625000000000
-4163777728294819/4882812500000000 -1020181390891819/1953125000000000
-1779251341061171/4882812500000000 4547100458037877/4882812500000000
1547610869284869/2441406250000000 3776434866278191/4882812500000000
-1474983088206247/9765625000000000 -4826796466864191/4882812500000000
4684895936737387/4882812500000000 2752168579210049/9765625000000000
-6329850917385799/9765625000000000 -7436425149512039/9765625000000000
-2231462796557679/2441406250000000 7923790063319119/19531250000000000
5733192898841571/9765625000000000 3952781641619531/4882812500000000
352560603139601/390625000000000 4204826968708163/9765625000000000
-528497794773697/610351562500000 4885088776672931/9765625000000000
5787391049830777/9765625000000000 -62927786664761/78125000000000
-376268007717119/1220703125000000 -4645063626265381/4882812500000000
1619446737666519/4882812500000000 -4606435734276287/4882812500000000
544652775974791/976562500000000 8105724335487879/9765625000000000
1769956433486723/4882812500000000 4550726550092327/4882812500000000
-5964305259594743/39062500000000000 4825560150484427/4882812500000000
546763056287867/610351562500000 -8680154992161187/19531250000000000
-3569118792693471/4882812500000000 666430760208397/976562500000000
-2397396127208787/9765625000000000 -2366694998434913/2441406250000000
-601000379458009/1953125000000000 -4645895910314507/4882812500000000
8838872729201333/39062500000000000 1189042269508823/1220703125000000
916791744492441/976562500000000 -6728066992435693/19531250000000000
191583998598803/488281250000000 4491259852006521/4882812500000000
5547264125777939/9765625000000000 4018559827832669/4882812500000000
8898612778597251/39062500000000000 -4754428193909379/4882812500000000
4251683492241711/4882812500000000 -1200525446622809/2441406250000000
-633053206504387/1220703125000000 -2087447970244317/2441406250000000
634610906394907/3906250000000000 -240897232854209/244140625000000
329375749798209/488281250000000 -901145779502511/1220703125000000
-8890013287401289/19531250000000000 -1086920445988359/1220703125000000
4783404772647273/4882812500000000 392101352442767/1953125000000000
-4800063633218671/4882812500000000 3580496115809263/19531250000000000
-1118527066729161/1953125000000000 -8005614384010853/9765625000000000
8720952292012401/9765625000000000 -1757836067945753/3906250000000000
1858388767649977/4882812500000000 -2257667441100917/2441406250000000
4756591185914781/9765625000000000 -1066113501892379/1220703125000000
5500859127012113/5000000000000000000 -4882809544974581/4882812500000000
-8830216761936783/19531250000000000 8710582622587749/9765625000000000
-930857855125831/7812500000000000 -2424014375721833/2441406250000000
4835212014810443/4882812500000000 -5441074493819677/39062500000000000
6892216377006337/78125000000000000 -1215943581568547/1220703125000000
615782038962053/1953125000000000 4633782031260167/4882812500000000
-4690211060143543/4882812500000000 5431431666090889/19531250000000000
969154690679553/1220703125000000 -5937570169251853/9765625000000000
3578227266841843/4882812500000000 -3322370770547111/4882812500000000
-3818853506104979/4882812500000000 6085463272115267/9765625000000000
6280833276037783/19531250000000000 -1155862874248871/1220703125000000
1311445228377689/3906250000000000 114985140325051/122070312500000
3105023447747677/9765625000000000 -2314711929020031/2441406250000000
-327607064764717/610351562500000 82396526678243/97656250000000
37984478464271/38146972656250 -7203290464109787/78125000000000000
-4626248096597643/4882812500000000 -6247798279564327/19531250000000000
-605831769799121/610351562500000 -593128467609171/4882812500000000
1725245838600211/39062500000000000 4878047818169671/4882812500000000
-1203835807898399/1220703125000000 -6471240855858137/39062500000000000
2437991770326399/2441406250000000 4130430956746517/78125000000000000
-1235156504998421/39062500000000000 -122009272775253/122070312500000
8581697384119803/39062500000000000 -2381761244542667/2441406250000000
-7323535773034003/9765625000000000 -1615032031836293/2441406250000000
-2316879078632271/2441406250000000 307905391322761/976562500000000
767073556786607/1220703125000000 7596690975896323/9765625000000000
-7987306159452079/9765625000000000 5618751814754223/9765625000000000
976488523103203/976562500000000 -961600845175083/78125000000000000
4479801858275473/4882812500000000 -7769924808642993/19531250000000000
-6446225018210879/9765625000000000 7335776349863533/9765625000000000
-1442455814846359/2441406250000000 -7878868649500373/9765625000000000
1578789362946033/1953125000000000 -2874588463016771/4882812500000000
-4738740805354819/625000000000000000 -152583504690009/152587890625000
5684034180154037/9765625000000000 7940981493459459/9765625000000000
-58978988364201/78125000000000 6404337588374483/9765625000000000
-6518370751994019/19531250000000000 -2301428120829437/2441406250000000
-7123648145312021/9765625000000000 834987544278521/1220703125000000
8123459022336491/39062500000000000 1194015153701153/1220703125000000
-8382847992394481/39062500000000000 -1192262966888299/1220703125000000
-103350142543837/152587890625000 -7184498841030701/9765625000000000
113295236581149/244140625000000 -4325220648402211/4882812500000000
8703340885594579/19531250000000000 8742447940817803/9765625000000000
7255927975581181/9765625000000000 163399320786921/244140625000000
-3966214113465643/19531250000000000 -4781075141695681/4882812500000000
234334229014183/244140625000000 -1095984103559937/3906250000000000
-934993288451287/976562500000000 140944906751981/488281250000000
3957228117590003/9765625000000000 -8927921217505231/9765625000000000
-5570899321222127/9765625000000000 64166040809603/78125000000000
3362221579337293/4882812500000000 -708161675370671/976562500000000
-8528419051251323/9765625000000000 -118936695680093/244140625000000
-4879747022912647/4882812500000000 -2767903005533511/78125000000000000
7173268459596199/9765625000000000 3313293348286089/4882812500000000
1446698023450311/2441406250000000 -1573282795987351/1953125000000000
7830972919196649/9765625000000000 1166932642090943/1953125000000000
-1799054767709703/1953125000000000 -3801641778251823/9765625000000000
4846040391745261/4882812500000000 -9345662844149/76293945312500
7211015201374733/9765625000000000 -6585490976849601/9765625000000000
-1178570940142807/1220703125000000 -1017412100567521/3906250000000000
-91232434767437/1220703125000000 304322275950099/305175781250000
-203885421472581/305175781250000 7266395543144879/9765625000000000
-1022664496964647/7812500000000000 2420399017511273/2441406250000000
2358765092403169/2441406250000000 -31491733693119/122070312500000
-480972487969993/488281250000000 3366670739473623/19531250000000000
-5817673366600871/9765625000000000 7843603013932301/9765625000000000
36109395272291/390625000000000 -4861905525969047/4882812500000000
7435777785696013/9765625000000000 -6330611373506883/9765625000000000
3090109135999131/9765625000000000 4631917992803837/4882812500000000
-2613588771582347/9765625000000000 147021689857303/152587890625000
-5168528124707049/9765625000000000 517859735567103/610351562500000
-3919390495635243/9765625000000000 -2236149170216361/2441406250000000
-1774516108455481/1953125000000000 -4079797318669813/9765625000000000
954351445121267/976562500000000 4141866033622973/19531250000000000
5889330150757231/9765625000000000 -973742955815397/1220703125000000
4882795832046803/4882812500000000 3266109587663959/1250000000000000000
2311977706975103/2441406250000000 6274895046079203/19531250000000000
7963823113107827/9765625000000000 2825993323760451/4882812500000000
5712294602566/19073486328125 -4658690581963309/4882812500000000
