2500
-2669943432375611/9765625000000000 4696776386750261/4882812500000000
-203919078511677/305175781250000 -3632714181078257/4882812500000000
5089610108508079/9765625000000000 -833446462491727/976562500000000
6861430649160501/19531250000000000 914317362857751/976562500000000
-4913275496811057/9765625000000000 210990455253699/244140625000000
4681392353498721/39062500000000000 4847620988502059/4882812500000000
-3633143595404917/4882812500000000 130489083223537/195312500000000
-1248957116137223/4882812500000000 -37763020245489/39062500000000
877894141698331/4882812500000000 -960648942874097/976562500000000
3385513535507923/4882812500000000 -7037089174097169/9765625000000000
-5305971959873643/9765625000000000 -1639684032997329/1953125000000000
3923663726359419/4882812500000000 -5812648577922999/9765625000000000
-1593432438170591/1953125000000000 5647278837216039/9765625000000000
7021976313959011/9765625000000000 -3393349388392817/4882812500000000
-332061406680413/976562500000000 4591866555660333/4882812500000000
3701638073326673/4882812500000000 398036852177633/610351562500000
1336013848814153/1953125000000000 -1780872443057139/2441406250000000
-531729157818459/610351562500000 2996550226041/6103515625000
2350215165263269/2441406250000000 -82628040271751/305175781250000
-518275823576109/976562500000000 -8276862250289997/9765625000000000
-475584250008219/976562500000000 8529325515832831/9765625000000000
6270007139592697/19531250000000000 4624369801875417/4882812500000000
-8472384205344391/9765625000000000 -4856556137599553/9765625000000000
4501697135905073/39062500000000000 2425139839030699/2441406250000000
889315741490269/1220703125000000 3344807632907767/4882812500000000
86873605115353/122070312500000 -3430250819542937/4882812500000000
8346630194968943/9765625000000000 5069634703709697/9765625000000000
-935626431611029/1953125000000000 428609703437741/488281250000000
8903519368148337/9765625000000000 -4011829321099347/9765625000000000
-5672833569030837/39062500000000000 120776211309359/122070312500000
201716416684873/390625000000000 8362803726353333/9765625000000000
-7480620629849693/9765625000000000 -6277558970881291/9765625000000000
-848856065137169/2441406250000000 -4578169004402919/4882812500000000
8480366885925143/9765625000000000 -4842603547754997/9765625000000000
-6955393413746203/9765625000000000 -6854920429927757/9765625000000000
-5861211119081893/9765625000000000 15256098776359/19073486328125
6752698760197083/9765625000000000 7054678667002331/9765625000000000
-152294529240203/152587890625000 -4842143165442439/78125000000000000
-3930498353125601/4882812500000000 5794148981941417/9765625000000000
1085293823334121/1220703125000000 2235185670739937/4882812500000000
2439169692792239/2441406250000000 6686602664476531/156250000000000000
-579267482873691/610351562500000 -76918880003671/244140625000000
-8273032761239037/9765625000000000 5188868910667389/9765625000000000
-4791102315390723/4882812500000000 -7535288771592629/39062500000000000
8462467646312019/9765625000000000 974763006596933/1953125000000000
-1219605355014197/1220703125000000 -662503245962329/15625000000000000
4802690819100599/4882812500000000 7047354368989587/39062500000000000
-587383163487551/610351562500000 2653784574710687/9765625000000000
-4464014394924491/4882812500000000 -7913970828415461/19531250000000000
4830431542713957/4882812500000000 5706355874273859/39062500000000000
2751799432742479/19531250000000000 4834106215504437/4882812500000000
-1695406595683763/31250000000000000 4875621195586701/4882812500000000
24163432025747/122070312500000 2393097553095967/2441406250000000
5356943741292407/9765625000000000 -4082602888882689/4882812500000000
4769510611720269/9765625000000000 2130422495734601/2441406250000000
5417346747318893/9765625000000000 -8125256048884761/9765625000000000
-3318067390315457/4882812500000000 -7164436252345729/9765625000000000
-4761717334398423/4882812500000000 172911514939327/781250000000000
475191802961333/488281250000000 8984014069417353/39062500000000000
-2065029977657797/2441406250000000 325587514052837/610351562500000
1362132190419337/19531250000000000 -4870923439517933/4882812500000000
-8222828985633521/19531250000000000 1771594790112923/1953125000000000
229679529282801/3125000000000000 -4869606469976059/4882812500000000
997851639463407/1953125000000000 -1049365390673169/1220703125000000
-3344388404551069/9765625000000000 917510206156473/976562500000000
3663595572115993/4882812500000000 -322799092224999/488281250000000
-1261328796553563/3906250000000000 -2310627512972391/2441406250000000
-2375913254059201/2441406250000000 8987111649555147/39062500000000000
-3415938640647983/4882812500000000 -69780286939749/97656250000000
-5324875323345029/9765625000000000 8186155045652151/9765625000000000
-6901896131914523/19531250000000000 2283889077411199/2441406250000000
1289704791884301/1953125000000000 -3666877772212751/4882812500000000
-8168228968240513/39062500000000000 -4774867376712541/4882812500000000
-1554051519671073/2441406250000000 1506336132846231/1953125000000000
-411515463502219/1953125000000000 -190928056841407/195312500000000
-4691264340886933/78125000000000000 974800273123609/976562500000000
4030259286039959/4882812500000000 -2756604432530161/4882812500000000
-796409273790839/9765625000000000 4866548158326519/4882812500000000
-2046200369946571/2441406250000000 -66586945484261/122070312500000
485841976021839/488281250000000 -974916085980191/9765625000000000
6616653674149009/9765625000000000 -7182431746769017/9765625000000000
-2292558233538123/2441406250000000 -839429105628119/2441406250000000
-5881031026573671/78125000000000000 304309889681379/305175781250000
-5936594919013909/39062500000000000 -2413047012966647/2441406250000000
-3468946344867693/19531250000000000 4805180393459029/4882812500000000
-6664434740757727/9765625000000000 3569059442864691/4882812500000000
-8132978017471593/9765625000000000 -540574696114689/976562500000000
4859596240287143/4882812500000000 475586260885777/4882812500000000
4876722573086707/19531250000000000 1182038928854183/1220703125000000
-5911880915566323/9765625000000000 -1943210868652507/2441406250000000
-4975741470953247/625000000000000000 4882657760028177/4882812500000000
7068672574456841/39062500000000000 4802201276311211/4882812500000000
1813150654527407/2441406250000000 -6539662598667791/9765625000000000
-4787958672222377/4882812500000000 -7662102743228799/39062500000000000
2552270237439557/9765625000000000 4713102700867689/4882812500000000
-8860185083592959/9765625000000000 -8213294570414927/19531250000000000
5115649912409919/156250000000000000 -976038962184449/976562500000000
6416354508524333/9765625000000000 -1840479327199243/2441406250000000
290901338581191/976562500000000 -4661144515078677/4882812500000000
6023041442758959/10000000000000000000 976562322866057/976562500000000
3615870390510269/4882812500000000 6562724808854127/9765625000000000
-4513535430791257/4882812500000000 -7451019608239651/19531250000000000
-4879510470366413/4882812500000000 2872678682631339/78125000000000000
-963766032889507/976562500000000 6302932683082911/39062500000000000
7297179455197461/9765625000000000 6489884716947527/9765625000000000
6842728703159023/39062500000000000 1201828022574233/1220703125000000
1088760678279599/3906250000000000 1172328630863963/1220703125000000
-2404082806537263/39062500000000000 4873556344109299/4882812500000000
-334200137361571/488281250000000 7119799078318701/9765625000000000
-1966765012545093/2441406250000000 180809804377053/305175781250000
-588922463394491/610351562500000 5129926572816539/19531250000000000
4582585459506851/4882812500000000 6743018216167157/19531250000000000
-2432175824113883/2441406250000000 6787111598482521/78125000000000000
4861016307359177/4882812500000000 7373524439138033/78125000000000000
-1650576169287531/1953125000000000 5220860980252921/9765625000000000
-190723003518727/781250000000000 -591884558494291/610351562500000
5900367643750131/9765625000000000 972698351472043/1220703125000000
-5410215451235069/19531250000000000 -4691743381554167/4882812500000000
-1287895529283669/15625000000000000 4866197482635183/4882812500000000
-6790222597425787/19531250000000000 572278378603541/610351562500000
2610554867872857/4882812500000000 -4126361737897149/4882812500000000
6571911279994377/19531250000000000 919619090561933/976562500000000
8801733723053033/9765625000000000 -105761864314057/244140625000000
1264998690208343/15625000000000000 -1216695993796069/1220703125000000
-1327877823927759/2441406250000000 -8194832481274957/9765625000000000
-588381672544313/1953125000000000 931196041797719/976562500000000
611023120069981/976562500000000 -7617906951034487/9765625000000000
-1490277185131689/1953125000000000 3156116261622987/4882812500000000
3418408222732917/4882812500000000 -3486594776125873/4882812500000000
1129369643754413/1953125000000000 7967467404061077/9765625000000000
28756915390451/30517578125000 -1634526607661429/4882812500000000
-2277460894529513/4882812500000000 8638293763017111/9765625000000000
-4679899164567193/4882812500000000 5571932116800471/19531250000000000
-79094485475353/97656250000000 -229113265664009/390625000000000
4521612864904683/19531250000000000 4750162784463473/4882812500000000
-809855162100893/976562500000000 1364296826264327/2441406250000000
-6466318077660673/9765625000000000 -7318070931546357/9765625000000000
892346068537889/976562500000000 -99181906859071/244140625000000
-7135027025324661/9765625000000000 666774482029057/976562500000000
188408755292197/390625000000000 -4277302588121489/4882812500000000
3040682014629083/9765625000000000 4640088483168619/4882812500000000
2563337892756579/78125000000000000 -2440091755896667/2441406250000000
7186349310897957/9765625000000000 6612398598268367/9765625000000000
7518595371023861/39062500000000000 4791512075236563/4882812500000000
3601825012241077/4882812500000000 -41209666818279/61035156250000
-1099387874087391/3906250000000000 -4685438774278777/4882812500000000
-5252721261454347/156250000000000000 -1220013152988997/1220703125000000
480468384506221/488281250000000 -1391973387473857/7812500000000000
-2422880672923791/2441406250000000 75047369337397/610351562500000
-4746123858971649/4882812500000000 -573621439944567/2441406250000000
476781999293143/488281250000000 -8427575405192971/39062500000000000
-2763532840765149/39062500000000000 -2435288894958111/2441406250000000
-4713059320228871/4882812500000000 5105181296150051/19531250000000000
1188520203654591/1220703125000000 1113810360085523/4882812500000000
-5496582748522933/9765625000000000 -201796632976843/244140625000000
-8394313751490239/9765625000000000 -4990283386959789/9765625000000000
691161236360597/1220703125000000 -8049495943423067/9765625000000000
1623820974559329/1953125000000000 -5426561314972381/9765625000000000
8298892703248741/19531250000000000 -2210055522713403/2441406250000000
479008030692143/488281250000000 7576758413568689/39062500000000000
4478057318449757/4882812500000000 7785998266462507/19531250000000000
8792406472324839/19531250000000000 4360069630951439/4882812500000000
-1735191882487897/1953125000000000 -896552506311319/1953125000000000
-162369745546547/781250000000000 477619270211947/488281250000000
-2059082753383819/4882812500000000 -1106854668782039/1220703125000000
-828538230580063/1953125000000000 -552711857190817/610351562500000
874714780773357/1953125000000000 4365755460056153/4882812500000000
1390261451863633/7812500000000000 -2402438729737509/2441406250000000
-2642512237238751/4882812500000000 -2052984838363383/2441406250000000
1167088212563059/1220703125000000 -2862404287097179/9765625000000000
-1408827111532719/3906250000000000 -11385467038753/12207031250000
-595631759166093/4882812500000000 -605793393999103/610351562500000
-8917133488876903/9765625000000000 -3981477361755939/9765625000000000
-250096256829433/488281250000000 8387381985374669/9765625000000000
-259670868045119/488281250000000 -1654035643583327/1953125000000000
-7826310149991949/39062500000000000 4783806956294937/4882812500000000
6912327578950401/9765625000000000 -6898344662446687/9765625000000000
-659522056655827/1220703125000000 -1643525401992083/1953125000000000
1022472726787003/15625000000000000 -4872346779223483/4882812500000000
282040967360503/610351562500000 -4330224364267833/4882812500000000
-2597209432444139/4882812500000000 -1653909843936093/1953125000000000
-4923969625903127/9765625000000000 -1054172919014953/1220703125000000
-2776864416605989/9765625000000000 -936250263831271/976562500000000
8898497821054799/9765625000000000 -4022955153777877/9765625000000000
-4539710301928447/4882812500000000 -7192093753249863/19531250000000000
-285668927491719/1953125000000000 -120757545854589/122070312500000
-2419120812233879/2441406250000000 526589566732253/3906250000000000
6858320536753657/9765625000000000 -1738010195880767/2441406250000000
4873515132317697/4882812500000000 963769480696063/15625000000000000
6386618907609533/9765625000000000 -7387728376814447/9765625000000000
-179527987687791/195312500000000 -3845996065072857/9765625000000000
-853587280489061/976562500000000 -2372040635157517/4882812500000000
6561954497814391/9765625000000000 3616219877483893/4882812500000000
-6618564361064531/19531250000000000 1148477817933349/1220703125000000
-4365187549464641/4882812500000000 8751681500744991/19531250000000000
-5166375512412821/9765625000000000 8287098147443781/9765625000000000
-1057977569953151/3906250000000000 -2350155623502013/2441406250000000
4769199609082473/19531250000000000 -591875710839089/610351562500000
179964376913463/195312500000000 -948666473464119/2441406250000000
-7859576059877619/9765625000000000 579607589664107/976562500000000
4302149618215847/4882812500000000 -4618816546537213/9765625000000000
-5639950682756727/9765625000000000 3986175734231273/4882812500000000
120924394891501/781250000000000 150748971055617/152587890625000
5539978315133527/19531250000000000 1170567381841411/1220703125000000
8562226478049879/9765625000000000 939270128966243/1953125000000000
4561861079002819/4882812500000000 -348211510782483/976562500000000
-780839709626127/976562500000000 2932420775900159/4882812500000000
-618416651057517/1220703125000000 -4209849337122783/4882812500000000
3170984720179203/4882812500000000 -3713046433125537/4882812500000000
-204076514734107/305175781250000 -7260900385063847/9765625000000000
-2930760978574841/4882812500000000 7810889321100201/9765625000000000
1788000249104741/4882812500000000 -2271833676755279/2441406250000000
1151201142732689/1220703125000000 6496316216061487/19531250000000000
-478300772208437/488281250000000 3928755610902839/19531250000000000
8327215725254707/19531250000000000 8833561071668247/9765625000000000
8438387887751579/625000000000000000 -97647348795567/97656250000000
6272149551353657/9765625000000000 935644594367961/1220703125000000
-1678162605011277/2441406250000000 -1773199015531203/2441406250000000
4724657081767581/39062500000000000 302935318563647/305175781250000
-44589433500889/48828125000000 -3979789999914179/9765625000000000
-815828233611223/976562500000000 5367481808530343/9765625000000000
-7379040243906227/156250000000000000 -304835277320853/305175781250000
-7703897496577801/9765625000000000 -600144940850519/976562500000000
6105518135241031/19531250000000000 4638105586219597/4882812500000000
-3644640591493091/4882812500000000 -10154304077523/15258789062500
5719117159128629/9765625000000000 1583150410552143/1953125000000000
5899303122545873/39062500000000000 603351060475843/610351562500000
-4485355793366459/4882812500000000 7718488263456979/19531250000000000
452748689781409/488281250000000 -3657168467696287/9765625000000000
2440583952832593/2441406250000000 -811003668180081/31250000000000000
4534299609291127/9765625000000000 -2162284074390541/2441406250000000
-3338544348672813/4882812500000000 3563141807745107/4882812500000000
-6599363593767423/9765625000000000 -1439664291394103/1953125000000000
1151991317315897/3906250000000000 116641247977777/122070312500000
-2856108068465691/9765625000000000 4669316822134427/4882812500000000
-299647848283801/305175781250000 7401261155199431/39062500000000000
8941596684827307/9765625000000000 -1570491916133811/3906250000000000
8865417465952913/9765625000000000 -1638135759697689/3906250000000000
-2980622703586397/9765625000000000 -1162455106253371/1220703125000000
-3784073058736647/9765625000000000 2250669660439539/2441406250000000
-950170552807213/976562500000000 1127499855701601/4882812500000000
-817984696335927/1953125000000000 -8867917317760159/9765625000000000
4914307515273849/9765625000000000 -8439017317552321/9765625000000000
-1198486576249859/3906250000000000 14522857008433/15258789062500
2370166757220257/2441406250000000 4683752481979879/19531250000000000
2869125355978297/19531250000000000 2414920567580143/2441406250000000
-2328844930235613/19531250000000000 2423988860888107/2441406250000000
-608261143222131/610351562500000 -1292080336353829/15625000000000000
-4483528341209319/4882812500000000 -7735457606351739/19531250000000000
6872505388179819/9765625000000000 -1387603708989917/1953125000000000
-672702936428647/1953125000000000 4584053899760339/4882812500000000
4731087409580757/4882812500000000 -150969255617177/610351562500000
1598512576967519/2441406250000000 1845324366829779/2441406250000000
264774939322249/305175781250000 971166817878163/1953125000000000
-4782757081803331/4882812500000000 7867269337161763/39062500000000000
1178817519218663/4882812500000000 2369190113020661/2441406250000000
-5418903226191291/9765625000000000 -4062109041673999/4882812500000000
468567177202789/488281250000000 -5493760759228247/19531250000000000
4522310033781651/4882812500000000 -3682700024989301/9765625000000000
791190394284203/1220703125000000 1859176031877749/2441406250000000
569928850041841/3906250000000000 4830561912252999/4882812500000000
-1645023994516883/3906250000000000 1771488436313071/1953125000000000
-5456348943793097/9765625000000000 4049558242703547/4882812500000000
-4525925564207483/4882812500000000 7329781112594757/19531250000000000
-764048846832529/976562500000000 6081970700851267/9765625000000000
3977495870683883/9765625000000000 -1114863768578627/1220703125000000
4767312980838521/4882812500000000 527869503969681/2441406250000000
5158979235423711/9765625000000000 -129557884106877/152587890625000
-488111005819121/488281250000000 1031426506725001/39062500000000000
-6767893159319853/9765625000000000 -1408020650766977/1953125000000000
-4271296644028673/9765625000000000 -1097749520463161/1220703125000000
-51729721415191/195312500000000 4708437146399849/4882812500000000
-1476249087757281/3906250000000000 904139013557781/976562500000000
923853291764867/3906250000000000 -1186071680394861/1220703125000000
-1635848490185947/1953125000000000 213419491404263/390625000000000
4166009399734459/4882812500000000 -254680654771429/488281250000000
-2617342921298311/4882812500000000 4122059429761521/4882812500000000
5284488055927251/9765625000000000 2053071138979773/2441406250000000
-2236462903125499/2441406250000000 7833050636302673/19531250000000000
2028241953685507/2441406250000000 -5435732230121803/9765625000000000
731550333439339/976562500000000 -808652840039997/1220703125000000
1167926140802163/4882812500000000 -118526912660657/122070312500000
7704468395587973/9765625000000000 -6000716489054543/9765625000000000
-1906308568563759/2441406250000000 -1525271162436193/2441406250000000
-4834080365727499/4882812500000000 550505180557137/3906250000000000
-267895109632097/488281250000000 816457688644719/976562500000000
-792482789430927/7812500000000000 -1214406596170193/1220703125000000
-5362793435009077/9765625000000000 -15940165961878/19073486328125
-7713335892453027/19531250000000000 -1121477429506873/1220703125000000
-4706826715701937/4882812500000000 -649546029645083/2441406250000000
-144864469016251/152587890625000 -3067563451076607/9765625000000000
-148360348368509/305175781250000 -4266977256834369/4882812500000000
952600302702889/976562500000000 -8600184155852879/39062500000000000
4014253538339163/4882812500000000 -5559721734075461/9765625000000000
58898273797259/244140625000000 -4738592116614121/4882812500000000
8080897557666239/19531250000000000 8890568334265867/9765625000000000
2160327303285441/2441406250000000 909839694088937/1953125000000000
-449832534704613/1953125000000000 -2375772228516651/2441406250000000
4020787104405973/4882812500000000 -2770402312155923/4882812500000000
-8278967727324059/9765625000000000 1294848567655493/2441406250000000
-98858272487681/152587890625000 -7438910908988143/9765625000000000
5568950048601557/9765625000000000 2005527159452187/2441406250000000
-244140608722631/244140625000000 -3651632542986797/10000000000000000000
598482329298617/2441406250000000 4733828631903087/4882812500000000
-914111065455243/976562500000000 -6872416646814437/19531250000000000
-2422620919285013/2441406250000000 604557223037493/4882812500000000
-3318142812747333/4882812500000000 895537065968289/1220703125000000
-7987557104698509/19531250000000000 -4455815428050743/4882812500000000
1356284609993611/4882812500000000 -4690666260442191/4882812500000000
3976827600210199/4882812500000000 2833143157054129/4882812500000000
-890936575574407/976562500000000 1999414506236757/4882812500000000
8035860955908461/39062500000000000 2389187758282177/2441406250000000
4450015793228313/4882812500000000 321564867739739/781250000000000
-4431222821217163/4882812500000000 -8203533110927711/19531250000000000
4319714627679887/4882812500000000 910553541144257/1953125000000000
-2266324814305523/9765625000000000 -2374752664445921/2441406250000000
-985283887350447/1953125000000000 8431952512545051/9765625000000000
8947349795724031/9765625000000000 -782620298064959/1953125000000000
4775734375085389/4882812500000000 13017160039977/62500000000000
5915176799750089/9765625000000000 -3885167791367681/4882812500000000
205551737410723/488281250000000 -4429075099261647/4882812500000000
-8245196772237057/78125000000000000 -121388576126549/122070312500000
-7643390692969209/19531250000000000 -8986772297064331/9765625000000000
-219661055792091/244140625000000 532767898425161/1220703125000000
-1240162409142917/4882812500000000 -2361347872990397/2441406250000000
-2389448140473349/39062500000000000 -609208599843709/610351562500000
-4754839151525751/4882812500000000 8884548576576299/39062500000000000
-1793795493851017/4882812500000000 -454138256882153/488281250000000
-4868327887238337/4882812500000000 3006568728567589/39062500000000000
-1308019509382419/1953125000000000 4532631501363/6103515625000
2542323706335393/9765625000000000 4714446463075757/4882812500000000
7549200032515559/39062500000000000 4790760125490049/4882812500000000
-7025614510669913/9765625000000000 3391466216405869/4882812500000000
-1571033345167723/2441406250000000 7475098614370437/9765625000000000
-31377244943979/78125000000000 -8943384535444991/9765625000000000
-4774279131593193/4882812500000000 1023775699941153/4882812500000000
1748901916334183/3906250000000000 -4366085766583193/4882812500000000
351514044344523/1562500000000000 951529222864059/976562500000000
-764893057019919/19531250000000000 975813334062697/976562500000000
-2502254375640833/9765625000000000 4719802821098867/4882812500000000
-2471927900528249/4882812500000000 -421087049964093/488281250000000
6116077679694569/19531250000000000 1159308994715511/1220703125000000
-9002603581332053/9765625000000000 1892125814924333/4882812500000000
4084717397410061/4882812500000000 5350492199210023/9765625000000000
-4349732472287779/156250000000000000 976184023207113/976562500000000
-2134044785423609/4882812500000000 -8783555262867663/9765625000000000
-4912314570753301/19531250000000000 295365774014353/305175781250000
-1543393829256791/2441406250000000 -1513332738635069/1953125000000000
-5067177356349117/78125000000000000 4872531161168677/4882812500000000
-1433806600087679/1953125000000000 -414448039750849/610351562500000
5211319053622923/19531250000000000 -4705793505641787/4882812500000000
-7904385662770143/9765625000000000 17921301193631/30517578125000
-1085015076972777/1220703125000000 -8949399473953/19531250000000
457997695765487/1953125000000000 1186666710313643/1220703125000000
-4275117303921271/4882812500000000 -1179536979906647/2441406250000000
60313723057907/610351562500000 2429456843517367/2441406250000000
-1128875930794241/1220703125000000 7431913924292967/19531250000000000
-251441732627101/390625000000000 -7473492561985387/9765625000000000
-3260760732778747/4882812500000000 -7268919411776267/9765625000000000
8776584079818411/9765625000000000 -1712962511230319/3906250000000000
-4546608167437311/4882812500000000 3561017878050367/9765625000000000
5647789249198659/78125000000000000 4870036777003009/4882812500000000
8505911979614581/9765625000000000 599699052594223/1220703125000000
5643587618343561/19531250000000000 2337264845646841/2441406250000000
-1046214491537579/1220703125000000 628928737681409/1220703125000000
6457336517576577/9765625000000000 293039892818427/390625000000000
8155025862345579/9765625000000000 -537242820567197/976562500000000
5394330950720053/78125000000000000 2435579535635883/2441406250000000
8261538408015251/9765625000000000 5207150350576967/9765625000000000
460841335829947/488281250000000 -3227620937596763/9765625000000000
-8492643883137243/156250000000000000 -4875594665240427/4882812500000000
-450888196519163/488281250000000 3747981501622397/9765625000000000
-4634538843934483/4882812500000000 -768587603045137/2441406250000000
-4489259556287139/4882812500000000 -7682089868196911/19531250000000000
376428384541349/1220703125000000 -2322427859543849/2441406250000000
6654173817114269/9765625000000000 1786921277859211/2441406250000000
4808421909270527/4882812500000000 -6792639087027893/39062500000000000
-58015493389177/305175781250000 2396884110518263/2441406250000000
-3062618712014497/19531250000000000 4822409234418769/4882812500000000
1519122048031953/1953125000000000 3068963046380859/4882812500000000
7566753891731/7629394531250 -62441715875583/488281250000000
-8577480425393737/9765625000000000 291777025798197/610351562500000
201002402711463/244140625000000 -221717969347999/390625000000000
371141009490511/976562500000000 -2258219247937153/2441406250000000
1647561736837837/1953125000000000 -5244610540671467/9765625000000000
-8476559833060129/9765625000000000 -4849264381035193/9765625000000000
-676543059837669/1220703125000000 -50803681155263/61035156250000
-152185566347737/152587890625000 -566952469688571/7812500000000000
-1430224571503909/2441406250000000 -3957232443314657/4882812500000000
1981014196828063/2441406250000000 1141521014648011/1953125000000000
-4861502265854557/4882812500000000 -911380555524989/9765625000000000
-474541321263193/488281250000000 -4600715338352603/19531250000000000
5535078583954071/19531250000000000 4682631682825061/4882812500000000
296233678736297/4882812500000000 -4873818166257191/4882812500000000
8633972697440793/19531250000000000 -4379813366616971/4882812500000000
-907127868631321/1220703125000000 6534757038909587/9765625000000000
5294895662062647/9765625000000000 820557807643649/976562500000000
3856946114443563/4882812500000000 -2994298679229403/4882812500000000
6733607514645869/9765625000000000 -7072903327441263/9765625000000000
-2441401948938397/2441406250000000 2346349079405019/1250000000000000000
4725625260168167/9765625000000000 8546104231817299/9765625000000000
4843299042500227/4882812500000000 247971706473987/1953125000000000
-6997573566328379/9765625000000000 -851482125330291/1220703125000000
3521151571199949/4882812500000000 1691401011202871/2441406250000000
999227741130219/3906250000000000 -295022313028467/305175781250000
1459065289819433/2441406250000000 -1957445518420167/2441406250000000
510673545719751/976562500000000 -4161991248513947/4882812500000000
1527024622639141/1953125000000000 6088704844790041/9765625000000000
-8281178397903247/19531250000000000 -1768874814407737/1953125000000000
8530244487274579/39062500000000000 -952993256546617/976562500000000
-2432911955264001/2441406250000000 6511343099845123/78125000000000000
1616295034996041/1953125000000000 5482443856238171/9765625000000000
8649161258066909/9765625000000000 -4534251997030981/9765625000000000
-1619721245961373/9765625000000000 4815182621822519/4882812500000000
-755939463295213/976562500000000 386404623297827/610351562500000
1301130954149331/2441406250000000 4131596649090283/4882812500000000
5115530821290041/9765625000000000 -4159290085370839/4882812500000000
-8523460725645827/9765625000000000 4766345444782419/9765625000000000
5176231454216753/9765625000000000 -4140472786198519/4882812500000000
6083058230183597/312500000000000000 30511795765091/30517578125000
-7465854836130889/9765625000000000 393444540278779/610351562500000
3446216471553879/9765625000000000 2284335566305547/2441406250000000
-8237464896652667/9765625000000000 -5245150495175527/9765625000000000
